id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/13/value,keyPass,qualifier/12/value,qualifier/14/value
2521574507,97,1,1,7,59,5g1fnexeromjl0lvnxp8hpnhi,1,23,71.5,2023-03-18T15:08:00.283Z,2023-03-21T05:09:27Z,4105455477,3,,4113666295,388,,4105455479,56,Back,4105455487,213,1.0,4105455483,141,96.2,4105455481,140,34.0,4105455485,212,20.4,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521574533,98,1,1,8,1,5g1fnexeromjl0lvnxp8hpnhi,0,34,96.2,2023-03-18T15:08:02.012Z,2023-03-21T05:09:32Z,4105455635,141,83.2,4105455631,56,Back,4105455633,140,44.3,4105455637,212,14.0,4113666339,388,,4105455629,3,,4112872421,168,,4105455639,213,5.6,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521574665,63,1,1,8,4,17zuelixesst1z59fwcix2dil,1,56.9,9.5,2023-03-18T15:08:05.648Z,2023-03-21T05:09:36Z,4113666381,178,,4105456349,140,36.8,4105456353,212,22.6,4105456345,56,Back,4105456355,213,2.8,4105456351,141,21.2,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521574777,64,1,1,8,6,17zuelixesst1z59fwcix2dil,1,36.8,21.2,2023-03-18T15:08:07.672Z,2023-03-21T05:09:39Z,4105456957,213,1.8,4105456955,212,15.3,4105456949,56,Back,4113666415,178,,4105456951,140,34.0,4105456953,141,43.3,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521574873,65,1,1,8,8,17zuelixesst1z59fwcix2dil,1,33.9,43.4,2023-03-18T15:08:09.685Z,2023-03-21T05:09:43Z,4105457497,213,1.3,4105457493,141,77.2,4113666461,178,,4105457489,56,Back,4105457495,212,23.6,4105457491,140,39.0,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575049,66,1,1,8,12,17zuelixesst1z59fwcix2dil,0,40.7,81.8,2023-03-18T15:08:13.260Z,2023-03-21T05:09:47Z,4105458309,141,70.9,4105458311,212,58.3,4113666499,178,,4105458315,1,,4105458301,56,Center,4105458305,140,95.8,4105458313,213,6.2,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575069,99,12,1,8,16,5g1fnexeromjl0lvnxp8hpnhi,1,7.6,25.5,2023-03-18T15:08:17.096Z,2023-03-21T05:09:56Z,4105458559,167,,4105458413,213,5.1,4105458405,140,14.8,4113666583,178,,4105458409,141,0.0,4105458411,212,20.0,4105458403,56,Back,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575297,67,5,1,8,18,17zuelixesst1z59fwcix2dil,1,86.8,101.6,2023-03-18T15:08:18.886Z,2023-03-21T05:10:00Z,4105459523,56,Left,4105459679,233,100,4105459525,347,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575093,100,5,1,8,18,5g1fnexeromjl0lvnxp8hpnhi,0,13.2,-1.6,2023-03-18T15:08:18.886Z,2023-03-21T05:10:00Z,4105459779,233,67,4105458509,347,,4105458503,56,Back,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575561,68,1,1,8,25,17zuelixesst1z59fwcix2dil,1,88.5,100,2023-03-18T15:08:26.421Z,2023-03-21T05:10:34Z,4105461007,56,Left,4105461017,213,3.5,4105461013,141,96.3,4105461015,212,9.8,4105461003,107,,4105461011,140,79.8,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575567,69,50,1,8,28,17zuelixesst1z59fwcix2dil,1,76,90.5,2023-03-18T15:08:28.920Z,2023-03-21T05:10:59Z,4105461031,286,,4105461527,233,102,4105461029,56,Left,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575641,102,7,1,8,29,5g1fnexeromjl0lvnxp8hpnhi,1,24,9.5,2023-03-18T15:08:30.362Z,2023-03-21T05:11:02Z,4105461441,56,Back,4105461443,285,,4105461481,233,69,4112872655,383,,4113667261,178,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575645,103,49,1,8,31,5g1fnexeromjl0lvnxp8hpnhi,1,33.3,9.1,2023-03-18T15:08:32.288Z,2023-03-21T05:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575701,104,1,1,8,31,5g1fnexeromjl0lvnxp8hpnhi,0,33.3,9.1,2023-03-18T15:08:32.301Z,2023-03-21T05:11:23Z,4105461823,213,0.1,4105461817,140,69.8,4105461825,1,,4105461821,212,38.4,4105461819,141,13.1,4105461815,56,Right,4113667471,178,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521575723,70,49,1,8,34,17zuelixesst1z59fwcix2dil,1,37.5,94.7,2023-03-18T15:08:35.100Z,2023-03-21T05:11:56Z,,,,,,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576087,71,1,1,8,36,17zuelixesst1z59fwcix2dil,1,36.7,95.3,2023-03-18T15:08:36.982Z,2023-03-21T05:12:01Z,4105463837,212,39.1,4105463829,56,Back,4105463839,213,3.9,4105463841,1,,4105463835,141,54.9,4113667831,178,,4105463833,140,10.2,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576173,72,1,1,8,42,17zuelixesst1z59fwcix2dil,1,9.9,53.7,2023-03-18T15:08:43.343Z,2023-03-21T05:12:12Z,4105464325,141,31.9,4113667943,178,,4105464321,56,Back,4105464323,140,23.8,4105464327,212,20.8,4105464329,213,5.5,,,,,,,dirgn9z2tdz1603md8x3dni6t,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576281,73,1,1,8,45,17zuelixesst1z59fwcix2dil,0,27.8,28.2,2023-03-18T15:08:46.500Z,2023-03-21T05:12:15Z,4113667961,178,,4105464839,140,80.1,4105464845,212,55.2,4105464843,141,20.6,4105464851,1,,4105464837,56,Right,4105464835,155,,4105464849,213,6.2,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576307,105,12,1,8,49,5g1fnexeromjl0lvnxp8hpnhi,1,22.9,82.6,2023-03-18T15:08:49.749Z,2023-03-21T05:12:19Z,4112872967,167,,4113667991,178,,4112872975,213,0.8,4112872971,141,100.0,4112872973,212,18.7,4112872969,140,35.9,4105464991,56,Back,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576535,74,5,1,8,52,17zuelixesst1z59fwcix2dil,1,67.7,-1.2,2023-03-18T15:08:53.388Z,2023-03-21T05:12:25Z,4105466111,56,Right,4105466115,347,,4105473679,233,106,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576661,106,5,1,8,52,5g1fnexeromjl0lvnxp8hpnhi,0,32.3,101.2,2023-03-18T15:08:53.388Z,2023-03-21T05:12:24Z,4105466737,56,Back,4105473757,233,74,4105466739,347,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576675,75,1,1,8,55,17zuelixesst1z59fwcix2dil,1,68.6,0,2023-03-18T15:08:56.198Z,2023-03-21T05:12:49Z,4105466801,140,50.9,4105466803,141,7.1,4105466799,56,Right,4105466811,213,2.8,4105466807,212,19.4,4105466793,107,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576779,76,1,1,8,58,17zuelixesst1z59fwcix2dil,1,51,11.7,2023-03-18T15:08:58.990Z,2023-03-21T05:12:54Z,4105467333,141,18.5,4113668349,178,,4105467331,140,35.3,4105467341,213,2.9,4105467337,212,17.1,4105467329,56,Back,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576879,77,1,1,9,0,17zuelixesst1z59fwcix2dil,1,34.4,18.2,2023-03-18T15:09:00.853Z,2023-03-21T05:12:56Z,4113668373,178,,4105467827,212,28.4,4105467821,140,34.0,4105467819,56,Back,4105467823,141,59.9,4105467831,213,1.6,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521576967,78,1,1,9,3,17zuelixesst1z59fwcix2dil,1,34,59.9,2023-03-18T15:09:03.810Z,2023-03-21T05:13:00Z,4105468231,212,24.7,4105468233,213,1.4,4105468225,56,Back,4105468229,141,95.3,4105468227,140,39.1,4113668395,178,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577073,79,1,1,9,5,17zuelixesst1z59fwcix2dil,1,39.1,95.3,2023-03-18T15:09:06.692Z,2023-03-21T05:13:06Z,4105468761,213,5.8,4105468747,141,79.7,4105468743,140,57.7,4113668469,178,,4105468739,56,Left,4105468753,212,22.2,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577189,80,1,1,9,7,17zuelixesst1z59fwcix2dil,0,57.2,82,2023-03-18T15:09:07.846Z,2023-03-21T05:13:12Z,4105469321,212,26.9,4105469309,56,Left,4105469317,141,91.1,4113668543,178,,4105469327,213,0.2,4105469305,155,,4105469311,140,82.1,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522968977,1144,49,1,9,10,5g1fnexeromjl0lvnxp8hpnhi,1,13.5,4,2023-03-18T15:09:11.524Z,2023-03-21T05:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577371,107,1,1,9,10,5g1fnexeromjl0lvnxp8hpnhi,0,17.3,14.9,2023-03-18T15:09:11.563Z,2023-03-21T05:13:29Z,4105470183,213,6.3,4105470175,56,Right,4105470185,1,,4105470173,157,,4105470181,212,34.9,4113668707,178,,4105470177,140,50.5,4105470179,141,14.7,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578243,83,44,1,9,14,17zuelixesst1z59fwcix2dil,1,53.2,89.3,2023-03-18T15:09:15.022Z,2023-03-21T05:46:54Z,4105475033,56,Left,4105477957,233,108,4105475035,286,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577379,108,44,1,9,14,5g1fnexeromjl0lvnxp8hpnhi,0,46.8,10.7,2023-03-18T15:09:15.023Z,2023-03-21T05:13:35Z,4105470233,56,Back,4105478033,233,83,4105478045,285,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577441,81,1,1,9,14,17zuelixesst1z59fwcix2dil,0,56.5,89.3,2023-03-18T15:09:15.056Z,2023-03-21T05:46:54Z,4105470537,141,100.0,4105470541,213,0.5,4105470539,212,17.9,4113668857,178,,4105470535,140,71.7,4105470531,3,,4105470533,56,Left,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577453,82,5,1,9,16,17zuelixesst1z59fwcix2dil,0,68.4,101.6,2023-03-18T15:09:16.947Z,2023-03-21T05:13:53Z,4105470587,56,Left,4105470593,347,,4105471497,233,109,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577599,109,5,1,9,16,5g1fnexeromjl0lvnxp8hpnhi,1,31.6,-1.6,2023-03-18T15:09:16.947Z,2023-03-21T05:13:53Z,4105471363,56,Back,4105471411,233,82,4105471367,347,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577763,110,1,1,9,20,5g1fnexeromjl0lvnxp8hpnhi,1,23.4,0,2023-03-18T15:09:21.436Z,2023-03-21T05:14:11Z,4105472249,213,2.1,4105472247,212,33.7,4105472243,140,6.8,4105472251,1,,4105472239,107,,4105472245,141,40.6,4105472241,56,Back,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577835,111,1,1,9,24,5g1fnexeromjl0lvnxp8hpnhi,1,10.2,44,2023-03-18T15:09:25.677Z,2023-03-21T05:14:17Z,4105472665,56,Back,4105472671,212,23.3,4113669163,178,,4105472667,140,20.6,4105472669,141,74.2,4105472673,213,1.1,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521577907,112,1,1,9,27,5g1fnexeromjl0lvnxp8hpnhi,1,22.1,79.1,2023-03-18T15:09:28.456Z,2023-03-21T05:14:20Z,4105473067,141,76.4,4105473071,213,6.2,4113669183,178,,4105473069,212,16.2,4105473065,140,37.4,4105473063,56,Back,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578051,113,1,1,9,28,5g1fnexeromjl0lvnxp8hpnhi,1,37.5,77.2,2023-03-18T15:09:29.495Z,2023-03-21T05:14:26Z,4105473863,141,72.3,4105473865,212,16.6,4105473859,56,Back,4105473861,140,22.0,4105473867,213,3.3,4113669243,178,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578081,114,1,1,9,30,5g1fnexeromjl0lvnxp8hpnhi,1,23.7,73.5,2023-03-18T15:09:30.917Z,2023-03-21T05:14:31Z,4105474087,213,5.0,4105474079,140,27.6,4113669319,178,,4105474073,56,Back,4105474085,212,15.7,4105474083,141,51.2,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578101,115,1,1,9,32,5g1fnexeromjl0lvnxp8hpnhi,1,27.6,51.2,2023-03-18T15:09:33.091Z,2023-03-21T05:14:36Z,4105474217,212,16.8,4113669381,178,,4105474219,213,4.5,4105474215,141,27.0,4105474211,56,Back,4105474213,140,24.3,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578163,116,1,1,9,34,5g1fnexeromjl0lvnxp8hpnhi,1,24.3,27,2023-03-18T15:09:35.641Z,2023-03-21T05:14:40Z,4105474569,56,Back,4105474573,141,6.8,4105474571,140,32.2,4105474575,212,16.0,4113669433,178,,4105474577,213,5.3,,,,,,,3z9ioxbv8oeyqrbw5k8e3dec5,J. Bolton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578211,117,1,1,9,37,5g1fnexeromjl0lvnxp8hpnhi,1,31.2,11.6,2023-03-18T15:09:38.374Z,2023-03-21T05:14:42Z,4105474849,212,13.7,4113669459,178,,4105474837,56,Back,4105474845,141,29.8,4105474841,140,36.7,4105474853,213,1.1,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578493,118,1,1,9,39,5g1fnexeromjl0lvnxp8hpnhi,1,36.8,30.4,2023-03-18T15:09:40.401Z,2023-03-21T05:14:45Z,4105476165,56,Back,4113669481,178,,4105476171,212,34.5,4105476167,140,36.4,4105476175,1,,4105476169,141,81.1,4105476173,213,1.6,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578585,119,1,1,9,45,5g1fnexeromjl0lvnxp8hpnhi,0,58.9,78.7,2023-03-18T15:09:46.185Z,2023-03-21T05:14:51Z,4105476585,155,,4105476597,1,,4105476595,213,0.0,4113669565,178,,4105476587,56,Left,4105476591,141,79.3,4105476593,212,44.6,4105476589,140,100.0,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578605,84,5,1,9,48,17zuelixesst1z59fwcix2dil,1,-1.2,16.9,2023-03-18T15:09:49.526Z,2023-03-21T05:14:54Z,4105476669,56,Back,4105476711,233,120,4105476671,346,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521578597,120,5,1,9,48,5g1fnexeromjl0lvnxp8hpnhi,0,101.2,83.1,2023-03-18T15:09:49.526Z,2023-03-21T05:14:54Z,4105476755,233,84,4105476643,56,Left,4105476645,346,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580023,85,1,1,10,17,17zuelixesst1z59fwcix2dil,0,4.9,43.9,2023-03-18T15:10:18.668Z,2023-03-21T05:15:00Z,4105483975,124,,4105483983,212,65.2,4105483981,141,30.9,4105483985,213,6.1,4105483977,56,Center,4105483979,140,66.4,4105483991,74,,4105483987,1,,dirgn9z2tdz1603md8x3dni6t,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580067,121,1,1,10,21,5g1fnexeromjl0lvnxp8hpnhi,0,35.4,63,2023-03-18T15:10:22.103Z,2023-03-21T05:16:03Z,4105484213,140,52.8,4113669797,388,,4105484211,56,Center,4105484215,141,49.7,4105484219,213,5.8,4105484209,3,,4105484217,212,20.4,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580159,87,1,1,10,22,17zuelixesst1z59fwcix2dil,0,60.4,33.3,2023-03-18T15:10:22.856Z,2023-03-21T05:16:15Z,4105484747,155,,4113669921,178,,4105484757,140,72.6,4105484763,141,59.9,4105484771,213,1.0,4105484769,212,22.2,4105484751,56,Center,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582143,135,43,1,10,22,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-03-18T15:10:23.025Z,2023-03-20T13:15:38Z,4105495223,285,0,4105495221,56,Back,4112878845,144,44,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580029,86,43,1,10,22,17zuelixesst1z59fwcix2dil,1,0,0,2023-03-18T15:10:23.026Z,2023-03-20T13:15:37Z,4105484007,286,0,4112878825,144,44,4105484005,56,Center,4105495271,233,135,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580213,122,1,1,10,24,5g1fnexeromjl0lvnxp8hpnhi,0,39.7,37.1,2023-03-18T15:10:25.662Z,2023-03-21T05:16:25Z,4105485129,213,1.0,4105485127,212,16.3,4113670039,388,,4105485123,140,47.9,4105485125,141,57.5,4105485119,3,,4105485121,56,Back,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523120761,730,67,1,10,26,17zuelixesst1z59fwcix2dil,1,52.5,41.7,2023-03-18T15:10:26.868Z,2023-03-21T08:49:46Z,4113694535,233,1543,,,,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523120757,1543,67,1,10,26,5g1fnexeromjl0lvnxp8hpnhi,0,47.5,58.3,2023-03-18T15:10:26.869Z,2023-03-21T05:51:57Z,4113694547,233,730,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522970365,632,1,1,10,26,17zuelixesst1z59fwcix2dil,0,49.4,50.4,2023-03-18T15:10:26.881Z,2023-03-21T08:49:46Z,4112880211,140,74.3,4112880215,212,29.3,4113670195,178,,4112880213,141,69.7,4112880209,56,Center,4112880217,213,0.5,4112880219,1,,4112880207,157,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580313,123,1,1,10,27,5g1fnexeromjl0lvnxp8hpnhi,1,25.7,47.9,2023-03-18T15:10:28.443Z,2023-03-21T05:24:43Z,4105485641,212,18.3,4105485645,213,0.5,4113676645,178,,4105485637,141,60.8,4105485629,56,Back,4105485633,140,41.0,4105485625,3,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580363,124,1,1,10,28,5g1fnexeromjl0lvnxp8hpnhi,1,41,60.8,2023-03-18T15:10:29.517Z,2023-03-21T05:24:48Z,4105485919,213,3.8,4105485917,212,14.1,4113676755,178,,4105485913,140,30.3,4112880427,156,,4105485915,141,48.2,4105485911,56,Back,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580375,125,49,1,10,29,5g1fnexeromjl0lvnxp8hpnhi,1,30.3,48.2,2023-03-18T15:10:30.590Z,2023-03-21T05:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580465,126,1,1,10,29,5g1fnexeromjl0lvnxp8hpnhi,1,30.3,48.2,2023-03-18T15:10:30.617Z,2023-03-21T05:24:58Z,4105486441,212,17.7,4105486439,141,34.9,4105486437,140,44.8,4105486443,213,5.7,4113676897,178,,4105486435,56,Back,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580525,127,1,1,10,32,5g1fnexeromjl0lvnxp8hpnhi,1,57,30,2023-03-18T15:10:33.694Z,2023-03-21T05:25:07Z,4105486753,212,6.9,4105486751,141,22.7,4113677037,178,,4105486747,56,Center,4105486757,213,5.5,4105486749,140,61.6,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580581,88,45,1,10,34,17zuelixesst1z59fwcix2dil,0,32.1,81.5,2023-03-18T15:10:35.357Z,2023-03-21T05:25:28Z,4105487619,233,128,4105487037,285,,4105487035,56,Back,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580665,128,3,1,10,34,5g1fnexeromjl0lvnxp8hpnhi,1,67.9,18.5,2023-03-18T15:10:35.357Z,2023-03-21T05:25:28Z,4105487533,286,,4105487529,56,Right,4113677315,178,,4105487597,233,88,4112880827,464,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580699,129,1,1,10,38,5g1fnexeromjl0lvnxp8hpnhi,0,87.3,16.9,2023-03-18T15:10:38.797Z,2023-03-21T05:25:32Z,4105487697,213,1.5,4112881577,20,,4105487685,140,88.0,4105487673,2,,4105487681,56,Center,4113677381,178,,4112881575,224,,4105487693,212,13.8,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,4105487689,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581001,89,12,1,10,38,17zuelixesst1z59fwcix2dil,1,7.6,66,2023-03-18T15:10:39.628Z,2023-03-21T05:25:36Z,4105489169,140,14.9,4105489173,212,17.2,4105489171,141,88.6,4105489175,213,1.1,4105489167,56,Back,4113677417,178,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580905,130,1,1,10,41,5g1fnexeromjl0lvnxp8hpnhi,1,78.2,13.4,2023-03-18T15:10:42.450Z,2023-03-21T05:25:47Z,4105488695,212,5.4,4105488687,140,80.6,4105488693,141,6.4,4105488697,213,5.2,4113677597,178,,4105488683,56,Right,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
