id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/18/value,assist
2537106055,310,5,1,22,44,69t8imcdaqlgfbds2p58596my,0,65.2,-1.4,2023-04-22T14:24:25.744Z,2023-04-25T06:27:47Z,4208711073,56,Right,4208711075,347,,4208711435,233,173,,,,,,,,,,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537107185,174,27,1,22,49,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-22T14:24:29.940Z,2023-04-25T06:28:14Z,4208790395,233,311,4208717047,53,bydla0otire1a58193o1buqjt,4208717043,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537106735,311,27,1,22,49,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-22T14:24:29.940Z,2023-04-25T06:28:14Z,4208790359,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537108241,175,28,1,24,18,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-22T14:25:58.932Z,2023-04-25T06:28:24Z,4208790625,233,312,4208722737,55,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537108121,312,28,1,24,18,69t8imcdaqlgfbds2p58596my,1,0,0,2023-04-22T14:25:58.932Z,2023-04-25T06:28:24Z,4208790423,233,175,4208722063,55,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537108953,176,1,1,24,20,82kapkjwonlv9j1ui0ytv5sii,0,36.3,100,2023-04-22T14:26:01.492Z,2023-04-25T06:28:29Z,4208726807,141,85.7,4208726803,56,Left,4208726801,107,,4208726805,140,53.8,4208726813,1,,4208726809,212,21.3,4208726811,213,5.8,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537108965,313,1,1,24,21,69t8imcdaqlgfbds2p58596my,0,45.9,13.7,2023-04-22T14:26:02.356Z,2023-04-25T06:28:36Z,4218842317,178,,4217029489,212,15.4,4217029483,3,,4217029487,141,0.0,4217029491,213,5.6,4208726867,56,Right,4217029485,140,57.0,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109015,177,5,1,24,21,82kapkjwonlv9j1ui0ytv5sii,1,42.8,101.2,2023-04-22T14:26:02.454Z,2023-04-25T06:28:46Z,4208727123,56,Back,4208727213,233,314,4208727125,347,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109003,314,5,1,24,21,69t8imcdaqlgfbds2p58596my,0,57.2,-1.2,2023-04-22T14:26:02.454Z,2023-04-25T06:28:46Z,4208727357,233,177,4208727083,56,Right,4208727085,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109601,178,1,1,24,38,82kapkjwonlv9j1ui0ytv5sii,0,50,100,2023-04-22T14:26:18.903Z,2023-04-25T06:28:51Z,4208730371,107,,4208730391,1,,4208730383,141,87.4,4208730375,56,Left,4208730387,212,22.5,4208730379,140,69.5,4208730389,213,5.9,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109671,315,1,1,24,39,69t8imcdaqlgfbds2p58596my,1,30.3,16.7,2023-04-22T14:26:20.314Z,2023-04-25T06:29:00Z,4218842597,388,,4208730799,141,31.3,4208730793,3,,4208730803,213,0.8,4208730797,140,39.4,4208730795,56,Back,4208730801,212,13.8,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109701,316,1,1,24,40,69t8imcdaqlgfbds2p58596my,1,39.8,30.9,2023-04-22T14:26:21.841Z,2023-04-25T06:29:08Z,4208730937,213,0.0,4208860675,168,,4208730933,141,31.2,4208730925,3,,4208730935,212,7.6,4208730931,140,47.0,4208730929,56,Back,4218842657,388,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109721,317,49,1,24,42,69t8imcdaqlgfbds2p58596my,1,47,31.2,2023-04-22T14:26:22.940Z,2023-04-25T06:29:16Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109755,318,1,1,24,42,69t8imcdaqlgfbds2p58596my,0,47,31.2,2023-04-22T14:26:22.960Z,2023-04-25T06:29:18Z,4208731233,141,31.8,4208731221,155,,4208731223,56,Center,4208731227,140,62.6,4208731243,213,0.0,4208731239,212,16.4,4218842769,178,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109777,179,49,1,24,43,82kapkjwonlv9j1ui0ytv5sii,1,35.6,62,2023-04-22T14:26:24.703Z,2023-04-25T06:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537109947,180,1,1,24,43,82kapkjwonlv9j1ui0ytv5sii,1,35.6,62,2023-04-22T14:26:24.753Z,2023-04-25T06:29:29Z,4218842881,178,,4208732349,56,Back,4208732353,141,24.6,4208732357,213,4.9,4208732351,140,40.5,4208732355,212,25.9,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110009,181,1,1,24,50,82kapkjwonlv9j1ui0ytv5sii,1,53.4,5.5,2023-04-22T14:26:31.303Z,2023-04-25T06:29:31Z,4218842919,178,,4208732707,213,2.0,4208732703,212,12.6,4208732697,141,22.5,4208732693,140,48.7,4208732691,56,Back,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110103,182,1,1,24,51,82kapkjwonlv9j1ui0ytv5sii,1,48.7,22.5,2023-04-22T14:26:32.501Z,2023-04-25T06:29:34Z,4208733129,56,Back,4208733151,213,4.4,4208733145,141,4.3,4208733137,140,44.5,4208733149,212,13.1,4218842957,178,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110163,183,1,1,24,53,82kapkjwonlv9j1ui0ytv5sii,1,43.2,3.7,2023-04-22T14:26:34.729Z,2023-04-25T06:29:42Z,4208733527,213,2.8,4208733519,56,Back,4208733523,141,18.6,4218843059,178,,4208733525,212,29.7,4208733521,140,16.6,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110233,184,1,1,24,57,82kapkjwonlv9j1ui0ytv5sii,1,16.6,18.6,2023-04-22T14:26:38.212Z,2023-04-25T06:29:46Z,4218843113,178,,4208733877,141,33.9,4208733885,213,2.5,4208733869,56,Back,4208733871,140,3.6,4208733883,212,17.2,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110309,185,1,1,24,59,82kapkjwonlv9j1ui0ytv5sii,1,3.6,33.9,2023-04-22T14:26:40.856Z,2023-04-25T06:29:51Z,4208734299,212,27.5,4218843189,178,,4208734289,140,26.4,4208734301,213,5.8,4208734283,56,Back,4208734295,141,14.0,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110353,186,1,1,25,1,82kapkjwonlv9j1ui0ytv5sii,1,26.4,14,2023-04-22T14:26:42.336Z,2023-04-25T06:29:59Z,4208734585,141,17.9,4208734577,56,Back,4218843325,178,,4208734587,212,14.9,4208734583,140,12.4,4208734589,213,3.0,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110535,187,1,1,25,3,82kapkjwonlv9j1ui0ytv5sii,0,10.9,17.7,2023-04-22T14:26:44.534Z,2023-04-25T06:30:04Z,4208735577,213,0.1,4208735573,141,29.8,4208735569,56,Center,4208735571,140,69.7,4218843379,178,,4208735575,212,62.3,4217032449,157,,4208735579,1,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110499,319,49,1,25,8,69t8imcdaqlgfbds2p58596my,1,32.2,71.7,2023-04-22T14:26:49.760Z,2023-04-25T06:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110781,320,1,1,25,12,69t8imcdaqlgfbds2p58596my,1,31.4,69.3,2023-04-22T14:26:53.612Z,2023-04-25T06:30:19Z,4208736973,140,30.2,4208736969,56,Back,4208736991,212,23.5,4208736983,141,34.8,4218843591,178,,4208736999,213,4.7,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110905,321,1,1,25,19,69t8imcdaqlgfbds2p58596my,1,29.9,32.7,2023-04-22T14:26:59.901Z,2023-04-25T06:30:23Z,4218843645,178,,4208737671,213,5.5,4208737661,56,Back,4208737665,141,4.1,4208737663,140,47.1,4208737667,212,26.5,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537110969,322,1,1,25,22,69t8imcdaqlgfbds2p58596my,1,47.1,4.1,2023-04-22T14:27:03.222Z,2023-04-25T06:30:27Z,4208738031,141,20.9,4208738027,56,Back,4218843689,178,,4208738035,213,2.2,4208738033,212,13.8,4208738029,140,39.7,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111303,323,1,1,25,24,69t8imcdaqlgfbds2p58596my,1,39.2,21.6,2023-04-22T14:27:05.629Z,2023-04-25T06:30:30Z,4218843733,178,,4208739895,140,36.3,4208739897,141,47.0,4208739893,56,Back,4208739899,212,17.5,4208739903,213,1.7,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111349,324,1,1,25,35,69t8imcdaqlgfbds2p58596my,1,65.3,71.2,2023-04-22T14:27:15.981Z,2023-04-25T06:30:33Z,4208740165,56,Center,4218843779,178,,4208740167,140,72.8,4208740169,141,76.0,4208740173,213,0.4,4208740171,212,8.5,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111373,325,1,1,25,35,69t8imcdaqlgfbds2p58596my,1,72.8,76,2023-04-22T14:27:16.840Z,2023-04-25T06:30:40Z,4208740251,56,Left,4208740255,141,80.3,4218843875,178,,4208740257,212,8.3,4208740253,140,65.4,4208740303,156,,4208740261,213,2.8,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111479,326,1,1,25,38,69t8imcdaqlgfbds2p58596my,1,64.8,78.4,2023-04-22T14:27:18.919Z,2023-04-25T06:30:46Z,4208740799,213,5.4,4218843961,178,,4208740795,141,57.9,4208740791,56,Center,4208740793,140,76.1,4208740797,212,18.3,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111555,327,1,1,25,40,69t8imcdaqlgfbds2p58596my,1,73.7,57.8,2023-04-22T14:27:21.141Z,2023-04-25T06:31:02Z,4218844137,178,,4208741303,212,4.4,4208741299,140,69.8,4208741301,141,55.5,4208741297,56,Center,4208741305,213,3.5,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111569,328,50,1,25,42,69t8imcdaqlgfbds2p58596my,1,79.1,63.3,2023-04-22T14:27:23.340Z,2023-04-25T06:32:14Z,4208742213,233,188,4208741379,286,,4208741377,56,Center,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111679,188,7,1,25,42,82kapkjwonlv9j1ui0ytv5sii,0,20.9,36.7,2023-04-22T14:27:23.572Z,2023-04-25T06:32:21Z,4208742175,233,328,4217035317,385,,4218844967,178,,4208742041,285,,4208742039,56,Back,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111639,329,50,1,25,43,69t8imcdaqlgfbds2p58596my,1,86,60,2023-04-22T14:27:24.384Z,2023-04-25T06:32:31Z,4208741791,56,Center,4208741793,286,,4208742515,233,189,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111741,189,7,1,25,44,82kapkjwonlv9j1ui0ytv5sii,1,14,40,2023-04-22T14:27:25.139Z,2023-04-25T06:32:52Z,4217035931,384,,4208742455,233,329,4208742381,56,Back,4208742383,285,,4218845281,178,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111783,190,12,1,25,44,82kapkjwonlv9j1ui0ytv5sii,1,13.1,38.2,2023-04-22T14:27:25.732Z,2023-04-25T06:32:56Z,4208742617,141,31.8,4208742621,213,6.0,4208742613,56,Back,4208742615,140,30.3,4218845329,178,,4208742619,212,18.6,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111825,330,1,1,25,49,69t8imcdaqlgfbds2p58596my,0,65.2,68.8,2023-04-22T14:27:30.253Z,2023-04-25T06:33:00Z,4208742817,140,85.7,4208742837,141,33.6,4208742813,155,,4208742815,56,Center,4208742843,1,,4218845361,178,,4208742841,213,5.4,4208742839,212,32.2,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111883,191,12,1,25,50,82kapkjwonlv9j1ui0ytv5sii,1,12,64.6,2023-04-22T14:27:31.823Z,2023-04-25T06:33:06Z,4208743063,56,Back,4208743067,141,100.0,4208743065,140,19.5,4208743071,213,1.3,4208743191,15,,4208743685,167,,4218845435,388,,4208743069,212,26.0,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111977,192,5,1,25,54,82kapkjwonlv9j1ui0ytv5sii,0,18.8,100.9,2023-04-22T14:27:35.224Z,2023-04-25T06:33:30Z,4208743561,347,,4208743821,233,331,4208743555,56,Back,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537111971,331,5,1,25,54,69t8imcdaqlgfbds2p58596my,1,81.2,-0.9,2023-04-22T14:27:35.224Z,2023-04-25T06:33:31Z,4208743523,56,Right,4208743769,233,192,4208743525,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112479,332,1,1,26,10,69t8imcdaqlgfbds2p58596my,0,82.1,0,2023-04-22T14:27:51.722Z,2023-04-25T06:33:35Z,4208746503,56,Right,4208746507,141,11.1,4208746501,107,,4208746505,140,73.5,4208746509,212,12.5,4208746511,213,2.4,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112575,193,8,1,26,11,82kapkjwonlv9j1ui0ytv5sii,1,28.3,86.1,2023-04-22T14:27:52.846Z,2023-04-25T06:33:39Z,4208747011,56,Back,4217037459,385,,4218845819,178,,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538999359,1388,67,1,26,14,69t8imcdaqlgfbds2p58596my,1,59.7,29.5,2023-04-22T14:27:55.326Z,2023-04-25T07:33:00Z,4218867887,233,865,,,,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538999357,865,67,1,26,14,82kapkjwonlv9j1ui0ytv5sii,0,40.3,70.5,2023-04-22T14:27:55.327Z,2023-04-25T07:01:09Z,4218867893,233,1388,,,,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537142403,483,1,1,26,14,69t8imcdaqlgfbds2p58596my,1,59.8,28.9,2023-04-22T14:27:55.361Z,2023-04-25T07:33:01Z,4218845881,389,,4217038099,213,3.8,4208916513,56,Right,4217038093,140,51.7,4217038097,212,10.7,4217038095,141,19.4,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112613,194,43,1,26,14,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-22T14:27:55.449Z,2023-04-24T10:06:51Z,4217037993,144,1,4208747203,140,39.4,4208747207,212,3.4,4208747209,213,6.0,4208747201,56,Back,4208747205,141,72.9,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112651,333,1,1,26,15,69t8imcdaqlgfbds2p58596my,1,53.6,13.2,2023-04-22T14:27:56.353Z,2023-04-25T06:33:49Z,4208747455,56,Right,4208747457,140,60.9,4218845941,388,,4208747453,3,,4208747459,141,15.0,4208747463,213,0.2,4208747461,212,7.8,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112683,334,1,1,26,16,69t8imcdaqlgfbds2p58596my,1,60.9,15,2023-04-22T14:27:57.783Z,2023-04-25T06:33:55Z,4208747619,212,15.9,4208747603,56,Back,4208747597,3,,4208747615,141,11.1,4208747609,140,46.0,4218846013,178,,4208747621,213,3.3,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112701,335,49,1,26,19,69t8imcdaqlgfbds2p58596my,1,44.7,11.1,2023-04-22T14:28:00.021Z,2023-04-25T06:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537112961,336,1,1,26,19,69t8imcdaqlgfbds2p58596my,1,44.4,10,2023-04-22T14:28:00.072Z,2023-04-25T06:34:03Z,4208748901,212,27.3,4208748899,141,34.0,4208748903,213,2.5,4218846107,178,,4208748895,56,Back,4208748897,140,23.5,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113037,337,1,1,26,27,69t8imcdaqlgfbds2p58596my,1,30.6,48.5,2023-04-22T14:28:08.048Z,2023-04-25T06:34:05Z,4218846133,178,,4208749365,56,Back,4208749367,140,38.2,4208749369,141,31.9,4208749373,213,5.3,4208749371,212,13.8,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113271,338,1,1,26,30,69t8imcdaqlgfbds2p58596my,1,38.4,30.6,2023-04-22T14:28:11.114Z,2023-04-25T06:34:27Z,4208750605,56,Center,4208750619,212,18.7,4218846227,178,,4208752491,210,13,4208750623,213,6.0,4208750609,140,55.7,4208750615,141,24.0,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113331,195,45,1,26,37,82kapkjwonlv9j1ui0ytv5sii,0,19.2,60.7,2023-04-22T14:28:18.733Z,2023-04-25T06:34:19Z,4208750965,56,Back,4208751201,233,339,4208750967,285,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113353,339,3,1,26,37,69t8imcdaqlgfbds2p58596my,1,80.8,39.3,2023-04-22T14:28:18.733Z,2023-04-25T06:34:19Z,4218846317,178,,4208751035,286,,4208751033,56,Center,4208751123,233,195,4217039053,464,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113361,340,13,1,26,38,69t8imcdaqlgfbds2p58596my,1,81.6,46,2023-04-22T14:28:19.841Z,2023-04-25T06:34:28Z,4208751081,18,,4208751083,56,Center,4208752539,102,43.0,4208752533,29,,4208751397,72,,4208752535,55,338,4208752531,84,,4208751079,22,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,4208752543,215,,,4208752547,231,49.6,4208752545,230,4218846409,178,4208752541,103,98.1,12.5,,,,,,,,,,,,,,,,,,,,
2537113387,196,5,1,26,40,82kapkjwonlv9j1ui0ytv5sii,1,-1.2,58.3,2023-04-22T14:28:21.012Z,2023-04-25T06:34:30Z,4208751229,346,,4208751227,56,Back,4208751259,233,341,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537113393,341,5,1,26,40,69t8imcdaqlgfbds2p58596my,0,101.2,41.7,2023-04-22T14:28:21.012Z,2023-04-25T06:34:30Z,4208751241,346,,4208751239,56,Center,4208751339,233,196,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114465,198,1,1,27,12,82kapkjwonlv9j1ui0ytv5sii,0,4.1,56.1,2023-04-22T14:28:53.869Z,2023-04-25T06:34:35Z,4208757281,1,,4208757269,140,78.5,4208757273,141,81.4,4208757277,212,80.0,4208759825,124,,4208757279,213,0.2,4208757265,56,Left,4208759827,237,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114453,342,1,1,27,18,69t8imcdaqlgfbds2p58596my,1,25.3,16.5,2023-04-22T14:28:58.936Z,2023-04-25T06:34:42Z,4208757205,141,25.3,4208757193,3,,4208757207,212,6.6,4208757203,140,22.7,4208757209,213,2.0,4208757199,56,Back,4218846589,388,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114461,343,49,1,27,19,69t8imcdaqlgfbds2p58596my,1,22.7,25.5,2023-04-22T14:29:00.280Z,2023-04-25T06:34:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114643,344,1,1,27,19,69t8imcdaqlgfbds2p58596my,1,22.7,25.5,2023-04-22T14:29:00.317Z,2023-04-25T06:34:53Z,4208758229,141,43.1,4218846715,178,,4208758235,1,,4208758231,212,44.3,4208758223,157,,4208758227,140,63.3,4208758233,213,0.3,4208758225,56,Center,9bpm5m1tsplxq77m3cbpfm4t1,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114691,199,4,1,27,22,82kapkjwonlv9j1ui0ytv5sii,1,37.6,54,2023-04-22T14:29:03.093Z,2023-04-25T06:34:59Z,4208758533,294,,4208758531,13,,4208758579,233,345,4208758535,56,Back,4208758543,286,,4208758539,152,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537114653,345,4,1,27,22,69t8imcdaqlgfbds2p58596my,0,62.4,46,2023-04-22T14:29:03.094Z,2023-04-25T06:34:59Z,4208758277,13,,4208758285,285,,4208758681,233,199,4208758281,152,,4218846775,178,,4208761591,294,,4208758279,56,Center,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537115611,200,1,1,27,58,82kapkjwonlv9j1ui0ytv5sii,0,37.8,60,2023-04-22T14:29:39.804Z,2023-04-25T06:35:02Z,4208763643,140,75.5,4208763647,212,48.3,4208763639,152,,4208763641,56,Left,4208763645,141,100.0,4208763637,155,,4208763649,213,0.6,4218846823,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4208763635,5,,,4208764257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537115765,201,5,1,28,1,82kapkjwonlv9j1ui0ytv5sii,0,77,101.2,2023-04-22T14:29:42.780Z,2023-04-25T06:35:06Z,4208764719,233,346,4208764513,56,Left,4208764515,347,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537115699,346,5,1,28,1,69t8imcdaqlgfbds2p58596my,1,23,-1.2,2023-04-22T14:29:42.780Z,2023-04-25T06:35:06Z,4208764145,347,,4208764143,56,Back,4208764663,233,201,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
