id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2478776933,195,1,1,21,54,17zuelixesst1z59fwcix2dil,1,44.1,68.1,2022-10-29T14:25:01.534Z,2022-11-01T04:59:26Z,3879961565,141,46.1,3879961563,140,31.8,3879961561,56,Back,3887423287,178,,3879961569,213,4.0,3879961567,212,19.8,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478776973,196,1,1,21,58,17zuelixesst1z59fwcix2dil,1,31.8,46.1,2022-10-29T14:25:05.661Z,2022-11-01T04:59:40Z,3879961771,141,16.7,3879961773,212,26.9,3879961775,213,5.4,3887423561,178,,3879961769,140,48.9,3879961767,56,Back,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777015,197,1,1,22,0,17zuelixesst1z59fwcix2dil,1,49,16.2,2022-10-29T14:25:07.389Z,2022-11-01T04:59:53Z,3879962025,56,Center,3879962031,141,36.9,3879962033,212,19.2,3879962035,213,0.8,3879962029,140,61.5,3887423811,178,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777061,198,1,1,22,0,17zuelixesst1z59fwcix2dil,1,61.5,36.9,2022-10-29T14:25:08.123Z,2022-11-01T05:00:04Z,3887424033,178,,3879962255,141,11.9,3879962251,56,Right,3879962253,140,68.1,3879962257,212,18.4,3879962259,213,5.1,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777141,199,1,1,22,2,17zuelixesst1z59fwcix2dil,0,68.1,11.9,2022-10-29T14:25:09.341Z,2022-11-01T05:00:24Z,3879962723,56,Center,3879962739,213,0.3,3879962731,141,25.2,3887424413,178,,3879962735,212,28.6,3879962727,140,93.9,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777125,163,49,1,22,5,9db4t34qy4owglhvvgwf5l22i,1,5,73.8,2022-10-29T14:25:12.937Z,2022-11-01T05:00:35Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777171,164,12,1,22,5,9db4t34qy4owglhvvgwf5l22i,1,5,73.8,2022-10-29T14:25:13.001Z,2022-11-01T05:00:40Z,3879962887,213,1.3,3879962885,212,19.6,3879963019,167,,3879962879,56,Back,3879962881,140,9.6,3879962883,141,100.0,3887424749,178,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777195,165,5,1,22,7,9db4t34qy4owglhvvgwf5l22i,0,9.3,101.6,2022-10-29T14:25:14.693Z,2022-11-01T05:00:47Z,3879962991,56,Back,3879962993,347,,3879963683,233,200,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777297,200,5,1,22,7,17zuelixesst1z59fwcix2dil,1,90.7,-1.6,2022-10-29T14:25:14.693Z,2022-11-01T05:00:46Z,3879963655,233,165,3879963619,347,,3879963617,56,Right,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777409,201,1,1,22,12,17zuelixesst1z59fwcix2dil,1,91,0,2022-10-29T14:25:19.559Z,2022-11-01T05:01:03Z,3879964177,212,15.3,3879964179,213,2.1,3879964169,107,,3879964175,141,17.9,3879964171,56,Right,3879964173,140,83.7,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777443,202,1,1,22,15,17zuelixesst1z59fwcix2dil,0,97,21.9,2022-10-29T14:25:23.053Z,2022-11-01T05:01:08Z,3885849435,225,,3879964389,141,44.7,3879964391,212,16.0,3887425241,178,,3885849437,386,,3885849439,20,,3879964383,56,Center,3879964379,2,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,3879964385,140,93.3,3879964397,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777497,166,1,1,22,16,9db4t34qy4owglhvvgwf5l22i,1,7.9,58.1,2022-10-29T14:25:23.664Z,2022-11-01T05:01:18Z,3879964667,212,12.3,3879964659,141,76.0,3887425371,178,,3879964673,213,1.7,3879964655,140,6.4,3879964651,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777503,167,49,1,22,17,9db4t34qy4owglhvvgwf5l22i,1,6.4,76,2022-10-29T14:25:24.830Z,2022-11-01T05:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777517,168,1,1,22,18,9db4t34qy4owglhvvgwf5l22i,0,6.4,76,2022-10-29T14:25:26.098Z,2022-11-01T05:01:32Z,3879964753,56,Back,3879964771,1,,3879964749,157,,3879964761,141,91.7,3879964763,212,31.7,3879964757,140,34.8,3879964767,213,0.3,3887425647,178,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777545,203,8,1,22,19,17zuelixesst1z59fwcix2dil,1,67.6,25.3,2022-10-29T14:25:27.124Z,2022-11-01T05:01:39Z,3887425765,388,,3885849615,385,,3879964915,56,Center,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777627,169,1,1,22,21,9db4t34qy4owglhvvgwf5l22i,0,28.6,75.9,2022-10-29T14:25:28.646Z,2022-11-01T05:02:03Z,3879965319,140,39.4,3879965317,56,Back,3879965315,3,,3879965325,213,0.1,3879965321,141,77.6,3879965323,212,11.4,3887426241,388,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777643,204,49,1,22,23,17zuelixesst1z59fwcix2dil,1,65.8,24,2022-10-29T14:25:30.979Z,2022-11-01T05:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777699,205,50,1,22,24,17zuelixesst1z59fwcix2dil,1,63.2,20.8,2022-10-29T14:25:31.669Z,2022-11-01T05:02:27Z,3879965819,233,170,3879965711,286,,3879965709,56,Right,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777703,170,7,1,22,25,9db4t34qy4owglhvvgwf5l22i,0,36.8,79.2,2022-10-29T14:25:32.330Z,2022-11-01T05:02:35Z,3885849745,385,,3879965715,285,,3879965713,56,Back,3887426781,178,,3879965761,233,205,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777775,206,1,1,22,26,17zuelixesst1z59fwcix2dil,1,67.3,17.7,2022-10-29T14:25:33.461Z,2022-11-01T05:02:40Z,3879966119,212,10.0,3879966115,141,3.4,3887426897,178,,3879966111,56,Right,3879966113,140,69.7,3879966121,213,5.0,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777841,207,1,1,22,28,17zuelixesst1z59fwcix2dil,1,69.7,3.4,2022-10-29T14:25:35.765Z,2022-11-01T05:02:45Z,3887427011,178,,3879966583,213,3.0,3879966581,212,21.6,3879966579,141,6.8,3879966575,56,Back,3879966577,140,49.2,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777889,208,1,1,22,30,17zuelixesst1z59fwcix2dil,0,50.6,8.5,2022-10-29T14:25:37.388Z,2022-11-01T05:02:52Z,3879966825,140,74.0,3879966823,56,Center,3887427159,178,,3879966829,212,26.7,3879966831,213,0.4,3879966827,141,24.0,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478777985,171,49,1,22,32,9db4t34qy4owglhvvgwf5l22i,1,30.1,71.5,2022-10-29T14:25:39.956Z,2022-11-01T05:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778095,172,1,1,22,35,9db4t34qy4owglhvvgwf5l22i,0,30.1,71.5,2022-10-29T14:25:42.658Z,2022-11-01T05:04:15Z,3879967947,56,Center,3879967949,140,88.3,3879967951,141,63.1,3879967953,212,61.4,3879967955,213,6.2,3887428631,178,,3879967945,155,,3879967957,1,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778127,209,52,1,22,39,17zuelixesst1z59fwcix2dil,1,11.4,39.2,2022-10-29T14:25:46.972Z,2022-11-01T05:04:19Z,3887428719,178,,3885849839,377,,,,,,,,,,,,,,,,,,,,dirgn9z2tdz1603md8x3dni6t,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778263,210,1,1,22,40,17zuelixesst1z59fwcix2dil,1,12.5,39.5,2022-10-29T14:25:47.590Z,2022-11-01T05:04:25Z,3879968917,213,6.1,3887428837,178,,3879968911,140,31.1,3879968913,141,34.9,3879968909,56,Back,3879968915,212,19.8,3879968907,123,,,,,dirgn9z2tdz1603md8x3dni6t,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778403,211,1,1,22,45,17zuelixesst1z59fwcix2dil,1,30,37.9,2022-10-29T14:25:52.861Z,2022-11-01T05:04:33Z,3879969653,213,1.1,3879969651,212,22.5,3879969649,141,67.8,3887428977,178,,3879969643,140,39.1,3879969639,56,Back,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778479,212,1,1,22,49,17zuelixesst1z59fwcix2dil,0,38.8,64.8,2022-10-29T14:25:56.285Z,2022-11-01T05:04:38Z,3879970143,140,71.6,3879970139,56,Center,3879970147,141,25.0,3879970135,155,,3887429071,178,,3879970149,212,43.8,3879970151,213,5.6,3879970155,1,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778617,173,1,1,22,51,9db4t34qy4owglhvvgwf5l22i,0,24.8,74.7,2022-10-29T14:25:58.925Z,2022-11-01T05:04:52Z,3887429345,388,,3879970917,3,,3879970919,56,Back,3879970929,212,23.9,3879970931,213,6.0,3879970927,141,64.0,3879970923,140,46.5,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778647,213,61,1,22,54,17zuelixesst1z59fwcix2dil,1,51.8,35.8,2022-10-29T14:26:02.089Z,2022-11-01T05:05:08Z,3887429633,15,,3879971099,56,Center,3887429635,388,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778655,174,49,1,22,56,9db4t34qy4owglhvvgwf5l22i,1,46.5,64,2022-10-29T14:26:03.810Z,2022-11-01T05:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778857,175,1,1,22,58,9db4t34qy4owglhvvgwf5l22i,1,46,54.6,2022-10-29T14:26:06.159Z,2022-11-01T05:05:42Z,3879972207,140,44.1,3879972215,141,27.9,3879972223,213,4.6,3879972197,56,Back,3887430309,178,,3879972217,212,18.3,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778881,176,1,1,23,4,9db4t34qy4owglhvvgwf5l22i,0,56.2,10.7,2022-10-29T14:26:11.185Z,2022-11-01T05:10:56Z,3879972347,56,Right,3879972355,212,22.8,3879972351,140,77.9,3879972353,141,8.6,3887434645,178,,3879972343,155,,3879972357,213,6.2,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779003,214,8,1,23,4,17zuelixesst1z59fwcix2dil,1,25.1,96,2022-10-29T14:26:12.105Z,2022-11-01T05:11:30Z,3887435365,178,,3879973125,56,Back,3880318489,15,,3885850169,383,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779027,215,49,1,23,6,17zuelixesst1z59fwcix2dil,1,27.4,88.4,2022-10-29T14:26:13.698Z,2022-11-01T05:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779035,216,43,1,23,9,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-29T14:26:16.305Z,2022-10-29T15:01:57Z,3879973427,233,177,3879973247,56,Back,3879973249,285,0,3880323381,144,50,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478778967,177,43,1,23,9,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-29T14:26:16.306Z,2022-10-29T15:01:59Z,3880323513,144,7,3879972907,286,0,3879972903,56,Right,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779125,217,1,1,23,10,17zuelixesst1z59fwcix2dil,1,27.4,88.1,2022-10-29T14:26:17.413Z,2022-11-01T05:11:46Z,3879973735,56,Back,3887435573,178,,3879973739,140,27.4,3879973745,213,1.6,3879973743,212,8.2,3879973741,141,100.0,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779349,219,1,1,23,11,17zuelixesst1z59fwcix2dil,1,27.6,98.6,2022-10-29T14:26:18.914Z,2022-11-01T05:12:01Z,3879974903,213,4.0,3879974901,212,10.2,3887435809,178,,3879974899,141,87.5,3879974897,140,21.1,3879974895,56,Back,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779145,218,43,1,23,13,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-29T14:26:20.540Z,2022-10-29T14:26:32Z,3879973823,56,Back,3879973825,347,0,3879975891,144,5,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779429,220,1,1,23,19,17zuelixesst1z59fwcix2dil,1,20.3,88.1,2022-10-29T14:26:26.422Z,2022-11-01T05:12:29Z,3879975307,140,35.9,3879975311,212,18.6,3879975313,213,5.8,3879975309,141,75.0,3887436313,178,,3879975305,56,Back,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779687,221,1,1,23,21,17zuelixesst1z59fwcix2dil,1,35.9,75,2022-10-29T14:26:28.883Z,2022-11-01T05:12:36Z,3879976615,1,,3879976611,213,4.6,3879976587,56,Back,3887436535,178,,3879976595,141,28.2,3879976593,140,32.7,3879976603,212,32.0,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478779805,222,1,1,23,28,17zuelixesst1z59fwcix2dil,1,57,15.3,2022-10-29T14:26:35.853Z,2022-11-01T05:12:50Z,3879977237,141,7.0,3879977241,213,6.0,3879977239,212,19.1,3887436797,178,,3879977235,140,74.4,3879977233,56,Right,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780029,223,1,1,23,33,17zuelixesst1z59fwcix2dil,1,71.6,5.8,2022-10-29T14:26:40.450Z,2022-11-01T05:13:15Z,3879978367,212,23.7,3879978369,213,2.4,3887437041,178,,3879978359,56,Center,3879978363,141,30.3,3879978361,140,55.5,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780113,224,1,1,23,37,17zuelixesst1z59fwcix2dil,1,57.6,30.3,2022-10-29T14:26:44.564Z,2022-11-01T05:13:30Z,3887437625,178,,3879978821,56,Right,3879978825,140,72.5,3879978827,141,9.1,3879978831,213,5.5,3879978829,212,21.3,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780235,225,1,1,23,41,17zuelixesst1z59fwcix2dil,1,74.3,8.8,2022-10-29T14:26:49.049Z,2022-11-01T05:13:41Z,3879979501,56,Right,3879979503,140,63.2,3887437783,178,,3879979507,141,7.4,3879979513,213,3.2,3879979509,212,11.7,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780433,226,1,1,23,44,17zuelixesst1z59fwcix2dil,1,66.6,7,2022-10-29T14:26:51.364Z,2022-11-01T05:13:46Z,3887437853,178,,3879980559,155,,3879980569,141,33.7,3879980571,212,24.8,3879980573,213,0.8,3879980565,140,82.7,3879980561,56,Center,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780449,227,50,1,23,49,17zuelixesst1z59fwcix2dil,1,95.6,30.6,2022-10-29T14:26:56.791Z,2022-11-01T05:14:03Z,3879980641,286,,3879980633,56,Center,3879981141,233,178,,,,,,,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780473,178,7,1,23,50,9db4t34qy4owglhvvgwf5l22i,1,4.4,69.4,2022-10-29T14:26:57.512Z,2022-11-01T05:14:09Z,3887438165,178,,3885850741,385,,3879981085,233,227,3879980823,56,Back,3879980821,167,,3879980825,285,,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780487,179,6,1,23,50,9db4t34qy4owglhvvgwf5l22i,0,0,70.4,2022-10-29T14:26:57.866Z,2022-11-01T05:14:14Z,3879981461,233,228,3879981015,73,,3879980893,56,Back,,,,,,,,,,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478780587,228,6,1,23,50,17zuelixesst1z59fwcix2dil,1,100,29.6,2022-10-29T14:26:57.866Z,2022-11-01T05:14:14Z,3879981405,233,179,3879981327,56,Center,3879981331,75,,,,,,,,,,,,,,,,,cjko3mlflwj59pxh7zma03bh1,C. Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781799,229,1,1,24,25,17zuelixesst1z59fwcix2dil,1,99.5,0.5,2022-10-29T14:27:32.539Z,2022-11-01T05:14:22Z,3879988069,140,94.1,3879988067,56,Center,3879988085,213,1.9,3879988079,212,19.3,3887438341,178,,3879988065,6,,3879988075,141,27.7,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781899,230,1,1,24,26,17zuelixesst1z59fwcix2dil,1,94.1,27.7,2022-10-29T14:27:33.999Z,2022-11-01T05:14:30Z,3879988587,141,17.7,3887438469,178,,3879988591,213,3.9,3879988589,212,9.7,3879988585,140,87.5,3879988583,56,Right,,,,,,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781959,231,2,1,24,28,17zuelixesst1z59fwcix2dil,1,84.5,18.8,2022-10-29T14:27:35.533Z,2022-11-01T09:15:13Z,3879988893,56,Center,3879988895,140,95.0,3880003777,2,,3885851401,72,,3880003707,7,5vi8t2fffmk5kjfukazcmyo5x,3879988897,141,59.1,3887438935,178,,3885851399,223,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782397,181,55,1,24,28,9db4t34qy4owglhvvgwf5l22i,1,7.9,45.1,2022-10-29T14:27:35.534Z,2022-11-01T09:15:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782035,180,43,1,24,29,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-29T14:27:36.453Z,2022-11-01T09:21:41Z,3879989345,56,Back,3887439169,388,0,3887652515,144,12,3879989349,141,44.8,3879989347,140,8.0,3879989353,213,4.7,3879989351,212,11.3,3879989375,15,0,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480187007,911,43,1,24,32,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-29T14:27:39.759Z,2022-11-01T09:13:31Z,3887643349,144,82,3887481875,178,0,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782789,232,43,1,24,33,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-29T14:27:40.238Z,2022-10-29T14:28:46Z,3880002049,144,2,3879993211,56,Center,3879993213,140,91.8,3879993215,141,42.7,3879993209,3,0,3879993207,7,489192,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783487,182,1,1,25,7,9db4t34qy4owglhvvgwf5l22i,1,8,41.9,2022-10-29T14:28:14.958Z,2022-11-01T05:15:21Z,3887439263,178,,3879997033,157,,3879997039,140,55.1,3879997037,56,Left,3879997041,141,89.1,3879997063,1,,3879997047,212,59.0,3879997035,241,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,3879997031,5,,3879997057,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783543,183,1,1,25,11,9db4t34qy4owglhvvgwf5l22i,1,55.1,89.1,2022-10-29T14:28:18.456Z,2022-11-01T05:15:39Z,3879997327,212,14.5,3879997329,213,6.3,3879997319,168,,3887439511,388,,3879997317,3,,3879997321,56,Left,3879997323,140,68.9,3879997325,141,88.9,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783579,184,1,1,25,12,9db4t34qy4owglhvvgwf5l22i,0,68.9,88.9,2022-10-29T14:28:19.373Z,2022-11-01T05:15:50Z,3879997527,212,12.9,3879997523,141,72.7,3879997521,140,75.3,3879997529,213,5.3,3879997519,56,Center,3887439701,178,,3879997517,168,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783617,233,1,1,25,12,17zuelixesst1z59fwcix2dil,0,22,30.1,2022-10-29T14:28:20.002Z,2022-11-01T05:16:09Z,3879997715,212,8.3,3879997709,56,Back,3879997713,141,25.3,3879997711,140,29.3,3879997707,157,,3887440003,178,,3879997717,213,5.9,3879997719,1,,dv9gm9ueox7uah9yt3fstc8dm,Christian Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784159,234,43,1,25,21,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-29T14:28:28.686Z,2022-10-29T14:31:31Z,3880000767,265,0,3880000769,285,0,3880034657,144,4,3880000757,56,Back,3880000763,152,0,3880000753,13,0,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784033,185,43,1,25,21,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-29T14:28:28.687Z,2022-10-29T14:28:47Z,3880000103,56,Center,3880000101,13,0,3880000105,152,0,3880000887,233,234,3880002409,144,4,3880000107,265,0,3880000109,286,0,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784845,186,68,1,25,48,9db4t34qy4owglhvvgwf5l22i,0,0,0,2022-10-29T14:28:56.047Z,2022-11-01T05:17:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784897,235,68,1,25,48,17zuelixesst1z59fwcix2dil,1,0,0,2022-10-29T14:28:56.077Z,2022-11-01T05:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478784993,236,1,1,25,49,17zuelixesst1z59fwcix2dil,1,31.1,26.5,2022-10-29T14:28:56.468Z,2022-11-01T05:18:05Z,3880005173,56,Back,3880005183,140,23.0,3880005221,213,3.2,3880005197,141,26.1,3880005213,212,8.5,3887441903,178,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785079,237,1,1,25,51,17zuelixesst1z59fwcix2dil,1,23.3,25.5,2022-10-29T14:28:58.486Z,2022-11-01T05:18:12Z,3880005759,213,1.4,3880005743,56,Back,3880005755,212,15.6,3880005751,141,47.9,3880005747,140,26.4,3887442043,178,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
