id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/23/id,qualifier/23/qualifierId
2525531733,212,1,1,22,58,dv9l02o316cd9hbkxaho2u12f,1,26.8,93.6,2023-03-28T19:09:33.001Z,2023-03-31T07:17:08Z,4144095131,141,89.7,4149667159,178,,4144095135,213,3.3,4144095127,56,Back,4144095133,212,18.3,4144095129,140,9.6,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531767,213,1,1,22,59,dv9l02o316cd9hbkxaho2u12f,0,9.6,89.7,2023-03-28T19:09:34.501Z,2023-03-31T07:17:10Z,4144095309,157,,4149667181,178,,4144095313,140,65.6,4144095321,212,60.8,4144095317,141,67.2,4144095325,1,,4144095323,213,6.0,4144095311,56,Center,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531775,231,49,1,23,4,9db4t34qy4owglhvvgwf5l22i,1,38.4,31,2023-03-28T19:09:39.128Z,2023-03-31T07:17:14Z,,,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531807,232,1,1,23,5,9db4t34qy4owglhvvgwf5l22i,1,38.9,30,2023-03-28T19:09:40.205Z,2023-03-31T07:17:16Z,4144095545,212,15.1,4144095539,56,Back,4144095543,141,10.4,4144095547,213,5.2,4149667253,178,,4144095541,140,45.7,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531847,233,1,1,23,7,9db4t34qy4owglhvvgwf5l22i,0,52.1,9.7,2023-03-28T19:09:42.681Z,2023-03-31T07:17:19Z,4144095741,213,0.3,4144095737,141,21.0,4144095735,140,74.7,4149667281,178,,4144095739,212,24.9,4144095733,56,Right,4144095731,155,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531841,214,1,1,23,9,dv9l02o316cd9hbkxaho2u12f,0,28.9,74.7,2023-03-28T19:09:44.215Z,2023-03-31T07:17:27Z,4144095717,213,0.3,4149667339,388,,4144095711,140,46.5,4144095715,212,19.4,4144095709,56,Back,4144095713,141,83.3,4144095707,3,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531873,234,1,1,23,10,9db4t34qy4owglhvvgwf5l22i,1,52,21.5,2023-03-28T19:09:45.463Z,2023-03-31T07:17:34Z,4144095891,56,Center,4149667375,178,,4144095899,213,0.2,4144095897,212,20.4,4144095889,155,,4144095893,140,71.0,4144095895,141,27.7,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531879,235,1,1,23,11,9db4t34qy4owglhvvgwf5l22i,0,71,27.7,2023-03-28T19:09:46.857Z,2023-03-31T07:17:44Z,4144095933,140,80.5,4149667423,388,,4144095935,141,34.8,4144095939,213,0.5,4144095931,56,Center,4144095937,212,11.1,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531887,215,49,1,23,12,dv9l02o316cd9hbkxaho2u12f,1,25.9,71.5,2023-03-28T19:09:47.577Z,2023-03-31T07:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531939,216,1,1,23,17,dv9l02o316cd9hbkxaho2u12f,1,23.3,67.8,2023-03-28T19:09:52.635Z,2023-03-31T07:17:53Z,4144096245,140,8.0,4149667475,178,,4144096251,213,3.8,4144096243,56,Back,4144096247,141,50.9,4144096249,212,19.8,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531963,217,1,1,23,20,dv9l02o316cd9hbkxaho2u12f,0,12.6,45.1,2023-03-28T19:09:55.859Z,2023-03-31T07:17:55Z,4144096401,213,5.8,4144096395,140,59.3,4144096393,56,Right,4144096397,141,10.6,4144096403,1,,4149667499,178,,4144096399,212,54.4,4144096391,155,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531979,236,44,1,23,24,9db4t34qy4owglhvvgwf5l22i,1,39.2,86.4,2023-03-28T19:09:59.670Z,2023-03-31T09:23:06Z,4144096461,56,Back,4144096481,233,218,4144096465,285,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531969,218,44,1,23,24,dv9l02o316cd9hbkxaho2u12f,0,60.8,13.6,2023-03-28T19:09:59.671Z,2023-03-31T07:17:59Z,4144096441,286,,4144096439,56,Right,4144096487,233,236,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525531995,237,1,1,23,24,9db4t34qy4owglhvvgwf5l22i,0,37.7,83.3,2023-03-28T19:09:59.745Z,2023-03-31T09:23:06Z,4144096547,56,Back,4144096555,213,5.7,4144096553,212,14.4,4144096549,140,49.3,4144096545,3,,4144096551,141,72.1,4149667543,388,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532009,219,61,1,23,26,dv9l02o316cd9hbkxaho2u12f,0,52.3,27.7,2023-03-28T19:10:01.703Z,2023-03-31T07:18:20Z,4149667637,178,,4144096617,56,Center,4149667635,15,,,,,,,,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532071,239,49,1,23,27,9db4t34qy4owglhvvgwf5l22i,1,58.8,59.6,2023-03-28T19:10:02.897Z,2023-03-31T07:18:23Z,,,,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525920781,912,1,1,23,28,9db4t34qy4owglhvvgwf5l22i,1,57.2,54.2,2023-03-28T19:10:02.927Z,2023-03-31T07:18:27Z,4149321241,213,2.8,4149321235,140,44.2,4149321233,56,Back,4149321237,141,60.5,4149667693,178,,4149321239,212,14.3,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532069,238,43,1,23,28,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-28T19:10:02.935Z,2023-03-31T11:46:28Z,4144096945,213,3.0,4144096939,140,44.1,4149808789,144,1,4144096937,56,Back,4144096943,212,21.2,4149668253,178,0,4144096941,141,64.3,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532091,240,1,1,23,28,9db4t34qy4owglhvvgwf5l22i,0,43.2,64.5,2023-03-28T19:10:03.791Z,2023-03-31T07:18:31Z,4144097029,56,Center,4144097033,141,57.9,4144097035,212,11.5,4144097027,155,,4144097031,140,53.3,4149667719,178,,4144097037,213,5.9,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532269,224,49,1,23,30,dv9l02o316cd9hbkxaho2u12f,1,41.2,28.6,2023-03-28T19:10:05.394Z,2023-03-31T07:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532053,220,1,1,23,30,dv9l02o316cd9hbkxaho2u12f,0,43.1,32.8,2023-03-28T19:10:05.420Z,2023-03-31T07:18:35Z,4144096843,140,58.4,4144096839,155,,4144096845,141,30.0,4144096841,56,Center,4144096849,213,6.2,4149667753,178,,4144096847,212,16.2,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532105,221,1,1,23,31,dv9l02o316cd9hbkxaho2u12f,1,58.4,30.1,2023-03-28T19:10:06.806Z,2023-03-31T07:19:23Z,4149667969,388,,4144097121,141,15.8,4144097115,3,,4144097123,212,10.1,4144097119,140,60.9,4144097117,56,Right,4144097125,213,5.0,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532123,222,1,1,23,35,dv9l02o316cd9hbkxaho2u12f,0,70.4,5.3,2023-03-28T19:10:10.768Z,2023-03-31T07:19:40Z,4144097197,141,24.6,4144097201,213,0.4,4144097199,212,34.7,4144097203,1,,4149668055,178,,4144097195,140,100.0,4144097193,56,Center,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532127,223,5,1,23,38,dv9l02o316cd9hbkxaho2u12f,0,101.2,19.5,2023-03-28T19:10:13.208Z,2023-03-31T07:19:43Z,4144097257,233,241,4144097213,346,,4144097211,56,Right,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532131,241,5,1,23,38,9db4t34qy4owglhvvgwf5l22i,1,-1.2,80.5,2023-03-28T19:10:13.208Z,2023-03-31T07:19:43Z,4144097239,346,,4144097253,233,223,4144097237,56,Back,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532393,242,1,1,24,3,9db4t34qy4owglhvvgwf5l22i,1,2.6,49.1,2023-03-28T19:10:38.634Z,2023-03-31T07:20:26Z,4144098587,141,42.7,4144098591,213,6.2,4144098597,74,,4144098589,212,64.0,4144098581,124,,4144098593,1,,4144098585,140,63.4,4144098583,56,Center,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532397,243,44,1,24,7,9db4t34qy4owglhvvgwf5l22i,1,65,44.2,2023-03-28T19:10:42.099Z,2023-03-31T09:23:06Z,4144098615,286,,4144098613,56,Center,4144098621,233,225,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532387,225,44,1,24,7,dv9l02o316cd9hbkxaho2u12f,0,35,55.8,2023-03-28T19:10:42.100Z,2023-03-31T07:20:29Z,4144098631,233,243,4144098567,56,Back,4144098569,285,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532447,244,1,1,24,7,9db4t34qy4owglhvvgwf5l22i,1,63.4,42.7,2023-03-28T19:10:42.136Z,2023-03-31T09:23:07Z,4144098899,213,0.2,4144098891,140,72.5,4144098889,56,Center,4144098893,141,45.5,4144098885,3,,4149668429,388,,4144099415,210,13,4144098895,212,9.7,32crcj18u4qnf8f07fbsopvpx,D. Cole,4144098887,168,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2525532455,245,13,1,24,13,9db4t34qy4owglhvvgwf5l22i,1,86.7,67.8,2023-03-28T19:10:48.135Z,2023-03-31T07:20:36Z,4144099437,103,1.4,4144098945,56,Center,4144099421,72,,4144098943,64,,4144099433,102,37.8,4144099425,29,,4144099443,230,96.5,4144099423,75,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,4144098941,22,4144099439,215,4144099445,231,4144099427,55,4149668449,178,,,,,,,,,,,,54.3,,244,,,,,,,,,,,,,,,,,,,,,,,
2525532453,226,5,1,24,14,dv9l02o316cd9hbkxaho2u12f,1,-0.9,66,2023-03-28T19:10:49.730Z,2023-03-31T07:20:39Z,4144098925,56,Back,4144098975,233,246,4144098929,346,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532457,246,5,1,24,14,9db4t34qy4owglhvvgwf5l22i,0,100.9,34,2023-03-28T19:10:49.730Z,2023-03-31T07:20:39Z,4144098955,56,Center,4144098957,346,,4144098993,233,226,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532715,227,1,1,24,34,dv9l02o316cd9hbkxaho2u12f,1,4.8,54.8,2023-03-28T19:11:09.777Z,2023-03-31T07:20:42Z,4144100279,56,Back,4144100285,212,10.7,4144100283,141,40.0,4144100277,124,,4144100287,213,5.1,4144100291,237,,4144100281,140,8.2,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532745,228,1,1,24,41,dv9l02o316cd9hbkxaho2u12f,0,19.3,36.7,2023-03-28T19:11:16.318Z,2023-03-31T07:20:44Z,4144100445,155,,4144100457,1,,4144100451,141,83.5,4144100447,56,Left,4144100455,213,0.6,4149668493,178,,4144100449,140,68.2,4144100453,212,60.4,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532765,247,1,1,24,44,9db4t34qy4owglhvvgwf5l22i,0,31.7,13.7,2023-03-28T19:11:19.246Z,2023-03-31T07:20:48Z,4144100573,56,Back,4144100575,140,39.9,4144100581,213,0.5,4144100579,212,9.6,4144100571,3,,4149668509,388,,4144100577,141,20.0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532777,229,1,1,24,46,dv9l02o316cd9hbkxaho2u12f,1,63.8,83.2,2023-03-28T19:11:21.507Z,2023-03-31T07:20:51Z,4144100687,141,94.7,4149668533,178,,4144100697,213,0.8,4144100679,56,Left,4144100693,212,11.3,4144100683,140,71.6,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532823,230,1,1,24,48,dv9l02o316cd9hbkxaho2u12f,1,71.7,94.8,2023-03-28T19:11:23.316Z,2023-03-31T07:20:55Z,4144100857,56,Left,4144100863,212,12,4144100859,140,82.4,4144100865,213,5.9,4149668553,178,,4144100861,141,88.6,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532829,231,50,1,24,51,dv9l02o316cd9hbkxaho2u12f,1,93.6,90.6,2023-03-28T19:11:26.093Z,2023-03-31T07:21:00Z,4144100899,56,Left,4144100957,233,248,4144100901,286,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532837,248,7,1,24,51,9db4t34qy4owglhvvgwf5l22i,1,6.4,9.4,2023-03-28T19:11:26.388Z,2023-03-31T07:21:03Z,4144100939,285,,4144100937,56,Back,4149324773,385,,4149668587,178,,4144100935,167,,4144100949,233,231,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532891,232,5,1,24,52,dv9l02o316cd9hbkxaho2u12f,1,92.6,100.9,2023-03-28T19:11:26.959Z,2023-03-31T07:21:26Z,4144101247,56,Left,4144101267,233,249,4144101249,347,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525532843,249,5,1,24,52,9db4t34qy4owglhvvgwf5l22i,0,7.4,-0.9,2023-03-28T19:11:26.959Z,2023-03-31T07:21:27Z,4144101279,233,232,4144100975,347,,4144100973,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533177,233,1,1,25,22,dv9l02o316cd9hbkxaho2u12f,0,92.9,100,2023-03-28T19:11:57.778Z,2023-03-31T07:21:31Z,4144102595,213,4.8,4144102585,107,,4144102593,212,24.8,4144102597,1,,4144102589,140,93.8,4144102591,141,64.6,4144102587,56,Center,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533205,250,12,1,25,24,9db4t34qy4owglhvvgwf5l22i,1,6.4,32.2,2023-03-28T19:11:59.401Z,2023-03-31T07:21:37Z,4144102727,141,34.9,4144102735,213,0.1,4144102749,15,,4144102719,56,Back,4144102723,140,31.0,4144102731,212,25.9,4149668773,178,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533283,234,1,1,25,27,dv9l02o316cd9hbkxaho2u12f,1,70.7,66,2023-03-28T19:12:01.926Z,2023-03-31T07:21:49Z,4144103105,213,1.2,4144103103,212,23.2,4149668807,178,,4144103099,140,78.8,4144103097,56,Left,4144103101,141,97.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533323,235,1,1,25,33,dv9l02o316cd9hbkxaho2u12f,1,74.5,82.8,2023-03-28T19:12:08.387Z,2023-03-31T07:22:12Z,4144103271,140,98.7,4144103269,56,Left,4144106859,210,16,4144103277,213,0.1,4149668837,178,,4144106861,22,,4144103273,141,87.4,4144103275,212,25.6,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2525533351,236,3,1,25,37,dv9l02o316cd9hbkxaho2u12f,1,97.9,82.2,2023-03-28T19:12:12.062Z,2023-03-31T07:21:58Z,4144103445,233,251,4149668855,178,,4144103415,286,,4149325879,464,,4144103413,56,Left,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533337,251,45,1,25,37,9db4t34qy4owglhvvgwf5l22i,0,2.1,17.8,2023-03-28T19:12:12.062Z,2023-03-31T07:21:58Z,4144103347,56,Back,4144103449,233,236,4144103349,285,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525533357,237,16,1,25,40,dv9l02o316cd9hbkxaho2u12f,1,94.2,71.2,2023-03-28T19:12:15.566Z,2023-03-31T07:22:13Z,4149668903,178,,4149326651,395,1.1,4144106891,102,48.0,4144106881,120,,4144103433,22,,4144103435,64,,4144106893,103,17.1,4144104497,374,2023-03-28 20:12:14.799,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,4149326653,396,4144106885,29,4144106895,215,4144106899,231,4144104501,375,25:39.892,4144103439,254,,4144104491,20,4144106887,55,235,47.7,,,,52.9,4144106897,230,4149326649,80,,,,99.4,4144103437,56,Center,,,,,,,,,,,,
2525534101,252,1,1,26,39,9db4t34qy4owglhvvgwf5l22i,1,49.8,50.3,2023-03-28T19:13:14.334Z,2023-03-31T07:22:16Z,4144107255,56,Back,4144107261,212,21.7,4149668933,178,,4144107263,213,3.0,4144107257,140,29.3,4144107259,141,54.3,4144107265,279,G,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534143,253,1,1,26,41,9db4t34qy4owglhvvgwf5l22i,0,32.4,56,2023-03-28T19:13:16.419Z,2023-03-31T07:22:18Z,4144107467,141,21.9,4144107469,212,47.2,4149668949,178,,4144107471,213,5.8,4144107461,155,,4144107465,140,71.5,4144107463,56,Center,4144107473,1,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534159,238,44,1,26,44,dv9l02o316cd9hbkxaho2u12f,1,27,75,2023-03-28T19:13:19.492Z,2023-03-31T09:23:07Z,4144107545,233,254,4144107539,285,,4144107537,56,Back,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534147,254,44,1,26,44,9db4t34qy4owglhvvgwf5l22i,0,73,25,2023-03-28T19:13:19.493Z,2023-03-31T07:22:22Z,4144107499,286,,4144107493,56,Center,4144107553,233,238,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534163,239,1,1,26,44,dv9l02o316cd9hbkxaho2u12f,0,25.6,71.8,2023-03-28T19:13:19.543Z,2023-03-31T09:23:07Z,4149668995,388,,4144107567,141,95.3,4144107569,212,19.4,4144107561,3,,4144107571,213,1.0,4144107565,140,36.1,4144107563,56,Back,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534193,255,1,1,26,46,9db4t34qy4owglhvvgwf5l22i,0,63.3,6.1,2023-03-28T19:13:21.410Z,2023-03-31T07:22:28Z,4149669019,388,,4144107691,212,8.2,4144107687,140,67.3,4144107689,141,16.4,4144107685,56,Right,4144107693,213,1.0,4144107683,3,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534253,240,4,1,26,48,dv9l02o316cd9hbkxaho2u12f,1,31.2,84.9,2023-03-28T19:13:23.400Z,2023-03-31T07:22:41Z,4144108013,152,,4144108011,56,Back,4144108007,13,,4144108021,233,256,4144108009,294,,4144108015,285,,,,,,,,ec2bbo1w8byyuk15u9xrbzmqd,K. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534243,256,4,1,26,48,9db4t34qy4owglhvvgwf5l22i,0,68.8,15.1,2023-03-28T19:13:23.401Z,2023-03-31T07:22:40Z,4144108029,233,240,4144107941,294,,4144108033,286,,4144107939,13,,4144107945,152,,4144107943,56,Right,4149669081,178,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534331,241,1,1,26,58,dv9l02o316cd9hbkxaho2u12f,1,30.1,83.5,2023-03-28T19:13:33.811Z,2023-03-31T07:22:43Z,4144108435,212,32.7,4144108427,152,,4144108433,141,35.5,4144108429,56,Back,4149669091,178,,4144108425,5,,4144108437,213,4.7,4144108431,140,28.4,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,4144108439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534375,242,1,1,27,2,dv9l02o316cd9hbkxaho2u12f,1,31,29.5,2023-03-28T19:13:37.453Z,2023-03-31T07:22:47Z,4144108681,140,40.6,4149669111,178,,4144108687,213,5.2,4144108683,141,3.8,4144108685,212,20.2,4144108679,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534397,243,1,1,27,6,dv9l02o316cd9hbkxaho2u12f,1,39.4,6.4,2023-03-28T19:13:41.200Z,2023-03-31T07:22:50Z,4144108789,141,3.7,4144108791,212,8.8,4144108787,140,31.2,4149669123,178,,4144108785,56,Back,4144108793,213,3.4,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534419,244,1,1,27,8,dv9l02o316cd9hbkxaho2u12f,0,35,2.9,2023-03-28T19:13:43.107Z,2023-03-31T07:22:54Z,4144108893,213,6.3,4144108885,56,Right,4149669131,178,,4144108883,155,,4144108895,1,,4144108887,140,69.1,4144108891,212,35.8,4144108889,141,2.8,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525534437,257,1,1,27,10,9db4t34qy4owglhvvgwf5l22i,0,31.9,88.1,2023-03-28T19:13:45.645Z,2023-03-31T07:22:58Z,4144108967,140,41.7,4144108969,141,89.1,4144108971,212,10.3,4144108965,56,Back,4144108963,3,,4144108973,213,0.1,4149669137,388,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
