id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2512040197,242,44,1,24,46,82kapkjwonlv9j1ui0ytv5sii,1,81,19.4,2023-02-25T15:27:26.810Z,2023-02-28T11:32:40Z,4055000205,56,Right,4055000237,233,212,4055000207,286,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040181,212,44,1,24,46,jv3jh5m5t7qy5t37vwwmnj16,0,19,80.6,2023-02-25T15:27:26.811Z,2023-02-28T04:41:09Z,4055000113,285,,4055000111,56,Back,4055000289,233,242,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040231,243,1,1,24,46,82kapkjwonlv9j1ui0ytv5sii,0,81.6,15.8,2023-02-25T15:27:26.825Z,2023-02-28T11:32:40Z,4055000375,56,Right,4062855009,388,,4055000383,213,2.6,4055000373,3,,4055000381,212,6.5,4055000377,140,76.4,4055000379,141,20.9,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040277,213,49,1,24,48,jv3jh5m5t7qy5t37vwwmnj16,1,25,83,2023-02-25T15:27:28.791Z,2023-02-28T04:41:33Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040315,214,1,1,24,48,jv3jh5m5t7qy5t37vwwmnj16,1,25,83,2023-02-25T15:27:29.501Z,2023-02-28T04:41:46Z,4055000755,56,Back,4062855357,178,,4055000757,140,15.5,4055000763,213,3.1,4055000761,212,10.0,4055000759,141,83.6,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040351,215,1,1,24,49,jv3jh5m5t7qy5t37vwwmnj16,0,15.5,83.6,2023-02-25T15:27:30.612Z,2023-02-28T04:41:54Z,4055000971,56,Back,4055000981,1,,4055000973,140,43.0,4062855481,178,,4055000969,157,,4055000977,212,31.4,4055000979,213,0.4,4055000975,141,100.0,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040361,216,5,1,24,53,jv3jh5m5t7qy5t37vwwmnj16,0,38.8,101.5,2023-02-25T15:27:34.082Z,2023-02-28T04:42:01Z,4055001017,347,,4055004383,233,244,4055001013,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040907,244,5,1,24,53,82kapkjwonlv9j1ui0ytv5sii,1,61.2,-1.5,2023-02-25T15:27:34.082Z,2023-02-28T04:42:00Z,4055004281,56,Right,4055004283,347,,4055004361,233,216,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512040985,245,1,1,25,8,82kapkjwonlv9j1ui0ytv5sii,1,65.4,0,2023-02-25T15:27:48.784Z,2023-02-28T04:42:06Z,4055004705,107,,4055004715,213,0.4,4055004711,141,8.9,4055004713,212,16.0,4055004709,140,79.1,4055004707,56,Right,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041083,246,1,1,25,11,82kapkjwonlv9j1ui0ytv5sii,1,78.6,8.9,2023-02-25T15:27:52.453Z,2023-02-28T04:42:27Z,4055005285,212,2.5,4055005281,140,76.8,4055005283,141,6.4,4055005287,213,3.9,4055005279,56,Right,4062856099,178,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041201,247,1,1,25,14,82kapkjwonlv9j1ui0ytv5sii,1,74.1,4.9,2023-02-25T15:27:55.164Z,2023-02-28T04:42:34Z,4055005865,140,57.4,4055005869,212,17.7,4055005867,141,7.9,4055005871,213,3.0,4055005863,56,Right,4062856199,178,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041347,248,1,1,25,18,82kapkjwonlv9j1ui0ytv5sii,1,55.9,10,2023-02-25T15:27:59.344Z,2023-02-28T04:42:43Z,4062856351,178,,4055006695,140,39.1,4055006697,141,37.9,4055006703,213,2.3,4055006691,56,Back,4055006701,212,25.9,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041457,249,1,1,25,22,82kapkjwonlv9j1ui0ytv5sii,1,44.1,44.2,2023-02-25T15:28:03.595Z,2023-02-28T04:42:49Z,4055007345,56,Back,4055007351,212,24.8,4055007353,213,1.6,4055007349,141,80.6,4055007347,140,44.0,4062856441,178,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041551,250,1,1,25,25,82kapkjwonlv9j1ui0ytv5sii,1,44.2,81.4,2023-02-25T15:28:05.835Z,2023-02-28T04:42:55Z,4055007815,140,18.8,4055007805,56,Back,4055007825,213,3.4,4055007821,141,71.8,4062856537,178,,4055007823,212,27.5,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041629,251,1,1,25,28,82kapkjwonlv9j1ui0ytv5sii,1,19,72.1,2023-02-25T15:28:09.035Z,2023-02-28T04:43:04Z,4055008215,213,6.2,4055008211,141,70.5,4055008213,212,15.9,4062856671,178,,4055008209,140,34.1,4055008207,56,Back,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041731,252,1,1,25,31,82kapkjwonlv9j1ui0ytv5sii,1,37.5,73.8,2023-02-25T15:28:11.745Z,2023-02-28T04:43:11Z,4055008807,140,40.9,4055008809,141,95.9,4055008813,213,1.3,4055008811,212,15.4,4062856771,178,,4055008805,56,Back,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041901,253,1,1,25,33,82kapkjwonlv9j1ui0ytv5sii,0,43.8,96.6,2023-02-25T15:28:14.595Z,2023-02-28T04:43:21Z,4055009839,1,,4055009837,213,6.1,4055009833,141,81.1,4055009831,140,86.4,4055009827,155,,4055009829,56,Left,4062856961,178,,4055009835,212,46.0,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513520849,964,43,1,25,37,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-25T15:28:18.417Z,2023-02-28T05:29:38Z,4062896959,233,901,4062897219,144,67,,,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513520845,901,43,1,25,37,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-25T15:28:18.418Z,2023-02-28T05:29:38Z,4062896979,233,964,4062897229,144,67,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513521005,978,43,1,25,37,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-25T15:28:18.452Z,2023-02-28T10:44:51Z,4063184227,144,67,4062897671,233,902,,,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513521003,902,43,1,25,37,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-02-25T15:28:18.453Z,2023-02-28T10:44:51Z,4062897683,233,978,4063184217,144,67,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041979,217,12,1,25,39,jv3jh5m5t7qy5t37vwwmnj16,1,5.9,9.5,2023-02-25T15:28:20.274Z,2023-02-28T04:43:36Z,4055010267,140,9.6,4055010269,141,0.0,4055010273,213,5.2,4055010325,167,,4055010271,212,8.7,4055010265,56,Back,4062857253,178,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512041985,218,5,1,25,40,jv3jh5m5t7qy5t37vwwmnj16,0,11.7,-1.7,2023-02-25T15:28:21.156Z,2023-02-28T04:43:40Z,4055010301,56,Back,4055014635,233,254,4055010303,347,,,,,,,,,,,,,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512042765,254,5,1,25,40,82kapkjwonlv9j1ui0ytv5sii,1,88.3,101.7,2023-02-25T15:28:21.156Z,2023-02-28T04:43:40Z,4055014511,347,,4055014581,233,218,4055014509,56,Left,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512042845,255,1,1,26,2,82kapkjwonlv9j1ui0ytv5sii,1,82.7,100,2023-02-25T15:28:43.158Z,2023-02-28T04:43:45Z,4055014963,141,85.7,4055014957,107,,4055014973,213,5.6,4055014959,56,Left,4055014961,140,96.7,4055014967,212,18.2,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512042887,256,1,1,26,5,82kapkjwonlv9j1ui0ytv5sii,1,97.4,89.9,2023-02-25T15:28:45.709Z,2023-02-28T04:43:53Z,4055015209,213,2.6,4055015195,56,Left,4055015203,141,92.6,4055015199,140,94.5,4062857599,178,,4055015205,212,3.6,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512042919,257,1,1,26,5,82kapkjwonlv9j1ui0ytv5sii,0,94.5,92.6,2023-02-25T15:28:46.299Z,2023-02-28T04:44:01Z,4062013459,224,,4062013461,72,,4055015387,140,94.4,4055015529,233,219,4062857819,178,,4055015527,236,,4055015533,286,,4055015395,213,4.6,bydla0otire1a58193o1buqjt,J. Shipley,4055015391,141,4055015379,2,4055015393,212,1.6,4055015383,56,Left,,4055015381,155,,,,,90.3,,,,,,,,,,,,,,,,
2512042929,219,12,1,26,5,jv3jh5m5t7qy5t37vwwmnj16,1,10.8,8.2,2023-02-25T15:28:46.398Z,2023-02-28T04:44:07Z,4055015597,233,257,4055015431,56,Back,4055015427,185,,4062857953,178,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512042981,220,5,1,26,8,jv3jh5m5t7qy5t37vwwmnj16,0,22.5,-1.8,2023-02-25T15:28:48.810Z,2023-02-28T04:44:12Z,4055015701,56,Back,4055015703,347,,4055016759,233,258,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043129,258,5,1,26,8,82kapkjwonlv9j1ui0ytv5sii,1,77.5,101.8,2023-02-25T15:28:48.810Z,2023-02-28T04:44:11Z,4055016637,347,,4055016691,233,220,4055016635,56,Left,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043213,259,1,1,26,11,82kapkjwonlv9j1ui0ytv5sii,1,84,100,2023-02-25T15:28:52.289Z,2023-02-28T04:44:16Z,4055017053,107,,4055017063,213,4.8,4055017057,140,85.2,4055017059,141,76.9,4055017061,212,16.9,4055017055,56,Center,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043241,260,1,1,26,14,82kapkjwonlv9j1ui0ytv5sii,0,84.3,76.9,2023-02-25T15:28:55.399Z,2023-02-28T04:44:26Z,4055017255,212,10.4,4062858213,178,,4055017257,213,3.7,4055017249,56,Center,4055017253,141,68.5,4055017251,140,76.0,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043257,221,49,1,26,16,jv3jh5m5t7qy5t37vwwmnj16,1,21.3,36.1,2023-02-25T15:28:56.920Z,2023-02-28T04:44:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043623,222,1,1,26,18,jv3jh5m5t7qy5t37vwwmnj16,1,24.1,41.3,2023-02-25T15:28:59.200Z,2023-02-28T04:44:41Z,4055019115,213,1.0,4055019113,212,34.8,4055019111,141,85.1,4055019107,56,Back,4055019109,140,41.2,4055019117,1,,4062858423,178,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043653,223,1,1,26,24,jv3jh5m5t7qy5t37vwwmnj16,1,57.2,92.4,2023-02-25T15:29:05.440Z,2023-02-28T04:44:57Z,4055019291,212,4.4,4055019289,141,87.2,4055019287,140,54.7,4055019293,213,4.1,4062858591,178,,4055019285,56,Left,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043697,224,1,1,26,26,jv3jh5m5t7qy5t37vwwmnj16,1,54.7,87.2,2023-02-25T15:29:06.760Z,2023-02-28T04:45:06Z,4055019605,213,2.2,4062858657,178,,4055019603,212,7.9,4055019601,141,96.8,4055019597,56,Left,4055019599,140,50.5,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043825,225,1,1,26,27,jv3jh5m5t7qy5t37vwwmnj16,1,50.5,96.8,2023-02-25T15:29:07.780Z,2023-02-28T04:45:15Z,4055020277,141,76.1,4055020271,56,Back,4055020281,212,14.1,4055020273,140,49.9,4055020285,213,4.7,4062858793,178,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512043875,226,1,1,26,31,jv3jh5m5t7qy5t37vwwmnj16,0,57.6,64.6,2023-02-25T15:29:12.069Z,2023-02-28T04:45:26Z,4055020551,140,75.5,4055020553,141,50.6,4055020549,56,Center,4055020557,213,5.8,4055020555,212,21.1,4062858917,178,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512044907,262,1,1,26,32,82kapkjwonlv9j1ui0ytv5sii,0,23.3,50.6,2023-02-25T15:29:13.201Z,2023-02-28T04:45:45Z,4055026317,141,45.8,4055026319,212,17.6,4062859179,178,,4055026313,56,Back,4055026321,213,6.1,4055026315,140,39.8,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512044061,227,1,1,26,34,jv3jh5m5t7qy5t37vwwmnj16,0,70.9,56.4,2023-02-25T15:29:15.491Z,2023-02-28T04:46:07Z,4055021519,212,34.8,4055021517,141,34.5,4055021513,56,Center,4055021521,213,5.8,4055021523,1,,4055021511,155,,4062859431,388,,4055021515,140,100.0,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512044065,228,5,1,26,37,jv3jh5m5t7qy5t37vwwmnj16,0,100.8,37,2023-02-25T15:29:18.612Z,2023-02-28T04:46:11Z,4055021791,233,261,4055021537,56,Center,4055021539,346,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512044085,261,5,1,26,37,82kapkjwonlv9j1ui0ytv5sii,1,-0.8,63,2023-02-25T15:29:18.612Z,2023-02-28T04:46:10Z,4055021665,233,228,4055021663,56,Back,4055021669,346,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045011,263,1,1,27,6,82kapkjwonlv9j1ui0ytv5sii,0,5.1,51.9,2023-02-25T15:29:46.745Z,2023-02-28T04:46:22Z,4055026897,74,,4055026883,124,,4055026887,140,43.0,4055026893,213,5.5,4055026891,212,53.9,4055026889,141,0.0,4055026885,56,Back,4055026895,1,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045455,229,5,1,27,9,jv3jh5m5t7qy5t37vwwmnj16,1,56.6,101.6,2023-02-25T15:29:50.435Z,2023-02-28T04:46:29Z,4055029159,347,,4055029229,233,264,4055029157,56,Left,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045031,264,5,1,27,9,82kapkjwonlv9j1ui0ytv5sii,0,43.4,-1.6,2023-02-25T15:29:50.435Z,2023-02-28T04:46:29Z,4055029313,233,229,4055027005,347,,4055027001,56,Back,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045487,230,1,1,27,22,jv3jh5m5t7qy5t37vwwmnj16,1,60.3,100,2023-02-25T15:30:03.345Z,2023-02-28T04:46:33Z,4055029383,107,,4055029393,213,4.6,4055029387,140,59.4,4055029389,141,92.9,4055029391,212,6.3,4055029385,56,Left,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045759,231,1,1,27,23,jv3jh5m5t7qy5t37vwwmnj16,1,59.4,92.9,2023-02-25T15:30:04.647Z,2023-02-28T04:46:47Z,4055030901,140,56.9,4055030903,141,96.8,4055030907,213,2.4,4055030905,212,3.7,4055030899,56,Left,4062859919,178,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045769,232,61,1,27,26,jv3jh5m5t7qy5t37vwwmnj16,0,51.2,95.7,2023-02-25T15:30:07.614Z,2023-02-28T04:47:09Z,4055030961,56,Left,4062860251,178,,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512045797,233,5,1,27,27,jv3jh5m5t7qy5t37vwwmnj16,0,48.4,101.8,2023-02-25T15:30:08.265Z,2023-02-28T04:47:18Z,4055031073,347,,4055031069,56,Back,4055035323,233,265,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512046567,265,5,1,27,27,82kapkjwonlv9j1ui0ytv5sii,1,51.6,-1.8,2023-02-25T15:30:08.265Z,2023-02-28T04:47:17Z,4055035241,56,Right,4055035243,347,,4055035289,233,233,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512046655,266,1,1,27,52,82kapkjwonlv9j1ui0ytv5sii,0,53.2,0,2023-02-25T15:30:33.418Z,2023-02-28T04:47:24Z,4055035773,141,3.8,4055035771,140,69.9,4055035769,56,Right,4055035777,213,0.2,4055035775,212,18.0,4055035765,107,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512046741,234,1,1,27,54,jv3jh5m5t7qy5t37vwwmnj16,1,26.2,91.8,2023-02-25T15:30:35.048Z,2023-02-28T04:47:40Z,4055036303,56,Back,4055036311,212,9.3,4055036313,213,5.7,4055036293,3,,4055036309,141,84.5,4062861029,388,,4055036307,140,33.7,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512046757,235,1,1,27,55,jv3jh5m5t7qy5t37vwwmnj16,0,33.8,84.5,2023-02-25T15:30:36.098Z,2023-02-28T04:47:58Z,4062861433,388,,4055036415,141,87.1,4055036409,168,,4055036417,212,12.4,4055036407,3,,4055036419,213,0.1,4055036411,56,Back,4055036413,140,45.5,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512046861,267,1,1,27,57,82kapkjwonlv9j1ui0ytv5sii,0,53.6,10.7,2023-02-25T15:30:38.087Z,2023-02-28T04:48:05Z,4055036981,140,81.3,4062861515,178,,4055036983,141,39.2,4055036979,56,Center,4055036987,213,0.6,4055036991,1,,4055036977,157,,4055036985,212,35.0,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047059,236,1,1,28,0,jv3jh5m5t7qy5t37vwwmnj16,1,20.2,73.8,2023-02-25T15:30:41.347Z,2023-02-28T04:48:12Z,4062861625,388,,4055038041,140,42.2,4055038043,141,80.5,4055038047,213,0.2,4055038045,212,23.5,4055038039,56,Back,4055038037,3,,,,,datykfu6jdjc3jlmi3flv7dud,J. Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047073,237,61,1,28,3,jv3jh5m5t7qy5t37vwwmnj16,0,41.7,88.4,2023-02-25T15:30:44.189Z,2023-02-28T04:48:25Z,4062861853,15,,4062861855,388,,4055038109,56,Back,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047259,268,1,1,28,6,82kapkjwonlv9j1ui0ytv5sii,1,59.4,13.8,2023-02-25T15:30:47.569Z,2023-02-28T04:48:37Z,4055039025,141,10.3,4055039021,56,Right,4055039023,140,81.2,4062862071,178,,4055039019,155,,4055039027,212,23.0,4055039029,213,6.2,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047265,269,61,1,28,9,82kapkjwonlv9j1ui0ytv5sii,0,81.1,9.1,2023-02-25T15:30:49.970Z,2023-02-28T04:48:58Z,4055039043,56,Right,4062862335,388,,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047831,238,5,1,28,11,jv3jh5m5t7qy5t37vwwmnj16,1,20.4,102,2023-02-25T15:30:51.870Z,2023-02-28T04:49:04Z,4055042081,347,,4055042181,233,270,4055042079,56,Back,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047311,270,5,1,28,11,82kapkjwonlv9j1ui0ytv5sii,0,79.6,-2,2023-02-25T15:30:51.870Z,2023-02-28T04:49:04Z,4055039283,56,Right,4055039285,347,,4055042255,233,238,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048083,241,43,1,28,11,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-02-25T15:30:52.277Z,2023-02-27T17:01:23Z,4062015761,144,8,4055043371,56,Back,,,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047961,239,1,1,28,25,jv3jh5m5t7qy5t37vwwmnj16,0,21.8,100,2023-02-25T15:31:06.480Z,2023-02-28T04:49:11Z,4055042705,56,Back,4055042703,107,,4055042713,141,96.2,4055042721,213,6.1,4055042717,212,26.8,4055042709,140,47.0,4055042727,1,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047949,271,44,1,28,27,82kapkjwonlv9j1ui0ytv5sii,1,56.6,5,2023-02-25T15:31:08.289Z,2023-02-28T11:32:40Z,4055042625,56,Right,4055043063,233,240,4055042627,286,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512047967,240,44,1,28,27,jv3jh5m5t7qy5t37vwwmnj16,0,43.4,95,2023-02-25T15:31:08.290Z,2023-02-28T04:49:22Z,4055042765,56,Back,4055043095,233,271,4055042769,285,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048037,272,1,1,28,27,82kapkjwonlv9j1ui0ytv5sii,1,60.2,6.2,2023-02-25T15:31:08.351Z,2023-02-28T11:32:41Z,4055043147,3,,4062862801,388,,4055043153,140,69.1,4055043151,56,Right,4055043155,141,8.5,4055043161,213,0.2,4055043157,212,9.5,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048055,273,49,1,28,28,82kapkjwonlv9j1ui0ytv5sii,1,69.8,8.6,2023-02-25T15:31:09.411Z,2023-02-28T04:49:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048085,274,1,1,28,29,82kapkjwonlv9j1ui0ytv5sii,1,69.8,8.6,2023-02-25T15:31:10.302Z,2023-02-28T04:49:57Z,4055043395,212,2.9,4055043393,141,9.4,4062863087,178,,4055043389,56,Right,4055043391,140,67.1,4055043399,213,3.0,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
