id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value
2493568405,180,7,1,20,33,3ptd7zlc5isrongig0wij2id4,1,40,18.6,2022-12-27T15:20:58.732Z,2022-12-29T23:09:43Z,3957845065,285,,3960255639,178,,3957845119,233,179,3959349365,383,,3957845063,56,Back,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568407,181,49,1,20,35,3ptd7zlc5isrongig0wij2id4,1,40.8,22.4,2022-12-27T15:21:00.074Z,2022-12-29T23:09:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568417,182,50,1,20,36,3ptd7zlc5isrongig0wij2id4,1,41,30.4,2022-12-27T15:21:01.593Z,2022-12-29T23:10:01Z,3957845103,56,Back,3957845157,233,180,3957845105,286,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568413,178,43,1,20,37,69t8imcdaqlgfbds2p58596my,1,0,0,2022-12-27T15:21:01.893Z,2022-12-27T15:24:11Z,3957845095,213,5.7,3957848033,144,1,3957845093,212,21.4,3957845091,141,72.4,3957845087,56,Center,3957845089,140,59.6,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568425,180,7,1,20,37,69t8imcdaqlgfbds2p58596my,1,59,69.6,2022-12-27T15:21:01.924Z,2022-12-29T23:10:06Z,3960255705,178,,3957845149,56,Center,3957845153,233,182,3957845151,285,,3959349545,384,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568427,181,49,1,20,38,69t8imcdaqlgfbds2p58596my,1,63.5,75.4,2022-12-27T15:21:03.196Z,2022-12-29T23:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568803,212,1,1,20,38,69t8imcdaqlgfbds2p58596my,1,54.6,72.6,2022-12-27T15:21:03.278Z,2022-12-29T23:10:14Z,3957848157,213,6.2,3957848155,212,10.0,3957848149,56,Center,3960255721,178,,3957848153,141,71.9,3957848151,140,64.1,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568435,182,1,1,20,40,69t8imcdaqlgfbds2p58596my,1,63.5,75.4,2022-12-27T15:21:04.952Z,2022-12-29T23:10:20Z,3957845193,141,70.9,3957845191,140,56.6,3957845189,56,Center,3960255761,178,,3957845197,213,3.5,3957845195,212,7.9,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568437,183,1,1,20,42,69t8imcdaqlgfbds2p58596my,0,56.6,70.9,2022-12-27T15:21:07.574Z,2022-12-29T23:10:24Z,3957845209,141,50.0,3957845215,1,,3960255777,178,,3957845203,155,,3957845207,140,85.5,3957845205,56,Center,3957845211,212,33.5,3957845213,213,5.8,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568439,183,52,1,20,44,3ptd7zlc5isrongig0wij2id4,1,13.8,58.2,2022-12-27T15:21:09.777Z,2022-12-29T23:10:32Z,3959349677,377,,3960255797,388,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568455,184,1,1,20,47,3ptd7zlc5isrongig0wij2id4,1,14.2,54.9,2022-12-27T15:21:12.702Z,2022-12-29T23:10:37Z,3957845325,213,1.1,3957845317,56,Back,3957845315,123,,3957845319,140,20.2,3960255815,178,,3957845321,141,71.7,3957845323,212,13.0,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568457,185,50,1,20,52,3ptd7zlc5isrongig0wij2id4,1,34,57.7,2022-12-27T15:21:16.949Z,2022-12-29T23:10:55Z,3957845347,286,,3957845329,56,Back,3957845343,233,184,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568461,184,7,1,20,54,69t8imcdaqlgfbds2p58596my,0,66,42.3,2022-12-27T15:21:19.118Z,2022-12-29T23:10:58Z,3960255851,178,,3957845339,233,185,3957845335,56,Center,3959349751,385,,3957845337,285,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568459,186,61,1,20,54,3ptd7zlc5isrongig0wij2id4,1,31.8,62.3,2022-12-27T15:21:19.306Z,2022-12-29T23:11:02Z,3960255855,178,,3957845333,56,Back,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568463,185,49,1,20,55,69t8imcdaqlgfbds2p58596my,1,63.6,48.4,2022-12-27T15:21:20.569Z,2022-12-29T23:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568467,186,1,1,20,55,69t8imcdaqlgfbds2p58596my,1,63.6,48.4,2022-12-27T15:21:20.654Z,2022-12-29T23:11:09Z,3957845365,140,61.4,3957845367,141,43.6,3957845363,56,Center,3960255877,178,,3957845371,213,4.1,3957845369,212,4.0,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568481,187,1,1,20,57,69t8imcdaqlgfbds2p58596my,1,61.4,43.6,2022-12-27T15:21:22.064Z,2022-12-29T23:12:45Z,3957845435,140,68.0,3957845441,213,1.1,3957845437,141,65.7,3960256081,178,,3957845439,212,16.5,3957845433,56,Center,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568483,188,50,1,20,59,69t8imcdaqlgfbds2p58596my,1,68.4,60.4,2022-12-27T15:21:24.264Z,2022-12-29T23:12:50Z,3957845459,233,187,3957845447,56,Center,3957845449,286,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568479,187,7,1,20,59,3ptd7zlc5isrongig0wij2id4,0,31.6,39.6,2022-12-27T15:21:24.734Z,2022-12-29T23:12:53Z,3957845455,233,188,3957845427,56,Back,3959349963,385,,3960256093,178,,3957845429,285,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568489,189,1,1,21,2,69t8imcdaqlgfbds2p58596my,1,63.2,47.2,2022-12-27T15:21:27.054Z,2022-12-29T23:12:58Z,3957845479,213,5.5,3957845481,1,,3957845473,140,87.4,3957845471,56,Right,3957845477,212,34.5,3957845475,141,12.9,3960256101,178,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568501,190,1,1,21,4,69t8imcdaqlgfbds2p58596my,1,87.4,12.9,2022-12-27T15:21:29.298Z,2022-12-29T23:13:03Z,3957845547,213,2.5,3957845545,212,10.6,3957845539,56,Center,3960256105,178,,3957845541,140,79.2,3957845543,141,22.1,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568507,191,1,1,21,6,69t8imcdaqlgfbds2p58596my,0,79.4,21.2,2022-12-27T15:21:31.324Z,2022-12-29T23:13:07Z,3960256115,178,,3957845573,141,51.9,3957845571,140,88.5,3959350055,224,,3959350057,20,,3957845569,56,Center,3957845575,212,23.0,3957845577,213,1.1,5tbz2hexz7vind39ot6govqzu,C. Bradley,3957845565,2,,3957845567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568531,188,12,1,21,7,3ptd7zlc5isrongig0wij2id4,1,11.2,57.6,2022-12-27T15:21:32.335Z,2022-12-29T23:13:11Z,3957845747,213,0.8,3960256125,178,,3957845745,212,24.1,3957845739,56,Back,3957845741,140,27.9,3957845743,141,82.0,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568517,192,1,1,21,12,69t8imcdaqlgfbds2p58596my,1,80.5,16.4,2022-12-27T15:21:36.927Z,2022-12-29T23:13:16Z,3957845639,56,Right,3957845643,141,7.0,3957845641,140,81.0,3960256137,178,,3957845647,213,4.8,3957845645,212,6.4,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568521,193,1,1,21,12,69t8imcdaqlgfbds2p58596my,1,81,7,2022-12-27T15:21:37.755Z,2022-12-29T23:13:21Z,3957845683,141,8.6,3957845681,140,66.6,3957845679,56,Right,3960256145,178,,3957845685,212,15.2,3957845687,213,3.1,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568525,194,1,1,21,14,69t8imcdaqlgfbds2p58596my,1,66.6,8.6,2022-12-27T15:21:39.340Z,2022-12-29T23:13:24Z,3957845709,212,9.7,3960256149,178,,3957845703,56,Right,3957845707,141,20.3,3957845705,140,71.9,3957845711,213,1.0,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568527,195,1,1,21,15,69t8imcdaqlgfbds2p58596my,1,71.9,20.3,2022-12-27T15:21:40.592Z,2022-12-29T23:13:28Z,3957845715,56,Right,3957845723,213,5.4,3957845721,212,9.9,3957845719,141,9.5,3957845717,140,78.2,3960256167,178,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568529,196,1,1,21,16,69t8imcdaqlgfbds2p58596my,0,78.2,9.5,2022-12-27T15:21:41.333Z,2022-12-29T23:13:32Z,3957845729,56,Center,3957845737,213,1.0,3957845735,212,12.2,3960256183,178,,3957845731,140,84.4,3957845733,141,24.7,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568533,189,49,1,21,18,3ptd7zlc5isrongig0wij2id4,1,20,71.8,2022-12-27T15:21:42.886Z,2022-12-29T23:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568539,190,1,1,21,18,3ptd7zlc5isrongig0wij2id4,1,20,71.8,2022-12-27T15:21:42.944Z,2022-12-29T23:13:57Z,3957845787,56,Back,3960256243,178,,3957845793,212,15.2,3957845791,141,93.9,3957845789,140,17.8,3957845795,213,1.7,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568541,191,1,1,21,22,3ptd7zlc5isrongig0wij2id4,0,10.7,96,2022-12-27T15:21:47.247Z,2022-12-29T23:14:06Z,3957845803,140,14.9,3957845809,213,6.2,3957845805,141,95.6,3957845821,233,197,3957845807,212,4.4,3957845819,236,,3957845801,56,Back,3957845825,286,,85vh43wsin67z2dj0iod12fop,L. Sibley,3957845811,1,,3960256271,178,,,3957845799,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568543,197,74,1,21,22,69t8imcdaqlgfbds2p58596my,1,83.5,4.7,2022-12-27T15:21:47.295Z,2022-12-29T23:14:10Z,3960256275,178,,3957845827,233,191,3957845815,285,,3957845813,56,Right,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568587,192,5,1,21,23,3ptd7zlc5isrongig0wij2id4,1,11.2,101.5,2022-12-27T15:21:48.359Z,2022-12-29T23:14:13Z,3957846081,56,Back,3957846083,347,,3957846085,233,198,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568545,198,5,1,21,23,69t8imcdaqlgfbds2p58596my,0,88.8,-1.5,2022-12-27T15:21:48.359Z,2022-12-29T23:14:14Z,3957846089,233,192,3957845833,347,,3957845831,56,Right,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568591,193,1,1,21,44,3ptd7zlc5isrongig0wij2id4,0,12.2,100,2022-12-27T15:22:09.401Z,2022-12-29T23:14:16Z,3957846099,56,Back,3957846103,141,93.9,3957846101,140,29.7,3957846097,107,,3957846105,212,19.1,3957846107,213,6.0,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568601,199,1,1,21,46,69t8imcdaqlgfbds2p58596my,0,70,6.1,2022-12-27T15:22:10.914Z,2022-12-29T23:14:20Z,3957846159,213,0.6,3957846149,3,,3957846151,56,Center,3960256303,388,,3957846153,140,87.0,3957846157,212,20.9,3957846155,141,22.2,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568607,194,1,1,21,48,3ptd7zlc5isrongig0wij2id4,1,16.2,78.2,2022-12-27T15:22:12.852Z,2022-12-29T23:14:28Z,3957846189,140,16.7,3960256317,178,,3957846195,213,1.5,3957846187,56,Back,3957846185,3,,3957846191,141,90.9,3957846193,212,8.7,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568621,195,1,1,21,49,3ptd7zlc5isrongig0wij2id4,0,16.2,91.5,2022-12-27T15:22:14.092Z,2022-12-29T23:14:31Z,3957846259,141,69.3,3960256325,178,,3957846263,213,4.6,3957846261,212,15.1,3957846253,157,,3957846257,140,15.2,3957846255,56,Back,3957846265,1,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568619,200,61,1,21,52,69t8imcdaqlgfbds2p58596my,0,85.8,28.6,2022-12-27T15:22:17.493Z,2022-12-29T23:14:40Z,3957846251,56,Center,3960256335,178,,,,,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568639,196,1,1,21,54,3ptd7zlc5isrongig0wij2id4,0,14.9,74.8,2022-12-27T15:22:19.628Z,2022-12-29T23:14:45Z,3957846339,213,0.0,3957846333,140,57.8,3957846331,56,Center,3957846341,1,,3957846335,141,77.6,3960256355,178,,3957846337,212,45.1,3957846329,157,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568649,201,49,1,21,58,69t8imcdaqlgfbds2p58596my,1,39.7,32.1,2022-12-27T15:22:23.346Z,2022-12-29T23:14:49Z,,,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568653,202,1,1,21,58,69t8imcdaqlgfbds2p58596my,1,39.7,32.1,2022-12-27T15:22:23.404Z,2022-12-29T23:14:56Z,3957846397,140,19.4,3957846395,56,Back,3957846403,213,2.6,3960256379,178,,3957846401,212,25.2,3957846399,141,51.8,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568659,203,1,1,22,2,69t8imcdaqlgfbds2p58596my,1,19.4,51.8,2022-12-27T15:22:27.122Z,2022-12-29T23:14:59Z,3957846427,140,27.7,3957846425,56,Back,3957846431,212,8.8,3957846433,213,0.1,3957846429,141,53.1,3960256385,178,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568675,204,1,1,22,4,69t8imcdaqlgfbds2p58596my,1,27.7,53.1,2022-12-27T15:22:28.805Z,2022-12-29T23:15:03Z,3957846537,212,27.0,3957846539,213,4.1,3957846535,141,20.9,3960256399,178,,3957846533,140,12.7,3957846531,56,Back,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568683,205,1,1,22,6,69t8imcdaqlgfbds2p58596my,1,12.7,20.9,2022-12-27T15:22:30.992Z,2022-12-29T23:15:07Z,3957846567,141,7.9,3960256409,178,,3957846565,140,21.7,3957846563,56,Back,3957846569,212,12.9,3957846571,213,5.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568687,206,1,1,22,9,69t8imcdaqlgfbds2p58596my,0,23.6,7.7,2022-12-27T15:22:34Z,2022-12-29T23:15:11Z,3957846599,1,,3957846591,140,55.8,3957846593,141,41.6,3960256415,178,,3957846595,212,40.9,3957846597,213,0.6,3957846589,56,Center,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568689,197,8,1,22,10,3ptd7zlc5isrongig0wij2id4,1,44.7,64.3,2022-12-27T15:22:35.450Z,2022-12-29T23:15:17Z,3959355535,384,,3960256421,388,,3957846601,56,Back,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568705,198,49,1,22,12,3ptd7zlc5isrongig0wij2id4,1,65.7,68.2,2022-12-27T15:22:37.135Z,2022-12-29T23:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568707,199,1,1,22,12,3ptd7zlc5isrongig0wij2id4,1,65.7,68.2,2022-12-27T15:22:37.165Z,2022-12-29T23:15:25Z,3960256437,388,,3957846667,140,59.2,3957846665,56,Center,3957846669,141,76.9,3957846673,213,2.4,3957846671,212,9.0,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568713,200,1,1,22,16,3ptd7zlc5isrongig0wij2id4,1,60.1,77,2022-12-27T15:22:41.100Z,2022-12-29T23:15:29Z,3960256449,178,,3957846723,140,80.4,3957846721,56,Left,3957846729,213,0.5,3957846727,212,24.2,3957846725,141,93.9,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568717,201,1,1,22,22,3ptd7zlc5isrongig0wij2id4,0,97,80,2022-12-27T15:22:46.926Z,2022-12-29T23:15:42Z,3959355877,387,,3957846749,56,Center,3959355875,225,,3957846753,141,47.8,3960256481,178,,3957846745,2,,3957846757,213,4.4,3959355879,72,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,3957846747,155,,3957846755,212,,22.8,3957846751,140,,,,,,,,,,,,,,,,,,,,,,,90.8,,,,,
2493568721,207,44,1,22,23,69t8imcdaqlgfbds2p58596my,1,11,51.2,2022-12-27T15:22:48.293Z,2022-12-30T14:31:45Z,3957846769,233,202,3957846767,285,,3957846765,56,Back,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568719,202,44,1,22,23,3ptd7zlc5isrongig0wij2id4,0,89,48.8,2022-12-27T15:22:48.294Z,2022-12-29T23:15:47Z,3957846761,56,Center,3957846763,286,,3957846801,233,207,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568723,208,12,1,22,23,69t8imcdaqlgfbds2p58596my,1,8.8,50.1,2022-12-27T15:22:48.400Z,2022-12-30T14:31:46Z,3959355881,15,,3957846777,140,9.0,3957846775,56,Back,3960256501,388,,3957846779,141,49.5,3957846781,212,0.5,3957846783,213,5.2,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493854859,782,61,1,22,23,3ptd7zlc5isrongig0wij2id4,1,89.6,51.6,2022-12-27T15:22:48.435Z,2022-12-29T23:15:57Z,3959355887,56,Center,3960256523,388,,3960256521,15,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568729,209,49,1,22,25,69t8imcdaqlgfbds2p58596my,1,12.9,33.6,2022-12-27T15:22:50.173Z,2022-12-29T23:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568739,210,1,1,22,31,69t8imcdaqlgfbds2p58596my,1,24.5,20.1,2022-12-27T15:22:55.844Z,2022-12-29T23:16:10Z,3957846863,56,Center,3957846871,213,0.1,3957846869,212,30.4,3960256547,178,,3957846865,140,53.3,3957846867,141,24.9,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568743,211,4,1,22,32,69t8imcdaqlgfbds2p58596my,1,47.3,21.9,2022-12-27T15:22:57.011Z,2022-12-29T23:16:14Z,3957846897,233,203,3957846895,286,,3957846889,56,Back,3957846887,13,,3957846893,265,,3957846891,152,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568741,203,4,1,22,32,3ptd7zlc5isrongig0wij2id4,0,52.7,78.1,2022-12-27T15:22:57.012Z,2022-12-29T23:16:14Z,3957846885,285,,3957846901,233,211,3957846877,13,,3957846883,265,,3957846881,152,,3960256563,178,,3957846879,56,Center,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568857,213,1,1,23,13,69t8imcdaqlgfbds2p58596my,1,47.4,21.5,2022-12-27T15:23:37.943Z,2022-12-29T23:16:28Z,3957847535,152,,3957847541,141,92.1,3957847543,212,56.4,3957847529,5,,3957847537,56,Left,3960256597,178,,3957847539,140,75.6,3957847533,196,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3957847531,155,,3957847545,213,,1.0,3957847547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568865,214,1,1,23,17,69t8imcdaqlgfbds2p58596my,1,75.6,92.1,2022-12-27T15:23:42.139Z,2022-12-29T23:16:32Z,3960256611,178,,3957847577,140,65.2,3957847575,56,Left,3957847579,141,83.3,3957847583,213,3.6,3957847581,212,12.5,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568871,215,1,1,23,19,69t8imcdaqlgfbds2p58596my,1,64.9,83.2,2022-12-27T15:23:44.499Z,2022-12-29T23:16:36Z,3957847617,212,14.2,3957847615,141,80.5,3960256615,178,,3957847619,213,6.2,3957847613,140,78.3,3957847611,56,Left,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568877,216,1,1,23,22,69t8imcdaqlgfbds2p58596my,1,76.2,80.9,2022-12-27T15:23:46.825Z,2022-12-29T23:16:41Z,3957847643,56,Left,3960256619,178,,3957847651,213,1.8,3957847649,212,8.6,3957847645,140,74.1,3957847647,141,93.2,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568881,217,1,1,23,23,69t8imcdaqlgfbds2p58596my,1,72.5,94.4,2022-12-27T15:23:48.671Z,2022-12-29T23:16:44Z,3957847681,212,10.3,3957847683,213,5.5,3957847675,56,Left,3957847677,140,79.7,3957847679,141,84.1,3960256627,178,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568893,218,1,1,23,25,69t8imcdaqlgfbds2p58596my,1,77.7,81.7,2022-12-27T15:23:50.473Z,2022-12-29T23:16:48Z,3960256633,178,,3957847741,212,14.0,3957847743,213,4.3,3957847735,56,Center,3957847737,140,72.5,3957847739,141,62.7,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493568901,219,1,1,23,27,69t8imcdaqlgfbds2p58596my,1,72.5,62.7,2022-12-27T15:23:52.618Z,2022-12-29T23:16:53Z,3957847805,212,15.3,3957847799,56,Center,3960256643,178,,3957847807,213,4.9,3957847801,140,75.0,3957847803,141,40.6,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
