id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2509212921,318,7,1,38,59,dmz37633qbsvl7gncq5s51yjw,1,16.5,5.6,2023-02-18T15:40:50.741Z,2023-02-21T05:53:39Z,4040101497,285,,4040101575,233,322,4040101491,56,Back,4040101485,167,,4044163503,383,,4047175611,178,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214085,319,5,1,38,59,dmz37633qbsvl7gncq5s51yjw,0,14.5,-2,2023-02-18T15:40:51.392Z,2023-02-21T05:53:42Z,4040107445,347,,4040107437,56,Back,4040115491,233,323,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509213905,323,5,1,38,59,ahm0t06rup1bkd9z0mxl2lmph,1,85.5,102,2023-02-18T15:40:51.392Z,2023-02-21T05:53:43Z,4040106615,347,,4040115451,233,319,4040106613,56,Left,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214045,324,1,1,39,26,ahm0t06rup1bkd9z0mxl2lmph,0,91.3,100,2023-02-18T15:41:17.969Z,2023-02-21T05:53:47Z,4040107281,212,31.9,4040107275,56,Center,4040107283,213,4.9,4040107285,1,,4040107273,107,,4040107279,141,55.7,4040107277,140,96.1,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214177,320,12,1,39,28,dmz37633qbsvl7gncq5s51yjw,1,9.3,34.9,2023-02-18T15:41:19.995Z,2023-02-21T05:53:50Z,4047175687,388,,4040107985,141,28.9,4040107981,56,Back,4040108111,15,,4040107983,140,2.3,4040107993,213,3.6,4040107989,212,8.4,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214209,325,1,1,39,30,ahm0t06rup1bkd9z0mxl2lmph,1,97.3,72.4,2023-02-18T15:41:22.665Z,2023-02-21T05:53:54Z,4040108185,213,2.3,4040108179,140,90.6,4040108177,56,Left,4040108181,141,84.4,4047175715,178,,4040108183,212,10.8,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214293,326,1,1,39,33,ahm0t06rup1bkd9z0mxl2lmph,0,91.6,83.8,2023-02-18T15:41:25.233Z,2023-02-21T05:53:55Z,4044165703,72,,4044165701,224,,4040108631,213,4.8,4040108627,141,55.2,4040108625,140,94.0,4047175733,178,,4040108621,155,,4040108619,2,,987r1vdgx95x30elzrisjrzs9,C. Brown,4040108623,56,Center,,4040108629,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214399,321,12,1,39,34,dmz37633qbsvl7gncq5s51yjw,1,8.2,41.8,2023-02-18T15:41:26.505Z,2023-02-21T05:54:00Z,4047175761,388,,4040109213,15,,4040109145,56,Back,4040109149,141,40.0,4040109151,212,16.3,4040109153,213,6.2,4040109147,140,23.7,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214433,327,2,1,39,36,ahm0t06rup1bkd9z0mxl2lmph,1,84,59,2023-02-18T15:41:28.262Z,2023-02-21T05:54:07Z,4040109359,3,,4040109365,141,44.5,4047175799,388,,4040109361,56,Center,4040109363,140,94.5,4040110271,7,d5yupvahq6bf4nde1nmgro6lm,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509214653,322,55,1,39,36,dmz37633qbsvl7gncq5s51yjw,1,7.6,50.9,2023-02-18T15:41:28.263Z,2023-02-21T05:54:08Z,,,,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217327,323,1,1,40,48,dmz37633qbsvl7gncq5s51yjw,0,7.6,50.9,2023-02-18T15:42:40.561Z,2023-02-21T05:54:11Z,4040125011,241,,4040125023,1,,4040125019,212,66.3,4040125013,56,Left,4040125021,213,0.5,4040125015,140,61.5,4047175825,178,,4040125009,157,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,4040125017,141,100.0,,4040125007,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217341,324,5,1,40,52,dmz37633qbsvl7gncq5s51yjw,0,59.1,101.6,2023-02-18T15:42:44.539Z,2023-02-21T05:54:14Z,4040125075,56,Left,4040125077,347,,4040125485,233,328,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217393,328,5,1,40,52,ahm0t06rup1bkd9z0mxl2lmph,1,40.9,-1.6,2023-02-18T15:42:44.539Z,2023-02-21T05:54:13Z,4040125393,347,,4040125391,56,Back,4040125455,233,324,,,,,,,,,,,,,,,,d5yupvahq6bf4nde1nmgro6lm,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217537,329,1,1,40,54,ahm0t06rup1bkd9z0mxl2lmph,1,36.3,0,2023-02-18T15:42:46.220Z,2023-02-21T05:54:17Z,4040126099,140,23.2,4040126089,107,,4040126107,213,2.3,4040126095,56,Back,4040126105,212,20.9,4040126103,141,21.2,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217675,330,1,1,40,57,ahm0t06rup1bkd9z0mxl2lmph,1,23.2,21.2,2023-02-18T15:42:48.927Z,2023-02-21T05:54:22Z,4040126839,141,55.4,4040126833,56,Back,4040126847,213,1.4,4040126835,140,26.5,4047175903,178,,4040126843,212,23.5,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217725,331,1,1,41,2,ahm0t06rup1bkd9z0mxl2lmph,1,44.4,65.4,2023-02-18T15:42:54.435Z,2023-02-21T05:54:24Z,4040127099,140,57.0,4040127105,213,5.7,4040127097,56,Center,4047175923,178,,4040127101,141,51.8,4040127103,212,16.1,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217785,332,1,1,41,3,ahm0t06rup1bkd9z0mxl2lmph,1,57,51.8,2023-02-18T15:42:55.322Z,2023-02-21T05:54:28Z,4040127445,212,14.3,4040127437,140,46.9,4040127441,141,66.0,4047175943,178,,4040127449,213,2.4,4040127433,56,Back,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217821,333,1,1,41,5,ahm0t06rup1bkd9z0mxl2lmph,1,46.9,66,2023-02-18T15:42:56.918Z,2023-02-21T05:54:31Z,4040127639,56,Left,4040127647,213,0.9,4040127641,140,59.9,4040127643,141,90.5,4047175959,178,,4040127645,212,21.5,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509217935,334,1,1,41,7,ahm0t06rup1bkd9z0mxl2lmph,1,59.9,90.5,2023-02-18T15:42:58.714Z,2023-02-21T05:54:34Z,4040128203,56,Back,4040128209,212,16.3,4040128207,141,78.4,4040128211,213,3.7,4040128205,140,46.5,4047175995,178,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218045,335,1,1,41,9,ahm0t06rup1bkd9z0mxl2lmph,1,46.6,77.3,2023-02-18T15:43:01.110Z,2023-02-21T05:54:38Z,4040128799,140,37.4,4040128807,212,20.7,4040128795,56,Back,4040128809,213,4.2,4047176019,178,,4040128805,141,50.3,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218201,336,1,1,41,12,ahm0t06rup1bkd9z0mxl2lmph,1,38.1,47.5,2023-02-18T15:43:03.926Z,2023-02-21T05:54:44Z,4040129597,213,5.3,4040129591,140,56.8,4040129593,141,5.6,4040129599,1,,4040129589,56,Right,4047176055,178,,4040129595,212,34.6,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218319,337,1,1,41,15,ahm0t06rup1bkd9z0mxl2lmph,1,58.1,5.5,2023-02-18T15:43:07.252Z,2023-02-21T05:54:49Z,4040130153,56,Right,4040130161,141,3.1,4040130163,212,8.5,4040130157,140,66.0,4047176083,178,,4040130167,213,6.1,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218577,338,1,1,41,18,ahm0t06rup1bkd9z0mxl2lmph,1,64.3,11.3,2023-02-18T15:43:10.664Z,2023-02-21T05:54:59Z,4047176141,178,,4040131497,140,48.6,4040131495,56,Back,4040131499,141,32.1,4040131501,212,21.7,4040131503,213,2.4,,,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509218851,339,1,1,41,25,ahm0t06rup1bkd9z0mxl2lmph,1,56.3,54.8,2023-02-18T15:43:16.811Z,2023-02-21T05:55:03Z,4040132879,212,32.8,4040132873,56,Left,4040132883,1,,4040132875,140,76.9,4047176149,178,,4040132881,213,0.9,4040132877,141,91.1,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509219107,340,1,1,41,30,ahm0t06rup1bkd9z0mxl2lmph,0,78.6,90.5,2023-02-18T15:43:22.553Z,2023-02-21T05:55:06Z,4040134205,212,24.1,4040134207,213,6.1,4040134203,141,82.4,4040134199,56,Left,4047176185,178,,4040134201,140,100.0,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509219039,325,56,1,41,34,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-18T15:43:25.997Z,2023-02-21T05:55:10Z,4040133879,56,Back,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509219083,326,5,1,41,34,dmz37633qbsvl7gncq5s51yjw,1,-1,16.3,2023-02-18T15:43:26.559Z,2023-02-21T05:55:14Z,4040134453,233,341,4040134089,56,Back,4040134091,346,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509219131,341,5,1,41,34,ahm0t06rup1bkd9z0mxl2lmph,0,101,83.7,2023-02-18T15:43:26.559Z,2023-02-21T05:55:14Z,4040134535,233,326,4040134307,56,Left,4040134309,346,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220557,327,1,1,42,11,dmz37633qbsvl7gncq5s51yjw,0,4.6,61.1,2023-02-18T15:44:03.400Z,2023-02-21T05:55:22Z,4040141941,56,Left,4040141967,74,,4040141945,140,63.8,4040141939,124,,4040141955,212,65.2,4040141959,213,0.3,4040141965,1,,4040141951,141,90.0,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220663,342,1,1,42,15,ahm0t06rup1bkd9z0mxl2lmph,1,34.4,10.3,2023-02-18T15:44:06.904Z,2023-02-21T05:55:41Z,4040142601,140,57.0,4040142597,56,Right,4040142605,141,9.2,4040142611,212,23.7,4047176353,388,,4040142613,213,6.3,4040142593,3,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220695,343,61,1,42,16,ahm0t06rup1bkd9z0mxl2lmph,0,57,9.2,2023-02-18T15:44:08.474Z,2023-02-21T05:55:49Z,4040142763,56,Right,4047176403,178,,,,,,,,,,,,,,,,,,,,d5yupvahq6bf4nde1nmgro6lm,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510574329,1076,67,1,42,17,dmz37633qbsvl7gncq5s51yjw,1,48.2,93.2,2023-02-18T15:44:09.084Z,2023-02-21T09:51:07Z,4047312895,233,1466,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510574327,1466,67,1,42,17,ahm0t06rup1bkd9z0mxl2lmph,0,51.8,6.8,2023-02-18T15:44:09.085Z,2023-02-21T09:41:00Z,4047312905,233,1076,,,,,,,,,,,,,,,,,,,,,,d5yupvahq6bf4nde1nmgro6lm,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220857,329,1,1,42,18,dmz37633qbsvl7gncq5s51yjw,0,60.4,90.3,2023-02-18T15:44:10.563Z,2023-02-21T05:55:54Z,4040143603,157,,4047176421,178,,4040143609,140,83.0,4040143621,1,,4040143613,141,95.3,4040143619,213,0.1,4040143607,56,Left,4040143617,212,24.0,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220703,328,43,1,42,20,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-18T15:44:11.807Z,2023-02-19T16:13:20Z,4044175599,144,49,,,,,,,,,,,,,,,,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509989349,828,49,1,42,22,ahm0t06rup1bkd9z0mxl2lmph,1,20.1,6.6,2023-02-18T15:44:14.579Z,2023-02-21T05:56:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509220955,344,1,1,42,22,ahm0t06rup1bkd9z0mxl2lmph,0,20.6,4.4,2023-02-18T15:44:14.617Z,2023-02-21T05:56:04Z,4040144171,212,33.9,4040144173,213,0.7,4040144159,157,,4040144165,140,44.3,4040144175,1,,4040144169,141,38.2,4040144161,56,Back,4047176459,178,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509989667,716,49,1,42,25,dmz37633qbsvl7gncq5s51yjw,1,63.3,56.5,2023-02-18T15:44:16.862Z,2023-02-21T05:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221085,330,1,1,42,25,dmz37633qbsvl7gncq5s51yjw,0,63.6,65.2,2023-02-18T15:44:16.911Z,2023-02-21T05:56:15Z,4047176509,178,,4040144785,141,81.5,4040144795,213,0.9,4040144783,140,71.7,4040144789,212,14.0,4040144781,56,Left,4040144777,3,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221101,345,44,1,42,27,ahm0t06rup1bkd9z0mxl2lmph,1,33.6,20.3,2023-02-18T15:44:19.447Z,2023-02-21T08:09:49Z,4040144839,285,,4040144835,56,Back,4040144969,233,331,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221109,331,44,1,42,27,dmz37633qbsvl7gncq5s51yjw,0,66.4,79.7,2023-02-18T15:44:19.448Z,2023-02-21T05:56:20Z,4040144873,56,Left,4040145079,233,345,4040144875,286,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221117,346,1,1,42,27,ahm0t06rup1bkd9z0mxl2lmph,0,39,22.1,2023-02-18T15:44:19.507Z,2023-02-21T08:09:49Z,4040144927,213,2.7,4047176557,388,,4040144923,141,27.4,4040144919,140,31.6,4040144913,3,,4040144915,56,Back,4040144925,212,8.6,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221295,332,1,1,42,30,dmz37633qbsvl7gncq5s51yjw,1,76.1,80.5,2023-02-18T15:44:22.414Z,2023-02-21T05:56:33Z,4047176585,178,,4040145717,212,13.3,4040145709,56,Left,4040145711,140,65.8,4040145719,213,2.5,4040145713,141,91.8,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221373,333,1,1,42,33,dmz37633qbsvl7gncq5s51yjw,0,65.8,91.8,2023-02-18T15:44:24.873Z,2023-02-21T05:56:35Z,4040146075,212,10.4,4040146071,140,75.7,4040146073,141,92.3,4040146067,56,Left,4047176599,178,,4040146077,213,0.0,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510552757,1091,67,1,42,33,ahm0t06rup1bkd9z0mxl2lmph,1,23.4,6.4,2023-02-18T15:44:25.531Z,2023-02-21T08:09:49Z,4047192055,233,912,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510552755,912,67,1,42,33,dmz37633qbsvl7gncq5s51yjw,0,76.6,93.6,2023-02-18T15:44:25.532Z,2023-02-21T06:30:15Z,4047192059,233,1091,,,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509990429,829,8,1,42,33,ahm0t06rup1bkd9z0mxl2lmph,1,27.3,6.9,2023-02-18T15:44:25.533Z,2023-02-21T08:09:50Z,4044182483,383,,4047176625,178,,4044182301,56,Back,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221545,335,1,1,42,34,dmz37633qbsvl7gncq5s51yjw,1,69.2,89.3,2023-02-18T15:44:26.403Z,2023-02-21T05:56:44Z,4040147007,56,Left,4040147025,212,17.4,4040147015,140,85.6,4040147019,141,85.4,4047176657,178,,4040147029,213,6.1,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221421,334,43,1,42,35,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-02-18T15:44:26.959Z,2023-02-19T16:14:38Z,4040146279,141,89.3,4040146277,140,69.2,4044181007,144,1,4040146283,213,3.4,4040146275,56,Left,4040146281,212,7.1,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221591,336,1,1,42,36,dmz37633qbsvl7gncq5s51yjw,0,85.6,85.4,2023-02-18T15:44:28.634Z,2023-02-21T05:56:50Z,4040147235,2,,4040147251,213,4.7,4047176713,178,,4040147239,56,Left,4040147245,141,80.8,4044182953,72,,4040147249,212,3.1,4040147241,140,85.5,5kyyaapya2gv5awlfgckmwpux,S. Smith,4044182951,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221569,347,61,1,42,37,ahm0t06rup1bkd9z0mxl2lmph,0,12.1,34,2023-02-18T15:44:29.101Z,2023-02-21T05:56:56Z,4040147145,56,Back,4047176755,178,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509991219,717,1,1,42,38,dmz37633qbsvl7gncq5s51yjw,1,84.3,68.6,2023-02-18T15:44:30.002Z,2023-02-21T05:57:33Z,4044186179,56,Center,4044186185,212,9.8,4044186183,141,54.2,4044187977,154,,4044186181,140,85.1,4044187975,210,15,4044186187,213,4.8,4047176885,178,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2509221717,337,15,1,42,39,dmz37633qbsvl7gncq5s51yjw,1,84.2,59.2,2023-02-18T15:44:31.545Z,2023-02-21T05:57:34Z,4040150441,82,,4040150437,72,,4044187979,29,,4040147893,56,Center,4040254439,78,,4044187981,154,,4040152521,103,19,4040147889,22,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,4040152525,328,,,4040150481,233,349,4040254437,17,,4040152533,146,4044187983,55,4047176901,178,91.2,4040152519,102,49.1,4040152541,230,4040152537,147,54.7,4040152523,108,717,,,99.0,4040152545,231,49.8,
2509222001,349,10,1,42,39,ahm0t06rup1bkd9z0mxl2lmph,1,11.5,47.6,2023-02-18T15:44:31.679Z,2023-02-21T06:00:24Z,4047177741,178,,4040149487,56,Back,4047177743,21,,4040150523,233,337,4040149485,94,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221919,338,6,1,42,41,dmz37633qbsvl7gncq5s51yjw,1,94.4,67.5,2023-02-18T15:44:32.746Z,2023-02-21T06:00:30Z,4040149159,233,348,4040149073,73,,4040149071,56,Center,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509221809,348,6,1,42,41,ahm0t06rup1bkd9z0mxl2lmph,0,5.6,32.5,2023-02-18T15:44:32.746Z,2023-02-21T06:00:30Z,4040148441,73,,4040148439,56,Back,4040149229,233,338,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223619,339,1,1,43,30,dmz37633qbsvl7gncq5s51yjw,0,99.5,99.5,2023-02-18T15:45:21.962Z,2023-02-21T06:00:42Z,4040157639,141,48.2,4040157629,155,,4040157633,56,Center,4040157647,1,,4040157631,223,,4040157627,6,,4044191785,20,,4040157635,140,95.5,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,4040157641,212,35.1,,4047177855,178,,4040157643,213,4.6,4040157625,2,,,,,,,,,,,,,,,,,,,,,,,
2509223769,350,12,1,43,32,ahm0t06rup1bkd9z0mxl2lmph,1,6.1,49.4,2023-02-18T15:45:24.165Z,2023-02-21T06:00:49Z,4040158511,15,,4040158435,140,27.7,4040158439,141,15.6,4040158447,213,5.5,4040158431,56,Back,4047177875,178,,4040158443,212,32.3,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509223967,340,1,1,43,40,dmz37633qbsvl7gncq5s51yjw,0,78.8,93.3,2023-02-18T15:45:31.955Z,2023-02-21T06:00:53Z,4044193123,72,,4044193121,224,,4040159499,141,59.6,4040159509,213,5.1,4047177883,178,,4040159487,2,,4040159497,140,88.4,4040159505,212,25.0,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,4040159495,56,Center,,4040159491,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224579,351,12,1,43,41,ahm0t06rup1bkd9z0mxl2lmph,1,9.8,36.6,2023-02-18T15:45:32.867Z,2023-02-21T06:00:56Z,4040162725,56,Back,4047177903,178,,4040162729,141,24.4,4040162735,213,6.0,4040162731,212,30.2,4040162727,140,37.5,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224303,341,1,1,43,44,dmz37633qbsvl7gncq5s51yjw,0,67.5,70,2023-02-18T15:45:35.944Z,2023-02-21T06:01:15Z,4040161263,213,5.7,4040161253,141,40.7,4047177967,178,,4040161271,1,,4040161243,155,,4040161249,140,96.1,4040161257,212,36.0,4040161245,56,Center,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224607,352,4,1,43,47,ahm0t06rup1bkd9z0mxl2lmph,1,3.2,58.6,2023-02-18T15:45:39.589Z,2023-02-21T06:01:32Z,4040162847,285,,4040162839,13,,4044195073,294,,4040164961,233,342,4040162845,152,,4040162843,56,Back,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509225015,342,4,1,43,47,dmz37633qbsvl7gncq5s51yjw,0,96.8,41.4,2023-02-18T15:45:39.590Z,2023-02-21T06:01:32Z,4047177987,178,,4044195287,294,,4040164891,13,,4040165019,233,352,4040164901,152,,4040164903,286,,4040164897,56,Center,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224917,353,1,1,43,58,ahm0t06rup1bkd9z0mxl2lmph,1,4.3,56.9,2023-02-18T15:45:50.362Z,2023-02-21T06:01:37Z,4040164347,212,16.1,4040164331,5,,4040164333,152,,4040164351,213,5.2,4047178001,178,,4040164343,141,36.4,4040164337,56,Back,4040164341,140,11.9,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509224969,354,1,1,44,3,ahm0t06rup1bkd9z0mxl2lmph,1,23.7,47.3,2023-02-18T15:45:55.418Z,2023-02-21T06:01:45Z,4047178013,178,,4040164647,56,Back,4040164655,213,1.6,4040164653,212,18.6,4040164651,141,74.7,4040164649,140,23.1,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
