id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/15/value,qualifier/18/value
2492126147,440,4,2,53,36,17zuelixesst1z59fwcix2dil,1,27.6,68.2,2022-12-17T16:12:14.446Z,2022-12-19T04:21:15Z,3950195143,285,,3950195141,265,,3950195161,233,491,3950195135,13,,3950195139,152,,3950195137,56,Back,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126129,491,4,2,53,36,3ptd7zlc5isrongig0wij2id4,0,72.4,31.8,2022-12-17T16:12:14.447Z,2022-12-19T04:21:14Z,3950195063,286,,3950195061,265,,3950195181,233,440,3950195055,13,,3950195059,152,,3950195057,56,Center,3951582623,178,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126181,492,17,2,53,43,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-12-17T16:12:21.506Z,2022-12-19T04:21:17Z,3950195325,392,,3950195329,13,243,3950195321,31,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126613,441,1,2,54,18,17zuelixesst1z59fwcix2dil,0,27.2,69.7,2022-12-17T16:12:56.589Z,2022-12-19T04:21:24Z,3950197693,141,80.6,3950197683,5,,3950197695,212,47.2,3950197685,157,,3951583385,178,,3950197687,152,,3950197697,213,0.2,3950197691,140,71.6,535ecbyyd28elesvxtvbxurpx,L. McGee,3950197689,56,Left,3950197699,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126607,493,44,2,54,22,3ptd7zlc5isrongig0wij2id4,1,24.2,17.6,2022-12-17T16:12:59.945Z,2022-12-19T08:34:51Z,3950197651,285,,3950197649,56,Back,3950197747,233,442,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126619,442,44,2,54,22,17zuelixesst1z59fwcix2dil,0,75.8,82.4,2022-12-17T16:12:59.946Z,2022-12-19T04:21:27Z,3950197719,56,Left,3950197721,286,,3950197775,233,493,,,,,,,,,,,,,,,,88ltcmthybimleezmuyyrmqga,B. Fiabema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126617,494,1,2,54,22,3ptd7zlc5isrongig0wij2id4,1,19.9,15.9,2022-12-17T16:13:00.016Z,2022-12-19T08:34:51Z,3950197713,141,10.9,3950197717,213,5.5,3950197707,3,,3950197715,212,4.9,3951583409,388,,3950197711,140,23.2,3950197709,56,Back,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492387501,905,67,2,54,23,3ptd7zlc5isrongig0wij2id4,1,28.3,9.5,2022-12-17T16:13:01.510Z,2022-12-19T08:34:51Z,3951589331,233,778,,,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492387499,778,67,2,54,23,17zuelixesst1z59fwcix2dil,0,71.7,90.5,2022-12-17T16:13:01.511Z,2022-12-19T04:43:43Z,3951589339,233,905,,,,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126957,499,61,2,54,23,3ptd7zlc5isrongig0wij2id4,1,29.9,11.6,2022-12-17T16:13:01.525Z,2022-12-19T08:34:52Z,3950199635,56,Back,3951583465,178,,,,,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126631,495,49,2,54,25,3ptd7zlc5isrongig0wij2id4,1,23.2,13.2,2022-12-17T16:13:03.421Z,2022-12-19T04:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126647,443,43,2,54,26,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-17T16:13:04.528Z,2022-12-18T12:16:00Z,3950197861,56,Left,3951167357,144,61,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126675,496,1,2,54,27,3ptd7zlc5isrongig0wij2id4,1,42.4,9.7,2022-12-17T16:13:05.271Z,2022-12-19T04:22:02Z,3951583483,178,,3950198023,56,Center,3950198031,213,0.4,3950198027,141,22.8,3950198025,140,62.0,3950198029,212,22.4,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126677,497,61,2,54,28,3ptd7zlc5isrongig0wij2id4,0,66,23.7,2022-12-17T16:13:06.368Z,2022-12-19T04:22:09Z,3951583501,178,,3950198035,56,Center,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126683,444,49,2,54,30,17zuelixesst1z59fwcix2dil,1,32.3,79.9,2022-12-17T16:13:07.848Z,2022-12-19T04:22:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126735,445,1,2,54,31,17zuelixesst1z59fwcix2dil,1,25.6,85,2022-12-17T16:13:09.308Z,2022-12-19T04:22:17Z,3950198427,56,Back,3950198431,141,59.0,3950198429,140,7.2,3950198437,213,3.9,3951583535,178,,3950198435,212,26.2,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126813,446,1,2,54,34,17zuelixesst1z59fwcix2dil,0,5.4,58.7,2022-12-17T16:13:12.189Z,2022-12-19T04:22:21Z,3950198873,140,53.8,3950198869,157,,3950198871,56,Left,3950198875,141,100.0,3950198879,213,0.5,3950198877,212,58.5,3950198881,1,,3951583553,178,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126817,447,5,2,54,39,17zuelixesst1z59fwcix2dil,0,52.4,101,2022-12-17T16:13:17.656Z,2022-12-19T04:22:25Z,3950199641,233,498,3950198895,56,Left,3950198897,347,,,,,,,,,,,,,,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492126953,498,5,2,54,39,3ptd7zlc5isrongig0wij2id4,1,47.6,-1,2022-12-17T16:13:17.656Z,2022-12-19T04:22:24Z,3950199629,347,,3950199627,56,Back,3950199637,233,447,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127683,450,57,2,55,2,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-17T16:13:39.722Z,2022-12-19T04:22:51Z,3950203483,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127213,500,57,2,55,2,3ptd7zlc5isrongig0wij2id4,0,0,0,2022-12-17T16:13:39.722Z,2022-12-19T04:22:51Z,3950201005,56,Right,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127375,448,1,2,55,10,17zuelixesst1z59fwcix2dil,1,44.7,100,2022-12-17T16:13:48.106Z,2022-12-19T07:23:30Z,3950204703,107,,3950201911,213,6.1,3950201903,56,Left,3950201907,141,93.8,3950201909,212,20.8,3950201905,140,64.1,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127385,449,4,2,55,12,17zuelixesst1z59fwcix2dil,1,69.6,93.6,2022-12-17T16:13:49.837Z,2022-12-19T04:23:02Z,3950201945,152,,3950201943,56,Left,3950201941,13,,3950208165,294,,3950201951,286,,3950201965,233,501,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127347,501,4,2,55,12,3ptd7zlc5isrongig0wij2id4,0,30.4,6.4,2022-12-17T16:13:49.838Z,2022-12-19T04:23:01Z,3950201759,285,,3950201755,56,Back,3950201757,152,,3951583727,178,,3950201753,294,,3950201751,13,,3950202019,233,449,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127723,451,1,2,55,35,17zuelixesst1z59fwcix2dil,1,58.6,96.2,2022-12-17T16:14:13.444Z,2022-12-19T04:23:03Z,3951583733,178,,3950203701,1,,3950203689,196,,3950208811,5,,3950203699,213,5.0,3950203691,56,Center,3950203687,155,,3950208813,152,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,3950203697,212,45.8,3950203695,141,32.1,3950203693,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128145,454,44,2,55,37,17zuelixesst1z59fwcix2dil,1,73.2,28.6,2022-12-17T16:14:15.669Z,2022-12-19T08:34:52Z,3950205893,233,506,3950205861,56,Center,3950205863,286,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128113,506,44,2,55,37,3ptd7zlc5isrongig0wij2id4,0,26.8,71.4,2022-12-17T16:14:15.670Z,2022-12-19T04:23:08Z,3950205703,56,Back,3950205915,233,454,3950205705,285,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127745,452,1,2,55,38,17zuelixesst1z59fwcix2dil,0,72,32.1,2022-12-17T16:14:15.835Z,2022-12-19T08:34:52Z,3950203799,213,5.4,3950203789,3,,3950203795,141,17.1,3950203797,212,13.0,3950203793,140,79.6,3950203791,56,Right,3950203993,168,,3951583769,388,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127737,502,49,2,55,40,3ptd7zlc5isrongig0wij2id4,1,19.7,90.2,2022-12-17T16:14:18.161Z,2022-12-19T04:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127793,503,1,2,55,40,3ptd7zlc5isrongig0wij2id4,1,20,89.7,2022-12-17T16:14:18.275Z,2022-12-19T04:23:24Z,3950203997,140,10.6,3950204001,212,14.7,3950204003,213,4.0,3950203995,56,Back,3950203999,141,73.6,3951583803,178,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127823,504,1,2,55,44,3ptd7zlc5isrongig0wij2id4,0,20.4,80,2022-12-17T16:14:21.766Z,2022-12-19T07:26:42Z,3950204141,1,,3950204139,213,0.4,3950204135,141,100.0,3950204137,212,38.6,3951583815,178,,3950204129,155,,3950204133,140,54.3,3950204131,56,Left,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127973,453,5,2,55,47,17zuelixesst1z59fwcix2dil,1,40.8,-2,2022-12-17T16:14:24.722Z,2022-12-19T04:23:30Z,3950205013,233,505,3950204971,347,,3950204969,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492127827,505,5,2,55,47,3ptd7zlc5isrongig0wij2id4,0,59.2,102,2022-12-17T16:14:24.722Z,2022-12-19T04:23:30Z,3950205049,233,453,3950204149,56,Left,3950204153,347,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128157,455,1,2,56,8,17zuelixesst1z59fwcix2dil,1,47.3,0,2022-12-17T16:14:45.718Z,2022-12-19T07:26:53Z,3950205939,140,40.1,3950205937,56,Back,3950207609,107,,3950205951,213,2.4,3950205943,141,9.2,3950205947,212,10.3,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128215,456,1,2,56,8,17zuelixesst1z59fwcix2dil,1,40.1,9.2,2022-12-17T16:14:46.458Z,2022-12-19T04:23:42Z,3951583895,178,,3950206263,56,Back,3950206265,140,45.9,3950206271,213,5.8,3950206269,212,7.0,3950206267,141,4.1,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128221,457,4,2,56,10,17zuelixesst1z59fwcix2dil,1,46.4,4.6,2022-12-17T16:14:48.704Z,2022-12-19T04:23:48Z,3950206339,233,507,3950206301,13,,3950206303,294,,3950206307,152,,3950206305,56,Back,3950206309,286,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128191,507,4,2,56,10,3ptd7zlc5isrongig0wij2id4,0,53.6,95.4,2022-12-17T16:14:48.705Z,2022-12-19T04:23:48Z,3950206109,285,,3950206373,233,457,3950206091,294,,3951583933,178,,3950206093,56,Left,3950206089,13,,3950206095,152,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128357,458,1,2,56,19,17zuelixesst1z59fwcix2dil,1,47.7,7.4,2022-12-17T16:14:57.545Z,2022-12-19T04:23:52Z,3950207051,141,80.0,3950207043,196,,3950207045,152,,3950207047,56,Back,3950207055,213,2.0,3950207039,5,,3950207057,1,,3950207053,212,53.4,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,3950207041,155,,3951583951,178,,3950207049,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128387,459,1,2,56,24,17zuelixesst1z59fwcix2dil,0,25.7,86.9,2022-12-17T16:15:02.352Z,2022-12-19T04:23:58Z,3950207243,1,,3950207241,213,1.1,3950207233,56,Back,3951583981,178,,3950207231,157,,3950207239,212,10.8,3950207235,140,30.1,3950207237,141,100.0,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128391,460,5,2,56,27,17zuelixesst1z59fwcix2dil,0,30.6,101.2,2022-12-17T16:15:04.995Z,2022-12-19T04:24:02Z,3950207249,56,Back,3950207251,347,,3950207853,233,508,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128479,508,5,2,56,27,3ptd7zlc5isrongig0wij2id4,1,69.4,-1.2,2022-12-17T16:15:04.995Z,2022-12-19T04:24:01Z,3950207833,233,460,3950207739,347,,3950207735,56,Right,,,,,,,,,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128817,461,18,2,56,58,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-17T16:15:36.126Z,2022-12-19T07:27:16Z,3950209621,59,18,3950209651,55,462,3950209619,44,Forward,3950209617,42,,,,,,,,,,,,,,88ltcmthybimleezmuyyrmqga,B. Fiabema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128819,462,19,2,56,58,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-17T16:15:36.127Z,2022-12-19T07:27:17Z,3950388263,293,0,3950209633,42,,3950209639,59,14,3950209637,145,10,3950388257,292,0,3950209643,55,461,3950209641,44,Forward,,,,8rjkn8s6e4s60167zdyukj9w5,J. Matt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128991,509,1,2,57,8,3ptd7zlc5isrongig0wij2id4,1,65,0,2022-12-17T16:15:46.541Z,2022-12-19T07:27:25Z,3950210603,140,69.4,3950210611,212,14.3,3950210615,213,1.2,3950210607,141,18.3,3950210593,107,,3950210597,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492128997,510,61,2,57,10,3ptd7zlc5isrongig0wij2id4,0,69.4,18.3,2022-12-17T16:15:47.714Z,2022-12-19T04:24:37Z,3951584163,178,,3950210633,56,Right,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129019,463,49,2,57,11,17zuelixesst1z59fwcix2dil,1,36.7,78.1,2022-12-17T16:15:48.960Z,2022-12-19T04:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129079,464,1,2,57,12,17zuelixesst1z59fwcix2dil,1,36.4,80.5,2022-12-17T16:15:49.878Z,2022-12-19T04:24:48Z,3950211031,140,45.1,3950211033,141,80.5,3950211029,56,Back,3951584231,178,,3950211037,213,0.0,3950211035,212,9.1,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129085,465,50,2,57,14,17zuelixesst1z59fwcix2dil,1,44.7,90,2022-12-17T16:15:52.196Z,2022-12-19T04:25:00Z,3950211073,56,Back,3950211175,233,511,3950211075,286,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129101,511,7,2,57,14,3ptd7zlc5isrongig0wij2id4,0,55.3,10,2022-12-17T16:15:52.452Z,2022-12-19T08:10:15Z,3950211141,56,Right,3951584313,178,,3950211143,285,,3951176711,384,,3950211159,233,465,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129135,467,61,2,57,14,17zuelixesst1z59fwcix2dil,1,42.9,96.2,2022-12-17T16:15:52.479Z,2022-12-19T08:10:22Z,3951584317,178,,3950211363,56,Back,,,,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129131,466,5,2,57,15,17zuelixesst1z59fwcix2dil,0,45.2,101.4,2022-12-17T16:15:53.071Z,2022-12-19T04:25:10Z,3950211339,347,,3950211337,56,Back,3950212151,233,512,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129269,512,5,2,57,15,3ptd7zlc5isrongig0wij2id4,1,54.8,-1.4,2022-12-17T16:15:53.071Z,2022-12-19T04:25:10Z,3950212147,233,466,3950212127,56,Right,3950212129,347,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129275,513,1,2,57,28,3ptd7zlc5isrongig0wij2id4,1,53,0,2022-12-17T16:16:05.964Z,2022-12-19T08:10:36Z,3950212179,141,13.1,3950212183,213,1.5,3950212175,56,Right,3950212177,140,54.1,3950212181,212,9.9,3950212173,107,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129281,514,1,2,57,29,3ptd7zlc5isrongig0wij2id4,0,54.1,13.1,2022-12-17T16:16:06.852Z,2022-12-19T04:25:18Z,3950212217,140,57.5,3950212223,213,5.7,3950212221,212,4.4,3950212219,141,9.4,3950212215,56,Right,3951584351,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129299,468,8,2,57,30,17zuelixesst1z59fwcix2dil,1,41.9,92.9,2022-12-17T16:16:07.842Z,2022-12-19T04:25:24Z,3951177093,384,,3951584371,178,,3950212295,56,Back,,,,,,,,,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492310557,752,49,2,57,30,17zuelixesst1z59fwcix2dil,1,38.4,85.9,2022-12-17T16:16:08.356Z,2022-12-19T04:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129361,469,1,2,57,31,17zuelixesst1z59fwcix2dil,1,40.6,83.5,2022-12-17T16:16:09.316Z,2022-12-19T04:25:35Z,3950212641,213,5.1,3951584405,178,,3950212637,141,58.7,3950212635,140,46.9,3950212639,212,18.1,3950212633,56,Back,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129393,471,1,2,57,34,17zuelixesst1z59fwcix2dil,1,50.9,52.5,2022-12-17T16:16:12.353Z,2022-12-19T04:25:40Z,3950212803,56,Back,3950212811,213,4.6,3951584431,178,,3950212805,140,48.6,3950212809,212,15.9,3950212807,141,29.4,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129365,470,43,2,57,36,17zuelixesst1z59fwcix2dil,1,0,0,2022-12-17T16:16:14.639Z,2022-12-18T12:22:15Z,3951177541,144,49,,,,,,,,,,,,,,,,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129419,472,1,2,57,37,17zuelixesst1z59fwcix2dil,1,51,26.1,2022-12-17T16:16:15.673Z,2022-12-19T04:25:44Z,3950212957,213,5.8,3950212955,212,15.8,3951584447,178,,3950212951,140,64.4,3950212953,141,15.6,3950212949,56,Right,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129473,473,1,2,57,39,17zuelixesst1z59fwcix2dil,1,64.6,15.6,2022-12-17T16:16:17.434Z,2022-12-19T04:25:49Z,3951584473,178,,3950213271,56,Right,3950213273,140,53.2,3950213277,212,12.7,3950213275,141,9.4,3950213279,213,3.5,,,,,,,7bhftcfa4g979xhfl0scobqvp,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129501,474,1,2,57,43,17zuelixesst1z59fwcix2dil,1,54.7,9.5,2022-12-17T16:16:21.099Z,2022-12-19T04:25:53Z,3950213427,213,1.7,3951584495,178,,3950213425,212,11.6,3950213421,140,53.3,3950213423,141,26.4,3950213419,56,Center,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129575,475,1,2,57,45,17zuelixesst1z59fwcix2dil,1,54.1,28,2022-12-17T16:16:23.461Z,2022-12-19T04:25:57Z,3950213823,56,Center,3950213827,141,63.6,3950213833,213,1.6,3950213825,140,53.4,3950213829,212,24.2,3951584523,178,,,,,,,,693vankfkq50hufuwcz7hu8r9,R. Hendry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129597,476,1,2,57,48,17zuelixesst1z59fwcix2dil,1,53.9,68.8,2022-12-17T16:16:26.301Z,2022-12-19T08:13:19Z,3950213951,140,73.3,3951584543,178,,3950213953,141,95.7,3950213957,213,0.7,3950213955,212,27.4,3950213949,56,Left,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129601,477,61,2,57,51,17zuelixesst1z59fwcix2dil,0,73.3,95.7,2022-12-17T16:16:28.716Z,2022-12-19T08:14:51Z,3950213969,56,Left,3951620725,389,,,,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492129623,478,5,2,57,52,17zuelixesst1z59fwcix2dil,0,78.4,101.4,2022-12-17T16:16:29.825Z,2022-12-19T04:26:05Z,3950214091,56,Left,3950214573,233,515,3950214093,347,,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
