id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/17/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2533651779,96,5,1,11,30,8xeuwzxnm7hdlbjjuezgfkz3w,0,27.3,101.4,2023-04-15T14:11:55.861Z,2023-04-18T00:50:18Z,4190390903,347,,4190390897,56,Back,4190400451,233,108,,,,,,,,,,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651495,108,5,1,11,30,jv3jh5m5t7qy5t37vwwmnj16,1,72.7,-1.4,2023-04-15T14:11:55.861Z,2023-04-18T00:50:18Z,4190389353,347,,4190389351,56,Right,4190400403,233,96,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652297,110,1,1,11,49,jv3jh5m5t7qy5t37vwwmnj16,1,77.5,0,2023-04-15T14:12:15.050Z,2023-04-18T00:50:30Z,4190393519,212,15.4,4190393513,56,Right,4190393515,140,89.8,4190393517,141,10.9,4190393511,107,,4190393521,213,0.6,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652337,111,1,1,11,50,jv3jh5m5t7qy5t37vwwmnj16,1,89.8,10.9,2023-04-15T14:12:16.255Z,2023-04-18T00:50:45Z,4190393661,140,81.7,4198586637,156,,4199316649,178,,4190393659,56,Right,4190393665,212,9.9,4190393663,141,3.5,4190393667,213,3.7,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652487,112,1,1,11,52,jv3jh5m5t7qy5t37vwwmnj16,0,81.7,3.5,2023-04-15T14:12:18.268Z,2023-04-18T00:50:59Z,4190394465,56,Left,4190394469,141,86.2,4190394463,155,,4190394467,140,88.5,4190394471,212,56.7,4198586697,20,,4190394475,1,,4190394459,2,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,4190394473,213,1.4,4198586695,224,,,4199316815,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652569,97,49,1,11,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,11,8.5,2023-04-15T14:12:23.669Z,2023-04-18T00:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652637,98,1,1,11,58,8xeuwzxnm7hdlbjjuezgfkz3w,1,11,8.5,2023-04-15T14:12:23.696Z,2023-04-18T00:51:16Z,4190395249,213,6.3,4190395243,140,32.2,4190395245,141,8.0,4190395247,212,22.3,4190395241,56,Back,4199317285,178,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652739,99,1,1,12,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.7,7.7,2023-04-15T14:12:27.457Z,2023-04-18T00:51:29Z,4199317559,178,,4190395745,140,41.8,4190395749,141,23.6,4190395757,213,0.8,4190395741,56,Back,4190395753,212,15.1,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652829,100,1,1,12,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,41,21.8,2023-04-15T14:12:29.877Z,2023-04-18T00:51:35Z,4190396163,56,Back,4190396165,140,30.2,4190396171,212,14.6,4190396167,141,8.2,4199317669,178,,4190396175,213,3.8,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652927,101,1,1,12,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,30.3,7.9,2023-04-15T14:12:31.987Z,2023-04-18T00:51:44Z,4190396559,56,Back,4190396573,212,16.5,4190396579,213,0.5,4199317859,178,,4190396563,140,44.4,4190396569,141,18.6,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653021,102,1,1,12,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.4,18.6,2023-04-15T14:12:33.607Z,2023-04-18T00:51:50Z,4190397071,213,2.7,4199318005,178,,4190397067,141,30.1,4190397065,140,28.1,4190397069,212,18.8,4190397063,56,Back,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653203,103,1,1,12,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,41.9,40.8,2023-04-15T14:12:35.996Z,2023-04-18T00:51:57Z,4190398011,140,49.9,4199318151,178,,4190398013,141,82.8,4190398009,56,Back,4190398015,212,29.8,4190398017,213,1.3,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653257,104,1,1,12,14,8xeuwzxnm7hdlbjjuezgfkz3w,0,61.6,84.4,2023-04-15T14:12:40.138Z,2023-04-18T00:52:03Z,4190398381,213,4.8,4190398377,141,57.8,4199318207,178,,4190398379,212,18.1,4190398373,56,Center,4190398375,140,62.4,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656027,120,8,1,12,15,jv3jh5m5t7qy5t37vwwmnj16,1,31.3,44,2023-04-15T14:12:41.356Z,2023-04-18T00:52:10Z,4198587119,384,,4190412801,56,Back,4199318345,178,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653351,113,49,1,12,16,jv3jh5m5t7qy5t37vwwmnj16,1,36.8,19.8,2023-04-15T14:12:41.919Z,2023-04-18T00:52:18Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653495,114,1,1,12,19,jv3jh5m5t7qy5t37vwwmnj16,0,42.3,17.1,2023-04-15T14:12:45.174Z,2023-04-18T00:52:25Z,4190399611,141,45.5,4199318681,178,,4190399605,155,,4190399613,212,48.9,4190399615,213,0.4,4190399609,140,85.1,4190399617,1,,4190399607,56,Center,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653563,105,52,1,12,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,16.3,50.7,2023-04-15T14:12:48.396Z,2023-04-18T00:52:31Z,4198587345,376,,4199318789,178,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653759,106,1,1,12,25,8xeuwzxnm7hdlbjjuezgfkz3w,1,15.2,51.9,2023-04-15T14:12:50.853Z,2023-04-18T00:52:38Z,4190401031,140,23.6,4190401029,56,Back,4190401027,123,,4190401035,212,13.0,4199318923,178,,4190401033,141,66.0,4190401037,213,0.8,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653795,107,1,1,12,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,23.6,65.8,2023-04-15T14:12:54.097Z,2023-04-18T00:52:47Z,4190401283,140,29.5,4190401289,213,1.1,4190401285,141,82.3,4190401287,212,12.8,4190401281,56,Back,4199319101,178,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653907,108,1,1,12,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.6,85.3,2023-04-15T14:12:57.838Z,2023-04-18T00:52:55Z,4190401889,141,95.3,4190401885,56,Back,4190401887,140,42.0,4190401893,212,14.7,4199319299,178,,4190401897,213,0.5,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654047,109,1,1,12,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,44,88.1,2023-04-15T14:13:00.280Z,2023-04-18T00:53:04Z,4190402551,140,22.8,4190402573,213,3.0,4190402567,212,22.5,4199319407,178,,4190402557,141,92.6,4190402547,56,Back,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654177,110,1,1,12,37,8xeuwzxnm7hdlbjjuezgfkz3w,0,24.1,85.1,2023-04-15T14:13:03.295Z,2023-04-18T00:53:09Z,4190403217,56,Back,4190403231,213,4.8,4190403223,141,18.3,4190403215,196,,4190403227,212,45.5,4190403221,140,27.2,4190403233,1,,4199319571,178,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654191,115,49,1,12,41,jv3jh5m5t7qy5t37vwwmnj16,1,75.3,94.7,2023-04-15T14:13:07.159Z,2023-04-18T00:53:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654525,116,1,1,12,48,jv3jh5m5t7qy5t37vwwmnj16,1,85.7,75,2023-04-15T14:13:13.569Z,2023-04-18T00:54:01Z,4190409097,154,,4190404921,140,79.5,4190409095,210,15,4190404919,56,Center,4190404927,213,4.1,4199320071,178,,4190404925,212,11.9,4190404923,141,60.3,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654545,117,15,1,12,49,jv3jh5m5t7qy5t37vwwmnj16,1,82.6,55.3,2023-04-15T14:13:15.270Z,2023-04-18T00:54:01Z,4190409203,102,50.7,4190409213,230,99.7,4190409187,29,,4190409185,78,,4190408211,233,111,4190408173,20,,4190409197,55,116,4190405029,22,,93kxb8ch3auv9li22mh1aidey,L. Wing,4190408177,82,,4198587953,18,,,4190409191,154,,4190405035,56,4190409215,231,4190409209,146,4190409205,103,19,4190409207,215,4199320713,178,,4190409211,147,,,,50.2,86.3,Center,54.3,,,,,,,
2533654605,111,10,1,12,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,13.5,39.2,2023-04-15T14:13:15.441Z,2023-04-18T00:54:09Z,4190405317,56,Back,4199320909,178,,4190408275,233,117,4190405315,94,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654763,112,49,1,12,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.8,51.6,2023-04-15T14:13:17.469Z,2023-04-18T00:54:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654899,113,50,1,12,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,30.1,58,2023-04-15T14:13:20.340Z,2023-04-18T00:54:42Z,4190406839,56,Back,4198588049,285,,4198658639,233,822,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535201527,822,7,1,12,55,jv3jh5m5t7qy5t37vwwmnj16,0,69.9,42,2023-04-15T14:13:20.708Z,2023-04-18T00:54:49Z,4198588191,384,,4198588189,286,,4198658635,233,113,4198588187,56,Center,4199321739,178,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655147,114,1,1,12,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,25.4,40.4,2023-04-15T14:13:22.190Z,2023-04-18T00:54:59Z,4190408113,212,12.1,4190408115,213,6.3,4190408109,140,36.9,4199321901,178,,4190408107,56,Back,4190408111,141,40.0,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535201595,696,1,1,12,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,33.1,42.4,2023-04-15T14:13:22.870Z,2023-04-18T00:55:06Z,4198588611,141,54.2,4198588615,213,2.2,4198588609,140,27.3,4198588613,212,10.1,4199322083,178,,4198588607,56,Back,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535201609,697,1,1,12,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.9,54.8,2023-04-15T14:13:24.708Z,2023-04-18T00:55:12Z,4198588715,140,37.6,4198588713,56,Back,4198588719,212,8.2,4199322199,178,,4198588717,141,52.4,4198588721,213,6.1,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535201749,698,50,1,13,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,38.8,51.9,2023-04-15T14:13:26.060Z,2023-04-18T00:55:21Z,4198658647,233,823,4198589661,56,Back,4198589663,286,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535201765,823,7,1,13,0,jv3jh5m5t7qy5t37vwwmnj16,0,61.2,48.1,2023-04-15T14:13:26.210Z,2023-04-18T00:55:28Z,4198589717,285,,4198589719,383,,4198589715,56,Center,4199322423,389,,4198658643,233,698,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654983,118,43,1,13,1,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-15T14:13:26.949Z,2023-04-17T15:32:31Z,4198588551,144,8,4190407259,56,Center,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655349,115,1,1,13,5,8xeuwzxnm7hdlbjjuezgfkz3w,1,38,34.5,2023-04-15T14:13:30.721Z,2023-04-18T00:55:38Z,4190409137,213,3.8,4190409133,141,22.9,4190409135,212,12.1,4199322629,178,,4190409129,56,Back,4190409131,140,29.2,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655479,116,1,1,13,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,30.4,24.7,2023-04-15T14:13:35.871Z,2023-04-18T00:55:43Z,4190409833,212,28.3,4190409835,213,0.7,4190409821,155,,4190409823,56,Center,4190409829,141,50.1,4190409825,140,51.8,4199322719,178,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655501,117,44,1,13,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,56.6,51.2,2023-04-15T14:13:38.037Z,2023-04-18T08:45:56Z,4190409973,286,,4190410019,233,119,4190409969,56,Center,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655459,119,44,1,13,12,jv3jh5m5t7qy5t37vwwmnj16,0,43.4,48.8,2023-04-15T14:13:38.038Z,2023-04-18T00:55:53Z,4190409753,56,Back,4190409755,285,,4190410059,233,117,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655639,118,1,1,13,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.5,49.9,2023-04-15T14:13:38.091Z,2023-04-18T08:45:56Z,4190410699,3,,4199323121,388,,4190410703,140,53.8,4190410701,56,Center,4190410707,212,15.4,4190410709,213,4.2,4190410705,141,30.7,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655715,119,1,1,13,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,46,46.7,2023-04-15T14:13:45.206Z,2023-04-18T00:56:09Z,4190411075,212,11.9,4190411073,141,62.7,4199323271,178,,4190411079,213,1.1,4190411069,56,Center,4190411071,140,50.7,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655779,120,1,1,13,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.9,66.9,2023-04-15T14:13:46.870Z,2023-04-18T00:56:20Z,4199323527,178,,4190411481,140,44.6,4190411487,213,3.9,4190411479,56,Back,4190411485,212,14.0,4190411483,141,52.1,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655865,121,1,1,13,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.9,51.5,2023-04-15T14:13:48.400Z,2023-04-18T00:56:25Z,4190411949,140,56.5,4190411953,212,12.2,4190411945,56,Center,4190411955,213,6.3,4190411951,141,51.3,4199323731,178,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655925,122,1,1,13,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.4,51.2,2023-04-15T14:13:50.390Z,2023-04-18T00:56:31Z,4199323867,178,,4190412217,141,43.4,4190412225,213,3.4,4190412209,56,Back,4190412219,212,18.9,4190412213,140,38.1,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655995,123,1,1,13,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,38.1,43.4,2023-04-15T14:13:52.132Z,2023-04-18T00:56:37Z,4190412643,141,23.0,4190412645,212,14.0,4199323997,178,,4190412647,213,4.8,4190412641,140,39.9,4190412639,56,Back,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656103,124,1,1,13,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.9,23,2023-04-15T14:13:54.425Z,2023-04-18T00:56:44Z,4190413187,141,6.2,4190413183,56,Right,4190413189,212,25.0,4190413191,213,5.8,4190413185,140,61.1,4199324113,178,,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656259,125,1,1,13,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,66.4,6.5,2023-04-15T14:13:58.314Z,2023-04-18T00:57:18Z,4190414007,140,86.1,4199324747,178,,4190414005,56,Right,4190414013,213,0.2,4190414009,141,11.9,4190414011,212,21.0,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656561,126,1,1,13,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,86.2,11,2023-04-15T14:14:01.424Z,2023-04-18T08:45:57Z,4190415515,155,,4190415513,2,,4190415519,140,90.9,4190420221,210,13,4198601451,224,,4190415517,56,Center,4190415523,212,25.1,4190415525,213,1.4,8f5io2957l6ye5u7bsan0ecfe,J. Weir,4198601453,20,,4190420223,154,,1,4190415521,141,47.2,4199324897,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535203941,699,44,1,13,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,89,50.1,2023-04-15T14:14:03.095Z,2023-04-18T08:45:57Z,4198658733,233,824,4198601611,56,Center,4198601613,286,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535203943,824,44,1,13,37,jv3jh5m5t7qy5t37vwwmnj16,0,11,49.9,2023-04-15T14:14:03.096Z,2023-04-18T00:57:47Z,4198601615,56,Back,4198601617,285,,4198658773,233,699,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656569,127,13,1,13,37,8xeuwzxnm7hdlbjjuezgfkz3w,1,88.6,48.5,2023-04-15T14:14:03.117Z,2023-04-18T08:45:58Z,4190415569,56,Center,4190415565,22,,4198601823,85,,4190415567,17,,4190420261,230,99.0,4190420259,103,51.4,4190419107,15,,4190420257,102,50.3,b9apqidquztaojf6e3my6v7bp,D. Crowley,4190420249,29,,4199325215,388,,,4190420251,154,,4190419111,328,4190420253,55,4190420263,231,,,,,,,,,,,,,,126,48.7,,,,,,,,,
2533656499,121,5,1,13,39,jv3jh5m5t7qy5t37vwwmnj16,1,-1.3,58.4,2023-04-15T14:14:04.612Z,2023-04-18T00:58:08Z,4190438973,233,128,4190415195,346,,4190415193,56,Back,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657541,128,5,1,13,39,8xeuwzxnm7hdlbjjuezgfkz3w,0,101.3,41.6,2023-04-15T14:14:04.612Z,2023-04-18T00:58:08Z,4190420549,346,,4190439015,233,121,4190420547,56,Center,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657663,122,1,1,14,11,jv3jh5m5t7qy5t37vwwmnj16,1,4.7,47.2,2023-04-15T14:14:37.201Z,2023-04-18T00:58:19Z,4190421265,124,,4190421269,140,60.0,4190421311,1,,4190421267,56,Right,4190421271,141,11.9,4190421309,213,5.9,4190421315,74,,4190421273,212,62.8,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657713,123,44,1,14,15,jv3jh5m5t7qy5t37vwwmnj16,1,61.4,14,2023-04-15T14:14:40.727Z,2023-04-18T08:45:58Z,4190421501,56,Right,4190421503,286,,4190421565,233,129,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657717,129,44,1,14,15,8xeuwzxnm7hdlbjjuezgfkz3w,0,38.6,86,2023-04-15T14:14:40.728Z,2023-04-18T00:58:28Z,4190421511,56,Back,4190421513,285,,4190421583,233,123,,,,,,,,,,,,,,,,2ykne43vtv8c00rvviyr3rre2,C. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657733,124,1,1,14,15,jv3jh5m5t7qy5t37vwwmnj16,0,59.1,10.6,2023-04-15T14:14:40.750Z,2023-04-18T08:45:58Z,4199326389,388,,4190421591,3,,4190421601,213,0.4,4190421597,141,10.8,4190421595,140,59.4,4190421593,56,Right,4190421599,212,0.3,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535204045,700,61,1,14,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.9,91.3,2023-04-15T14:14:40.774Z,2023-04-18T00:58:42Z,4199326503,388,,4199326501,15,,4198602301,56,Back,,,,,,,,,,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657833,130,1,1,14,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,34.2,89.8,2023-04-15T14:14:43.974Z,2023-04-18T00:58:55Z,4190422145,213,6.2,4190422143,212,25.6,4190422141,141,87.8,4199326687,178,,4190422139,140,58.5,4190422137,56,Left,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657923,125,1,1,14,20,jv3jh5m5t7qy5t37vwwmnj16,1,41.8,11.4,2023-04-15T14:14:45.616Z,2023-04-18T00:59:04Z,4190422605,141,15.3,4190422615,213,0.2,4190422595,56,Right,4199326797,178,,4190422601,140,53.0,4190422611,212,12.1,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657961,126,1,1,14,20,jv3jh5m5t7qy5t37vwwmnj16,1,53,15.3,2023-04-15T14:14:46.301Z,2023-04-18T00:59:11Z,4190422823,213,3.9,4190422817,141,5.9,4190422813,56,Back,4190422815,140,46.5,4190422821,212,9.4,4199326905,178,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658007,127,1,1,14,22,jv3jh5m5t7qy5t37vwwmnj16,1,46.4,5.9,2023-04-15T14:14:47.664Z,2023-04-18T00:59:23Z,4190423081,213,2.8,4199327049,178,,4190423077,141,11.7,4190423075,140,34.7,4190423073,56,Back,4190423079,212,12.9,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658215,128,1,1,14,25,jv3jh5m5t7qy5t37vwwmnj16,1,32.2,12.3,2023-04-15T14:14:50.835Z,2023-04-18T00:59:30Z,4190424145,213,1.7,4190424139,141,54.3,4190424141,212,28.8,4190424135,56,Back,4199327115,178,,4190424137,140,28.5,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
