id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2509157789,149,8,1,15,42,5jjqm8h6qm1w4s5f93uubhdrj,1,23.1,2.8,2023-02-18T15:16:18.961Z,2023-02-21T06:07:37Z,4039802581,56,Back,4047180037,388,,4046188953,385,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509157989,114,5,1,15,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,75.2,101.8,2023-02-18T15:16:20.788Z,2023-02-21T06:07:46Z,4039803613,56,Left,4039803617,347,,4039803827,233,150,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509157839,150,5,1,15,44,5jjqm8h6qm1w4s5f93uubhdrj,0,24.8,-1.8,2023-02-18T15:16:20.788Z,2023-02-21T06:07:46Z,4039802851,56,Back,4039803943,233,114,4039802853,347,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158315,115,1,1,15,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,75.4,100,2023-02-18T15:16:27.806Z,2023-02-21T06:08:03Z,4039805289,212,15.0,4039805281,107,,4039805287,141,82.0,4039805283,56,Left,4039805285,140,68.9,4039805291,213,4.2,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158405,116,1,1,15,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.1,85.6,2023-02-18T15:16:31.838Z,2023-02-21T06:08:06Z,4039805681,212,6.8,4039805677,140,73.2,4039805675,56,Left,4039805683,213,1.4,4047180205,178,,4039805679,141,95.4,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158437,117,1,1,15,56,8xeuwzxnm7hdlbjjuezgfkz3w,0,73.4,95.4,2023-02-18T15:16:32.687Z,2023-02-21T06:08:10Z,4039805841,141,84.5,4039805835,56,Left,4047180219,178,,4039805843,212,10.1,4039805845,213,5.5,4039805839,140,79.9,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158453,151,8,1,15,57,5jjqm8h6qm1w4s5f93uubhdrj,1,29.9,13.1,2023-02-18T15:16:33.582Z,2023-02-21T06:08:16Z,4046192651,385,,4039805921,56,Back,4047180243,178,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158701,118,1,1,16,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.4,92.6,2023-02-18T15:16:36.906Z,2023-02-21T06:08:20Z,4039807207,140,77.5,4047180263,178,,4039807205,56,Left,4039807213,141,87.4,4039807237,213,5.7,4039807233,212,6.4,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158739,119,3,1,16,2,8xeuwzxnm7hdlbjjuezgfkz3w,0,74.9,81.7,2023-02-18T15:16:38.849Z,2023-02-21T06:08:26Z,4039807379,286,,4047180295,178,,4039807377,56,Left,4039807431,211,,4046194209,465,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158719,152,49,1,16,4,5jjqm8h6qm1w4s5f93uubhdrj,1,30,21.9,2023-02-18T15:16:40.386Z,2023-02-21T06:09:37Z,,,,,,,,,,,,,,,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159019,153,3,1,16,6,5jjqm8h6qm1w4s5f93uubhdrj,0,39.8,15,2023-02-18T15:16:42.975Z,2023-02-21T06:09:54Z,4047180353,178,,4046195843,465,,4039808853,286,,4039808851,56,Back,4039808895,211,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158999,121,3,1,16,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.7,90.5,2023-02-18T15:16:45.518Z,2023-02-21T06:10:19Z,4046195955,464,,4039808769,56,Left,4039829423,233,165,4039808773,286,,4047180895,178,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509162875,165,45,1,16,9,5jjqm8h6qm1w4s5f93uubhdrj,0,35.3,9.5,2023-02-18T15:16:45.518Z,2023-02-21T06:10:19Z,4039828949,56,Back,4039829463,233,121,4039828953,285,,,,,,,,,,,,,,,,,37ea7qzvbzt3zr4y2q4o5boq,K. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159011,122,49,1,16,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,62.4,96.2,2023-02-18T15:16:46.824Z,2023-02-21T06:10:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509158961,120,43,1,16,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-18T15:16:46.834Z,2023-02-18T15:18:16Z,4039827581,144,7,4039808557,286,0,4039808555,56,Left,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159085,123,1,1,16,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,62.4,96.2,2023-02-18T15:16:47.354Z,2023-02-21T06:10:26Z,4039809189,213,3.2,4039809181,56,Back,4039809187,212,18.6,4039809183,140,44.7,4039809185,141,94.8,4047180949,178,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159171,124,1,1,16,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.7,93.6,2023-02-18T15:16:49.563Z,2023-02-21T06:10:38Z,4039809677,140,55.6,4039809681,212,16.2,4047181043,178,,4039809675,56,Center,4039809683,213,5.5,4039809679,141,76.7,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159195,125,1,1,16,15,8xeuwzxnm7hdlbjjuezgfkz3w,0,56,71.5,2023-02-18T15:16:51.421Z,2023-02-21T06:10:45Z,4039853371,141,68.4,4047181085,178,,4039853445,286,,4039853369,140,65.8,4039853375,213,6.1,4039853373,212,10.5,4039853441,233,154,4039853439,236,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,4039809789,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,
2509159185,154,74,1,16,15,5jjqm8h6qm1w4s5f93uubhdrj,1,39.4,26.5,2023-02-18T15:16:51.560Z,2023-02-21T06:10:50Z,4047181115,178,,4039809731,56,Back,4039809733,285,,4039853517,233,125,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159267,155,49,1,16,16,5jjqm8h6qm1w4s5f93uubhdrj,1,44.3,20.9,2023-02-18T15:16:52.696Z,2023-02-21T06:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159315,156,1,1,16,17,5jjqm8h6qm1w4s5f93uubhdrj,1,44.3,20.9,2023-02-18T15:16:54.234Z,2023-02-21T06:11:00Z,4047181183,178,,4039810399,213,0.4,4039810393,140,60.3,4039810395,141,30.4,4039810391,56,Center,4039810397,212,18.0,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159327,157,1,1,16,18,5jjqm8h6qm1w4s5f93uubhdrj,0,60.7,31.6,2023-02-18T15:16:54.910Z,2023-02-21T06:11:04Z,4039810473,56,Center,4039810475,140,54.3,4039810481,213,2.3,4047181191,178,,4039810477,141,43.7,4039810479,212,10.6,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159357,127,49,1,16,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,48.5,60.5,2023-02-18T15:16:55.985Z,2023-02-21T06:11:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159425,128,1,1,16,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,48.5,60.5,2023-02-18T15:16:56.009Z,2023-02-21T06:11:17Z,4039810905,56,Back,4039810907,140,45.8,4039810909,141,67.5,4039810911,212,5.5,4047181261,178,,4039810913,213,2.1,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159343,126,43,1,16,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-18T15:16:57.010Z,2023-02-20T13:13:44Z,4046196623,384,0,4046197041,144,8,4039810519,56,Back,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159497,129,1,1,16,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,45.6,67.5,2023-02-18T15:16:57.824Z,2023-02-21T06:11:21Z,4047181305,178,,4039811267,212,18.5,4039811261,56,Left,4039811265,141,82.9,4039811263,140,60.1,4039811269,213,0.6,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159651,130,1,1,16,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,60.2,82.9,2023-02-18T15:17:00.485Z,2023-02-21T06:11:24Z,4039811975,141,94.8,4039811973,140,78.6,4039811977,212,20.9,4039811971,56,Left,4047181333,178,,4039811979,213,0.4,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159879,131,3,1,16,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,80.7,93.2,2023-02-18T15:17:03.235Z,2023-02-21T06:11:32Z,4039813311,233,158,4039813221,56,Left,4047181403,178,,4039813223,286,,4046197341,465,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159669,158,45,1,16,26,5jjqm8h6qm1w4s5f93uubhdrj,0,19.3,6.8,2023-02-18T15:17:03.235Z,2023-02-21T06:11:32Z,4039812057,56,Back,4039812061,285,,4039813389,233,131,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510554069,961,43,1,16,28,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-02-18T15:17:05.226Z,2023-02-21T06:41:56Z,4047199607,399,591349,4047199727,144,83,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510554095,964,83,1,16,28,5jjqm8h6qm1w4s5f93uubhdrj,1,5.9,14.7,2023-02-18T15:17:05.226Z,2023-02-21T06:42:02Z,4047199769,399,591349,,,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159937,132,1,1,16,28,8xeuwzxnm7hdlbjjuezgfkz3w,0,95.7,84.9,2023-02-18T15:17:05.232Z,2023-02-21T06:11:36Z,4046197779,386,,4039813539,155,,4046197777,225,,4039813537,2,,4039813549,213,4.7,4046197431,72,,4039813541,56,Center,4039813547,212,16.4,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,4039813543,140,4039813545,141,4047181431,178,,,,,,,,,,,,,,,,,,96.0,60.8,,,,,,,,
2509160041,159,12,1,16,29,5jjqm8h6qm1w4s5f93uubhdrj,1,3.4,36.1,2023-02-18T15:17:05.945Z,2023-02-21T06:11:40Z,4047181467,178,,4039814111,213,4.8,4039814187,167,,4039814109,212,25.9,4039814099,56,Back,4039814107,141,0.0,4039814103,140,6.3,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159989,133,43,1,16,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-18T15:17:10.250Z,2023-02-18T15:17:20Z,4039813831,56,Left,4039815905,144,6,4039813833,73,0,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160943,134,5,1,16,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,92.8,101.6,2023-02-18T15:17:12.415Z,2023-02-21T06:11:43Z,4039818771,56,Left,4039818775,347,,4039821015,233,160,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160055,160,5,1,16,36,5jjqm8h6qm1w4s5f93uubhdrj,0,7.2,-1.6,2023-02-18T15:17:12.415Z,2023-02-21T06:11:44Z,4039821037,233,134,4039814155,347,,4039814153,56,Back,,,,,,,,,,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161051,135,1,1,16,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,91.8,100,2023-02-18T15:17:34.161Z,2023-02-21T06:11:48Z,4039819249,107,,4039819251,56,Left,4039819257,212,8.8,4039819255,141,91.2,4039819253,140,86.8,4039819259,213,4.1,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161117,136,1,1,16,58,8xeuwzxnm7hdlbjjuezgfkz3w,0,86.8,91.2,2023-02-18T15:17:35.059Z,2023-02-21T06:11:53Z,4047181565,178,,4039819699,56,Left,4039819703,141,97.4,4039819705,212,4.8,4039819711,213,1.1,4039819701,140,88.9,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161133,161,8,1,16,59,5jjqm8h6qm1w4s5f93uubhdrj,1,25.2,3.5,2023-02-18T15:17:35.947Z,2023-02-21T06:12:03Z,4047181645,178,,4046200409,385,,4039819785,56,Back,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161393,137,5,1,17,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,78.8,101.8,2023-02-18T15:17:37.602Z,2023-02-21T06:12:06Z,4039821051,347,,4039821091,233,162,4039821049,56,Left,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161163,162,5,1,17,1,5jjqm8h6qm1w4s5f93uubhdrj,0,21.2,-1.8,2023-02-18T15:17:37.602Z,2023-02-21T06:12:06Z,4039821203,233,137,4039819897,56,Back,4039819901,347,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161459,138,1,1,17,7,8xeuwzxnm7hdlbjjuezgfkz3w,1,87,100,2023-02-18T15:17:43.849Z,2023-02-21T06:12:09Z,4039821391,212,6.2,4039821385,56,Left,4039821383,107,,4039821395,213,5.2,4039821387,140,90.0,4039821389,141,93.8,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161611,139,1,1,17,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,90,93.6,2023-02-18T15:17:44.717Z,2023-02-21T06:12:17Z,4039822223,212,6.0,4039822225,213,3.1,4039822221,141,93.6,4039822219,140,84.3,4046202203,156,,4039822217,56,Left,4047181785,178,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161639,140,1,1,17,11,8xeuwzxnm7hdlbjjuezgfkz3w,0,95.9,95.1,2023-02-18T15:17:47.797Z,2023-02-21T06:12:23Z,4039822541,286,,4039822527,236,,4039822353,141,90.9,4039822333,2,,4039822355,212,3.3,4047181831,178,,4039822357,213,5.2,4039822337,155,,dhty303ilcb4cocqv68324xk9,L. Gibson,,4039822349,140,4039822537,233,4046202339,72,,4039822343,56,Left,4046202337,224,,,,,,,,,,,,97.4,163,,,,,,,,
2509161621,163,12,1,17,11,5jjqm8h6qm1w4s5f93uubhdrj,1,1.7,7.4,2023-02-18T15:17:47.893Z,2023-02-21T06:12:28Z,4039822263,185,,4039822265,56,Back,4039822617,233,140,4047181887,178,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161709,141,6,1,17,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,99.2,91.5,2023-02-18T15:17:49.757Z,2023-02-21T06:12:33Z,4039822685,73,,4039822917,233,164,4039822681,56,Left,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161687,164,6,1,17,13,5jjqm8h6qm1w4s5f93uubhdrj,0,0.8,8.5,2023-02-18T15:17:49.757Z,2023-02-21T06:12:33Z,4039822945,233,141,4039822653,73,,4039822587,56,Back,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163327,142,1,1,17,57,8xeuwzxnm7hdlbjjuezgfkz3w,0,99.5,99.5,2023-02-18T15:18:33.795Z,2023-02-21T06:12:36Z,4047181957,178,,4039831399,140,92.8,4039831409,213,4.5,4039831405,212,27.4,4039831395,56,Center,4039831403,141,60.6,4039831391,6,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163637,166,12,1,17,59,5jjqm8h6qm1w4s5f93uubhdrj,1,12.6,34,2023-02-18T15:18:35.732Z,2023-02-21T06:12:44Z,4047182009,178,,4039833023,140,73.4,4039833025,141,21.8,4039833027,212,64.4,4039833021,56,Center,4039833029,213,6.2,,,,,,,azp9bk80ozwjy2xx7tvqot5gp,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163971,143,1,1,18,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.2,51.6,2023-02-18T15:18:46.895Z,2023-02-21T06:12:47Z,4039834837,140,79.6,4039834835,56,Left,4039834833,155,,4039834839,141,93.2,4047182029,178,,4039834843,213,0.5,4039834847,1,,4039834841,212,54.5,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163983,144,44,1,18,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.2,93.1,2023-02-18T15:18:49.899Z,2023-02-21T09:21:44Z,4039834891,286,,4039834959,233,167,4039834889,56,Left,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163967,167,44,1,18,13,5jjqm8h6qm1w4s5f93uubhdrj,0,27.8,6.9,2023-02-18T15:18:49.900Z,2023-02-21T06:12:51Z,4039835009,233,144,4039834809,56,Back,4039834811,285,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164149,145,1,1,18,13,8xeuwzxnm7hdlbjjuezgfkz3w,0,79.6,93.2,2023-02-18T15:18:49.979Z,2023-02-21T09:21:44Z,4047182087,388,,4039835779,213,4.6,4039835777,212,5.1,4039835771,56,Left,4039835769,3,,4039835775,141,85.7,4039835773,140,79.2,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164123,168,49,1,18,17,5jjqm8h6qm1w4s5f93uubhdrj,1,40.5,31.3,2023-02-18T15:18:53.560Z,2023-02-21T06:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510554277,877,83,1,18,18,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.3,62.5,2023-02-18T15:18:54.371Z,2023-02-21T06:43:26Z,4047200673,399,434139,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164377,169,1,1,18,19,5jjqm8h6qm1w4s5f93uubhdrj,1,45.5,41.3,2023-02-18T15:18:55.567Z,2023-02-21T06:13:04Z,4047182153,178,,4039836995,141,96.2,4039836991,140,77.5,4039836989,56,Left,4039836999,212,50.2,4039837003,213,0.8,4039837005,1,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164385,170,61,1,18,23,5jjqm8h6qm1w4s5f93uubhdrj,0,78.8,97.1,2023-02-18T15:19:00.146Z,2023-02-21T06:13:10Z,4047182181,389,,4039837033,56,Left,,,,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164439,146,5,1,18,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,21.6,-1.5,2023-02-18T15:19:00.903Z,2023-02-21T06:13:12Z,4039837393,233,171,4039837359,56,Back,4039837361,347,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164395,171,5,1,18,24,5jjqm8h6qm1w4s5f93uubhdrj,0,78.4,101.5,2023-02-18T15:19:00.903Z,2023-02-21T06:13:13Z,4039837439,233,146,4039837087,347,,4039837081,56,Left,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164497,147,1,1,18,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.2,0,2023-02-18T15:19:03.719Z,2023-02-21T06:13:17Z,4039837753,213,1.1,4039837751,212,18.4,4039837747,140,27.5,4039837743,107,,4039837745,56,Back,4039837749,141,22.2,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164595,148,1,1,18,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,27.5,22.1,2023-02-18T15:19:05.889Z,2023-02-21T06:13:22Z,4039838307,212,8.5,4039838303,141,9.8,4039838299,140,29.1,4039838309,213,4.9,4039838297,56,Back,4047182271,178,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164713,149,1,1,18,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,6.7,2023-02-18T15:19:07.839Z,2023-02-21T06:13:26Z,4047182293,178,,4039838971,140,40.6,4039838977,213,1.0,4039838975,212,16.4,4039838973,141,27.1,4039838969,56,Back,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164827,150,1,1,18,33,8xeuwzxnm7hdlbjjuezgfkz3w,1,38.1,24.4,2023-02-18T15:19:10.128Z,2023-02-21T06:13:34Z,4039839577,56,Back,4039839581,141,15.8,4039839583,212,13.2,4039839585,213,3.6,4039839579,140,26.8,4047182353,178,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165017,151,1,1,18,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,24.7,8.5,2023-02-18T15:19:14.343Z,2023-02-21T06:13:37Z,4039840659,213,2.2,4039840653,140,9.2,4039840655,141,41.2,4047182375,178,,4039840651,56,Back,4039840657,212,27.6,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165225,152,1,1,18,43,8xeuwzxnm7hdlbjjuezgfkz3w,1,8.2,33,2023-02-18T15:19:19.591Z,2023-02-21T06:13:39Z,4039841775,141,42.8,4039841783,1,,4039841771,140,71.6,4039841781,213,0.1,4047182407,178,,4039841767,56,Center,4039841763,155,,4039841779,212,66.9,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165249,153,1,1,18,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.6,42.8,2023-02-18T15:19:24.394Z,2023-02-21T06:13:45Z,4039841899,56,Center,4039841915,213,1.4,4039841911,212,6.6,4039841897,3,,4039841909,141,52.4,4047182471,388,,4039841905,140,72.4,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510373661,779,1,1,18,48,8xeuwzxnm7hdlbjjuezgfkz3w,0,69.7,50.7,2023-02-18T15:19:24.936Z,2023-02-21T06:14:02Z,4047182619,388,,4046206909,140,70.7,4046206907,56,Center,4046206905,3,,4046206915,213,1.4,4046206913,212,7.9,4046206911,141,62.2,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
