id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2517008437,340,1,2,45,2,82kapkjwonlv9j1ui0ytv5sii,1,34.9,51.2,2023-03-07T20:48:27.749Z,2023-03-09T22:21:47Z,4081323035,141,18.9,4084658713,178,,4081323033,140,70.5,4081323041,1,,4081323029,155,,4081323039,213,5.8,4081323031,56,Right,4081323037,212,43.4,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008445,341,1,2,45,5,82kapkjwonlv9j1ui0ytv5sii,1,70.5,18.9,2023-03-07T20:48:30.999Z,2023-03-09T22:21:59Z,4084658827,178,,4081323083,140,64.4,4081323085,141,25.6,4081323081,56,Center,4081323087,212,7.9,4081323089,213,2.5,4084658831,21,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008475,342,1,2,45,7,82kapkjwonlv9j1ui0ytv5sii,1,64.1,26.8,2023-03-07T20:48:33.200Z,2023-03-09T22:22:26Z,4084659155,178,,4081323215,212,14.9,4081323213,141,44.2,4081323211,140,55.4,4081323217,213,2.2,4081323209,56,Center,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008523,343,1,2,45,10,82kapkjwonlv9j1ui0ytv5sii,1,57.2,45.7,2023-03-07T20:48:35.393Z,2023-03-09T22:22:33Z,4081323395,140,60.5,4084659241,178,,4081323393,56,Left,4081323397,141,90.6,4081323401,213,1.5,4081323399,212,30.7,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008591,344,1,2,45,13,82kapkjwonlv9j1ui0ytv5sii,1,61.8,91.2,2023-03-07T20:48:39.229Z,2023-03-09T22:22:41Z,4084659391,178,,4081323621,213,5.3,4081323615,140,91.2,4081323613,56,Center,4081323609,155,,4081323619,212,56.7,4081323623,1,,4081323611,196,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,4081323617,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008595,345,1,2,45,19,82kapkjwonlv9j1ui0ytv5sii,0,94.3,22.8,2023-03-07T20:48:44.568Z,2023-03-09T22:22:48Z,4081323639,212,16.7,4084659529,178,,4081323637,141,47.2,4081323641,213,1.7,4081323633,56,Center,4081323635,140,92.4,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008603,506,52,2,45,20,5jjqm8h6qm1w4s5f93uubhdrj,1,5,55.2,2023-03-07T20:48:45.368Z,2023-03-09T22:23:01Z,4084659741,179,,4084134935,376,,,,,,,,,,,,,,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008725,507,1,2,45,30,5jjqm8h6qm1w4s5f93uubhdrj,1,12.3,42.1,2023-03-07T20:48:55.655Z,2023-03-09T22:23:06Z,4081324265,123,,4084659779,178,,4081324271,141,60.3,4081324267,56,Back,4081324269,140,18.9,4081324273,212,14.2,4081324275,213,1.1,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008753,508,1,2,45,37,5jjqm8h6qm1w4s5f93uubhdrj,1,40.5,77,2023-03-07T20:49:02.481Z,2023-03-09T22:23:15Z,4084659915,178,,4081324403,56,Left,4081324405,140,56.8,4081324407,141,88.9,4081324411,213,0.4,4081324409,212,18.9,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008771,509,1,2,45,39,5jjqm8h6qm1w4s5f93uubhdrj,1,56.9,92.1,2023-03-07T20:49:05.222Z,2023-03-09T22:23:19Z,4081324493,212,14.7,4081324495,213,3.7,4084659985,178,,4081324489,140,45.3,4081324491,141,80.0,4081324487,56,Back,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008787,510,1,2,45,41,5jjqm8h6qm1w4s5f93uubhdrj,1,44.1,77,2023-03-07T20:49:06.949Z,2023-03-09T22:23:24Z,4081324575,213,4.9,4081324573,212,9.5,4081324569,140,46.0,4081324567,56,Back,4081324571,141,63.4,4084660019,178,,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008807,511,1,2,45,43,5jjqm8h6qm1w4s5f93uubhdrj,1,45.4,63.6,2023-03-07T20:49:08.380Z,2023-03-09T22:23:29Z,4081324675,141,45.2,4081324673,140,46.5,4081324679,213,4.8,4084660053,178,,4081324671,56,Back,4081324677,212,12.6,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008821,512,1,2,45,44,5jjqm8h6qm1w4s5f93uubhdrj,1,46.1,44.5,2023-03-07T20:49:09.415Z,2023-03-09T22:23:33Z,4081324739,213,2.6,4081324731,56,Back,4081324737,212,17.6,4081324735,141,57.5,4081324733,140,31.6,4084660129,178,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008863,513,1,2,45,46,5jjqm8h6qm1w4s5f93uubhdrj,1,32.1,60.6,2023-03-07T20:49:12.192Z,2023-03-09T22:23:42Z,4081324919,213,1.4,4084660221,178,,4081324913,140,34.8,4081324915,141,82.0,4081324911,56,Back,4081324917,212,14.8,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008875,514,1,2,45,51,5jjqm8h6qm1w4s5f93uubhdrj,1,39.5,84.4,2023-03-07T20:49:17.154Z,2023-03-09T22:23:54Z,4081324971,56,Back,4081324977,212,18.2,4081324979,213,4.4,4081324975,141,59.3,4084660387,178,,4081324973,140,33.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008895,515,1,2,45,54,5jjqm8h6qm1w4s5f93uubhdrj,1,32.9,53.9,2023-03-07T20:49:19.820Z,2023-03-09T22:23:58Z,4081325081,56,Back,4084660411,178,,4081325097,212,28.6,4081325101,213,5.0,4081325089,140,40.4,4081325093,141,13.5,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008935,516,1,2,45,57,5jjqm8h6qm1w4s5f93uubhdrj,1,42.5,10.7,2023-03-07T20:49:23.113Z,2023-03-09T22:24:03Z,4084660461,178,,4081325251,212,25.8,4081325243,140,65.1,4081325255,213,0.4,4081325241,56,Center,4081325247,141,25.6,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008957,517,1,2,46,0,5jjqm8h6qm1w4s5f93uubhdrj,1,65.3,21.2,2023-03-07T20:49:25.822Z,2023-03-09T22:24:13Z,4081325313,141,13.7,4081325305,56,Right,4081325321,213,5.6,4081325309,140,70.7,4081325317,212,7.6,4084660609,178,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008961,518,61,2,46,2,5jjqm8h6qm1w4s5f93uubhdrj,0,75.4,21.5,2023-03-07T20:49:27.815Z,2023-03-09T22:25:04Z,4081325329,56,Center,4084661245,178,,,,,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008973,346,49,2,46,4,82kapkjwonlv9j1ui0ytv5sii,1,23.2,76.4,2023-03-07T20:49:29.946Z,2023-03-09T22:25:09Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008989,347,1,2,46,4,82kapkjwonlv9j1ui0ytv5sii,1,23.2,76.4,2023-03-07T20:49:30.029Z,2023-03-09T22:25:14Z,4081325397,140,36.3,4084661433,178,,4081325399,141,82.4,4081325401,212,14.3,4081325395,56,Back,4081325403,213,0.3,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008997,348,1,2,46,7,82kapkjwonlv9j1ui0ytv5sii,0,32.8,78.1,2023-03-07T20:49:33.146Z,2023-03-09T22:25:21Z,4081325443,286,,4081325431,141,74.4,4084661549,178,,4081325433,212,3.5,4081325437,236,,4081325439,233,519,4081325429,140,35.1,4081325435,213,5.5,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,4081325427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517008993,519,74,2,46,7,5jjqm8h6qm1w4s5f93uubhdrj,1,67,23.4,2023-03-07T20:49:33.258Z,2023-03-09T22:25:25Z,4081325421,285,,4084661671,178,,4081325419,56,Center,4081325447,233,348,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009031,520,1,2,46,10,5jjqm8h6qm1w4s5f93uubhdrj,1,64.3,64.3,2023-03-07T20:49:36.245Z,2023-03-09T22:25:44Z,4081325585,157,,4081325595,212,16.3,4081325601,1,,4081325587,56,Center,4081325599,213,0.4,4081325591,141,74.5,4081325589,140,78.3,4084661907,178,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009049,521,50,2,46,15,5jjqm8h6qm1w4s5f93uubhdrj,1,84.3,96.7,2023-03-07T20:49:41.069Z,2023-03-09T22:26:28Z,4081325679,286,,4081325785,233,349,4081325677,56,Left,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009069,349,7,2,46,15,82kapkjwonlv9j1ui0ytv5sii,1,15.7,3.3,2023-03-07T20:49:41.205Z,2023-03-09T22:26:35Z,4084662115,178,,4084135689,385,,4081325777,233,521,4081325755,167,,4081325759,285,,4081325757,56,Back,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009071,350,5,2,46,16,82kapkjwonlv9j1ui0ytv5sii,0,15.2,-1.8,2023-03-07T20:49:41.587Z,2023-03-09T22:26:39Z,4081325761,56,Back,4081325763,347,,4081326043,233,522,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009129,522,5,2,46,16,5jjqm8h6qm1w4s5f93uubhdrj,1,84.8,101.8,2023-03-07T20:49:41.587Z,2023-03-09T22:26:39Z,4081326033,347,,4081326035,233,350,4081326031,56,Left,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009141,523,1,2,46,26,5jjqm8h6qm1w4s5f93uubhdrj,1,84,100,2023-03-07T20:49:52.174Z,2023-03-09T22:26:47Z,4081326117,107,,4081326123,141,90.9,4081326125,212,8.4,4081326119,56,Left,4081326127,213,4.2,4081326121,140,80.4,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009149,524,1,2,46,29,5jjqm8h6qm1w4s5f93uubhdrj,0,86.4,93,2023-03-07T20:49:55.181Z,2023-03-09T22:26:52Z,4081326181,140,94.1,4081326187,212,26.6,4081326177,155,,4084135751,72,,4081326179,56,Center,4081326191,213,5.0,4081326175,2,,4081326183,141,55.7,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,4084662937,178,,4084135749,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009183,351,52,2,46,31,82kapkjwonlv9j1ui0ytv5sii,1,3,48.7,2023-03-07T20:49:57.124Z,2023-03-09T22:26:56Z,4084662973,178,,4084135801,376,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009287,352,80,2,46,45,82kapkjwonlv9j1ui0ytv5sii,0,14.9,48.8,2023-03-07T20:50:10.817Z,2023-03-09T22:27:01Z,4084663005,178,,,,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009349,353,1,2,46,48,82kapkjwonlv9j1ui0ytv5sii,1,19.9,40.1,2023-03-07T20:50:13.730Z,2023-03-09T22:27:05Z,4081327047,198,,4081327049,56,Center,4081327053,141,74.2,4084663075,178,,4081327045,157,,4081327051,140,75.5,4081327055,212,62.8,4081327059,1,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,4081327057,213,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009359,354,44,2,46,52,82kapkjwonlv9j1ui0ytv5sii,1,71.4,78.8,2023-03-07T20:50:17.400Z,2023-03-10T12:25:43Z,4081327087,56,Center,4081327089,286,,4081327113,233,525,,,,,,,,,,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009355,525,44,2,46,52,5jjqm8h6qm1w4s5f93uubhdrj,0,28.6,21.2,2023-03-07T20:50:17.401Z,2023-03-09T22:27:09Z,4081327137,233,354,4081327077,56,Back,4081327079,285,,,,,,,,,,,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009399,355,1,2,46,52,82kapkjwonlv9j1ui0ytv5sii,0,75.5,74.2,2023-03-07T20:50:17.438Z,2023-03-10T12:25:44Z,4081327293,3,,4081327295,56,Center,4081327303,213,3.2,4081327297,140,64.3,4081327299,141,73.3,4084663217,388,,4081327301,212,11.8,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009383,526,61,2,46,54,5jjqm8h6qm1w4s5f93uubhdrj,1,34.6,18,2023-03-07T20:50:19.434Z,2023-03-09T22:27:33Z,4084663381,389,,4081327241,56,Back,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009427,356,1,2,46,57,82kapkjwonlv9j1ui0ytv5sii,1,64.6,77,2023-03-07T20:50:22.603Z,2023-03-09T22:27:40Z,4081327417,212,12.4,4081327409,140,63.1,4081327413,141,95.1,4081327405,56,Left,4084663517,178,,4081327421,213,1.7,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009445,357,1,2,46,59,82kapkjwonlv9j1ui0ytv5sii,1,63.1,95.1,2023-03-07T20:50:25.089Z,2023-03-09T22:27:44Z,4081327479,141,77.8,4081327477,140,62.0,4081327481,212,11.8,4081327483,213,4.6,4081327475,56,Center,4084663587,178,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009473,358,1,2,47,0,82kapkjwonlv9j1ui0ytv5sii,1,62,77.8,2023-03-07T20:50:26.253Z,2023-03-09T22:27:48Z,4081327569,141,85.3,4081327573,213,0.5,4081327567,140,71.3,4084663655,178,,4081327571,212,11.0,4081327565,56,Left,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009497,359,1,2,47,3,82kapkjwonlv9j1ui0ytv5sii,0,71.3,85.6,2023-03-07T20:50:28.428Z,2023-03-09T22:27:55Z,4081327665,140,72.6,4081327663,56,Center,4081327671,213,4.9,4084663751,178,,4081327667,141,73.0,4081327669,212,8.7,,,,,,,1g9uh6aokaevbg7s6v2jh8h78,T. Bloxham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009493,527,8,2,47,4,5jjqm8h6qm1w4s5f93uubhdrj,1,26.8,25.8,2023-03-07T20:50:29.562Z,2023-03-09T22:28:06Z,4084663935,178,,4081327655,56,Back,4084136223,383,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009501,528,49,2,47,4,5jjqm8h6qm1w4s5f93uubhdrj,1,26.1,24,2023-03-07T20:50:30.166Z,2023-03-09T22:28:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009519,529,1,2,47,6,5jjqm8h6qm1w4s5f93uubhdrj,1,26.1,24,2023-03-07T20:50:31.566Z,2023-03-09T22:28:23Z,4081327771,213,1.7,4081327765,140,24.6,4081327763,56,Back,4081327769,212,10.6,4084664163,178,,4081327767,141,39.4,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009553,530,1,2,47,8,5jjqm8h6qm1w4s5f93uubhdrj,1,26.5,44.6,2023-03-07T20:50:33.403Z,2023-03-09T22:28:27Z,4081327905,212,19.9,4084664217,178,,4081327893,56,Back,4081327897,140,30.3,4081327907,213,1.4,4081327901,141,73.2,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009563,531,1,2,47,9,5jjqm8h6qm1w4s5f93uubhdrj,1,31.6,84.7,2023-03-07T20:50:35.267Z,2023-03-09T22:28:32Z,4084664257,178,,4081327939,140,22.7,4081327937,56,Back,4081327941,141,72.9,4081327945,213,3.9,4081327943,212,12.3,,,,,,,czsjz7u9u01z5a4pyue7tu5wq,H. Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009585,532,1,2,47,11,5jjqm8h6qm1w4s5f93uubhdrj,1,21.3,75.9,2023-03-07T20:50:36.862Z,2023-03-09T22:28:38Z,4081328023,141,66.1,4081328019,56,Back,4081328031,213,5.4,4081328021,140,26.4,4081328027,212,8.5,4084664325,178,,,,,,,,9ofz3mgz4077lbkuba1l3kru1,N. Ogbeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009611,360,45,2,47,13,82kapkjwonlv9j1ui0ytv5sii,0,76.4,37.7,2023-03-07T20:50:38.850Z,2023-03-09T22:29:02Z,4081328167,56,Center,4081328169,286,,4081328183,233,533,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009589,533,3,2,47,13,5jjqm8h6qm1w4s5f93uubhdrj,1,23.6,62.3,2023-03-07T20:50:38.850Z,2023-03-09T22:29:02Z,4081328051,56,Back,4084136277,464,,4081328179,233,360,4081328053,285,,4084664521,178,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517718423,896,83,2,47,14,82kapkjwonlv9j1ui0ytv5sii,1,74.2,36.5,2023-03-07T20:50:39.314Z,2023-03-10T09:41:39Z,4085078161,399,231899,,,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009635,534,1,2,47,14,5jjqm8h6qm1w4s5f93uubhdrj,1,25.5,61.2,2023-03-07T20:50:39.380Z,2023-03-10T09:41:30Z,4081328301,141,34.2,4081328299,140,23.9,4081328297,56,Back,4081328305,213,4.6,4084664625,178,,4081328303,212,18.4,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009673,535,1,2,47,20,5jjqm8h6qm1w4s5f93uubhdrj,1,25.3,27,2023-03-07T20:50:45.577Z,2023-03-09T22:29:22Z,4084664693,178,,4081328475,212,13.0,4081328473,141,8.5,4081328469,56,Back,4081328477,213,5.0,4081328471,140,28.6,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009713,536,1,2,47,23,5jjqm8h6qm1w4s5f93uubhdrj,1,26.4,9.7,2023-03-07T20:50:48.870Z,2023-03-09T22:29:29Z,4081328655,141,14.1,4081328651,56,Back,4081328653,140,19.9,4081328657,212,7.5,4084664759,178,,4081328659,213,2.7,,,,,,,93hm64q02lz37wj7xzbkv1m1h,N. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009751,537,1,2,47,28,5jjqm8h6qm1w4s5f93uubhdrj,0,25.7,12.9,2023-03-07T20:50:53.457Z,2023-03-09T22:29:33Z,4081328795,141,26.8,4081328793,140,87.6,4081328799,213,0.1,4084664805,178,,4081328791,56,Center,4081328801,1,,4081328789,155,,4081328797,212,65.7,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009773,361,52,2,47,32,82kapkjwonlv9j1ui0ytv5sii,1,12.2,73.6,2023-03-07T20:50:57.865Z,2023-03-09T22:29:39Z,4084136407,377,,4084664925,178,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009979,362,1,2,47,48,82kapkjwonlv9j1ui0ytv5sii,1,14.9,49.6,2023-03-07T20:51:13.306Z,2023-03-09T22:29:43Z,4081329793,1,,4081329785,140,71.2,4081329783,56,Center,4081329791,213,0.2,4081329789,212,60.0,4081329787,141,64.3,4081329781,199,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009981,363,50,2,47,52,82kapkjwonlv9j1ui0ytv5sii,1,64.6,75,2023-03-07T20:51:18.020Z,2023-03-09T22:29:55Z,4081329797,56,Center,4081329865,233,538,4081329799,286,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517009985,538,7,2,47,53,5jjqm8h6qm1w4s5f93uubhdrj,0,35.4,25,2023-03-07T20:51:18.802Z,2023-03-09T22:29:59Z,4084136491,383,,4084665241,178,,4081329813,56,Back,4081329815,285,,4081329857,233,363,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010017,364,3,2,47,55,82kapkjwonlv9j1ui0ytv5sii,0,60.6,93.7,2023-03-07T20:51:20.573Z,2023-03-09T22:30:11Z,4081330587,233,539,4084665381,178,,4081329967,286,,4084136655,464,,4081329965,56,Left,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010037,539,7,2,47,55,5jjqm8h6qm1w4s5f93uubhdrj,1,39.4,6.3,2023-03-07T20:51:20.749Z,2023-03-09T22:30:23Z,4081330073,233,364,4084665501,178,,4081330031,167,,4084136613,385,,4081330035,285,,4081330033,56,Back,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010089,365,5,2,47,57,82kapkjwonlv9j1ui0ytv5sii,1,59.7,101.5,2023-03-07T20:51:22.433Z,2023-03-09T22:30:49Z,4081330249,347,,4081330263,233,540,4081330247,56,Left,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010041,540,5,2,47,57,5jjqm8h6qm1w4s5f93uubhdrj,0,40.3,-1.5,2023-03-07T20:51:22.433Z,2023-03-09T22:30:50Z,4081330053,347,,4081330051,56,Back,4081330273,233,365,,,,,,,,,,,,,,,,ewtroels9b5fc9hv9c2laj90q,H. Kyprianou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010107,366,1,2,48,2,82kapkjwonlv9j1ui0ytv5sii,1,61.3,100,2023-03-07T20:51:28.084Z,2023-03-09T22:30:56Z,4081330347,213,5.8,4081330335,56,Left,4081330339,140,72.7,4081330343,141,91.5,4081330345,212,13.7,4081330331,107,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517010123,367,1,2,48,4,82kapkjwonlv9j1ui0ytv5sii,1,72.9,91.7,2023-03-07T20:51:30.077Z,2023-03-09T22:31:03Z,4081330409,212,6.7,4081330401,56,Left,4081330411,213,2.8,4081330407,141,95.4,4084665967,178,,4081330405,140,67.0,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
