id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2540719523,83,12,1,9,35,jv3jh5m5t7qy5t37vwwmnj16,1,14.4,52.5,2023-04-29T14:10:52.992Z,2023-05-02T10:02:57Z,4234927839,140,32.3,4234927837,56,Back,4234927843,212,19.8,4244424531,388,,4234927845,213,0.3,4234927841,141,61.7,4234927907,15,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719669,73,1,1,9,41,fvr504m6gaxsfmtx4fwm7iq1,0,55.3,26.5,2023-04-29T14:10:58.406Z,2023-05-02T10:03:01Z,4234928685,212,22.3,4234928681,141,13.2,4234928677,140,74.7,4234928675,56,Right,4234928687,213,5.9,4244424585,178,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542214307,802,8,1,9,42,jv3jh5m5t7qy5t37vwwmnj16,1,23.7,88.7,2023-04-29T14:10:59.615Z,2023-05-02T10:03:05Z,4244424647,388,,4242889413,56,Back,4242889627,383,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719767,84,49,1,9,43,jv3jh5m5t7qy5t37vwwmnj16,1,24.2,86.9,2023-04-29T14:11:00.490Z,2023-05-02T10:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719819,85,4,1,9,43,jv3jh5m5t7qy5t37vwwmnj16,1,23.9,81.2,2023-04-29T14:11:00.961Z,2023-05-02T10:03:42Z,4234930295,233,74,4234929529,152,,4234929525,56,Back,4234929537,285,,4234929533,265,,4234929521,13,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719943,74,4,1,9,43,fvr504m6gaxsfmtx4fwm7iq1,0,76.1,18.8,2023-04-29T14:11:00.962Z,2023-05-02T10:03:42Z,4234930253,265,,4234930337,233,85,4234930255,286,,4234930251,152,,4234930249,56,Right,4244425543,178,,4234930247,13,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720905,86,1,1,10,14,jv3jh5m5t7qy5t37vwwmnj16,1,22.3,77.8,2023-04-29T14:11:31.703Z,2023-05-02T10:03:45Z,4234935343,155,,4234935349,152,,4234935337,5,,4234935355,56,Left,4234935357,140,63.0,4234935363,213,0.2,4234935361,212,44.1,4234935365,1,,5knn6bkjba6eh0torsnwrkl0q,H. Cartwright,4244425619,178,4234935359,141,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,,,,,,,
2540720911,87,4,1,10,16,jv3jh5m5t7qy5t37vwwmnj16,1,64.6,90.5,2023-04-29T14:11:33.813Z,2023-05-02T10:03:51Z,4234935381,56,Left,4234935387,152,,4234935389,286,,4234935379,294,,4234935375,13,,4234937277,233,75,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540721295,75,4,1,10,16,fvr504m6gaxsfmtx4fwm7iq1,0,35.4,9.5,2023-04-29T14:11:33.814Z,2023-05-02T10:03:51Z,4234937197,13,,4234937199,294,,4234937205,285,,4234937201,56,Back,4234937309,233,87,4244425755,178,,4234937203,152,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722253,88,1,1,10,54,jv3jh5m5t7qy5t37vwwmnj16,0,75.1,95.4,2023-04-29T14:12:11.577Z,2023-05-02T10:03:55Z,4234942327,140,92.7,4234942315,5,,4242894423,224,,4234942339,1,,4234942325,56,Center,4234942331,141,50.1,4234942323,152,,4242894425,72,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4234942335,212,4244425881,178,35.9,4234942337,213,4234942319,155,,,4234942313,2,,,,,,,,,,,,,,,,,,,5.3,,,,,,
2540722421,76,12,1,10,56,fvr504m6gaxsfmtx4fwm7iq1,1,8.5,46.3,2023-04-29T14:12:13.155Z,2023-05-02T10:04:00Z,4234943197,141,72.9,4234943193,56,Back,4234943201,212,24.3,4234945191,15,,4244425947,388,,4234943203,213,0.8,4234943195,140,23.9,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722409,89,1,1,10,59,jv3jh5m5t7qy5t37vwwmnj16,0,80.6,28.8,2023-04-29T14:12:16.376Z,2023-05-02T10:04:03Z,4234943143,212,13.3,4234943139,140,92.1,4234943137,56,Center,4234943145,213,0.4,4244426073,388,,4234943135,3,,4234943141,141,37.0,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722501,77,1,1,11,0,fvr504m6gaxsfmtx4fwm7iq1,1,7.2,59.6,2023-04-29T14:12:17.864Z,2023-05-02T10:04:05Z,4234943661,212,16.5,4234943655,56,Back,4234943653,3,,4234943657,140,7.3,4234943663,213,1.6,4244426163,388,,4234943659,141,83.8,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722507,78,49,1,11,3,fvr504m6gaxsfmtx4fwm7iq1,1,3.3,91.1,2023-04-29T14:12:20.463Z,2023-05-02T10:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722629,79,1,1,11,3,fvr504m6gaxsfmtx4fwm7iq1,0,4.5,93.9,2023-04-29T14:12:20.505Z,2023-05-02T10:04:19Z,4234944309,212,35.2,4234944311,213,0.1,4234944307,141,100.0,4234944303,56,Back,4244426665,178,,4234944301,157,,4234944313,1,,4234944305,140,37.8,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722635,80,43,1,11,6,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-04-29T14:12:23.718Z,2023-04-29T14:12:59Z,4234944343,56,Back,4234946555,233,90,4234951767,144,5,4234944345,347,0,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723067,90,5,1,11,6,jv3jh5m5t7qy5t37vwwmnj16,1,73.6,-1,2023-04-29T14:12:23.817Z,2023-05-02T10:04:21Z,4234946455,347,,4234946453,56,Right,4235369175,233,353,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540802731,353,5,1,11,6,fvr504m6gaxsfmtx4fwm7iq1,0,26.4,101,2023-04-29T14:12:23.817Z,2023-05-02T10:04:21Z,4235369223,233,90,4235369145,56,Back,4235369147,347,,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723269,91,1,1,11,19,jv3jh5m5t7qy5t37vwwmnj16,0,86.9,0,2023-04-29T14:12:36.426Z,2023-05-02T10:04:23Z,4234947481,1,,4234947479,213,1.4,4234947471,140,93.2,4234947477,212,30.8,4234947467,56,Center,4234947475,141,42.2,4234947463,107,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723327,81,12,1,11,21,fvr504m6gaxsfmtx4fwm7iq1,1,10.3,72.4,2023-04-29T14:12:38.546Z,2023-05-02T10:04:27Z,4234947747,140,14.9,4234947749,141,78.8,4234956529,15,,4234947751,212,6.5,4244426889,388,,4234947745,56,Back,4234947753,213,0.7,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723391,83,49,1,11,22,fvr504m6gaxsfmtx4fwm7iq1,1,14.2,71.2,2023-04-29T14:12:39.448Z,2023-05-02T10:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723439,84,1,1,11,22,fvr504m6gaxsfmtx4fwm7iq1,1,14.2,71.2,2023-04-29T14:12:39.462Z,2023-05-02T10:04:32Z,4234948357,213,3.0,4234948353,212,6.8,4234948343,56,Back,4234948349,141,73.0,4234948347,140,7.8,4244427015,178,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723381,82,43,1,11,23,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-04-29T14:12:40.528Z,2023-04-29T14:52:53Z,4234948051,56,Back,4235368315,144,61,,,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723561,85,1,1,11,24,fvr504m6gaxsfmtx4fwm7iq1,0,3.2,73.2,2023-04-29T14:12:42.056Z,2023-05-02T10:04:35Z,4234949085,141,88.3,4234949091,1,,4234949079,157,,4234949081,56,Left,4234949083,140,59.0,4244427135,178,,4234949087,212,59.5,4234949089,213,0.2,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723759,92,1,1,11,28,jv3jh5m5t7qy5t37vwwmnj16,0,45,17.4,2023-04-29T14:12:45.614Z,2023-05-02T10:04:40Z,4234950099,3,,4234950103,140,71.6,4234950107,212,27.9,4234950109,213,6.3,4234950101,56,Right,4244427277,178,,4234950105,141,16.5,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723691,86,44,1,11,31,fvr504m6gaxsfmtx4fwm7iq1,1,27.3,84.4,2023-04-29T14:12:48.750Z,2023-05-02T14:10:20Z,4234949723,56,Back,4234950197,233,93,4234949725,285,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723767,93,44,1,11,31,jv3jh5m5t7qy5t37vwwmnj16,0,72.7,15.6,2023-04-29T14:12:48.751Z,2023-05-02T10:04:50Z,4234950517,233,86,4234950149,286,,4234950147,56,Right,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723701,87,1,1,11,31,fvr504m6gaxsfmtx4fwm7iq1,0,24.7,86.2,2023-04-29T14:12:48.846Z,2023-05-02T14:10:21Z,4234949771,212,1.7,4234949765,56,Back,4244427621,388,,4234949773,213,0.0,4234949763,3,,4234949769,141,86.3,4234949767,140,26.3,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723841,94,61,1,11,31,jv3jh5m5t7qy5t37vwwmnj16,1,70.1,17.3,2023-04-29T14:12:48.868Z,2023-05-02T10:05:00Z,4244427709,15,,4244427711,178,,4234950477,56,Right,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723797,88,1,1,11,32,fvr504m6gaxsfmtx4fwm7iq1,1,27.7,81.5,2023-04-29T14:12:49.938Z,2023-05-02T10:05:06Z,4234950307,213,4.5,4234950303,141,76.6,4234950299,56,Back,4234950305,212,3.4,4234950301,140,27.0,4244427875,178,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723891,89,1,1,11,34,fvr504m6gaxsfmtx4fwm7iq1,0,27,74.1,2023-04-29T14:12:51.837Z,2023-05-02T10:05:10Z,4234950755,212,50.4,4234950747,56,Left,4234950761,1,,4234950749,140,74.8,4234950751,141,81.4,4244427949,178,,4234950745,155,,4234950757,213,0.1,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723995,95,1,1,11,37,jv3jh5m5t7qy5t37vwwmnj16,1,30.8,18.6,2023-04-29T14:12:54.354Z,2023-05-02T10:05:13Z,4234951369,212,12.9,4234951353,3,,4234951357,56,Back,4244428075,388,,4234951373,213,0.7,4234951361,140,39.9,4234951365,141,31.3,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724007,96,49,1,11,39,jv3jh5m5t7qy5t37vwwmnj16,1,40.6,28.8,2023-04-29T14:12:56.807Z,2023-05-02T10:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724111,90,45,1,11,41,fvr504m6gaxsfmtx4fwm7iq1,0,55.7,64,2023-04-29T14:12:58.171Z,2023-05-02T10:05:29Z,4234952143,233,97,4234951911,285,,4234951907,56,Center,,,,,,,,,,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724089,97,3,1,11,41,jv3jh5m5t7qy5t37vwwmnj16,1,44.3,36,2023-04-29T14:12:58.171Z,2023-05-02T10:05:28Z,4234952023,233,90,4234951819,56,Back,4234951821,286,,4244428359,178,,4242900169,465,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724447,98,1,1,11,43,jv3jh5m5t7qy5t37vwwmnj16,1,46.5,50.3,2023-04-29T14:13:00.208Z,2023-05-02T10:05:31Z,4234953619,56,Back,4244428397,178,,4234953621,140,46.9,4234953625,212,26.3,4234953623,141,88.9,4234953627,213,1.6,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724563,99,1,1,11,51,jv3jh5m5t7qy5t37vwwmnj16,1,61.3,61.2,2023-04-29T14:13:08.669Z,2023-05-02T10:05:35Z,4244428461,178,,4234954261,1,,4234954249,140,69.5,4234954259,213,4.9,4234954257,212,40.2,4234954253,141,3.5,4234954245,56,Right,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724605,100,1,1,11,54,jv3jh5m5t7qy5t37vwwmnj16,1,69.5,3.5,2023-04-29T14:13:11.829Z,2023-05-02T10:05:38Z,4234954471,213,2.0,4234954469,212,13.5,4244428543,178,,4234954453,56,Center,4234954463,141,21.3,4234954457,140,63.9,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724713,101,1,1,11,57,jv3jh5m5t7qy5t37vwwmnj16,1,62.8,25.8,2023-04-29T14:13:14.160Z,2023-05-02T10:05:40Z,4234954963,212,16.3,4234954957,56,Center,4234954959,140,56.6,4244428611,178,,4234954965,213,2.0,4234954961,141,47.8,,,,,,,d22nvvj315b99fncrui6ezzkl,D. Gape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724845,102,1,1,11,59,jv3jh5m5t7qy5t37vwwmnj16,1,54.1,43.6,2023-04-29T14:13:16.900Z,2023-05-02T10:05:44Z,4234955691,56,Right,4234955701,212,24.4,4234955693,140,60.0,4244428683,178,,4234955705,213,5.0,4234955697,141,8.9,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724999,103,1,1,12,3,jv3jh5m5t7qy5t37vwwmnj16,1,59.4,11.1,2023-04-29T14:13:20.247Z,2023-05-02T10:05:46Z,4234956415,213,2.5,4244428725,178,,4234956411,141,30.6,4234956407,56,Back,4234956409,140,41.8,4234956413,212,22.7,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725095,104,1,1,12,6,jv3jh5m5t7qy5t37vwwmnj16,1,42.2,27.7,2023-04-29T14:13:23.679Z,2023-05-02T10:05:49Z,4234956925,56,Back,4234956933,213,5.3,4244428761,178,,4234956931,212,7.8,4234956929,141,18.0,4234956927,140,46.2,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540729203,129,43,1,12,7,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-29T14:13:24.128Z,2023-05-02T14:09:42Z,4234978879,56,Back,4244429229,388,0,4234978883,141,88.6,4244954767,144,1,4234978885,212,2.5,4234978877,3,0,4234978881,140,31.1,4234978887,213,3.9,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725203,105,1,1,12,9,jv3jh5m5t7qy5t37vwwmnj16,1,46.2,17.7,2023-04-29T14:13:26.468Z,2023-05-02T10:06:00Z,4234957499,140,37.7,4234957503,141,31.9,4244429055,178,,4234957495,56,Back,4234957511,213,2.3,4234957507,212,13.1,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725313,106,1,1,12,12,jv3jh5m5t7qy5t37vwwmnj16,0,39.2,33,2023-04-29T14:13:29.406Z,2023-05-02T10:06:03Z,4234958203,140,73.5,4234958211,213,0.7,4234958209,212,48.8,4234958215,1,,4244429131,178,,4234958205,141,81.4,4234958197,155,,4234958199,56,Left,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725395,91,1,1,12,15,fvr504m6gaxsfmtx4fwm7iq1,0,24.2,8.8,2023-04-29T14:13:32.503Z,2023-05-02T10:06:06Z,4234958621,212,17.3,4234958619,141,24.9,4234958617,140,36.9,4234958615,56,Back,4244429205,388,,4234958611,3,,4234958623,213,0.7,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725523,107,1,1,12,17,jv3jh5m5t7qy5t37vwwmnj16,1,65,75.9,2023-04-29T14:13:34.831Z,2023-05-02T10:06:38Z,4234959259,141,79.4,4234959263,213,0.2,4234959257,140,75.1,4234959255,56,Left,4234959251,3,,4234959261,212,10.9,4244429809,178,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542522483,974,83,1,12,21,fvr504m6gaxsfmtx4fwm7iq1,1,27.3,25.3,2023-04-29T14:13:38.397Z,2023-05-02T11:36:24Z,4244567171,399,40399,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725529,108,61,1,12,21,jv3jh5m5t7qy5t37vwwmnj16,0,73.9,76.4,2023-04-29T14:13:38.430Z,2023-05-02T10:06:52Z,4234959281,56,Center,4244430203,389,,,,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725545,92,49,1,12,22,fvr504m6gaxsfmtx4fwm7iq1,1,30,17,2023-04-29T14:13:39.812Z,2023-05-02T10:06:58Z,,,,,,,,,,,,,,,,,,,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725781,93,1,1,12,22,fvr504m6gaxsfmtx4fwm7iq1,1,32.3,11.3,2023-04-29T14:13:39.848Z,2023-05-02T10:07:01Z,4234960511,1,,4234960507,213,6.2,4234960503,212,35.2,4244430419,178,,4234960501,141,6.8,4234960493,56,Right,4234960497,140,65.7,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725827,94,1,1,12,28,fvr504m6gaxsfmtx4fwm7iq1,1,54.7,11.7,2023-04-29T14:13:45.659Z,2023-05-02T10:07:05Z,4234960775,140,52.7,4244430521,178,,4234960779,212,11.7,4234960777,141,28.6,4234960773,56,Center,4234960781,213,1.8,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725941,95,1,1,12,30,fvr504m6gaxsfmtx4fwm7iq1,1,52.7,28.6,2023-04-29T14:13:47.321Z,2023-05-02T10:07:10Z,4234961413,212,21.8,4234961415,213,3.9,4244430703,178,,4234961409,140,38.3,4234961407,56,Back,4234961411,141,5.6,,,,,,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540725987,96,1,1,12,33,fvr504m6gaxsfmtx4fwm7iq1,1,44.6,6.4,2023-04-29T14:13:50.359Z,2023-05-02T10:07:13Z,4244430733,178,,4234961665,212,21.9,4234961659,56,Right,4234961663,141,15.5,4234961661,140,64.6,4234961669,213,0.3,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726037,97,1,1,12,34,fvr504m6gaxsfmtx4fwm7iq1,1,64.6,15.5,2023-04-29T14:13:51.276Z,2023-05-02T10:07:15Z,4234961967,212,8.9,4234961969,213,3.5,4244430795,178,,4234961963,140,56.8,4234961961,56,Right,4234961965,141,10.3,,,,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726131,98,1,1,12,36,fvr504m6gaxsfmtx4fwm7iq1,0,53.1,2.3,2023-04-29T14:13:53.264Z,2023-05-02T10:07:19Z,4234962427,213,6.1,4234962423,141,0.0,4244430907,178,,4234962419,140,69.9,4234962417,56,Right,4234962425,212,17.8,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726143,99,5,1,12,36,fvr504m6gaxsfmtx4fwm7iq1,0,62.1,-1.4,2023-04-29T14:13:53.721Z,2023-05-02T10:07:21Z,4234962473,56,Right,4234962477,347,,4234964545,233,109,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726519,109,5,1,12,36,jv3jh5m5t7qy5t37vwwmnj16,1,37.9,101.4,2023-04-29T14:13:53.721Z,2023-05-02T10:07:21Z,4234964461,56,Back,4234964499,233,99,4234964463,347,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726579,110,1,1,12,48,jv3jh5m5t7qy5t37vwwmnj16,1,40.4,100,2023-04-29T14:14:05.342Z,2023-05-02T10:07:24Z,4234964793,141,92.0,4234964797,212,6.9,4234964787,107,,4234964789,56,Back,4234964801,213,4.5,4234964791,140,39.1,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540726963,111,1,1,12,50,jv3jh5m5t7qy5t37vwwmnj16,1,33.5,89.4,2023-04-29T14:14:07.627Z,2023-05-02T10:07:29Z,4234966887,56,Back,4234966901,212,30.2,4244431125,178,,4234966895,141,58.8,4234966891,140,12.7,4234966903,213,3.9,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540727163,112,1,1,12,59,jv3jh5m5t7qy5t37vwwmnj16,0,14.5,47.9,2023-04-29T14:14:16.748Z,2023-05-02T10:07:32Z,4234967903,212,53.0,4244431223,178,,4234967907,1,,4234967905,213,0.5,4234967889,56,Left,4234967883,155,,4234967893,140,59.3,4234967899,141,83.9,5knn6bkjba6eh0torsnwrkl0q,H. Cartwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540727169,100,44,1,13,2,fvr504m6gaxsfmtx4fwm7iq1,1,39.5,17,2023-04-29T14:14:19.878Z,2023-05-02T14:10:21Z,4234967923,56,Back,4234968025,233,113,4234967925,285,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540727177,113,44,1,13,2,jv3jh5m5t7qy5t37vwwmnj16,0,60.5,83,2023-04-29T14:14:19.879Z,2023-05-02T10:07:37Z,4234967961,56,Left,4234967963,286,,4234968195,233,100,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540727205,101,1,1,13,2,fvr504m6gaxsfmtx4fwm7iq1,0,38.3,18,2023-04-29T14:14:19.979Z,2023-05-02T14:10:22Z,4234968075,3,,4234968093,213,6.2,4234968087,141,16.1,4234968083,140,58.2,4244431435,388,,4234968091,212,20.9,4234968079,56,Right,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
