id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2543133351,126,1,1,15,50,8mbtyq0has0uu0565fm9t5cdo,0,4.4,41.6,2023-05-03T19:00:51.642Z,2023-05-06T04:37:29Z,4247824975,140,60.8,4247824971,124,,4247824977,141,31.8,4247824973,56,Center,4247824979,212,59.6,4247824987,74,,4247824981,213,6.2,4247824983,1,,bbmhqdyxk4tx05jrnv9m64rje,J. Amissah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133381,141,44,1,15,54,dmz37633qbsvl7gncq5s51yjw,1,37.9,77.6,2023-05-03T19:00:55.827Z,2023-05-06T07:30:14Z,4247825153,233,127,4247825137,285,,4247825135,56,Back,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133361,127,44,1,15,54,8mbtyq0has0uu0565fm9t5cdo,0,62.1,22.4,2023-05-03T19:00:55.828Z,2023-05-06T04:37:33Z,4247825215,233,141,4247825019,56,Center,4247825021,286,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133403,142,1,1,15,54,dmz37633qbsvl7gncq5s51yjw,1,36.6,86.9,2023-05-03T19:00:55.893Z,2023-05-06T07:30:14Z,4247825299,213,6.0,4247825293,140,65.1,4247825297,212,31.6,4247825291,56,Center,4247825289,3,,4247825295,141,72.0,4253199227,388,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133417,143,44,1,15,56,dmz37633qbsvl7gncq5s51yjw,1,64,69.2,2023-05-03T19:00:57.347Z,2023-05-06T07:30:15Z,4247825367,56,Center,4247825369,286,,4247825375,233,128,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133411,128,44,1,15,56,8mbtyq0has0uu0565fm9t5cdo,0,36,30.8,2023-05-03T19:00:57.348Z,2023-05-06T04:37:40Z,4247825335,56,Back,4247825337,285,,4247825391,233,143,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133431,144,1,1,15,56,dmz37633qbsvl7gncq5s51yjw,0,65.1,72,2023-05-03T19:00:57.399Z,2023-05-06T07:30:15Z,4247825399,140,68.7,4253199319,388,,4247825397,56,Center,4252300875,168,,4247825405,213,0.2,4247825395,3,,4247825403,212,3.8,4247825401,141,72.9,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133469,129,1,1,15,57,8mbtyq0has0uu0565fm9t5cdo,1,33.8,32.2,2023-05-03T19:00:58.477Z,2023-05-06T04:37:51Z,4247825501,1,,4247825499,213,0.1,4253199337,178,,4247825489,157,,4247825491,56,Center,4247825493,140,63.4,4247825497,212,31.1,4247825495,141,35.1,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133471,130,44,1,16,0,8mbtyq0has0uu0565fm9t5cdo,1,63.8,35,2023-05-03T19:01:01.143Z,2023-05-06T07:30:15Z,4247825509,56,Center,4247825617,233,145,4247825511,286,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133473,145,44,1,16,0,dmz37633qbsvl7gncq5s51yjw,0,36.2,65,2023-05-03T19:01:01.144Z,2023-05-06T04:38:03Z,4247825519,56,Back,4247825633,233,130,4247825521,285,,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133497,131,1,1,16,0,8mbtyq0has0uu0565fm9t5cdo,0,63.4,35.1,2023-05-03T19:01:01.206Z,2023-05-06T07:30:16Z,4247825659,140,72.0,4247825661,141,25.5,4247825663,212,11.1,4253199453,388,,4247825665,213,5.7,4247825655,168,,4247825653,3,,4247825657,56,Center,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133521,146,49,1,16,2,dmz37633qbsvl7gncq5s51yjw,1,21.1,89.6,2023-05-03T19:01:03.351Z,2023-05-06T04:38:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133569,147,1,1,16,2,dmz37633qbsvl7gncq5s51yjw,1,21.1,89.6,2023-05-03T19:01:03.436Z,2023-05-06T04:38:17Z,4247826019,212,27.7,4253199539,178,,4247826021,213,4.3,4247826015,140,10.9,4247826013,56,Back,4247826017,141,52.1,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133621,148,1,1,16,6,dmz37633qbsvl7gncq5s51yjw,1,10.9,52.1,2023-05-03T19:01:07.161Z,2023-05-06T04:38:19Z,4247826289,212,37.3,4247826291,213,5.9,4247826293,1,,4253199563,178,,4252302305,155,,4247826285,140,43.3,4247826287,141,29.7,4247826283,56,Back,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133643,149,1,1,16,7,dmz37633qbsvl7gncq5s51yjw,0,43.3,29.7,2023-05-03T19:01:08.726Z,2023-05-06T04:38:25Z,4247826427,56,Center,4247826435,213,0.4,4247826429,140,64.0,4253199613,178,,4247826433,212,23.5,4247826431,141,42.7,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543971287,787,49,1,16,9,8mbtyq0has0uu0565fm9t5cdo,1,46.4,56.2,2023-05-03T19:01:10.367Z,2023-05-06T04:38:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133697,132,1,1,16,9,8mbtyq0has0uu0565fm9t5cdo,0,44.1,56.9,2023-05-03T19:01:10.380Z,2023-05-06T04:38:37Z,4247826755,213,0.1,4247826745,157,,4247826747,56,Center,4247826757,1,,4247826753,212,33.1,4247826751,141,59.9,4247826749,140,75.6,4253199681,178,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133757,150,1,1,16,13,dmz37633qbsvl7gncq5s51yjw,1,29.6,34.2,2023-05-03T19:01:14.300Z,2023-05-06T04:38:47Z,4247827045,141,74.8,4247827051,1,,4247827039,3,,4247827043,140,46.3,4247827047,212,32.7,4247827041,56,Back,4247827049,213,1.0,4253199757,178,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133773,151,44,1,16,16,dmz37633qbsvl7gncq5s51yjw,1,45.6,70.2,2023-05-03T19:01:17.556Z,2023-05-06T07:30:16Z,4247827183,233,133,4247827121,56,Back,4247827123,285,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133747,133,44,1,16,16,8mbtyq0has0uu0565fm9t5cdo,0,54.4,29.8,2023-05-03T19:01:17.557Z,2023-05-06T04:38:50Z,4247827191,233,151,4247826985,286,,4247826983,56,Center,,,,,,,,,,,,,,,,2cchpb5ta326qtjrb9zpeerro,T. Latty-Fairweather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133795,152,1,1,16,16,dmz37633qbsvl7gncq5s51yjw,0,46.3,74.8,2023-05-03T19:01:17.591Z,2023-05-06T07:30:16Z,4247827239,141,79.3,4247827241,212,12.2,4247827243,213,0.3,4247827235,56,Left,4247827237,140,57.5,4247827233,3,,4253199837,388,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133833,134,1,1,16,17,8mbtyq0has0uu0565fm9t5cdo,0,43.3,30.9,2023-05-03T19:01:18.610Z,2023-05-06T04:38:59Z,4247827505,1,,4247827499,141,33.0,4247827503,213,0.0,4247827501,212,44.9,4253199857,178,,4247827495,56,Center,4247827497,140,86.0,4247827493,155,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133839,153,52,1,16,21,dmz37633qbsvl7gncq5s51yjw,1,15.3,67.2,2023-05-03T19:01:22.437Z,2023-05-06T04:39:03Z,4253199891,178,,4252305235,376,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133899,154,1,1,16,23,dmz37633qbsvl7gncq5s51yjw,1,15.3,67.2,2023-05-03T19:01:24.502Z,2023-05-06T04:39:05Z,4253199913,178,,4247827845,212,27.4,4247827841,140,27.7,4247827847,213,5.2,4247827843,141,31.8,4247827839,56,Back,4247827837,123,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133969,155,1,1,16,28,dmz37633qbsvl7gncq5s51yjw,1,34.8,31.3,2023-05-03T19:01:29.406Z,2023-05-06T04:39:08Z,4247828263,213,6.2,4247828261,212,22.7,4247828259,141,27.7,4247828257,140,56.3,4253199941,178,,4247828255,56,Center,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133973,156,61,1,16,29,dmz37633qbsvl7gncq5s51yjw,0,58.4,31.6,2023-05-03T19:01:30.844Z,2023-05-06T04:40:01Z,4247828287,56,Center,4253200193,178,,,,,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543133953,135,3,1,16,30,8mbtyq0has0uu0565fm9t5cdo,0,43.6,67.6,2023-05-03T19:01:31.930Z,2023-05-06T04:40:19Z,4253200269,178,,4252306041,465,,4247828571,233,157,4247828199,56,Back,4247828201,286,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134013,157,7,1,16,30,dmz37633qbsvl7gncq5s51yjw,1,56.4,32.4,2023-05-03T19:01:32.023Z,2023-05-06T04:40:35Z,4247828531,233,135,4247828529,285,,4252306157,383,,4253200355,178,,4247828527,56,Center,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134047,158,1,1,16,35,dmz37633qbsvl7gncq5s51yjw,1,71.7,53.9,2023-05-03T19:01:36.803Z,2023-05-06T04:40:43Z,4247828711,213,0.5,4247828709,212,19.0,4253200373,178,,4247830925,210,15,4247988299,154,,4247828703,140,87.9,4247828707,141,66.4,4247828699,56,Center,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2543134053,159,15,1,16,36,dmz37633qbsvl7gncq5s51yjw,1,85.3,66.4,2023-05-03T19:01:38.069Z,2023-05-06T04:40:43Z,4247830037,233,136,4247830959,146,91.4,4247830961,147,58.7,4247830963,230,99.0,4247830945,80,,4247828737,64,,4247830021,82,,4247830957,328,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,4253200385,178,4247830965,231,,50.4,4247830949,55,,158,4247830955,103,4247830947,29,,4247830017,20,4247828741,56,4247988357,154,4247828733,22,,4247830953,102,47.6,19,Center,,,,
2543134031,136,10,1,16,37,8mbtyq0has0uu0565fm9t5cdo,1,11.8,32.2,2023-05-03T19:01:38.247Z,2023-05-06T04:40:50Z,4247830055,233,159,4247828599,94,,4247828601,56,Back,4253200419,178,,,,,,,,,,,,,,2cchpb5ta326qtjrb9zpeerro,T. Latty-Fairweather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134081,137,5,1,16,39,8mbtyq0has0uu0565fm9t5cdo,0,14.6,-1.3,2023-05-03T19:01:40.755Z,2023-05-06T04:41:01Z,4247828837,56,Back,4247832721,233,160,4247828839,347,,,,,,,,,,,,,,,,,2cchpb5ta326qtjrb9zpeerro,T. Latty-Fairweather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134291,160,5,1,16,39,dmz37633qbsvl7gncq5s51yjw,1,85.4,101.3,2023-05-03T19:01:40.755Z,2023-05-06T04:41:01Z,4247829985,56,Left,4247829987,347,,4247832709,233,137,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134679,138,18,1,17,12,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-05-03T19:02:13.454Z,2023-05-06T04:41:09Z,4247832327,55,139,4247832263,44,Defender,4247832267,59,36,4247832259,42,,,,,,,,,,,,,,2cchpb5ta326qtjrb9zpeerro,T. Latty-Fairweather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134683,139,19,1,17,12,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-05-03T19:02:13.455Z,2023-05-06T04:41:10Z,4247832291,55,138,4247832275,42,,4247832289,44,Defender,4247832287,293,2,4247832283,292,3,4247832281,59,30,4247832279,145,2,,,,47z5u2des1we7tu4x4cefj4t0,B. Radcliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134843,161,1,1,17,23,dmz37633qbsvl7gncq5s51yjw,1,84.1,100,2023-05-03T19:02:25.013Z,2023-05-06T04:41:12Z,4247833183,213,3.9,4247833179,212,16.6,4247833167,107,,4247833177,141,85.1,4247833173,140,72.5,4247833171,56,Left,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134853,162,1,1,17,24,dmz37633qbsvl7gncq5s51yjw,0,72.5,85.1,2023-05-03T19:02:25.873Z,2023-05-06T04:41:42Z,4247833265,233,140,4247833229,141,79.7,4253200555,178,,4247833231,212,4.5,4247833263,236,,4247833233,213,5.3,4247833269,286,,4247833225,56,Left,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,4247833227,140,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134847,140,74,1,17,24,8mbtyq0has0uu0565fm9t5cdo,1,15.6,13.7,2023-05-03T19:02:26.044Z,2023-05-06T04:41:48Z,4247833191,56,Back,4247833193,285,,4253200583,178,,4247833273,233,162,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134899,163,1,1,17,25,dmz37633qbsvl7gncq5s51yjw,0,76.4,88.6,2023-05-03T19:02:26.917Z,2023-05-06T04:41:52Z,4247833475,140,91.0,4247833477,141,66.4,4247833471,155,,4247833473,56,Center,4247833479,212,21.5,4253200705,178,,4247833481,213,5.5,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134977,141,12,1,17,28,8mbtyq0has0uu0565fm9t5cdo,1,6.4,33.4,2023-05-03T19:02:29.968Z,2023-05-06T04:41:57Z,4247833957,212,29.9,4247833951,140,34.8,4247833955,141,30.1,4253200737,178,,4247833949,56,Back,4247833961,213,6.2,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134979,142,61,1,17,32,8mbtyq0has0uu0565fm9t5cdo,1,34.8,30.1,2023-05-03T19:02:33.433Z,2023-05-06T04:42:07Z,4247833963,56,Back,4253200787,178,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544140179,889,67,1,17,33,dmz37633qbsvl7gncq5s51yjw,1,69.7,74.9,2023-05-03T19:02:34.746Z,2023-05-06T07:30:17Z,4253208735,233,817,,,,,,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544140177,817,67,1,17,33,8mbtyq0has0uu0565fm9t5cdo,0,30.3,25.1,2023-05-03T19:02:34.747Z,2023-05-06T05:03:53Z,4253208743,233,889,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543134999,164,1,1,17,33,dmz37633qbsvl7gncq5s51yjw,1,69.2,72.6,2023-05-03T19:02:34.780Z,2023-05-06T07:30:17Z,4247834079,140,62.4,4247834089,213,3.9,4253200817,178,,4247834087,212,10.1,4247834083,141,62.1,4247834077,56,Center,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135051,165,1,1,17,35,dmz37633qbsvl7gncq5s51yjw,1,62.4,62.1,2023-05-03T19:02:36.410Z,2023-05-06T04:42:16Z,4247834329,212,21.3,4247834331,213,3.7,4253200833,178,,4247834325,140,44.8,4247834327,141,46.4,4247834323,56,Back,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135139,166,1,1,17,38,dmz37633qbsvl7gncq5s51yjw,0,36.4,43.6,2023-05-03T19:02:39.870Z,2023-05-06T04:42:18Z,4247834885,157,,4247834887,56,Right,4247834889,140,96.8,4247834891,141,8.0,4247834897,1,,4247834893,212,67.9,4253200869,178,,4247834895,213,5.9,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135113,143,12,1,17,43,8mbtyq0has0uu0565fm9t5cdo,1,2,89.6,2023-05-03T19:02:45.024Z,2023-05-06T04:42:28Z,4247834705,56,Back,4247834721,212,2.3,4247834725,213,0.7,4247834717,141,91.7,4247834713,140,3.7,4253200929,178,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135145,167,61,1,17,44,dmz37633qbsvl7gncq5s51yjw,1,96.8,8,2023-05-03T19:02:45.331Z,2023-05-06T04:42:31Z,4247834911,56,Right,4253200945,178,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135137,144,5,1,17,44,8mbtyq0has0uu0565fm9t5cdo,1,-1,90.8,2023-05-03T19:02:45.584Z,2023-05-06T04:42:34Z,4247835047,233,168,4247834881,56,Back,4247834883,346,,,,,,,,,,,,,,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135163,168,5,1,17,44,dmz37633qbsvl7gncq5s51yjw,0,101,9.2,2023-05-03T19:02:45.584Z,2023-05-06T04:42:34Z,4247835079,233,144,4247835011,56,Right,4247835013,346,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135773,145,1,1,18,24,8mbtyq0has0uu0565fm9t5cdo,0,3.8,42.7,2023-05-03T19:03:25.996Z,2023-05-06T04:42:37Z,4247838535,74,,4247838517,141,0.0,4247838511,56,Right,4247838513,140,59.3,4247838509,124,,4247838531,1,,4247838527,213,5.8,4247838521,212,65.5,bbmhqdyxk4tx05jrnv9m64rje,J. Amissah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135783,146,5,1,18,28,8mbtyq0has0uu0565fm9t5cdo,0,61.4,-1.6,2023-05-03T19:03:30.036Z,2023-05-06T04:42:47Z,4247839607,233,169,4247838573,347,,4247838571,56,Right,,,,,,,,,,,,,,,,bbmhqdyxk4tx05jrnv9m64rje,J. Amissah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543135961,169,5,1,18,28,dmz37633qbsvl7gncq5s51yjw,1,38.6,101.6,2023-05-03T19:03:30.036Z,2023-05-06T04:42:47Z,4247839571,347,,4247839569,56,Back,4247839603,233,146,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136031,170,1,1,18,41,dmz37633qbsvl7gncq5s51yjw,1,38.3,100,2023-05-03T19:03:43.009Z,2023-05-06T04:42:51Z,4247839881,141,82.8,4247839883,212,31.9,4247839879,140,10.5,4247839885,213,3.6,4247839877,56,Back,4252313401,1,,4247839875,107,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136073,171,1,1,18,45,dmz37633qbsvl7gncq5s51yjw,1,17.4,85.4,2023-05-03T19:03:47.001Z,2023-05-06T04:42:55Z,4247840149,213,4.4,4253201055,178,,4247840145,141,48.5,4247840143,140,9.1,4247840147,212,26.6,4247840139,56,Back,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136137,172,1,1,18,48,dmz37633qbsvl7gncq5s51yjw,1,9.1,48.5,2023-05-03T19:03:49.254Z,2023-05-06T04:42:59Z,4247840479,56,Back,4247840485,212,21.0,4253201063,178,,4247840487,213,1.5,4247840483,141,79.4,4247840481,140,9.7,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136173,173,1,1,18,53,dmz37633qbsvl7gncq5s51yjw,1,17.3,82.3,2023-05-03T19:03:54.166Z,2023-05-06T04:43:02Z,4247840711,213,6.1,4247840709,212,16.3,4253201083,178,,4247840705,140,32.4,4247840703,56,Back,4247840707,141,77.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136211,174,1,1,18,54,dmz37633qbsvl7gncq5s51yjw,1,32.4,77,2023-05-03T19:03:55.376Z,2023-05-06T04:43:07Z,4247840893,213,1.1,4247840891,212,12.4,4247840889,141,93.6,4247840887,140,37.3,4247840885,56,Back,4253201099,178,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136215,175,50,1,18,56,dmz37633qbsvl7gncq5s51yjw,1,39.6,96,2023-05-03T19:03:57.141Z,2023-05-06T04:43:18Z,4247840929,56,Back,4247840987,233,147,4247840931,286,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136217,147,7,1,18,56,8mbtyq0has0uu0565fm9t5cdo,0,60.4,4,2023-05-03T19:03:57.789Z,2023-05-06T04:43:25Z,4252314405,385,,4247840937,167,,4253201147,178,,4247840939,56,Right,4247840941,285,,4247840977,233,175,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136353,177,61,1,18,56,dmz37633qbsvl7gncq5s51yjw,1,38.9,96.9,2023-05-03T19:03:57.907Z,2023-05-06T04:43:28Z,4247841761,56,Back,4253201165,178,,,,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136221,148,5,1,18,57,8mbtyq0has0uu0565fm9t5cdo,1,60.3,-1.6,2023-05-03T19:03:58.234Z,2023-05-06T04:43:31Z,4247841169,233,176,4247840967,56,Right,4247840969,347,,,,,,,,,,,,,,,,,8wnv741y7ghjolf8g5c7psru1,J. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136245,176,5,1,18,57,dmz37633qbsvl7gncq5s51yjw,0,39.7,101.6,2023-05-03T19:03:58.234Z,2023-05-06T04:43:31Z,4247841093,56,Back,4247841133,233,148,4247841095,347,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136723,149,1,1,19,27,8mbtyq0has0uu0565fm9t5cdo,0,62.9,0,2023-05-03T19:04:28.275Z,2023-05-06T04:43:34Z,4247843771,107,,4247843775,56,Right,4247843791,213,0.7,4247843789,212,16.6,4247843781,140,75.3,4247843785,141,13.7,,,,,,,47z5u2des1we7tu4x4cefj4t0,B. Radcliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136733,178,49,1,19,29,dmz37633qbsvl7gncq5s51yjw,1,24.3,85.4,2023-05-03T19:04:30.368Z,2023-05-06T04:43:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136783,179,1,1,19,29,dmz37633qbsvl7gncq5s51yjw,0,24.3,85.4,2023-05-03T19:04:30.401Z,2023-05-06T04:43:41Z,4247844105,212,45.3,4253201235,178,,4247844089,157,,4247844097,140,65.2,4247844093,56,Center,4247844101,141,64.0,4247844111,213,6.0,4247844115,1,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543136847,150,1,1,19,34,8mbtyq0has0uu0565fm9t5cdo,1,45.4,34.5,2023-05-03T19:04:35.216Z,2023-05-06T04:43:49Z,4247844425,141,26.5,4247844419,3,,4253201265,178,,4247844427,212,18.2,4247844421,56,Center,4247844423,140,61.9,4247844429,213,6.0,,,,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
