id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId
2539207405,245,1,1,31,24,5g1fnexeromjl0lvnxp8hpnhi,1,13.9,14.4,2023-04-25T19:16:02.107Z,2023-04-28T00:55:06Z,4219977001,56,Back,4219977009,212,27.5,4219977005,141,54.8,4219977003,140,14.1,4230692305,178,,4219977013,213,1.6,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207487,246,1,1,31,27,5g1fnexeromjl0lvnxp8hpnhi,1,14.4,55.5,2023-04-25T19:16:05.106Z,2023-04-28T00:55:09Z,4219977421,1,,4219977413,140,39.3,4219977415,141,85.3,4219977419,213,0.7,4219977411,56,Back,4230692365,178,,4219977417,212,33.1,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207497,247,1,1,31,32,5g1fnexeromjl0lvnxp8hpnhi,1,44.4,82.1,2023-04-25T19:16:10.381Z,2023-04-28T00:55:13Z,4219977473,141,53.4,4219977471,140,49.3,4219977475,212,20.2,4230692411,178,,4219977469,56,Back,4219977477,213,5.0,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207521,248,1,1,31,35,5g1fnexeromjl0lvnxp8hpnhi,1,50.4,45.1,2023-04-25T19:16:12.682Z,2023-04-28T00:55:16Z,4230692485,178,,4219977617,212,7.3,4219977609,56,Center,4219977613,141,55.8,4219977611,140,50.7,4219977619,213,1.5,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207541,249,1,1,31,37,5g1fnexeromjl0lvnxp8hpnhi,1,48.6,57.5,2023-04-25T19:16:14.854Z,2023-04-28T00:55:22Z,4219977737,140,44.6,4219977741,212,24.2,4230692515,178,,4219977743,213,4.5,4219977739,141,22.4,4219977735,56,Back,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207565,250,1,1,31,41,5g1fnexeromjl0lvnxp8hpnhi,1,58.3,20.1,2023-04-25T19:16:18.552Z,2023-04-28T00:55:26Z,4219977853,141,9.4,4219977851,140,74.0,4219977855,212,18.0,4230692555,178,,4219977849,56,Right,4219977857,213,5.9,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207581,251,1,1,31,43,5g1fnexeromjl0lvnxp8hpnhi,1,74.6,7,2023-04-25T19:16:20.879Z,2023-04-28T00:55:32Z,4219977957,56,Right,4219977963,212,15.8,4219977959,140,88.9,4230692629,178,,4219977961,141,14.4,4219977965,213,0.3,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207601,252,1,1,31,45,5g1fnexeromjl0lvnxp8hpnhi,1,92.3,14.3,2023-04-25T19:16:22.511Z,2023-04-28T00:55:37Z,4219978071,56,Center,4219978079,213,1.5,4230692695,178,,4219978075,141,39.6,4220983389,224,,4219978067,2,,4219978073,140,92.7,4219978077,212,17.2,944ptuekuetkjifbeaycqcoh5,C. Wright,4220983391,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209291,267,1,1,31,47,5g1fnexeromjl0lvnxp8hpnhi,0,96.4,39.4,2023-04-25T19:16:24.960Z,2023-04-28T00:55:42Z,4219987507,213,1.6,4230692747,178,,4219987505,212,4.1,4219987501,140,96.2,4219987499,56,Center,4219987503,141,45.4,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207663,215,12,1,31,48,5pfqedkme2kabtqhkln35pf3l,1,3.1,55.7,2023-04-25T19:16:25.680Z,2023-04-28T00:55:51Z,4230692875,178,,4219978423,212,31.2,4219978419,140,8.5,4219978421,141,100.0,4219978425,213,1.4,4219978417,56,Back,4219978459,167,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539207667,216,5,1,31,49,5pfqedkme2kabtqhkln35pf3l,0,7.6,100.8,2023-04-25T19:16:27.247Z,2023-04-28T00:55:55Z,4219978439,56,Back,4219980437,233,253,4219978441,347,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208017,253,5,1,31,49,5g1fnexeromjl0lvnxp8hpnhi,1,92.4,-0.8,2023-04-25T19:16:27.247Z,2023-04-28T00:55:55Z,4219980383,56,Right,4219980403,233,216,4219980385,347,,,,,,,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208107,217,18,1,32,34,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:17:12.210Z,2023-04-28T00:56:02Z,4219980897,44,Forward,4219980895,42,,4219980939,55,218,4219980899,59,40,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208113,218,19,1,32,34,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:17:12.211Z,2023-04-28T00:56:03Z,4219980931,59,6,4219980935,55,217,4219981013,293,0,4219980929,145,9,4219981011,292,0,4219980925,42,,4219980933,44,Midfielder,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208215,219,27,1,32,41,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:17:18.866Z,2023-04-28T00:56:04Z,4219981495,41,Injury,4219981497,53,3pxdg41xbkbajeuxovusa2v9x,4219982417,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208373,254,27,1,32,41,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-04-25T19:17:18.866Z,2023-04-28T00:56:04Z,4219982411,233,219,4219982405,53,alhqwxs7t2pxxxuztmvy1ibpx,4219982403,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208375,220,28,1,32,56,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:17:34.331Z,2023-04-28T00:56:06Z,4219982421,55,219,4219982541,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208389,255,28,1,32,56,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-04-25T19:17:34.331Z,2023-04-28T00:56:06Z,4219982491,55,254,4219982495,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208621,221,17,1,33,18,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:17:55.596Z,2023-04-28T00:56:08Z,4219983863,31,,4219983869,283,6ocuezx42yutl1j1ruyrloyc5,4219983865,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208883,256,1,1,33,47,5g1fnexeromjl0lvnxp8hpnhi,1,93.2,0,2023-04-25T19:18:24.938Z,2023-04-28T00:56:13Z,4219985221,212,13.1,4219985213,107,,4219985219,141,11.0,4219985223,213,2.5,4219985215,56,Right,4219985217,140,83.3,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208897,257,1,1,33,48,5g1fnexeromjl0lvnxp8hpnhi,1,83.3,11,2023-04-25T19:18:25.896Z,2023-04-28T00:56:17Z,4219985297,140,89.2,4219985303,213,6.0,4230693157,178,,4219985301,212,6.5,4219985295,56,Right,4219985299,141,7.9,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208917,258,1,1,33,50,5g1fnexeromjl0lvnxp8hpnhi,0,90.3,7.9,2023-04-25T19:18:27.973Z,2023-04-28T00:56:21Z,4219985421,236,,4219985429,286,,4219985399,141,12.8,4219985391,2,,4230693187,178,,4219985403,213,1.1,4219985393,155,,4219985395,56,Right,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,4219985423,233,222,4220987163,224,4219985397,140,91.9,4219985401,212,4220987165,20,,,,3.7,,,,,,,,,,,,,,,,,,
2539208901,222,12,1,33,50,5pfqedkme2kabtqhkln35pf3l,1,10.3,85.4,2023-04-25T19:18:28.109Z,2023-04-28T00:56:24Z,4219985325,56,Back,4219985439,233,258,4230693241,178,,4219985323,185,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208929,223,5,1,33,52,5pfqedkme2kabtqhkln35pf3l,0,19.4,101.4,2023-04-25T19:18:30.425Z,2023-04-28T00:56:29Z,4219985659,233,259,4219985511,347,,4219985509,56,Back,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208953,259,5,1,33,52,5g1fnexeromjl0lvnxp8hpnhi,1,80.6,-1.4,2023-04-25T19:18:30.425Z,2023-04-28T00:56:28Z,4219985629,56,Right,4219985647,233,223,4219985631,347,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208969,260,1,1,33,54,5g1fnexeromjl0lvnxp8hpnhi,1,81.5,0,2023-04-25T19:18:32.227Z,2023-04-28T00:56:36Z,4219985725,141,18.6,4219985727,212,13.7,4219985729,213,1.7,4219985721,56,Right,4219985719,107,,4219985723,140,80.1,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539208987,261,1,1,33,57,5g1fnexeromjl0lvnxp8hpnhi,1,77.9,24.4,2023-04-25T19:18:34.538Z,2023-04-28T00:56:42Z,4219985815,141,24.4,4219985811,56,Center,4219985819,213,3.1,4230693541,178,,4219985813,140,72.5,4219985817,212,5.7,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209009,262,1,1,33,58,5g1fnexeromjl0lvnxp8hpnhi,1,71.9,25.2,2023-04-25T19:18:36.005Z,2023-04-28T00:56:46Z,4219985909,212,14.2,4219985905,140,78.5,4230693601,178,,4219985903,56,Right,4219985907,141,7.0,4219985911,213,5.2,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209031,263,1,1,34,0,5g1fnexeromjl0lvnxp8hpnhi,1,77.4,8.2,2023-04-25T19:18:38.156Z,2023-04-28T00:56:49Z,4219986037,56,Back,4219986047,1,,4219986039,140,47.2,4219986043,212,35.7,4219986041,141,32.4,4230693675,178,,4219986045,213,2.7,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209053,264,1,1,34,3,5g1fnexeromjl0lvnxp8hpnhi,1,47.2,32.4,2023-04-25T19:18:40.740Z,2023-04-28T00:57:02Z,4219986169,141,65.4,4219986167,140,53.9,4219986173,213,1.3,4219986165,56,Center,4219986171,212,23.5,4230693811,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209077,265,2,1,34,6,5g1fnexeromjl0lvnxp8hpnhi,1,55.4,73,2023-04-25T19:18:44.348Z,2023-04-28T00:57:06Z,4230693827,178,,4219986793,7,6rzq8xkkst4hgbh2ysj52gwyx,4219986305,1,,4219986299,141,47.6,4219986297,140,89.6,4219986295,56,Center,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209099,224,55,1,34,6,5pfqedkme2kabtqhkln35pf3l,1,9.8,58.1,2023-04-25T19:18:44.349Z,2023-04-28T00:57:07Z,4220987905,189,,,,,,,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209079,266,43,1,34,10,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-04-25T19:18:47.531Z,2023-04-25T19:18:52Z,4219986317,141,49.7,4219986455,144,1,4219986315,140,88.2,4219986319,212,2.5,4219986311,3,0,4219986313,56,Center,4219986321,213,2.4,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209399,225,1,1,34,48,5pfqedkme2kabtqhkln35pf3l,0,19.7,62.9,2023-04-25T19:19:26.007Z,2023-04-28T00:57:11Z,4230693889,178,,4219988117,141,74.7,4219988109,157,,4219988123,1,,4219988111,241,,4219988107,5,,4219988119,212,53.1,4219988115,140,69.7,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,4219988113,56,Center,4219988121,213,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,
2539209421,268,1,1,34,52,5g1fnexeromjl0lvnxp8hpnhi,1,38.2,18.3,2023-04-25T19:19:29.488Z,2023-04-28T00:57:21Z,4219988239,140,44.2,4219988243,141,6.7,4219988231,3,,4219988235,56,Back,4219988245,212,10.1,4230694041,178,,4219988247,213,5.4,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209429,269,1,1,34,53,5g1fnexeromjl0lvnxp8hpnhi,0,44.2,6.7,2023-04-25T19:19:31.121Z,2023-04-28T00:57:27Z,4219988283,56,Back,4219988285,140,48.2,4230694157,178,,4219988291,212,4.8,4219988287,141,10.1,4219988293,213,0.5,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539398365,637,61,1,34,53,5pfqedkme2kabtqhkln35pf3l,1,60.6,96.8,2023-04-25T19:19:31.188Z,2023-04-28T00:57:42Z,4230694441,178,,4220989033,56,Left,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209439,226,43,1,34,56,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-04-25T19:19:33.842Z,2023-04-26T11:13:20Z,4220988901,144,49,,,,,,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209467,227,1,1,34,56,5pfqedkme2kabtqhkln35pf3l,1,53.4,76.7,2023-04-25T19:19:34.093Z,2023-04-28T00:57:46Z,4219988493,141,61.4,4219988495,212,12.0,4219988491,140,59.0,4219988489,56,Center,4230694537,178,,4219988497,213,5.2,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209489,228,1,1,34,58,5pfqedkme2kabtqhkln35pf3l,1,58.6,61.2,2023-04-25T19:19:35.745Z,2023-04-28T00:57:50Z,4219988631,140,43.9,4219988635,212,22.7,4219988629,56,Back,4230694583,178,,4219988633,141,85.7,4219988637,213,2.3,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209491,229,50,1,35,0,5pfqedkme2kabtqhkln35pf3l,1,44.8,86.8,2023-04-25T19:19:38.109Z,2023-04-28T00:58:23Z,4219988647,286,,4219988645,56,Back,4219988751,233,270,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209507,270,7,1,35,0,5g1fnexeromjl0lvnxp8hpnhi,1,55.2,13.2,2023-04-25T19:19:38.370Z,2023-04-28T00:58:27Z,4219988729,285,,4230695065,178,,4219988731,233,229,4220989487,383,,4219988727,56,Right,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539398491,1003,3,1,35,1,5g1fnexeromjl0lvnxp8hpnhi,0,64.5,8.9,2023-04-25T19:19:39.219Z,2023-04-28T00:58:31Z,4230695163,178,,4220989987,464,,4220989847,56,Right,4220989849,211,,4220989851,286,,,,,,,,,,,944ptuekuetkjifbeaycqcoh5,C. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209523,230,1,1,35,3,5pfqedkme2kabtqhkln35pf3l,1,45.6,82,2023-04-25T19:19:40.874Z,2023-04-28T00:58:35Z,4219988829,141,95.7,4219988833,213,1.8,4219988825,56,Back,4219988831,212,9.6,4219988827,140,43.5,4230695219,178,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209569,231,1,1,35,5,5pfqedkme2kabtqhkln35pf3l,0,43.8,97.5,2023-04-25T19:19:42.475Z,2023-04-28T00:58:39Z,4219989103,141,56.3,4219989105,212,50.2,4230695281,178,,4219989109,1,,4219989099,56,Center,4219989101,140,83.5,4219989097,155,,4219989107,213,5.7,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209587,271,52,1,35,10,5g1fnexeromjl0lvnxp8hpnhi,1,12,49.1,2023-04-25T19:19:47.489Z,2023-04-28T00:58:48Z,4230695335,178,,4220990513,377,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209629,272,1,1,35,10,5g1fnexeromjl0lvnxp8hpnhi,1,12,49.1,2023-04-25T19:19:48.053Z,2023-04-28T00:58:51Z,4219989417,140,27.5,4230695407,178,,4219989413,123,,4219989421,212,20.7,4219989423,213,0.7,4219989419,141,67.8,4219989415,56,Back,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209671,273,1,1,35,12,5g1fnexeromjl0lvnxp8hpnhi,1,27.5,67.8,2023-04-25T19:19:50.135Z,2023-04-28T00:58:55Z,4230695483,178,,4219989637,213,0.9,4219989633,141,89.4,4219989629,56,Back,4219989635,212,19.0,4219989631,140,39.0,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209683,274,1,1,35,19,5g1fnexeromjl0lvnxp8hpnhi,1,65.7,78.1,2023-04-25T19:19:57.036Z,2023-04-28T00:59:15Z,4230695697,178,,4219989709,140,62.8,4219989713,212,6.1,4219989707,56,Center,4219989711,141,70.3,4219989715,213,4.2,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209695,275,1,1,35,20,5g1fnexeromjl0lvnxp8hpnhi,1,62.8,70.3,2023-04-25T19:19:57.712Z,2023-04-28T00:59:19Z,4219989787,212,9.7,4219989791,213,0.8,4230695759,178,,4219989785,141,80.5,4219989781,56,Left,4219989783,140,69.2,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209761,276,1,1,35,22,5g1fnexeromjl0lvnxp8hpnhi,1,69.2,80.5,2023-04-25T19:19:59.913Z,2023-04-28T00:59:30Z,4219990127,140,91.3,4219990125,56,Center,4219990133,213,6.2,4219990129,141,77.8,4219997315,210,15,4219990131,212,23.3,4230695841,178,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2539209767,277,15,1,35,27,5g1fnexeromjl0lvnxp8hpnhi,1,95.9,69.3,2023-04-25T19:20:04.773Z,2023-04-28T00:59:30Z,4230695937,178,,4219990173,56,Center,4219997059,233,232,4220044707,65,,4219997031,20,,4219997325,29,,4219997339,147,54.3,4219997337,146,99.4,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,4219997329,55,276,4219990169,22,4219997333,102,53.6,4220991511,215,4220044709,76,,,,,4219997335,103,7.6,,,,,,,,,,,,,,,
2539209785,232,10,1,35,27,5pfqedkme2kabtqhkln35pf3l,1,1,44.1,2023-04-25T19:20:05.253Z,2023-04-28T00:59:37Z,4220991713,377,,4219990249,56,Back,4219990243,173,,4219990247,182,,4219990703,179,,4219997069,233,277,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209809,233,6,1,35,30,5pfqedkme2kabtqhkln35pf3l,0,6.5,38,2023-04-25T19:20:07.686Z,2023-04-28T00:59:39Z,4219990393,56,Back,4219990395,73,,4219990531,233,278,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209835,278,6,1,35,30,5g1fnexeromjl0lvnxp8hpnhi,1,93.5,62,2023-04-25T19:20:07.686Z,2023-04-28T00:59:39Z,4219990527,233,233,4219990511,73,,4219990509,56,Center,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209901,279,1,1,35,36,5g1fnexeromjl0lvnxp8hpnhi,1,99.5,99.5,2023-04-25T19:20:14.161Z,2023-04-28T00:59:48Z,4219990861,6,,4219990869,212,16.0,4219990865,140,86.6,4219990863,56,Left,4219990867,141,86.9,4219990871,213,3.7,4230696211,178,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209937,280,1,1,35,38,5g1fnexeromjl0lvnxp8hpnhi,1,84.8,86,2023-04-25T19:20:15.929Z,2023-04-28T00:59:52Z,4219991055,140,75.7,4219991059,212,12.5,4219991053,56,Center,4219991057,141,74.1,4230696275,178,,4219991061,213,3.8,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209981,281,1,1,35,45,5g1fnexeromjl0lvnxp8hpnhi,1,80.3,74.7,2023-04-25T19:20:22.999Z,2023-04-28T00:59:57Z,4230696357,178,,4219991297,213,1.3,4219991289,56,Left,4219991291,140,83.2,4219991295,212,9.7,4219991293,141,88.3,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539209993,282,1,1,35,48,5g1fnexeromjl0lvnxp8hpnhi,0,85.2,90.7,2023-04-25T19:20:25.572Z,2023-04-28T01:00:04Z,4219991355,155,,4219991353,2,,4219991357,56,Left,4220992529,20,,4230696437,178,,4219991361,141,84.3,4219991359,140,85.0,4220992413,223,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,4219991363,212,4.4,4219991365,213,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,
2539209969,234,61,1,35,48,5pfqedkme2kabtqhkln35pf3l,1,17.1,14.1,2023-04-25T19:20:25.704Z,2023-04-28T01:00:08Z,4219991235,56,Back,4230696513,178,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539210329,235,12,1,35,50,5pfqedkme2kabtqhkln35pf3l,1,14.1,33.4,2023-04-25T19:20:27.624Z,2023-04-28T01:00:14Z,4219993187,56,Back,4219993193,212,32.2,4219993191,141,34.8,4219993195,213,0.0,4219993189,140,44.8,4230696579,178,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539210099,283,1,1,35,55,5g1fnexeromjl0lvnxp8hpnhi,1,57.4,71.1,2023-04-25T19:20:32.849Z,2023-04-28T01:00:18Z,4230696611,178,,4219991913,141,38.3,4219991911,140,45.0,4219991915,212,25.8,4219991909,56,Back,4219991917,213,4.2,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539210185,284,1,1,35,58,5g1fnexeromjl0lvnxp8hpnhi,1,46.4,32.8,2023-04-25T19:20:35.835Z,2023-04-28T01:00:23Z,4219992369,141,17.3,4219992365,56,Right,4230696641,178,,4219992373,213,5.5,4219992367,140,57.1,4219992371,212,15.4,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539210241,285,1,1,36,3,5g1fnexeromjl0lvnxp8hpnhi,1,54.3,21.8,2023-04-25T19:20:41.101Z,2023-04-28T01:00:28Z,4219992727,140,43.0,4230696681,178,,4219992729,141,68.8,4219992733,213,1.9,4219992725,56,Back,4219992731,212,34.1,4219992735,1,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539210257,286,1,1,36,6,5g1fnexeromjl0lvnxp8hpnhi,1,44,70.9,2023-04-25T19:20:43.616Z,2023-04-28T01:00:33Z,4219992791,212,16.6,4219992793,213,0.3,4219992787,140,59.3,4230696723,178,,4219992789,141,77.2,4219992785,56,Center,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
