id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526624701,396,1,2,48,42,2ezfenuwk3y65p8jdbj55xqt0,1,47.1,61.4,2023-04-01T15:12:25.428Z,2023-04-04T06:29:26Z,4162371483,178,,4153004483,141,36.1,4153004477,140,49.1,4153004489,213,4.8,4153004487,212,17.3,4153004467,56,Back,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526624885,397,1,2,48,44,2ezfenuwk3y65p8jdbj55xqt0,1,46.3,28.5,2023-04-01T15:12:27.874Z,2023-04-04T06:29:31Z,4153005427,141,2.8,4162371585,178,,4153005431,213,5.6,4153005429,212,27.7,4153005423,56,Right,4153005425,140,66.8,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526624985,398,1,2,48,50,2ezfenuwk3y65p8jdbj55xqt0,0,66.8,3.7,2023-04-01T15:12:33.598Z,2023-04-04T06:29:37Z,4162371739,178,,4153005947,213,0.8,4153005945,212,31.1,4153005935,56,Center,4153005933,155,,4153005943,141,36.4,4153005939,140,87.5,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526624973,409,49,2,48,52,82kapkjwonlv9j1ui0ytv5sii,1,11.6,64,2023-04-01T15:12:35.635Z,2023-04-04T06:29:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625015,410,1,2,48,52,82kapkjwonlv9j1ui0ytv5sii,0,11.6,64,2023-04-01T15:12:35.717Z,2023-04-04T06:29:47Z,4153006087,56,Back,4153006091,141,69.9,4153006089,140,25.5,4153006083,155,,4153006095,213,0.3,4162372003,178,,4153006093,212,15.1,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625093,399,49,2,48,53,2ezfenuwk3y65p8jdbj55xqt0,1,74.5,31.5,2023-04-01T15:12:36.880Z,2023-04-04T06:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625103,400,50,2,48,55,2ezfenuwk3y65p8jdbj55xqt0,1,74.7,32.8,2023-04-01T15:12:38.432Z,2023-04-04T06:30:05Z,4153006573,286,,4153006571,56,Center,4153007235,233,411,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625201,411,7,2,48,55,82kapkjwonlv9j1ui0ytv5sii,1,25.3,67.2,2023-04-01T15:12:38.491Z,2023-04-04T06:30:09Z,4161282343,384,,4153007103,285,,4162372561,178,,4153007101,56,Back,4153007189,233,400,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625213,412,52,2,48,59,82kapkjwonlv9j1ui0ytv5sii,1,8.5,60.6,2023-04-01T15:12:42.668Z,2023-04-04T06:30:16Z,4162372743,178,,4161282473,376,,,,,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625493,413,1,2,49,5,82kapkjwonlv9j1ui0ytv5sii,1,12.6,59.1,2023-04-01T15:12:48.310Z,2023-04-04T06:30:20Z,4153008607,287,,4153008545,141,93.9,4153008539,123,,4153008549,213,1.1,4153008543,140,24.8,4162372845,178,,4153008541,56,Back,4153008547,212,26.9,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625655,414,1,2,49,11,82kapkjwonlv9j1ui0ytv5sii,1,48.8,87.5,2023-04-01T15:12:54.610Z,2023-04-04T06:30:26Z,4153009467,141,75.0,4153009471,213,5.7,4162372975,178,,4153009463,56,Center,4153009469,212,15.5,4153009465,140,61.2,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625929,415,1,2,49,13,82kapkjwonlv9j1ui0ytv5sii,1,62,74.1,2023-04-01T15:12:56.950Z,2023-04-04T06:30:32Z,4153010965,155,,4153010975,212,61.3,4153010969,56,Right,4153010979,1,,4153010973,141,4.3,4162373083,178,,4153010971,140,98.9,4153010977,213,5.4,62azuux8vuk6956cuyjjtped,L. Leahy,,4153010967,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625943,416,61,2,49,18,82kapkjwonlv9j1ui0ytv5sii,0,98.9,3.7,2023-04-01T15:13:01.521Z,2023-04-04T06:30:40Z,4162373285,388,,4153011021,56,Right,,,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526626273,401,5,2,49,19,2ezfenuwk3y65p8jdbj55xqt0,1,2.3,101.6,2023-04-01T15:13:02.619Z,2023-04-04T06:30:47Z,4153012747,233,417,4153012639,56,Back,4153012641,347,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526626001,417,5,2,49,19,82kapkjwonlv9j1ui0ytv5sii,0,97.7,-1.6,2023-04-01T15:13:02.619Z,2023-04-04T06:30:48Z,4153011239,347,,4153011235,56,Right,4153012835,233,401,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526626849,402,1,2,49,39,2ezfenuwk3y65p8jdbj55xqt0,0,2,100,2023-04-01T15:13:22.995Z,2023-04-04T06:30:53Z,4153015691,213,6.0,4153015687,141,91.7,4153015685,140,27.0,4153015693,1,,4153015683,56,Back,4153015679,107,,4153015689,212,27.2,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627005,418,1,2,49,41,82kapkjwonlv9j1ui0ytv5sii,0,70.2,11.6,2023-04-01T15:13:24.962Z,2023-04-04T06:31:04Z,4153016405,212,15.1,4153016399,141,27.0,4153016393,56,Center,4153016413,213,0.8,4153016395,140,80.5,4153016391,3,,4162373885,388,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627209,403,1,2,49,45,2ezfenuwk3y65p8jdbj55xqt0,1,5.4,64.6,2023-04-01T15:13:28.413Z,2023-04-04T06:31:14Z,4153017495,157,,4153017507,213,5.6,4153017511,1,,4153017499,140,45.5,4153017503,141,14.3,4162374131,178,,4153017497,56,Back,4153017505,212,54.2,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627313,404,1,2,49,51,2ezfenuwk3y65p8jdbj55xqt0,1,43.9,8.2,2023-04-01T15:13:35.215Z,2023-04-04T06:31:22Z,4153018127,56,Back,4153018131,141,20.6,4162374311,178,,4153018129,140,27.0,4153018135,213,2.7,4153018133,212,19.6,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627355,405,1,2,49,55,2ezfenuwk3y65p8jdbj55xqt0,1,26.5,21.9,2023-04-01T15:13:38.914Z,2023-04-04T06:31:26Z,4153018385,212,9.6,4153018379,56,Back,4153018383,141,35.8,4162374427,178,,4153018387,213,1.4,4153018381,140,27.9,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627413,406,1,2,49,56,2ezfenuwk3y65p8jdbj55xqt0,1,27.7,36.6,2023-04-01T15:13:39.922Z,2023-04-04T06:31:32Z,4153018663,213,5.7,4153018659,141,26.2,4153018655,56,Back,4153018661,212,13.9,4162374593,178,,4153018657,140,39.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627535,407,1,2,49,58,2ezfenuwk3y65p8jdbj55xqt0,1,40.8,27.3,2023-04-01T15:13:41.273Z,2023-04-04T06:31:38Z,4153019247,141,13.2,4153019237,56,Back,4153019253,212,12.4,4162374759,178,,4153019259,213,4.0,4153019243,140,33.3,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627707,408,1,2,50,1,2ezfenuwk3y65p8jdbj55xqt0,1,30,13.5,2023-04-01T15:13:44.745Z,2023-04-04T06:31:43Z,4153020131,56,Back,4153020155,141,34.9,4153020163,213,1.4,4153020139,140,32.0,4162374907,178,,4153020161,212,14.7,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627827,409,1,2,50,4,2ezfenuwk3y65p8jdbj55xqt0,1,32.8,36.1,2023-04-01T15:13:47.347Z,2023-04-04T06:31:47Z,4153020803,155,,4153020813,213,1.1,4162375005,178,,4153020809,141,73.6,4153020805,56,Back,4153020807,140,45.5,4153020811,212,28.8,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627853,410,3,2,50,7,2ezfenuwk3y65p8jdbj55xqt0,0,45.2,84.1,2023-04-01T15:13:50.305Z,2023-04-04T06:31:54Z,4153020921,56,Back,4162375177,178,,4153021513,233,419,4161286833,464,,4153020923,286,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627921,419,7,2,50,7,82kapkjwonlv9j1ui0ytv5sii,1,54.8,15.9,2023-04-01T15:13:50.379Z,2023-04-04T06:32:01Z,4161286877,383,,4153021277,56,Right,4162375333,178,,4153021279,285,,4153021447,233,410,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627947,420,49,2,50,9,82kapkjwonlv9j1ui0ytv5sii,1,55.1,7.7,2023-04-01T15:13:52.635Z,2023-04-04T06:32:19Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526627971,421,1,2,50,9,82kapkjwonlv9j1ui0ytv5sii,0,56,6.5,2023-04-01T15:13:52.714Z,2023-04-04T06:32:23Z,4153021555,213,0.1,4153021547,56,Right,4153021553,212,14.9,4153021549,140,70.1,4162375937,178,,4153021551,141,8.2,4153021545,155,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628073,411,1,2,50,11,2ezfenuwk3y65p8jdbj55xqt0,1,33.8,83.8,2023-04-01T15:13:54.506Z,2023-04-04T06:32:29Z,4153022115,213,0.6,4153022105,3,,4153022109,140,41.0,4153022113,212,9.4,4162376115,388,,4153022111,141,92.1,4153022107,56,Back,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628077,412,49,2,50,12,2ezfenuwk3y65p8jdbj55xqt0,1,41.6,92.3,2023-04-01T15:13:55.289Z,2023-04-04T06:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628195,413,1,2,50,13,2ezfenuwk3y65p8jdbj55xqt0,0,42.3,92.4,2023-04-01T15:13:57.025Z,2023-04-04T06:32:40Z,4153022791,213,0.2,4153022785,140,71.2,4153022787,141,100.0,4153022789,212,31.0,4153022781,155,,4153022783,56,Left,4162376455,178,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628249,414,5,2,50,18,2ezfenuwk3y65p8jdbj55xqt0,0,71.4,101.4,2023-04-01T15:14:01.274Z,2023-04-04T06:32:45Z,4153022993,347,,4153022991,56,Left,4153024867,233,422,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628575,422,5,2,50,18,82kapkjwonlv9j1ui0ytv5sii,1,28.6,-1.4,2023-04-01T15:14:01.274Z,2023-04-04T06:32:44Z,4153024719,56,Back,4153024721,347,,4153024797,233,414,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628653,423,1,2,50,28,82kapkjwonlv9j1ui0ytv5sii,1,26.6,0,2023-04-01T15:14:12.096Z,2023-04-04T06:32:48Z,4153025139,140,27.6,4153025143,212,5.9,4153025135,107,,4153025145,213,1.4,4153025141,141,7.0,4153025137,56,Back,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628663,424,61,2,50,31,82kapkjwonlv9j1ui0ytv5sii,0,27.6,2.8,2023-04-01T15:14:14.586Z,2023-04-04T06:32:56Z,4153025191,56,Back,4162376857,178,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629017,415,5,2,50,32,2ezfenuwk3y65p8jdbj55xqt0,1,69.4,102,2023-04-01T15:14:15.291Z,2023-04-04T06:33:05Z,4153027185,56,Left,4153027249,233,425,4153027191,347,,,,,,,,,,,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526628679,425,5,2,50,32,82kapkjwonlv9j1ui0ytv5sii,0,30.6,-2,2023-04-01T15:14:15.291Z,2023-04-04T06:33:06Z,4153025315,347,,4153027285,233,415,4153025313,56,Back,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629157,416,1,2,50,42,2ezfenuwk3y65p8jdbj55xqt0,1,66.4,100,2023-04-01T15:14:25.376Z,2023-04-04T06:33:09Z,4153027945,213,5.2,4153027939,140,68.6,4153027943,212,5.2,4153027933,107,,4153027941,141,95.1,4153027937,56,Left,,,,,,,5sfchvj1d5dgpwc6j5oshhkut,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629375,417,1,2,50,47,2ezfenuwk3y65p8jdbj55xqt0,1,60.2,93.6,2023-04-01T15:14:30.838Z,2023-04-04T06:33:18Z,4153029063,213,3.8,4153029053,140,40.6,4153029059,212,26.8,4162377525,178,,4153029051,56,Back,4153029057,141,68.4,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629427,418,1,2,50,52,2ezfenuwk3y65p8jdbj55xqt0,1,42,67.8,2023-04-01T15:14:35.326Z,2023-04-04T06:33:21Z,4153029307,56,Back,4153029311,141,92.9,4153029309,140,44.8,4162377593,178,,4153029313,212,17.3,4153029315,213,1.4,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629519,419,1,2,50,54,2ezfenuwk3y65p8jdbj55xqt0,1,42.6,91.2,2023-04-01T15:14:37.647Z,2023-04-04T06:33:24Z,4162377727,178,,4153029881,141,66.9,4153029887,213,4.2,4153029879,140,33.2,4153029877,56,Back,4153029883,212,19.2,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629619,420,1,2,50,56,2ezfenuwk3y65p8jdbj55xqt0,1,34.1,65.1,2023-04-01T15:14:39.818Z,2023-04-04T06:33:28Z,4153030427,212,21.6,4162377809,178,,4153030425,141,33.4,4153030419,56,Back,4153030429,213,4.8,4153030423,140,35.8,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629685,421,1,2,50,59,2ezfenuwk3y65p8jdbj55xqt0,1,36.5,32.5,2023-04-01T15:14:42.391Z,2023-04-04T06:33:30Z,4153030781,56,Back,4162377851,178,,4153030787,212,7.0,4153030789,213,1.2,4153030783,140,38.8,4153030785,141,42.2,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629845,422,1,2,51,0,2ezfenuwk3y65p8jdbj55xqt0,1,38.9,43,2023-04-01T15:14:43.443Z,2023-04-04T06:33:34Z,4153031627,56,Back,4153031641,213,5.1,4153031635,212,23.9,4153031629,140,46.7,4162377925,178,,4153031633,141,10.0,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629967,423,1,2,51,6,2ezfenuwk3y65p8jdbj55xqt0,1,58.5,31.8,2023-04-01T15:14:49.277Z,2023-04-04T06:33:39Z,4153032335,141,51.2,4162378097,178,,4153032339,213,0.7,4153032333,140,74.3,4153032331,56,Center,4153032337,212,21.2,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630001,424,61,2,51,7,2ezfenuwk3y65p8jdbj55xqt0,0,77.2,50.8,2023-04-01T15:14:50.588Z,2023-04-04T06:33:44Z,4162378241,178,,4153032505,56,Center,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526629983,426,1,2,51,7,82kapkjwonlv9j1ui0ytv5sii,0,22.2,44.1,2023-04-01T15:14:51.152Z,2023-04-04T06:33:56Z,4161288555,212,1.8,4161394089,233,792,4161288553,141,45.0,4153032419,56,Back,4161288551,140,23.8,4161288557,213,0.3,4162378649,178,,4161289121,236,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,4161289123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528179401,792,74,2,51,8,2ezfenuwk3y65p8jdbj55xqt0,1,73.7,47.6,2023-04-01T15:14:51.321Z,2023-04-04T06:34:03Z,4161288895,285,,4161288893,56,Center,4161394093,233,426,4162378819,178,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630005,427,49,2,51,9,82kapkjwonlv9j1ui0ytv5sii,1,21.3,50.7,2023-04-01T15:14:52.440Z,2023-04-04T06:34:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528579993,1073,67,2,51,9,82kapkjwonlv9j1ui0ytv5sii,1,22,52.6,2023-04-01T15:14:52.500Z,2023-04-04T14:47:24Z,4163394507,233,1430,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528579987,1430,67,2,51,9,2ezfenuwk3y65p8jdbj55xqt0,0,78,47.4,2023-04-01T15:14:52.501Z,2023-04-04T14:07:55Z,4163394515,233,1073,,,,,,,,,,,,,,,,,,,,,,4hgji0bnqpsqezk5ctxq3ggh6,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630033,428,1,2,51,9,82kapkjwonlv9j1ui0ytv5sii,1,21.3,49.3,2023-04-01T15:14:52.520Z,2023-04-04T14:47:24Z,4153032687,56,Back,4153032691,141,49.4,4153032697,212,6.8,4162379229,178,,4153032689,140,14.8,4153032703,213,3.1,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630217,429,1,2,51,11,82kapkjwonlv9j1ui0ytv5sii,0,14.8,49.4,2023-04-01T15:14:54.701Z,2023-04-04T06:34:28Z,4153033625,212,55.6,4153033629,213,0.4,4162379529,178,,4153033613,56,Left,4153033609,157,,4153033631,1,,4153033621,141,80.6,4153033617,140,63.7,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630365,425,1,2,51,15,2ezfenuwk3y65p8jdbj55xqt0,1,40.8,25.8,2023-04-01T15:14:58.844Z,2023-04-04T06:34:33Z,4153034449,212,7.5,4153034443,56,Back,4162379681,388,,4153034445,140,47.8,4153034451,213,0.2,4153034447,141,27.7,4153034441,3,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630397,426,1,2,51,16,2ezfenuwk3y65p8jdbj55xqt0,0,47.8,27.9,2023-04-01T15:15:00.098Z,2023-04-04T06:34:43Z,4153034623,213,0.9,4153034609,140,61.3,4153034619,212,23.7,4153034603,157,,4162379995,178,,4153034613,141,55.8,4153034605,56,Center,4153034627,1,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630527,430,1,2,51,20,82kapkjwonlv9j1ui0ytv5sii,1,36.9,43,2023-04-01T15:15:03.501Z,2023-04-04T06:34:50Z,4153035363,141,63.3,4153035359,56,Back,4153035365,212,13.9,4162380159,178,,4153035361,140,38.2,4153035367,213,1.5,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630693,431,1,2,51,23,82kapkjwonlv9j1ui0ytv5sii,1,38.2,63.3,2023-04-01T15:15:06.781Z,2023-04-04T06:35:02Z,4153036325,56,Left,4153036345,212,28.5,4153036341,141,94.1,4153036337,140,56.6,4153036353,213,0.8,4162380561,178,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630837,432,1,2,51,27,82kapkjwonlv9j1ui0ytv5sii,1,67.3,87.2,2023-04-01T15:15:11.203Z,2023-04-04T06:35:10Z,4153037121,213,0.2,4153037117,141,91.5,4153037119,212,12.2,4153037113,56,Left,4162380827,178,,4153037115,140,78.6,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630915,433,1,2,51,33,82kapkjwonlv9j1ui0ytv5sii,1,82,94.4,2023-04-01T15:15:16.440Z,2023-04-04T06:35:21Z,4153037531,213,3.1,4162381133,178,,4153037527,141,94.8,4153037525,140,75.3,4153037529,212,7.0,4153037523,56,Left,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526630995,434,1,2,51,35,82kapkjwonlv9j1ui0ytv5sii,1,75.2,94.5,2023-04-01T15:15:18.293Z,2023-04-04T06:35:28Z,4162381367,178,,4153037911,213,4.6,4153037901,140,74.4,4153037907,212,5.6,4153037897,56,Left,4153037905,141,86.3,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526631021,435,1,2,51,35,82kapkjwonlv9j1ui0ytv5sii,0,74.4,86.3,2023-04-01T15:15:19.149Z,2023-04-04T06:35:33Z,4153038049,140,80.4,4153038043,56,Left,4153038057,141,86.3,4162381535,178,,4153038061,212,6.3,4153038037,155,,4153038065,213,0,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526631035,427,49,2,51,36,2ezfenuwk3y65p8jdbj55xqt0,1,18.3,17.9,2023-04-01T15:15:19.970Z,2023-04-04T06:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526631213,428,1,2,51,37,2ezfenuwk3y65p8jdbj55xqt0,1,18.3,20.7,2023-04-01T15:15:21.142Z,2023-04-04T06:35:45Z,4153039069,213,0.3,4153039063,140,27.6,4153039065,141,25.0,4153039067,212,10.2,4153039061,56,Back,4162381883,178,,,,,,,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528392871,1094,67,2,51,38,2ezfenuwk3y65p8jdbj55xqt0,1,30.2,23.4,2023-04-01T15:15:22.169Z,2023-04-04T14:47:25Z,4162477267,233,878,,,,,,,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
