id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2535652805,485,1,2,51,40,dmz37633qbsvl7gncq5s51yjw,1,52.2,55.5,2023-04-18T19:55:22.339Z,2023-04-21T02:56:22Z,4201016657,140,71.7,4201016661,212,26.3,4205223353,178,,4201016663,213,0.7,4201016659,141,79.7,4201016655,56,Left,,,,,,,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535652927,486,1,2,51,43,dmz37633qbsvl7gncq5s51yjw,1,71.6,82.6,2023-04-18T19:55:25.760Z,2023-04-21T02:56:28Z,4201017215,212,15.5,4201017207,140,86.2,4201017211,141,85.9,4201017205,56,Left,4201017217,213,0.1,4205223365,178,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535982985,899,3,2,51,48,dmz37633qbsvl7gncq5s51yjw,0,89,91.3,2023-04-18T19:55:30.539Z,2023-04-21T02:56:35Z,4205223373,178,,4202763621,286,,4202763619,56,Left,4202763625,467,f5zei3x0mg1i5q3soziuy579,4202763623,464,,,,,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535652939,487,4,2,51,48,dmz37633qbsvl7gncq5s51yjw,1,85.8,86.6,2023-04-18T19:55:30.670Z,2023-04-21T02:56:46Z,4201017277,265,,4201017275,152,,4201017321,233,461,4201017271,13,,4201017273,56,Left,4201017279,286,,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535652935,461,4,2,51,48,jv3jh5m5t7qy5t37vwwmnj16,0,14.2,13.4,2023-04-18T19:55:30.671Z,2023-04-21T02:56:46Z,4201017247,265,,4201017331,233,487,4201017245,152,,4201017241,13,,4201017243,56,Back,4205223395,178,,4201017249,285,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535653031,462,17,2,51,56,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T19:55:38.290Z,2023-04-21T02:56:49Z,4201017767,13,243,4201017763,31,,4201017765,392,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654205,488,1,2,52,56,dmz37633qbsvl7gncq5s51yjw,0,82.9,85.3,2023-04-18T19:56:38.556Z,2023-04-21T02:56:53Z,4201024099,212,22.0,4201024093,56,Center,4201024095,140,91.0,4201024101,213,5.1,4202764493,20,,4201024097,141,55.5,4205223419,178,,4201024089,155,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,4201024085,2,4201024091,152,,4201024087,5,,,,4202764491,223,,,,,,,,,,,,,,,,,,,,,,,,
2535654249,463,12,2,52,57,jv3jh5m5t7qy5t37vwwmnj16,1,7.8,45,2023-04-18T19:56:39.620Z,2023-04-21T02:57:06Z,4205223455,388,,4201024333,141,36.3,4201024335,212,14.5,4201024359,15,,4201024325,56,Back,4201024337,213,5.9,4201024329,140,20.4,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654275,464,49,2,52,58,jv3jh5m5t7qy5t37vwwmnj16,1,22.3,33,2023-04-18T19:56:40.471Z,2023-04-21T02:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654353,465,1,2,52,59,jv3jh5m5t7qy5t37vwwmnj16,1,23.1,31.9,2023-04-18T19:56:41.699Z,2023-04-21T02:57:23Z,4201024917,141,6.1,4201024923,1,,4201024915,140,69.0,4201024911,155,,4201024921,213,5.9,4201024913,56,Right,4201024919,212,51.3,4205223487,178,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654397,466,1,2,53,6,jv3jh5m5t7qy5t37vwwmnj16,0,76.2,2.2,2023-04-18T19:56:48.590Z,2023-04-21T02:57:33Z,4201025197,212,31.2,4201025187,2,,4202765033,224,,4205223513,178,,4202765035,20,,4201025189,155,,4201025199,213,1.3,4201025193,140,85.0,4oogur7f8tfx3z011ap58ao5x,G. McCleary,4201025195,141,4201025191,56,Center,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654463,489,1,2,53,8,dmz37633qbsvl7gncq5s51yjw,1,21.7,44.9,2023-04-18T19:56:50.331Z,2023-04-21T02:57:38Z,4201025559,56,Back,4205223527,178,,4201025567,213,2.8,4201025565,212,20.3,4201025561,140,3.4,4201025557,3,,4201025563,141,54.6,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654467,490,52,2,53,10,dmz37633qbsvl7gncq5s51yjw,1,3.4,54.6,2023-04-18T19:56:52.051Z,2023-04-21T02:57:43Z,4202765159,376,,4205223535,178,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654563,491,80,2,53,18,dmz37633qbsvl7gncq5s51yjw,0,13.6,63.7,2023-04-18T19:57:00.221Z,2023-04-21T02:57:45Z,4205223539,178,,,,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654693,492,1,2,53,20,dmz37633qbsvl7gncq5s51yjw,1,14.5,63.6,2023-04-18T19:57:02.849Z,2023-04-21T02:57:53Z,4201026939,141,37.0,4201026909,140,25.3,4201026945,212,21.3,4201026949,213,5.3,4205223561,178,,4201026907,56,Back,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654805,493,1,2,53,27,dmz37633qbsvl7gncq5s51yjw,1,43.5,24.4,2023-04-18T19:57:09.310Z,2023-04-21T02:58:02Z,4201027499,141,25.6,4201027503,213,0.0,4201027495,56,Center,4201027501,212,18.3,4201027497,140,60.9,4205223579,178,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654817,494,4,2,53,29,dmz37633qbsvl7gncq5s51yjw,1,57.6,21.8,2023-04-18T19:57:11.850Z,2023-04-21T02:58:06Z,4201027547,152,,4201027677,233,467,4201027545,56,Center,4201027543,13,,4201027549,265,,4201027551,286,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535654827,467,4,2,53,29,jv3jh5m5t7qy5t37vwwmnj16,0,42.4,78.2,2023-04-18T19:57:11.851Z,2023-04-21T02:58:06Z,4201027691,233,494,4201027607,152,,4201027611,285,,4201027605,56,Back,4205223597,178,,4201027603,13,,4201027609,265,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655183,495,1,2,53,50,dmz37633qbsvl7gncq5s51yjw,1,57.2,21.8,2023-04-18T19:57:32.618Z,2023-04-21T02:58:09Z,4201029501,5,,4201029505,56,Right,4201029509,141,7.4,4201029503,152,,4201029513,213,5.4,4201029511,212,12.7,4205223607,178,,4201029507,140,64.9,e3ff2af2lxs0rl8c4r5ns4wd1,P. Digby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655211,496,1,2,53,53,dmz37633qbsvl7gncq5s51yjw,1,64.9,7.4,2023-04-18T19:57:35.209Z,2023-04-21T02:58:16Z,4201029639,141,15.0,4205223633,178,,4201029635,56,Right,4201029637,140,63.5,4201029641,212,5.4,4201029643,213,1.8,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655287,497,1,2,53,54,dmz37633qbsvl7gncq5s51yjw,1,63.5,15,2023-04-18T19:57:36.915Z,2023-04-21T02:58:18Z,4201030035,140,74.6,4201030033,56,Right,4201030039,212,12.4,4205223641,178,,4201030041,213,5.9,4201030037,141,8.6,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655307,498,1,2,53,59,dmz37633qbsvl7gncq5s51yjw,0,93,4.1,2023-04-18T19:57:41.960Z,2023-04-21T02:58:22Z,4201030161,213,1.6,4202766137,20,,4202766135,224,,4201030149,2,,4201030151,155,,4205223667,178,,4201030157,141,40.3,4201030153,56,Center,58yhuku61yc06xpc55v5cdtec,L. Bennett,4201030159,212,4201030155,140,91.7,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655345,468,12,2,54,0,jv3jh5m5t7qy5t37vwwmnj16,1,7,61.2,2023-04-18T19:57:42.999Z,2023-04-21T02:58:29Z,4201030337,212,24.7,4205223693,388,,4201030339,213,5.4,4201030333,140,21.3,4201030335,141,32.4,4201030363,15,,4201030331,56,Back,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655391,499,61,2,54,2,dmz37633qbsvl7gncq5s51yjw,0,80.7,50.3,2023-04-18T19:57:44.966Z,2023-04-21T02:58:40Z,4201030529,56,Center,4205223723,178,,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655393,469,1,2,54,4,jv3jh5m5t7qy5t37vwwmnj16,0,20.1,31.5,2023-04-18T19:57:46.149Z,2023-04-21T02:58:45Z,4201030559,212,5.1,4201030553,140,23.3,4205223739,178,,4201030551,56,Back,4201030557,141,37.1,4202766219,155,,4201030561,213,0.8,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655423,500,61,2,54,4,dmz37633qbsvl7gncq5s51yjw,1,80.7,50.3,2023-04-18T19:57:46.368Z,2023-04-21T02:59:12Z,4205223859,178,,4205223857,15,,4201030699,56,Center,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535983467,807,49,2,54,5,jv3jh5m5t7qy5t37vwwmnj16,1,23.7,36,2023-04-18T19:57:47.861Z,2023-04-21T02:59:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655469,470,1,2,54,5,jv3jh5m5t7qy5t37vwwmnj16,0,21.1,36.3,2023-04-18T19:57:47.892Z,2023-04-21T02:59:29Z,4205223899,178,,4201030921,56,Center,4201030925,141,24.4,4201030919,157,,4201030929,213,6.1,4201030923,140,59.0,4201030931,1,,4201030927,212,40.6,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535983495,900,49,2,54,9,dmz37633qbsvl7gncq5s51yjw,1,39,70.9,2023-04-18T19:57:51.564Z,2023-04-21T02:59:48Z,,,,,,,,,,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655641,501,1,2,54,11,dmz37633qbsvl7gncq5s51yjw,1,38.1,75.1,2023-04-18T19:57:53.522Z,2023-04-21T02:59:42Z,4205223953,178,,4201031829,140,31.5,4201031835,213,4.5,4201031827,56,Back,4201031831,141,36.6,4201031833,212,27.1,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655707,502,1,2,54,18,dmz37633qbsvl7gncq5s51yjw,0,42,16.4,2023-04-18T19:58:00.713Z,2023-04-21T02:59:58Z,4201032207,1,,4201032199,140,78.6,4205224009,178,,4201032197,56,Right,4201032203,212,39.1,4201032205,213,6.1,4201032201,141,6.1,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655719,471,61,2,54,22,jv3jh5m5t7qy5t37vwwmnj16,1,24.1,96.3,2023-04-18T19:58:04.180Z,2023-04-21T03:00:24Z,4201032257,56,Back,4205224049,178,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655731,472,5,2,54,22,jv3jh5m5t7qy5t37vwwmnj16,0,21.3,102,2023-04-18T19:58:04.560Z,2023-04-21T03:00:28Z,4201032311,56,Back,4201033773,233,503,4201032313,347,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655959,503,5,2,54,22,dmz37633qbsvl7gncq5s51yjw,1,78.7,-2,2023-04-18T19:58:04.560Z,2023-04-21T03:00:28Z,4201033701,347,,4201033699,56,Right,4201033731,233,472,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535655989,504,1,2,54,36,dmz37633qbsvl7gncq5s51yjw,1,84,0,2023-04-18T19:58:18.668Z,2023-04-21T03:00:33Z,4201033909,141,5.8,4201033903,107,,4201033905,56,Right,4201033907,140,82.1,4201033911,212,5.7,4201033913,213,1.9,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656097,505,1,2,54,37,dmz37633qbsvl7gncq5s51yjw,1,82.1,5.8,2023-04-18T19:58:19.669Z,2023-04-21T03:00:41Z,4201034441,56,Right,4201034445,141,7.6,4201034443,140,73.5,4201034449,213,3.0,4205224159,178,,4201034447,212,9.1,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656145,506,1,2,54,44,dmz37633qbsvl7gncq5s51yjw,1,82.3,4.9,2023-04-18T19:58:26.382Z,2023-04-21T03:00:56Z,4201034713,212,9.5,4201034707,56,Right,4201034711,141,10.4,4201034717,213,2.7,4205224225,178,,4201034709,140,74.0,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656247,507,2,2,54,46,dmz37633qbsvl7gncq5s51yjw,1,75.4,7.6,2023-04-18T19:58:28.941Z,2023-04-21T03:01:06Z,4201051359,2,,4201051341,7,5kyyaapya2gv5awlfgckmwpux,4201035275,56,Center,4201035279,141,41.5,4202767325,72,,4205224247,178,,4202767323,223,,4201035277,140,90.4,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656241,474,55,2,54,46,jv3jh5m5t7qy5t37vwwmnj16,1,1.9,56,2023-04-18T19:58:28.942Z,2023-04-21T03:01:07Z,4202767395,189,,,,,,,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656227,473,43,2,54,52,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T19:58:34.056Z,2023-04-18T19:58:48Z,4201035155,173,0,4201036541,144,63,4201035161,56,Back,4201035157,178,0,4201035159,182,0,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656257,508,43,2,54,52,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T19:58:34.652Z,2023-04-18T20:01:16Z,4201035329,22,0,4201050753,144,15,4201045195,72,0,4201035333,56,Center,4201035331,17,0,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656451,509,43,2,55,4,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T19:58:46.508Z,2023-04-18T20:01:24Z,4201051545,144,5,4201036389,56,Center,4201044335,361,0,4201036391,346,0,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656713,475,27,2,55,14,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T19:58:56.560Z,2023-04-21T03:01:13Z,4201037749,41,Injury,4201053847,233,510,4201037751,53,4uywqjm0i2ik5cwhulbmzxi39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535656649,510,27,2,55,14,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T19:58:56.560Z,2023-04-21T03:01:14Z,4201053827,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535657799,476,28,2,56,23,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-18T20:00:05.500Z,2023-04-21T03:01:19Z,4201043929,233,511,4201043663,55,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535657823,511,28,2,56,23,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-18T20:00:05.500Z,2023-04-21T03:01:19Z,4201043833,233,476,4201043801,55,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658193,477,1,2,56,40,jv3jh5m5t7qy5t37vwwmnj16,0,4.6,55.7,2023-04-18T20:00:22.161Z,2023-04-21T03:01:40Z,4201045839,141,56.1,4201045833,157,,4205224401,178,,4203233047,5,,4201045835,56,Center,4201045841,212,62.1,4201045845,213,0.0,4201045837,140,63.7,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,4203233049,152,4201045849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658255,512,1,2,56,43,dmz37633qbsvl7gncq5s51yjw,0,35.3,43.6,2023-04-18T20:00:25.450Z,2023-04-21T03:01:45Z,4201046151,3,,4201046155,140,65.4,4201046159,212,32.1,4201046153,56,Center,4201046163,1,,4205224419,388,,4201046157,141,51.5,4201046161,213,0.2,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658353,478,1,2,56,46,jv3jh5m5t7qy5t37vwwmnj16,0,34.8,43.3,2023-04-18T20:00:28.280Z,2023-04-21T03:01:50Z,4201046733,212,55.0,4201046731,141,29.5,4201046735,213,6.1,4201046727,56,Center,4205224463,178,,4201046725,157,,4201046737,1,,4201046729,140,86.4,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658373,513,52,2,56,50,dmz37633qbsvl7gncq5s51yjw,1,10.5,65.7,2023-04-18T20:00:32.900Z,2023-04-21T03:01:55Z,4202767675,378,,4205224495,178,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658655,514,1,2,57,3,dmz37633qbsvl7gncq5s51yjw,0,11.5,62.1,2023-04-18T20:00:45.024Z,2023-04-21T03:01:59Z,4201048235,140,56.8,4201048233,56,Center,4201048239,212,48.5,4201048243,1,,4201048229,199,,4201048237,141,47.9,4201048241,213,6.1,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658643,479,8,2,57,5,jv3jh5m5t7qy5t37vwwmnj16,1,43.9,47.3,2023-04-18T20:00:47.331Z,2023-04-21T03:02:06Z,4201048169,56,Back,4205224539,178,,4202767789,384,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658673,480,61,2,57,6,jv3jh5m5t7qy5t37vwwmnj16,0,39.1,56.4,2023-04-18T20:00:48.725Z,2023-04-21T03:02:25Z,4201048323,56,Back,4205224591,178,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658783,515,1,2,57,10,dmz37633qbsvl7gncq5s51yjw,0,63.3,47.5,2023-04-18T20:00:52.072Z,2023-04-21T03:02:33Z,4201048903,141,53.4,4201048905,212,25.1,4205224647,178,,4201048901,140,86.9,4201048899,56,Center,4201048907,213,0.2,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658775,481,8,2,57,11,jv3jh5m5t7qy5t37vwwmnj16,1,15,52.1,2023-04-18T20:00:53.884Z,2023-04-21T03:02:40Z,4201048865,56,Back,4205224663,178,,4202768055,384,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658839,482,1,2,57,12,jv3jh5m5t7qy5t37vwwmnj16,1,18,56.4,2023-04-18T20:00:54.390Z,2023-04-21T03:02:46Z,4201049235,213,4.2,4201049227,56,Back,4201049231,141,27.3,4205224681,178,,4201049233,212,22.3,4201049229,140,8.2,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658845,483,49,2,57,16,jv3jh5m5t7qy5t37vwwmnj16,1,7.9,22.5,2023-04-18T20:00:58.487Z,2023-04-21T03:02:53Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658941,484,1,2,57,20,jv3jh5m5t7qy5t37vwwmnj16,1,24.5,7,2023-04-18T20:01:02.582Z,2023-04-21T03:02:59Z,4201049739,1,,4201049733,141,61.8,4201049735,212,48.6,4201049727,155,,4201049731,140,54.2,4205224695,178,,4201049737,213,0.9,4201049729,56,Center,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535658997,485,1,2,57,23,jv3jh5m5t7qy5t37vwwmnj16,1,54.3,62.1,2023-04-18T20:01:05.170Z,2023-04-21T03:03:07Z,4201050103,213,3.5,4201050099,141,56.6,4201050101,212,10.8,4201050095,56,Back,4205224709,178,,4201050097,140,44.6,4202768299,156,,4205224711,21,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659041,486,1,2,57,27,jv3jh5m5t7qy5t37vwwmnj16,0,46.4,43,2023-04-18T20:01:09.452Z,2023-04-21T03:03:10Z,4201050369,212,60.0,4201050365,141,15.2,4201050361,140,100.0,4201050357,56,Right,4205224721,178,,4201050379,1,,4201050355,155,,4201050375,213,6.0,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659045,487,5,2,57,31,jv3jh5m5t7qy5t37vwwmnj16,0,100.8,14.6,2023-04-18T20:01:13.409Z,2023-04-21T03:03:13Z,4201050525,233,516,4201050389,56,Right,4201050397,346,,,,,,,,,,,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659055,516,5,2,57,31,dmz37633qbsvl7gncq5s51yjw,1,-0.8,85.4,2023-04-18T20:01:13.409Z,2023-04-21T03:03:13Z,4201050443,56,Back,4201050445,233,487,4201050453,346,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659459,517,1,2,57,51,dmz37633qbsvl7gncq5s51yjw,0,4.5,61.7,2023-04-18T20:01:33.587Z,2023-04-21T03:03:17Z,4201052701,141,87.1,4201052705,212,70.3,4201052709,213,0.2,4201052697,56,Left,4201052695,124,,4201052719,74,,4201052699,140,69.4,4201052715,1,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659543,488,1,2,57,55,jv3jh5m5t7qy5t37vwwmnj16,0,29.6,9.2,2023-04-18T20:01:37.355Z,2023-04-21T03:03:23Z,4205224809,388,,4201053159,212,54.3,4201053153,56,Center,4201053155,140,79.6,4201053151,3,,4201053161,213,0.3,4201053157,141,29.5,4201053163,1,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659577,518,1,2,57,57,dmz37633qbsvl7gncq5s51yjw,1,27.8,69.4,2023-04-18T20:01:39.729Z,2023-04-21T03:03:33Z,4201053455,212,17.0,4201053449,56,Back,4201053451,140,11.7,4205224881,178,,4201053453,141,66.3,4201053447,3,,4201053457,213,3.3,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535659581,519,52,2,58,1,dmz37633qbsvl7gncq5s51yjw,1,11.7,66.3,2023-04-18T20:01:43.018Z,2023-04-21T03:03:36Z,4202768711,376,,4205224915,178,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
