id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2545050005,198,5,1,22,27,b3vbyitzi3nrw9ehj1eoko219,0,9.6,-2,2023-05-07T11:22:34.597Z,2023-05-10T06:03:54Z,4258058417,56,Back,4258058419,347,,4258059629,233,204,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050215,204,5,1,22,27,82kapkjwonlv9j1ui0ytv5sii,1,90.4,102,2023-05-07T11:22:34.597Z,2023-05-10T06:03:53Z,4258059595,347,,4258059591,56,Left,4258059621,233,198,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050251,205,1,1,22,41,82kapkjwonlv9j1ui0ytv5sii,1,93.4,100,2023-05-07T11:22:48.610Z,2023-05-10T06:03:57Z,4258059773,107,,4258059781,212,16.1,4258059777,140,81.6,4258059779,141,86.9,4258059775,56,Left,4258059783,213,3.8,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050267,206,1,1,22,42,82kapkjwonlv9j1ui0ytv5sii,1,81.6,86.9,2023-05-07T11:22:49.618Z,2023-05-10T06:04:02Z,4258059883,213,0.8,4258059875,56,Left,4258059879,141,97.4,4265718975,178,,4258059881,212,9.6,4258059877,140,87.7,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050325,207,1,1,22,44,82kapkjwonlv9j1ui0ytv5sii,1,89,96.2,2023-05-07T11:22:51.512Z,2023-05-10T06:04:12Z,4258060135,56,Center,4258060185,213,4.8,4263646851,224,,4263646853,72,,4258061181,210,13,4258060181,141,56.9,4258060131,2,,4258060183,212,26.8,bydla0otire1a58193o1buqjt,J. Shipley,1,4258060137,140,91.0,4265719015,178,4258060133,155,4258061183,154,,,,,,,,,,,,,,,,,,,,,,
2545050335,208,13,1,22,45,82kapkjwonlv9j1ui0ytv5sii,1,89.1,53.4,2023-05-07T11:22:52.805Z,2023-05-10T06:04:13Z,4258061211,29,,4258061221,103,86.1,4258061219,102,48.9,4258060211,17,,4258060213,56,Center,4258060209,22,,4258061223,230,98.6,4258061209,74,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,4258061213,154,,4258060721,328,4258061215,55,4258061225,231,51.1,4258060717,15,,,4265719119,178,,207,,,,,,,,,,,,,
2545050305,199,5,1,22,46,b3vbyitzi3nrw9ehj1eoko219,1,-1.4,50.3,2023-05-07T11:22:53.969Z,2023-05-10T06:04:16Z,4258060313,233,209,4258060021,346,,4258060019,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050345,209,5,1,22,46,82kapkjwonlv9j1ui0ytv5sii,0,101.4,49.7,2023-05-07T11:22:53.969Z,2023-05-10T06:04:16Z,4258060321,233,199,4258060259,346,,4258060257,56,Center,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050983,200,1,1,23,21,b3vbyitzi3nrw9ehj1eoko219,0,4.6,43,2023-05-07T11:23:28.607Z,2023-05-10T06:04:18Z,4258063589,74,,4258063585,1,,4258063573,124,,4258063577,140,61.1,4258063581,212,63.8,4258063575,56,Right,4258063583,213,5.9,4258063579,141,8.6,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051001,210,44,1,23,24,82kapkjwonlv9j1ui0ytv5sii,1,37.6,94.8,2023-05-07T11:23:31.404Z,2023-05-10T06:33:00Z,4258063693,56,Back,4258063735,233,201,4258063695,285,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545050985,201,44,1,23,24,b3vbyitzi3nrw9ehj1eoko219,0,62.4,5.2,2023-05-07T11:23:31.405Z,2023-05-10T06:04:23Z,4258063597,286,,4258063761,233,210,4258063595,56,Right,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051019,211,1,1,23,24,82kapkjwonlv9j1ui0ytv5sii,0,36.3,98.1,2023-05-07T11:23:31.491Z,2023-05-10T06:33:00Z,4258063793,212,14.1,4258063787,56,Back,4265719297,388,,4258063789,140,49.7,4258063795,213,0.1,4258063785,3,,4258063791,141,100.0,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051225,202,5,1,23,25,b3vbyitzi3nrw9ehj1eoko219,1,47.8,-0.6,2023-05-07T11:23:32.561Z,2023-05-10T06:04:30Z,4258065033,233,212,4258065007,56,Back,4258065009,347,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051025,212,5,1,23,25,82kapkjwonlv9j1ui0ytv5sii,0,52.2,100.6,2023-05-07T11:23:32.561Z,2023-05-10T06:04:30Z,4258063809,347,,4258063807,56,Left,4258065057,233,202,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051261,203,1,1,23,40,b3vbyitzi3nrw9ehj1eoko219,0,53,0,2023-05-07T11:23:48.093Z,2023-05-10T06:04:32Z,4258065199,141,11.7,4258065203,213,0.4,4258065195,56,Right,4258065193,107,,4258065197,140,76.2,4258065205,1,,4258065201,212,26.1,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051265,213,61,1,23,42,82kapkjwonlv9j1ui0ytv5sii,0,22.4,88.6,2023-05-07T11:23:50.111Z,2023-05-10T06:04:37Z,4265719433,178,,4265719431,21,,4258065223,56,Back,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051297,204,1,1,23,43,b3vbyitzi3nrw9ehj1eoko219,0,74.1,10.1,2023-05-07T11:23:51.075Z,2023-05-10T06:04:42Z,4258065403,141,16.8,4258065407,213,0.6,4258065399,56,Right,4258065401,140,80.9,4265719497,178,,4258065405,212,8.5,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051337,214,1,1,23,44,82kapkjwonlv9j1ui0ytv5sii,0,23.9,83.6,2023-05-07T11:23:52.148Z,2023-05-10T06:04:45Z,4258065631,157,,4258065635,140,39.7,4258065639,212,17.3,4258065641,213,0.3,4258065643,1,,4258065633,56,Back,4265719537,178,,4258065637,141,90.6,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051371,205,44,1,23,47,b3vbyitzi3nrw9ehj1eoko219,1,55.9,8.4,2023-05-07T11:23:55.313Z,2023-05-10T06:33:01Z,4258070597,233,215,4258065829,56,Right,4258065833,286,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051367,215,44,1,23,47,82kapkjwonlv9j1ui0ytv5sii,0,44.1,91.6,2023-05-07T11:23:55.314Z,2023-05-10T06:04:48Z,4258065815,285,,4258065813,56,Back,4258070629,233,205,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051375,206,1,1,23,47,b3vbyitzi3nrw9ehj1eoko219,0,53.4,9.4,2023-05-07T11:23:55.332Z,2023-05-10T06:33:01Z,4258065847,212,7.0,4258065843,140,59.8,4258065845,141,6.5,4258065839,3,,4258065841,56,Right,4265719619,388,,4258065849,213,6.0,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051373,216,61,1,23,47,82kapkjwonlv9j1ui0ytv5sii,1,41.5,93.2,2023-05-07T11:23:55.354Z,2023-05-10T06:04:59Z,4265719755,15,,4258065835,56,Back,4265719757,388,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051399,217,1,1,23,49,82kapkjwonlv9j1ui0ytv5sii,0,33,94.4,2023-05-07T11:23:56.752Z,2023-05-10T06:05:04Z,4258065971,56,Back,4265719823,178,,4258065975,141,95.0,4258065979,213,0.1,4258066021,236,,4258066027,286,,4258066023,233,207,4258065973,140,37.7,bydla0otire1a58193o1buqjt,J. Shipley,,4258065977,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051405,207,74,1,23,49,b3vbyitzi3nrw9ehj1eoko219,1,67.7,7.1,2023-05-07T11:23:56.806Z,2023-05-10T06:05:08Z,4258066005,285,,4258066049,233,217,4265719909,178,,4258066003,56,Right,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051429,208,5,1,23,51,b3vbyitzi3nrw9ehj1eoko219,0,58.2,-1.8,2023-05-07T11:23:58.509Z,2023-05-10T06:05:14Z,4258066139,347,,4258066137,56,Right,4258066905,233,218,,,,,,,,,,,,,,,,uc2ekz3foqyl9djmicme4t4a,D. Duffy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051537,218,5,1,23,51,82kapkjwonlv9j1ui0ytv5sii,1,41.8,101.8,2023-05-07T11:23:58.509Z,2023-05-10T06:05:13Z,4258066837,233,208,4258066769,347,,4258066767,56,Back,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051659,219,1,1,24,1,82kapkjwonlv9j1ui0ytv5sii,1,37.7,100,2023-05-07T11:24:08.680Z,2023-05-10T06:05:17Z,4258067431,1,,4258067417,107,,4258067423,141,72.4,4258067421,140,26.5,4258067419,56,Back,4258067425,212,23.3,4258067429,213,4.2,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051697,220,1,1,24,4,82kapkjwonlv9j1ui0ytv5sii,1,28.8,68.4,2023-05-07T11:24:11.974Z,2023-05-10T06:05:21Z,4265720135,178,,4258067639,141,11.1,4258067641,212,39.1,4258067645,1,,4258067643,213,4.8,4258067633,56,Back,4258067637,140,32.3,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051765,221,1,1,24,7,82kapkjwonlv9j1ui0ytv5sii,1,32.4,11.1,2023-05-07T11:24:15.344Z,2023-05-10T06:05:24Z,4258068049,140,67.6,4258068057,1,,4258068053,212,37.0,4258068045,155,,4265720179,178,,4258068047,56,Right,4258068055,213,0.0,4258068051,141,12.0,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051785,209,45,1,24,11,b3vbyitzi3nrw9ehj1eoko219,0,25,85.2,2023-05-07T11:24:18.626Z,2023-05-10T06:05:29Z,4258068171,285,,4258068423,233,222,4258068169,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051829,222,3,1,24,11,82kapkjwonlv9j1ui0ytv5sii,1,75,14.8,2023-05-07T11:24:18.626Z,2023-05-10T06:05:29Z,4258068405,233,209,4263647531,465,,4258068357,56,Right,4258068359,286,,4265720277,178,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051845,223,1,1,24,15,82kapkjwonlv9j1ui0ytv5sii,0,96.4,25.3,2023-05-07T11:24:22.892Z,2023-05-10T06:05:32Z,4258068463,213,1.7,4265720349,178,,4258068457,140,95.5,4258068455,56,Center,4258068461,212,8.2,4258068459,141,37.3,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051865,210,12,1,24,15,b3vbyitzi3nrw9ehj1eoko219,1,5.9,56.3,2023-05-07T11:24:23.343Z,2023-05-10T06:05:38Z,4258068581,212,9.1,4258068577,140,0.0,4258068583,213,2.7,4258068575,56,Back,4258068663,167,,4265720455,178,,4258068579,141,62.6,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051875,211,6,1,24,16,b3vbyitzi3nrw9ehj1eoko219,0,0,66.8,2023-05-07T11:24:24.367Z,2023-05-10T06:05:41Z,4258068633,56,Back,4258069025,233,224,4258068635,73,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545051941,224,6,1,24,16,82kapkjwonlv9j1ui0ytv5sii,1,100,33.2,2023-05-07T11:24:24.367Z,2023-05-10T06:05:41Z,4258068993,75,,4258068991,56,Center,4258069013,233,211,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052387,225,1,1,24,45,82kapkjwonlv9j1ui0ytv5sii,0,99.5,0.5,2023-05-07T11:24:52.785Z,2023-05-10T06:05:45Z,4258071507,2,,4258071519,141,66.4,4258071521,212,45.5,4258071511,155,,4258071517,140,91.9,4258071509,6,,4258071513,224,,4263647923,20,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,4258071523,213,1.7,4258071525,1,4258071515,56,4265720595,178,,,,,,,,,Center,,,,,,,,,,,,,
2545052415,212,12,1,24,47,b3vbyitzi3nrw9ehj1eoko219,1,6.7,36.4,2023-05-07T11:24:54.945Z,2023-05-10T06:05:53Z,4258071735,140,28.3,4258071741,213,0.3,4258071739,212,23.8,4265720661,388,,4258071733,56,Back,4258071737,141,47.0,4258071769,15,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052473,226,1,1,24,49,82kapkjwonlv9j1ui0ytv5sii,0,70.3,52.5,2023-05-07T11:24:57.054Z,2023-05-10T06:06:01Z,4258072039,213,1.2,4258072031,56,Left,4258072035,141,85.1,4258072033,140,78.8,4258072037,212,23.9,4265720837,178,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052465,213,49,1,24,52,b3vbyitzi3nrw9ehj1eoko219,1,27.6,8.3,2023-05-07T11:24:59.441Z,2023-05-10T06:06:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052531,214,1,1,24,53,b3vbyitzi3nrw9ehj1eoko219,1,28.6,5.8,2023-05-07T11:25:00.583Z,2023-05-10T06:06:46Z,4258072357,141,20.6,4258072361,213,2.3,4258072359,212,13.5,4258072353,140,20.1,4265721573,178,,4258072351,56,Back,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052587,215,1,1,24,55,b3vbyitzi3nrw9ehj1eoko219,0,20.1,20.6,2023-05-07T11:25:02.941Z,2023-05-10T06:06:57Z,4258072627,140,69.1,4258072633,213,0.5,4258072623,155,,4258072629,141,57.9,4258072625,56,Center,4258072631,212,57.4,4265721739,178,,4258072635,1,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052621,227,1,1,24,58,82kapkjwonlv9j1ui0ytv5sii,1,40.8,31.8,2023-05-07T11:25:06.111Z,2023-05-10T06:07:02Z,4258072855,141,19.8,4258072859,213,5.4,4265721819,178,,4258072845,3,,4258072849,56,Back,4258072857,212,10.7,4258072853,140,47.4,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052695,228,1,1,25,0,82kapkjwonlv9j1ui0ytv5sii,1,47.4,19.8,2023-05-07T11:25:08.273Z,2023-05-10T06:07:15Z,4265721979,178,,4258073255,56,Center,4258073261,212,17.3,4258073259,141,36.6,4258073263,213,0.7,4258073253,155,,4258073257,140,59.8,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052703,229,49,1,25,2,82kapkjwonlv9j1ui0ytv5sii,1,63.5,43.4,2023-05-07T11:25:10.304Z,2023-05-10T06:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052787,230,1,1,25,3,82kapkjwonlv9j1ui0ytv5sii,1,63.5,43.4,2023-05-07T11:25:11.207Z,2023-05-10T06:08:00Z,4258073731,141,56.3,4258073735,213,1.9,4258073727,56,Center,4265722645,178,,4258073733,212,9.2,4258073729,140,61.0,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052833,231,1,1,25,8,82kapkjwonlv9j1ui0ytv5sii,1,43.7,66.4,2023-05-07T11:25:16.278Z,2023-05-10T06:08:04Z,4258073985,141,56.0,4265722671,178,,4258073981,56,Back,4258073989,213,3.5,4258073987,212,19.9,4258073983,140,26.0,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052887,232,1,1,25,11,82kapkjwonlv9j1ui0ytv5sii,1,33.9,64.6,2023-05-07T11:25:19.025Z,2023-05-10T06:08:06Z,4258074245,140,29.2,4258074241,56,Back,4265722709,178,,4258074249,212,20.2,4258074251,213,4.5,4258074247,141,35.8,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052925,233,1,1,25,14,82kapkjwonlv9j1ui0ytv5sii,1,31.7,35.8,2023-05-07T11:25:21.623Z,2023-05-10T06:08:10Z,4265722763,178,,4258074447,212,19.6,4258074443,140,35.8,4258074449,213,4.9,4258074445,141,7.7,4258074441,56,Back,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545052967,234,1,1,25,16,82kapkjwonlv9j1ui0ytv5sii,1,36.9,7.9,2023-05-07T11:25:24.184Z,2023-05-10T06:08:13Z,4258074663,56,Right,4258074669,212,18.4,4258074667,141,3.4,4265722815,178,,4258074665,140,54.2,4258074673,213,6.1,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053051,235,1,1,25,18,82kapkjwonlv9j1ui0ytv5sii,1,54.2,3.4,2023-05-07T11:25:25.528Z,2023-05-10T06:08:17Z,4258075069,213,0.9,4265722849,178,,4258075061,56,Right,4258075065,141,17.7,4258075063,140,61.2,4258075067,212,12.2,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053057,236,4,1,25,19,82kapkjwonlv9j1ui0ytv5sii,1,61.4,16.2,2023-05-07T11:25:26.764Z,2023-05-10T06:08:27Z,4258075095,13,,4258075113,233,216,4258075099,152,,4258075101,265,,4258075103,286,,4258075097,56,Right,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053029,216,4,1,25,19,b3vbyitzi3nrw9ehj1eoko219,0,38.6,83.8,2023-05-07T11:25:26.765Z,2023-05-10T06:08:27Z,4258074949,13,,4258075133,233,236,4265722959,389,,4258074965,265,,4258074961,152,,4258074955,56,Back,4258074969,285,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545053453,217,17,1,25,45,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-05-07T11:25:53.391Z,2023-05-10T06:08:33Z,4258077221,31,,4258077223,392,,4258077227,13,243,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054181,237,1,1,26,28,82kapkjwonlv9j1ui0ytv5sii,1,58.1,9.5,2023-05-07T11:26:35.639Z,2023-05-10T06:08:37Z,4258081333,213,0.3,4258081329,141,10.4,4258081325,56,Right,4258081321,5,,4258081327,140,60.1,4258081323,152,,4258081331,212,2.2,4265723065,178,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054223,238,1,1,26,29,82kapkjwonlv9j1ui0ytv5sii,1,62.7,9.7,2023-05-07T11:26:36.883Z,2023-05-10T06:08:39Z,4258081539,140,55.8,4258081541,141,51.5,4258081545,213,1.8,4258081543,212,29.3,4265723109,178,,4258081537,56,Center,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054249,239,1,1,26,32,82kapkjwonlv9j1ui0ytv5sii,1,60.9,59.1,2023-05-07T11:26:40.356Z,2023-05-10T06:08:42Z,4258081685,213,5.5,4258081677,56,Right,4258081681,141,20.0,4258081679,140,87.8,4265723151,178,,4258081687,1,,4258081683,212,38.8,4258081675,155,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054259,240,44,1,26,34,82kapkjwonlv9j1ui0ytv5sii,1,86.8,27,2023-05-07T11:26:42.330Z,2023-05-10T06:33:01Z,4258081723,56,Center,4258084349,233,220,4258081725,286,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054471,220,44,1,26,34,b3vbyitzi3nrw9ehj1eoko219,0,13.2,73,2023-05-07T11:26:42.331Z,2023-05-10T06:08:45Z,4258082901,56,Back,4258082903,285,,4258084367,233,240,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054271,241,1,1,26,35,82kapkjwonlv9j1ui0ytv5sii,0,88,19.8,2023-05-07T11:26:42.402Z,2023-05-10T06:33:02Z,4258081777,212,13.3,4258081773,140,86.2,4258081779,213,1.7,4265723227,388,,4258081775,141,39.2,4258081769,3,,4258081771,56,Center,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054293,218,1,1,26,35,b3vbyitzi3nrw9ehj1eoko219,0,18.2,56,2023-05-07T11:26:43.107Z,2023-05-10T06:08:51Z,4258081879,140,26.4,4258081875,56,Back,4258081883,212,13.0,4265723281,178,,4258081881,141,41.6,4258081873,3,,4258081885,213,5.4,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546092021,825,1,1,26,38,82kapkjwonlv9j1ui0ytv5sii,1,78.1,76.1,2023-05-07T11:26:45.673Z,2023-05-10T06:08:55Z,4263648435,140,65.5,4265723345,178,,4263648441,213,3.3,4263648439,212,13.4,4263648437,141,72.6,4263648433,56,Center,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054353,242,43,1,26,39,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-05-07T11:26:47.270Z,2023-05-08T22:23:33Z,4258082201,212,11.5,4258082195,56,Center,4258082197,140,64.6,4258082203,213,3.4,4263648419,144,1,4258082199,141,65.4,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054381,243,1,1,26,42,82kapkjwonlv9j1ui0ytv5sii,1,66.1,73,2023-05-07T11:26:49.739Z,2023-05-10T06:08:58Z,4258082409,56,Center,4258082413,141,38.6,4265723391,178,,4258082417,213,5.5,4258082411,140,88.6,4258082415,212,33.2,4258082419,1,,4258082407,155,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054387,244,44,1,26,43,82kapkjwonlv9j1ui0ytv5sii,1,83.4,44.1,2023-05-07T11:26:51.253Z,2023-05-10T06:33:02Z,4258082461,56,Center,4258082463,286,,4258082603,233,219,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054413,219,44,1,26,43,b3vbyitzi3nrw9ehj1eoko219,0,16.6,55.9,2023-05-07T11:26:51.254Z,2023-05-10T06:09:02Z,4258082621,233,244,4258082585,285,,4258082583,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545054433,245,1,1,26,43,82kapkjwonlv9j1ui0ytv5sii,1,84.6,49.6,2023-05-07T11:26:51.310Z,2023-05-10T06:33:02Z,4263648479,168,,4258082681,140,95.8,4258082691,213,5.1,4258082689,212,31.6,4265723501,388,,4258082677,56,Right,4258082685,141,6.5,4258082673,3,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
