id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2497988705,972,67,1,25,37,8rfydplrc9ki0sirqi0drcybk,1,57.6,10.5,2023-01-14T15:25:52.635Z,2023-01-16T11:03:12Z,3981185231,233,1126,,,,,,,,,,,,,,,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497988703,1126,67,1,25,37,ahm0t06rup1bkd9z0mxl2lmph,0,42.4,89.5,2023-01-14T15:25:52.636Z,2023-01-16T10:51:47Z,3981185243,233,972,,,,,,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256379,219,61,1,25,37,8rfydplrc9ki0sirqi0drcybk,0,60.5,7.4,2023-01-14T15:25:52.662Z,2023-01-16T11:03:12Z,3977269905,56,Right,3981136437,178,,,,,,,,,,,,,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256415,224,1,1,25,38,ahm0t06rup1bkd9z0mxl2lmph,0,31.2,94.7,2023-01-14T15:25:53.975Z,2023-01-16T10:10:19Z,3981136515,178,,3977270081,213,5.6,3977270083,1,,3977270075,140,67.5,3977270079,212,49.9,3977270071,157,,3977270073,56,Center,3977270077,141,47.3,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256639,220,1,1,25,42,8rfydplrc9ki0sirqi0drcybk,1,34.7,57.8,2023-01-14T15:25:57.593Z,2023-01-16T10:10:23Z,3977271333,213,0.5,3981136609,178,,3977271331,212,48.3,3977271335,1,,3977271327,140,74.1,3977271329,141,94.5,3977271325,56,Left,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256649,221,61,1,25,46,8rfydplrc9ki0sirqi0drcybk,0,74.1,94.5,2023-01-14T15:26:01.997Z,2023-01-16T10:10:38Z,3977271395,56,Left,3981136981,178,,,,,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256669,222,5,1,25,47,8rfydplrc9ki0sirqi0drcybk,0,76.6,101.2,2023-01-14T15:26:02.799Z,2023-01-16T10:10:46Z,3977272965,233,225,3977271493,56,Left,3977271497,347,,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256921,225,5,1,25,47,ahm0t06rup1bkd9z0mxl2lmph,1,23.4,-1.2,2023-01-14T15:26:02.799Z,2023-01-16T10:10:45Z,3977272951,233,222,3977272921,347,,3977272919,56,Back,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256959,226,1,1,26,1,ahm0t06rup1bkd9z0mxl2lmph,1,22.7,0,2023-01-14T15:26:16.381Z,2023-01-16T10:10:50Z,3977273113,107,,3977273123,213,2.4,3977273117,140,16.3,3977273121,212,9.2,3977273115,56,Back,3977273119,141,7.9,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257059,227,1,1,26,2,ahm0t06rup1bkd9z0mxl2lmph,1,16.3,7.9,2023-01-14T15:26:17.977Z,2023-01-16T10:10:55Z,3981137407,178,,3977273679,213,5.7,3977273671,56,Back,3977273675,141,1.1,3977273677,212,8.9,3977273673,140,23.5,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257063,228,3,1,26,4,ahm0t06rup1bkd9z0mxl2lmph,0,25.5,1.1,2023-01-14T15:26:20.170Z,2023-01-16T10:11:00Z,3981137589,178,,3977273707,211,,3977273697,285,,3977273695,56,Back,3980579061,464,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257297,223,5,1,26,6,8rfydplrc9ki0sirqi0drcybk,1,68.1,101.7,2023-01-14T15:26:21.911Z,2023-01-16T10:11:02Z,3977274843,347,,3977274841,56,Left,3977274949,233,229,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257087,229,5,1,26,6,ahm0t06rup1bkd9z0mxl2lmph,0,31.9,-1.7,2023-01-14T15:26:21.911Z,2023-01-16T10:11:02Z,3977274991,233,223,3977273839,347,,3977273835,56,Back,,,,,,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257341,224,1,1,26,12,8rfydplrc9ki0sirqi0drcybk,1,64.9,100,2023-01-14T15:26:27.947Z,2023-01-16T10:11:07Z,3977275085,140,68.1,3977275081,107,,3977275095,213,5.2,3977275083,56,Left,3977275087,141,90.9,3977275091,212,7.9,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257631,225,1,1,26,13,8rfydplrc9ki0sirqi0drcybk,1,68.1,90.9,2023-01-14T15:26:28.761Z,2023-01-16T10:11:12Z,3977276729,141,93.3,3977276725,56,Back,3977276727,140,44.7,3981137967,178,,3977276731,212,24.6,3977276733,213,3.1,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257637,226,50,1,26,18,8rfydplrc9ki0sirqi0drcybk,1,41.5,95.4,2023-01-14T15:26:34.213Z,2023-01-16T10:11:29Z,3977276755,286,,3977276751,56,Back,3977277073,233,230,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257645,230,7,1,26,19,ahm0t06rup1bkd9z0mxl2lmph,1,58.5,4.6,2023-01-14T15:26:34.632Z,2023-01-16T10:11:33Z,3977276791,56,Right,3977276793,285,,3977276789,167,,3980585607,383,,3981138369,178,,3977277007,233,226,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257923,227,5,1,26,20,8rfydplrc9ki0sirqi0drcybk,1,37.7,101.6,2023-01-14T15:26:35.516Z,2023-01-16T10:11:36Z,3977278385,233,231,3977278351,56,Back,3977278353,347,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257663,231,5,1,26,20,ahm0t06rup1bkd9z0mxl2lmph,0,62.3,-1.6,2023-01-14T15:26:35.516Z,2023-01-16T10:11:36Z,3977278435,233,227,3977276897,347,,3977276895,56,Right,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258057,228,1,1,26,29,8rfydplrc9ki0sirqi0drcybk,1,38.6,100,2023-01-14T15:26:44.490Z,2023-01-16T10:11:41Z,3977279087,107,,3977279097,141,94.2,3977279089,56,Left,3977279093,140,61.2,3977279105,213,6.1,3977279109,1,,3977279101,212,24.3,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258063,229,43,1,26,34,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-14T15:26:49.845Z,2023-01-15T19:13:09Z,3977279135,56,Left,3980586447,144,50,3977279137,286,0,,,,,,,,,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258083,232,43,1,26,34,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-14T15:26:49.846Z,2023-01-15T19:13:07Z,3977279297,233,229,3980586407,144,7,3977279243,285,0,3977279241,56,Back,,,,,,,,,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258173,230,4,1,26,35,8rfydplrc9ki0sirqi0drcybk,1,59.2,95.3,2023-01-14T15:26:50.618Z,2023-01-16T10:11:46Z,3977279825,233,233,3977279763,56,Left,3977279767,265,,3977279765,152,,3977279761,13,,3977279769,286,,,,,,,,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258161,233,4,1,26,35,ahm0t06rup1bkd9z0mxl2lmph,0,40.8,4.7,2023-01-14T15:26:50.619Z,2023-01-16T10:11:46Z,3977279861,233,230,3977279699,285,,3977279691,13,,3977279695,152,,3977279697,265,,3977279693,56,Back,3981138661,178,,,,,4z5onwcaou5pjcz3kxncn8wl,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258997,231,1,1,27,2,8rfydplrc9ki0sirqi0drcybk,1,61.7,90.8,2023-01-14T15:27:17.251Z,2023-01-16T10:11:51Z,3977284409,5,,3981138697,178,,3977289375,210,13,3977284427,213,4.6,3977284423,141,67.3,3977284417,56,Center,3977284421,140,59.3,3977284415,152,,czwcateaukr5r9yibdem642qd,D. Andrew,3977284425,212,16.2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2497259005,232,13,1,27,5,8rfydplrc9ki0sirqi0drcybk,1,68.4,51.3,2023-01-14T15:27:20.947Z,2023-01-16T10:11:52Z,3977284471,56,Center,3977289395,29,,3977289393,74,,3977289403,103,84.7,3977289405,215,,3977289409,231,50,3977287447,20,,3977289397,55,231,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,3981138757,178,,3977287445,24,3977289407,230,,98.4,3977289401,102,46.2,3977288279,18,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259077,233,5,1,27,7,8rfydplrc9ki0sirqi0drcybk,0,100.6,43.5,2023-01-14T15:27:22.849Z,2023-01-16T10:11:55Z,3977285011,233,234,3977284921,346,,3977284917,56,Center,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258973,234,5,1,27,7,ahm0t06rup1bkd9z0mxl2lmph,1,-0.6,56.5,2023-01-14T15:27:22.849Z,2023-01-16T10:11:55Z,3977284973,233,233,3977284273,346,,3977284271,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259763,235,1,1,27,31,ahm0t06rup1bkd9z0mxl2lmph,1,5.4,50.3,2023-01-14T15:27:46.799Z,2023-01-16T10:12:05Z,3977288729,213,1.2,3977288715,140,13.2,3977288725,212,21.7,3977288711,56,Back,3977288719,141,79.9,3977288709,124,,3977288737,237,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259855,236,1,1,27,36,ahm0t06rup1bkd9z0mxl2lmph,1,30,81.7,2023-01-14T15:27:52.137Z,2023-01-16T10:12:07Z,3981139097,178,,3977289171,141,96.0,3977289175,213,0.5,3977289169,140,46.3,3977289173,212,19.7,3977289167,56,Back,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259921,237,1,1,27,40,ahm0t06rup1bkd9z0mxl2lmph,1,43.1,85.7,2023-01-14T15:27:55.412Z,2023-01-16T10:12:12Z,3981139211,178,,3977289533,140,30.5,3977289537,212,26.5,3977289535,141,51.9,3977289539,213,4.2,3977289529,56,Back,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260281,238,1,1,27,43,ahm0t06rup1bkd9z0mxl2lmph,1,35.1,48.7,2023-01-14T15:27:58.351Z,2023-01-16T10:12:13Z,3977291371,212,37.8,3977291375,1,,3977291373,213,5.3,3981139237,178,,3977291355,56,Right,3977291361,140,56.2,3977291367,141,3.7,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497872743,754,45,1,27,46,8rfydplrc9ki0sirqi0drcybk,0,41.8,91.3,2023-01-14T15:28:01.603Z,2023-01-16T10:12:17Z,3980587451,56,Back,3980587453,285,,3980650457,233,850,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497872739,850,3,1,27,46,ahm0t06rup1bkd9z0mxl2lmph,1,58.2,8.7,2023-01-14T15:28:01.603Z,2023-01-16T10:12:17Z,3980587555,464,,3980650453,233,754,3981139303,178,,3980587441,286,,3980587439,56,Right,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497872835,755,45,1,27,49,8rfydplrc9ki0sirqi0drcybk,0,40,76.1,2023-01-14T15:28:04.309Z,2023-01-16T10:12:25Z,3980587945,285,,3980587943,56,Back,3980650465,233,851,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497872831,851,3,1,27,49,ahm0t06rup1bkd9z0mxl2lmph,1,60,23.9,2023-01-14T15:28:04.309Z,2023-01-16T10:12:25Z,3980650461,233,755,3980587929,286,,3981139465,178,,3980587927,56,Center,3980587993,464,,,,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260317,239,1,1,27,54,ahm0t06rup1bkd9z0mxl2lmph,1,64,29.2,2023-01-14T15:28:09.486Z,2023-01-16T10:12:29Z,3981139573,178,,3977291573,212,12.4,3977291571,141,43.0,3977291565,56,Center,3977291569,140,56.3,3977291575,213,2.3,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260383,240,1,1,27,55,ahm0t06rup1bkd9z0mxl2lmph,1,56.3,43,2023-01-14T15:28:10.785Z,2023-01-16T10:12:32Z,3977291935,212,15.9,3977291933,141,62.3,3977291937,213,2.2,3977291925,56,Back,3977291929,140,47.7,3981139677,178,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260429,241,1,1,27,57,ahm0t06rup1bkd9z0mxl2lmph,1,47.7,62.3,2023-01-14T15:28:12.392Z,2023-01-16T10:12:36Z,3977292205,140,60.9,3977292201,56,Left,3977292207,141,86.6,3977292217,213,0.9,3981139717,178,,3977292211,212,21.6,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260561,242,1,1,27,59,ahm0t06rup1bkd9z0mxl2lmph,0,60.9,86.6,2023-01-14T15:28:14.520Z,2023-01-16T10:12:39Z,3977293001,1,,3981139833,178,,3977292993,141,100.0,3977292997,212,33.3,3977292989,140,91.0,3977292983,56,Left,3977292999,213,0.3,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260741,234,5,1,28,3,8rfydplrc9ki0sirqi0drcybk,1,11.3,-1.4,2023-01-14T15:28:18.817Z,2023-01-16T10:12:41Z,3977293983,347,,3977293981,56,Back,3977294055,233,243,,,,,,,,,,,,,,,,e4xeswr8cpdkmlhijuf7oonsa,C. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497260569,243,5,1,28,3,ahm0t06rup1bkd9z0mxl2lmph,0,88.7,101.4,2023-01-14T15:28:18.817Z,2023-01-16T10:12:41Z,3977293029,347,,3977294089,233,234,3977293027,56,Left,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261123,235,1,1,28,20,8rfydplrc9ki0sirqi0drcybk,0,13.6,0,2023-01-14T15:28:36.108Z,2023-01-16T10:12:47Z,3977296119,56,Back,3977296125,212,12.4,3977296121,140,24.1,3977296123,141,7.7,3977296117,107,,3977296127,213,0.5,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261161,245,1,1,28,22,ahm0t06rup1bkd9z0mxl2lmph,0,64.9,94.4,2023-01-14T15:28:38.007Z,2023-01-16T10:12:50Z,3977296331,212,7.6,3977296333,213,5.3,3981140037,388,,3977296329,141,85.0,3977296325,56,Left,3977296327,140,68.9,3977296323,3,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261131,244,43,1,28,23,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-14T15:28:38.353Z,2023-01-14T15:28:48Z,3977297671,144,44,3977296179,56,Left,3977296183,286,0,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261217,236,1,1,28,24,8rfydplrc9ki0sirqi0drcybk,0,21.6,15.3,2023-01-14T15:28:39.967Z,2023-01-16T10:12:56Z,3977296669,213,6.1,3977296665,141,14.6,3977296663,140,24.8,3980588929,155,,3977296661,56,Back,3977296667,212,3.4,3977296805,233,246,3981140183,178,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,3977296809,286,,3977296803,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261231,246,74,1,28,24,ahm0t06rup1bkd9z0mxl2lmph,1,68.4,89,2023-01-14T15:28:40.051Z,2023-01-16T10:13:00Z,3977296849,233,236,3981140275,178,,3977296741,56,Left,3977296743,285,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261787,237,5,1,28,25,8rfydplrc9ki0sirqi0drcybk,1,27.9,-1,2023-01-14T15:28:41.071Z,2023-01-16T10:13:03Z,3977299739,233,247,3977299725,347,,3977299723,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261251,247,5,1,28,25,ahm0t06rup1bkd9z0mxl2lmph,0,72.1,101,2023-01-14T15:28:41.071Z,2023-01-16T10:13:04Z,3977296873,56,Left,3977299833,233,237,3977296875,347,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261837,238,1,1,28,47,8rfydplrc9ki0sirqi0drcybk,0,28.7,0,2023-01-14T15:29:02.314Z,2023-01-16T10:13:08Z,3977299989,1,,3977299981,140,56.4,3977299985,212,29.4,3977299987,213,0.2,3977299983,141,4.6,3977299979,56,Right,3977299977,107,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261875,248,1,1,28,48,ahm0t06rup1bkd9z0mxl2lmph,1,41.7,94.2,2023-01-14T15:29:03.987Z,2023-01-16T10:13:14Z,3981140493,388,,3977300195,212,15.5,3977300187,3,,3977300191,140,51.7,3977300193,141,77.5,3977300197,213,5.5,3977300189,56,Center,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497873105,852,49,1,28,50,ahm0t06rup1bkd9z0mxl2lmph,1,50.2,70.6,2023-01-14T15:29:05.679Z,2023-01-16T10:13:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261907,249,1,1,28,50,ahm0t06rup1bkd9z0mxl2lmph,1,51.7,77.5,2023-01-14T15:29:05.719Z,2023-01-16T10:13:23Z,3977300381,213,3.0,3977300379,212,8.5,3981140745,388,,3977300375,140,43.7,3977300377,141,79.6,3977300373,56,Back,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261913,250,43,1,28,52,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-14T15:29:07.761Z,2023-01-15T19:15:22Z,3980589523,144,49,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261921,239,43,1,28,52,8rfydplrc9ki0sirqi0drcybk,1,0,0,2023-01-14T15:29:08.221Z,2023-01-15T19:15:34Z,3980589853,144,45,3977300461,56,Right,3977300463,285,0,,,,,,,,,,,,,,,,6tqiy5a5cfpfm90j8r5udl8bu,B. Sarpong-Wiredu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497261959,251,43,1,28,52,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-14T15:29:08.221Z,2023-01-15T19:15:32Z,3977300711,286,0,3977300735,233,239,3977300709,56,Back,3980589813,144,3,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262035,252,1,1,28,53,ahm0t06rup1bkd9z0mxl2lmph,0,57.9,78.7,2023-01-14T15:29:08.973Z,2023-01-16T10:13:28Z,3977301107,155,,3977301133,213,5.9,3977301137,1,,3977301111,56,Center,3981140827,178,,3977301129,212,33.5,3977301123,141,62.4,3977301117,140,88.0,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262113,240,52,1,28,56,8rfydplrc9ki0sirqi0drcybk,1,12.5,35.1,2023-01-14T15:29:12.201Z,2023-01-16T10:13:32Z,3980590239,377,,3981140945,178,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262495,241,80,1,29,11,8rfydplrc9ki0sirqi0drcybk,0,9.9,38.6,2023-01-14T15:29:27.110Z,2023-01-16T10:13:36Z,3981141029,178,,,,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262695,242,1,1,29,15,8rfydplrc9ki0sirqi0drcybk,0,18,38.8,2023-01-14T15:29:30.849Z,2023-01-16T10:13:40Z,3977304505,56,Right,3977304509,141,16.2,3977304501,155,,3977304507,140,63.0,3977304513,213,6.0,3977304515,1,,3977304511,212,49.7,3981141121,178,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262671,253,44,1,29,18,ahm0t06rup1bkd9z0mxl2lmph,1,34.8,85.5,2023-01-14T15:29:33.880Z,2023-01-16T11:03:13Z,3977304393,56,Back,3977304395,285,,3977304641,233,243,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262701,243,44,1,29,18,8rfydplrc9ki0sirqi0drcybk,0,65.2,14.5,2023-01-14T15:29:33.881Z,2023-01-16T10:13:43Z,3977304527,56,Right,3977304777,233,253,3977304531,286,,,,,,,,,,,,,,,,,8bhf6lrrabp5tw5m8krirsm7e,P. Omochere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262739,254,1,1,29,18,ahm0t06rup1bkd9z0mxl2lmph,1,32.6,87.2,2023-01-14T15:29:34Z,2023-01-16T11:03:13Z,3977304727,56,Back,3977304725,3,,3981141217,388,,3977304741,213,6.1,3977304737,212,7.0,3977304733,141,85.1,3977304731,140,39.1,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262791,255,3,1,29,19,ahm0t06rup1bkd9z0mxl2lmph,0,44.2,88.6,2023-01-14T15:29:35.124Z,2023-01-16T10:14:00Z,3980650361,233,244,3981141391,178,,3980592339,464,,3977305019,56,Back,3977305021,286,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497262829,244,7,1,29,19,8rfydplrc9ki0sirqi0drcybk,0,55.8,11.4,2023-01-14T15:29:35.182Z,2023-01-16T10:14:07Z,3977305261,233,255,3977305233,285,,3977305231,56,Right,3981141499,178,,3980592015,383,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
