id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,keyPass,qualifier/14/value,qualifier/18/value,assist,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2524450685,255,5,1,31,44,80jtkz2echk6yyyb9e2595cxr,0,75.5,-1.2,2023-03-25T15:32:03.426Z,2023-03-27T18:08:38Z,4122924069,347,,4122924065,56,Right,4122924475,233,239,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524450915,240,1,1,32,0,ejm092fnt9zoxbpuklzd52ji8,0,24.8,100,2023-03-25T15:32:19.207Z,2023-03-27T18:08:46Z,4122925321,1,,4122925313,140,72.8,4122925319,213,6.1,4122925311,56,Left,4122925317,212,51.8,4122925315,141,84.4,4122925309,107,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524450929,256,49,1,32,5,80jtkz2echk6yyyb9e2595cxr,1,21.3,9.2,2023-03-25T15:32:23.895Z,2023-03-27T18:08:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451033,257,1,1,32,5,80jtkz2echk6yyyb9e2595cxr,1,21.3,9.2,2023-03-25T15:32:24Z,2023-03-27T18:08:54Z,4122925913,141,40.1,4122925917,213,2.3,4122925915,212,27.6,4122925911,140,4.3,4122925909,56,Back,4136783103,178,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451109,258,1,1,32,11,80jtkz2echk6yyyb9e2595cxr,1,4.3,44,2023-03-25T15:32:29.947Z,2023-03-27T18:08:58Z,4122926327,140,15.5,4136785325,178,,4122926329,141,62.9,4122926333,213,0.8,4122926325,56,Back,4122926331,212,17.4,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451161,259,1,1,32,14,80jtkz2echk6yyyb9e2595cxr,0,22.1,68.4,2023-03-25T15:32:33.067Z,2023-03-27T18:09:01Z,4136787103,178,,4122926593,141,20.1,4122926595,212,70.7,4122926589,56,Right,4122926587,155,,4122926599,1,,4122926597,213,5.8,4122926591,140,81.7,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451175,241,49,1,32,19,ejm092fnt9zoxbpuklzd52ji8,1,24.3,86.5,2023-03-25T15:32:38.222Z,2023-03-27T18:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451185,242,1,1,32,20,ejm092fnt9zoxbpuklzd52ji8,1,24.3,86.5,2023-03-25T15:32:39.263Z,2023-03-27T18:09:12Z,4122926763,141,69.9,4136794741,178,,4122926765,212,15.0,4122926759,56,Back,4122926761,140,33.7,4122926767,213,5.4,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451209,243,1,1,32,22,ejm092fnt9zoxbpuklzd52ji8,1,33.8,70,2023-03-25T15:32:40.943Z,2023-03-27T18:09:14Z,4122926877,140,8.4,4122926879,141,62.3,4122926883,213,3.3,4122926875,56,Back,4136796149,178,,4122926881,212,27.2,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451255,244,1,1,32,24,ejm092fnt9zoxbpuklzd52ji8,0,8.7,62.6,2023-03-25T15:32:42.914Z,2023-03-27T18:09:19Z,4136798607,178,,4122927081,1,,4122927073,140,42.0,4122927075,141,73.2,4122927069,56,Back,4122927079,213,0.2,4122927077,212,35.7,4122927067,157,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451269,260,61,1,32,28,80jtkz2echk6yyyb9e2595cxr,0,57,23.9,2023-03-25T15:32:46.989Z,2023-03-27T18:09:24Z,4136799995,388,,4122927171,56,Center,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451295,245,1,1,32,29,ejm092fnt9zoxbpuklzd52ji8,0,38.3,73.9,2023-03-25T15:32:47.690Z,2023-03-27T18:09:30Z,4122927379,212,31.0,4136801111,178,,4122927377,141,90.0,4122927381,213,0.4,4122927373,56,Left,4122927375,140,65.9,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451307,261,49,1,32,33,80jtkz2echk6yyyb9e2595cxr,1,33,4.9,2023-03-25T15:32:52.407Z,2023-03-27T18:09:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451323,263,1,1,32,33,80jtkz2echk6yyyb9e2595cxr,0,33,4.9,2023-03-25T15:32:52.448Z,2023-03-27T18:09:37Z,4122927517,1,,4122927511,141,30.6,4122927505,157,,4136802769,178,,4122927509,140,68.1,4122927515,213,0.4,4122927507,56,Center,4122927513,212,40.8,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451311,262,43,1,32,34,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T15:32:53.308Z,2023-03-27T08:01:45Z,4129137879,144,49,,,,,,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451349,246,1,1,32,35,ejm092fnt9zoxbpuklzd52ji8,0,32.9,60.6,2023-03-25T15:32:54.251Z,2023-03-27T18:09:41Z,4122927637,3,,4122927639,56,Back,4122927643,141,63.7,4122927645,212,15.0,4136803513,388,,4122927647,213,0.1,4122927641,140,47.0,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525381547,1093,83,1,32,38,ejm092fnt9zoxbpuklzd52ji8,1,45.2,72.9,2023-03-25T15:32:56.994Z,2023-03-28T11:06:59Z,4140187373,399,108799,,,,,,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451387,264,1,1,32,38,80jtkz2echk6yyyb9e2595cxr,1,56.7,28.3,2023-03-25T15:32:57.197Z,2023-03-27T18:09:47Z,4122927843,56,Center,4122927845,140,55.4,4136805253,178,,4122927849,212,4.4,4122927847,141,22.1,4122927851,213,4.4,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451399,247,45,1,32,39,ejm092fnt9zoxbpuklzd52ji8,0,45.6,69.7,2023-03-25T15:32:57.985Z,2023-03-27T18:09:51Z,4130171213,233,265,4122927875,56,Back,4122927879,285,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451391,265,3,1,32,39,80jtkz2echk6yyyb9e2595cxr,1,54.4,30.3,2023-03-25T15:32:57.985Z,2023-03-27T18:09:51Z,4122927857,286,,4130171209,233,247,4129154487,464,,4122927855,56,Center,4136806249,178,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451469,266,1,1,32,43,80jtkz2echk6yyyb9e2595cxr,1,38.2,17.4,2023-03-25T15:33:01.856Z,2023-03-27T18:09:54Z,4122928249,141,2.8,4122928251,212,49.9,4122928247,140,84.8,4122928253,213,6.1,4122928243,155,,4136806931,178,,4122928255,1,,4122928245,56,Right,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525044525,866,44,1,32,45,80jtkz2echk6yyyb9e2595cxr,1,77.1,8.4,2023-03-25T15:33:03.714Z,2023-03-27T23:48:45Z,4129169269,56,Right,4130170393,233,766,4129169273,286,,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525044529,766,44,1,32,45,ejm092fnt9zoxbpuklzd52ji8,0,22.9,91.6,2023-03-25T15:33:03.715Z,2023-03-27T18:10:00Z,4129169389,56,Back,4130170401,233,866,4129169397,285,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451483,267,1,1,32,45,80jtkz2echk6yyyb9e2595cxr,0,84.8,2.8,2023-03-25T15:33:03.769Z,2023-03-27T23:48:46Z,4136812375,388,,4122928343,140,92.2,4122928345,141,31.6,4122928339,3,,4122928349,213,1.2,4122928347,212,21.1,4122928341,56,Center,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451495,248,52,1,32,51,ejm092fnt9zoxbpuklzd52ji8,1,8.8,68.1,2023-03-25T15:33:10.070Z,2023-03-27T18:10:10Z,4136816389,178,,4129170555,376,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451615,249,27,1,33,9,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-25T15:33:27.827Z,2023-03-27T18:10:25Z,4122929159,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524451605,268,27,1,33,9,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T15:33:27.827Z,2023-03-27T18:10:26Z,4122929049,53,a70y8ayeh05hzo5yc8gotsbh0,4122929047,41,Injury,4122929137,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452761,250,28,1,34,19,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-25T15:34:38.279Z,2023-03-27T18:10:31Z,4122935109,233,269,4122935075,55,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452753,269,28,1,34,19,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T15:34:38.279Z,2023-03-27T18:10:31Z,4122935047,55,268,4122935101,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452897,270,18,1,34,34,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T15:34:52.929Z,2023-03-27T18:10:33Z,4122935871,44,Forward,4122935919,55,271,4122996181,41,,4122935873,59,29,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452901,271,19,1,34,34,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-03-25T15:34:52.930Z,2023-03-27T18:10:34Z,4122935891,145,7,4122935901,55,270,4122935897,293,2,4122935899,44,Midfielder,4122996149,41,,4122935895,292,6,4122935893,59,24,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525044659,867,68,1,34,39,80jtkz2echk6yyyb9e2595cxr,0,0,0,2023-03-25T15:34:58.107Z,2023-03-27T18:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452929,251,68,1,34,40,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-25T15:34:58.980Z,2023-03-27T18:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524452935,252,52,1,34,41,ejm092fnt9zoxbpuklzd52ji8,1,12.6,66.6,2023-03-25T15:34:59.502Z,2023-03-27T18:10:40Z,4129183939,376,,4136834763,178,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453065,253,80,1,34,47,ejm092fnt9zoxbpuklzd52ji8,0,11.9,67.3,2023-03-25T15:35:06.472Z,2023-03-27T18:10:46Z,4136836069,178,,,,,,,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453121,254,1,1,34,49,ejm092fnt9zoxbpuklzd52ji8,0,12.4,67.2,2023-03-25T15:35:07.719Z,2023-03-27T18:10:51Z,4122936809,212,60.6,4122936813,1,,4122936807,141,30.3,4122936801,198,,4122936811,213,5.9,4122936803,56,Center,4122936805,140,64.9,4136837281,178,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,4122936799,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453119,272,44,1,34,52,80jtkz2echk6yyyb9e2595cxr,1,38,68.8,2023-03-25T15:35:11.066Z,2023-03-27T23:48:46Z,4122936797,285,,4122937033,233,255,4122936795,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453159,255,44,1,34,52,ejm092fnt9zoxbpuklzd52ji8,0,62,31.2,2023-03-25T15:35:11.067Z,2023-03-27T18:10:55Z,4122937031,286,,4122937049,233,272,4122937029,56,Center,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453127,273,1,1,34,52,80jtkz2echk6yyyb9e2595cxr,0,38.2,69.7,2023-03-25T15:35:11.123Z,2023-03-27T23:48:46Z,4136839019,388,,4122936835,56,Back,4122936833,3,,4122936841,212,2.0,4122936837,140,39.2,4122936839,141,67.2,4122936843,213,5.3,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524465047,379,1,1,34,53,ejm092fnt9zoxbpuklzd52ji8,0,57.8,30.3,2023-03-25T15:35:11.854Z,2023-03-27T18:11:06Z,4136840529,178,,4122998361,1,,4122998353,140,60.3,4122998355,141,33.0,4122998359,213,0.6,4122998349,157,,4122998357,212,3.2,4122998351,56,Center,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524465183,409,44,1,34,55,80jtkz2echk6yyyb9e2595cxr,1,35.3,61.4,2023-03-25T15:35:13.538Z,2023-03-27T23:48:47Z,4122999219,56,Back,4122999315,233,256,4122999221,285,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453179,256,44,1,34,55,ejm092fnt9zoxbpuklzd52ji8,0,64.7,38.6,2023-03-25T15:35:13.539Z,2023-03-27T18:11:09Z,4122937121,56,Center,4122999337,233,409,4122999301,286,,,,,,,,,,,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524455079,297,61,1,34,55,80jtkz2echk6yyyb9e2595cxr,1,39.4,59.3,2023-03-25T15:35:13.615Z,2023-03-27T23:48:47Z,4122946673,56,Back,4136844293,15,,4136844295,388,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453189,257,1,1,34,57,ejm092fnt9zoxbpuklzd52ji8,1,63.2,43,2023-03-25T15:35:15.647Z,2023-03-27T18:11:22Z,4122937189,141,32.1,4136847699,178,,4122937187,140,54.6,4122937191,212,11.7,4122937185,56,Center,4122937193,213,3.8,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453255,258,1,1,34,58,ejm092fnt9zoxbpuklzd52ji8,1,54.6,32.1,2023-03-25T15:35:17.431Z,2023-03-27T18:11:24Z,4122937431,140,69.1,4122937437,212,15.2,4136848933,178,,4122937435,141,33.1,4122937429,56,Center,4122937441,213,0.0,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525046049,767,1,1,34,59,ejm092fnt9zoxbpuklzd52ji8,1,57,36,2023-03-25T15:35:18.017Z,2023-03-27T18:11:30Z,4129319391,141,29.7,4129319397,213,5.7,4129319387,140,63.5,4129319393,212,8.1,4129319383,168,,4136852879,178,,4129319385,56,Center,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453289,259,1,1,35,2,ejm092fnt9zoxbpuklzd52ji8,1,66.3,20.4,2023-03-25T15:35:21.133Z,2023-03-27T18:11:35Z,4122937671,213,5.8,4122937667,212,18.2,4122937651,56,Right,4122937657,140,81.3,4136855675,178,,4122937663,141,7.1,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453307,260,1,1,35,4,ejm092fnt9zoxbpuklzd52ji8,0,86.6,7.4,2023-03-25T15:35:23.321Z,2023-03-27T18:11:38Z,4122937747,212,19.4,4122937741,56,Center,4129331867,386,,4122937745,141,33.6,4129331865,225,,4136857753,178,,4122937737,2,,4129331869,20,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,4122937749,213,1.2,4122937743,140,4122937739,155,,,,,,,,,93.8,,,,,,,,,,,,,,,,,,,,,,,,
2524453327,274,49,1,35,5,80jtkz2echk6yyyb9e2595cxr,1,2.8,64.1,2023-03-25T15:35:23.989Z,2023-03-27T18:11:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453357,275,1,1,35,7,80jtkz2echk6yyyb9e2595cxr,0,1,65.4,2023-03-25T15:35:25.541Z,2023-03-27T18:11:55Z,4122938029,1,,4122938021,140,18.3,4122938027,213,0.9,4122938017,157,,4122938019,56,Back,4122938023,141,100.0,4122938025,212,30.3,4136867897,178,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453397,261,5,1,35,9,ejm092fnt9zoxbpuklzd52ji8,1,78.4,-1,2023-03-25T15:35:27.829Z,2023-03-27T18:11:57Z,4122938251,56,Right,4122938305,233,276,4122938253,347,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453359,276,5,1,35,9,80jtkz2echk6yyyb9e2595cxr,0,21.6,101,2023-03-25T15:35:27.829Z,2023-03-27T18:11:57Z,4122938335,233,261,4122938033,347,,4122938031,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453529,262,1,1,35,24,ejm092fnt9zoxbpuklzd52ji8,1,84.4,0,2023-03-25T15:35:42.619Z,2023-03-27T18:13:29Z,4122938935,213,1.3,4122938933,212,9.3,4122938929,140,86.5,4122938927,56,Right,4122938931,141,11.3,4122938925,107,,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453541,263,1,1,35,25,ejm092fnt9zoxbpuklzd52ji8,1,86.6,11.4,2023-03-25T15:35:43.587Z,2023-03-27T18:13:34Z,4122939019,212,3.8,4122939011,140,86.2,4136910711,388,,4122939007,56,Right,4122939015,141,5.8,4122939023,213,4.6,,,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453557,264,1,1,35,25,ejm092fnt9zoxbpuklzd52ji8,1,86.2,5.8,2023-03-25T15:35:44.259Z,2023-03-27T18:13:42Z,4122939133,141,8.3,4122939129,140,75.6,4136912371,178,,4122939137,212,11.3,4122939139,213,3.0,4122939125,56,Right,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453575,265,1,1,35,27,ejm092fnt9zoxbpuklzd52ji8,1,75.5,8.3,2023-03-25T15:35:46.383Z,2023-03-27T18:13:46Z,4122939215,213,0.2,4122939209,140,84.5,4122939207,56,Right,4122939213,212,9.7,4136913077,178,,4122939211,141,11.6,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453597,266,1,1,35,28,ejm092fnt9zoxbpuklzd52ji8,1,84.6,11.7,2023-03-25T15:35:46.994Z,2023-03-27T18:14:38Z,4129348809,156,,4136914359,178,,4122939301,141,17.6,4122939299,140,76.1,4122939297,56,Right,4122939305,213,2.7,4122939303,212,9.8,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453607,267,61,1,35,28,ejm092fnt9zoxbpuklzd52ji8,0,76.1,17.6,2023-03-25T15:35:47.470Z,2023-03-27T18:14:51Z,4136946219,178,,4122939345,56,Right,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453601,277,49,1,35,30,80jtkz2echk6yyyb9e2595cxr,1,17.6,84.5,2023-03-25T15:35:48.690Z,2023-03-27T18:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453651,278,1,1,35,30,80jtkz2echk6yyyb9e2595cxr,0,17.6,84.5,2023-03-25T15:35:48.726Z,2023-03-28T11:39:41Z,4122939535,213,0.3,4136948905,178,,4122939533,212,30.2,4122939529,140,45.4,4122939527,56,Back,4122939537,1,,4122939531,141,95.6,4122939525,157,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453637,268,4,1,35,33,ejm092fnt9zoxbpuklzd52ji8,1,61.1,3.6,2023-03-25T15:35:51.997Z,2023-03-27T18:15:08Z,4122939607,233,279,4122939479,13,,4122939491,286,,4122939483,56,Right,4122939487,152,,4122939481,294,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453659,279,4,1,35,33,80jtkz2echk6yyyb9e2595cxr,0,38.9,96.4,2023-03-25T15:35:51.998Z,2023-03-27T18:15:08Z,4122939573,56,Back,4122939611,233,268,4122939575,152,,4136949395,178,,4122939569,13,,4122939577,285,,4122939571,294,,,,,dgl4fbdrmolqgg0xzejl7ve8l,M. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453845,269,1,1,35,51,ejm092fnt9zoxbpuklzd52ji8,0,67.3,2.3,2023-03-25T15:36:09.685Z,2023-03-27T18:15:15Z,4122940601,213,1.0,4122940593,56,Center,4122940599,212,43.9,4122940587,5,,4122940595,140,88.9,4122940603,1,,4122940597,141,57.5,4122940591,152,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,4122940589,155,,4136952123,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453869,280,11,1,35,53,80jtkz2echk6yyyb9e2595cxr,0,12.1,37,2023-03-25T15:36:12.363Z,2023-03-27T18:15:20Z,4122940707,56,Back,4136953227,388,,4122940709,88,,4129618675,378,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525048623,868,49,1,35,55,80jtkz2echk6yyyb9e2595cxr,1,9.4,32.3,2023-03-25T15:36:14.092Z,2023-03-27T18:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453895,281,1,1,35,55,80jtkz2echk6yyyb9e2595cxr,1,6.3,31.3,2023-03-25T15:36:14.172Z,2023-03-27T18:15:25Z,4122940859,157,,4122940863,140,35.8,4122940865,141,6.2,4136956003,178,,4122940869,213,5.8,4122940867,212,35.4,4122940861,56,Back,4122940871,1,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524453899,282,61,1,35,57,80jtkz2echk6yyyb9e2595cxr,0,35.6,6.1,2023-03-25T15:36:16.150Z,2023-03-27T18:15:34Z,4122940887,56,Back,4136960929,178,,,,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
