id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2526614571,364,7,2,46,45,8w89tsles26jm12aoelwvlttt,0,59.6,64.4,2023-04-01T15:07:58.538Z,2023-04-04T06:27:57Z,4152951449,285,,4152951577,233,436,4161448007,385,,4152951445,56,Center,4162369299,178,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614707,437,1,2,46,46,jv3jh5m5t7qy5t37vwwmnj16,1,51.2,54.3,2023-04-01T15:08:00.391Z,2023-04-04T06:28:05Z,4152952165,141,73.9,4152952159,56,Back,4152952161,140,44.1,4162369519,178,,4152952167,212,15.3,4152952169,213,2.1,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526721107,735,43,2,46,47,8w89tsles26jm12aoelwvlttt,1,0,0,2023-04-01T15:08:00.473Z,2023-04-03T17:54:05Z,4161448075,144,61,4153525255,56,Center,,,,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614877,438,1,2,46,51,jv3jh5m5t7qy5t37vwwmnj16,1,53.8,73.6,2023-04-01T15:08:04.980Z,2023-04-04T06:28:13Z,4152953005,56,Left,4152953013,213,0.4,4162369687,178,,4152953007,140,71.7,4152953011,212,20.7,4152953009,141,86.2,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614987,439,1,2,46,55,jv3jh5m5t7qy5t37vwwmnj16,1,64.6,95.9,2023-04-01T15:08:08.566Z,2023-04-04T06:28:17Z,4152953619,141,94.2,4162369797,178,,4152953617,140,53.3,4152953623,213,3.2,4152953615,56,Left,4152953621,212,11.9,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526614995,440,4,2,46,56,jv3jh5m5t7qy5t37vwwmnj16,1,53.6,91.8,2023-04-01T15:08:10.055Z,2023-04-04T06:28:32Z,4152954001,233,365,4152953683,265,,4152953675,13,,4152953687,286,,4152953681,152,,4152953679,56,Left,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526615037,365,4,2,46,56,8w89tsles26jm12aoelwvlttt,0,46.4,8.2,2023-04-01T15:08:10.056Z,2023-04-04T06:28:32Z,4152954071,233,440,4152953897,265,,4152953889,13,,4152953901,285,,4152953891,56,Back,4162370207,178,,4152953893,152,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616183,441,1,2,47,28,jv3jh5m5t7qy5t37vwwmnj16,1,56.8,92.4,2023-04-01T15:08:41.848Z,2023-04-04T06:28:39Z,4152959701,56,Left,4162370413,178,,4152959705,140,94.0,4152959713,1,,4152959711,213,6.1,4152959707,141,84.1,4152959697,5,,4152959699,152,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4152959709,212,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616203,442,1,2,47,31,jv3jh5m5t7qy5t37vwwmnj16,0,94,84.1,2023-04-01T15:08:44.833Z,2023-04-04T06:28:44Z,4152959819,56,Center,4152959817,155,,4161452151,72,,4152959825,212,16.6,4152959823,141,62.3,4162370497,178,,4152959815,2,,4152959827,213,5.2,cxfq8o3k68x1acwci3wx812w9,T. De Barr,4152959821,140,4161452149,223,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616253,366,5,2,47,32,8w89tsles26jm12aoelwvlttt,1,-1.1,36.7,2023-04-01T15:08:46.323Z,2023-04-04T06:28:49Z,4152960063,346,,4152960057,56,Back,4152960167,233,443,,,,,,,,,,,,,,,,am8ws7w5mpzvbnb8bvvztbpwp,J. Leko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616211,443,5,2,47,32,jv3jh5m5t7qy5t37vwwmnj16,0,101.1,63.3,2023-04-01T15:08:46.323Z,2023-04-04T06:28:49Z,4152960195,233,366,4152959853,346,,4152959851,56,Center,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616877,367,1,2,47,47,8w89tsles26jm12aoelwvlttt,1,4.1,57,2023-04-01T15:09:00.745Z,2023-04-04T06:28:55Z,4152963401,56,Back,4152963411,213,4.8,4152963417,237,,4152963399,124,,4152963409,212,13.2,4152963405,141,37.7,4152963403,140,5.4,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616915,368,1,2,47,49,8w89tsles26jm12aoelwvlttt,1,5.4,37.7,2023-04-01T15:09:02.772Z,2023-04-04T06:29:00Z,4152963657,141,36.9,4152963651,56,Back,4162370775,178,,4152963661,212,10.3,4152963655,140,15.2,4152963663,213,6.2,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616957,369,1,2,47,50,8w89tsles26jm12aoelwvlttt,1,15.2,36.9,2023-04-01T15:09:03.935Z,2023-04-04T06:29:06Z,4152963895,141,11.4,4152963893,140,17.1,4152963897,212,17.5,4152963891,56,Back,4162370927,178,,4152963899,213,4.8,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526616985,370,1,2,47,53,8w89tsles26jm12aoelwvlttt,0,17.1,11.4,2023-04-01T15:09:06.563Z,2023-04-04T06:29:10Z,4152964027,212,29.4,4152964025,141,33.0,4152964021,56,Back,4152964023,140,41.4,4162371019,178,,4152964029,213,0.5,,,,,,,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617105,444,49,2,47,56,jv3jh5m5t7qy5t37vwwmnj16,1,55.6,68.8,2023-04-01T15:09:09.633Z,2023-04-04T06:29:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617187,445,1,2,47,58,jv3jh5m5t7qy5t37vwwmnj16,1,61.2,72,2023-04-01T15:09:12.056Z,2023-04-04T06:29:35Z,4152964911,140,55.0,4152964909,56,Left,4152964915,141,92.9,4152964927,213,2.0,4152964921,212,15.6,4162371693,178,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617271,446,1,2,47,59,jv3jh5m5t7qy5t37vwwmnj16,1,55,92.9,2023-04-01T15:09:13.413Z,2023-04-04T06:29:48Z,4162372027,178,,4152965413,56,Back,4152965415,140,44.7,4152965421,213,4.1,4152965419,212,18.8,4152965417,141,70.3,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617329,447,1,2,48,3,jv3jh5m5t7qy5t37vwwmnj16,1,45,69.6,2023-04-01T15:09:16.818Z,2023-04-04T06:29:53Z,4152965765,212,11.6,4152965763,141,52.8,4162372167,178,,4152965759,56,Back,4152965761,140,46.9,4152965767,213,4.9,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617361,448,1,2,48,4,jv3jh5m5t7qy5t37vwwmnj16,1,46.9,52.8,2023-04-01T15:09:17.896Z,2023-04-04T06:29:58Z,4152965937,56,Back,4152965945,141,55.2,4152965951,213,0.8,4152965941,140,48.3,4162372285,178,,4152965949,212,2.2,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617441,449,1,2,48,5,jv3jh5m5t7qy5t37vwwmnj16,1,48.3,55.2,2023-04-01T15:09:18.915Z,2023-04-04T06:30:03Z,4152966423,212,33.3,4152966425,213,4.7,4152966419,141,6.2,4152966409,56,Back,4152966415,140,48.1,4162372377,178,,4152966427,1,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617583,450,1,2,48,8,jv3jh5m5t7qy5t37vwwmnj16,1,48.1,6.2,2023-04-01T15:09:22.315Z,2023-04-04T06:30:07Z,4152967143,140,36.5,4152967145,141,32.2,4162372483,178,,4152967147,212,21.5,4152967141,56,Back,4152967149,213,2.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617739,451,1,2,48,11,jv3jh5m5t7qy5t37vwwmnj16,1,35.3,28.9,2023-04-01T15:09:25.095Z,2023-04-04T06:30:11Z,4152967901,56,Back,4152967909,212,26.9,4152967905,141,53.0,4152967903,140,15.0,4152967913,213,2.5,4162372631,178,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617903,452,1,2,48,16,jv3jh5m5t7qy5t37vwwmnj16,1,18.8,50.7,2023-04-01T15:09:29.871Z,2023-04-04T06:30:16Z,4152968765,212,50.0,4152968763,141,95.7,4162372735,178,,4152968757,155,,4152968769,1,,4152968761,140,56.5,4152968767,213,0.7,4152968759,56,Left,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526617971,453,1,2,48,20,jv3jh5m5t7qy5t37vwwmnj16,1,56.5,95.7,2023-04-01T15:09:34.097Z,2023-04-04T06:30:21Z,4152969089,140,46.2,4152969091,141,82.4,4152969087,56,Back,4152969095,213,3.8,4152969093,212,14.1,4162372855,178,,4152969085,155,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526618003,454,1,2,48,22,jv3jh5m5t7qy5t37vwwmnj16,0,46.2,82.4,2023-04-01T15:09:36.431Z,2023-04-04T06:30:27Z,4162372983,178,,4152969233,56,Left,4152969241,212,10.9,4152969239,141,83.9,4152969237,140,56.5,4152969243,213,0.1,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526618059,371,61,2,48,23,8w89tsles26jm12aoelwvlttt,1,56.9,32.5,2023-04-01T15:09:36.722Z,2023-04-04T06:30:34Z,4162373129,178,,4152969537,56,Center,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526618147,455,61,2,48,24,jv3jh5m5t7qy5t37vwwmnj16,0,63.9,88.1,2023-04-01T15:09:38.205Z,2023-04-04T06:30:49Z,4162373493,178,,4152969941,56,Left,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526618269,372,4,2,48,26,8w89tsles26jm12aoelwvlttt,1,35.2,16.7,2023-04-01T15:09:39.506Z,2023-04-04T06:30:59Z,4152970457,56,Back,4152970459,152,,4152970461,265,,4152970455,13,,4152981521,233,456,4152981455,286,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526618349,456,4,2,48,26,jv3jh5m5t7qy5t37vwwmnj16,0,64.8,83.3,2023-04-01T15:09:39.507Z,2023-04-04T06:30:59Z,4152981537,233,372,4152970877,13,,4152970881,56,Left,4152970889,265,,4162373729,178,,4152970885,152,,4152970893,285,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619169,373,1,2,48,50,8w89tsles26jm12aoelwvlttt,1,41.9,8.6,2023-04-01T15:10:03.838Z,2023-04-04T06:31:09Z,4152975299,140,26.2,4152982231,152,,4152975307,213,2.4,4162373987,178,,4152982229,5,,4152975305,212,21.5,4152975303,141,28.9,4152975295,56,Back,53y4n4h9zi3d1l1f9jb9ytxhx,A. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619287,374,1,2,48,52,8w89tsles26jm12aoelwvlttt,1,26.2,28.9,2023-04-01T15:10:06.246Z,2023-04-04T06:31:17Z,4152975917,56,Back,4152975925,212,18.7,4162374185,178,,4152975919,140,43.2,4152975921,141,37.0,4152975927,213,0.3,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528434137,1164,43,2,48,56,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-04-01T15:10:09.848Z,2023-04-04T13:35:27Z,4162649719,399,220695,4163328495,144,83,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619407,375,1,2,48,56,8w89tsles26jm12aoelwvlttt,1,41.5,28.9,2023-04-01T15:10:09.926Z,2023-04-04T06:31:22Z,4152976493,212,20.0,4152976485,56,Back,4152976489,141,57.9,4162374309,178,,4152976487,140,38.1,4152976503,213,1.7,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619523,376,1,2,48,58,8w89tsles26jm12aoelwvlttt,1,38.1,57.9,2023-04-01T15:10:12.283Z,2023-04-04T06:31:29Z,4152977095,212,26.1,4152977093,141,64.2,4152977085,56,Back,4152977089,140,13.6,4152977099,213,3.0,4162374503,178,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619637,377,1,2,49,1,8w89tsles26jm12aoelwvlttt,0,13.6,64.2,2023-04-01T15:10:15.125Z,2023-04-04T06:31:34Z,4152977635,140,60.6,4152977647,213,0.4,4152977627,56,Left,4162374655,178,,4152977643,212,53.4,4152977625,157,,4152977651,1,,4152977639,141,94.1,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619763,457,1,2,49,4,jv3jh5m5t7qy5t37vwwmnj16,1,42.8,9.5,2023-04-01T15:10:17.745Z,2023-04-04T06:31:40Z,4152978379,212,24.5,4162374843,388,,4152978371,3,,4152978381,213,6.1,4152978377,141,4.0,4152978375,140,65.9,4152978373,56,Right,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619775,458,49,2,49,6,jv3jh5m5t7qy5t37vwwmnj16,1,65.9,4,2023-04-01T15:10:20.287Z,2023-04-04T06:31:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526621471,379,45,2,49,7,8w89tsles26jm12aoelwvlttt,0,32.9,96.1,2023-04-01T15:10:21.374Z,2023-04-04T06:31:59Z,4152997295,233,466,4152987301,285,,4152987299,56,Back,,,,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526621751,466,3,2,49,7,jv3jh5m5t7qy5t37vwwmnj16,1,67.1,3.9,2023-04-01T15:10:21.374Z,2023-04-04T06:31:59Z,4152988709,286,,4161457807,464,,4152988707,56,Right,4152997165,233,379,4162375287,178,,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526619939,459,1,2,49,8,jv3jh5m5t7qy5t37vwwmnj16,1,56.2,3.1,2023-04-01T15:10:22.200Z,2023-04-04T06:32:04Z,4152979315,56,Right,4152979321,212,9.5,4152979319,141,17.0,4162375453,178,,4152979317,140,55.6,4152979323,213,1.6,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620053,460,1,2,49,10,jv3jh5m5t7qy5t37vwwmnj16,1,50.5,19.5,2023-04-01T15:10:24.120Z,2023-04-04T06:32:18Z,4162375815,178,,4152979847,141,42.1,4152979849,212,16.6,4152979845,140,44.4,4152979843,56,Back,4152979851,213,2.0,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620207,461,1,2,49,14,jv3jh5m5t7qy5t37vwwmnj16,1,43.9,50.9,2023-04-01T15:10:28.033Z,2023-04-04T06:32:24Z,4152980691,212,24.9,4152980689,141,87.1,4162375947,178,,4152980685,140,40.2,4152980683,56,Back,4152980695,213,1.7,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620311,462,1,2,49,18,jv3jh5m5t7qy5t37vwwmnj16,1,41.5,89.3,2023-04-01T15:10:31.867Z,2023-04-04T06:32:26Z,4152981275,212,17.7,4152981273,141,96.3,4152981269,56,Left,4162376025,178,,4152981277,213,0.3,4152981271,140,57.7,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620567,463,1,2,49,19,jv3jh5m5t7qy5t37vwwmnj16,1,57.7,96.3,2023-04-01T15:10:32.592Z,2023-04-04T06:32:30Z,4152982663,212,49.9,4152982635,56,Back,4152982679,1,,4152982653,141,46.6,4162376129,178,,4152982673,213,3.9,4152982651,140,22.7,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620801,464,1,2,49,26,jv3jh5m5t7qy5t37vwwmnj16,0,28,46,2023-04-01T15:10:39.534Z,2023-04-04T06:32:33Z,4152983859,213,5.7,4152983845,56,Right,4152983843,155,,4152983851,141,6.5,4152983863,1,,4152983847,140,68.2,4162376203,178,,4152983855,212,50.0,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620751,378,4,2,49,28,8w89tsles26jm12aoelwvlttt,1,31.4,94.4,2023-04-01T15:10:42.230Z,2023-04-04T06:32:38Z,4152984779,294,,4152983589,285,,4152983577,56,Back,4152983581,152,,4152984063,233,465,4152983573,13,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526620815,465,4,2,49,28,jv3jh5m5t7qy5t37vwwmnj16,0,68.6,5.6,2023-04-01T15:10:42.231Z,2023-04-04T06:32:38Z,4152984101,233,378,4152983925,56,Right,4152983919,13,,4152983927,152,,4152983921,294,,4162376401,178,,4152983929,286,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526621929,380,1,2,49,53,8w89tsles26jm12aoelwvlttt,1,31.1,95.4,2023-04-01T15:11:07.146Z,2023-04-04T06:32:44Z,4152989615,140,22.3,4152989605,5,,4152989613,56,Back,4152989621,213,4.0,4152989619,212,14.2,4152989609,152,,4152989617,141,79.6,4162376575,178,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622265,381,1,2,49,59,8w89tsles26jm12aoelwvlttt,1,22.3,79.6,2023-04-01T15:11:13.252Z,2023-04-04T06:32:50Z,4152991279,212,32.6,4152991271,56,Left,4152991281,213,0.3,4152991277,141,94.7,4162376737,178,,4152991273,140,51.8,4152991285,1,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622429,382,1,2,50,7,8w89tsles26jm12aoelwvlttt,1,67.6,95,2023-04-01T15:11:20.854Z,2023-04-04T06:33:08Z,4162377229,178,,4152992147,212,31.5,4152992143,140,61.3,4152992145,141,49.7,4152992141,56,Center,4152992149,213,4.5,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622537,383,1,2,50,12,8w89tsles26jm12aoelwvlttt,1,63.8,37,2023-04-01T15:11:25.557Z,2023-04-04T06:33:16Z,4152992683,213,5.1,4152992675,140,71.1,4162377423,178,,4152992677,141,10.0,4152992671,56,Right,4152992679,212,19.9,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622633,384,1,2,50,14,8w89tsles26jm12aoelwvlttt,1,73,5.3,2023-04-01T15:11:28.387Z,2023-04-04T14:01:31Z,4152993167,56,Right,4152997649,210,15,4152993175,213,2.3,4152993171,141,19.7,4152993173,212,12.9,4162377539,178,,4152993169,140,65.0,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622819,385,3,2,50,16,8w89tsles26jm12aoelwvlttt,1,65.2,22.3,2023-04-01T15:11:30.166Z,2023-04-04T06:33:27Z,4152994281,233,467,4162377777,178,,4152994205,286,,4161462289,465,,4152994201,56,Center,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622655,467,45,2,50,16,jv3jh5m5t7qy5t37vwwmnj16,0,34.8,77.7,2023-04-01T15:11:30.166Z,2023-04-04T06:33:28Z,4152994343,233,385,4152993303,285,,4152993301,56,Back,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622827,386,15,2,50,21,8w89tsles26jm12aoelwvlttt,1,80.3,39.2,2023-04-01T15:11:34.559Z,2023-04-04T14:01:31Z,4152996047,20,,4152996143,233,468,4152994239,56,Center,4152997783,215,,4152997751,102,52.3,4152997787,147,48.7,4162378137,178,,4152997755,103,19.0,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,4152997785,146,4152994237,18,,97.3,,4152997735,29,,4152994235,22,4161463499,76,4152997741,55,,,,,,,,,,,,384,,,,,,,,,,
2526622863,468,10,2,50,21,jv3jh5m5t7qy5t37vwwmnj16,1,2.8,52.1,2023-04-01T15:11:35.233Z,2023-04-04T06:33:56Z,4152994473,56,Back,4152996195,233,386,4161464263,378,,4152994467,173,,4152994471,182,,4161464261,178,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526623031,387,6,2,50,22,8w89tsles26jm12aoelwvlttt,1,100,54.6,2023-04-01T15:11:36.161Z,2023-04-04T06:34:02Z,4152995435,233,469,4152995311,56,Center,4152995313,73,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526622903,469,6,2,50,22,jv3jh5m5t7qy5t37vwwmnj16,0,0,45.4,2023-04-01T15:11:36.161Z,2023-04-04T06:34:02Z,4152995505,233,387,4152994753,73,,4152994655,56,Back,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526624265,388,1,2,50,59,8w89tsles26jm12aoelwvlttt,0,99.5,99.5,2023-04-01T15:12:12.636Z,2023-04-04T06:34:07Z,4153002095,141,50.9,4153002093,140,90.4,4161465293,72,,4153002085,6,,4153002083,2,,4162378893,178,,4153002091,56,Center,4153002097,212,34.4,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,4153002101,1,4153002089,224,,,,4153002099,213,4.4,4153002087,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2526624423,470,12,2,51,0,jv3jh5m5t7qy5t37vwwmnj16,1,8.3,47.5,2023-04-01T15:12:14.243Z,2023-04-04T06:34:14Z,4153002967,56,Back,4153003033,15,,4153002973,140,31.6,4162378901,388,,4153002989,213,0.1,4153002981,141,51.5,4153002987,212,24.6,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526625191,391,61,2,51,5,8w89tsles26jm12aoelwvlttt,0,65.9,54.8,2023-04-01T15:12:18.711Z,2023-04-04T06:34:31Z,4162379595,178,,4153007049,56,Center,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528436065,1215,67,2,51,6,jv3jh5m5t7qy5t37vwwmnj16,1,31,45.4,2023-04-01T15:12:19.899Z,2023-04-04T13:57:33Z,4162657737,233,1109,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528436063,1109,67,2,51,6,8w89tsles26jm12aoelwvlttt,0,69,54.6,2023-04-01T15:12:19.900Z,2023-04-04T08:49:32Z,4162657745,233,1215,,,,,,,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
