id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/15/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2535611735,225,1,1,28,30,82kapkjwonlv9j1ui0ytv5sii,0,95,4.6,2023-04-18T19:13:49.533Z,2023-04-20T22:34:22Z,4200790995,212,26.1,4204973713,178,,4200790997,213,1.3,4200790985,2,,4200790991,140,100.0,4200790989,56,Center,4200790987,155,,4200790993,141,41.9,31xl77lt8tax7bta6s45p9fpx,E. Bennett,4202686627,224,4202686631,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535611745,226,5,1,28,32,82kapkjwonlv9j1ui0ytv5sii,0,100.6,44.3,2023-04-18T19:13:51.768Z,2023-04-20T22:34:26Z,4200791037,56,Center,4200791319,233,254,4200791041,346,,,,,,,,,,,,,,,,,31xl77lt8tax7bta6s45p9fpx,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535611781,254,5,1,28,32,5g1fnexeromjl0lvnxp8hpnhi,1,-0.6,55.7,2023-04-18T19:13:51.768Z,2023-04-20T22:34:26Z,4200791231,346,,4200791229,56,Back,4200791289,233,226,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612075,255,1,1,28,45,5g1fnexeromjl0lvnxp8hpnhi,1,5,63,2023-04-18T19:14:04.388Z,2023-04-20T22:34:29Z,4200792821,140,16.8,4200792819,56,Back,4200792827,213,5.3,4200792817,124,,4200792823,141,36.7,4200792825,212,21.8,4200792831,237,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612177,256,1,1,28,47,5g1fnexeromjl0lvnxp8hpnhi,1,14.6,40.4,2023-04-18T19:14:06.553Z,2023-04-20T22:34:32Z,4200793287,141,66.1,4200793283,56,Back,4200793289,212,17.6,4200793291,213,1.7,4200793285,140,12.9,4204973807,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612213,257,1,1,28,51,5g1fnexeromjl0lvnxp8hpnhi,1,21.1,74.2,2023-04-18T19:14:10.696Z,2023-04-20T22:34:38Z,4200793511,140,37.4,4204973859,178,,4200793515,212,18.3,4200793513,141,64.6,4200793507,56,Back,4200793517,213,5.9,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612253,258,1,1,28,52,5g1fnexeromjl0lvnxp8hpnhi,1,37.5,68.1,2023-04-18T19:14:11.924Z,2023-04-20T22:34:43Z,4200793697,56,Back,4200793699,140,25.0,4200793701,141,76.9,4200793705,213,2.7,4204973913,178,,4200793703,212,14.4,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612309,259,1,1,28,55,5g1fnexeromjl0lvnxp8hpnhi,1,25.6,74.4,2023-04-18T19:14:14.491Z,2023-04-20T22:34:47Z,4200794011,141,82.1,4204973991,178,,4200794013,212,18.2,4200794009,140,42.2,4200794015,213,0.3,4200794007,56,Back,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612365,260,1,1,28,57,5g1fnexeromjl0lvnxp8hpnhi,1,38.6,80.3,2023-04-18T19:14:17.100Z,2023-04-20T22:34:51Z,4204974061,178,,4200794295,213,4.2,4200794293,212,21.3,4200794287,56,Back,4200794291,141,52.5,4200794289,140,29.2,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612409,261,1,1,29,0,5g1fnexeromjl0lvnxp8hpnhi,1,30.6,50.9,2023-04-18T19:14:19.454Z,2023-04-20T22:35:03Z,4200794543,141,56.3,4200794545,212,12.1,4204974315,178,,4200794547,213,0.3,4200794539,56,Back,4200794541,140,41.6,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612481,262,1,1,29,3,5g1fnexeromjl0lvnxp8hpnhi,1,39.5,52.7,2023-04-18T19:14:22.178Z,2023-04-20T22:35:06Z,4200794973,212,22.7,4200794975,213,4.5,4200794969,140,34.1,4200794971,141,20.4,4200794967,56,Back,4204974409,178,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612511,263,1,1,29,6,5g1fnexeromjl0lvnxp8hpnhi,1,33.5,20.3,2023-04-18T19:14:25.944Z,2023-04-20T22:35:09Z,4204974517,178,,4200795167,213,1.8,4200795165,212,18.9,4200795163,141,47.5,4200795159,56,Back,4200795161,140,29.6,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612567,264,1,1,29,9,5g1fnexeromjl0lvnxp8hpnhi,1,30.1,49,2023-04-18T19:14:28.396Z,2023-04-20T22:35:12Z,4200795477,56,Back,4200795483,212,14.2,4200795485,213,1.2,4200795479,140,34.7,4200795481,141,68.7,4204974561,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612601,265,1,1,29,12,5g1fnexeromjl0lvnxp8hpnhi,1,44.4,78.2,2023-04-18T19:14:32.071Z,2023-04-20T22:35:15Z,4200795653,140,57.6,4200795659,212,16.1,4200795649,56,Center,4204974693,178,,4200795657,141,66.1,4200795661,213,5.7,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612617,266,1,1,29,13,5g1fnexeromjl0lvnxp8hpnhi,1,58.1,69.3,2023-04-18T19:14:33.119Z,2023-04-20T22:35:19Z,4200795767,213,2.2,4200795763,141,83.8,4200795765,212,12.2,4200795759,56,Left,4200795761,140,51.3,4204974759,178,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612645,267,1,1,29,15,5g1fnexeromjl0lvnxp8hpnhi,1,51.6,83.8,2023-04-18T19:14:34.256Z,2023-04-20T22:35:23Z,4204974853,178,,4200795917,56,Left,4200795925,141,89.7,4200795929,212,15.5,4200795921,140,65.9,4200795933,213,0.3,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612733,268,1,1,29,17,5g1fnexeromjl0lvnxp8hpnhi,1,66.8,92.4,2023-04-18T19:14:36.414Z,2023-04-20T22:35:26Z,4200796421,213,6.0,4204974919,178,,4200796417,141,87.2,4200796415,140,79.8,4200796419,212,14.1,4200796413,56,Left,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612741,269,3,1,29,19,5g1fnexeromjl0lvnxp8hpnhi,0,81.5,89.8,2023-04-18T19:14:38.863Z,2023-04-20T22:35:31Z,4200796461,56,Left,4202687677,464,,4204974969,178,,4200796557,233,227,4200796463,286,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612751,227,7,1,29,19,82kapkjwonlv9j1ui0ytv5sii,1,18.5,10.2,2023-04-18T19:14:38.907Z,2023-04-20T22:35:33Z,4204975015,178,,4200796491,285,,4202687805,383,,4200796489,56,Back,4200796519,233,269,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612759,228,49,1,29,21,82kapkjwonlv9j1ui0ytv5sii,1,21.4,10,2023-04-18T19:14:40.528Z,2023-04-20T22:35:37Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612829,229,1,1,29,22,82kapkjwonlv9j1ui0ytv5sii,1,21.6,10.4,2023-04-18T19:14:41.354Z,2023-04-20T22:35:42Z,4200796929,213,1.0,4200796923,140,30.6,4200796925,141,33.0,4200796927,212,18.0,4204975167,178,,4200796921,56,Back,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535612973,230,1,1,29,24,82kapkjwonlv9j1ui0ytv5sii,1,31.6,34.5,2023-04-18T19:14:44.118Z,2023-04-20T22:35:46Z,4200797629,212,30.1,4200797623,140,47.1,4200797631,213,1.0,4200797625,141,71.7,4204975237,178,,4200797621,56,Back,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613071,231,1,1,29,30,82kapkjwonlv9j1ui0ytv5sii,1,63.6,87.2,2023-04-18T19:14:49.629Z,2023-04-20T22:35:50Z,4200798101,140,78.0,4200798099,56,Left,4200798107,213,0.1,4200798105,212,15.2,4200798103,141,89.9,4204975259,178,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613117,232,1,1,29,34,82kapkjwonlv9j1ui0ytv5sii,0,85.6,89,2023-04-18T19:14:53.292Z,2023-04-20T22:35:59Z,4200798413,141,53.0,4204975357,178,,4202688493,224,,4200798409,56,Center,4200798415,212,27.9,4200798405,2,,4200798407,155,,4200798417,213,5.2,bydla0otire1a58193o1buqjt,J. Shipley,4200798411,140,4202688495,72,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613121,270,52,1,29,35,5g1fnexeromjl0lvnxp8hpnhi,1,2.5,50.9,2023-04-18T19:14:54.494Z,2023-04-20T22:36:03Z,4204975455,178,,4202688661,376,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613193,271,1,1,29,38,5g1fnexeromjl0lvnxp8hpnhi,1,13.1,50.6,2023-04-18T19:14:57.877Z,2023-04-20T22:36:06Z,4200798907,56,Back,4200798913,212,27.2,4200798905,123,,4200798915,213,0.7,4200798909,140,32.7,4200798935,287,,4204975569,178,,4200798911,141,76.7,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613385,272,1,1,29,45,5g1fnexeromjl0lvnxp8hpnhi,1,38.4,86.3,2023-04-18T19:15:04.773Z,2023-04-20T22:36:12Z,4200799937,56,Back,4200799941,141,71.1,4200799939,140,27.6,4200799943,212,15.3,4204975725,178,,4200799945,213,3.9,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613455,273,1,1,29,47,5g1fnexeromjl0lvnxp8hpnhi,1,29,72.7,2023-04-18T19:15:07.041Z,2023-04-20T22:36:14Z,4200800329,141,46.1,4200800331,212,18.1,4200800325,56,Back,4204975753,178,,4200800327,140,29.0,4200800333,213,4.7,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613557,274,1,1,29,50,5g1fnexeromjl0lvnxp8hpnhi,1,30.2,48.7,2023-04-18T19:15:09.982Z,2023-04-20T22:36:18Z,4200800831,56,Back,4200800835,141,16.5,4200800839,213,5.2,4200800833,140,41.4,4204975845,178,,4200800837,212,24.9,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613741,275,1,1,29,55,5g1fnexeromjl0lvnxp8hpnhi,1,45.9,17.4,2023-04-18T19:15:15.016Z,2023-04-20T22:36:24Z,4200801827,141,36.3,4200801823,56,Back,4200801829,212,13.2,4200801831,213,1.8,4200801825,140,42.9,4204976007,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613831,276,1,1,30,3,5g1fnexeromjl0lvnxp8hpnhi,1,50.9,55.1,2023-04-18T19:15:22.148Z,2023-04-20T22:30:47Z,4204970771,178,,4200802321,56,Center,4200802327,212,10.0,4200802323,140,51.7,4200802329,213,1.5,4200802325,141,69.7,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613887,277,1,1,30,6,5g1fnexeromjl0lvnxp8hpnhi,1,56.2,81.5,2023-04-18T19:15:25.972Z,2023-04-20T22:30:50Z,4204970827,178,,4200802617,141,48.8,4200802613,56,Back,4200802619,212,25.3,4200802615,140,44.8,4200802621,213,4.2,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535613927,278,1,1,30,9,5g1fnexeromjl0lvnxp8hpnhi,1,44.6,51.3,2023-04-18T19:15:28.639Z,2023-04-20T22:30:52Z,4200802833,141,36.0,4200802841,213,5.7,4200802837,212,20.4,4204970911,178,,4200802829,140,61.3,4200802827,56,Center,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614045,279,1,1,30,11,5g1fnexeromjl0lvnxp8hpnhi,1,61.5,38.9,2023-04-18T19:15:30.773Z,2023-04-20T22:30:55Z,4204970979,178,,4200803487,141,76.9,4200803485,140,62.7,4200803491,213,1.5,4200803483,56,Center,4200803489,212,25.9,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614061,280,1,1,30,15,5g1fnexeromjl0lvnxp8hpnhi,0,64.6,79.1,2023-04-18T19:15:34.316Z,2023-04-20T22:30:59Z,4200803611,213,5.0,4204971051,178,,4200803603,56,Center,4200803609,212,13.9,4200803605,140,68.3,4200803607,141,59.4,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614099,234,49,1,30,16,82kapkjwonlv9j1ui0ytv5sii,1,33,39.7,2023-04-18T19:15:35.280Z,2023-04-20T22:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614095,233,43,1,30,17,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-04-18T19:15:36.502Z,2023-04-19T16:11:30Z,4202689635,144,8,4200803757,56,Back,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614289,235,1,1,30,19,82kapkjwonlv9j1ui0ytv5sii,0,40.6,41.5,2023-04-18T19:15:38.971Z,2023-04-20T22:31:05Z,4204971193,178,,4200804695,56,Right,4200804693,155,,4200804701,212,52.6,4200804699,141,0.0,4200804697,140,82.2,4200804703,213,5.7,4200804705,1,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614295,236,5,1,30,23,82kapkjwonlv9j1ui0ytv5sii,0,85.8,-1.6,2023-04-18T19:15:42.552Z,2023-04-20T22:31:09Z,4200804739,347,,4200806021,233,281,4200804737,56,Right,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614483,281,5,1,30,23,5g1fnexeromjl0lvnxp8hpnhi,1,14.2,101.6,2023-04-18T19:15:42.552Z,2023-04-20T22:31:08Z,4200805809,56,Back,4200805949,233,236,4200805811,347,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614961,282,1,1,30,49,5g1fnexeromjl0lvnxp8hpnhi,1,10.5,100,2023-04-18T19:16:08.839Z,2023-04-20T22:31:11Z,4200808473,1,,4200808461,107,,4200808467,141,79.4,4200808471,213,5.9,4200808465,140,42.1,4200808469,212,36.5,4200808463,56,Back,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535614989,283,1,1,30,51,5g1fnexeromjl0lvnxp8hpnhi,1,42.1,79.4,2023-04-18T19:16:10.666Z,2023-04-20T22:31:21Z,4204971487,178,,4200808651,213,4.1,4200808643,56,Back,4200808649,212,10.4,4200808645,140,36.6,4200808647,141,66.6,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615079,284,1,1,30,52,5g1fnexeromjl0lvnxp8hpnhi,0,36.6,66.6,2023-04-18T19:16:11.672Z,2023-04-20T22:31:24Z,4200809101,140,74.0,4204971543,178,,4200809089,155,,4200809105,212,45.5,4200809103,141,32.7,4200809109,1,,4200809095,56,Center,4200809107,213,5.8,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615063,237,49,1,30,56,82kapkjwonlv9j1ui0ytv5sii,1,36.1,38.3,2023-04-18T19:16:15.233Z,2023-04-20T22:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615137,238,1,1,30,56,82kapkjwonlv9j1ui0ytv5sii,1,38,55.7,2023-04-18T19:16:15.243Z,2023-04-20T22:31:31Z,4200809501,212,24.8,4200809497,140,14.7,4200809495,56,Back,4200809499,141,50.1,4204971687,178,,4200809503,213,3.3,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615219,239,1,1,30,57,82kapkjwonlv9j1ui0ytv5sii,0,14.2,50.3,2023-04-18T19:16:16.836Z,2023-04-20T22:31:34Z,4204971737,178,,4200809961,140,68.3,4200809957,157,,4200809959,56,Center,4200809965,212,56.8,4200809963,141,48.2,4200809969,1,,4200809967,213,6.3,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615251,285,44,1,31,1,5g1fnexeromjl0lvnxp8hpnhi,1,36.6,54.8,2023-04-18T19:16:20.675Z,2023-04-21T09:49:34Z,4200810219,233,240,4200810173,285,,4200810171,56,Back,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615233,240,44,1,31,1,82kapkjwonlv9j1ui0ytv5sii,0,63.4,45.2,2023-04-18T19:16:20.676Z,2023-04-20T22:31:37Z,4200810289,233,285,4200810081,286,,4200810079,56,Center,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615277,286,1,1,31,1,5g1fnexeromjl0lvnxp8hpnhi,0,41.5,57.9,2023-04-18T19:16:20.731Z,2023-04-21T09:49:34Z,4200810307,213,5.3,4204971903,388,,4200810303,212,23.1,4200810297,56,Center,4200810295,3,,4200810299,140,53.6,4200810301,141,29.5,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615337,241,1,1,31,5,82kapkjwonlv9j1ui0ytv5sii,1,57.1,76,2023-04-18T19:16:24.183Z,2023-04-20T22:31:46Z,4200810635,213,2.9,4200810633,212,11.1,4204971935,388,,4200810627,56,Back,4200810625,3,,4200810631,141,79.3,4200810629,140,46.7,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615379,242,1,1,31,6,82kapkjwonlv9j1ui0ytv5sii,1,45.1,79,2023-04-18T19:16:25.644Z,2023-04-20T22:31:49Z,4200810861,3,,4200810875,213,4.8,4204971985,388,,4200810863,56,Back,4200810865,140,45.5,4200810867,141,73.6,4200810871,212,3.7,,,,1l9z6glh9h9yt7awb7t9rsgoa,K. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615435,243,1,1,31,8,82kapkjwonlv9j1ui0ytv5sii,0,43.9,75.3,2023-04-18T19:16:27.315Z,2023-04-20T22:31:52Z,4200811171,213,0.2,4204972019,178,,4200811167,212,32.0,4200811165,141,86.8,4200811163,140,73.5,4200811175,1,,4200811159,155,,4200811161,56,Left,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615465,287,8,1,31,9,5g1fnexeromjl0lvnxp8hpnhi,1,25.4,15.5,2023-04-18T19:16:28.650Z,2023-04-20T22:32:01Z,4204972199,388,,4200811317,56,Back,4202691107,385,,4200811327,15,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615953,244,5,1,31,11,82kapkjwonlv9j1ui0ytv5sii,1,75.4,101.7,2023-04-18T19:16:30.917Z,2023-04-20T22:32:05Z,4200813887,347,,4200813925,233,288,4200813881,56,Left,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615813,288,5,1,31,11,5g1fnexeromjl0lvnxp8hpnhi,0,24.6,-1.7,2023-04-18T19:16:30.917Z,2023-04-20T22:32:05Z,4200813121,56,Back,4200813933,233,244,4200813125,347,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535615969,245,1,1,31,34,82kapkjwonlv9j1ui0ytv5sii,0,80.2,100,2023-04-18T19:16:53.796Z,2023-04-20T22:32:09Z,4200813983,107,,4200813991,140,93.0,4200813987,56,Left,4200814001,213,5.8,4200813993,141,90.3,4200813997,212,15.4,,,,,,,1l9z6glh9h9yt7awb7t9rsgoa,K. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616017,289,1,1,31,35,5g1fnexeromjl0lvnxp8hpnhi,1,11.5,14.7,2023-04-18T19:16:54.761Z,2023-04-20T22:32:12Z,4200814271,213,6.1,4200814267,141,12.8,4200814263,56,Back,4200814269,212,5.9,4200814265,140,17.0,4204972431,178,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616023,290,49,1,31,36,5g1fnexeromjl0lvnxp8hpnhi,1,17,12.8,2023-04-18T19:16:55.726Z,2023-04-20T22:32:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616045,291,1,1,31,36,5g1fnexeromjl0lvnxp8hpnhi,0,17,12.8,2023-04-18T19:16:55.804Z,2023-04-20T22:32:20Z,4204972599,178,,4200814435,140,45.1,4200814439,212,29.5,4200814433,56,Back,4200814441,213,6.2,4200814437,141,11.3,4200814431,157,,4200814443,1,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616055,246,49,1,31,41,82kapkjwonlv9j1ui0ytv5sii,1,39.9,83.1,2023-04-18T19:17:00.376Z,2023-04-21T09:47:46Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616267,247,1,1,31,41,82kapkjwonlv9j1ui0ytv5sii,1,44.2,85.1,2023-04-18T19:17:00.387Z,2023-04-21T09:47:43Z,4204972855,178,,4200815587,141,56.9,4200815585,140,22.4,4200815591,213,3.8,4200815583,56,Back,4200815589,212,29.9,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616359,248,1,1,31,45,82kapkjwonlv9j1ui0ytv5sii,1,21.9,53.9,2023-04-18T19:17:05.124Z,2023-04-20T22:33:38Z,4200816043,1,,4200816031,155,,4200816033,56,Left,4200816041,213,0.5,4200816039,212,55.8,4200816035,140,68.7,4200816037,141,92.7,4204973197,178,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616371,249,61,1,31,48,82kapkjwonlv9j1ui0ytv5sii,0,68.8,91.1,2023-04-18T19:17:08.058Z,2023-04-20T22:33:43Z,4200816133,56,Left,4204973239,21,,4204973241,178,,,,,,,,,,,,,,,,,1l9z6glh9h9yt7awb7t9rsgoa,K. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535616367,292,49,1,31,50,5g1fnexeromjl0lvnxp8hpnhi,1,35,37.1,2023-04-18T19:17:09.510Z,2023-04-20T22:33:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
