id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,keyPass,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2497239829,135,1,1,14,9,1musyruv2ufjrjnj6gvdbr8kt,1,5.2,51.8,2023-01-14T15:16:31.937Z,2023-01-17T04:17:14Z,3977179213,141,36.0,3977179209,56,Back,3977179211,140,11.1,3977179221,237,,3977179207,124,,3977179217,213,5.2,3977179215,212,12.4,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239879,136,1,1,14,13,1musyruv2ufjrjnj6gvdbr8kt,0,21.9,16.1,2023-01-14T15:16:36.407Z,2023-01-17T04:17:19Z,3977179495,1,,3977179487,140,59.4,3981881487,178,,3977179485,56,Center,3977179489,141,26.7,3977179491,212,40.0,3977179483,155,,3977179493,213,0.2,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239925,100,1,1,14,16,jv3jh5m5t7qy5t37vwwmnj16,0,42.2,67.8,2023-01-14T15:16:39.127Z,2023-01-17T04:17:23Z,3977179691,3,,3981881527,388,,3977179693,56,Center,3977179697,141,66.0,3977179701,213,6.2,3977179695,140,60.8,3977179699,212,19.6,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240003,137,1,1,14,18,1musyruv2ufjrjnj6gvdbr8kt,1,33.5,33.3,2023-01-14T15:16:41.087Z,2023-01-17T04:17:30Z,3977180157,213,5.7,3977180155,212,25.1,3977180143,56,Right,3977180153,141,13.2,3981881573,178,,3977180149,140,53.5,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240089,138,1,1,14,20,1musyruv2ufjrjnj6gvdbr8kt,1,53.7,13.1,2023-01-14T15:16:43.339Z,2023-01-17T04:17:37Z,3977180591,213,5.5,3977180583,56,Right,3981881643,178,,3977180587,141,0.7,3977180585,140,62.6,3977180589,212,12.6,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240137,139,1,1,14,21,1musyruv2ufjrjnj6gvdbr8kt,1,61.3,3.7,2023-01-14T15:16:44.696Z,2023-01-17T04:17:45Z,3977180841,141,17.7,3977180843,212,20.2,3977180845,213,2.7,3977180839,140,44.3,3977180837,56,Back,3981881687,178,,,,,,,,dwbbiqw9923azm3rpg2m8aqj9,J. Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240725,142,61,1,14,22,1musyruv2ufjrjnj6gvdbr8kt,0,39,8.8,2023-01-14T15:16:45.557Z,2023-01-17T04:17:55Z,3981881725,178,,3977183809,56,Back,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240273,102,1,1,14,23,jv3jh5m5t7qy5t37vwwmnj16,0,59.3,89,2023-01-14T15:16:46.378Z,2023-01-17T04:18:00Z,3977198793,286,,3977198739,141,88.8,3977198745,213,3.2,3977198735,140,58.0,3977181521,56,Left,3977198789,233,140,3977198743,212,1.4,3977198787,236,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,3981881745,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240201,140,74,1,14,23,1musyruv2ufjrjnj6gvdbr8kt,1,43.8,12.6,2023-01-14T15:16:46.627Z,2023-01-17T04:18:05Z,3977181223,56,Back,3981881765,389,,3977198811,233,102,3977181225,285,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240619,103,5,1,14,24,jv3jh5m5t7qy5t37vwwmnj16,1,56.6,101.8,2023-01-14T15:16:47.469Z,2023-01-17T04:18:13Z,3977183331,56,Left,3977183365,233,141,3977183333,347,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240213,141,5,1,14,24,1musyruv2ufjrjnj6gvdbr8kt,0,43.4,-1.8,2023-01-14T15:16:47.469Z,2023-01-17T04:18:13Z,3977181287,56,Back,3977181289,347,,3977183413,233,103,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240245,101,43,1,14,28,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:16:50.960Z,2023-01-16T10:59:19Z,3981190847,144,61,3977181425,56,Left,,,,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240715,104,1,1,14,39,jv3jh5m5t7qy5t37vwwmnj16,1,52.5,100,2023-01-14T15:17:02.142Z,2023-01-17T04:18:20Z,3977183749,212,13.7,3977183739,107,,3977183745,140,40.6,3977183751,213,3.6,3977183747,141,93.6,3977183743,56,Back,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240841,105,1,1,14,42,jv3jh5m5t7qy5t37vwwmnj16,1,39.9,93,2023-01-14T15:17:04.940Z,2023-01-17T04:18:27Z,3977184517,1,,3977184515,213,3.8,3981881869,178,,3977184513,212,33.4,3977184509,140,14.4,3977184511,141,63.7,3977184507,56,Back,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240923,106,1,1,14,46,jv3jh5m5t7qy5t37vwwmnj16,0,14.4,63.4,2023-01-14T15:17:09.350Z,2023-01-17T04:18:31Z,3977185001,157,,3977185003,56,Right,3981881899,178,,3977185007,141,15.5,3977185005,140,77.8,3977185011,213,5.8,3977185013,1,,3977185009,212,74.1,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240933,143,44,1,14,49,1musyruv2ufjrjnj6gvdbr8kt,1,29.2,83.1,2023-01-14T15:17:11.898Z,2023-01-17T04:49:54Z,3977185065,285,,3977185259,233,107,3977185059,56,Back,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240949,107,44,1,14,49,jv3jh5m5t7qy5t37vwwmnj16,0,70.8,16.9,2023-01-14T15:17:11.899Z,2023-01-17T04:18:35Z,3977185133,56,Right,3977185225,233,143,3977185135,286,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497990151,856,1,1,14,49,1musyruv2ufjrjnj6gvdbr8kt,0,27.9,81,2023-01-14T15:17:11.930Z,2023-01-17T04:49:55Z,3981191147,212,14.9,3981191145,141,65.1,3981191139,3,,3981191149,213,5.5,3981191141,56,Back,3981881921,388,,3981191143,140,37.6,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241035,109,1,1,14,51,jv3jh5m5t7qy5t37vwwmnj16,1,62.8,28.6,2023-01-14T15:17:14.127Z,2023-01-17T04:18:44Z,3981881959,178,,3977185609,212,10.1,3977185607,141,33.4,3977185605,140,71.9,3977185611,213,0.3,3977185603,56,Center,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240983,108,43,1,14,51,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:17:14.340Z,2023-01-16T11:00:04Z,3977185367,212,18.1,3977185365,141,28.6,3977185369,213,2.6,3977185361,56,Center,3981191115,144,1,3977185363,140,62.8,3977185359,3,0,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497990201,901,43,1,14,52,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:17:14.839Z,2023-01-17T08:05:39Z,3981191295,56,Center,3981191297,140,68.5,3981191299,141,47.3,3981979285,144,1,3981191303,213,1.3,3981881991,178,0,3981191301,212,6.6,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241053,110,1,1,14,52,jv3jh5m5t7qy5t37vwwmnj16,0,71.9,33.4,2023-01-14T15:17:14.866Z,2023-01-17T07:51:11Z,3977185727,141,41.5,3977185731,213,1.4,3977185725,140,73.0,3981882235,178,,3977185723,56,Center,3977185729,212,5.6,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240993,144,49,1,14,52,1musyruv2ufjrjnj6gvdbr8kt,1,31.4,53,2023-01-14T15:17:15.642Z,2023-01-17T04:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241115,145,1,1,14,55,1musyruv2ufjrjnj6gvdbr8kt,1,33.3,58.5,2023-01-14T15:17:18.207Z,2023-01-17T04:20:24Z,3977186023,140,38.4,3981882773,178,,3977186021,56,Back,3977186029,213,0.0,3977186027,212,5.4,3977186025,141,58.5,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241231,146,1,1,14,58,1musyruv2ufjrjnj6gvdbr8kt,1,33.3,53.6,2023-01-14T15:17:21.094Z,2023-01-17T04:20:10Z,3977186703,212,21.9,3981882645,178,,3977186697,140,29.1,3977186701,141,22.1,3977186693,56,Back,3977186705,213,4.5,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241321,147,1,1,15,1,1musyruv2ufjrjnj6gvdbr8kt,1,29.6,19.5,2023-01-14T15:17:23.894Z,2023-01-17T03:46:49Z,3977187205,212,17.9,3981868519,178,,3977187207,213,1.8,3977187199,56,Back,3977187201,140,25.1,3977187203,141,44.9,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241519,148,1,1,15,3,1musyruv2ufjrjnj6gvdbr8kt,1,25.4,50.4,2023-01-14T15:17:26.646Z,2023-01-17T03:46:55Z,3977188335,213,1.4,3977188323,56,Back,3977188331,141,82.0,3981868563,178,,3977188329,140,29.6,3977188333,212,21.9,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241621,149,1,1,15,9,1musyruv2ufjrjnj6gvdbr8kt,1,30.4,85.4,2023-01-14T15:17:32.650Z,2023-01-17T03:47:00Z,3977188867,56,Back,3981868607,178,,3977188875,213,4.0,3977188869,140,22.9,3977188873,212,12.8,3977188871,141,70.6,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241739,150,1,1,15,12,1musyruv2ufjrjnj6gvdbr8kt,1,21.6,70,2023-01-14T15:17:35.661Z,2023-01-17T03:47:04Z,3977189549,212,17.1,3981868643,178,,3977189547,141,45.7,3977189551,213,5.0,3977189545,140,25.7,3977189543,56,Back,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241811,151,1,1,15,17,1musyruv2ufjrjnj6gvdbr8kt,1,29.9,34.9,2023-01-14T15:17:40.477Z,2023-01-17T03:47:08Z,3977189911,56,Back,3977189913,140,45.4,3981868665,178,,3977189917,212,16.3,3977189915,141,36.7,3977189919,213,0.1,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241871,152,1,1,15,18,1musyruv2ufjrjnj6gvdbr8kt,1,44,37.3,2023-01-14T15:17:41.637Z,2023-01-17T03:47:12Z,3977190267,140,30.5,3977190265,56,Back,3977190269,141,28.5,3981868677,178,,3977190273,213,3.5,3977190271,212,15.4,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241973,153,1,1,15,22,1musyruv2ufjrjnj6gvdbr8kt,1,28.5,19.7,2023-01-14T15:17:45.707Z,2023-01-17T03:47:16Z,3977190843,212,26.7,3977190847,213,2.5,3977190839,141,43.4,3977190837,140,8.2,3981868703,178,,3977190835,56,Back,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242051,154,1,1,15,26,1musyruv2ufjrjnj6gvdbr8kt,1,8.2,47.6,2023-01-14T15:17:49.540Z,2023-01-17T03:47:19Z,3977191291,140,25.6,3977191293,141,84.5,3977191297,213,0.9,3977191295,212,31.0,3977191289,56,Back,3981868749,178,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242299,155,1,1,15,30,1musyruv2ufjrjnj6gvdbr8kt,1,29.3,90,2023-01-14T15:17:53.030Z,2023-01-17T03:47:21Z,3977192609,212,23.3,3977192607,141,63.9,3977192605,140,14.9,3977192611,213,4.0,3977192603,56,Back,3981868757,178,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242517,156,1,1,15,36,1musyruv2ufjrjnj6gvdbr8kt,1,21.5,51.6,2023-01-14T15:17:59.395Z,2023-01-17T03:47:26Z,3977193801,157,,3977193815,1,,3981868803,178,,3977193803,56,Center,3977193811,212,48.5,3977193805,140,63.8,3977193807,141,23.0,3977193813,213,5.9,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242513,111,4,1,15,39,jv3jh5m5t7qy5t37vwwmnj16,1,30.7,75.2,2023-01-14T15:18:02.747Z,2023-01-17T03:47:33Z,3977193779,152,,3977193775,295,,3977193777,56,Back,3977193957,233,157,3977193781,285,,3977193773,13,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242525,157,4,1,15,39,1musyruv2ufjrjnj6gvdbr8kt,0,69.3,24.8,2023-01-14T15:18:02.748Z,2023-01-17T03:47:32Z,3977193873,295,,3977193871,13,,3977194007,286,,3977194003,233,111,3977193877,152,,3977193875,56,Center,3981868835,178,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243215,112,1,1,16,8,jv3jh5m5t7qy5t37vwwmnj16,1,37.9,75.2,2023-01-14T15:18:31.221Z,2023-01-17T03:47:37Z,3977197683,152,,3977197677,5,,3977197691,140,54.4,3977197703,213,0.7,3977197699,212,22.5,3981868853,178,,3977197695,141,96.2,3977197687,56,Left,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243297,113,1,1,16,11,jv3jh5m5t7qy5t37vwwmnj16,1,52.8,90.5,2023-01-14T15:18:34.401Z,2023-01-17T03:47:40Z,3977198117,141,72.1,3977198125,213,3.9,3977198121,212,18.2,3977198113,140,40.2,3977198109,56,Back,3981868871,178,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243435,114,1,1,16,13,jv3jh5m5t7qy5t37vwwmnj16,1,37.3,70.7,2023-01-14T15:18:36.722Z,2023-01-17T03:47:45Z,3977198913,141,58.3,3977198909,56,Back,3977198911,140,20.8,3977198917,213,3.6,3977198915,212,19.3,3981868911,178,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243571,115,1,1,16,18,jv3jh5m5t7qy5t37vwwmnj16,0,18.8,49.1,2023-01-14T15:18:41.212Z,2023-01-17T03:47:50Z,3977199591,212,58.3,3981191919,155,,3977199585,56,Right,3981868945,178,,3977199587,140,70.5,3977199595,213,5.9,3977199589,141,18.0,3977199599,1,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243581,158,44,1,16,21,1musyruv2ufjrjnj6gvdbr8kt,1,33.6,79,2023-01-14T15:18:43.976Z,2023-01-17T04:49:55Z,3977199663,56,Back,3977199691,233,116,3977199665,285,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243577,116,44,1,16,21,jv3jh5m5t7qy5t37vwwmnj16,0,66.4,21,2023-01-14T15:18:43.977Z,2023-01-17T03:48:06Z,3977199815,233,158,3977199629,286,,3977199625,56,Right,,,,,,,,,,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243595,159,1,1,16,21,1musyruv2ufjrjnj6gvdbr8kt,0,32.2,71.7,2023-01-14T15:18:44.018Z,2023-01-17T04:49:56Z,3981869057,388,,3977199741,140,48.9,3977199743,141,64.6,3977199745,212,18.2,3977199739,56,Back,3977199747,213,6.0,3977199735,3,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243683,118,1,1,16,22,jv3jh5m5t7qy5t37vwwmnj16,1,60.5,25,2023-01-14T15:18:45.225Z,2023-01-17T03:48:14Z,3977200185,213,5.5,3981869081,178,,3977200179,140,64.2,3977200183,212,5.7,3977200181,141,18.8,3977200177,56,Right,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497990449,902,1,1,16,23,jv3jh5m5t7qy5t37vwwmnj16,0,65.3,17.9,2023-01-14T15:18:46.409Z,2023-01-17T03:48:16Z,3981192151,141,27.7,3981192147,56,Center,3981192145,155,,3981192153,212,11.9,3981869105,178,,3981192149,140,74.7,3981192155,213,0.6,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243707,160,1,1,16,24,1musyruv2ufjrjnj6gvdbr8kt,1,27.8,73.6,2023-01-14T15:18:47.545Z,2023-01-17T03:48:21Z,3977200305,3,,3977200311,141,69.5,3977200307,56,Back,3977200313,212,9.0,3977200309,140,35.9,3977200315,213,6.0,3981869147,178,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243637,117,43,1,16,25,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:18:48.172Z,2023-01-16T11:02:21Z,3981192027,144,49,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498121467,884,67,1,16,25,1musyruv2ufjrjnj6gvdbr8kt,1,35.9,69.8,2023-01-14T15:18:48.303Z,2023-01-17T04:49:56Z,3981881801,233,981,,,,,,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498121465,981,67,1,16,25,jv3jh5m5t7qy5t37vwwmnj16,0,64.1,30.2,2023-01-14T15:18:48.304Z,2023-01-17T04:18:14Z,3981881809,233,884,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498121445,882,43,1,16,25,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2023-01-14T15:18:48.320Z,2023-01-17T04:17:40Z,3981881669,144,67,3981881589,233,980,,,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498121443,980,43,1,16,25,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:18:48.321Z,2023-01-17T04:17:40Z,3981881593,233,882,3981881665,144,67,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244453,164,61,1,16,25,1musyruv2ufjrjnj6gvdbr8kt,0,35.4,73.6,2023-01-14T15:18:48.357Z,2023-01-17T04:49:56Z,3977204181,56,Back,3981869203,178,,,,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243735,119,49,1,16,27,jv3jh5m5t7qy5t37vwwmnj16,1,44.2,37.5,2023-01-14T15:18:50.040Z,2023-01-17T03:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243797,120,1,1,16,27,jv3jh5m5t7qy5t37vwwmnj16,0,47,35.9,2023-01-14T15:18:50.057Z,2023-01-17T03:48:38Z,3977200745,213,6.1,3977200739,141,29.3,3981193041,1,,3977200735,140,74.4,3981193039,157,,3977200733,56,Center,3981869289,178,,3977200743,212,29.1,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243921,161,1,1,16,29,1musyruv2ufjrjnj6gvdbr8kt,0,30.1,64.8,2023-01-14T15:18:52.667Z,2023-01-17T03:48:46Z,3977201403,140,59.9,3977201399,3,,3977201401,56,Left,3977201417,1,,3977201413,213,0.3,3977201409,212,33.2,3981869373,388,,3977201405,141,81.2,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243963,121,43,1,16,35,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-01-14T15:18:58.132Z,2023-01-16T11:04:09Z,3981193185,144,49,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244103,122,1,1,16,38,jv3jh5m5t7qy5t37vwwmnj16,0,58.5,8.9,2023-01-14T15:19:00.907Z,2023-01-17T03:48:54Z,3977202563,236,,3977202369,141,10.3,3977202377,213,0.2,3981869415,178,,3977202367,140,64.3,3977202365,56,Right,3977202569,286,,3977202565,233,162,f5zei3x0mg1i5q3soziuy579,J. Grimmer,3977202373,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244123,162,74,1,16,38,1musyruv2ufjrjnj6gvdbr8kt,1,36.3,95.6,2023-01-14T15:19:01.026Z,2023-01-17T03:48:56Z,3977202645,233,122,3981869425,178,,3977202473,285,,3977202471,56,Back,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244355,123,5,1,16,38,jv3jh5m5t7qy5t37vwwmnj16,1,63.4,-1.3,2023-01-14T15:19:01.429Z,2023-01-17T03:49:03Z,3977203605,347,,3977203603,56,Right,3977203667,233,163,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244153,163,5,1,16,38,1musyruv2ufjrjnj6gvdbr8kt,0,36.6,101.3,2023-01-14T15:19:01.429Z,2023-01-17T03:49:03Z,3977203725,233,123,3977202609,56,Back,3977202613,347,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244399,124,1,1,16,47,jv3jh5m5t7qy5t37vwwmnj16,1,61.8,0,2023-01-14T15:19:09.810Z,2023-01-17T03:49:09Z,3977203879,56,Right,3977203883,141,13.1,3977203877,107,,3977203881,140,62.0,3977203885,212,9.8,3977203887,213,1.5,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244443,125,1,1,16,47,jv3jh5m5t7qy5t37vwwmnj16,1,62,13.1,2023-01-14T15:19:10.723Z,2023-01-17T03:49:12Z,3977204113,56,Right,3977204121,141,6.4,3981869585,178,,3977204125,212,5.1,3977204117,140,59.8,3977204127,213,4.2,,,,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244487,126,1,1,16,50,jv3jh5m5t7qy5t37vwwmnj16,1,59.8,6.4,2023-01-14T15:19:13.113Z,2023-01-17T03:49:14Z,3977204373,56,Center,3981869599,178,,3977204379,212,20.6,3977204375,140,67.5,3977204377,141,34.2,3977204381,213,1.2,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244515,127,1,1,16,51,jv3jh5m5t7qy5t37vwwmnj16,1,67.5,34.2,2023-01-14T15:19:13.962Z,2023-01-17T03:49:16Z,3977204541,141,30.7,3981869631,178,,3977204537,56,Center,3977204547,213,5.9,3977204545,212,7.1,3977204539,140,73.9,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497990775,903,61,1,16,51,jv3jh5m5t7qy5t37vwwmnj16,0,83.5,17.3,2023-01-14T15:19:14.319Z,2023-01-17T03:49:23Z,3981869693,178,,3981193431,56,Right,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
