id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/15/value
2499194623,155,1,1,16,57,69t8imcdaqlgfbds2p58596my,1,33.8,87.2,2023-01-21T15:17:27.075Z,2023-01-24T00:04:47Z,3987509387,1,,3992557969,178,,3987509381,141,45.8,3987509377,56,Back,3987509383,212,32.1,3987509385,213,4.2,3987509379,140,19.2,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194685,156,1,1,17,1,69t8imcdaqlgfbds2p58596my,0,19.9,46,2023-01-21T15:17:31.905Z,2023-01-24T00:05:05Z,3992558039,178,,3987509713,155,,3987509715,56,Right,3987509721,212,48.4,3987509717,140,60.4,3987509719,141,12.0,3987509723,213,5.8,3987509725,1,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194703,157,44,1,17,5,69t8imcdaqlgfbds2p58596my,1,62.3,10.7,2023-01-21T15:17:35.187Z,2023-01-24T12:49:00Z,3987510081,233,150,3987509807,286,,3987509805,56,Right,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194721,150,44,1,17,5,3ptd7zlc5isrongig0wij2id4,0,37.7,89.3,2023-01-21T15:17:35.188Z,2023-01-24T00:05:16Z,3987510171,233,157,3987509913,285,,3987509911,56,Back,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500048197,905,1,1,17,5,69t8imcdaqlgfbds2p58596my,0,61,15.9,2023-01-21T15:17:35.208Z,2023-01-24T12:49:00Z,3992004797,56,Right,3992004805,213,5.8,3992004803,212,3.4,3992004799,140,63.9,3992004801,141,13.8,3992004793,3,,3992004795,168,,3992558075,388,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194851,152,61,1,17,5,3ptd7zlc5isrongig0wij2id4,1,38.6,93.5,2023-01-21T15:17:35.284Z,2023-01-24T00:05:30Z,3992558091,21,,3987510597,56,Back,3992558093,388,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194709,158,43,1,17,6,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-21T15:17:36.531Z,2023-01-21T15:17:43Z,3987509851,213,5.5,3987509839,3,0,3987509849,212,13.5,3987509847,141,0.0,3987509845,140,69.9,3987509843,56,Right,3987510709,144,1,3987509841,168,0,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194835,151,5,1,17,7,3ptd7zlc5isrongig0wij2id4,0,30.1,101.4,2023-01-21T15:17:36.986Z,2023-01-24T00:05:37Z,3987510481,56,Back,3987510523,233,159,3987510483,347,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194715,159,5,1,17,7,69t8imcdaqlgfbds2p58596my,1,69.9,-1.4,2023-01-21T15:17:36.986Z,2023-01-24T00:05:37Z,3987509885,56,Right,3987510539,233,151,3987509887,347,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499194861,153,43,1,17,12,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-21T15:17:42.265Z,2023-01-21T15:17:44Z,3987510659,56,Back,3987510661,347,0,3987510967,144,5,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195223,160,1,1,17,22,69t8imcdaqlgfbds2p58596my,1,64.2,0,2023-01-21T15:17:52.131Z,2023-01-24T00:05:43Z,3987512451,212,9.8,3987512449,141,11.3,3987512453,213,1.2,3987512447,140,67.7,3987526795,107,,3987512445,56,Right,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195283,161,1,1,17,23,69t8imcdaqlgfbds2p58596my,1,67.7,11.3,2023-01-21T15:17:53.075Z,2023-01-24T00:05:48Z,3987512771,140,66.7,3987512769,56,Right,3987512773,141,4.9,3987512775,212,4.5,3992558153,178,,3987512777,213,4.5,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195479,162,1,1,17,24,69t8imcdaqlgfbds2p58596my,1,66.7,4.9,2023-01-21T15:17:54.466Z,2023-01-24T00:05:59Z,3987513783,155,,3987513785,56,Center,3987513787,140,69.9,3987513789,141,33.9,3992558181,178,,3987513791,212,20.0,3987513793,213,1.4,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195577,163,1,1,17,32,69t8imcdaqlgfbds2p58596my,1,86.4,32.5,2023-01-21T15:18:02.155Z,2023-01-24T00:06:13Z,3987514363,213,6.2,3987514355,56,Center,3992558249,178,,3987514361,212,5.9,3987514357,140,92.0,3987514359,141,31.8,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195595,164,3,1,17,33,69t8imcdaqlgfbds2p58596my,0,91.3,31.9,2023-01-21T15:18:03.206Z,2023-01-24T00:06:21Z,3987516037,211,,3992558267,178,,3992009245,465,,3987515827,286,,3987514453,56,Center,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195719,154,12,1,17,34,3ptd7zlc5isrongig0wij2id4,1,8,58.2,2023-01-21T15:18:04.194Z,2023-01-24T00:06:30Z,3987515007,213,2.0,3987514999,56,Back,3992558295,178,,3987515001,140,4.2,3987515003,141,72.0,3987515005,212,10.2,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195737,155,61,1,17,34,3ptd7zlc5isrongig0wij2id4,1,4.2,72,2023-01-21T15:18:04.556Z,2023-01-24T00:06:45Z,3992558355,21,,3992558357,178,,3987515091,56,Back,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195771,156,6,1,17,35,3ptd7zlc5isrongig0wij2id4,0,1.8,70,2023-01-21T15:18:05.525Z,2023-01-24T00:06:47Z,3987515291,56,Back,3987515383,233,165,3987515293,73,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499195753,165,6,1,17,35,69t8imcdaqlgfbds2p58596my,1,98.2,30,2023-01-21T15:18:05.525Z,2023-01-24T00:06:47Z,3987515347,233,156,3987515181,56,Center,3987515183,75,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196413,166,1,1,18,3,69t8imcdaqlgfbds2p58596my,0,99.5,0.5,2023-01-21T15:18:33.219Z,2023-01-24T00:07:00Z,3987518699,212,30.8,3987518697,141,44.0,3987518685,2,,3992558429,178,,3992009789,224,,3987518693,56,Center,3987518687,6,,3987518701,213,1.9,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3987518689,155,3987518695,140,91.2,3992009791,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198769,173,44,1,18,4,3ptd7zlc5isrongig0wij2id4,1,5.9,64.6,2023-01-21T15:18:34.478Z,2023-01-24T12:49:01Z,3987537835,233,188,3987531019,56,Back,3987531021,285,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499200057,188,44,1,18,4,69t8imcdaqlgfbds2p58596my,0,94.1,35.4,2023-01-21T15:18:34.479Z,2023-01-24T00:08:09Z,3987537873,233,173,3987537813,286,,3987537811,56,Center,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199145,174,12,1,18,4,3ptd7zlc5isrongig0wij2id4,1,4.3,57.5,2023-01-21T15:18:34.510Z,2023-01-24T12:49:01Z,3987532947,213,6.0,3987532927,56,Back,3987532937,141,53.6,3987532941,212,8.8,3987532933,140,12.3,3992558731,178,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196447,157,12,1,18,5,3ptd7zlc5isrongig0wij2id4,1,10,49,2023-01-21T15:18:35.015Z,2023-01-24T00:08:22Z,3987518861,141,62.3,3987518865,213,0.9,3987518863,212,11.9,3987518889,15,,3992558655,178,,3987518857,56,Back,3987518859,140,17.3,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196501,158,12,1,18,6,3ptd7zlc5isrongig0wij2id4,1,17.3,62.3,2023-01-21T15:18:36.436Z,2023-01-24T00:08:30Z,3987519177,140,33.3,3987519183,212,20.2,3992558685,388,,3987519179,141,78.7,3987519213,15,,3987519187,213,0.6,3987519175,56,Back,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196651,167,1,1,18,10,69t8imcdaqlgfbds2p58596my,1,65.3,35.2,2023-01-21T15:18:40.086Z,2023-01-24T00:08:52Z,3987519893,140,68.4,3992558761,178,,3987519889,56,Right,3987519905,213,4.9,3987519897,141,10.7,3987519901,212,17.0,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196683,168,1,1,18,12,69t8imcdaqlgfbds2p58596my,1,64.9,5.3,2023-01-21T15:18:42.763Z,2023-01-24T00:09:04Z,3992558797,178,,3987520069,56,Right,3987520073,140,69.5,3987520077,141,15.0,3987520083,213,0.9,3987520081,212,8.2,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196745,169,1,1,18,13,69t8imcdaqlgfbds2p58596my,0,69.5,15,2023-01-21T15:18:43.386Z,2023-01-24T00:09:14Z,3992558841,178,,3987520475,56,Right,3987520481,212,21.5,3987520483,213,5.7,3987520477,140,87.0,3987520479,141,0.0,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197273,159,5,1,18,16,3ptd7zlc5isrongig0wij2id4,1,12.3,101.5,2023-01-21T15:18:46.377Z,2023-01-24T00:09:18Z,3987523103,347,,3987523101,56,Back,3987523151,233,170,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499196763,170,5,1,18,16,69t8imcdaqlgfbds2p58596my,0,87.7,-1.5,2023-01-21T15:18:46.377Z,2023-01-24T00:09:19Z,3987520545,347,,3987520541,56,Right,3987523215,233,159,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197345,160,1,1,18,38,3ptd7zlc5isrongig0wij2id4,0,12.3,100,2023-01-21T15:19:08.731Z,2023-01-24T00:09:20Z,3987523493,212,27.4,3987523495,213,6.1,3987523491,141,95.3,3987523489,140,38.1,3987523487,56,Back,3987523485,107,,3987523497,1,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197413,171,61,1,18,40,69t8imcdaqlgfbds2p58596my,1,63.3,6.5,2023-01-21T15:19:10.546Z,2023-01-24T00:09:33Z,3992558923,178,,3987523843,56,Right,3992558921,15,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197471,172,1,1,18,41,69t8imcdaqlgfbds2p58596my,1,61.9,14,2023-01-21T15:19:11.860Z,2023-01-24T00:09:41Z,3987524147,213,0.6,3987524139,56,Center,3987524137,155,,3987524141,140,75.0,3992558943,178,,3987524143,141,28.8,3987524145,212,17.0,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197487,173,61,1,18,44,69t8imcdaqlgfbds2p58596my,1,75,28.8,2023-01-21T15:19:14.411Z,2023-01-24T00:09:53Z,3992558977,178,,3992558975,21,,3987524223,56,Center,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197535,161,52,1,18,47,3ptd7zlc5isrongig0wij2id4,1,7.2,73.3,2023-01-21T15:19:17.358Z,2023-01-24T00:09:56Z,3992558993,178,,3992011557,376,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499197875,162,80,1,19,0,3ptd7zlc5isrongig0wij2id4,0,10.2,59.9,2023-01-21T15:19:30.816Z,2023-01-24T00:10:03Z,3992559011,178,,,,,,,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198093,163,1,1,19,7,3ptd7zlc5isrongig0wij2id4,0,26.6,50,2023-01-21T15:19:37.237Z,2023-01-24T00:10:11Z,3992559037,178,,3987527587,141,69.9,3987527589,212,49.0,3987527591,213,0.3,3987527593,1,,3987527581,155,,3987527583,56,Center,3987527585,140,71.5,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198107,164,44,1,19,10,3ptd7zlc5isrongig0wij2id4,1,70.2,69.5,2023-01-21T15:19:40.675Z,2023-01-24T12:49:02Z,3987527863,233,174,3987527659,56,Center,3987527663,286,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198127,174,44,1,19,10,69t8imcdaqlgfbds2p58596my,0,29.8,30.5,2023-01-21T15:19:40.676Z,2023-01-24T00:10:19Z,3987527787,285,,3987527825,233,164,3987527785,56,Back,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049513,794,1,1,19,10,3ptd7zlc5isrongig0wij2id4,0,65.1,39.5,2023-01-21T15:19:40.726Z,2023-01-24T12:49:02Z,3992012667,213,0.2,3992012663,141,40.9,3992012655,3,,3992012661,140,69.9,3992012659,56,Center,3992012657,168,,3992559115,388,,3992012665,212,5.1,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198145,175,61,1,19,10,69t8imcdaqlgfbds2p58596my,1,31.2,30.9,2023-01-21T15:19:40.764Z,2023-01-24T00:10:45Z,3992559159,15,,3987527885,56,Back,3992559161,388,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198233,166,1,1,19,12,3ptd7zlc5isrongig0wij2id4,1,64.3,68.8,2023-01-21T15:19:42.526Z,2023-01-24T00:10:57Z,3987528279,56,Center,3987528277,3,,3987528283,141,62.4,3987528281,140,68.4,3987528291,213,5.5,3987528287,212,6.1,3992559197,388,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198275,167,1,1,19,13,3ptd7zlc5isrongig0wij2id4,1,68.4,62.4,2023-01-21T15:19:43.434Z,2023-01-24T00:11:03Z,3987528545,3,,3987528551,141,63.7,3992559209,388,,3987528549,140,72.8,3987528555,213,0.2,3987528547,56,Center,3987528553,212,4.7,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198171,165,43,1,19,13,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-01-21T15:19:43.564Z,2023-01-23T16:06:23Z,3992012829,144,44,3987528021,286,0,3987528435,233,176,3987528019,56,Center,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198239,176,43,1,19,13,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-21T15:19:43.565Z,2023-01-23T16:06:25Z,3987528319,56,Back,3987528321,285,0,3992012871,144,44,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198315,168,1,1,19,14,3ptd7zlc5isrongig0wij2id4,1,72.8,63.7,2023-01-21T15:19:44.127Z,2023-01-24T00:11:09Z,3987528715,56,Left,3992559239,178,,3987528741,141,96.9,3987528745,213,1.5,3987528717,140,73.4,3987528743,212,22.6,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198325,169,3,1,19,17,3ptd7zlc5isrongig0wij2id4,0,74.2,95.8,2023-01-21T15:19:47.327Z,2023-01-24T00:11:16Z,3987528765,56,Left,3992013075,464,,3987528767,286,,3987529233,233,177,3992559263,178,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198377,177,7,1,19,17,69t8imcdaqlgfbds2p58596my,0,25.8,4.2,2023-01-21T15:19:47.396Z,2023-01-24T00:11:25Z,3987528999,56,Back,3987529165,233,169,3992559297,178,,3992013093,383,,3987529001,285,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198363,170,61,1,19,17,3ptd7zlc5isrongig0wij2id4,1,73.8,96.2,2023-01-21T15:19:47.567Z,2023-01-24T00:11:35Z,3987528967,56,Left,3992559333,178,,,,,,,,,,,,,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198437,178,50,1,19,19,69t8imcdaqlgfbds2p58596my,1,28,4.2,2023-01-21T15:19:49.237Z,2023-01-24T00:11:54Z,3987529373,285,,3987529367,56,Back,3987529625,233,171,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198469,171,7,1,19,19,3ptd7zlc5isrongig0wij2id4,1,72,95.8,2023-01-21T15:19:49.295Z,2023-01-24T00:12:06Z,3987529561,233,178,3992013335,385,,3987529507,167,,3987529509,56,Left,3987529511,286,,3992559447,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198475,172,5,1,19,19,3ptd7zlc5isrongig0wij2id4,0,73.6,101.6,2023-01-21T15:19:49.397Z,2023-01-24T00:12:09Z,3987529529,56,Left,3987529531,347,,3987531733,233,179,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198901,179,5,1,19,19,69t8imcdaqlgfbds2p58596my,1,26.4,-1.6,2023-01-21T15:19:49.397Z,2023-01-24T00:12:08Z,3987531681,233,172,3987531623,347,,3987531621,56,Back,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198939,180,1,1,19,37,69t8imcdaqlgfbds2p58596my,1,26.9,0,2023-01-21T15:20:07.237Z,2023-01-24T00:12:19Z,3987531823,212,9.2,3987531819,140,27.0,3987531817,56,Back,3987531821,141,11.6,3987531815,107,,3987531827,213,1.6,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499198959,181,1,1,19,39,69t8imcdaqlgfbds2p58596my,1,27,11.6,2023-01-21T15:20:09.256Z,2023-01-24T00:12:26Z,3992559503,178,,3987531969,56,Back,3987531973,140,25.3,3987531979,212,11.7,3987531977,141,28.6,3987531983,213,1.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199007,182,1,1,19,40,69t8imcdaqlgfbds2p58596my,1,25.3,28.6,2023-01-21T15:20:10.754Z,2023-01-24T00:12:32Z,3992559521,178,,3987532251,56,Back,3987532255,141,35.1,3987532253,140,39.5,3987532259,213,0.3,3987532257,212,15.6,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199037,183,1,1,19,42,69t8imcdaqlgfbds2p58596my,1,37.3,34,2023-01-21T15:20:12.870Z,2023-01-24T00:12:40Z,3987532437,140,36.9,3987532439,141,8.2,3987532443,213,4.7,3992559543,178,,3987532441,212,17.5,3987532435,56,Back,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199163,184,1,1,19,44,69t8imcdaqlgfbds2p58596my,0,36.8,8.2,2023-01-21T15:20:14.004Z,2023-01-24T00:12:45Z,3987533013,213,1.0,3987533007,140,53.8,3992559557,178,,3987533011,212,31.1,3987533009,141,45.7,3987533005,56,Center,3992013881,155,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500190801,1046,67,1,19,46,3ptd7zlc5isrongig0wij2id4,1,45.8,54.7,2023-01-21T15:20:16.174Z,2023-01-24T12:49:02Z,3992785227,233,1386,,,,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500190797,1386,67,1,19,46,69t8imcdaqlgfbds2p58596my,0,54.2,45.3,2023-01-21T15:20:16.175Z,2023-01-24T09:20:32Z,3992785235,233,1046,,,,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199157,175,8,1,19,46,3ptd7zlc5isrongig0wij2id4,1,45.5,55.4,2023-01-21T15:20:16.186Z,2023-01-24T12:49:03Z,3992014331,383,,3987532999,56,Back,3992559581,178,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500049845,909,61,1,19,46,69t8imcdaqlgfbds2p58596my,1,56.2,46.1,2023-01-21T15:20:16.668Z,2023-01-24T00:13:02Z,3992559603,178,,3992014451,56,Center,,,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199165,176,49,1,19,47,3ptd7zlc5isrongig0wij2id4,1,45.5,55.4,2023-01-21T15:20:17.117Z,2023-01-24T00:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199215,177,1,1,19,47,3ptd7zlc5isrongig0wij2id4,1,45.5,55.4,2023-01-21T15:20:17.574Z,2023-01-24T00:13:12Z,3987533297,141,53.1,3987533303,213,6.2,3987533299,212,19.8,3992559645,178,,3987533289,56,Center,3987533293,140,64.3,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199227,178,1,1,19,49,3ptd7zlc5isrongig0wij2id4,0,63.6,51.9,2023-01-21T15:20:19.526Z,2023-01-24T00:13:20Z,3992559667,178,,3987533363,212,10.0,3987533359,140,70.2,3987533365,213,5.5,3987533357,56,Center,3987533361,141,41.2,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199243,185,8,1,19,49,69t8imcdaqlgfbds2p58596my,1,40.6,58.4,2023-01-21T15:20:19.797Z,2023-01-24T00:13:26Z,3987533411,56,Back,3992559689,178,,3992014733,384,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199369,179,1,1,19,52,3ptd7zlc5isrongig0wij2id4,1,55.8,24.6,2023-01-21T15:20:22.226Z,2023-01-24T00:13:34Z,3987534031,140,74.7,3987534033,141,12.6,3987534035,212,21.5,3992559729,178,,3987534037,213,5.9,3987534029,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499199413,180,1,1,19,55,3ptd7zlc5isrongig0wij2id4,0,75.8,10.6,2023-01-21T15:20:25.657Z,2023-01-24T00:13:40Z,3987534251,56,Center,3992014905,20,,3987534249,155,,3987534255,141,50.1,3987534253,140,85.6,3992014903,224,,3987534247,2,,3987534259,213,1.2,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,3987534257,212,3992559763,178,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,
