id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2540751297,219,5,1,25,18,dmz37633qbsvl7gncq5s51yjw,1,5.8,101.3,2023-04-29T14:26:07.975Z,2023-05-02T09:05:01Z,4235097675,56,Back,4235097677,347,,4235097683,233,200,,,,,,,,,,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751361,220,1,1,25,37,dmz37633qbsvl7gncq5s51yjw,1,3.7,100,2023-04-29T14:26:27.606Z,2023-05-02T09:05:06Z,4235098091,56,Back,4235098089,107,,4235098095,141,90.2,4235098093,140,27.5,4235098101,1,,4235098099,213,6.0,4235098097,212,26.1,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751373,221,44,1,25,39,dmz37633qbsvl7gncq5s51yjw,1,25.8,86.9,2023-04-29T14:26:29.203Z,2023-05-02T09:31:17Z,4235098159,56,Back,4235098161,285,,4235098201,233,201,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751367,201,44,1,25,39,5qwskbjpa17fvmtuu5qijy7cz,0,74.2,13.1,2023-04-29T14:26:29.204Z,2023-05-02T09:05:09Z,4235098125,286,,4235098123,56,Right,4235098231,233,221,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751391,222,1,1,25,39,dmz37633qbsvl7gncq5s51yjw,0,27.5,90.2,2023-04-29T14:26:29.246Z,2023-05-02T09:31:17Z,4235098273,3,,4235098275,56,Back,4235098281,212,12.6,4235098283,213,5.4,4244009941,168,,4235098277,140,35.2,4235098279,141,75.9,4244348227,388,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751413,202,1,1,25,40,5qwskbjpa17fvmtuu5qijy7cz,0,68.5,25.8,2023-04-29T14:26:30.305Z,2023-05-02T09:05:15Z,4235098387,213,0.7,4235098381,140,76.2,4235098379,56,Center,4235098377,3,,4235098383,141,35.5,4235098385,212,10.4,4244348327,388,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751455,223,1,1,25,42,dmz37633qbsvl7gncq5s51yjw,0,29.9,67.2,2023-04-29T14:26:32.289Z,2023-05-02T09:05:20Z,4235098625,141,71.8,4244348409,388,,4235098623,140,35.1,4235098621,56,Back,4235098629,213,0.5,4235098627,212,6.3,4235098619,3,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751443,203,49,1,25,43,5qwskbjpa17fvmtuu5qijy7cz,1,68.6,35.4,2023-04-29T14:26:32.846Z,2023-05-02T09:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751591,204,1,1,25,45,5qwskbjpa17fvmtuu5qijy7cz,1,68.8,40,2023-04-29T14:26:35.150Z,2023-05-02T09:05:29Z,4235099373,213,5.4,4235099371,212,25.6,4235099367,140,84.8,4244348637,178,,4235099369,141,11.6,4235099365,56,Right,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751707,205,1,1,25,47,5qwskbjpa17fvmtuu5qijy7cz,1,85.6,10.6,2023-04-29T14:26:37.322Z,2023-05-02T09:31:18Z,4235100001,212,29.6,4235099993,155,,4235099995,56,Center,4235099991,2,,4244012579,225,,4235100003,213,1.4,4235103775,154,,4235103773,210,15,2asjeedy6igcuixqktdmk5k2x,M. Clark,4244012583,20,,1,4244012581,387,,4235099999,141,53.7,4235099997,140,4244348723,178,,,,,,,,,89.2,,,,,,,,,,,,,,,,,,,,,,
2540751729,206,44,1,25,50,5qwskbjpa17fvmtuu5qijy7cz,1,86.8,57.4,2023-04-29T14:26:39.646Z,2023-05-02T09:31:18Z,4235100093,286,,4235100181,233,224,4235100091,56,Center,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751693,224,44,1,25,50,dmz37633qbsvl7gncq5s51yjw,0,13.2,42.6,2023-04-29T14:26:39.647Z,2023-05-02T09:05:41Z,4235100205,233,206,4235099913,285,,4235099911,56,Back,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751737,207,15,1,25,50,5qwskbjpa17fvmtuu5qijy7cz,1,89.5,60.8,2023-04-29T14:26:39.683Z,2023-05-02T09:31:18Z,4235104891,233,226,4235103809,55,205,4235101173,82,,4235103813,102,53.3,4235103823,230,98.1,4235103805,154,,4235103801,76,,4244349247,388,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4235100131,17,,,4235100129,22,,4235101167,15,,4235103821,147,4235101171,328,4235103815,103,4235103825,231,19,,4235103803,29,59.6,50.5,4235103819,146,91.2,4235100133,56,Center,,,,,,,,,,,,,,,
2540752411,226,10,1,25,50,dmz37633qbsvl7gncq5s51yjw,1,10.4,37,2023-04-29T14:26:39.742Z,2023-05-02T09:06:00Z,4235103925,94,,4235104979,233,207,4244349409,15,,4244349407,388,,4235103927,56,Back,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751777,208,6,1,25,52,5qwskbjpa17fvmtuu5qijy7cz,1,94.5,61.4,2023-04-29T14:26:42.103Z,2023-05-02T09:06:09Z,4235100755,233,225,4235100381,73,,4235100377,56,Center,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540751831,225,6,1,25,52,dmz37633qbsvl7gncq5s51yjw,0,5.5,38.6,2023-04-29T14:26:42.103Z,2023-05-02T09:06:08Z,4235100657,56,Back,4235100691,73,,4235100789,233,208,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540752899,209,1,1,26,25,5qwskbjpa17fvmtuu5qijy7cz,1,99.5,99.5,2023-04-29T14:27:15.496Z,2023-05-02T09:31:19Z,4235106569,1,,4235106567,213,4.5,4235122765,154,,4235106559,56,Center,4235108111,223,,4235122761,210,15,4235106555,155,,4235106553,6,,dzitwscdk6ogkf6bstbrik53p,S. McConville,4235106551,2,,1,4235106565,212,38.0,4235106563,141,45.2,4244013311,20,4235106561,140,4244349661,178,,,,90.9,,,,,,,,,,,,,,,,,,,,,,,,,
2540752961,210,44,1,26,27,5qwskbjpa17fvmtuu5qijy7cz,1,90.6,43.2,2023-04-29T14:27:17.438Z,2023-05-02T09:31:19Z,4235106873,286,,4235107023,233,227,4235106869,56,Center,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540752883,227,44,1,26,27,dmz37633qbsvl7gncq5s51yjw,0,9.4,56.8,2023-04-29T14:27:17.439Z,2023-05-02T09:06:18Z,4235106453,56,Back,4235106455,285,,4235107081,233,210,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540752975,211,15,1,26,27,5qwskbjpa17fvmtuu5qijy7cz,1,92.3,45.2,2023-04-29T14:27:17.532Z,2023-05-02T09:31:19Z,4235121427,328,,4235121421,25,,4235122957,233,229,4235122823,147,48.9,4235122813,55,209,4235122809,29,,4235122807,81,,4235122817,102,47.4,f4ef7in4fxoylsy29anhgqep5,A. Pressley,4235122819,103,32.9,,4244349913,388,,4235121423,15,,4235122821,146,4235122811,154,4235106949,56,4235106947,17,Center,,,,99.0,,,,,,,,,,,,,,,,,,,,,,
2540753063,229,10,1,26,28,dmz37633qbsvl7gncq5s51yjw,1,1.5,50.7,2023-04-29T14:27:18.488Z,2023-05-02T09:06:24Z,4235123175,233,211,4235107473,176,,4244014221,181,,4235107479,56,Back,4244014229,378,,4235107477,182,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753049,228,52,1,26,29,dmz37633qbsvl7gncq5s51yjw,1,2.5,50.4,2023-04-29T14:27:18.805Z,2023-05-02T09:06:30Z,4244350125,178,,4244014283,378,,,,,,,,,,,,,,,,,,,,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753429,230,1,1,26,39,dmz37633qbsvl7gncq5s51yjw,1,12.8,51.5,2023-04-29T14:27:28.840Z,2023-05-02T09:06:39Z,4235109441,123,,4244350355,178,,4244014707,189,,4235109443,56,Back,4235109445,140,27.2,4235109449,212,30.3,4235109447,141,90.1,4235109451,213,1.0,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753477,231,1,1,26,43,dmz37633qbsvl7gncq5s51yjw,1,31.6,87.4,2023-04-29T14:27:33.567Z,2023-05-02T09:06:42Z,4235109599,213,4.8,4235109597,212,14.4,4235109593,140,32.4,4235109595,141,66.3,4244350405,178,,4235109591,56,Back,,,,,,,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753503,232,1,1,26,44,dmz37633qbsvl7gncq5s51yjw,1,32.4,66.3,2023-04-29T14:27:34.451Z,2023-05-02T09:06:46Z,4244350467,178,,4235109777,213,2.8,4235109771,140,22.2,4235109769,56,Back,4235109773,141,72.0,4235109775,212,11.4,,,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753631,233,1,1,26,46,dmz37633qbsvl7gncq5s51yjw,1,22.2,72,2023-04-29T14:27:36.632Z,2023-05-02T09:06:48Z,4235110525,213,4.1,4235110515,56,Back,4244350531,178,,4235110521,212,18.0,4235110519,141,49.6,4235110517,140,13.0,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753701,234,1,1,26,50,dmz37633qbsvl7gncq5s51yjw,0,11.6,49.3,2023-04-29T14:27:39.940Z,2023-05-02T09:06:50Z,4235110885,140,67.4,4235110883,56,Center,4235110881,157,,4235110897,1,,4244350611,178,,4235110891,212,58.6,4235110889,141,47.0,4235110895,213,6.3,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753807,212,1,1,26,53,5qwskbjpa17fvmtuu5qijy7cz,0,31.5,50.1,2023-04-29T14:27:43.361Z,2023-05-02T09:06:54Z,4235111489,1,,4235111487,213,6.2,4244350671,178,,4235111483,141,44.9,4235111485,212,42.6,4235111481,140,71.9,4235111477,3,,4235111479,56,Center,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540753967,235,1,1,26,57,dmz37633qbsvl7gncq5s51yjw,1,36.5,55.2,2023-04-29T14:27:46.791Z,2023-05-02T09:06:57Z,4244350749,178,,4235112387,213,1.7,4235112381,140,34.7,4235112379,56,Back,4235112383,141,86.9,4235112385,212,21.6,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754159,236,1,1,27,1,dmz37633qbsvl7gncq5s51yjw,1,34.7,90.9,2023-04-29T14:27:51.299Z,2023-05-02T09:06:59Z,4235113417,140,91.3,4235113419,141,90.9,4244350793,178,,4235113415,56,Left,4235113425,1,,4244015521,155,,4235113423,213,0,4235113421,212,59.4,8x2yublirj5430deybqft0xxx,H. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754263,237,1,1,27,6,dmz37633qbsvl7gncq5s51yjw,1,93.9,89.6,2023-04-29T14:27:56.410Z,2023-05-02T09:07:03Z,4235113965,1,,4235113963,213,4.6,4235113961,212,36.9,4244350867,178,,4235113955,56,Center,4235113953,155,,4244015587,72,,4235113959,141,35.7,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,4235113957,140,89.7,,4244015585,224,,4235113949,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754405,238,1,1,27,9,dmz37633qbsvl7gncq5s51yjw,1,89.7,35.7,2023-04-29T14:27:59.347Z,2023-05-02T09:07:06Z,4235114703,56,Center,4235114705,140,80.9,4235114701,3,,4244350945,388,,4235114707,141,56.6,4235114709,212,17.0,4235114711,213,2.1,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754501,239,61,1,27,14,dmz37633qbsvl7gncq5s51yjw,0,76.1,58.7,2023-04-29T14:28:04.388Z,2023-05-02T09:30:23Z,4244385885,389,,4235115231,56,Center,,,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754477,214,4,1,27,14,5qwskbjpa17fvmtuu5qijy7cz,1,22,39.2,2023-04-29T14:28:04.507Z,2023-05-02T09:07:34Z,4235115101,13,,4235115105,152,,4235115103,56,Back,4235115371,233,240,4235115107,265,,4235115109,285,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754511,240,4,1,27,14,dmz37633qbsvl7gncq5s51yjw,0,78,60.8,2023-04-29T14:28:04.508Z,2023-05-02T09:07:33Z,4235115287,56,Center,4235115289,152,,4235115291,265,,4235115293,286,,4235115285,13,,4235115549,233,214,4244351603,389,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540754421,213,43,1,27,16,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2023-04-29T14:28:06.132Z,2023-05-01T19:36:03Z,4235115353,233,239,4235114799,285,0,4244016261,144,45,4235114795,56,Back,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540755411,241,17,1,27,48,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-04-29T14:28:38.539Z,2023-05-02T09:07:35Z,4235120339,13,243,4235120337,392,,4235120335,31,,,,,,,,,,,,,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756693,215,1,1,28,30,5qwskbjpa17fvmtuu5qijy7cz,1,22.6,38.9,2023-04-29T14:29:19.705Z,2023-05-02T09:07:38Z,4235127303,212,59.1,4235127291,5,,4235127305,213,0.0,4244351717,178,,4235127295,152,,4235127301,141,42.8,4235127293,155,,4235127307,1,,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,4235127299,140,78.8,,4235127297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756709,216,44,1,28,33,5qwskbjpa17fvmtuu5qijy7cz,1,77.8,39.4,2023-04-29T14:29:23.054Z,2023-05-02T09:31:20Z,4235127549,233,242,4235127401,286,,4235127399,56,Center,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756733,242,44,1,28,33,dmz37633qbsvl7gncq5s51yjw,0,22.2,60.6,2023-04-29T14:29:23.055Z,2023-05-02T09:07:42Z,4235127483,285,,4235127615,233,216,4235127479,56,Back,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756741,217,1,1,28,33,5qwskbjpa17fvmtuu5qijy7cz,0,80.2,41.6,2023-04-29T14:29:23.163Z,2023-05-02T09:31:20Z,4235127515,140,85.0,4235127513,56,Center,4235127511,3,,4244351859,388,,4235127521,213,1.2,4235127519,212,13.3,4235127517,141,59.7,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756775,243,49,1,28,34,dmz37633qbsvl7gncq5s51yjw,1,15.9,53.1,2023-04-29T14:29:24.488Z,2023-05-02T09:07:51Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756899,244,1,1,28,34,dmz37633qbsvl7gncq5s51yjw,1,15.9,53.1,2023-04-29T14:29:24.516Z,2023-05-02T09:07:54Z,4235128473,157,,4235128475,56,Back,4244351979,178,,4235128517,1,,4235128477,140,44.7,4235128479,141,78.1,4235128513,212,34.7,4235128515,213,0.5,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756915,245,61,1,28,37,dmz37633qbsvl7gncq5s51yjw,0,45.6,66,2023-04-29T14:29:26.945Z,2023-05-02T09:08:14Z,4244352375,178,,4235128577,56,Back,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756969,218,1,1,28,38,5qwskbjpa17fvmtuu5qijy7cz,1,55,51.5,2023-04-29T14:29:28.241Z,2023-05-02T09:08:20Z,4235128853,56,Back,4235128855,140,43.4,4244352539,178,,4235128859,212,14.7,4235128857,141,39.4,4235128861,213,3.7,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542420315,757,49,1,28,39,5qwskbjpa17fvmtuu5qijy7cz,1,43.2,34.6,2023-04-29T14:29:29.368Z,2023-05-02T09:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540756997,219,1,1,28,39,5qwskbjpa17fvmtuu5qijy7cz,0,43.4,39.4,2023-04-29T14:29:29.390Z,2023-05-02T09:08:29Z,4244352705,178,,4235129029,212,48.1,4235129027,141,54.2,4235129031,213,0.2,4235129033,1,,4235129025,140,88.2,4235129023,56,Center,4235129021,157,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757137,246,4,1,28,42,dmz37633qbsvl7gncq5s51yjw,1,13.8,59.4,2023-04-29T14:29:32.213Z,2023-05-02T09:08:37Z,4235129723,13,,4235129725,295,,4235129885,233,220,4235129731,285,,4235129727,56,Back,4235129729,152,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757153,220,4,1,28,42,5qwskbjpa17fvmtuu5qijy7cz,0,86.2,40.6,2023-04-29T14:29:32.214Z,2023-05-02T09:08:36Z,4244352881,178,,4235129813,286,,4235129793,295,,4235129805,152,,4235129785,13,,4235129799,56,Center,4235129989,233,246,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757831,247,1,1,29,7,dmz37633qbsvl7gncq5s51yjw,0,19.9,62,2023-04-29T14:29:57.074Z,2023-05-02T09:08:38Z,4244352909,178,,4235133727,5,,4235133729,157,,4235133731,152,,4235133735,140,76.7,4235133733,56,Left,4235133745,1,,4235133741,213,0.3,3j589r3jhjkgpxxopsfit7aad,D. Mitov,4235133737,141,86.6,,4235133739,212,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757873,221,1,1,29,11,5qwskbjpa17fvmtuu5qijy7cz,0,22.7,13.8,2023-04-29T14:30:00.784Z,2023-05-02T09:08:41Z,4235133953,213,6.1,4244352983,388,,4235133949,141,10.3,4235133951,212,17.4,4235133947,140,39.1,4235133945,56,Back,4235133943,3,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757977,248,1,1,29,12,dmz37633qbsvl7gncq5s51yjw,0,67.5,91.5,2023-04-29T14:30:01.689Z,2023-05-02T09:08:44Z,4235134543,212,16.0,4235134545,213,5.1,4244353039,178,,4235134539,140,73.5,4235134537,56,Center,4235134541,141,69.9,4235134535,155,,,,,b6ctnwazqrxkw1639gn3vbahh,C. McGrandles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757959,222,4,1,29,13,5qwskbjpa17fvmtuu5qijy7cz,1,27.4,33.5,2023-04-29T14:30:03.208Z,2023-05-02T09:09:02Z,4235135507,13,,4235134449,56,Back,4235134451,285,,4235135513,152,,4244020455,294,,4235136143,233,249,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540757997,249,4,1,29,13,dmz37633qbsvl7gncq5s51yjw,0,72.6,66.5,2023-04-29T14:30:03.209Z,2023-05-02T09:09:02Z,4244020415,294,,4235135965,152,,4235134623,286,,4235135959,13,,4235134621,56,Center,4235136165,233,222,4244353427,178,,,,,7b7ca1dklnp7reqcs5s4aauei,J. Lankester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759233,223,1,1,29,51,5qwskbjpa17fvmtuu5qijy7cz,1,33.7,39.4,2023-04-29T14:30:41.294Z,2023-05-02T09:09:04Z,4235141475,152,,4235141471,155,,4235141481,140,70.4,4235141485,141,79.1,4235141495,1,,4244353471,178,,4235141489,212,47.1,4235141491,213,0.6,3wew9tjsjrsoyioiuzd7ve356,L. Jensen,4235141467,5,,,4235141477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759241,224,61,1,29,55,5qwskbjpa17fvmtuu5qijy7cz,1,78.1,67.3,2023-04-29T14:30:44.909Z,2023-05-02T09:09:15Z,4235141539,56,Center,4244353795,178,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759355,225,1,1,29,56,5qwskbjpa17fvmtuu5qijy7cz,1,74.8,65.2,2023-04-29T14:30:45.907Z,2023-05-02T09:09:22Z,4244353989,178,,4235142181,213,1.5,4235142177,141,81.1,4235142179,212,10.8,4235149579,210,15,4235142173,140,75.3,4235142171,56,Left,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759367,226,15,1,30,0,5qwskbjpa17fvmtuu5qijy7cz,1,75.2,74.4,2023-04-29T14:30:49.635Z,2023-05-02T08:52:19Z,4235147801,20,,4235147805,82,,4235142225,56,Center,4235149623,147,61.4,4235142219,18,,4244072149,22,,4235149599,29,,4235147975,233,250,dzitwscdk6ogkf6bstbrik53p,S. McConville,4235149621,146,88.6,,4235149611,102,50.3,4235149625,230,98.9,4235149615,103,4235149603,55,4235149619,215,4235149627,231,,225,4244330813,178,19,53.1,4235149595,78,,,,,,,,,,,,,,,,,,,
2540759429,250,10,1,30,0,dmz37633qbsvl7gncq5s51yjw,1,14,41.5,2023-04-29T14:30:50.322Z,2023-05-02T08:53:15Z,4235142501,94,,4244332087,178,,4235148079,233,226,4235142503,56,Back,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542485347,962,67,1,30,1,dmz37633qbsvl7gncq5s51yjw,1,18.6,46.1,2023-04-29T14:30:51.240Z,2023-05-02T09:31:20Z,4244381341,233,852,,,,,,,,,,,,,,,,,,,,,,b3cehdu46pljqap9xw1j7pcyx,H. Knibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542485341,852,67,1,30,1,5qwskbjpa17fvmtuu5qijy7cz,0,81.4,53.9,2023-04-29T14:30:51.241Z,2023-05-02T09:26:59Z,4244381345,233,962,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
