id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2497229747,97,1,1,10,50,dv9l02o316cd9hbkxaho2u12f,1,44.7,64.6,2023-01-14T15:11:04.593Z,2023-01-16T10:36:40Z,3977125153,56,Left,3977125161,213,0.7,3977125159,212,30.7,3977125157,141,92.3,3981169639,178,,3977125155,140,67.8,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229825,98,1,1,10,53,dv9l02o316cd9hbkxaho2u12f,1,67.8,92.3,2023-01-14T15:11:06.682Z,2023-01-16T10:36:42Z,3977125709,213,3.8,3977125707,212,13.8,3981169695,178,,3977125703,140,57.2,3977125701,56,Left,3977125705,141,80.3,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229933,99,1,1,10,56,dv9l02o316cd9hbkxaho2u12f,1,63.5,82.6,2023-01-14T15:11:10.250Z,2023-01-16T10:36:44Z,3977126347,213,0.3,3977126339,56,Left,3977126343,141,91.1,3977126341,140,83.3,3977126345,212,21.6,3981169769,178,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230017,100,1,1,11,0,dv9l02o316cd9hbkxaho2u12f,1,83.5,97.3,2023-01-14T15:11:13.929Z,2023-01-16T10:36:47Z,3977126753,140,70.5,3977126759,212,13.7,3977126763,213,3.2,3977126755,141,95.6,3981169797,178,,3977126751,56,Left,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230125,101,1,1,11,3,dv9l02o316cd9hbkxaho2u12f,1,74.1,90.2,2023-01-14T15:11:17.055Z,2023-01-16T10:36:49Z,3977127357,213,3.4,3977127359,1,,3981169815,178,,3977127353,141,75.3,3977127351,140,41.3,3977127349,56,Back,3977127355,212,35.9,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230217,102,1,1,11,6,dv9l02o316cd9hbkxaho2u12f,1,41.3,75.1,2023-01-14T15:11:19.962Z,2023-01-16T10:36:51Z,3977127863,141,41.6,3977127871,213,4.9,3977127867,212,23.0,3981169829,178,,3977127861,140,44.6,3977127859,56,Back,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230279,103,1,1,11,8,dv9l02o316cd9hbkxaho2u12f,1,44.6,42.5,2023-01-14T15:11:22.228Z,2023-01-16T10:36:54Z,3977128201,140,52.8,3977128205,212,12.7,3981169879,178,,3977128199,56,Center,3977128207,213,0.8,3977128203,141,56.3,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230371,104,1,1,11,9,dv9l02o316cd9hbkxaho2u12f,1,52.8,56.3,2023-01-14T15:11:23.354Z,2023-01-16T10:36:57Z,3977128655,140,24.5,3977128661,213,3.4,3977128659,212,30.5,3977128657,141,46.1,3981169971,178,,3977128653,56,Back,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230397,105,1,1,11,12,dv9l02o316cd9hbkxaho2u12f,1,24.5,46.1,2023-01-14T15:11:26.370Z,2023-01-16T10:37:00Z,3977128815,212,11.6,3977128811,140,32.7,3981170035,178,,3977128813,141,57.5,3977128807,56,Back,3977128817,213,0.7,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230549,106,1,1,11,15,dv9l02o316cd9hbkxaho2u12f,1,33.6,46.9,2023-01-14T15:11:29.470Z,2023-01-16T10:37:03Z,3981170059,178,,3977129629,213,5.0,3977129625,212,18.4,3977129617,140,39.2,3977129613,56,Back,3977129621,141,21.2,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230649,107,1,1,11,18,dv9l02o316cd9hbkxaho2u12f,1,39.2,21.5,2023-01-14T15:11:32.149Z,2023-01-16T10:37:05Z,3977130155,212,22.8,3977130149,56,Right,3981170099,178,,3977130151,140,57.4,3977130153,141,3.2,3977130157,213,5.7,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230693,108,1,1,11,20,dv9l02o316cd9hbkxaho2u12f,1,46.6,2.3,2023-01-14T15:11:34.421Z,2023-01-16T10:37:09Z,3977130375,140,52.6,3977130381,213,1.2,3981170171,178,,3977130377,141,23.3,3977130379,212,15.6,3977130373,56,Center,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230765,109,1,1,11,21,dv9l02o316cd9hbkxaho2u12f,0,51.1,22.1,2023-01-14T15:11:35.392Z,2023-01-16T10:37:12Z,3977130753,212,14.0,3977130757,213,6.2,3981170217,178,,3977130751,141,20.9,3977130747,56,Right,3977130749,140,64.4,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230759,106,61,1,11,22,17zuelixesst1z59fwcix2dil,1,35.2,82.4,2023-01-14T15:11:35.747Z,2023-01-16T11:06:44Z,3981170321,21,,3981194883,178,,3977130727,56,Back,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230825,110,3,1,11,25,dv9l02o316cd9hbkxaho2u12f,0,70.4,3.3,2023-01-14T15:11:38.758Z,2023-01-16T10:37:39Z,3980401525,464,,3977131061,56,Right,3977131107,233,107,3981170633,178,,3977131063,286,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230819,107,7,1,11,25,17zuelixesst1z59fwcix2dil,0,29.6,96.7,2023-01-14T15:11:38.891Z,2023-01-16T10:37:42Z,3977131095,233,110,3977131027,285,,3977131025,56,Back,3980401591,385,,3981170761,178,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230891,111,1,1,11,27,dv9l02o316cd9hbkxaho2u12f,1,69.7,2.5,2023-01-14T15:11:40.869Z,2023-01-16T10:37:47Z,3977131411,212,10.6,3977131397,56,Right,3981170883,178,,3977131405,140,62.5,3977131409,141,13.5,3977131413,213,2.4,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230917,112,1,1,11,27,dv9l02o316cd9hbkxaho2u12f,1,62.5,13.5,2023-01-14T15:11:41.464Z,2023-01-16T10:37:49Z,3977131559,213,6.0,3977131557,212,15.9,3981170913,178,,3977131553,140,77.0,3977131551,56,Right,3977131555,141,7.0,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231037,113,1,1,11,29,dv9l02o316cd9hbkxaho2u12f,1,77,7,2023-01-14T15:11:43.459Z,2023-01-16T10:37:52Z,3981170963,178,,3977132161,56,Center,3977132165,141,27.4,3977132167,212,24.9,3977132169,213,0.6,3977132163,140,96.7,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497991155,973,67,1,11,32,dv9l02o316cd9hbkxaho2u12f,1,94.9,28.2,2023-01-14T15:11:46.023Z,2023-01-17T03:06:54Z,3981194753,233,906,,,,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497991153,906,67,1,11,32,17zuelixesst1z59fwcix2dil,0,5.1,71.8,2023-01-14T15:11:46.024Z,2023-01-16T11:06:34Z,3981194761,233,973,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231045,114,61,1,11,32,dv9l02o316cd9hbkxaho2u12f,0,96.7,27.4,2023-01-14T15:11:46.119Z,2023-01-17T03:06:54Z,3977132217,56,Center,3981172741,178,,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231017,108,5,1,11,33,17zuelixesst1z59fwcix2dil,1,-1.4,68.9,2023-01-14T15:11:47.351Z,2023-01-16T10:38:27Z,3977132081,346,,3977132393,233,115,3977132079,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231079,115,5,1,11,33,dv9l02o316cd9hbkxaho2u12f,0,101.4,31.1,2023-01-14T15:11:47.351Z,2023-01-16T10:38:27Z,3977132443,233,108,3977132371,56,Center,3977132373,346,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232029,109,1,1,11,56,17zuelixesst1z59fwcix2dil,1,4.4,50.3,2023-01-14T15:12:10.227Z,2023-01-16T10:39:00Z,3977137235,141,21.7,3977137229,124,,3977137231,56,Back,3977137243,237,,3977137233,140,10.0,3977137237,212,20.3,3977137239,213,5.0,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232153,110,1,1,12,5,17zuelixesst1z59fwcix2dil,1,19.9,23.6,2023-01-14T15:12:19.244Z,2023-01-16T10:39:52Z,3977137943,141,4.9,3977137945,212,21.7,3981173159,178,,3977137947,213,5.7,3977137941,140,36.7,3977137939,56,Back,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497991309,974,43,1,12,9,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-01-14T15:12:22.929Z,2023-01-16T11:13:26Z,3981199553,144,83,3981195395,399,450539,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232249,111,1,1,12,10,17zuelixesst1z59fwcix2dil,1,35.9,3.8,2023-01-14T15:12:23.856Z,2023-01-16T10:39:55Z,3977138515,56,Back,3977138523,213,2.5,3977138521,212,19.2,3981173237,178,,3977138517,140,21.6,3977138519,141,21.3,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232375,112,1,1,12,13,17zuelixesst1z59fwcix2dil,1,22.1,28.8,2023-01-14T15:12:26.795Z,2023-01-16T10:39:58Z,3977139183,140,14.6,3977139189,213,2.2,3977139187,212,13.4,3981173299,178,,3977139185,141,44.8,3977139181,56,Back,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232501,113,1,1,12,16,17zuelixesst1z59fwcix2dil,1,15.3,47.9,2023-01-14T15:12:30.294Z,2023-01-16T10:40:02Z,3977139863,212,32.6,3977139867,1,,3977139865,213,1.3,3977139857,56,Back,3977139859,140,23.2,3981173377,178,,3977139861,141,94.2,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232553,114,1,1,12,19,17zuelixesst1z59fwcix2dil,0,21.8,96,2023-01-14T15:12:33.634Z,2023-01-16T10:40:06Z,3977140141,213,6.2,3977140131,155,,3977140135,140,43.2,3981173487,178,,3977140139,212,22.7,3977140137,141,91.7,3977140133,56,Back,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232603,116,1,1,12,22,dv9l02o316cd9hbkxaho2u12f,0,55.4,8.3,2023-01-14T15:12:35.809Z,2023-01-16T10:40:10Z,3981173667,178,,3977140397,212,17.3,3977140401,213,5.9,3977140383,3,,3977140391,140,70.7,3977140387,56,Right,3977140395,141,0.0,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232935,115,5,1,12,24,17zuelixesst1z59fwcix2dil,1,31.2,101.6,2023-01-14T15:12:37.776Z,2023-01-16T10:40:13Z,3977142069,56,Back,3977142085,233,117,3977142071,347,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232613,117,5,1,12,24,dv9l02o316cd9hbkxaho2u12f,0,68.8,-1.6,2023-01-14T15:12:37.776Z,2023-01-16T10:40:13Z,3977142091,233,115,3977140433,347,,3977140431,56,Right,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233069,116,1,1,12,36,17zuelixesst1z59fwcix2dil,1,33,100,2023-01-14T15:12:49.713Z,2023-01-16T10:40:57Z,3977142801,140,41.1,3977142799,56,Back,3977142805,212,9.3,3977142797,107,,3977142807,213,5.9,3977142803,141,96.5,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233079,117,4,1,12,37,17zuelixesst1z59fwcix2dil,1,42.2,95,2023-01-14T15:12:51.373Z,2023-01-16T10:41:02Z,3977142871,286,,3977142869,152,,3977143027,233,118,3977142867,56,Back,3977142863,13,,3977142865,294,,,,,,,,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233093,118,4,1,12,37,dv9l02o316cd9hbkxaho2u12f,0,57.8,5,2023-01-14T15:12:51.374Z,2023-01-16T10:41:02Z,3977142947,56,Right,3977142949,152,,3981174671,388,,3977143101,233,117,3977142941,13,,3977142953,285,,3977142945,294,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233651,118,1,1,12,59,17zuelixesst1z59fwcix2dil,1,41.6,92.7,2023-01-14T15:13:13.160Z,2023-01-16T10:41:11Z,3977145831,140,44.5,3981174779,178,,3977145829,56,Back,3977145827,152,,3977145835,212,12.6,3977145825,5,,3977145837,213,5.0,3977145833,141,74.7,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233735,119,1,1,13,0,17zuelixesst1z59fwcix2dil,1,44.5,74.7,2023-01-14T15:13:13.998Z,2023-01-16T10:41:15Z,3977146223,212,13.7,3981174853,178,,3977146221,141,94.7,3977146217,56,Back,3977146225,213,1.7,3977146219,140,43.0,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233797,120,1,1,13,2,17zuelixesst1z59fwcix2dil,1,52.4,96,2023-01-14T15:13:16.259Z,2023-01-16T10:41:18Z,3977146451,141,97.1,3977146447,56,Left,3977146449,140,64.4,3977146455,213,0.1,3981174901,178,,3977146453,212,12.6,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233837,121,1,1,13,3,17zuelixesst1z59fwcix2dil,1,62.5,93.9,2023-01-14T15:13:17.034Z,2023-01-16T10:41:20Z,3977146697,56,Left,3977146699,140,62.7,3977146703,212,6.2,3981174943,178,,3977146701,141,84.8,3977146705,213,4.7,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233903,122,1,1,13,5,17zuelixesst1z59fwcix2dil,0,62.7,84.8,2023-01-14T15:13:18.740Z,2023-01-16T10:41:24Z,3977147069,213,4.6,3977147067,212,13.1,3977147063,140,60.9,3977147059,56,Center,3981175001,178,,3977147065,141,65.8,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233929,119,49,1,13,6,dv9l02o316cd9hbkxaho2u12f,1,41.7,30.6,2023-01-14T15:13:20.223Z,2023-01-16T10:41:28Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234169,120,1,1,13,6,dv9l02o316cd9hbkxaho2u12f,1,41.7,30.6,2023-01-14T15:13:20.244Z,2023-01-16T10:41:32Z,3977148555,213,6.2,3977148551,141,29.2,3977148549,140,48.5,3981175119,178,,3977148547,56,Back,3977148553,212,7.2,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234183,121,50,1,13,13,dv9l02o316cd9hbkxaho2u12f,1,70,37.7,2023-01-14T15:13:27.614Z,2023-01-16T10:41:44Z,3977148625,233,123,3977148609,286,,3977148607,56,Center,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234175,123,7,1,13,14,17zuelixesst1z59fwcix2dil,0,30,62.3,2023-01-14T15:13:27.812Z,2023-01-16T10:41:48Z,3977148571,56,Back,3981175399,178,,3980408405,385,,3977148621,233,121,3977148573,285,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234455,122,1,1,13,16,dv9l02o316cd9hbkxaho2u12f,1,66.2,33.4,2023-01-14T15:13:30.490Z,2023-01-16T10:41:50Z,3977150047,140,66.4,3977150049,141,2.9,3981175487,178,,3977150043,56,Right,3977150057,213,4.7,3977150053,212,20.7,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234473,123,1,1,13,26,dv9l02o316cd9hbkxaho2u12f,0,95.2,15.1,2023-01-14T15:13:40.212Z,2023-01-16T10:41:55Z,3977150289,286,,3977150277,236,,3980408879,225,,3981175607,178,,3977150149,140,95.6,3977150147,56,Center,3977150153,212,5.6,3980408881,386,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,3977150281,233,124,3977150143,2,3977150155,213,1.5,,3980408883,20,3977150151,141,23.3,,,,,,,,,,,,,,,,,,,,,
2497234479,124,12,1,13,26,17zuelixesst1z59fwcix2dil,1,1.7,73.5,2023-01-14T15:13:40.357Z,2023-01-16T10:42:00Z,3977150187,56,Back,3977150305,233,123,3977150185,185,,3981175685,178,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234599,124,6,1,13,26,dv9l02o316cd9hbkxaho2u12f,1,98.4,25.6,2023-01-14T15:13:40.525Z,2023-01-16T10:42:04Z,3977150833,75,,3977150829,56,Center,3977150897,233,125,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234515,125,6,1,13,26,17zuelixesst1z59fwcix2dil,0,1.6,74.4,2023-01-14T15:13:40.525Z,2023-01-16T10:42:04Z,3977150937,233,124,3977150393,56,Back,3977150461,73,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236087,125,1,1,14,16,dv9l02o316cd9hbkxaho2u12f,0,99.5,0.7,2023-01-14T15:14:30.435Z,2023-01-16T10:42:17Z,3977158813,223,,3977158809,155,,3977158823,140,96.8,3977158833,1,,3977158803,2,,3980409869,72,,3977158819,56,Center,3977158827,141,67.5,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,3977158805,6,,3977158829,212,3981176023,178,,45.5,3977158831,213,,,,1.6,,,,,,,,,,,,,,,,,,,,
2497236091,126,44,1,14,18,17zuelixesst1z59fwcix2dil,1,2.8,40.8,2023-01-14T15:14:32.607Z,2023-01-17T03:06:55Z,3977158913,233,126,3977158849,285,,3977158847,56,Back,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236093,126,44,1,14,18,dv9l02o316cd9hbkxaho2u12f,0,97.2,59.2,2023-01-14T15:14:32.608Z,2023-01-16T10:42:22Z,3977158859,56,Center,3977158861,286,,3977159103,233,126,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236127,127,12,1,14,18,17zuelixesst1z59fwcix2dil,1,3.9,37.3,2023-01-14T15:14:32.652Z,2023-01-17T03:06:55Z,3981176201,388,,3977159023,212,26.6,3977159325,167,,3977159583,15,,3977159021,141,0.0,3977159019,140,2.4,3977159017,56,Back,3977159025,213,4.7,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236833,127,5,1,14,23,dv9l02o316cd9hbkxaho2u12f,1,97.8,101.2,2023-01-14T15:14:37.072Z,2023-01-16T10:42:27Z,3977162993,56,Left,3977163027,233,128,3977162997,347,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236169,128,5,1,14,23,17zuelixesst1z59fwcix2dil,0,2.2,-1.2,2023-01-14T15:14:37.072Z,2023-01-16T10:42:28Z,3977159283,347,,3977163063,233,127,3977159281,56,Back,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236917,128,1,1,14,50,dv9l02o316cd9hbkxaho2u12f,1,97.3,100,2023-01-14T15:15:03.761Z,2023-01-16T10:42:29Z,3977163487,140,93.8,3977163489,141,82.4,3977163483,107,,3977163491,212,13.8,3977163493,213,4.4,3977163485,56,Left,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497236989,129,1,1,14,52,dv9l02o316cd9hbkxaho2u12f,1,96.9,89.7,2023-01-14T15:15:06.328Z,2023-01-16T10:42:32Z,3981176361,178,,3977163889,213,2.7,3977163887,212,12.2,3977163879,56,Left,3977163883,140,86.4,3977163885,141,97.4,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237021,130,1,1,14,55,dv9l02o316cd9hbkxaho2u12f,1,90.5,95.6,2023-01-14T15:15:08.674Z,2023-01-16T10:42:35Z,3977164069,140,84.3,3977164071,141,92.1,3977164067,56,Left,3981176407,178,,3977164075,213,3.5,3977164073,212,6.9,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237033,131,1,1,14,55,dv9l02o316cd9hbkxaho2u12f,0,83.1,91.7,2023-01-14T15:15:09.300Z,2023-01-16T10:42:38Z,3977164163,212,6.4,3977164155,56,Left,3977164167,213,6.3,3977164161,141,91.5,3977164157,140,89.2,3981176475,178,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237049,129,49,1,14,56,17zuelixesst1z59fwcix2dil,1,8.4,8.9,2023-01-14T15:15:10.011Z,2023-01-16T10:42:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237113,130,1,1,14,57,17zuelixesst1z59fwcix2dil,0,11.2,9.1,2023-01-14T15:15:11.431Z,2023-01-16T10:43:27Z,3977164603,56,Back,3977164605,140,12.8,3977169805,236,,3981176799,178,,3977164609,212,1.7,3977164607,141,9.1,3977169807,233,134,3977169811,286,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,3977164611,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237711,134,74,1,14,57,dv9l02o316cd9hbkxaho2u12f,1,86,92.9,2023-01-14T15:15:11.461Z,2023-01-16T10:43:25Z,3977167717,285,,3977169825,233,130,3981177345,178,,3977167715,56,Left,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237149,132,61,1,14,57,dv9l02o316cd9hbkxaho2u12f,1,89.7,91.4,2023-01-14T15:15:11.659Z,2023-01-16T10:19:14Z,3977164757,56,Left,3981148523,178,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237831,131,5,1,15,0,17zuelixesst1z59fwcix2dil,1,26.3,-1.5,2023-01-14T15:15:14.078Z,2023-01-16T10:43:35Z,3977168489,233,133,3977168409,56,Back,3977168411,347,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497237199,133,5,1,15,0,dv9l02o316cd9hbkxaho2u12f,0,73.7,101.5,2023-01-14T15:15:14.078Z,2023-01-16T10:43:36Z,3977165017,347,,3977165015,56,Left,3977168503,233,131,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
