id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,keyPass,qualifier/15/value,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2489060879,14,5,1,0,48,80jtkz2echk6yyyb9e2595cxr,1,90.2,101.5,2022-12-04T12:33:06.907Z,2022-12-06T18:10:04Z,3933915973,233,9,3933915971,347,,3933915969,56,Left,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489060937,15,1,1,1,6,80jtkz2echk6yyyb9e2595cxr,1,93.1,100,2022-12-04T12:33:25.287Z,2022-12-06T18:10:09Z,3933916305,213,5.0,3933916303,212,7.0,3933916299,140,94.7,3933916295,107,,3933916301,141,91.7,3933916297,56,Left,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489060977,16,1,1,1,15,80jtkz2echk6yyyb9e2595cxr,1,76.9,95.9,2022-12-04T12:33:34.656Z,2022-12-06T18:10:13Z,3933916485,1,,3933916483,213,3.8,3933916477,140,48.4,3936122587,178,,3933916481,212,36.8,3933916479,141,64.3,3933916473,155,,3933916475,56,Back,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061019,17,1,1,1,20,80jtkz2echk6yyyb9e2595cxr,1,47.1,62,2022-12-04T12:33:39.451Z,2022-12-06T18:10:17Z,3936122673,178,,3933916697,56,Back,3933916699,140,21.3,3933916701,141,49.4,3933916705,213,3.4,3933916703,212,28.4,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061051,18,1,1,1,25,80jtkz2echk6yyyb9e2595cxr,0,28,53,2022-12-04T12:33:44.454Z,2022-12-06T18:10:21Z,3933916867,1,,3933916863,212,47.5,3933916865,213,0.6,3933916857,56,Left,3936122803,178,,3933916859,140,66.2,3933916861,141,90.5,3933916855,155,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061055,10,44,1,1,27,jv3jh5m5t7qy5t37vwwmnj16,1,36.2,9.3,2022-12-04T12:33:46.567Z,2022-12-06T19:27:23Z,3933916899,56,Back,3933916901,285,,3933916915,233,19,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061053,19,44,1,1,27,80jtkz2echk6yyyb9e2595cxr,0,63.8,90.7,2022-12-04T12:33:46.568Z,2022-12-06T18:10:27Z,3933916885,286,,3933916883,56,Left,3933916971,233,10,,,,,,,,,,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061061,11,1,1,1,27,jv3jh5m5t7qy5t37vwwmnj16,1,40.2,7.3,2022-12-04T12:33:46.618Z,2022-12-06T19:27:23Z,3933916937,141,8.5,3933916939,212,4.8,3933916933,56,Back,3933916935,140,44.7,3933916941,213,0.2,3936122959,388,,3933916931,3,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061081,12,1,1,1,30,jv3jh5m5t7qy5t37vwwmnj16,1,38.3,24.3,2022-12-04T12:33:48.966Z,2022-12-06T18:10:36Z,3933917045,3,,3933917049,140,33.6,3933917051,141,8.6,3936122999,388,,3933917047,56,Back,3933917055,213,4.3,3933917053,212,11.8,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061083,13,49,1,1,31,jv3jh5m5t7qy5t37vwwmnj16,1,29.9,7.4,2022-12-04T12:33:50.486Z,2022-12-06T18:10:40Z,,,,,,,,,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061111,14,1,1,1,31,jv3jh5m5t7qy5t37vwwmnj16,0,31.7,5.9,2022-12-04T12:33:50.534Z,2022-12-06T18:10:44Z,3933917191,155,,3933917199,212,30.1,3933917193,56,Center,3933917195,140,56.6,3933917201,213,0.5,3933917197,141,27.7,3936123091,178,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061119,20,1,1,1,33,80jtkz2echk6yyyb9e2595cxr,1,41.1,83.5,2022-12-04T12:33:52.607Z,2022-12-06T18:10:49Z,3933917259,3,,3933917261,56,Center,3933917265,141,77.5,3936123157,178,,3933917269,213,6.1,3933917263,140,58.7,3933917267,212,18.9,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061123,21,44,1,1,35,80jtkz2echk6yyyb9e2595cxr,1,57.8,74.8,2022-12-04T12:33:54.531Z,2022-12-06T19:27:24Z,3933917277,56,Center,3933917289,233,15,3933917279,286,,,,,,,,,,,,,,,,,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061121,15,44,1,1,35,jv3jh5m5t7qy5t37vwwmnj16,0,42.2,25.2,2022-12-04T12:33:54.532Z,2022-12-06T18:10:54Z,3933917275,285,,3933917311,233,21,3933917273,56,Back,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061141,22,1,1,1,35,80jtkz2echk6yyyb9e2595cxr,0,58.7,77.6,2022-12-04T12:33:54.556Z,2022-12-06T19:27:24Z,3933917375,3,,3933917379,140,63.5,3933917381,141,65.5,3933917377,56,Center,3935311523,168,,3936123387,388,,3933917383,212,9.6,3933917385,213,5.3,6m5uypsr6dj6l74khrez38355,R. Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489324097,715,61,1,1,37,jv3jh5m5t7qy5t37vwwmnj16,0,38.6,36,2022-12-04T12:33:55.906Z,2022-12-06T18:11:09Z,3935312067,56,Back,3936123491,178,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061145,23,49,1,1,38,80jtkz2echk6yyyb9e2595cxr,1,64.3,62.3,2022-12-04T12:33:56.944Z,2022-12-06T18:11:15Z,,,,,,,,,,,,,,,,,,,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061165,24,1,1,1,39,80jtkz2echk6yyyb9e2595cxr,0,61.7,61.6,2022-12-04T12:33:57.920Z,2022-12-06T18:11:20Z,3933917499,212,43.7,3933917493,56,Right,3933917495,140,53.7,3933917497,141,0.0,3933917697,196,,3933917503,1,,3936123569,178,,3933917501,213,4.5,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061219,16,5,1,1,43,jv3jh5m5t7qy5t37vwwmnj16,1,45,101.6,2022-12-04T12:34:02.111Z,2022-12-06T18:11:23Z,3933917819,56,Back,3933917821,347,,3933917827,233,25,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061167,25,5,1,1,43,80jtkz2echk6yyyb9e2595cxr,0,55,-1.6,2022-12-04T12:34:02.111Z,2022-12-06T18:11:23Z,3933917507,56,Right,3933917835,233,16,3933917509,347,,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061375,17,1,1,2,9,jv3jh5m5t7qy5t37vwwmnj16,0,46.4,100,2022-12-04T12:34:28.384Z,2022-12-06T18:11:28Z,3933918623,141,91.2,3933918629,1,,3933918625,212,28.4,3933918619,56,Left,3933918627,213,6.0,3933918617,107,,3933918621,140,72.5,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061403,26,1,1,2,11,80jtkz2echk6yyyb9e2595cxr,1,32.6,1.9,2022-12-04T12:34:30.213Z,2022-12-06T18:11:34Z,3933918763,213,0.3,3933918757,140,39.5,3933918755,56,Back,3933918753,3,,3936123833,388,,3933918759,141,5.0,3933918761,212,7.5,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061405,27,61,1,2,12,80jtkz2echk6yyyb9e2595cxr,0,42.4,4,2022-12-04T12:34:30.852Z,2022-12-06T18:11:45Z,3936123885,21,,3933918767,56,Back,3936123887,178,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061551,18,5,1,2,13,jv3jh5m5t7qy5t37vwwmnj16,1,60.4,102,2022-12-04T12:34:31.886Z,2022-12-06T18:11:51Z,3933919619,347,,3933919617,56,Left,3933919647,233,28,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061415,28,5,1,2,13,80jtkz2echk6yyyb9e2595cxr,0,39.6,-2,2022-12-04T12:34:31.886Z,2022-12-06T18:11:52Z,3933919677,233,18,3933918823,56,Back,3933918825,347,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061577,19,1,1,2,29,jv3jh5m5t7qy5t37vwwmnj16,0,61.8,100,2022-12-04T12:34:48.151Z,2022-12-06T18:11:59Z,3933919757,140,83.5,3933919759,141,88.9,3933919753,107,,3933919761,212,24.5,3933919755,56,Left,3933919763,213,5.9,3933919765,1,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061595,29,12,1,2,31,80jtkz2echk6yyyb9e2595cxr,1,18.9,4.9,2022-12-04T12:34:49.841Z,2022-12-06T18:12:07Z,3933919883,213,5.5,3933919877,140,23.7,3936124147,178,,3933919881,212,6.9,3935313083,15,,3933919879,141,0.0,3935313085,167,,3933919875,56,Back,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061651,20,5,1,2,31,jv3jh5m5t7qy5t37vwwmnj16,1,73.5,102,2022-12-04T12:34:50.540Z,2022-12-06T18:12:12Z,3933920157,56,Left,3933920173,233,30,3933920159,347,,,,,,,,,,,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061597,30,5,1,2,31,80jtkz2echk6yyyb9e2595cxr,0,26.5,-2,2022-12-04T12:34:50.540Z,2022-12-06T18:12:12Z,3933919887,347,,3933919885,56,Back,3933920185,233,20,,,,,,,,,,,,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061665,21,1,1,2,39,jv3jh5m5t7qy5t37vwwmnj16,1,71.7,100,2022-12-04T12:34:57.750Z,2022-12-06T18:12:17Z,3933920245,141,89.9,3933920249,212,13.9,3933920237,107,,3933920239,56,Left,3933920255,213,5.7,3933920241,140,82.4,,,,,,,1kw6qz2pi7wlam068oeirztud,J. Obita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061667,22,1,1,2,40,jv3jh5m5t7qy5t37vwwmnj16,0,82.4,89.9,2022-12-04T12:34:58.697Z,2022-12-06T18:12:23Z,3936124425,178,,3933920275,140,75.1,3935313279,156,,3933920279,212,8.4,3933920273,56,Left,3933920281,213,2.7,3933920277,141,94.8,,,,4oogur7f8tfx3z011ap58ao5x,G. McCleary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061669,31,8,1,2,41,80jtkz2echk6yyyb9e2595cxr,1,23.1,7.6,2022-12-04T12:35:00.056Z,2022-12-06T18:12:28Z,3933920283,56,Back,3936124487,389,,3935313433,385,,,,,,,,,,,,,,,,,610hp1px6mp6lbyube9b0swrt,J. Mingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061703,23,1,1,2,44,jv3jh5m5t7qy5t37vwwmnj16,0,69.1,94.1,2022-12-04T12:35:02.791Z,2022-12-06T18:12:55Z,3933920495,212,38.3,3933920499,1,,3933920493,141,51.5,3933920497,213,5.4,3933920489,56,Center,3933920491,140,93.0,3933920487,155,,3936124861,178,,4uywqjm0i2ik5cwhulbmzxi39,R. Tafazolli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061705,32,52,1,2,46,80jtkz2echk6yyyb9e2595cxr,1,7.4,49.1,2022-12-04T12:35:05.440Z,2022-12-06T18:13:00Z,3935314121,377,,3936124899,178,,,,,,,,,,,,,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061835,33,80,1,3,0,80jtkz2echk6yyyb9e2595cxr,0,14.2,47.2,2022-12-04T12:35:18.918Z,2022-12-06T18:13:05Z,3936124949,178,,,,,,,,,,,,,,,,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489061873,34,1,1,3,2,80jtkz2echk6yyyb9e2595cxr,0,15.8,44.5,2022-12-04T12:35:21.408Z,2022-12-06T18:13:10Z,3933921451,56,Center,3933921449,155,,3936125003,178,,3933921457,212,52.2,3933921453,140,61.1,3933921459,213,0.4,3933921461,1,,3933921455,141,76.1,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
