id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,qualifier/17/value
2492096959,205,1,1,23,38,8b523ujgl21tbc01me65q0aoh,0,48.3,94.8,2022-12-17T15:25:53.542Z,2022-12-20T08:20:01Z,3950036169,140,78.3,3952117011,178,,3950036175,213,0.2,3950036165,155,,3950036171,141,100.0,3950036173,212,31.9,3950036167,56,Left,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097057,186,5,1,23,41,jv3jh5m5t7qy5t37vwwmnj16,1,25.2,-1.5,2022-12-17T15:25:55.908Z,2022-12-20T08:20:09Z,3950036707,56,Back,3950036709,347,,3950036715,233,206,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492096963,206,5,1,23,41,8b523ujgl21tbc01me65q0aoh,0,74.8,101.5,2022-12-17T15:25:55.908Z,2022-12-20T08:20:09Z,3950036737,233,186,3950036193,347,,3950036191,56,Left,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097083,187,1,1,23,44,jv3jh5m5t7qy5t37vwwmnj16,1,17.1,0,2022-12-17T15:25:59.034Z,2022-12-20T08:20:14Z,3950036839,56,Back,3950036849,212,23.2,3950036837,107,,3950036847,141,28.6,3950036843,140,6.8,3950036851,213,2.1,3950036853,1,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097123,188,1,1,23,48,jv3jh5m5t7qy5t37vwwmnj16,0,6.8,28.6,2022-12-17T15:26:02.732Z,2022-12-20T08:20:17Z,3950037075,157,,3950037095,213,6.0,3950037077,56,Right,3950037091,212,55.2,3950037101,1,,3950037083,140,57.8,3950037087,141,8.8,3952117149,178,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097135,207,49,1,23,51,8b523ujgl21tbc01me65q0aoh,1,51.9,86,2022-12-17T15:26:06.281Z,2022-12-20T08:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097169,208,1,1,23,52,8b523ujgl21tbc01me65q0aoh,1,46.9,85.4,2022-12-17T15:26:07.208Z,2022-12-20T08:20:39Z,3952117303,178,,3950037339,212,13.3,3950037335,141,89.1,3950037331,56,Left,3950037333,140,59.3,3950037343,213,0.2,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097183,209,1,1,23,53,8b523ujgl21tbc01me65q0aoh,0,60,88.4,2022-12-17T15:26:08.339Z,2022-12-20T08:20:45Z,3950037387,56,Left,3952117377,178,,3950037393,212,6.8,3950037391,141,83.3,3950037395,213,3.7,3951896451,156,,3950037389,140,54.4,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097179,189,49,1,23,54,jv3jh5m5t7qy5t37vwwmnj16,1,43.5,13.7,2022-12-17T15:26:09.365Z,2022-12-20T08:20:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097203,190,1,1,23,54,jv3jh5m5t7qy5t37vwwmnj16,1,43.5,13.7,2022-12-17T15:26:09.424Z,2022-12-20T08:20:56Z,3950037487,140,35.3,3950037485,56,Back,3952117443,178,,3950037491,212,9.9,3950037493,213,2.6,3950037489,141,21.0,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097253,191,1,1,23,55,jv3jh5m5t7qy5t37vwwmnj16,0,35.3,21,2022-12-17T15:26:10.187Z,2022-12-20T08:21:00Z,3950037777,141,19.5,3950037771,155,,3950037773,56,Right,3950037775,140,83.6,3950037779,212,50.7,3952117451,178,,3950037781,213,6.3,3950037783,1,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097281,210,1,1,23,58,8b523ujgl21tbc01me65q0aoh,1,17.8,79.6,2022-12-17T15:26:13.547Z,2022-12-20T11:46:57Z,3950037949,56,Back,3952194339,178,,3950037955,212,11.5,3950037947,3,,3950037957,213,4.1,3950037951,140,11.5,3950037953,141,65.8,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097285,211,52,1,24,0,8b523ujgl21tbc01me65q0aoh,1,7.9,65.5,2022-12-17T15:26:15.220Z,2022-12-20T08:21:22Z,3951896591,377,,3952117603,178,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097519,212,1,1,24,7,8b523ujgl21tbc01me65q0aoh,1,12.9,52.5,2022-12-17T15:26:21.838Z,2022-12-20T08:21:30Z,3950039295,141,67.6,3950039297,212,15.9,3950039301,213,0.7,3950039291,56,Back,3952117659,178,,3950039293,140,24.4,3950039289,123,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097565,213,1,1,24,14,8b523ujgl21tbc01me65q0aoh,1,26.9,71.4,2022-12-17T15:26:29.304Z,2022-12-20T08:21:34Z,3950039583,140,29.5,3950039589,213,1.2,3950039581,56,Back,3950039587,212,8.5,3950039585,141,83.3,3952117695,178,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097673,214,1,1,24,16,8b523ujgl21tbc01me65q0aoh,1,30.3,85.7,2022-12-17T15:26:30.889Z,2022-12-20T08:21:38Z,3950040179,213,4.2,3952117733,178,,3950040175,141,71.2,3950040177,212,11.5,3950040167,56,Back,3950040171,140,24.7,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097731,215,1,1,24,21,8b523ujgl21tbc01me65q0aoh,1,24.9,63.7,2022-12-17T15:26:36.416Z,2022-12-20T08:21:45Z,3950040479,56,Back,3950040487,213,5.5,3950040481,140,40.8,3950040483,141,37.7,3952117807,178,,3950040485,212,24.3,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097747,216,1,1,24,23,8b523ujgl21tbc01me65q0aoh,1,40.8,37.6,2022-12-17T15:26:38.206Z,2022-12-20T08:21:49Z,3950040571,141,27.1,3950040573,212,13.7,3950040567,56,Back,3950040575,213,3.7,3950040569,140,29.7,3951896685,156,,3952117847,178,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097823,217,1,1,24,24,8b523ujgl21tbc01me65q0aoh,1,26.4,24.4,2022-12-17T15:26:39.689Z,2022-12-20T08:21:55Z,3950040977,56,Back,3952117905,178,,3950040979,140,25.1,3950040985,213,1.7,3950040983,212,16.9,3950040981,141,49.1,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097837,218,1,1,24,30,8b523ujgl21tbc01me65q0aoh,1,28.8,64.1,2022-12-17T15:26:45.646Z,2022-12-20T08:22:27Z,3950041067,212,4.2,3950041063,140,30.3,3950041061,56,Back,3950041065,141,58.3,3952118227,178,,3950041069,213,5.1,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097887,219,1,1,24,31,8b523ujgl21tbc01me65q0aoh,1,32.1,68.2,2022-12-17T15:26:46.430Z,2022-12-20T08:22:32Z,3952118265,178,,3950041329,141,66.1,3950041331,212,4.9,3950041333,213,3.4,3950041325,56,Back,3951896747,156,,3950041327,140,27.6,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492097915,220,1,1,24,34,8b523ujgl21tbc01me65q0aoh,1,29.4,74.2,2022-12-17T15:26:48.835Z,2022-12-20T08:22:37Z,3952118315,178,,3950041515,56,Back,3950041519,141,86.6,3950041523,213,1.9,3950041517,140,26.9,3950041521,212,8.8,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098039,221,1,1,24,36,8b523ujgl21tbc01me65q0aoh,1,26.7,80,2022-12-17T15:26:51.676Z,2022-12-20T08:22:44Z,3950042179,212,19.5,3950042181,213,4.1,3950042175,140,16.4,3950042173,56,Back,3950042177,141,56.1,3952118373,178,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098077,222,1,1,24,44,8b523ujgl21tbc01me65q0aoh,1,25.7,52.5,2022-12-17T15:26:58.775Z,2022-12-20T08:22:48Z,3950042377,140,30.5,3950042375,56,Back,3952118393,178,,3950042379,141,34.2,3950042381,212,13.4,3950042383,213,5.1,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098103,223,1,1,24,46,8b523ujgl21tbc01me65q0aoh,1,31.8,29.1,2022-12-17T15:27:01.079Z,2022-12-20T08:22:55Z,3952118465,178,,3950042555,56,Back,3950042559,141,38.0,3950042561,212,6.4,3950042563,213,1.2,3950042557,140,33.9,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098129,224,1,1,24,47,8b523ujgl21tbc01me65q0aoh,1,34.6,38.5,2022-12-17T15:27:01.912Z,2022-12-20T08:23:01Z,3950042689,56,Back,3952118553,178,,3950042695,212,6.8,3950042693,141,30.0,3950042691,140,38.1,3950042697,213,5.3,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098141,225,1,1,24,48,8b523ujgl21tbc01me65q0aoh,0,38.4,30,2022-12-17T15:27:03.443Z,2022-12-20T08:23:12Z,3952118651,178,,3950042759,141,33.9,3950042757,140,31.1,3950042763,213,2.8,3950042761,212,8.1,3950042755,56,Back,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098185,226,1,1,24,50,8b523ujgl21tbc01me65q0aoh,1,29.5,35.5,2022-12-17T15:27:05.259Z,2022-12-20T08:23:24Z,3950043019,140,35.2,3952118725,178,,3950043027,212,7.0,3950043023,141,40.7,3950043031,213,0.5,3950043015,56,Back,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098239,227,1,1,24,52,8b523ujgl21tbc01me65q0aoh,1,44.2,45.5,2022-12-17T15:27:07.117Z,2022-12-20T08:23:30Z,3950043307,141,80.0,3952118763,178,,3950043301,155,,3950043303,56,Left,3950043305,140,76.2,3950043309,212,41.0,3950043311,213,0.6,3950043313,1,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098307,228,1,1,24,56,8b523ujgl21tbc01me65q0aoh,1,80.2,84.4,2022-12-17T15:27:10.881Z,2022-12-20T08:23:36Z,3950043719,213,2.8,3950043707,56,Left,3950043713,141,92.1,3950043717,212,15.3,3950043709,140,66.5,3952118771,178,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098321,229,1,1,25,1,8b523ujgl21tbc01me65q0aoh,1,65.4,91.5,2022-12-17T15:27:15.839Z,2022-12-20T08:23:44Z,3950043799,212,6.5,3950043801,213,4.4,3950043793,56,Left,3950043797,141,82.4,3952118777,178,,3950043795,140,63.4,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098373,230,1,1,25,2,8b523ujgl21tbc01me65q0aoh,1,63.1,82.7,2022-12-17T15:27:16.908Z,2022-12-20T08:24:19Z,3950044049,213,5.4,3950044047,212,9.8,3950044043,140,68.8,3950044041,56,Center,3952118955,178,,3950044045,141,71.2,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098395,231,1,1,25,3,8b523ujgl21tbc01me65q0aoh,1,68.7,71.2,2022-12-17T15:27:17.787Z,2022-12-20T08:24:24Z,3950044169,213,3.2,3951897305,156,,3950044163,140,60.3,3950044161,56,Center,3950044167,212,8.9,3950044165,141,70.0,3952118989,178,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098449,232,1,1,25,5,8b523ujgl21tbc01me65q0aoh,1,58.8,65.1,2022-12-17T15:27:19.840Z,2022-12-20T11:48:37Z,3950044539,212,15.9,3950044529,56,Center,3952194797,389,,3950044541,213,4.3,3950044533,140,53.4,3950044537,141,43.3,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098481,233,1,1,25,10,8b523ujgl21tbc01me65q0aoh,1,60.1,25.6,2022-12-17T15:27:24.772Z,2022-12-20T08:27:13Z,3950044729,212,14.1,3950044725,140,63.8,3950044731,213,5.0,3950044723,56,Right,3950044727,141,5.6,3952120253,178,,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098533,234,1,1,25,13,8b523ujgl21tbc01me65q0aoh,1,63.9,5,2022-12-17T15:27:27.783Z,2022-12-20T08:27:18Z,3950045037,140,49.0,3950045035,56,Back,3950045045,212,16.2,3950045051,213,2.9,3950045041,141,11.3,3952120309,178,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098591,235,1,1,25,16,8b523ujgl21tbc01me65q0aoh,1,46.9,12.9,2022-12-17T15:27:30.911Z,2022-12-20T08:27:25Z,3950045325,140,44.1,3950045331,213,1.7,3950045323,56,Back,3950045327,141,50.6,3952120385,178,,3950045329,212,25.8,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098657,236,1,1,25,18,8b523ujgl21tbc01me65q0aoh,1,43.7,63.7,2022-12-17T15:27:33.420Z,2022-12-20T08:27:30Z,3950045699,141,77.6,3952120435,178,,3950045697,140,47.8,3950045695,56,Back,3950045703,213,1.1,3950045701,212,10.4,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098709,237,1,1,25,22,8b523ujgl21tbc01me65q0aoh,1,49.8,83.8,2022-12-17T15:27:36.738Z,2022-12-20T08:27:37Z,3950046005,56,Back,3952120453,178,,3950046013,141,60.2,3950046017,212,22.6,3950046021,213,3.9,3950046009,140,34.7,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098759,238,1,1,25,27,8b523ujgl21tbc01me65q0aoh,1,39.5,57.7,2022-12-17T15:27:41.737Z,2022-12-20T08:27:43Z,3950046289,140,47.6,3950046295,213,5.1,3950046293,212,21.5,3950046291,141,28.7,3952120463,178,,3950046287,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098817,239,1,1,25,30,8b523ujgl21tbc01me65q0aoh,1,59.2,19.2,2022-12-17T15:27:45.464Z,2022-12-20T08:27:46Z,3950046649,141,14.4,3950046657,213,6.1,3950046645,140,78.7,3950046653,212,20.7,3950046641,56,Right,3952120469,178,,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098841,240,1,1,25,33,8b523ujgl21tbc01me65q0aoh,0,92.5,26.4,2022-12-17T15:27:48.649Z,2022-12-20T08:27:52Z,3952120489,178,,3950046759,213,1.6,3950046751,56,Center,3950046753,140,92.3,3950046757,212,17.1,3950046755,141,51.6,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098833,193,12,1,25,34,jv3jh5m5t7qy5t37vwwmnj16,1,11.5,44,2022-12-17T15:27:49.560Z,2022-12-20T08:28:02Z,3952120521,178,,3950046729,140,0.0,3950046741,213,2.2,3950046831,167,,3950046725,56,Back,3950046737,212,21.7,3950046733,141,69.1,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098847,194,6,1,25,35,jv3jh5m5t7qy5t37vwwmnj16,0,0,70,2022-12-17T15:27:50.469Z,2022-12-20T08:28:09Z,3950047027,233,241,3950046791,56,Back,3950046793,73,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492098883,241,6,1,25,35,8b523ujgl21tbc01me65q0aoh,1,100,30,2022-12-17T15:27:50.469Z,2022-12-20T08:28:09Z,3950047017,233,194,3950046995,75,,3950046993,56,Center,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099375,242,1,1,26,8,8b523ujgl21tbc01me65q0aoh,0,99.5,0.5,2022-12-17T15:28:23.176Z,2022-12-20T08:28:15Z,3950049947,141,50.6,3950049943,56,Center,3950049931,2,,3950049935,6,,3950049949,212,34.8,3950049951,213,1.8,3950049945,140,92.8,3950049955,1,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3951897639,223,,3951897641,72,,,3950049939,155,,3952120563,178,,,,,,,,,,,,,,,,,,,,,,
2492099379,195,44,1,26,9,jv3jh5m5t7qy5t37vwwmnj16,1,8.9,57.5,2022-12-17T15:28:24.593Z,2022-12-20T09:00:04Z,3950050103,233,243,3950049963,56,Back,3950049965,285,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099403,243,44,1,26,9,8b523ujgl21tbc01me65q0aoh,0,91.1,42.5,2022-12-17T15:28:24.594Z,2022-12-20T08:28:21Z,3950050089,286,,3950050087,56,Center,3950050121,233,195,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099399,196,12,1,26,9,jv3jh5m5t7qy5t37vwwmnj16,1,9.8,54.2,2022-12-17T15:28:24.660Z,2022-12-20T09:00:04Z,3950050075,140,15.3,3950050091,15,,3950050077,141,40.9,3950050073,56,Back,3950050081,213,5.3,3952120673,388,,3950050079,212,10.7,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492445867,987,44,1,26,11,8b523ujgl21tbc01me65q0aoh,1,85.1,53.9,2022-12-17T15:28:26.157Z,2022-12-20T09:00:05Z,3951897931,56,Center,3951897933,286,,3951908085,233,658,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492445869,658,44,1,26,11,jv3jh5m5t7qy5t37vwwmnj16,0,14.9,46.1,2022-12-17T15:28:26.158Z,2022-12-20T08:29:24Z,3951897937,285,,3951897935,56,Back,3951908093,233,987,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099443,245,1,1,26,11,8b523ujgl21tbc01me65q0aoh,1,86.2,63.9,2022-12-17T15:28:26.192Z,2022-12-20T09:00:05Z,3950155855,210,15,3950050303,141,51.3,3950050307,213,4.1,3950050299,56,Center,3951897983,154,,3950050305,212,10.8,3950050297,3,,3950050301,140,79.9,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,3952121053,388,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099473,246,15,1,26,13,8b523ujgl21tbc01me65q0aoh,1,80.9,49.5,2022-12-17T15:28:28.298Z,2022-12-20T08:29:47Z,3950056815,328,,3952121239,178,,3950050435,18,,3950056823,146,86.6,3950056391,20,,3950056807,78,,3950056389,25,,3950050437,56,Center,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,3950056833,230,98.9,3950056837,231,50.4,,3950056811,103,19,3950155873,55,245,3951897985,154,3950056809,102,51.4,3950056813,215,,3950056869,233,3950155871,29,,3950056395,82,,3950056829,147,197,51.3,
2492099425,197,10,1,26,13,jv3jh5m5t7qy5t37vwwmnj16,1,15.9,44.2,2022-12-17T15:28:28.432Z,2022-12-20T08:29:54Z,3950056469,233,246,3952121309,178,,3950050203,56,Back,3950050201,94,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099429,244,43,1,26,15,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-17T15:28:30.465Z,2022-12-17T15:57:14Z,3950155067,144,44,3950050223,286,0,3950050221,56,Center,,,,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099837,248,1,1,26,18,8b523ujgl21tbc01me65q0aoh,1,87.5,9.5,2022-12-17T15:28:33.379Z,2022-12-20T08:30:03Z,3952121363,178,,3950052449,56,Right,3950052457,213,2.8,3950052451,140,83.0,3950052453,141,12.2,3950052455,212,5.1,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099927,249,1,1,26,20,8b523ujgl21tbc01me65q0aoh,1,82.7,11.1,2022-12-17T15:28:35.441Z,2022-12-20T08:30:08Z,3950052867,56,Center,3950052877,1,,3950052871,141,62.7,3950052863,2,,3950052873,212,37.6,3950052865,155,,3950052875,213,1.2,3952121415,178,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,3950052869,140,95.7,3951898167,20,,,3951898165,224,,,,,,,,,,,,,,,,,,,,,,,,,
2492099625,198,4,1,26,22,jv3jh5m5t7qy5t37vwwmnj16,1,4.6,40.6,2022-12-17T15:28:37.469Z,2022-12-20T08:30:31Z,3950051249,10,,3950077895,233,250,3950051251,56,Back,3950051255,285,,3951898251,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099967,250,4,1,26,22,8b523ujgl21tbc01me65q0aoh,0,95.4,59.4,2022-12-17T15:28:37.470Z,2022-12-20T08:30:30Z,3952121565,388,,3950077953,233,198,3950053125,152,,3950053123,56,Center,3950078531,10,,3950053129,286,,,,,,,,6b7fxcw7upr57pku6gf6dteqd,K. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492099717,247,43,1,26,37,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-12-17T15:28:51.913Z,2022-12-17T15:28:55Z,3950052045,144,4,3950051805,152,0,3950051807,265,0,3950051801,13,0,3950051809,286,0,3950051803,56,Right,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100033,199,1,1,26,56,jv3jh5m5t7qy5t37vwwmnj16,0,5.4,52.1,2022-12-17T15:29:11Z,2022-12-20T08:30:36Z,3950053487,212,59.2,3950053481,56,Left,3950053483,140,51.6,3950053485,141,100.0,3950053479,241,,3950053489,213,0.6,3952121617,178,,3950053475,5,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,3950053491,1,,3950053477,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100037,200,5,1,26,59,jv3jh5m5t7qy5t37vwwmnj16,0,54.2,102,2022-12-17T15:29:14.232Z,2022-12-20T08:30:48Z,3950054473,233,251,3950053497,347,,3950053495,56,Left,,,,,,,,,,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100203,251,5,1,26,59,8b523ujgl21tbc01me65q0aoh,1,45.8,-2,2022-12-17T15:29:14.232Z,2022-12-20T08:30:48Z,3950054429,347,,3950054427,56,Back,3950054447,233,200,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100267,252,1,1,27,10,8b523ujgl21tbc01me65q0aoh,1,46.3,0,2022-12-17T15:29:25.235Z,2022-12-20T08:30:59Z,3950054715,107,,3950054725,212,20.3,3950054721,141,8.3,3950054717,56,Back,3950054719,140,28.1,3950054729,213,2.8,,,,,,,1uv1l0l2zhrv5rjb9dgko0r1l,K. Vincent-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100309,253,1,1,27,13,8b523ujgl21tbc01me65q0aoh,1,29.3,7.3,2022-12-17T15:29:27.702Z,2022-12-20T08:31:22Z,3952122025,178,,3950054977,212,26.5,3950054971,56,Back,3950054979,213,2.3,3950054973,140,12.9,3950054975,141,36.9,,,,,,,dp69i4w71wdxciwbgus5cmbpx,R. Keogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
