id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/15/value,assist
2494481841,408,1,1,38,9,5pfqedkme2kabtqhkln35pf3l,1,40,86.6,2023-01-01T15:42:09.464Z,2023-01-03T06:34:39Z,3962684965,212,5.6,3962684957,56,Back,3962684959,140,36.5,3962684969,213,4.0,3962684961,141,80.3,3964317959,178,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494481929,409,1,1,38,10,5pfqedkme2kabtqhkln35pf3l,1,36.7,88.7,2023-01-01T15:42:10.617Z,2023-01-03T06:34:46Z,3964318029,178,,3962685469,212,12.3,3962685463,56,Back,3962685471,213,6.1,3962685465,140,48.2,3962685467,141,85.0,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494481931,410,4,1,38,14,5pfqedkme2kabtqhkln35pf3l,1,51.8,71,2023-01-01T15:42:15.036Z,2023-01-04T10:03:08Z,3962685483,286,,3962685475,13,,3962685477,56,Center,3962685481,265,,3962685715,233,247,3962685479,152,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494481973,247,4,1,38,14,fvr504m6gaxsfmtx4fwm7iq1,0,48.2,29,2023-01-01T15:42:15.037Z,2023-01-04T10:03:08Z,3962685693,285,,3962685685,13,,3962685687,56,Back,3962685689,152,,3962685691,265,,3964318103,178,,3962685723,233,410,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482149,411,1,1,38,34,5pfqedkme2kabtqhkln35pf3l,1,59.5,69.3,2023-01-01T15:42:35.304Z,2023-01-03T06:34:55Z,3962686861,152,,3964318147,178,,3962686869,212,19.8,3962686859,5,,3962686863,56,Back,3962686871,213,4.1,3962686865,140,48.4,3962686867,141,45.7,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482163,412,1,1,38,38,5pfqedkme2kabtqhkln35pf3l,1,48.2,45.4,2023-01-01T15:42:39.001Z,2023-01-03T06:36:02Z,3962686929,213,0.7,3962686921,56,Center,3964318661,178,,3962686927,212,11.6,3962686925,141,56.6,3962686923,140,56.5,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482191,413,1,1,38,39,5pfqedkme2kabtqhkln35pf3l,1,56.5,56.6,2023-01-01T15:42:40.369Z,2023-01-03T06:36:08Z,3962687063,141,24.1,3962687067,213,4.6,3962687065,212,22.2,3962687061,140,54.6,3962687059,56,Center,3964318703,178,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482213,414,1,1,38,42,5pfqedkme2kabtqhkln35pf3l,1,55.8,22.5,2023-01-01T15:42:42.747Z,2023-01-03T06:36:19Z,3962687219,213,0.3,3962687211,56,Center,3962687217,212,13.9,3962687215,141,28.9,3964318767,178,,3962687213,140,68.4,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482495,249,45,1,38,44,fvr504m6gaxsfmtx4fwm7iq1,0,30.3,64.6,2023-01-01T15:42:44.488Z,2023-01-03T06:36:26Z,3962688705,56,Back,3962689693,233,415,3962688707,285,,,,,,,,,,,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482231,415,3,1,38,44,5pfqedkme2kabtqhkln35pf3l,1,69.7,35.4,2023-01-01T15:42:44.488Z,2023-01-03T06:36:26Z,3962687295,286,,3963420969,465,,3962687329,233,249,3964318829,178,,3962687293,56,Center,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482233,248,45,1,38,45,fvr504m6gaxsfmtx4fwm7iq1,0,26.3,60,2023-01-01T15:42:45.703Z,2023-01-03T06:36:42Z,3962687315,285,,3962687309,56,Back,3962687365,233,416,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482253,416,3,1,38,45,5pfqedkme2kabtqhkln35pf3l,1,73.7,40,2023-01-01T15:42:45.703Z,2023-01-03T06:36:42Z,3962687413,286,,3963420983,465,,3962687409,56,Center,3962689723,233,248,3964318921,178,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494482315,417,1,1,38,47,5pfqedkme2kabtqhkln35pf3l,1,77.2,37,2023-01-01T15:42:48.161Z,2023-01-31T13:16:59Z,3964318953,178,,3962687761,213,6.2,3963421597,4,,3962687759,212,13.6,3962690883,210,16,3962687753,56,Center,3962687755,140,90.1,3962687757,141,34.9,bdquc37ytagmw19zgrehnryz9,A. Collins,,3962690887,22,,3962690885,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2494482323,418,16,1,38,50,5pfqedkme2kabtqhkln35pf3l,1,92.5,35,2023-01-01T15:42:50.475Z,2023-01-31T13:16:59Z,3963421433,395,96.0,3962690919,214,,3963421431,78,,3964319047,178,,3962690927,231,41.0,3962690923,136,,3962690909,154,,3962690915,102,51.4,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,3962687793,56,Center,3962690911,55,417,3962689399,20,3962690925,230,95.6,3962687789,22,,3962687791,63,,3962690917,103,,12.0,3963421435,396,3962689407,375,3962690907,29,,3962689403,374,2023-01-01 15:42:49.652,38:49.277,38.1,
2494483253,250,1,1,39,54,fvr504m6gaxsfmtx4fwm7iq1,1,50.1,49.7,2023-01-01T15:43:54.427Z,2023-01-03T06:37:09Z,3962692835,212,8.9,3962692837,213,3.3,3964319139,178,,3962692829,56,Back,3962692833,141,47.0,3962692839,279,G,3962692831,140,41.8,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483283,251,1,1,39,55,fvr504m6gaxsfmtx4fwm7iq1,0,41.8,47,2023-01-01T15:43:56.159Z,2023-01-03T06:37:14Z,3962693033,1,,3962693021,157,,3962693029,212,48.3,3962693023,56,Left,3962693031,213,0.5,3962693025,140,82.3,3964319183,178,,3962693027,141,80.8,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483301,419,1,1,39,59,5pfqedkme2kabtqhkln35pf3l,0,25.2,27.7,2023-01-01T15:43:59.540Z,2023-01-03T06:37:20Z,3962693129,212,16.2,3962693121,3,,3962693125,140,40.2,3962693127,141,22.1,3962693131,213,6.0,3964319263,388,,3962693123,56,Back,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483327,252,1,1,40,1,fvr504m6gaxsfmtx4fwm7iq1,0,65.8,82.9,2023-01-01T15:44:01.469Z,2023-01-03T06:37:30Z,3962693271,56,Left,3964319403,178,,3962693279,213,0.6,3962693273,140,83.0,3962693275,141,100.0,3962693277,212,22.0,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483329,253,5,1,40,3,fvr504m6gaxsfmtx4fwm7iq1,0,75.7,101.2,2023-01-01T15:44:03.473Z,2023-01-03T06:37:35Z,3962693283,347,,3962694719,233,420,3962693281,56,Left,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483563,420,5,1,40,3,5pfqedkme2kabtqhkln35pf3l,1,24.3,-1.2,2023-01-01T15:44:03.473Z,2023-01-03T06:37:35Z,3962694691,56,Back,3962694711,233,253,3962694695,347,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483615,421,1,1,40,20,5pfqedkme2kabtqhkln35pf3l,1,31.6,0,2023-01-01T15:44:20.798Z,2023-01-03T06:37:39Z,3962694965,140,36.0,3962694971,213,1.1,3962694967,141,12.6,3962694963,56,Back,3962694969,212,10.3,3962694961,107,,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483629,422,1,1,40,21,5pfqedkme2kabtqhkln35pf3l,0,36,12.6,2023-01-01T15:44:21.620Z,2023-01-03T06:37:46Z,3962695069,212,10.1,3964319571,388,,3962695065,140,31.9,3962695071,213,4.3,3962695067,141,0.0,3962695063,56,Back,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483681,254,5,1,40,22,fvr504m6gaxsfmtx4fwm7iq1,1,72,100.8,2023-01-01T15:44:23.023Z,2023-01-03T06:37:51Z,3962695323,56,Left,3962695331,233,423,3962695325,347,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483631,423,5,1,40,22,5pfqedkme2kabtqhkln35pf3l,0,28,-0.8,2023-01-01T15:44:23.023Z,2023-01-03T06:37:51Z,3962695355,233,254,3962695079,347,,3962695077,56,Back,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483757,255,1,1,40,29,fvr504m6gaxsfmtx4fwm7iq1,1,74.9,100,2023-01-01T15:44:30.178Z,2023-01-03T06:37:55Z,3962695743,213,4.6,3962695739,141,75.0,3962695733,107,,3962695741,212,18.3,3962695735,56,Center,3962695737,140,73.1,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485175,269,3,1,40,32,fvr504m6gaxsfmtx4fwm7iq1,1,63.2,75,2023-01-01T15:44:32.506Z,2023-01-03T06:38:05Z,3963422063,465,,3964319781,178,,3962703571,56,Center,3962703573,286,,3962724979,233,424,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483777,424,45,1,40,32,5pfqedkme2kabtqhkln35pf3l,0,36.8,25,2023-01-01T15:44:32.506Z,2023-01-03T06:38:06Z,3962695917,233,269,3962695847,285,,3962695845,56,Back,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483775,256,3,1,40,35,fvr504m6gaxsfmtx4fwm7iq1,0,67.8,76.4,2023-01-01T15:44:35.701Z,2023-01-03T06:38:39Z,3962695839,286,,3963422099,465,,3962695901,233,424,3962695837,56,Center,3964320179,178,,3962725349,211,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483797,425,49,1,40,35,5pfqedkme2kabtqhkln35pf3l,1,35.1,24.4,2023-01-01T15:44:36.296Z,2023-01-03T06:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483827,426,1,1,40,36,5pfqedkme2kabtqhkln35pf3l,1,35.1,24.4,2023-01-01T15:44:37.150Z,2023-01-03T06:38:52Z,3962696113,140,51.9,3962696115,141,30.6,3962696117,212,18.1,3962696111,56,Center,3964320291,178,,3962696119,213,0.2,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483783,257,43,1,40,36,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2023-01-01T15:44:37.172Z,2023-01-01T15:54:17Z,3962725565,144,61,3962695869,56,Center,,,,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483833,427,1,1,40,40,5pfqedkme2kabtqhkln35pf3l,0,63,34.8,2023-01-01T15:44:40.624Z,2023-01-03T06:38:59Z,3962696179,56,Center,3962696189,212,12.7,3962696181,140,73.0,3964320409,178,,3962696185,141,45.4,3962696193,213,0.6,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483841,258,8,1,40,41,fvr504m6gaxsfmtx4fwm7iq1,1,42.8,51.5,2023-01-01T15:44:41.559Z,2023-01-03T06:39:07Z,3963422221,384,,3962696219,56,Back,3964320507,178,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483869,259,1,1,40,42,fvr504m6gaxsfmtx4fwm7iq1,1,35.2,61.2,2023-01-01T15:44:42.542Z,2023-01-04T11:58:28Z,3964320619,178,,3962696347,56,Back,3962696351,141,68.5,3962696355,213,1.9,3962696349,140,33.8,3962696353,212,5.2,,,,,,,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483873,260,49,1,40,43,fvr504m6gaxsfmtx4fwm7iq1,1,33.8,68.5,2023-01-01T15:44:43.546Z,2023-01-04T10:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483895,261,1,1,40,43,fvr504m6gaxsfmtx4fwm7iq1,1,33.8,68.5,2023-01-01T15:44:43.639Z,2023-01-04T10:05:16Z,3962696491,56,Back,3962696499,213,0.3,3962696493,140,41.6,3962696495,141,72.3,3964320739,178,,3962696497,212,8.6,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483919,262,1,1,40,45,fvr504m6gaxsfmtx4fwm7iq1,1,41.6,72.3,2023-01-01T15:44:45.385Z,2023-01-04T10:05:35Z,3962696613,212,10.9,3962696607,56,Back,3962696615,213,1.0,3964320841,178,,3962696611,141,85.7,3962696609,140,47.3,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483969,263,4,1,40,46,fvr504m6gaxsfmtx4fwm7iq1,1,40.4,89.8,2023-01-01T15:44:46.985Z,2023-01-04T10:04:19Z,3962696857,286,,3962696849,13,,3962696853,152,,3962697235,294,,3962696851,56,Back,3962696877,233,428,,,,,,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494483961,428,4,1,40,46,5pfqedkme2kabtqhkln35pf3l,0,59.6,10.2,2023-01-01T15:44:46.986Z,2023-01-04T10:04:18Z,3962697479,294,,3962696895,233,263,3962696795,13,,3962696797,56,Right,3964320887,178,,3962696803,285,,3962696799,152,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494617333,684,1,1,41,10,fvr504m6gaxsfmtx4fwm7iq1,1,47.2,89.3,2023-01-01T15:45:11.019Z,2023-01-03T06:40:15Z,3964321067,178,,3963422579,212,15.2,3963422571,152,,3963422581,213,3.1,3963422575,140,32.7,3963422577,141,89.3,3963422573,56,Back,3963422569,5,,eslpks0nl5y4vnn6xi13iuqqx,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484349,264,1,1,41,12,fvr504m6gaxsfmtx4fwm7iq1,1,33.6,87.1,2023-01-01T15:45:13.124Z,2023-01-03T06:40:17Z,3962699071,141,66.3,3962699067,56,Back,3964321133,178,,3962699073,212,17.2,3962699069,140,42.9,3962699075,213,5.3,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484565,265,1,1,41,14,fvr504m6gaxsfmtx4fwm7iq1,1,42.4,65.1,2023-01-01T15:45:15.257Z,2023-01-03T06:40:22Z,3962700213,212,28.9,3962700203,140,22.9,3962700199,56,Back,3962700219,213,3.9,3962700209,141,35.1,3964321305,178,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494617369,685,1,1,41,18,fvr504m6gaxsfmtx4fwm7iq1,1,23.9,33.1,2023-01-01T15:45:18.792Z,2023-01-03T06:40:28Z,3964321393,178,,3963422683,56,Back,3963422685,140,28.5,3963422687,141,51.3,3963422689,212,13.3,3963422691,213,1.2,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484597,266,1,1,41,28,fvr504m6gaxsfmtx4fwm7iq1,0,33.9,53.6,2023-01-01T15:45:28.516Z,2023-01-03T06:40:48Z,3962700399,1,,3962700391,140,76.7,3962700389,56,Center,3962700397,213,0.2,3962700395,212,46.1,3964321551,178,,3962700387,155,,3962700393,141,68.5,552cgdv8qya776at130r2d0mi,C. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484625,429,1,1,41,31,5pfqedkme2kabtqhkln35pf3l,1,33,34,2023-01-01T15:45:32.198Z,2023-01-03T06:41:02Z,3962700545,3,,3962700547,56,Back,3962700551,141,29.8,3964321779,388,,3962700549,140,40.2,3962700555,213,5.9,3962700553,212,8.1,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484649,430,1,1,41,34,5pfqedkme2kabtqhkln35pf3l,1,40.2,29.8,2023-01-01T15:45:34.657Z,2023-01-03T06:41:11Z,3962700663,140,30.1,3962700665,141,33.4,3962700671,213,2.9,3962700667,212,10.9,3962700661,56,Back,3964321881,388,,3962700659,3,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484651,431,49,1,41,35,5pfqedkme2kabtqhkln35pf3l,1,30.1,33.4,2023-01-01T15:45:36.103Z,2023-01-03T06:41:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484693,432,1,1,41,35,5pfqedkme2kabtqhkln35pf3l,1,30.1,33.4,2023-01-01T15:45:36.219Z,2023-01-03T06:41:24Z,3962700907,155,,3962700917,213,0.1,3962700915,212,19.1,3962700913,141,37.3,3964321985,178,,3962700909,56,Back,3962700911,140,48.1,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484701,433,61,1,41,39,5pfqedkme2kabtqhkln35pf3l,1,44.6,36.9,2023-01-01T15:45:39.658Z,2023-01-04T10:06:34Z,3962700939,56,Back,3965196871,388,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484719,267,49,1,41,40,fvr504m6gaxsfmtx4fwm7iq1,1,58.3,53,2023-01-01T15:45:40.563Z,2023-01-03T06:41:42Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484743,268,50,1,41,41,fvr504m6gaxsfmtx4fwm7iq1,1,58.1,53,2023-01-01T15:45:42.218Z,2023-01-03T06:41:55Z,3962701285,233,434,3962701139,286,,3962701137,56,Center,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484757,434,7,1,41,42,5pfqedkme2kabtqhkln35pf3l,1,41.9,47,2023-01-01T15:45:42.442Z,2023-01-04T10:06:57Z,3962701259,233,268,3963422901,384,,3962701213,56,Back,3962701215,285,,3965197141,389,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484763,435,49,1,41,43,5pfqedkme2kabtqhkln35pf3l,1,53.3,52.4,2023-01-01T15:45:43.967Z,2023-01-03T06:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494484837,436,2,1,41,44,5pfqedkme2kabtqhkln35pf3l,1,54.2,53,2023-01-01T15:45:45.112Z,2023-01-03T06:42:20Z,3964322463,178,,3962707855,8,,3962701621,140,75.4,3962701617,7,5pafzbbuucga9ut20l6ckj7u2,3962701623,141,57.3,3962701619,56,Center,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494486353,277,55,1,41,44,fvr504m6gaxsfmtx4fwm7iq1,1,23.9,46.2,2023-01-01T15:45:45.113Z,2023-01-03T06:42:20Z,,,,,,,,,,,,,,,,,,,,,,,,,75c432elegprf4f6hn72icset,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485197,270,1,1,42,22,fvr504m6gaxsfmtx4fwm7iq1,0,26.1,49.4,2023-01-01T15:46:23.268Z,2023-01-03T06:42:26Z,3962703697,212,57.7,3962703703,1,,3962703683,157,,3962703687,56,Center,3962703693,141,75.1,3963583475,152,,3962703699,213,0.3,3963583473,5,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,3964322491,178,,3962703689,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485209,437,1,1,42,26,5pfqedkme2kabtqhkln35pf3l,1,22.5,34.5,2023-01-01T15:46:26.590Z,2023-01-03T06:43:32Z,3962703767,213,6.1,3962703765,212,11.5,3962703757,3,,3962703763,141,30.9,3962703759,56,Back,3962703761,140,33.2,3964322857,388,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494617563,832,49,1,42,27,5pfqedkme2kabtqhkln35pf3l,1,30.1,32.9,2023-01-01T15:46:27.846Z,2023-01-03T06:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485221,438,1,1,42,28,5pfqedkme2kabtqhkln35pf3l,0,33.2,30.9,2023-01-01T15:46:28.621Z,2023-01-03T06:43:45Z,3962703833,56,Back,3962703841,213,1.8,3962703835,140,32.1,3962703837,141,38.0,3962703839,212,5.0,3964322973,178,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485229,271,49,1,42,29,fvr504m6gaxsfmtx4fwm7iq1,1,64.2,68.7,2023-01-01T15:46:29.584Z,2023-01-03T06:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485251,272,1,1,42,29,fvr504m6gaxsfmtx4fwm7iq1,1,64.2,68.7,2023-01-01T15:46:29.626Z,2023-01-03T06:44:00Z,3962703975,56,Center,3962703985,212,9.4,3964323133,178,,3962703987,213,0.1,3962703983,141,70.3,3962703979,140,73.1,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485305,273,1,1,42,30,fvr504m6gaxsfmtx4fwm7iq1,1,73.1,70.3,2023-01-01T15:46:30.623Z,2023-01-31T13:31:54Z,3962704341,141,55.5,3962704337,56,Center,3962709043,210,14,3962704343,212,13.7,3962704345,213,4.0,3964323197,178,,3962704339,140,64.2,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494485313,274,14,1,42,32,fvr504m6gaxsfmtx4fwm7iq1,1,74.9,57.1,2023-01-01T15:46:32.404Z,2023-01-31T13:31:55Z,3962709071,230,96.9,3962709065,102,55.5,3962704377,56,Center,3962709073,231,50,3962704373,22,,3964323225,178,,3962709067,103,21.5,3962709057,73,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,3962704375,18,,3962709061,55,273,3962708545,20,3962709059,29,,3962709069,215,,,,,,,,,,,,,,,,,,,,,
2494485311,439,61,1,42,34,5pfqedkme2kabtqhkln35pf3l,0,13,28.6,2023-01-01T15:46:35.080Z,2023-01-03T06:46:17Z,3964323325,178,,3962704369,56,Back,,,,,,,,,,,,,,,,,,,f4qyrav5wfp55jyprdoq1upcl,H. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494617739,686,1,1,42,37,fvr504m6gaxsfmtx4fwm7iq1,1,90.4,71.5,2023-01-01T15:46:37.787Z,2023-01-03T06:44:51Z,3963423655,213,2.8,3963423649,140,78.9,3963423653,212,12.9,3964323537,178,,3963423647,56,Center,3963423651,141,78.1,,,,,,,8ceatyytb6gk5odzls21u2w2x,J. Olayinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494617745,687,1,1,42,42,fvr504m6gaxsfmtx4fwm7iq1,0,84.3,71.2,2023-01-01T15:46:42.705Z,2023-01-03T06:46:23Z,3963423671,141,74.3,3963423667,56,Center,3963423675,213,0.3,3964324005,178,,3963423673,212,6.5,3963423669,140,90.2,,,,,,,75lptyj9mjvb2zyupi4fnnox5,T. Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
