id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value,qualifier/17/value
2521583391,98,1,1,10,59,80jtkz2echk6yyyb9e2595cxr,0,59.4,93.9,2023-03-18T15:11:50.091Z,2023-03-21T04:41:08Z,4105501671,56,Center,4105501675,141,72.7,4105501673,140,67.7,4113610705,388,,4105501677,212,16.8,4105501669,3,,4105501679,213,5.3,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583441,101,49,1,11,2,5pfqedkme2kabtqhkln35pf3l,1,39.5,33.6,2023-03-18T15:11:53.161Z,2023-03-21T03:19:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583617,102,1,1,11,2,5pfqedkme2kabtqhkln35pf3l,1,39.5,33.6,2023-03-18T15:11:53.207Z,2023-03-21T03:19:25Z,4105502927,140,32.7,4105502929,141,41.2,4105502931,212,8.8,4105502933,213,2.5,4105502925,56,Back,4113610787,178,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583821,103,1,1,11,5,5pfqedkme2kabtqhkln35pf3l,1,33.8,51.2,2023-03-18T15:11:56.482Z,2023-03-21T03:19:31Z,4105504199,141,28.3,4105504189,56,Center,4113610805,178,,4105504185,155,,4105504209,212,48.8,4105504225,1,,4105504193,140,77.8,4105504217,213,6.0,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583831,104,61,1,11,8,5pfqedkme2kabtqhkln35pf3l,1,77.8,28.3,2023-03-18T15:11:59.643Z,2023-03-21T03:19:44Z,4105504243,56,Center,4113610859,178,,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583851,99,61,1,11,9,80jtkz2echk6yyyb9e2595cxr,1,16.2,83,2023-03-18T15:11:59.971Z,2023-03-21T03:19:49Z,4113610893,178,,4105504349,56,Back,,,,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583861,105,61,1,11,9,5pfqedkme2kabtqhkln35pf3l,1,77.8,28.3,2023-03-18T15:12:00.114Z,2023-03-21T03:19:55Z,4113610927,178,,4105504389,56,Center,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583985,100,5,1,11,12,80jtkz2echk6yyyb9e2595cxr,1,-0.2,82.9,2023-03-18T15:12:02.845Z,2023-03-21T03:19:59Z,4105505151,233,106,4105505095,346,,4105505093,56,Back,,,,,,,,,,,,,,,,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583953,106,5,1,11,12,5pfqedkme2kabtqhkln35pf3l,0,100.2,17.1,2023-03-18T15:12:02.845Z,2023-03-21T03:19:59Z,4105504929,56,Right,4105505289,233,100,4105504935,346,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585515,101,1,1,11,47,80jtkz2echk6yyyb9e2595cxr,0,4.5,47.6,2023-03-18T15:12:38.224Z,2023-03-21T03:20:02Z,4105513101,1,,4105513097,212,80.1,4105513089,124,,4105513099,213,0.2,4105513109,74,,4105513093,140,79.8,4105513091,56,Center,4105513095,141,66.6,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585651,107,1,1,11,52,5pfqedkme2kabtqhkln35pf3l,1,21.8,34.3,2023-03-18T15:12:43.724Z,2023-03-21T03:20:08Z,4113611015,388,,4105513805,56,Back,4105513813,212,14.8,4105513803,3,,4105513811,141,44.2,4105513809,140,9.2,4105513817,213,2.7,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585671,108,52,1,11,55,5pfqedkme2kabtqhkln35pf3l,1,9.2,44.2,2023-03-18T15:12:45.906Z,2023-03-21T03:20:10Z,4113611039,178,,4112925513,377,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585885,109,1,1,11,59,5pfqedkme2kabtqhkln35pf3l,0,14.9,36.7,2023-03-18T15:12:50.214Z,2023-03-21T03:20:14Z,4105515187,140,53.4,4105515189,141,11.4,4105515183,199,,4105515193,213,5.9,4105515185,56,Right,4105515191,212,43.9,4105515195,1,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585945,102,1,1,12,2,80jtkz2echk6yyyb9e2595cxr,0,44.5,89.7,2023-03-18T15:12:53.356Z,2023-03-21T03:20:19Z,4105515549,56,Left,4105515559,213,5.9,4105515557,212,19.0,4113611115,178,,4105515553,140,61.6,4105515555,141,80.5,4105515543,3,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586045,110,1,1,12,4,5pfqedkme2kabtqhkln35pf3l,0,33.7,30.1,2023-03-18T15:12:55.119Z,2023-03-21T03:20:27Z,4105516119,140,43.2,4105516117,56,Back,4105516121,141,36.9,4105516125,213,0.4,4105516123,212,11.0,4113611173,388,,4105516115,3,,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586155,103,1,1,12,6,80jtkz2echk6yyyb9e2595cxr,0,54.9,59.4,2023-03-18T15:12:56.967Z,2023-03-21T03:20:35Z,4105516735,140,79.1,4105516731,3,,4105516733,56,Center,4105516741,213,0.1,4105516739,212,25.5,4105516737,141,62.7,4113611231,388,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586217,111,1,1,12,7,5pfqedkme2kabtqhkln35pf3l,0,27.5,40.1,2023-03-18T15:12:58.372Z,2023-03-21T03:20:42Z,4113611269,178,,4105517069,56,Back,4105517067,3,,4105517077,212,10.0,4105517073,141,54.3,4105517071,140,30.0,4105517083,213,1.3,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586253,104,49,1,12,9,80jtkz2echk6yyyb9e2595cxr,1,71,43.9,2023-03-18T15:13:00.060Z,2023-03-21T03:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586323,105,1,1,12,10,80jtkz2echk6yyyb9e2595cxr,1,71,43.9,2023-03-18T15:13:00.765Z,2023-03-21T03:20:52Z,4105517597,212,12.1,4105517599,213,2.6,4105517593,140,61.0,4113611343,178,,4105517591,56,Center,4105517595,141,52.7,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586367,106,1,1,12,12,80jtkz2echk6yyyb9e2595cxr,1,61,52.7,2023-03-18T15:13:03.007Z,2023-03-21T03:20:56Z,4105517879,141,57.9,4113611365,178,,4105517877,140,68.1,4105517875,56,Center,4105517883,213,0.4,4105517881,212,8.3,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586499,107,1,1,12,14,80jtkz2echk6yyyb9e2595cxr,1,68.1,57.9,2023-03-18T15:13:05.445Z,2023-03-21T03:21:01Z,4105518509,213,1.7,4105518507,212,24.1,4105518503,140,65.8,4113611405,178,,4105518501,56,Left,4105518505,141,93.2,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586587,108,1,1,12,17,80jtkz2echk6yyyb9e2595cxr,1,66.4,93.6,2023-03-18T15:13:07.979Z,2023-03-21T03:21:03Z,4105518983,140,84.0,4105518989,213,0.1,4113611431,178,,4105518985,141,95.3,4105518987,212,18.5,4105518981,56,Left,,,,,,,541yhibvfn0fv2izdfudm7651,C. Ogilvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586715,109,1,1,12,20,80jtkz2echk6yyyb9e2595cxr,1,83.6,95.1,2023-03-18T15:13:11.566Z,2023-03-21T03:21:07Z,4105519585,141,93.8,4113611463,178,,4105519581,56,Left,4105519583,140,73.0,4105519589,213,3.2,4105519587,212,11.2,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586983,110,1,1,12,25,80jtkz2echk6yyyb9e2595cxr,1,72.4,92.9,2023-03-18T15:13:16.386Z,2023-03-21T03:21:12Z,4113611507,178,,4105520809,140,58.0,4105520807,56,Left,4105520811,141,93.2,4105520815,213,3.1,4105520813,212,15.1,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587121,111,1,1,12,28,80jtkz2echk6yyyb9e2595cxr,1,58,93.2,2023-03-18T15:13:19.304Z,2023-03-21T03:21:26Z,4105521551,141,88.6,4105521555,213,6.2,4105521545,155,,4105521553,212,41.0,4113611593,178,,4105521557,1,,4105521549,140,96.9,4105521547,56,Left,9kacd96xriqrc23e0a8vzov3e,R. Towler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587157,112,1,1,12,31,80jtkz2echk6yyyb9e2595cxr,0,96.9,88.6,2023-03-18T15:13:22.723Z,2023-03-21T03:21:31Z,4105521735,140,91.0,4105521737,141,61.4,4105521741,213,4.4,4105521739,212,19.5,4105521733,56,Center,4113611631,178,,,,,,,,2iy84h1v8wt8l6prv701uohk9,R. Hackett-Fairchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587199,112,12,1,12,33,5pfqedkme2kabtqhkln35pf3l,1,8.1,34.6,2023-03-18T15:13:23.828Z,2023-03-21T03:21:34Z,4105521937,212,9.3,4105521939,213,5.2,4105521929,56,Back,4113611651,178,,4105521931,140,12.2,4105521935,141,22.5,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587313,113,44,1,12,35,80jtkz2echk6yyyb9e2595cxr,1,88.9,73.6,2023-03-18T15:13:26.106Z,2023-03-21T04:41:08Z,4105522525,286,,4105522565,233,113,4105522523,56,Center,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587215,113,44,1,12,35,5pfqedkme2kabtqhkln35pf3l,0,11.1,26.4,2023-03-18T15:13:26.107Z,2023-03-21T03:21:37Z,4105522025,56,Back,4105522027,285,,4105522663,233,113,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587345,114,1,1,12,35,80jtkz2echk6yyyb9e2595cxr,0,90,69.6,2023-03-18T15:13:26.128Z,2023-03-21T04:41:09Z,4105522709,213,5.5,4105522707,212,6.4,4113611689,388,,4105522699,140,94.3,4105522695,56,Center,4105522703,141,62.9,4105522691,3,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523108453,946,67,1,12,36,5pfqedkme2kabtqhkln35pf3l,1,8.7,36.2,2023-03-18T15:13:27.168Z,2023-03-21T04:41:09Z,4113630499,233,887,,,,,,,,,,,,,,,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523108449,887,67,1,12,36,80jtkz2echk6yyyb9e2595cxr,0,91.3,63.8,2023-03-18T15:13:27.169Z,2023-03-21T03:57:38Z,4113630507,233,946,,,,,,,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587757,114,12,1,12,36,5pfqedkme2kabtqhkln35pf3l,1,9.4,34.2,2023-03-18T15:13:27.185Z,2023-03-21T04:41:09Z,4105524913,141,45.4,4105524907,56,Back,4105524909,140,38.5,4105524917,212,31.5,4113612771,178,,4105524921,213,0.2,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587429,115,61,1,12,38,80jtkz2echk6yyyb9e2595cxr,1,53.5,53.4,2023-03-18T15:13:29.691Z,2023-03-21T03:23:51Z,4105523129,56,Center,4113612791,178,,4112928061,189,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587541,116,1,1,12,40,80jtkz2echk6yyyb9e2595cxr,1,70.4,50.7,2023-03-18T15:13:31.613Z,2023-03-21T03:23:59Z,4105523711,56,Center,4105523715,141,41.6,4105523713,140,75.9,4105523719,213,5.5,4105523717,212,8.5,4113612847,178,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587781,117,1,1,12,42,80jtkz2echk6yyyb9e2595cxr,1,75.9,41.6,2023-03-18T15:13:33.312Z,2023-03-21T03:24:09Z,4113612917,178,,4105525049,213,5.3,4105525047,212,24.0,4105525043,140,88.3,4105525045,141,12.0,4105525041,56,Right,4105525039,155,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587793,118,1,1,12,48,80jtkz2echk6yyyb9e2595cxr,0,98.6,6.4,2023-03-18T15:13:39.135Z,2023-03-21T03:24:13Z,4113612953,178,,4105525127,56,Right,4105525129,140,98.3,4112930431,224,,4105525135,213,1.6,4105525123,2,,4105525193,236,,4105525203,286,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,4112930435,20,,4105525131,141,12.5,4105525125,155,,,4105525133,212,4.2,4105525195,233,,,,,,,,,,,,,115,,,,,,,,,,,,
2521587763,115,12,1,12,48,5pfqedkme2kabtqhkln35pf3l,1,4.3,90.8,2023-03-18T15:13:39.202Z,2023-03-21T03:24:16Z,4105525223,233,118,4105524937,185,,4113612965,178,,4105524941,56,Back,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587829,116,6,1,12,49,5pfqedkme2kabtqhkln35pf3l,0,2.1,91.6,2023-03-18T15:13:40.364Z,2023-03-21T03:24:19Z,4105526113,233,119,4105525313,56,Back,4105525315,73,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587961,119,6,1,12,49,80jtkz2echk6yyyb9e2595cxr,1,97.9,8.4,2023-03-18T15:13:40.364Z,2023-03-21T03:24:18Z,4105526045,56,Right,4105526077,233,116,4105526047,73,,,,,,,,,,,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588765,120,1,1,13,13,80jtkz2echk6yyyb9e2595cxr,0,99.8,0.4,2023-03-18T15:14:04.229Z,2023-03-21T03:24:21Z,4105530287,140,92.2,4105530289,141,52.8,4105530277,2,,4105530279,6,,4105530281,155,,4105530291,212,36.5,4105530283,223,,4105530293,213,1.8,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,4112930959,72,,4113613017,178,,4105530285,56,,Center,4105530295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588809,117,12,1,13,14,5pfqedkme2kabtqhkln35pf3l,1,6.6,63,2023-03-18T15:14:05.514Z,2023-03-21T03:24:25Z,4105530569,213,1.1,4105530987,167,,4105530555,140,17.7,4105530985,15,,4105530549,56,Back,4113613053,388,,4105530561,141,100.0,4105530565,212,28.0,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588819,118,5,1,13,17,5pfqedkme2kabtqhkln35pf3l,0,17.4,101.2,2023-03-18T15:14:08.234Z,2023-03-21T03:24:28Z,4105531405,233,121,4105530597,56,Back,4105530601,347,,,,,,,,,,,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588951,121,5,1,13,17,80jtkz2echk6yyyb9e2595cxr,1,82.6,-1.2,2023-03-18T15:14:08.234Z,2023-03-21T03:24:27Z,4105531289,347,,4105531287,56,Right,4105531337,233,118,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589609,122,1,1,13,30,80jtkz2echk6yyyb9e2595cxr,1,83,0,2023-03-18T15:14:21.490Z,2023-03-21T03:24:34Z,4105534549,213,0.9,4105534535,56,Right,4105534531,107,,4105534547,212,12.9,4105534539,140,90.7,4105534543,141,12.8,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589651,123,1,1,13,32,80jtkz2echk6yyyb9e2595cxr,1,90.7,12.8,2023-03-18T15:14:23.009Z,2023-03-21T03:24:41Z,4105534767,140,82.8,4105534777,212,10.1,4113613175,178,,4105534773,141,4.4,4105534781,213,3.7,4105534765,56,Right,,,,,,,a70y8ayeh05hzo5yc8gotsbh0,P. Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589673,124,1,1,13,34,80jtkz2echk6yyyb9e2595cxr,1,82.8,4.4,2023-03-18T15:14:25.018Z,2023-03-21T03:24:48Z,4105534889,140,74.3,4105534887,56,Right,4105534895,213,2.5,4105534891,141,14.0,4113613213,178,,4105534893,212,11.1,,,,,,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589717,125,1,1,13,35,80jtkz2echk6yyyb9e2595cxr,1,74.3,14,2023-03-18T15:14:26.625Z,2023-03-21T03:24:51Z,4105535133,213,5.9,4105535125,56,Right,4105535131,212,14.0,4105535129,141,6.1,4105535127,140,86.6,4113613235,178,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589789,126,1,1,13,37,80jtkz2echk6yyyb9e2595cxr,0,89.2,4.4,2023-03-18T15:14:28.484Z,2023-03-21T03:24:54Z,4112932029,224,,4113613243,178,,4105535607,56,Center,4105536415,233,120,4105535609,140,97.6,4105535603,2,,4105535615,213,1.3,4105535617,1,,9ovnysf6fd2ophwdyfznztsk5,J. Rafferty,4105535611,141,57.9,4112932031,20,,4105535605,155,,,4105535613,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589915,119,44,1,13,40,5pfqedkme2kabtqhkln35pf3l,1,2.6,41.7,2023-03-18T15:14:31.001Z,2023-03-21T04:41:10Z,4105536231,285,,4105536305,233,127,4105536229,56,Back,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589853,127,44,1,13,40,80jtkz2echk6yyyb9e2595cxr,0,97.4,58.3,2023-03-18T15:14:31.002Z,2023-03-21T03:24:58Z,4105536317,233,119,4105535947,56,Center,4105535949,286,,,,,,,,,,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521589931,120,11,1,13,40,5pfqedkme2kabtqhkln35pf3l,1,2.9,41.3,2023-03-18T15:14:31.167Z,2023-03-21T04:41:10Z,4105536291,88,,4112932219,378,,4105536473,233,126,4105536289,56,Back,4113613321,388,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590759,121,1,1,14,4,5pfqedkme2kabtqhkln35pf3l,1,14.4,45.4,2023-03-18T15:14:55.388Z,2023-03-21T03:25:08Z,4105540783,141,26.5,4105540781,140,55.6,4105540785,212,45.1,4105540777,199,,4105540779,56,Center,4105540787,213,6.0,4105540789,1,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590785,122,1,1,14,8,5pfqedkme2kabtqhkln35pf3l,1,55.6,26.5,2023-03-18T15:14:59.314Z,2023-03-21T03:25:14Z,4105540945,141,29.4,4105540941,56,Center,4105540939,3,,4105540943,140,67.8,4113613393,178,,4105540949,213,0.2,4105540947,212,13.0,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590953,123,1,1,14,9,5pfqedkme2kabtqhkln35pf3l,1,67.8,29.4,2023-03-18T15:15:00.026Z,2023-03-21T03:25:21Z,4105541919,56,Right,4105541925,141,17.0,4105541933,213,4.3,4105541921,140,63.9,4105541915,3,,4105541927,212,9.4,4113613455,178,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591033,124,1,1,14,14,5pfqedkme2kabtqhkln35pf3l,1,63.4,6.5,2023-03-18T15:15:04.821Z,2023-03-21T03:25:28Z,4105542385,140,71.4,4105542381,56,Center,4105542391,213,1.0,4113613503,178,,4105542389,212,15.4,4105542387,141,25.5,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523108839,914,83,1,14,15,80jtkz2echk6yyyb9e2595cxr,1,28.7,74.7,2023-03-18T15:15:06.255Z,2023-03-21T03:59:34Z,4113631657,399,474776,,,,,,,,,,,,,,,,,,,,,,3zmb22ct3lkf04kbpuxr22hud,L. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591235,125,1,1,14,15,5pfqedkme2kabtqhkln35pf3l,1,71.6,25.6,2023-03-18T15:15:06.292Z,2023-03-21T03:59:23Z,4105543335,140,75.1,4105543333,56,Center,4113613547,178,,4105543337,141,37.7,4105548073,154,,4105543341,213,1.2,4105543339,212,9.0,4105548071,210,15,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591247,126,15,1,14,18,5pfqedkme2kabtqhkln35pf3l,1,77.6,32,2023-03-18T15:15:09.124Z,2023-03-21T03:25:37Z,4105548115,55,125,4105546951,233,128,4105548109,76,,4105543401,56,Center,4105548121,103,15.2,4105543397,22,,4105548123,146,97.1,4105546865,20,,bdquc37ytagmw19zgrehnryz9,A. Collins,4113613587,178,,4105548125,147,48.0,4112933623,215,,,4105548111,29,,4105548113,154,4105548119,102,4105543399,18,,,,,,,,,,53.1,,,,,,,,,,,
2521591311,128,10,1,14,19,80jtkz2echk6yyyb9e2595cxr,1,3.6,52.8,2023-03-18T15:15:09.996Z,2023-03-21T03:25:39Z,4105547071,233,126,4105543691,173,,4105546193,179,,4112933845,377,,4105543701,56,Back,4105543699,182,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591331,127,6,1,14,21,5pfqedkme2kabtqhkln35pf3l,1,88.4,47.6,2023-03-18T15:15:12.564Z,2023-03-21T03:25:41Z,4105544255,233,129,4105543797,73,,4105543795,56,Center,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591379,129,6,1,14,21,80jtkz2echk6yyyb9e2595cxr,0,11.6,52.4,2023-03-18T15:15:12.564Z,2023-03-21T03:25:41Z,4105544341,233,127,4105544149,73,,4105544087,56,Back,,,,,,,,,,,,,,,,21hyrpedxxu2ilkspxq4uril1,M. Macey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593033,128,1,1,14,58,5pfqedkme2kabtqhkln35pf3l,0,99.5,99.5,2023-03-18T15:15:49.412Z,2023-03-21T03:17:13Z,4105552629,2,,4105552655,212,30.0,4105552637,155,,4112934439,20,,4105552639,223,,4105552645,56,Center,4105552653,141,56.0,4105552633,6,,4n37rih2qtphgtjxzo2id5f55,A. Evans,4105552649,140,94.8,4113609853,178,,4105552661,213,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
