id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/18/value
2478854703,409,43,2,48,30,5pfqedkme2kabtqhkln35pf3l,1,0,0,2022-10-29T15:08:06.926Z,2022-10-31T13:20:15Z,3880374225,56,Back,3886581427,144,8,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478854845,411,1,2,48,31,5pfqedkme2kabtqhkln35pf3l,1,28.1,85.4,2022-10-29T15:08:07.676Z,2022-11-01T04:43:32Z,3880374999,141,63.6,3880374993,56,Back,3880375005,213,5.2,3880374995,140,35.3,3880375003,212,16.6,3887408007,178,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855087,412,2,2,48,34,5pfqedkme2kabtqhkln35pf3l,1,34.2,62.7,2022-10-29T15:08:10.228Z,2022-11-01T04:43:35Z,3880376225,7,5pafzbbuucga9ut20l6ckj7u2,3880376231,140,80.0,3880376227,1,,3887408047,178,,3880376229,56,Center,3880376233,141,66.6,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478855075,397,55,2,48,34,3ptd7zlc5isrongig0wij2id4,1,24.7,33.3,2022-10-29T15:08:10.229Z,2022-11-01T04:43:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856241,398,1,2,49,10,3ptd7zlc5isrongig0wij2id4,0,31.3,37.3,2022-10-29T15:08:46.732Z,2022-11-01T04:43:38Z,3880381979,1,,3880381949,5,,3880381961,141,27.9,3887408095,178,,3880381955,241,,3880381971,213,6.2,3880381963,212,50.3,3880381959,140,78.8,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,3880381957,56,Center,3880381953,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856275,413,8,2,49,14,5pfqedkme2kabtqhkln35pf3l,1,20.8,72.4,2022-10-29T15:08:50.108Z,2022-11-01T04:44:12Z,3887408437,178,,3886582807,384,,3880382109,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856353,414,49,2,49,16,5pfqedkme2kabtqhkln35pf3l,1,10.1,92.1,2022-10-29T15:08:52.980Z,2022-11-01T04:44:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856435,415,1,2,49,17,5pfqedkme2kabtqhkln35pf3l,0,10.4,92.7,2022-10-29T15:08:53.004Z,2022-11-01T04:44:24Z,3880382997,141,92.9,3886583657,236,,3886583659,286,,3887408597,178,,3880383003,213,0.0,3880383001,212,2.7,3880382993,140,13.0,3886743567,233,499,f0sa0skucdf742t06hsmi8ne2,L. Gordon,3880382989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478889255,499,74,2,49,17,3ptd7zlc5isrongig0wij2id4,1,83.7,6.1,2022-10-29T15:08:53.136Z,2022-11-01T04:44:28Z,3880557093,56,Right,3887408647,178,,3886743571,233,415,3886583221,285,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857207,399,5,2,49,18,3ptd7zlc5isrongig0wij2id4,0,70.3,-1.8,2022-10-29T15:08:54.468Z,2022-11-01T04:44:37Z,3880387233,347,,3880387323,233,416,3880387229,56,Right,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478856443,416,5,2,49,18,5pfqedkme2kabtqhkln35pf3l,1,29.7,101.8,2022-10-29T15:08:54.468Z,2022-11-01T04:44:38Z,3880383053,347,,3880387409,233,399,3880383051,56,Back,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857281,417,1,2,49,36,5pfqedkme2kabtqhkln35pf3l,1,20.1,100,2022-10-29T15:09:12.203Z,2022-11-01T04:44:41Z,3880387565,140,30.5,3880387561,107,,3880387567,141,94.4,3880387563,56,Back,3880387571,213,5.9,3880387569,212,11.8,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480024539,809,1,2,49,37,5pfqedkme2kabtqhkln35pf3l,1,33.3,90.8,2022-10-29T15:09:13.231Z,2022-11-01T04:44:48Z,3886586285,212,4.8,3886586281,140,28.7,3886586283,141,90.8,3886586287,213,3.1,3886586279,56,Back,3887408957,388,,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480024571,810,1,2,49,38,5pfqedkme2kabtqhkln35pf3l,0,28.7,90.8,2022-10-29T15:09:14.746Z,2022-11-01T04:44:51Z,3886586513,157,,3886586517,140,37.8,3886586523,213,6.2,3886586519,141,89.0,3886586515,56,Back,3887409001,178,,3886586525,1,,3886586521,212,9.6,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857269,400,1,2,49,41,3ptd7zlc5isrongig0wij2id4,0,66.6,12,2022-10-29T15:09:17.405Z,2022-11-01T04:44:54Z,3880387513,56,Center,3880387519,141,24.3,3887409051,388,,3880387515,140,75.0,3880387525,213,0.8,3880387521,212,12.2,3880387511,3,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857363,418,1,2,49,43,5pfqedkme2kabtqhkln35pf3l,1,28.4,72.4,2022-10-29T15:09:18.991Z,2022-11-01T04:45:05Z,3880388031,56,Back,3886586791,155,,3880388035,141,92.0,3880388039,213,1.9,3887409223,178,,3880388037,212,14.0,3880388033,140,24.3,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857383,419,1,2,49,45,5pfqedkme2kabtqhkln35pf3l,0,24.3,91.5,2022-10-29T15:09:21.331Z,2022-11-01T04:45:09Z,3880388129,213,5.2,3880388119,56,Back,3887409257,178,,3880388123,141,82.0,3880388121,140,27.8,3880388125,212,7.4,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857401,401,49,2,49,45,3ptd7zlc5isrongig0wij2id4,1,71.1,9.1,2022-10-29T15:09:21.756Z,2022-11-01T04:45:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857471,402,3,2,49,46,3ptd7zlc5isrongig0wij2id4,1,72.1,17.3,2022-10-29T15:09:22.700Z,2022-11-01T04:45:20Z,3880388579,56,Right,3887409447,178,,3886587337,465,,3880388649,233,420,3880388581,286,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857443,420,45,2,49,46,5pfqedkme2kabtqhkln35pf3l,0,27.9,82.7,2022-10-29T15:09:22.700Z,2022-11-01T04:45:20Z,3880388459,56,Back,3880388461,285,,3880388685,233,402,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857527,403,1,2,49,48,3ptd7zlc5isrongig0wij2id4,0,70.6,13.8,2022-10-29T15:09:24.234Z,2022-11-01T04:45:24Z,3880388861,140,79.9,3887409519,178,,3880388865,212,16.1,3880388859,56,Center,3880388863,141,32.7,3880388867,213,0.9,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857631,421,1,2,49,50,5pfqedkme2kabtqhkln35pf3l,0,20.5,59.9,2022-10-29T15:09:26.283Z,2022-11-01T04:45:30Z,3880389381,140,64.7,3880389385,141,100.0,3880389389,212,54.5,3880389391,213,0.6,3880389379,56,Left,3887409607,178,,3880389395,1,,3880389377,157,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858329,404,5,2,49,53,3ptd7zlc5isrongig0wij2id4,1,36.8,-2,2022-10-29T15:09:29.901Z,2022-11-01T04:45:33Z,3880393033,56,Back,3880393037,347,,3880393107,233,422,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478857641,422,5,2,49,53,5pfqedkme2kabtqhkln35pf3l,0,63.2,102,2022-10-29T15:09:29.901Z,2022-11-01T04:45:34Z,3880389455,347,,3880393165,233,404,3880389453,56,Left,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858335,405,43,2,50,14,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-29T15:09:50.088Z,2022-10-29T15:24:32Z,3880552309,144,61,3880393057,56,Right,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858705,406,1,2,50,20,3ptd7zlc5isrongig0wij2id4,1,48.1,0,2022-10-29T15:09:56.200Z,2022-11-01T04:45:37Z,3880394897,212,18.4,3880394893,140,60.2,3880394899,213,0.8,3880551597,107,,3880394895,141,17.6,3880394891,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858739,407,1,2,50,22,3ptd7zlc5isrongig0wij2id4,1,60.2,17.6,2022-10-29T15:09:58.015Z,2022-11-01T04:45:42Z,3880395121,212,12.2,3880395119,141,2.6,3887409807,178,,3880395115,56,Right,3880395117,140,53.9,3880395123,213,4.1,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858767,408,1,2,50,23,3ptd7zlc5isrongig0wij2id4,1,53.9,2.6,2022-10-29T15:09:59.139Z,2022-11-01T04:45:46Z,3880395269,213,0.1,3880395267,212,12.8,3880395263,140,66.1,3887409851,178,,3880395261,56,Right,3880395265,141,3.7,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858811,409,1,2,50,24,3ptd7zlc5isrongig0wij2id4,1,66.1,3.7,2022-10-29T15:10:00.042Z,2022-11-01T04:45:50Z,3880395465,140,59.8,3880395467,141,9.5,3880395463,56,Right,3880395471,213,2.6,3880395469,212,7.7,3887409905,178,,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858847,410,1,2,50,25,3ptd7zlc5isrongig0wij2id4,0,59.8,9.5,2022-10-29T15:10:01.055Z,2022-11-01T04:45:52Z,3880395669,213,0.4,3887409945,178,,3880395663,140,71.5,3880395667,212,13.1,3880395661,56,Right,3880395665,141,16.2,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175389,874,67,2,50,25,5pfqedkme2kabtqhkln35pf3l,1,29.2,89.5,2022-10-29T15:10:01.792Z,2022-11-01T05:11:14Z,3887429959,233,786,,,,,,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175387,786,67,2,50,25,3ptd7zlc5isrongig0wij2id4,0,70.8,10.5,2022-10-29T15:10:01.793Z,2022-11-01T05:05:31Z,3887429967,233,874,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858877,424,8,2,50,25,5pfqedkme2kabtqhkln35pf3l,1,25.3,64.9,2022-10-29T15:10:01.813Z,2022-11-01T05:11:14Z,3887410017,178,,3880395853,56,Back,3886588791,385,,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478858937,411,1,2,50,26,3ptd7zlc5isrongig0wij2id4,1,62.4,8.2,2022-10-29T15:10:02.714Z,2022-11-01T04:46:03Z,3880396113,141,16.5,3880396119,213,0.6,3880396115,212,10.4,3880396109,56,Right,3880396111,140,70.7,3887410157,178,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478859179,412,1,2,50,28,3ptd7zlc5isrongig0wij2id4,1,72.8,19.2,2022-10-29T15:10:04.385Z,2022-11-01T04:46:12Z,3880397439,212,36.6,3880401415,210,15,3880397441,213,1.4,3880397437,141,72.3,3880397443,1,,3880397429,56,Center,3887410231,178,,3880397435,140,78.3,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2478859185,413,15,2,50,33,3ptd7zlc5isrongig0wij2id4,1,81.7,61.8,2022-10-29T15:10:09.538Z,2022-11-01T04:46:13Z,3880398545,20,,3880401501,230,97.2,3880401455,78,,3880401505,231,51.6,3880401491,82,,3880397485,18,,3880401499,147,59.4,3880401461,55,412,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,3880397487,56,Center,3880401469,102,49.8,3880401475,103,3880401457,29,,,19,3880406493,233,426,3880397483,22,,3880401479,215,3880401497,146,85.4,3887410407,178,,,,,,,,,,,,,,,,,,
2478860179,426,10,2,50,33,5pfqedkme2kabtqhkln35pf3l,1,15,39.1,2022-10-29T15:10:09.610Z,2022-11-01T04:46:19Z,3880402807,56,Back,3880402803,94,,3880406547,233,413,3887410575,178,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478859213,414,6,2,50,34,3ptd7zlc5isrongig0wij2id4,1,100,37.6,2022-10-29T15:10:10.884Z,2022-11-01T04:46:22Z,3880402767,75,,3880402857,233,425,3880397629,56,Center,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478859169,425,6,2,50,34,5pfqedkme2kabtqhkln35pf3l,0,0,62.4,2022-10-29T15:10:10.884Z,2022-11-01T04:46:23Z,3880401751,73,,3880402999,233,414,3880397385,56,Back,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478860631,415,1,2,51,6,3ptd7zlc5isrongig0wij2id4,1,99.4,0.7,2022-10-29T15:10:42.277Z,2022-11-01T04:46:59Z,3880405079,212,38.8,3880449001,154,,3880405055,2,,3880405077,141,56.1,3880405083,1,,3887410781,178,,3880405063,155,,3880405073,140,90.6,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,3886591653,72,,3880405081,213,1.8,3880405059,6,3880405067,223,,,,3880405069,56,Center,3880448999,210,13,,,,,,,,,,1,,,,,,,,,,,,,,,
2478860643,416,13,2,51,8,3ptd7zlc5isrongig0wij2id4,1,91.6,59.8,2022-10-29T15:10:44.121Z,2022-11-01T04:46:59Z,3880449093,102,35.5,3880449103,146,93.8,3880449087,154,,3880449107,230,98.1,3880405115,17,,3880449083,75,,3880445917,25,,3880449095,103,25,69lg8jmug501h6biol5itk02y,E. Cashin,3880445923,328,,3880405117,56,Center,3880449105,147,3880449089,55,415,,51.4,3887411105,178,,3880449085,29,,3880449109,231,3880449099,153,,3880445919,15,,,,52.5,,,,,,,,,,,,,,
2478860637,427,61,2,51,8,5pfqedkme2kabtqhkln35pf3l,1,11.4,39.8,2022-10-29T15:10:44.162Z,2022-11-01T04:46:54Z,3887411433,178,,3880405095,56,Back,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478860715,417,6,2,51,11,3ptd7zlc5isrongig0wij2id4,1,95.8,45,2022-10-29T15:10:47.124Z,2022-11-01T04:47:08Z,3880405499,75,,3880405525,233,428,3880405495,56,Center,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478860699,428,6,2,51,11,5pfqedkme2kabtqhkln35pf3l,0,4.2,55,2022-10-29T15:10:47.124Z,2022-11-01T04:47:09Z,3880405425,73,,3880405565,233,417,3880405423,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478861573,418,1,2,51,36,3ptd7zlc5isrongig0wij2id4,1,99.5,0.5,2022-10-29T15:11:12.563Z,2022-11-01T04:47:17Z,3880410023,155,,3880410031,141,66.0,3880410025,223,,3880410037,1,,3886594601,72,,3880411501,210,13,3880410027,56,Center,3887411785,178,,69lg8jmug501h6biol5itk02y,E. Cashin,3880410035,213,1.7,3880410019,2,,3880410029,140,3880411505,154,,,92.5,3880410033,212,45.1,3880410021,6,,,,,,,,,,,1,,,,,,,,,,,,,,,
2478861585,419,13,2,51,38,3ptd7zlc5isrongig0wij2id4,1,92.5,66,2022-10-29T15:11:14.806Z,2022-11-01T04:47:17Z,3880411551,231,53.1,3880411529,73,,3880410675,15,,3880410105,64,,3880411533,29,,3880410673,25,,3880411545,102,59.3,3880410107,56,Center,bwu80wn3lca4x2txuelku0a21,M. Bird,3880411549,230,98.9,3887411859,388,,3880411547,103,3880410679,328,,,8.3,3880411541,55,418,3880411537,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2478861603,420,5,2,51,39,3ptd7zlc5isrongig0wij2id4,0,100.7,62.7,2022-10-29T15:11:15.865Z,2022-11-01T04:47:21Z,3880410215,56,Center,3880410217,346,,3880410341,233,429,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478861503,429,5,2,51,39,5pfqedkme2kabtqhkln35pf3l,1,-0.7,37.3,2022-10-29T15:11:15.865Z,2022-11-01T04:47:21Z,3880409625,56,Back,3880409627,346,,3880410293,233,420,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862099,430,1,2,51,55,5pfqedkme2kabtqhkln35pf3l,1,4.7,43.1,2022-10-29T15:11:31.730Z,2022-11-01T04:47:25Z,3880412955,56,Back,3880412961,212,14.1,3880412967,237,,3880412963,213,1.2,3880412959,141,62.7,3880412953,124,,3880412957,140,9.0,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862125,431,1,2,51,57,5pfqedkme2kabtqhkln35pf3l,1,9,62.7,2022-10-29T15:11:33.641Z,2022-11-01T04:47:29Z,3880413115,213,1.1,3887412043,178,,3880413097,56,Back,3880413111,212,24.3,3880413105,141,94.1,3880413101,140,20.1,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862241,432,1,2,51,59,5pfqedkme2kabtqhkln35pf3l,1,20.1,94.1,2022-10-29T15:11:35.561Z,2022-11-01T04:47:32Z,3880413699,140,21.3,3880413703,212,17.0,3880413697,56,Back,3880413705,213,4.8,3887412071,178,,3880413701,141,69.1,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862547,433,1,2,52,5,5pfqedkme2kabtqhkln35pf3l,0,20.1,71.8,2022-10-29T15:11:41.186Z,2022-11-01T04:47:35Z,3880415281,212,16.2,3880415279,141,51.5,3887412129,178,,3880415283,213,5.3,3880415277,140,28.1,3880415275,56,Back,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862367,421,49,2,52,6,3ptd7zlc5isrongig0wij2id4,1,65.5,44.8,2022-10-29T15:11:42.460Z,2022-11-01T04:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175629,804,67,2,52,6,3ptd7zlc5isrongig0wij2id4,1,63.1,44.5,2022-10-29T15:11:42.464Z,2022-11-01T05:11:15Z,3887431877,233,883,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480175625,883,67,2,52,6,5pfqedkme2kabtqhkln35pf3l,0,36.9,55.5,2022-10-29T15:11:42.465Z,2022-11-01T05:08:30Z,3887431889,233,804,,,,,,,,,,,,,,,,,,,,,,aa68kvv9c3of0a8cgbx8ppm1h,J. Rossiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862449,422,1,2,52,6,3ptd7zlc5isrongig0wij2id4,1,65.5,44.8,2022-10-29T15:11:42.498Z,2022-11-01T05:11:15Z,3880414861,213,0.0,3880414855,140,85.9,3887412267,178,,3880414859,212,21.4,3880414853,56,Center,3880414857,141,44.9,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478871627,450,43,2,52,7,3ptd7zlc5isrongig0wij2id4,1,0,0,2022-10-29T15:11:43.493Z,2022-10-31T13:27:19Z,3886597795,144,8,3886597191,383,0,3880463365,56,Center,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862473,423,3,2,52,8,3ptd7zlc5isrongig0wij2id4,1,86.2,46.8,2022-10-29T15:11:44.484Z,2022-11-01T04:47:53Z,3880415685,233,435,3887412359,178,,3880414965,56,Center,3880414967,286,,3886598357,465,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862601,435,45,2,52,8,5pfqedkme2kabtqhkln35pf3l,0,13.8,53.2,2022-10-29T15:11:44.484Z,2022-11-01T04:47:54Z,3880415597,56,Back,3880415601,285,,3880415765,233,423,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478862645,424,1,2,52,9,3ptd7zlc5isrongig0wij2id4,1,88.1,47.2,2022-10-29T15:11:45.493Z,2022-11-01T04:48:05Z,3880415801,56,Center,3880470945,210,15,3880415805,141,56.0,3887412463,389,,3880415809,213,1.2,3880415807,212,6.3,3880470949,154,,3880415803,140,90.1,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2478862661,425,15,2,52,10,3ptd7zlc5isrongig0wij2id4,1,90.4,59.4,2022-10-29T15:11:46.493Z,2022-11-01T04:48:06Z,3887412533,178,,3880471015,102,50.9,3880415927,17,,3880471023,146,94.1,3880470995,154,,3880470989,29,,3880471019,214,,3880470981,78,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,3880471005,55,424,3880415923,22,,3880469049,233,3880471025,147,56.1,,434,3880488223,101,,3880471031,231,50.7,3880471021,328,3880468955,82,,3880471029,230,3880471017,103,,,19,3880468937,20,3880415931,56,Center,,,,,,,93.6,
2478862557,434,10,2,52,10,5pfqedkme2kabtqhkln35pf3l,1,7.7,37.4,2022-10-29T15:11:46.686Z,2022-11-01T04:48:28Z,3880415345,56,Back,3887412609,389,,3880485071,14,,3880469107,233,425,3880415343,94,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478863685,437,61,2,52,14,5pfqedkme2kabtqhkln35pf3l,0,5.5,3.4,2022-10-29T15:11:50.691Z,2022-11-01T04:48:33Z,3880421073,56,Back,3887412861,178,,,,,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
