id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2454928873,107,1,1,12,33,enzoyc121va61wtmjf4cm7p3d,1,50.1,50.1,2022-09-03T14:13:52.238Z,2022-09-03T20:27:09Z,3753266991,141,51.5,3753266987,56,Back,3753266997,279,G,3753266993,212,6.3,3753266989,140,44.2,3755518567,178,,3753266995,213,3.0,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928907,108,1,1,12,36,enzoyc121va61wtmjf4cm7p3d,0,44.5,51.6,2022-09-03T14:13:54.840Z,2022-09-03T20:27:15Z,3755518965,178,,3753267185,212,12.1,3753267179,56,Back,3753267187,213,2.5,3753267183,141,62.4,3753267181,140,35.3,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454928937,111,49,1,12,36,c9ky1957qli8v2lylfga7io8b,1,56.7,43.6,2022-09-03T14:13:55.631Z,2022-09-03T20:27:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929145,112,1,1,12,38,c9ky1957qli8v2lylfga7io8b,1,59.1,37.6,2022-09-03T14:13:56.737Z,2022-09-03T20:27:27Z,3753268449,140,74.9,3753268451,141,30.6,3753268455,212,17.3,3753268459,213,6.0,3753268447,56,Center,3755519631,178,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929273,113,1,1,12,42,c9ky1957qli8v2lylfga7io8b,0,89.3,31.9,2022-09-03T14:14:00.711Z,2022-09-03T20:27:34Z,3753269095,56,Center,3753269099,141,60.0,3753269089,155,,3755519965,178,,3753269097,140,95.5,3753269103,213,1.2,3753269101,212,20.2,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929335,109,44,1,12,43,enzoyc121va61wtmjf4cm7p3d,1,3.7,39.2,2022-09-03T14:14:02.593Z,2022-09-04T04:06:17Z,3753269431,285,,3753269595,233,114,3753269427,56,Back,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929301,114,44,1,12,43,c9ky1957qli8v2lylfga7io8b,0,96.3,60.8,2022-09-03T14:14:02.594Z,2022-09-03T20:27:40Z,3753269519,233,109,3753269259,286,,3753269257,56,Center,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929779,111,12,1,12,44,enzoyc121va61wtmjf4cm7p3d,1,12.5,44.2,2022-09-03T14:14:02.655Z,2022-09-04T04:06:17Z,3753271687,141,42.5,3753271683,56,Back,3753271711,15,,3753271691,213,5.0,3755520687,388,,3753271689,212,1.2,3753271685,140,12.8,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929323,115,61,1,12,44,c9ky1957qli8v2lylfga7io8b,1,95.5,60,2022-09-03T14:14:02.691Z,2022-09-03T20:28:05Z,3755521981,15,,3753269361,56,Center,3755521983,388,,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929399,110,52,1,12,45,enzoyc121va61wtmjf4cm7p3d,1,6.1,42.7,2022-09-03T14:14:03.999Z,2022-09-03T20:29:30Z,3755527149,178,,3754657109,377,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454929981,112,80,1,13,1,enzoyc121va61wtmjf4cm7p3d,0,11.2,38.3,2022-09-03T14:14:20.121Z,2022-09-03T20:30:12Z,3755529041,178,,,,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930323,113,1,1,13,10,enzoyc121va61wtmjf4cm7p3d,0,18.5,30.4,2022-09-03T14:14:28.976Z,2022-09-03T20:30:38Z,3753274667,141,19.5,3755530705,178,,3753274659,198,,3753274661,56,Right,3753274669,212,55.8,3753274673,1,,3753274665,140,71.2,3753274657,157,,91m838lynz6db94q8ufcqk91x,S. Walker,3753274671,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930371,116,1,1,13,13,c9ky1957qli8v2lylfga7io8b,1,26.9,77.8,2022-09-03T14:14:32.104Z,2022-09-03T20:30:43Z,3755531129,388,,3753274857,140,36.2,3753274853,3,,3753274863,213,0.5,3753274861,212,11.4,3753274855,56,Back,3753274859,141,86.5,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930395,117,1,1,13,15,c9ky1957qli8v2lylfga7io8b,0,36.2,86.5,2022-09-03T14:14:34.340Z,2022-09-03T20:30:48Z,3755531413,388,,3753274965,141,84.7,3753274969,213,6.1,3753274961,56,Back,3753274959,3,,3754660271,168,,3753274967,212,6.2,3753274963,140,42.0,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930443,114,1,1,13,16,enzoyc121va61wtmjf4cm7p3d,1,62.5,11.7,2022-09-03T14:14:35.331Z,2022-09-03T20:31:03Z,3753275245,212,8.5,3753275247,213,0.2,3753275243,141,14.4,3753275239,56,Right,3755532647,178,,3753275241,140,70.4,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930477,115,1,1,13,17,enzoyc121va61wtmjf4cm7p3d,0,70,14,2022-09-03T14:14:36.623Z,2022-09-03T20:31:09Z,3753275425,141,10.6,3753275429,212,2.8,3753275415,56,Right,3753275421,140,71.5,3755533083,178,,3753275433,213,5.3,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455571373,1208,67,1,13,18,c9ky1957qli8v2lylfga7io8b,1,25.8,96.3,2022-09-03T14:14:37.279Z,2022-09-04T04:45:20Z,3756748961,233,955,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455571369,955,67,1,13,18,enzoyc121va61wtmjf4cm7p3d,0,74.2,3.7,2022-09-03T14:14:37.280Z,2022-09-04T04:18:00Z,3756748965,233,1208,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930519,118,8,1,13,18,c9ky1957qli8v2lylfga7io8b,1,29.1,95.1,2022-09-03T14:14:37.294Z,2022-09-04T04:45:20Z,3755533405,178,,3754661803,385,,3753275641,56,Back,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930717,116,5,1,13,20,enzoyc121va61wtmjf4cm7p3d,1,58,-2,2022-09-03T14:14:39.487Z,2022-09-03T20:31:20Z,3753276501,347,,3753276499,56,Right,3753276733,233,119,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930635,119,5,1,13,20,c9ky1957qli8v2lylfga7io8b,0,42,102,2022-09-03T14:14:39.487Z,2022-09-03T20:31:20Z,3753276099,347,,3753276097,56,Back,3753276781,233,116,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454930989,117,1,1,13,27,enzoyc121va61wtmjf4cm7p3d,1,43.2,0,2022-09-03T14:14:46.528Z,2022-09-03T20:31:29Z,3753277881,212,8.6,3753277863,107,,3753277867,56,Back,3753277885,213,1.6,3753277877,141,10.6,3753277873,140,42.8,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931081,118,1,1,13,30,enzoyc121va61wtmjf4cm7p3d,1,42.8,10.6,2022-09-03T14:14:48.688Z,2022-09-03T20:31:33Z,3753278285,56,Back,3753278289,141,8.6,3755534743,178,,3753278293,213,3.3,3753278287,140,32.1,3753278291,212,11.3,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931143,119,1,1,13,33,enzoyc121va61wtmjf4cm7p3d,1,29.5,11.6,2022-09-03T14:14:52.005Z,2022-09-03T20:31:37Z,3753278689,212,23.5,3755535013,178,,3753278691,213,1.6,3753278687,141,46.1,3753278683,140,28.5,3753278679,56,Back,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931261,120,1,1,13,35,enzoyc121va61wtmjf4cm7p3d,1,28.1,43.1,2022-09-03T14:14:54.230Z,2022-09-03T20:31:44Z,3753279287,213,4.9,3753279283,212,15.9,3753279275,56,Back,3753279279,140,31.6,3753279281,141,20.4,3755535535,178,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931377,121,1,1,13,39,enzoyc121va61wtmjf4cm7p3d,0,33.4,15.6,2022-09-03T14:14:58.130Z,2022-09-03T20:31:48Z,3753279917,212,45.7,3753279913,140,76.7,3753279911,56,Right,3753279923,1,,3753279915,141,9.5,3755535665,178,,3753279921,213,6.2,3753279909,155,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931419,120,49,1,13,42,c9ky1957qli8v2lylfga7io8b,1,25.9,94.1,2022-09-03T14:15:01.341Z,2022-09-03T20:31:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931571,121,1,1,13,42,c9ky1957qli8v2lylfga7io8b,1,25.9,94.1,2022-09-03T14:15:01.387Z,2022-09-03T20:32:03Z,3755536287,388,,3753280905,56,Back,3753280909,141,97.1,3753280911,212,18.8,3753280907,140,43.7,3753280903,155,,3753280913,213,0.1,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931579,122,50,1,13,45,c9ky1957qli8v2lylfga7io8b,1,37.4,94.4,2022-09-03T14:15:04.431Z,2022-09-03T20:32:16Z,3753280939,286,,3753280937,56,Back,3753281107,233,122,,,,,,,,,,,,,,,,fx0i4f70a096eya9f6irwdt5,E. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931583,122,7,1,13,46,enzoyc121va61wtmjf4cm7p3d,0,62.6,5.6,2022-09-03T14:15:05.637Z,2022-09-03T20:32:21Z,3755537313,178,,3753281045,233,122,3753280947,285,,3753280945,56,Right,3754667427,384,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931657,123,1,1,13,48,c9ky1957qli8v2lylfga7io8b,0,30,97.1,2022-09-03T14:15:07.233Z,2022-09-03T20:32:26Z,3753281341,213,5.7,3753281339,212,18.8,3753281335,140,45.4,3753283483,155,,3755537581,178,,3753281337,141,83.0,3753281333,56,Back,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454931705,123,1,1,13,49,enzoyc121va61wtmjf4cm7p3d,0,54.7,16.2,2022-09-03T14:15:07.989Z,2022-09-03T20:32:31Z,3753281581,140,47.9,3753281583,141,43.6,3753281587,213,1.9,3753281579,56,Back,3755537957,388,,3753281585,212,20.0,3753281577,3,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932025,124,1,1,13,51,c9ky1957qli8v2lylfga7io8b,1,53.2,46.1,2022-09-03T14:15:10.585Z,2022-09-03T20:32:48Z,3753283407,140,60.6,3753283411,212,16.0,3753283413,213,5.2,3755538793,178,,3753283409,141,25.6,3753283405,56,Center,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932079,125,1,1,13,58,c9ky1957qli8v2lylfga7io8b,1,72.3,11,2022-09-03T14:15:17.392Z,2022-09-03T20:32:53Z,3753283713,141,29.5,3753283717,212,17.3,3753283707,56,Center,3755539107,178,,3753283721,213,2.3,3753283709,140,61.0,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932101,126,1,1,14,0,c9ky1957qli8v2lylfga7io8b,0,61,29.5,2022-09-03T14:15:19.027Z,2022-09-03T20:32:58Z,3753283837,213,0.6,3753283835,212,19.0,3753283833,141,46.1,3753283831,140,75.5,3755539401,178,,3753283829,56,Center,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932153,124,1,1,14,1,enzoyc121va61wtmjf4cm7p3d,1,18.4,50.9,2022-09-03T14:15:19.836Z,2022-09-03T20:33:05Z,3753284077,56,Back,3755539829,178,,3753284081,141,53.6,3753284079,140,33.8,3753284083,212,16.3,3753284087,213,0.1,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932165,125,49,1,14,2,enzoyc121va61wtmjf4cm7p3d,1,32.5,51.9,2022-09-03T14:15:20.816Z,2022-09-03T20:33:28Z,,,,,,,,,,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454936661,141,43,1,14,3,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-03T14:15:21.818Z,2022-09-03T17:14:50Z,3753307479,56,Back,3753307485,285,0,3754671227,144,50,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454936649,150,43,1,14,3,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-09-03T14:15:21.819Z,2022-09-03T17:14:48Z,3753307435,56,Center,3753307437,286,0,3753307543,233,141,3754671095,144,7,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932833,126,1,1,14,4,enzoyc121va61wtmjf4cm7p3d,1,33.6,46.1,2022-09-03T14:15:23.119Z,2022-09-03T20:33:35Z,3753287779,212,5.1,3753287775,140,31.4,3755541769,178,,3753287781,213,4.2,3753287777,141,39.4,3753287773,56,Back,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932843,127,81,1,14,4,enzoyc121va61wtmjf4cm7p3d,0,31.4,39.4,2022-09-03T14:15:23.292Z,2022-09-03T20:33:45Z,3753287813,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454932323,127,43,1,14,6,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-09-03T14:15:25.306Z,2022-09-03T14:15:49Z,3753289863,144,4,3753285039,286,0,3753285035,152,0,3753285031,13,0,3753285037,265,0,3753285033,56,Center,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933231,128,68,1,14,29,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-03T14:15:47.800Z,2022-09-03T20:33:54Z,3753290485,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933255,128,68,1,14,29,c9ky1957qli8v2lylfga7io8b,0,0,0,2022-09-03T14:15:48.241Z,2022-09-03T20:33:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933479,129,1,1,14,32,enzoyc121va61wtmjf4cm7p3d,1,26.9,38.5,2022-09-03T14:15:50.864Z,2022-09-03T20:34:05Z,3753291107,212,20.6,3753291111,213,5.1,3755543709,178,,3753291105,141,10.9,3753291095,56,Back,3753291099,140,35.0,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933599,130,1,1,14,35,enzoyc121va61wtmjf4cm7p3d,1,36.6,20.9,2022-09-03T14:15:54.241Z,2022-09-03T20:34:13Z,3753291675,213,0.0,3753291667,56,Back,3755544377,178,,3753291673,212,6.1,3753291669,140,42.4,3753291671,141,21.0,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933741,131,1,1,14,38,enzoyc121va61wtmjf4cm7p3d,0,38,12.5,2022-09-03T14:15:57.089Z,2022-09-03T20:34:17Z,3755544719,178,,3753292341,141,15.5,3753292339,140,84.8,3753292335,155,,3753292343,212,49.2,3753292347,1,,3753292337,56,Right,3753292345,213,0.0,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933785,129,49,1,14,41,c9ky1957qli8v2lylfga7io8b,1,13.8,85.6,2022-09-03T14:16:00.400Z,2022-09-03T20:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933867,130,1,1,14,41,c9ky1957qli8v2lylfga7io8b,1,13.8,85.6,2022-09-03T14:16:00.529Z,2022-09-03T20:34:31Z,3753293097,213,4.3,3753293093,141,62.7,3755545879,178,,3753293095,212,16.9,3753293085,56,Back,3753293089,140,7.6,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454933981,131,1,1,14,44,c9ky1957qli8v2lylfga7io8b,1,7.6,62.7,2022-09-03T14:16:02.832Z,2022-09-03T20:34:34Z,3753293697,212,17.0,3753293693,140,12.5,3755546107,178,,3753293701,213,1.3,3753293691,56,Back,3753293695,141,86.5,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934325,132,1,1,14,47,c9ky1957qli8v2lylfga7io8b,1,14.4,86.3,2022-09-03T14:16:06.530Z,2022-09-03T20:34:37Z,3753295461,140,15.1,3753295463,141,48.5,3753295467,212,25.7,3753295471,213,4.7,3753295457,56,Back,3755546297,178,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934525,133,1,1,14,56,c9ky1957qli8v2lylfga7io8b,1,38.5,34.5,2022-09-03T14:16:14.669Z,2022-09-03T20:34:44Z,3753296473,140,55.2,3753296477,141,5.9,3753296469,56,Right,3753296481,213,5.4,3755546691,178,,3753296479,212,26.2,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934551,134,61,1,14,58,c9ky1957qli8v2lylfga7io8b,0,59.3,9.8,2022-09-03T14:16:17.622Z,2022-09-04T04:21:39Z,3753296567,56,Right,3755413593,178,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934557,133,49,1,15,0,enzoyc121va61wtmjf4cm7p3d,1,41.8,86,2022-09-03T14:16:19.498Z,2022-09-03T20:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934629,134,1,1,15,0,enzoyc121va61wtmjf4cm7p3d,1,41.8,86,2022-09-03T14:16:19.558Z,2022-09-03T20:05:27Z,3753297023,56,Back,3753297027,141,76.4,3755416283,178,,3753297031,213,4.7,3753297029,212,6.5,3753297025,140,41.8,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934531,132,43,1,15,1,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-09-03T14:16:20.313Z,2022-09-03T14:17:58Z,3753296495,56,Back,3753296497,285,0,3753316167,144,7,3753296647,233,134,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934679,135,3,1,15,3,enzoyc121va61wtmjf4cm7p3d,1,42.1,71.4,2022-09-03T14:16:21.782Z,2022-09-03T20:05:48Z,3753297263,286,,3754677035,464,,3753297845,233,135,3755418181,178,,3753297261,56,Back,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934765,135,45,1,15,3,c9ky1957qli8v2lylfga7io8b,0,57.9,28.6,2022-09-03T14:16:21.782Z,2022-09-03T20:05:49Z,3753297699,285,,3753297693,56,Center,3753297951,233,135,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934859,136,1,1,15,5,enzoyc121va61wtmjf4cm7p3d,1,43.2,78.7,2022-09-03T14:16:23.830Z,2022-09-03T20:05:56Z,3753298131,56,Back,3755418865,178,,3753298145,213,1.5,3753298137,141,93.5,3753298141,212,10.1,3753298135,140,43.6,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934979,137,1,1,15,8,enzoyc121va61wtmjf4cm7p3d,0,51.7,82.9,2022-09-03T14:16:26.940Z,2022-09-03T20:06:01Z,3753298731,140,70.3,3753298729,56,Center,3753298737,213,5.5,3753298733,141,56.1,3753298727,155,,3755419267,178,,3753298735,212,26.7,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935047,136,44,1,15,10,c9ky1957qli8v2lylfga7io8b,1,31.8,42.2,2022-09-03T14:16:28.991Z,2022-09-04T04:06:18Z,3753299011,285,,3753299071,233,138,3753299009,56,Back,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454934999,138,44,1,15,10,enzoyc121va61wtmjf4cm7p3d,0,68.2,57.8,2022-09-03T14:16:28.992Z,2022-09-03T20:06:15Z,3753298793,56,Center,3753298795,286,,3753299091,233,136,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935073,137,1,1,15,10,c9ky1957qli8v2lylfga7io8b,0,33.9,40.4,2022-09-03T14:16:29.021Z,2022-09-04T04:06:18Z,3755421035,388,,3753299117,3,,3753299125,212,16.4,3753299119,56,Back,3753299127,213,1.5,3753299123,141,64.5,3753299121,140,35.0,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935081,139,15,1,15,13,enzoyc121va61wtmjf4cm7p3d,1,70.3,33.4,2022-09-03T14:16:32.408Z,2022-09-03T20:06:29Z,3755421651,178,,3753299187,18,,3753300459,103,15.2,3753310725,233,138,3753300461,215,,3753300463,328,,3753299185,22,,3753300457,102,51.7,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,3753300471,146,98.1,3753300469,458,,3753300455,78,,3753299771,20,,3753299189,56,3753300475,147,,,,,,,,,49.5,Center,,,,,
2454935153,138,10,1,15,14,c9ky1957qli8v2lylfga7io8b,1,3.6,52.2,2022-09-03T14:16:33.507Z,2022-09-03T20:06:39Z,3753310645,180,,3753310767,233,139,3753299589,182,,3754680381,376,,3753310641,177,,3753299593,56,Back,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935177,139,52,1,15,15,c9ky1957qli8v2lylfga7io8b,1,3.6,52.2,2022-09-03T14:16:34.530Z,2022-09-03T20:06:57Z,3755423759,178,,3754703083,376,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935447,140,1,1,15,18,c9ky1957qli8v2lylfga7io8b,1,14.4,46.3,2022-09-03T14:16:37.042Z,2022-09-03T20:07:02Z,3753301087,213,6.1,3753301075,56,Back,3753301081,141,42.8,3755424095,178,,3753301085,212,15.6,3753301077,140,29.1,3753301073,123,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935605,141,1,1,15,23,c9ky1957qli8v2lylfga7io8b,1,40.5,60,2022-09-03T14:16:41.869Z,2022-09-03T20:07:08Z,3753301881,212,24.1,3753301883,213,1.7,3753301875,140,37.1,3753301879,141,95.1,3753301871,56,Back,3755424561,178,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454935783,142,1,1,15,27,c9ky1957qli8v2lylfga7io8b,1,37.1,91.2,2022-09-03T14:16:46.119Z,2022-09-03T20:07:11Z,3753302807,56,Back,3753302811,141,66.6,3755424769,178,,3753302809,140,31.3,3753302819,213,4.4,3753302815,212,17.8,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
