id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2530275113,272,1,1,27,35,841zp0njrq63yv4fvw6lgf60q,1,29.5,57.9,2023-04-08T14:29:34.204Z,2023-04-08T14:29:38Z,4172434475,212,14.3,4172434473,141,75.9,4172434469,56,Back,4172434471,140,36.6,4172434477,213,1.0,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275129,273,3,1,27,38,841zp0njrq63yv4fvw6lgf60q,0,38.9,79.1,2023-04-08T14:29:37.900Z,2023-04-08T20:12:01Z,4172434595,286,,4172434617,211,,4174003837,465,,4172434593,56,Back,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275149,247,43,1,27,40,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-04-08T14:29:39.525Z,2023-04-08T20:11:58Z,4172434699,56,Back,4174003633,144,56,,,,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275489,248,5,1,27,41,enzoyc121va61wtmjf4cm7p3d,1,43.9,-1.8,2023-04-08T14:29:40.420Z,2023-04-08T14:34:43Z,4172436821,233,274,4172436781,347,,4172436779,56,Back,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275145,274,5,1,27,41,841zp0njrq63yv4fvw6lgf60q,0,56.1,101.8,2023-04-08T14:29:40.420Z,2023-04-08T14:30:11Z,4172434689,56,Left,4172436843,233,248,4172434691,347,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275513,249,1,1,28,11,enzoyc121va61wtmjf4cm7p3d,1,42.8,0,2023-04-08T14:30:10.797Z,2023-04-08T14:30:12Z,4172436909,56,Back,4172436907,107,,4172436995,189,,4172436917,213,2.3,4172436911,140,31.2,4172436913,141,17.6,4172436915,212,17.8,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275577,250,1,1,28,13,enzoyc121va61wtmjf4cm7p3d,1,31.2,17.6,2023-04-08T14:30:12.677Z,2023-04-08T14:30:15Z,4172437259,213,1.5,4172437253,140,33.7,4172437255,141,62.7,4172437257,212,30.8,4172437249,56,Back,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275657,251,1,1,28,15,enzoyc121va61wtmjf4cm7p3d,0,36.5,65.2,2023-04-08T14:30:15.070Z,2023-04-08T14:30:20Z,4172437697,155,,4172437699,196,,4172437703,140,74.4,4172437705,141,0.0,4172437701,56,Right,4172437707,212,60.5,4172437711,1,,4172437709,213,5.4,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275663,252,5,1,28,19,enzoyc121va61wtmjf4cm7p3d,0,70.8,-1.8,2023-04-08T14:30:19.069Z,2023-04-08T14:34:43Z,4172437965,233,275,4172437747,56,Right,4172437749,347,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530275697,275,5,1,28,19,841zp0njrq63yv4fvw6lgf60q,1,29.2,101.8,2023-04-08T14:30:19.069Z,2023-04-08T14:30:22Z,4172437941,233,252,4172437913,347,,4172437911,56,Back,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276265,276,1,1,28,50,841zp0njrq63yv4fvw6lgf60q,0,39.7,100,2023-04-08T14:30:49.539Z,2023-04-08T14:30:52Z,4172440811,107,,4172440817,141,92.0,4172440821,213,5.8,4172440819,212,15.1,4172440813,56,Left,4172440815,140,52.6,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276271,253,44,1,28,51,enzoyc121va61wtmjf4cm7p3d,1,46.8,9,2023-04-08T14:30:50.925Z,2023-04-08T14:30:52Z,4172440865,233,277,4172440837,56,Back,4172440839,285,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276273,277,44,1,28,51,841zp0njrq63yv4fvw6lgf60q,0,53.2,91,2023-04-08T14:30:50.926Z,2023-04-08T14:30:53Z,4172440843,286,,4172440841,56,Left,4172441019,233,253,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276289,254,1,1,28,52,enzoyc121va61wtmjf4cm7p3d,1,46.6,9.7,2023-04-08T14:30:51.245Z,2023-04-08T14:32:00Z,4172440925,141,20.4,4172440919,3,,4172440923,140,63.0,4172440927,212,18.7,4172440921,56,Right,4172440929,213,0.4,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276307,255,1,1,28,53,enzoyc121va61wtmjf4cm7p3d,0,61.6,21,2023-04-08T14:30:52.701Z,2023-04-08T14:30:53Z,4172441033,56,Center,4172441041,213,0.3,4172441035,140,67.9,4172441039,212,7.0,4172441029,3,,4172441031,168,,4172441037,141,24.4,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276383,278,1,1,28,55,841zp0njrq63yv4fvw6lgf60q,0,33,64.8,2023-04-08T14:30:54.820Z,2023-04-08T14:30:56Z,4172441413,1,,4172441409,212,30.1,4172441405,140,56.0,4172441407,141,38.5,4172441401,56,Center,4172441411,213,5.6,4172441399,157,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276403,256,1,1,28,57,enzoyc121va61wtmjf4cm7p3d,0,45.1,61.1,2023-04-08T14:30:56.517Z,2023-04-08T14:30:57Z,4172441523,140,52.8,4172441519,3,,4172441525,141,56.9,4172441521,56,Center,4172441527,212,8.6,4172441529,213,5.9,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276435,279,61,1,28,59,841zp0njrq63yv4fvw6lgf60q,0,42.4,44,2023-04-08T14:30:58.284Z,2023-04-08T14:30:58Z,4172441693,56,Back,,,,,,,,,,,,,,,,,,,,,,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276463,257,49,1,29,0,enzoyc121va61wtmjf4cm7p3d,1,29.3,50,2023-04-08T14:30:59.397Z,2023-04-08T14:30:59Z,,,,,,,,,,,,,,,,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276489,258,1,1,29,0,enzoyc121va61wtmjf4cm7p3d,1,29.3,50,2023-04-08T14:30:59.693Z,2023-04-08T14:31:00Z,4172441921,140,44.4,4172441927,213,0.2,4172441925,212,16.2,4172441919,56,Back,4172441923,141,55.2,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276533,259,1,1,29,1,enzoyc121va61wtmjf4cm7p3d,1,44.4,55.2,2023-04-08T14:31:00.781Z,2023-04-08T14:31:02Z,4172442151,140,29.2,4172442157,213,3.0,4172442149,56,Back,4172442155,212,16.0,4172442153,141,57.5,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276573,260,1,1,29,3,enzoyc121va61wtmjf4cm7p3d,1,31.7,60,2023-04-08T14:31:02.573Z,2023-04-08T14:31:05Z,4172442435,141,30.4,4172442433,140,27.6,4172442439,213,4.5,4172442437,212,20.6,4172442431,56,Back,,,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276635,261,1,1,29,6,enzoyc121va61wtmjf4cm7p3d,1,27.9,30.3,2023-04-08T14:31:05.758Z,2023-04-08T14:31:33Z,4172442773,155,,4172442779,141,17.9,4172442783,213,6.1,4172442785,1,,4172442775,56,Right,4172442781,212,46.6,4172442777,140,71.5,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276651,262,44,1,29,10,enzoyc121va61wtmjf4cm7p3d,1,74.8,19.4,2023-04-08T14:31:09.962Z,2023-04-08T14:34:32Z,4172442837,56,Right,4172443007,233,280,4172442839,286,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276643,280,44,1,29,10,841zp0njrq63yv4fvw6lgf60q,0,25.2,80.6,2023-04-08T14:31:09.963Z,2023-04-08T14:31:28Z,4172442817,285,,4172442815,56,Back,4172442955,233,262,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277035,265,1,1,29,11,enzoyc121va61wtmjf4cm7p3d,0,68.8,17.3,2023-04-08T14:31:10.661Z,2023-04-08T15:03:49Z,4172444825,140,72.0,4172444829,212,3.4,4172444823,56,Right,4172444831,213,0.1,4172444827,141,17.6,4172444821,3,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276665,281,61,1,29,11,841zp0njrq63yv4fvw6lgf60q,1,21.8,79.1,2023-04-08T14:31:10.720Z,2023-04-08T15:03:56Z,4172442911,56,Back,,,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276685,263,1,1,29,12,enzoyc121va61wtmjf4cm7p3d,1,71.2,30,2023-04-08T14:31:11.253Z,2023-04-08T14:31:12Z,4172443027,141,25.5,4172443031,213,4.1,4172443023,56,Center,4172443029,212,3.8,4172443025,140,69.1,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276715,264,1,1,29,12,enzoyc121va61wtmjf4cm7p3d,0,69.1,25.5,2023-04-08T14:31:11.917Z,2023-04-08T14:31:14Z,4172443181,212,35.1,4172443177,140,91.6,4172443185,1,,4172443173,56,Center,4172443179,141,63.7,4172443183,213,0.8,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530276731,282,52,1,29,30,841zp0njrq63yv4fvw6lgf60q,1,15.8,39.2,2023-04-08T14:31:30.132Z,2023-04-08T20:12:50Z,4174005535,376,,,,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277185,283,80,1,29,37,841zp0njrq63yv4fvw6lgf60q,0,13,37.3,2023-04-08T14:31:36.987Z,2023-04-08T14:31:37Z,,,,,,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277247,284,1,1,29,39,841zp0njrq63yv4fvw6lgf60q,0,19.6,34.2,2023-04-08T14:31:38.164Z,2023-04-08T14:31:55Z,4172446031,56,Center,4172446037,212,43.9,4172446039,213,6.3,4172446029,155,,4172446033,140,61.4,4172446041,1,,4172446035,141,33.1,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277241,266,44,1,29,41,enzoyc121va61wtmjf4cm7p3d,1,32.8,67.1,2023-04-08T14:31:40.709Z,2023-04-08T14:31:42Z,4172446003,285,,4172446075,233,285,4172446001,56,Back,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277253,285,44,1,29,41,841zp0njrq63yv4fvw6lgf60q,0,67.2,32.9,2023-04-08T14:31:40.710Z,2023-04-08T14:31:42Z,4172446117,233,266,4172446069,286,,4172446067,56,Center,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277269,267,1,1,29,41,enzoyc121va61wtmjf4cm7p3d,1,27.1,67.3,2023-04-08T14:31:40.933Z,2023-04-08T14:31:42Z,4172446149,140,36.3,4172446147,56,Back,4172446155,213,6.1,4172446153,212,9.9,4172446145,3,,4172446151,141,64.3,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277273,268,49,1,29,43,enzoyc121va61wtmjf4cm7p3d,1,36.3,64.3,2023-04-08T14:31:42.661Z,2023-04-08T14:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277295,269,1,1,29,44,enzoyc121va61wtmjf4cm7p3d,0,36.3,64.3,2023-04-08T14:31:43.181Z,2023-04-08T14:31:43Z,4172446311,212,19.9,4172446307,140,54.5,4172446303,155,,4172446309,141,56.0,4172446313,213,6.0,4172446305,56,Center,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277331,286,1,1,29,44,841zp0njrq63yv4fvw6lgf60q,1,41.4,40.1,2023-04-08T14:31:43.755Z,2023-04-08T14:31:45Z,4172446491,213,0.3,4172446487,141,45.7,4172446481,3,,4172446489,212,13.6,4172446485,140,53.8,4172446483,56,Center,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277339,287,44,1,29,46,841zp0njrq63yv4fvw6lgf60q,1,53,45,2023-04-08T14:31:45.693Z,2023-04-08T14:31:46Z,4172446511,56,Center,4172446577,233,270,4172446513,286,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277351,270,44,1,29,46,enzoyc121va61wtmjf4cm7p3d,0,47,55,2023-04-08T14:31:45.694Z,2023-04-08T14:31:47Z,4172446581,233,287,4172446551,285,,4172446549,56,Back,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277359,288,1,1,29,46,841zp0njrq63yv4fvw6lgf60q,1,53.8,45.7,2023-04-08T14:31:45.779Z,2023-04-08T14:31:47Z,4172446597,3,,4172446605,141,42.5,4172446603,140,61.5,4172446599,168,,4172446609,213,6.0,4172446607,212,8.4,4172446601,56,Center,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277363,289,49,1,29,48,841zp0njrq63yv4fvw6lgf60q,1,61.5,42.5,2023-04-08T14:31:47.273Z,2023-04-08T14:31:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277379,290,4,1,29,48,841zp0njrq63yv4fvw6lgf60q,1,64.6,41.2,2023-04-08T14:31:47.716Z,2023-04-08T14:31:50Z,4172446737,152,,4172446729,295,,4172446725,13,,4172446873,233,271,4172446741,286,,4172446733,56,Center,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277395,271,4,1,29,48,enzoyc121va61wtmjf4cm7p3d,0,35.4,58.8,2023-04-08T14:31:47.717Z,2023-04-08T14:31:51Z,4172446831,152,,4172446827,295,,4172446903,233,290,4172446829,56,Back,4172446825,13,,4172446833,285,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277985,291,1,1,30,22,841zp0njrq63yv4fvw6lgf60q,1,61.5,32.5,2023-04-08T14:32:21.572Z,2023-04-08T20:14:11Z,4172449875,212,39.2,4172450671,210,13,4172449863,5,,4172450673,154,,4172449867,152,,4172449879,213,0.6,4172449865,155,,4172449873,141,64.0,6ne71gfjoez9m0tk8qozd8e3u,L. Clarkson,,4172449871,140,92.8,4172449881,1,4172449869,56,Center,,,,,,,,,,,,,,,1,,,,,,,,,,,
2530278015,292,44,1,30,23,841zp0njrq63yv4fvw6lgf60q,1,90.6,63.2,2023-04-08T14:32:23.083Z,2023-04-08T14:32:25Z,4172450007,56,Center,4172450077,233,272,4172450009,286,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530277971,272,44,1,30,23,enzoyc121va61wtmjf4cm7p3d,0,9.4,36.8,2023-04-08T14:32:23.084Z,2023-04-08T14:32:25Z,4172449805,285,,4172450105,233,292,4172449803,56,Back,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278023,293,13,1,30,25,841zp0njrq63yv4fvw6lgf60q,1,93.6,64.5,2023-04-08T14:32:24.244Z,2023-04-08T20:14:11Z,4172450039,56,Center,4172450693,73,,4172450711,231,53.8,4172450705,103,26.4,4172450361,15,,4172450359,24,,4172450697,154,,4172450695,29,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,4172450707,230,99.8,4172450365,328,4172450037,64,,4172450699,55,291,4172450703,102,61.0,,,,,,,,,,,,,,,,,,,,
2530277991,273,5,1,30,26,enzoyc121va61wtmjf4cm7p3d,1,-1,39,2023-04-08T14:32:25.165Z,2023-04-08T14:32:39Z,4172449895,346,,4172450229,233,294,4172449891,56,Back,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278039,294,5,1,30,26,841zp0njrq63yv4fvw6lgf60q,0,101,61,2023-04-08T14:32:25.165Z,2023-04-08T14:34:44Z,4172450117,346,,4172450235,233,273,4172450115,56,Center,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278675,274,1,1,30,51,enzoyc121va61wtmjf4cm7p3d,0,5.1,41.9,2023-04-08T14:32:50.877Z,2023-04-08T14:32:57Z,4172453549,141,31.0,4172453553,212,60.1,4172453541,124,,4172453547,140,61.9,4172453555,213,6.2,4172453545,56,Center,4172453543,155,,4172453569,74,,91m838lynz6db94q8ufcqk91x,S. Walker,,4172453559,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278669,295,44,1,30,56,841zp0njrq63yv4fvw6lgf60q,1,41.8,75.5,2023-04-08T14:32:55.955Z,2023-04-08T14:32:57Z,4172453493,56,Back,4172453763,233,275,4172453495,285,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278683,275,44,1,30,56,enzoyc121va61wtmjf4cm7p3d,0,58.2,24.5,2023-04-08T14:32:55.956Z,2023-04-08T14:32:58Z,4172453591,56,Center,4172453775,233,295,4172453593,286,,,,,,,,,,,,,,,,,atf7aycphllb4i8h9jnld4bmd,B. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278685,296,1,1,30,57,841zp0njrq63yv4fvw6lgf60q,0,45.4,82,2023-04-08T14:32:56.323Z,2023-04-08T14:32:56Z,4172453595,3,,4172453601,141,82.6,4172453609,213,0.0,4172453599,140,57.6,4172453603,212,12.8,4172453597,56,Left,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278771,276,1,1,30,58,enzoyc121va61wtmjf4cm7p3d,1,38.3,25.3,2023-04-08T14:32:57.364Z,2023-04-08T14:33:27Z,4172454021,141,15.5,4172454015,3,,4172454017,56,Back,4172454023,212,6.7,4172454019,140,39.2,4172454025,213,4.9,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278781,277,44,1,30,59,enzoyc121va61wtmjf4cm7p3d,1,42.1,15.2,2023-04-08T14:32:58.507Z,2023-04-08T14:34:32Z,4172454047,56,Back,4172454157,233,297,4172454049,285,,,,,,,,,,,,,,,,,atf7aycphllb4i8h9jnld4bmd,B. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278761,297,44,1,30,59,841zp0njrq63yv4fvw6lgf60q,0,57.9,84.8,2023-04-08T14:32:58.508Z,2023-04-08T14:33:20Z,4172453981,286,,4172454133,233,277,4172453979,56,Left,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279127,282,1,1,30,59,enzoyc121va61wtmjf4cm7p3d,0,41.8,7.4,2023-04-08T14:32:58.541Z,2023-04-08T15:03:36Z,4172455825,56,Back,4172455833,213,0.3,4172455823,3,,4172455829,141,8.3,4172455831,212,1.8,4172455827,140,43.4,,,,,,,atf7aycphllb4i8h9jnld4bmd,B. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278793,298,61,1,31,0,841zp0njrq63yv4fvw6lgf60q,1,54.9,91.8,2023-04-08T14:32:59.315Z,2023-04-08T14:33:18Z,4172455839,56,Left,,,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278843,278,1,1,31,1,enzoyc121va61wtmjf4cm7p3d,1,31.3,10.9,2023-04-08T14:33:00.677Z,2023-04-08T14:33:02Z,4172454373,56,Right,4172454379,212,24.6,4172454375,140,54.7,4172454381,213,6.2,4172454371,3,,4172454377,141,8.9,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278875,279,1,1,31,3,enzoyc121va61wtmjf4cm7p3d,1,54.7,8.9,2023-04-08T14:33:02.460Z,2023-04-08T14:33:04Z,4172454539,212,7.0,4172454533,140,48.7,4172454535,141,4.3,4172454543,213,3.6,4172454531,56,Back,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278879,280,61,1,31,5,enzoyc121va61wtmjf4cm7p3d,0,48.7,4.3,2023-04-08T14:33:04.580Z,2023-04-08T14:33:05Z,4172454563,56,Back,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530278885,281,5,1,31,6,enzoyc121va61wtmjf4cm7p3d,0,51.6,-1.1,2023-04-08T14:33:05.212Z,2023-04-08T14:33:15Z,4172455563,233,299,4172454607,56,Right,4172454609,347,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279065,299,5,1,31,6,841zp0njrq63yv4fvw6lgf60q,1,48.4,101.1,2023-04-08T14:33:05.212Z,2023-04-08T14:34:44Z,4172455517,56,Back,4172455547,233,281,4172455519,347,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279195,300,1,1,31,22,841zp0njrq63yv4fvw6lgf60q,0,54.7,100,2023-04-08T14:33:21.507Z,2023-04-08T14:33:23Z,4172456189,141,84.1,4172456191,212,15.9,4172456187,140,65.1,4172456185,56,Left,4172456193,213,5.5,4172456183,107,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279227,283,1,1,31,24,enzoyc121va61wtmjf4cm7p3d,0,26.6,27.6,2023-04-08T14:33:23.565Z,2023-04-08T14:33:24Z,4172456421,3,,4172456427,141,0.0,4172456433,213,5.1,4172456425,140,34.5,4172456423,56,Back,4172456429,212,21.0,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279235,284,5,1,31,25,enzoyc121va61wtmjf4cm7p3d,0,38.6,-1.4,2023-04-08T14:33:24.679Z,2023-04-08T14:33:32Z,4172456457,56,Back,4172457391,233,301,4172456459,347,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530279405,301,5,1,31,25,841zp0njrq63yv4fvw6lgf60q,1,61.4,101.4,2023-04-08T14:33:24.679Z,2023-04-08T14:34:44Z,4172457307,233,284,4172457263,347,,4172457261,56,Left,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
