id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493064303,660,43,2,56,7,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-12-24T13:44:43.275Z,2022-12-24T15:08:26Z,3955162903,140,73.4,3955275839,144,1,3955162907,212,9.9,3955162901,56,Center,3955162909,213,1.1,3955162905,141,30.3,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064315,662,1,2,56,8,dvnjvad3p09dugr79gktlrtll,1,65.9,36.4,2022-12-24T13:44:44.021Z,2022-12-24T22:48:30Z,3955162973,140,66.8,3955162977,212,23.7,3955162979,213,1.5,3955162971,56,Center,3955395285,178,,3955162975,141,71.2,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064337,663,1,2,56,10,dvnjvad3p09dugr79gktlrtll,1,70.2,68.2,2022-12-24T13:44:46.515Z,2022-12-24T22:48:29Z,3955163073,141,92.1,3955163077,213,0.7,3955163069,56,Left,3955163071,140,88.5,3955395325,178,,3955163075,212,25.2,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064347,664,1,2,56,14,dvnjvad3p09dugr79gktlrtll,1,86,80.3,2022-12-24T13:44:50.044Z,2022-12-24T22:48:27Z,3955163119,212,6.9,3955163115,140,79.6,3955395377,178,,3955163113,56,Center,3955163117,141,77.9,3955163121,213,3.4,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064353,665,1,2,56,18,dvnjvad3p09dugr79gktlrtll,1,84.8,78.3,2022-12-24T13:44:53.802Z,2022-12-24T22:48:26Z,3955163175,56,Left,3955163183,213,2.4,3955163179,141,88.4,3955395465,178,,3955163177,140,78.0,3955163181,212,9.9,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064359,666,1,2,56,21,dvnjvad3p09dugr79gktlrtll,1,77.8,83.5,2022-12-24T13:44:56.922Z,2022-12-24T22:48:25Z,3955163215,213,1.2,3955163207,56,Left,3955163211,141,95.0,3955163209,140,81.1,3955395509,178,,3955163213,212,8.6,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064369,667,1,2,56,23,dvnjvad3p09dugr79gktlrtll,1,70.2,86.2,2022-12-24T13:44:59.566Z,2022-12-24T22:48:24Z,3955163265,56,Left,3955163271,212,13.8,3955163269,141,87.8,3955163267,140,57.1,3955395555,178,,3955163273,213,3.1,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064377,668,1,2,56,25,dvnjvad3p09dugr79gktlrtll,1,61.2,79.5,2022-12-24T13:45:01.698Z,2022-12-24T22:48:23Z,3955395637,178,,3955163319,212,26.7,3955163315,140,51.9,3955163313,56,Center,3955163321,213,4.3,3955163317,141,43.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064389,669,1,2,56,28,dvnjvad3p09dugr79gktlrtll,1,54.2,43,2022-12-24T13:45:04.666Z,2022-12-24T22:48:22Z,3955163391,213,4.9,3955163389,212,12.9,3955163385,140,57.0,3955395683,178,,3955163383,56,Center,3955163387,141,24.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064393,670,1,2,56,32,dvnjvad3p09dugr79gktlrtll,1,64.4,26.5,2022-12-24T13:45:08.348Z,2022-12-24T22:48:21Z,3955163435,140,80.2,3955395711,178,,3955163439,212,19.8,3955163437,141,10.6,3955163441,213,5.7,3955163433,56,Right,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064401,671,1,2,56,33,dvnjvad3p09dugr79gktlrtll,1,74.7,5.8,2022-12-24T13:45:09.461Z,2022-12-24T22:48:20Z,3955163473,140,75.5,3955163471,56,Center,3955163479,213,1.5,3955163475,141,26.8,3955395747,178,,3955163477,212,14.3,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064413,672,1,2,56,36,dvnjvad3p09dugr79gktlrtll,1,76.7,17.7,2022-12-24T13:45:12.635Z,2022-12-24T22:48:19Z,3955395887,178,,3955163545,140,81.2,3955163549,212,8.3,3955163551,213,5.3,3955163547,141,7.7,3955163543,56,Right,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064415,673,1,2,56,39,dvnjvad3p09dugr79gktlrtll,0,79,6.6,2022-12-24T13:45:15.543Z,2022-12-24T22:48:17Z,3955163555,56,Right,3955163577,286,,3955163563,213,2.0,3955163573,233,359,3955163559,141,15.3,3955396031,178,,3955163557,140,76.3,3955163571,236,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,3955163561,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064417,359,74,2,56,39,ez46dadmx0virt38cgeq2n6pf,1,22,88.7,2022-12-24T13:45:15.677Z,2022-12-24T22:48:16Z,3955163567,56,Back,3955396151,178,,3955163583,233,673,3955163569,285,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064419,360,49,2,56,43,ez46dadmx0virt38cgeq2n6pf,1,31.5,97.7,2022-12-24T13:45:19.426Z,2022-12-24T22:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064423,361,3,2,56,44,ez46dadmx0virt38cgeq2n6pf,0,30.3,94.3,2022-12-24T13:45:20.320Z,2022-12-24T22:48:14Z,3955396407,178,,3955163617,233,674,3955163605,56,Back,3955276999,464,,3955163607,285,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064425,674,7,2,56,44,dvnjvad3p09dugr79gktlrtll,1,69.7,5.7,2022-12-24T13:45:20.579Z,2022-12-24T22:48:14Z,3955277031,383,,3955163613,233,361,3955163609,56,Right,3955163611,286,,3955396499,178,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064427,675,49,2,56,45,dvnjvad3p09dugr79gktlrtll,1,69.5,5.3,2022-12-24T13:45:20.815Z,2022-12-24T22:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064431,676,1,2,56,46,dvnjvad3p09dugr79gktlrtll,1,69.1,4.7,2022-12-24T13:45:21.854Z,2022-12-24T22:48:13Z,3955163635,56,Right,3955163643,213,1.9,3955163639,141,11.4,3955163641,212,4.8,3955163637,140,67.6,3955396855,178,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064433,677,1,2,56,48,dvnjvad3p09dugr79gktlrtll,1,63.9,11.1,2022-12-24T13:45:24.273Z,2022-12-24T22:48:11Z,3955163651,141,35.4,3955163647,56,Center,3955396937,178,,3955163655,213,1.1,3955163653,212,18.1,3955163649,140,71.0,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064437,678,1,2,56,49,dvnjvad3p09dugr79gktlrtll,1,69,32.1,2022-12-24T13:45:25.707Z,2022-12-24T22:48:10Z,3955163679,212,9.6,3955163675,140,77.0,3955163673,56,Center,3955397021,178,,3955163681,213,0.5,3955163677,141,38.8,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064439,679,1,2,56,51,dvnjvad3p09dugr79gktlrtll,0,77.5,36,2022-12-24T13:45:27.161Z,2022-12-24T22:48:09Z,3955163685,56,Center,3955397237,178,,3955163687,140,80.3,3955163691,212,5.5,3955163693,213,1.0,3955163689,141,42.8,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064435,362,61,2,56,51,ez46dadmx0virt38cgeq2n6pf,1,20.2,62.7,2022-12-24T13:45:27.314Z,2022-12-24T22:48:09Z,3955397307,178,,3955163671,56,Back,,,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064451,363,61,2,56,52,ez46dadmx0virt38cgeq2n6pf,0,18,57.3,2022-12-24T13:45:27.866Z,2022-12-24T22:48:08Z,3955163781,56,Back,3955398229,178,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493111097,2081,67,2,56,53,dvnjvad3p09dugr79gktlrtll,1,82.3,48.9,2022-12-24T13:45:28.943Z,2022-12-24T22:48:08Z,3955420469,233,863,,,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493111095,863,67,2,56,53,ez46dadmx0virt38cgeq2n6pf,0,17.7,51.1,2022-12-24T13:45:28.944Z,2022-12-24T22:48:08Z,3955420475,233,2081,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064549,682,1,2,56,53,dvnjvad3p09dugr79gktlrtll,1,82.3,51.4,2022-12-24T13:45:28.990Z,2022-12-24T22:48:07Z,3955164295,56,Center,3955165413,212,2.3,3955165409,140,80.6,3955166077,210,15,3955165415,213,3.8,3955165411,141,49.3,3955398405,178,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2493111083,2079,43,2,56,53,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-12-24T13:45:28.992Z,2022-12-24T18:26:05Z,3955420443,144,67,3955420421,233,860,,,,,,,,,,,,,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493111081,860,43,2,56,53,ez46dadmx0virt38cgeq2n6pf,1,0,0,2022-12-24T13:45:28.993Z,2022-12-24T18:26:05Z,3955420445,144,67,3955420429,233,2079,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064449,680,15,2,56,56,dvnjvad3p09dugr79gktlrtll,1,90.9,61,2022-12-24T13:45:32.002Z,2022-12-24T22:48:06Z,3955166091,215,,3955163773,56,Center,3955166095,147,56.4,3955166083,55,682,3955165899,72,,3955165901,17,,3955163769,22,,3955166081,29,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,3955166089,103,17.7,3955166679,233,364,3955166079,78,,3955166093,146,,3955398937,178,3955166087,102,,50.5,,,,,94,,,,,,,,,,,,,,,
2493064467,364,10,2,56,56,ez46dadmx0virt38cgeq2n6pf,1,6.4,42.9,2022-12-24T13:45:32.186Z,2022-12-24T22:48:05Z,3955166661,389,,3955163905,173,,3955166687,233,680,3955163911,56,Back,3955166663,21,,3955277909,378,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064479,365,12,2,56,57,ez46dadmx0virt38cgeq2n6pf,1,13.6,39.7,2022-12-24T13:45:33.512Z,2022-12-24T22:48:04Z,3955163955,56,Back,3955163963,213,0.8,3955163959,141,62.4,3955163957,140,26.7,3955163961,212,20.7,3955399155,388,,3955239969,15,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064481,366,49,2,57,1,ez46dadmx0virt38cgeq2n6pf,1,26.1,50.9,2022-12-24T13:45:36.770Z,2022-12-24T22:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064501,367,1,2,57,2,ez46dadmx0virt38cgeq2n6pf,1,31.7,62.6,2022-12-24T13:45:38.626Z,2022-12-24T22:48:03Z,3955164049,212,22.2,3955164045,140,23.6,3955399227,178,,3955164043,56,Back,3955164047,141,92.7,3955164051,213,2.0,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493085211,590,3,2,57,7,ez46dadmx0virt38cgeq2n6pf,0,29.7,95.1,2022-12-24T13:45:42.725Z,2022-12-24T22:48:02Z,3955278495,467,cx59kxpqiabi3c5vl9mxvlyhh,3955278489,56,Back,3955401341,178,,3955278491,285,,3955278493,464,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064511,368,1,2,57,8,ez46dadmx0virt38cgeq2n6pf,1,28.6,95.6,2022-12-24T13:45:43.961Z,2022-12-24T22:48:02Z,3955401421,178,,3955164095,212,19.8,3955164091,140,21.3,3955164089,56,Back,3955164097,213,4.3,3955164093,141,68.7,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064499,681,43,2,57,8,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-12-24T13:45:44.115Z,2022-12-24T13:48:31Z,3955164037,56,Right,3955164039,286,0,3955167647,144,7,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064529,369,1,2,57,10,ez46dadmx0virt38cgeq2n6pf,1,23.3,69.4,2022-12-24T13:45:46.658Z,2022-12-24T22:48:01Z,3955164185,1,,3955164177,140,29.2,3955164173,155,,3955401461,178,,3955164181,212,41.0,3955164175,56,Back,3955164183,213,4.9,3955164179,141,9.8,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064545,370,1,2,57,16,ez46dadmx0virt38cgeq2n6pf,1,45,7,2022-12-24T13:45:52.643Z,2022-12-24T22:47:59Z,3955164281,212,18.6,3955401521,178,,3955164277,140,59.5,3955164279,141,22.8,3955164283,213,0.6,3955164275,56,Center,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064555,371,1,2,57,18,ez46dadmx0virt38cgeq2n6pf,1,58.5,21,2022-12-24T13:45:54.194Z,2022-12-24T22:47:58Z,3955164327,140,56.0,3955164333,213,1.8,3955164325,56,Center,3955401557,178,,3955164329,141,34.5,3955164331,212,9.5,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064565,372,1,2,57,20,ez46dadmx0virt38cgeq2n6pf,0,60.6,34.3,2022-12-24T13:45:56.498Z,2022-12-24T22:47:57Z,3955164375,141,63.6,3955401633,178,,3955164379,213,1.4,3955164371,56,Center,3955164377,212,20.1,3955164373,140,63.1,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064571,683,49,2,57,23,dvnjvad3p09dugr79gktlrtll,1,36.4,47.8,2022-12-24T13:45:58.843Z,2022-12-24T22:47:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064575,684,1,2,57,23,dvnjvad3p09dugr79gktlrtll,1,36.4,47.8,2022-12-24T13:45:58.855Z,2022-12-24T22:47:56Z,3955401937,178,,3955164447,140,53.4,3955164451,212,18.6,3955164449,141,40.0,3955164445,56,Center,3955164453,213,6.0,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064583,685,1,2,57,25,dvnjvad3p09dugr79gktlrtll,1,48.9,47.7,2022-12-24T13:46:01.273Z,2022-12-24T22:47:55Z,3955164479,213,3.6,3955164471,56,Back,3955164475,141,37.4,3955164473,140,36.5,3955402143,388,,3955164477,212,14.8,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064597,686,1,2,57,28,dvnjvad3p09dugr79gktlrtll,1,31.4,53.3,2022-12-24T13:46:03.751Z,2022-12-24T22:47:55Z,3955402295,178,,3955164553,141,17.3,3955164557,213,5.1,3955164549,56,Back,3955164551,140,39.7,3955164555,212,26.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064605,687,1,2,57,33,dvnjvad3p09dugr79gktlrtll,1,46,21.1,2022-12-24T13:46:09.577Z,2022-12-24T22:47:52Z,3955164611,213,1.9,3955164607,141,44.9,3955402351,178,,3955164603,56,Back,3955164605,140,40.1,3955164609,212,17.3,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064619,688,1,2,57,36,dvnjvad3p09dugr79gktlrtll,1,44.3,45.8,2022-12-24T13:46:12.306Z,2022-12-24T22:47:51Z,3955402405,178,,3955164689,212,17.5,3955164691,213,6.2,3955164685,140,60.9,3955164683,56,Center,3955164687,141,43.7,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064625,689,1,2,57,39,dvnjvad3p09dugr79gktlrtll,1,64,46.5,2022-12-24T13:46:15.185Z,2022-12-24T22:47:49Z,3955164715,141,39.5,3955402461,178,,3955164711,56,Center,3955164719,213,3.7,3955164717,212,9.5,3955164713,140,56.2,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064633,690,1,2,57,40,dvnjvad3p09dugr79gktlrtll,1,59.5,43,2022-12-24T13:46:16.181Z,2022-12-24T22:47:49Z,3955402597,178,,3955164773,140,63.3,3955164777,212,16.1,3955164771,56,Center,3955164779,213,1.3,3955164775,141,66.0,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064659,691,1,2,57,42,dvnjvad3p09dugr79gktlrtll,1,64.3,68.6,2022-12-24T13:46:18.165Z,2022-12-24T22:47:48Z,3955164933,140,76.1,3955402641,178,,3955164937,212,16.2,3955164931,56,Left,3955164939,213,0.7,3955164935,141,83.9,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064667,692,1,2,57,49,dvnjvad3p09dugr79gktlrtll,1,72.6,76.3,2022-12-24T13:46:24.988Z,2022-12-24T22:47:46Z,3955164973,140,65.6,3955164977,212,8.0,3955402683,178,,3955164979,213,2.7,3955164971,56,Left,3955164975,141,80.8,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064675,693,1,2,57,51,dvnjvad3p09dugr79gktlrtll,1,61.9,74.1,2022-12-24T13:46:27.648Z,2022-12-24T22:47:45Z,3955164993,213,4.3,3955402719,178,,3955164987,140,52.3,3955164989,141,40.4,3955164991,212,25.0,3955164985,56,Center,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064699,694,1,2,57,55,dvnjvad3p09dugr79gktlrtll,1,56.6,43.9,2022-12-24T13:46:31.307Z,2022-12-24T22:47:43Z,3955165135,213,1.4,3955402755,178,,3955165131,141,82.9,3955165129,140,62.0,3955165127,56,Left,3955165133,212,27.1,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064705,695,1,2,57,57,dvnjvad3p09dugr79gktlrtll,1,60.1,70.9,2022-12-24T13:46:33.167Z,2022-12-24T22:47:42Z,3955165175,141,93.9,3955165179,213,1.0,3955165171,56,Left,3955402767,178,,3955165177,212,18.1,3955165173,140,68.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064707,696,1,2,58,1,dvnjvad3p09dugr79gktlrtll,1,65.7,84.8,2022-12-24T13:46:37.491Z,2022-12-24T22:47:41Z,3955165185,140,76.3,3955165187,141,86.6,3955165183,56,Left,3955165193,213,0.1,3955165189,212,11.2,3955402791,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064723,697,1,2,58,4,dvnjvad3p09dugr79gktlrtll,1,69.6,91.9,2022-12-24T13:46:40.073Z,2022-12-24T22:47:39Z,3955165263,56,Left,3955165267,141,81.8,3955403051,178,,3955165269,212,10.2,3955165271,213,3.9,3955165265,140,62.4,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064737,698,1,2,58,6,dvnjvad3p09dugr79gktlrtll,1,57.4,74.4,2022-12-24T13:46:42.666Z,2022-12-24T22:47:38Z,3955165355,212,20.2,3955165351,140,67.1,3955403091,178,,3955165357,213,5.2,3955165349,56,Center,3955165353,141,48.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064747,699,1,2,58,11,dvnjvad3p09dugr79gktlrtll,1,66.6,67.2,2022-12-24T13:46:46.836Z,2022-12-24T22:47:36Z,3955165385,56,Left,3955165391,212,12.3,3955165389,141,85.3,3955403129,178,,3955165387,140,66.6,3955165393,213,1.6,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064755,700,1,2,58,11,dvnjvad3p09dugr79gktlrtll,1,65.4,78.8,2022-12-24T13:46:47.682Z,2022-12-24T22:47:36Z,3955165467,56,Center,3955165473,212,12.2,3955165475,213,3.3,3955403153,178,,3955165469,140,53.9,3955165471,141,76.0,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064765,701,1,2,58,14,dvnjvad3p09dugr79gktlrtll,1,58.1,68.3,2022-12-24T13:46:49.999Z,2022-12-24T22:47:35Z,3955165513,212,6.1,3955165509,140,63.0,3955165507,56,Center,3955403167,178,,3955165511,141,63.4,3955165515,213,5.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064777,702,1,2,58,15,dvnjvad3p09dugr79gktlrtll,1,63,59.7,2022-12-24T13:46:50.760Z,2022-12-24T22:47:35Z,3955165575,140,55.0,3955165579,212,14.1,3955165577,141,76.3,3955165581,213,2.2,3955403237,178,,3955165573,56,Center,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064793,703,1,2,58,17,dvnjvad3p09dugr79gktlrtll,1,57.9,68.9,2022-12-24T13:46:52.825Z,2022-12-24T22:47:34Z,3955165673,141,96.2,3955165677,213,0.8,3955165669,56,Left,3955165671,140,75.3,3955403293,178,,3955165675,212,26.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064797,704,1,2,58,20,dvnjvad3p09dugr79gktlrtll,1,70.4,75.3,2022-12-24T13:46:56.701Z,2022-12-24T22:47:32Z,3955165699,140,68.2,3955165705,213,4.6,3955165701,141,52.4,3955165697,56,Center,3955403321,178,,3955165703,212,15.7,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493064807,705,1,2,58,21,dvnjvad3p09dugr79gktlrtll,1,69.7,53.3,2022-12-24T13:46:57.684Z,2022-12-24T22:47:32Z,3955165747,141,67.5,3955165751,213,1.7,3955165743,56,Center,3955403375,178,,3955165745,140,68.8,3955165749,212,9.7,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
