id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2512088889,387,1,1,46,56,841zp0njrq63yv4fvw6lgf60q,1,39.5,83.5,2023-02-25T15:47:36.333Z,2023-02-26T05:20:47Z,4055256795,213,3.9,4055256791,141,69.1,4055256793,212,14.5,4055256787,56,Back,4055256789,140,29.3,4057972507,388,,4055256785,3,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512088909,389,61,1,46,57,841zp0njrq63yv4fvw6lgf60q,1,30.5,68.1,2023-02-25T15:47:37.488Z,2023-02-26T05:21:50Z,4055256865,56,Back,4057973903,178,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512088903,388,49,1,46,59,841zp0njrq63yv4fvw6lgf60q,1,29.7,69,2023-02-25T15:47:39.346Z,2023-02-26T05:20:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512088993,390,1,1,46,59,841zp0njrq63yv4fvw6lgf60q,0,35,68.2,2023-02-25T15:47:39.361Z,2023-02-26T05:22:00Z,4055257299,212,26.1,4055257303,1,,4055257297,141,49.4,4055257293,56,Center,4055257295,140,56.7,4055257301,213,5.8,4057974313,178,,4055257289,157,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089025,377,1,1,47,2,besu5lkqmra07drq1czpr0tk4,0,40.4,53.4,2023-02-25T15:47:42.414Z,2023-02-26T05:22:05Z,4055257479,213,5.6,4057974439,388,,4055257467,140,49.2,4055257471,141,43.4,4055257463,56,Back,4055257459,3,,4055257475,212,11.5,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089129,391,1,1,47,6,841zp0njrq63yv4fvw6lgf60q,1,46.7,55.7,2023-02-25T15:47:45.992Z,2023-02-26T05:22:09Z,4055258027,212,16.7,4055258023,140,38.0,4055258029,213,4.1,4057974559,178,,4055258021,56,Back,4055258025,141,35.1,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089349,392,1,1,47,7,841zp0njrq63yv4fvw6lgf60q,1,38,35.1,2023-02-25T15:47:47.437Z,2023-02-26T05:22:12Z,4057974639,178,,4055259205,213,5.7,4055259195,155,,4055259201,141,9.1,4055259197,56,Right,4055259203,212,32.4,4055259199,140,63.9,4055259207,1,,b9bkrtx5x0g403la5n3h17mxh,A. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512446883,863,3,1,47,13,841zp0njrq63yv4fvw6lgf60q,0,65.5,7.2,2023-02-25T15:47:52.817Z,2023-02-26T05:22:16Z,4057181615,286,,4057181613,56,Right,4057181617,464,,4057181619,467,1swg0twoet2to70z38wo78b1l,4057974807,178,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512635137,1037,67,1,47,13,841zp0njrq63yv4fvw6lgf60q,1,64,8.2,2023-02-25T15:47:53.107Z,2023-02-26T11:09:30Z,4058196651,233,971,,,,,,,,,,,,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512635135,971,67,1,47,13,besu5lkqmra07drq1czpr0tk4,0,36,91.8,2023-02-25T15:47:53.108Z,2023-02-26T08:19:42Z,4058196655,233,1037,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089453,393,1,1,47,14,841zp0njrq63yv4fvw6lgf60q,1,63.5,12.3,2023-02-25T15:47:53.948Z,2023-02-26T11:09:31Z,4055259723,212,16.8,4055259725,213,1.2,4055259717,56,Center,4055259719,140,69.1,4055259721,141,35.5,4057974917,178,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089463,394,61,1,47,16,841zp0njrq63yv4fvw6lgf60q,0,69.1,35.5,2023-02-25T15:47:55.758Z,2023-02-26T05:22:25Z,4057975111,178,,4055259775,56,Center,,,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089487,378,61,1,47,16,besu5lkqmra07drq1czpr0tk4,0,27.3,65.4,2023-02-25T15:47:56.363Z,2023-02-26T05:22:30Z,4055259831,56,Back,4057975339,178,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089577,395,1,1,47,19,841zp0njrq63yv4fvw6lgf60q,1,60.1,39.7,2023-02-25T15:47:58.762Z,2023-02-26T05:22:36Z,4057975529,178,,4055260287,56,Center,4055260297,141,61.4,4055260293,140,72.2,4055260305,213,0.9,4055260301,212,19.5,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089677,396,1,1,47,21,841zp0njrq63yv4fvw6lgf60q,1,74.3,69.3,2023-02-25T15:48:01.189Z,2023-02-26T05:22:39Z,4055260765,56,Center,4055260769,141,77.6,4055260767,140,79.9,4057975653,178,,4055260773,213,0.8,4055260771,212,8.2,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089761,397,1,1,47,24,841zp0njrq63yv4fvw6lgf60q,0,80,77.6,2023-02-25T15:48:03.734Z,2023-02-26T05:22:41Z,4055261079,140,87.8,4055261077,56,Center,4055261083,212,13.1,4055261085,213,5.4,4055261081,141,62.6,4057975723,178,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089745,379,8,1,47,24,besu5lkqmra07drq1czpr0tk4,1,12.9,37.9,2023-02-25T15:48:04.651Z,2023-02-26T05:22:46Z,4057182251,383,,4055261015,56,Back,4057975845,178,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089863,398,2,1,47,26,841zp0njrq63yv4fvw6lgf60q,1,89.1,72.4,2023-02-25T15:48:06.039Z,2023-02-26T05:22:58Z,4055261587,56,Center,4057976059,178,,4055261591,141,66.0,4055261589,140,93.3,4055261585,7,4e49434kkv98sjq1byj8rnkh6,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512447369,877,55,1,47,26,besu5lkqmra07drq1czpr0tk4,1,15.5,51.3,2023-02-25T15:48:06.040Z,2023-02-26T05:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512089831,380,43,1,47,28,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T15:48:08.465Z,2023-02-25T22:20:19Z,4057183361,144,55,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512090669,381,1,1,47,55,besu5lkqmra07drq1czpr0tk4,0,6.7,31.2,2023-02-25T15:48:35.281Z,2023-02-26T05:23:07Z,4055265693,1,,4055265965,157,,4055265667,56,Center,4055265665,241,,4055265661,5,,4057976319,178,,4055265671,140,55.5,4055265681,212,51.4,cgu73urupkapqq9bnl17s8tt5,S. George,4055265677,141,37.1,4055265687,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512090743,400,1,1,47,59,841zp0njrq63yv4fvw6lgf60q,0,44.2,66.6,2023-02-25T15:48:38.841Z,2023-02-26T05:23:12Z,4055266025,141,64.8,4055266017,3,,4055266021,56,Center,4057976429,388,,4055266029,213,6.2,4055266027,212,22.1,4055266023,140,65.2,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512090839,382,1,1,48,1,besu5lkqmra07drq1czpr0tk4,0,26.6,35.4,2023-02-25T15:48:41.097Z,2023-02-26T05:23:16Z,4057976557,178,,4055266543,56,Back,4055266547,141,10.4,4055266549,212,18.7,4055266551,213,5.1,4055266545,140,34.1,,,,,,,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512090877,401,49,1,48,4,841zp0njrq63yv4fvw6lgf60q,1,63.1,90.8,2023-02-25T15:48:44.067Z,2023-02-26T05:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091063,402,1,1,48,7,841zp0njrq63yv4fvw6lgf60q,1,71.5,91.4,2023-02-25T15:48:47.656Z,2023-02-26T05:23:23Z,4057976713,178,,4055267579,141,94.4,4055267577,140,77.9,4055267583,213,0.3,4055267575,56,Left,4055267581,212,7.0,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091173,403,1,1,48,10,841zp0njrq63yv4fvw6lgf60q,1,78,95,2023-02-25T15:48:50.491Z,2023-02-26T05:23:27Z,4055268035,140,77.3,4055268033,56,Left,4055268037,141,87.2,4055268039,212,5.4,4055268041,213,4.6,4057976811,178,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091245,404,1,1,48,15,841zp0njrq63yv4fvw6lgf60q,1,77.3,89.7,2023-02-25T15:48:54.772Z,2023-02-26T05:23:30Z,4055268393,213,0.4,4057976897,178,,4055268383,140,85.5,4055268387,141,94.8,4055268379,56,Left,4055268389,212,9.3,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091259,405,1,1,48,17,841zp0njrq63yv4fvw6lgf60q,0,85.3,95,2023-02-25T15:48:57.401Z,2023-02-26T05:23:34Z,4055268693,286,,4055268473,56,Left,4055268687,236,,4057976999,178,,4055268689,233,383,4055268477,141,93.8,4055268479,212,5.3,4055268481,213,3.3,bkehljspqbj6tz0peqjivkvai,Duk,4055268475,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091273,383,74,1,48,17,besu5lkqmra07drq1czpr0tk4,1,16.5,6.4,2023-02-25T15:48:57.487Z,2023-02-26T05:23:39Z,4057977077,178,,4055268545,56,Back,4055268717,233,405,4055268547,285,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091317,384,5,1,48,18,besu5lkqmra07drq1czpr0tk4,0,16.4,-1,2023-02-25T15:48:57.730Z,2023-02-26T05:23:42Z,4055268771,347,,4055276555,233,407,4055268769,56,Back,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091661,407,5,1,48,18,841zp0njrq63yv4fvw6lgf60q,1,83.6,101,2023-02-25T15:48:57.730Z,2023-02-26T05:23:42Z,4055270433,347,,4055276539,233,384,4055270431,56,Left,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091697,408,1,1,48,26,841zp0njrq63yv4fvw6lgf60q,1,86.4,100,2023-02-25T15:49:05.885Z,2023-02-26T05:23:50Z,4055270615,213,4.9,4055270605,107,,4055270611,141,73.5,4055270609,140,89.3,4055270607,56,Center,4055270613,212,19.0,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091699,409,50,1,48,27,841zp0njrq63yv4fvw6lgf60q,1,89.8,68.6,2023-02-25T15:49:07.468Z,2023-02-26T05:24:21Z,4055270631,56,Center,4055270633,286,,4055976225,233,385,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091687,385,7,1,48,28,besu5lkqmra07drq1czpr0tk4,1,10.2,31.4,2023-02-25T15:49:08.198Z,2023-02-26T05:24:17Z,4057186195,385,,4055270567,285,,4055976215,233,409,4057977635,178,,4055270563,56,Back,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091645,406,43,1,48,29,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:49:08.904Z,2023-02-25T15:49:13Z,4055270359,286,0,4055270357,56,Left,4055270859,144,44,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091693,386,52,1,48,31,besu5lkqmra07drq1czpr0tk4,1,3.6,41,2023-02-25T15:49:10.791Z,2023-02-26T05:24:35Z,4057186411,377,,4057978193,388,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512091931,410,43,1,48,33,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:49:12.896Z,2023-02-25T15:50:25Z,4055272257,56,Center,4055279255,144,50,4055272259,286,0,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092247,387,1,1,48,46,besu5lkqmra07drq1czpr0tk4,1,14.8,31.6,2023-02-25T15:49:26.147Z,2023-02-26T05:24:39Z,4055273237,199,,4055273239,56,Center,4055273245,212,45.8,4055273241,140,58.0,4055273249,1,,4055273243,141,22.2,4055273247,213,6.1,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092255,388,44,1,48,50,besu5lkqmra07drq1czpr0tk4,1,63,20,2023-02-25T15:49:30.107Z,2023-02-26T11:09:31Z,4055273315,286,,4055273313,56,Right,4055273347,233,411,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092245,411,44,1,48,50,841zp0njrq63yv4fvw6lgf60q,0,37,80,2023-02-25T15:49:30.108Z,2023-02-26T05:24:43Z,4055273229,285,,4055273227,56,Back,4055273371,233,388,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092289,389,1,1,48,50,besu5lkqmra07drq1czpr0tk4,1,58,22.2,2023-02-25T15:49:30.149Z,2023-02-26T11:09:31Z,4055273495,168,,4055273511,213,0.4,4057978437,388,,4055273505,141,28.2,4055273491,3,,4055273503,140,66.6,4055273499,56,Center,4055273507,212,9.9,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092369,390,1,1,48,52,besu5lkqmra07drq1czpr0tk4,1,69.2,24.7,2023-02-25T15:49:32.603Z,2023-02-26T05:24:48Z,4055273863,140,80.4,4055273867,212,16.3,4057978501,178,,4055273869,213,5.5,4055273859,56,Right,4055273865,141,8.2,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092435,391,1,1,48,56,besu5lkqmra07drq1czpr0tk4,1,81.7,4.9,2023-02-25T15:49:36.071Z,2023-02-26T05:24:53Z,4055274209,213,3.1,4055274207,212,7.2,4055274203,140,74.9,4055274205,141,5.8,4055274201,56,Right,4057978597,178,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092481,392,1,1,48,58,besu5lkqmra07drq1czpr0tk4,1,73.8,5.8,2023-02-25T15:49:38.396Z,2023-02-26T05:24:56Z,4057978643,178,,4055274463,213,0.3,4055274457,140,91.3,4055274459,141,14.7,4055274461,212,19.3,4055274455,56,Right,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092497,393,1,1,49,0,besu5lkqmra07drq1czpr0tk4,0,93.2,13.2,2023-02-25T15:49:40.632Z,2023-02-26T05:25:00Z,4055274595,141,17.2,4055274675,233,412,4055274621,213,1.5,4055274615,212,2.7,4055274699,286,,4057978725,178,,4055274591,56,Right,4055274673,236,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,4055274593,140,93.3,4055274587,2,,4055274589,155,4057186867,224,,4057186869,20,,,,,,,,,,,,,,,,,,,,,,,,,
2512092505,412,12,1,49,0,841zp0njrq63yv4fvw6lgf60q,1,8.2,81.8,2023-02-25T15:49:40.694Z,2023-02-26T05:25:05Z,4057978763,178,,4055274641,56,Back,4055274639,185,,4055274775,233,393,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092545,394,6,1,49,2,besu5lkqmra07drq1czpr0tk4,1,91.4,18.8,2023-02-25T15:49:42.431Z,2023-02-26T05:25:10Z,4055274803,56,Right,4055274843,233,413,4055274805,75,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512092529,413,6,1,49,2,841zp0njrq63yv4fvw6lgf60q,0,8.6,81.2,2023-02-25T15:49:42.431Z,2023-02-26T05:25:10Z,4055274733,56,Back,4055274879,233,394,4055274735,73,,,,,,,,,,,,,,,,,e8wxyqahq47qd1sfh2qniqac5,G. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093163,395,1,1,49,29,besu5lkqmra07drq1czpr0tk4,0,99.5,0.5,2023-02-25T15:50:09.344Z,2023-02-26T05:25:14Z,4057187359,72,,4055277939,6,,4055277937,2,,4055277941,155,,4055277943,223,,4057979083,178,,4055277945,56,Center,4055277951,212,30.4,ddnwckj55fg870otjg9w9xyad,S. Kelly,4055277947,140,92.7,4055277953,213,1.8,4055277949,141,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,
2512093557,415,44,1,49,31,841zp0njrq63yv4fvw6lgf60q,1,6.4,55.8,2023-02-25T15:50:10.838Z,2023-02-26T11:09:32Z,4055280445,233,396,4055280079,285,,4055280077,56,Back,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093167,396,44,1,49,31,besu5lkqmra07drq1czpr0tk4,0,93.6,44.2,2023-02-25T15:50:10.839Z,2023-02-26T05:25:26Z,4055277993,286,,4055280453,233,415,4055277989,56,Center,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093581,416,12,1,49,31,841zp0njrq63yv4fvw6lgf60q,1,5.5,55.5,2023-02-25T15:50:10.901Z,2023-02-26T11:09:32Z,4055280175,56,Back,4055280181,212,9.4,4055280179,141,57.9,4055280187,213,0.2,4055280177,140,14.3,4055280209,15,,4057980005,388,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093205,397,1,1,49,32,besu5lkqmra07drq1czpr0tk4,0,86.2,37.4,2023-02-25T15:50:12.385Z,2023-02-26T05:25:51Z,4055278203,213,1.2,4055278199,141,55.7,4055278197,140,91.2,4055278193,155,,4055278195,56,Center,4055278201,212,13.5,4057980107,178,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093245,414,12,1,49,33,841zp0njrq63yv4fvw6lgf60q,1,8.1,37.1,2023-02-25T15:50:13.467Z,2023-02-26T05:25:54Z,4055278379,141,42.1,4057980209,178,,4055278377,140,28.1,4055278383,213,0.2,4055278375,56,Back,4055278381,212,21.3,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093275,398,1,1,49,36,besu5lkqmra07drq1czpr0tk4,0,60.2,72,2023-02-25T15:50:16.355Z,2023-02-26T05:25:59Z,4055278585,212,22.0,4055278581,140,68.1,4055278579,56,Left,4055278583,141,100.0,4057980327,178,,4055278587,213,1.2,4055278577,155,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093279,399,5,1,49,38,besu5lkqmra07drq1czpr0tk4,0,71.2,101.8,2023-02-25T15:50:18.438Z,2023-02-26T05:26:05Z,4055278607,347,,4055284627,233,417,4055278605,56,Left,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093885,417,5,1,49,38,841zp0njrq63yv4fvw6lgf60q,1,28.8,-1.8,2023-02-25T15:50:18.438Z,2023-02-26T05:26:05Z,4055284599,233,399,4055281663,347,,4055281657,56,Back,,,,,,,,,,,,,,,,bos0z54lr710ov1ppq0rahje2,M. Pollock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093993,418,1,1,50,5,841zp0njrq63yv4fvw6lgf60q,1,25.6,0,2023-02-25T15:50:44.736Z,2023-02-26T05:26:14Z,4055282201,213,0.2,4055282195,140,46.4,4055282191,107,,4055282203,1,,4055282199,212,22.4,4055282197,141,5.5,4055282193,56,Back,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512093989,400,30,1,50,8,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T15:50:48.149Z,2023-02-26T05:26:28Z,4055282175,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512094001,419,30,1,50,8,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T15:50:48.149Z,2023-02-26T05:26:28Z,4055282233,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107521,405,18,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T16:04:31.128Z,2023-02-25T16:04:31Z,4055349865,44,Defender,4055350013,55,406,4055349867,59,24,4055349863,42,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107537,406,19,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T16:04:31.129Z,2023-02-25T16:06:34Z,4055349935,145,8,4055349931,42,,4055349939,44,Midfielder,4055349937,59,18,4055349941,55,405,4055370433,293,0,4055370431,292,0,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107715,407,18,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T16:04:37.515Z,2023-02-25T16:04:38Z,4055350781,44,Forward,4055350841,55,408,4055350783,59,16,4055350779,42,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107719,408,19,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T16:04:37.516Z,2023-02-25T16:06:32Z,4055350791,42,,4055350795,145,10,4055350797,59,15,4055350799,44,Defender,4055370231,292,0,4055370233,293,0,4055350801,55,407,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107849,409,32,2,45,0,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-02-25T16:04:42.542Z,2023-02-25T16:06:14Z,4055351499,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512107875,421,32,2,45,0,841zp0njrq63yv4fvw6lgf60q,1,0,0,2023-02-25T16:04:42.542Z,2023-02-26T03:44:48Z,4055351595,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512108027,410,1,2,45,0,besu5lkqmra07drq1czpr0tk4,1,50.3,50.3,2023-02-25T16:04:42.562Z,2023-02-26T05:41:59Z,4055352365,279,S,4055352355,212,18.2,4055352359,213,2.8,4055352343,140,33.9,4055352349,141,58.8,4057999725,178,,4055352337,56,Back,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
