id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/14/value,qualifier/15/value,qualifier/13/value,assist,qualifier/19/value
2454784775,11,3,1,0,17,cnnku8uihko7u4th0fms4pvg6,0,55.4,4.9,2022-09-03T11:31:38.287Z,2022-09-03T21:05:00Z,3752537979,56,Right,3752537981,286,,3752538147,233,10,3754684269,178,,3753171817,465,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784665,10,7,1,0,17,dvnjvad3p09dugr79gktlrtll,0,44.6,95.1,2022-09-03T11:31:38.418Z,2022-09-03T21:05:00Z,3753172439,383,,3754684905,178,,3752538123,233,11,3752537451,56,Back,3752537453,285,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784479,9,61,1,0,17,cnnku8uihko7u4th0fms4pvg6,1,56.6,5.6,2022-09-03T11:31:39.068Z,2022-09-03T21:04:59Z,3752536645,56,Right,3754685429,178,,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784979,14,1,1,0,19,cnnku8uihko7u4th0fms4pvg6,0,54.5,7.4,2022-09-03T11:31:40.563Z,2022-09-03T21:04:59Z,3752539015,56,Right,3752539021,212,2.5,3752539023,213,4.3,3752539017,140,53.5,3752539019,141,4.0,3754686201,178,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455217801,821,67,1,0,19,dvnjvad3p09dugr79gktlrtll,1,45.4,92.8,2022-09-03T11:31:40.583Z,2022-09-03T21:04:59Z,3754797935,233,924,,,,,,,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455217795,924,67,1,0,19,cnnku8uihko7u4th0fms4pvg6,0,54.6,7.2,2022-09-03T11:31:40.584Z,2022-09-03T21:04:58Z,3754797967,233,821,,,,,,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784501,8,61,1,0,19,dvnjvad3p09dugr79gktlrtll,1,44.9,95.4,2022-09-03T11:31:40.594Z,2022-09-03T21:04:58Z,3754686727,178,,3752536731,56,Back,,,,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784495,7,43,1,0,19,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-03T11:31:40.633Z,2022-09-03T11:32:53Z,3752541061,144,1,3752536709,140,36.1,3752536713,212,4.5,3752536711,141,98.7,3752536715,213,0.2,3752536707,56,Back,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784507,9,5,1,0,19,dvnjvad3p09dugr79gktlrtll,0,44.2,102,2022-09-03T11:31:41.162Z,2022-09-03T17:18:04Z,3752536775,347,,3752536773,56,Back,3752537961,233,10,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784765,10,5,1,0,19,cnnku8uihko7u4th0fms4pvg6,1,55.8,-2,2022-09-03T11:31:41.162Z,2022-09-03T17:18:04Z,3752537937,347,,3752537951,233,9,3752537935,56,Right,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784991,11,27,1,0,53,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-03T11:32:14.427Z,2022-09-03T17:18:05Z,3752539107,53,96vt6e4xjci5gll0ogsnlfg89,3752539105,41,Injury,3752539109,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784943,12,27,1,0,53,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-09-03T11:32:14.427Z,2022-09-03T17:18:06Z,3752539129,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454784963,13,43,1,0,55,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-09-03T11:32:17.233Z,2022-09-03T11:32:33Z,3752538909,55,12,3752539871,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785389,12,28,1,1,32,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-03T11:32:54.229Z,2022-09-03T17:18:06Z,3752541199,233,15,3752541179,55,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785377,15,28,1,1,32,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-09-03T11:32:54.229Z,2022-09-03T17:18:07Z,3752541229,233,12,3752541115,55,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785529,16,1,1,1,44,cnnku8uihko7u4th0fms4pvg6,1,51.8,0,2022-09-03T11:33:05.827Z,2022-09-03T21:04:58Z,3752542019,140,31.9,3752542017,56,Back,3752542023,212,22.2,3752542015,107,,3752542021,141,8.9,3752542025,213,2.8,3752542027,1,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785567,17,1,1,1,47,cnnku8uihko7u4th0fms4pvg6,1,32.1,14.7,2022-09-03T11:33:09.075Z,2022-09-03T21:04:56Z,3752542245,56,Back,3754688513,178,,3752542247,140,28.1,3752542249,141,51.0,3752542253,213,1.7,3752542251,212,25.0,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785645,18,1,1,1,51,cnnku8uihko7u4th0fms4pvg6,1,24.9,48.1,2022-09-03T11:33:12.842Z,2022-09-03T21:04:56Z,3752542613,56,Back,3752542617,141,19.8,3752542615,140,30.2,3752542621,213,5.0,3754688691,178,,3752542619,212,20.0,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785709,19,1,1,1,58,cnnku8uihko7u4th0fms4pvg6,1,34.1,14.3,2022-09-03T11:33:19.621Z,2022-09-03T21:04:54Z,3754688863,178,,3752543029,213,1.8,3752543021,56,Back,3752543023,140,29.7,3752543025,141,47.0,3752543027,212,22.7,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785763,20,1,1,2,5,cnnku8uihko7u4th0fms4pvg6,1,35.6,54.2,2022-09-03T11:33:26.945Z,2022-09-03T21:04:51Z,3752543259,141,27.6,3754689005,178,,3752543255,56,Back,3752543261,212,18.1,3752543257,140,34.5,3752543263,213,4.6,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785797,21,1,1,2,9,cnnku8uihko7u4th0fms4pvg6,0,35.2,32.9,2022-09-03T11:33:31.076Z,2022-09-03T21:04:50Z,3752543463,140,67.6,3752543457,155,,3752543461,56,Left,3752543465,141,94.1,3752543467,212,53.8,3754689197,178,,3752543459,196,,3752543471,1,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,3752543469,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785795,13,8,1,2,12,dvnjvad3p09dugr79gktlrtll,1,35.8,8.7,2022-09-03T11:33:33.894Z,2022-09-03T21:04:50Z,3752543449,56,Back,3754689481,388,,3753193433,385,,3752543487,15,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785811,14,5,1,2,14,dvnjvad3p09dugr79gktlrtll,0,36.6,-1,2022-09-03T11:33:36.012Z,2022-09-03T17:18:32Z,3752543547,347,,3752543545,56,Back,3752543861,233,22,,,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785865,22,5,1,2,14,cnnku8uihko7u4th0fms4pvg6,1,63.4,101,2022-09-03T11:33:36.012Z,2022-09-03T17:18:32Z,3752543835,56,Left,3752543837,347,,3752543845,233,14,,,,,,,,,,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785901,23,1,1,2,21,cnnku8uihko7u4th0fms4pvg6,1,53.4,100,2022-09-03T11:33:42.430Z,2022-09-03T21:04:49Z,3752543989,107,,3752543999,213,3.8,3752543991,56,Back,3752543993,140,40.6,3752543995,141,87.4,3752543997,212,16.7,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454785977,24,1,1,2,26,cnnku8uihko7u4th0fms4pvg6,1,37.7,72.4,2022-09-03T11:33:47.643Z,2022-09-03T21:04:48Z,3752544461,56,Back,3752544463,140,37.5,3752544465,141,31.9,3752544467,212,27.5,3754690145,178,,3752544469,213,4.7,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786017,25,1,1,2,34,cnnku8uihko7u4th0fms4pvg6,1,52.5,18.8,2022-09-03T11:33:55.617Z,2022-09-03T21:04:46Z,3754690685,178,,3752544649,56,Back,3752544651,140,42.3,3752544653,141,46.0,3752544655,212,21.4,3752544657,213,2.1,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786029,26,1,1,2,37,cnnku8uihko7u4th0fms4pvg6,1,43.8,51.1,2022-09-03T11:33:58.509Z,2022-09-03T21:04:45Z,3754690825,178,,3752544747,140,43.5,3752544745,56,Back,3752544751,212,16.1,3752544753,213,1.6,3752544749,141,74.8,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786095,27,1,1,2,39,cnnku8uihko7u4th0fms4pvg6,1,44.1,76.5,2022-09-03T11:34:01.086Z,2022-09-03T21:04:45Z,3752545077,213,0.8,3752545069,56,Left,3752545075,212,17.7,3752545071,140,55.3,3752545073,141,96.0,3754691247,178,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455221267,843,83,1,2,44,dvnjvad3p09dugr79gktlrtll,1,45.9,5.2,2022-09-03T11:34:05.788Z,2022-09-03T21:04:43Z,3754816125,399,141291,,,,,,,,,,,,,,,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786129,28,1,1,2,44,cnnku8uihko7u4th0fms4pvg6,1,54.1,94.8,2022-09-03T11:34:05.795Z,2022-09-03T21:04:42Z,3752545281,212,23.1,3752545279,141,66.7,3754693007,178,,3752545283,213,4.1,3752545277,140,41.8,3752545275,56,Back,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786165,29,1,1,2,48,cnnku8uihko7u4th0fms4pvg6,1,42.2,58.7,2022-09-03T11:34:09.840Z,2022-09-03T21:04:41Z,3754693157,178,,3752545445,140,65.5,3752545447,141,1.9,3752545443,56,Right,3752545441,155,,3752545449,212,45.7,3752545451,213,5.3,3752545453,1,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786197,30,1,1,2,53,cnnku8uihko7u4th0fms4pvg6,1,67.1,6.6,2022-09-03T11:34:14.335Z,2022-09-03T21:04:40Z,3752545617,141,16.1,3752545615,140,70.3,3752545621,213,1.1,3754693501,178,,3752545611,56,Right,3752545619,212,7.3,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786229,31,1,1,2,55,cnnku8uihko7u4th0fms4pvg6,0,76.9,30.9,2022-09-03T11:34:17.120Z,2022-09-03T21:04:39Z,3752545799,213,5.9,3752545793,140,100.0,3752545791,56,Right,3752545797,212,27.0,3752545795,141,17.7,3754693679,178,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786237,15,5,1,2,58,dvnjvad3p09dugr79gktlrtll,1,-1.4,82.2,2022-09-03T11:34:20.053Z,2022-09-03T17:19:28Z,3752545853,233,32,3752545831,56,Back,3752545833,346,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786233,32,5,1,2,58,cnnku8uihko7u4th0fms4pvg6,0,101.4,17.8,2022-09-03T11:34:20.053Z,2022-09-03T17:19:28Z,3752545813,56,Right,3752545857,233,15,3752545815,346,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786357,16,1,1,3,6,dvnjvad3p09dugr79gktlrtll,1,1.5,54.2,2022-09-03T11:34:27.661Z,2022-09-03T21:04:38Z,3752546383,56,Back,3752546381,124,,3752546395,237,,3752546387,141,40.6,3752546391,213,4.9,3752546385,140,3.4,3752546389,212,9.5,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786381,17,1,1,3,7,dvnjvad3p09dugr79gktlrtll,1,3.1,41.4,2022-09-03T11:34:28.991Z,2022-09-03T21:04:38Z,3752546565,213,4.8,3752546563,212,22.2,3752546561,141,8.9,3752546557,56,Back,3754694733,178,,3752546559,140,5.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786423,18,1,1,3,10,dvnjvad3p09dugr79gktlrtll,1,11.6,5.9,2022-09-03T11:34:32.189Z,2022-09-03T21:04:37Z,3752546759,155,,3752546769,213,0.1,3752546763,140,41.3,3752546761,56,Back,3752546767,212,31.3,3754694873,178,,3752546765,141,9.1,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786427,19,61,1,3,12,dvnjvad3p09dugr79gktlrtll,0,49.4,4.7,2022-09-03T11:34:34.189Z,2022-09-03T21:04:36Z,3754695529,178,,3754695527,21,,3752546785,56,Back,,,,,,,,,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454786435,33,43,1,3,16,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-09-03T11:34:37.419Z,2022-09-03T11:35:10Z,3752548795,144,49,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454787229,20,18,1,4,29,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-03T11:35:50.611Z,2022-09-03T21:08:50Z,3752551185,55,21,3752551123,59,8,3752551119,41,,3752551121,44,Forward,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454787235,21,19,1,4,29,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-09-03T11:35:50.612Z,2022-09-03T21:08:51Z,3752551159,55,20,3752551145,41,,3752551157,44,Forward,3752551155,293,3,3752551153,292,9,3752551151,59,7,3752551149,145,9,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454787395,22,68,1,4,34,dvnjvad3p09dugr79gktlrtll,0,0,0,2022-09-03T11:35:56.235Z,2022-09-03T17:38:32Z,3752552071,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
