id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/15/value,assist,qualifier/17/value
2515817653,102,1,1,8,38,dvnjvad3p09dugr79gktlrtll,1,34,0,2023-03-05T12:09:55.093Z,2023-03-05T17:46:02Z,4074969913,56,Back,4074969923,213,1.7,4074969915,140,30.5,4074969917,141,31.8,4074969911,107,,4074969919,212,22.9,4074969927,1,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817665,103,1,1,8,41,dvnjvad3p09dugr79gktlrtll,1,30.5,31.8,2023-03-05T12:09:57.379Z,2023-03-05T17:46:05Z,4076649119,178,,4074969975,212,22.9,4074969971,140,31.5,4074969977,213,1.5,4074969973,141,65.4,4074969969,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817705,104,1,1,8,41,dvnjvad3p09dugr79gktlrtll,1,31.5,65.4,2023-03-05T12:09:57.843Z,2023-03-05T17:46:09Z,4074970195,141,78.8,4074970197,212,12.8,4074970199,213,0.8,4074970191,56,Back,4074970193,140,40.1,4076649385,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817749,105,1,1,8,44,dvnjvad3p09dugr79gktlrtll,1,40.1,78.8,2023-03-05T12:10:00.741Z,2023-03-05T17:46:12Z,4074970443,141,95.6,4076649495,178,,4074970449,1,,4074970447,213,0.4,4074970441,140,69.0,4074970445,212,32.4,4074970439,56,Left,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817767,70,45,1,8,48,muo4d1nfi1vgyvz5n07tjmoo,0,17.8,12,2023-03-05T12:10:04.482Z,2023-03-05T17:46:17Z,4074970513,56,Back,4075157945,285,,4075157979,233,106,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817761,106,3,1,8,48,dvnjvad3p09dugr79gktlrtll,1,82.2,88,2023-03-05T12:10:04.482Z,2023-03-05T17:46:17Z,4074970483,56,Left,4076649775,178,,4076027767,465,,4074970485,286,,4075157975,233,70,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817771,107,1,1,8,50,dvnjvad3p09dugr79gktlrtll,0,84.9,89.6,2023-03-05T12:10:06.432Z,2023-03-05T17:46:20Z,4074970529,2,,4074970535,140,86.1,4074970539,212,5.1,4074970537,141,82.3,4074970541,213,5.0,4074970533,56,Left,4076029203,286,,4074970551,233,71,axicg3mdtrur97rjz423pl8t1,A. Mooy,4076650047,178,,4076029195,236,4076028273,72,4076028269,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817787,71,12,1,8,50,muo4d1nfi1vgyvz5n07tjmoo,1,7.6,18.6,2023-03-05T12:10:06.531Z,2023-03-05T17:46:23Z,4076650351,178,,4074970613,56,Back,4076028959,185,,4076309111,233,107,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817819,72,12,1,8,51,muo4d1nfi1vgyvz5n07tjmoo,1,7.5,51.5,2023-03-05T12:10:07.656Z,2023-03-05T17:46:29Z,4074970761,212,27.0,4074970759,141,25.3,4074970757,140,26.8,4074970755,56,Back,4074970765,15,,4076650731,178,,4074970763,213,5.6,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817837,108,1,1,8,54,dvnjvad3p09dugr79gktlrtll,1,68.2,82.1,2023-03-05T12:10:10.408Z,2023-03-05T17:46:33Z,4074970835,56,Center,4074970837,140,67.7,4074970839,141,70.3,4074970841,212,8.0,4074970843,213,4.6,4076651113,178,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817865,109,1,1,8,56,dvnjvad3p09dugr79gktlrtll,1,67.7,69.6,2023-03-05T12:10:12.576Z,2023-03-05T17:46:36Z,4076651333,178,,4074970953,56,Center,4074970955,140,70.8,4074970961,213,4.9,4074970957,141,37.1,4074970959,212,22.3,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817883,110,1,1,8,58,dvnjvad3p09dugr79gktlrtll,1,70.1,33.1,2023-03-05T12:10:14.563Z,2023-03-05T17:46:38Z,4076651579,178,,4074971053,140,68.6,4074971055,141,46.6,4074971059,213,1.7,4074971051,56,Center,4074971057,212,9.3,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817933,111,1,1,9,0,dvnjvad3p09dugr79gktlrtll,1,68.6,46.6,2023-03-05T12:10:16.621Z,2023-03-05T17:46:41Z,4074971293,212,16.2,4074971289,140,69.9,4074971287,56,Center,4074971295,213,1.5,4074971291,141,70.3,4076651811,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817945,112,1,1,9,5,dvnjvad3p09dugr79gktlrtll,1,69.9,82.1,2023-03-05T12:10:21.772Z,2023-03-05T17:46:45Z,4074971351,141,76.0,4074971355,213,4.0,4074971347,56,Center,4074971349,140,66.3,4076652135,178,,4074971353,212,5.6,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515817983,113,1,1,9,7,dvnjvad3p09dugr79gktlrtll,1,65.6,76.7,2023-03-05T12:10:23.361Z,2023-03-05T17:46:49Z,4074971537,141,85.9,4074971539,212,10.3,4074971535,140,57.8,4074971541,213,2.5,4076652505,178,,4074971533,56,Left,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818013,114,1,1,9,9,dvnjvad3p09dugr79gktlrtll,1,57.8,85.9,2023-03-05T12:10:25.375Z,2023-03-05T17:46:52Z,4074971683,213,4.9,4076652797,178,,4074971675,56,Center,4074971677,140,59.4,4074971679,141,68.8,4074971681,212,11.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818071,115,1,1,9,11,dvnjvad3p09dugr79gktlrtll,1,54.9,69.3,2023-03-05T12:10:27.670Z,2023-03-05T17:46:53Z,4074971983,141,66.7,4076652935,178,,4074971979,56,Back,4074971987,213,3.3,4074971981,140,41.7,4074971985,212,14.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818129,116,1,1,9,15,dvnjvad3p09dugr79gktlrtll,1,41.5,67.2,2023-03-05T12:10:32.106Z,2023-03-05T17:46:56Z,4076653133,178,,4074972251,212,11.7,4074972255,213,0.2,4074972247,141,70.3,4074972241,56,Center,4074972243,140,52.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818155,117,1,1,9,18,dvnjvad3p09dugr79gktlrtll,1,48.7,60.3,2023-03-05T12:10:34.713Z,2023-03-05T17:46:59Z,4074972411,213,4.5,4074972409,212,10.5,4074972407,141,45.2,4074972405,140,46.5,4076653381,178,,4074972403,56,Back,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818159,118,61,1,9,19,dvnjvad3p09dugr79gktlrtll,0,45.8,47.3,2023-03-05T12:10:35.276Z,2023-03-05T17:47:03Z,4076653663,178,,4074972429,56,Back,,,,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818165,73,49,1,9,20,muo4d1nfi1vgyvz5n07tjmoo,1,46.5,51,2023-03-05T12:10:36.730Z,2023-03-05T17:47:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818181,74,3,1,9,20,muo4d1nfi1vgyvz5n07tjmoo,1,48.4,52.7,2023-03-05T12:10:36.829Z,2023-03-05T17:47:10Z,4074972529,56,Back,4074972531,286,,4074972539,233,119,4076654163,178,,4076032123,465,,,,,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818175,119,45,1,9,20,dvnjvad3p09dugr79gktlrtll,0,51.6,47.3,2023-03-05T12:10:36.829Z,2023-03-05T17:47:10Z,4074972489,56,Center,4074972491,285,,4074972587,233,74,,,,,,,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818207,75,1,1,9,21,muo4d1nfi1vgyvz5n07tjmoo,1,53.8,53.7,2023-03-05T12:10:37.730Z,2023-03-05T17:47:13Z,4076654433,178,,4074972645,140,63.1,4074972643,56,Center,4074972647,141,40.0,4074972649,212,13.5,4074972651,213,5.5,,,,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818285,76,1,1,9,23,muo4d1nfi1vgyvz5n07tjmoo,1,68.4,48.8,2023-03-05T12:10:39.243Z,2023-03-05T17:47:16Z,4074972971,140,74.7,4074972977,213,0.8,4074972975,212,9.7,4074972973,141,59.3,4074972969,56,Center,4076654511,178,,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152787,615,67,1,9,25,muo4d1nfi1vgyvz5n07tjmoo,1,77.9,58.4,2023-03-05T12:10:42.227Z,2023-03-05T19:10:54Z,4076734901,233,1401,,,,,,,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152785,1401,67,1,9,25,dvnjvad3p09dugr79gktlrtll,0,22.1,41.6,2023-03-05T12:10:42.228Z,2023-03-05T18:23:08Z,4076734905,233,615,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818289,77,61,1,9,26,muo4d1nfi1vgyvz5n07tjmoo,0,80,60,2023-03-05T12:10:42.285Z,2023-03-05T19:10:55Z,4074972987,56,Center,4076654921,178,,,,,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818307,120,49,1,9,28,dvnjvad3p09dugr79gktlrtll,1,2.4,27.6,2023-03-05T12:10:45.124Z,2023-03-05T17:47:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818351,121,1,1,9,31,dvnjvad3p09dugr79gktlrtll,1,3.1,22.2,2023-03-05T12:10:47.477Z,2023-03-05T17:47:31Z,4074973293,212,4.3,4076655677,178,,4074973289,140,6.1,4074973295,213,0.7,4074973287,56,Back,4074973291,141,26.4,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818383,122,1,1,9,33,dvnjvad3p09dugr79gktlrtll,1,6.1,26.4,2023-03-05T12:10:49.449Z,2023-03-05T17:47:33Z,4076655791,178,,4074973455,56,Back,4074973461,212,15.6,4074973459,141,31.0,4074973457,140,20.7,4074973463,213,0.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818421,123,1,1,9,35,dvnjvad3p09dugr79gktlrtll,1,21.7,32.4,2023-03-05T12:10:51.755Z,2023-03-05T17:47:36Z,4076655919,178,,4074973693,212,17.6,4074973689,140,38.2,4074973695,213,6.1,4074973687,56,Back,4074973691,141,27.6,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818459,124,1,1,9,38,dvnjvad3p09dugr79gktlrtll,0,36.9,26.8,2023-03-05T12:10:54.710Z,2023-03-05T17:47:37Z,4074973865,56,Center,4074973869,141,35.1,4074973867,140,71.1,4074973873,213,0.2,4074973875,1,,4074973871,212,36.4,4076656005,178,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818479,78,1,1,9,41,muo4d1nfi1vgyvz5n07tjmoo,1,22.3,68.1,2023-03-05T12:10:57.300Z,2023-03-05T17:47:48Z,4074973993,212,6.8,4074973983,56,Back,4074973987,141,77.2,4074973997,213,1.1,4074973985,140,25.0,4076656581,178,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818485,79,49,1,9,41,muo4d1nfi1vgyvz5n07tjmoo,1,26.2,78.2,2023-03-05T12:10:57.509Z,2023-03-05T17:47:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818531,80,1,1,9,44,muo4d1nfi1vgyvz5n07tjmoo,1,32.3,83.8,2023-03-05T12:11:00.869Z,2023-03-05T17:47:57Z,4074974217,56,Back,4076657025,178,,4074974229,212,12.8,4074974221,140,37.8,4074974231,213,5.2,4074974225,141,67.0,,,,,,,5d5ed49lj51ognhobfni5ngx6,T. Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818557,81,1,1,9,46,muo4d1nfi1vgyvz5n07tjmoo,0,35.8,63.3,2023-03-05T12:11:02.746Z,2023-03-05T17:48:00Z,4074974343,212,21.8,4074974349,213,5.0,4074974341,141,32.5,4074974337,140,41.6,4074974333,56,Back,4076657193,178,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818573,125,8,1,9,47,dvnjvad3p09dugr79gktlrtll,1,55.4,76.1,2023-03-05T12:11:03.890Z,2023-03-05T17:48:05Z,4076657655,178,,4074974445,56,Center,4076035697,385,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818685,82,1,1,9,53,muo4d1nfi1vgyvz5n07tjmoo,1,53.4,10,2023-03-05T12:11:09.944Z,2023-03-05T17:48:07Z,4074974887,140,67.5,4074974889,141,29.2,4074974891,212,19.7,4074974885,56,Center,4074974893,213,0.7,4076657773,178,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818697,83,1,1,9,56,muo4d1nfi1vgyvz5n07tjmoo,1,67,28.3,2023-03-05T12:11:12.849Z,2023-03-05T17:48:12Z,4074974963,212,12.7,4076658109,178,,4074974965,213,3.2,4074974961,141,27.9,4074974959,140,54.9,4074974957,56,Center,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818765,84,1,1,9,58,muo4d1nfi1vgyvz5n07tjmoo,1,53.2,18.2,2023-03-05T12:11:14.930Z,2023-03-05T17:48:17Z,4074975273,56,Right,4074975275,140,58.6,4074975277,141,5.2,4074975279,212,10.5,4074975281,213,5.3,4076658443,178,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818801,85,1,1,10,3,muo4d1nfi1vgyvz5n07tjmoo,0,76.2,4.4,2023-03-05T12:11:19.845Z,2023-03-05T17:48:20Z,4076040233,20,,4074975559,1,,4074975553,213,1.2,4074975533,141,49.3,4074975507,56,Center,4074975519,140,88.6,4074975499,155,,4074975487,2,,3jyid2g273zr668fxeeplegnp,R. Strain,4074975545,212,33.2,4074975597,233,4076040231,224,4076658625,178,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,
2515818815,126,11,1,10,5,dvnjvad3p09dugr79gktlrtll,1,10.9,46.1,2023-03-05T12:11:21.941Z,2023-03-05T17:48:27Z,4076659265,178,,4076040857,378,,4074975569,88,,4074975565,56,Back,4074975635,233,85,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818891,127,1,1,10,8,dvnjvad3p09dugr79gktlrtll,1,13.2,45.5,2023-03-05T12:11:24.392Z,2023-03-05T17:48:29Z,4074975993,212,16.6,4074975983,123,,4076659451,178,,4074975995,213,0.5,4074975987,140,26.8,4074975989,141,57.9,4074975985,56,Back,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818913,128,1,1,10,13,dvnjvad3p09dugr79gktlrtll,1,28.8,49.4,2023-03-05T12:11:30.174Z,2023-03-05T17:48:31Z,4074976095,141,31.2,4074976097,212,23.1,4074976099,213,5.7,4074976091,56,Back,4074976093,140,47.4,4076659585,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818945,129,1,1,10,15,dvnjvad3p09dugr79gktlrtll,1,48.4,30.7,2023-03-05T12:11:31.990Z,2023-03-05T17:48:32Z,4074976297,56,Right,4076659645,178,,4074976301,140,56.0,4074976311,213,5.3,4074976309,212,15.1,4074976305,141,11.9,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818969,130,1,1,10,19,dvnjvad3p09dugr79gktlrtll,1,62.8,11.9,2023-03-05T12:11:35.778Z,2023-03-05T17:48:37Z,4074976423,212,17.5,4074976417,56,Center,4074976419,140,70.1,4074976421,141,35.1,4076660001,178,,4074976425,213,1.1,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818989,131,1,1,10,21,dvnjvad3p09dugr79gktlrtll,1,69.9,35.2,2023-03-05T12:11:38.013Z,2023-03-05T17:48:38Z,4076660095,178,,4074976539,213,3.2,4074976531,56,Center,4074976537,212,11.0,4074976535,141,34.2,4074976533,140,59.4,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819009,132,1,1,10,23,dvnjvad3p09dugr79gktlrtll,1,59,34,2023-03-05T12:11:40.031Z,2023-03-05T17:48:39Z,4074976655,141,60.9,4074976659,213,1.2,4074976657,212,19.3,4074976651,56,Center,4076660157,178,,4074976653,140,64.8,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819087,133,1,1,10,26,dvnjvad3p09dugr79gktlrtll,1,65.5,63,2023-03-05T12:11:42.451Z,2023-03-05T17:48:41Z,4074977103,213,1.1,4074977093,140,74.4,4076660293,178,,4074977097,141,87.1,4074977089,56,Left,4074977101,212,18.9,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819095,134,3,1,10,30,dvnjvad3p09dugr79gktlrtll,0,78.1,75.2,2023-03-05T12:11:46.870Z,2023-03-05T17:48:52Z,4074977139,56,Center,4074977141,286,,4076043371,464,,4076660869,178,,4074977249,233,86,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819115,86,7,1,10,30,muo4d1nfi1vgyvz5n07tjmoo,0,21.9,24.8,2023-03-05T12:11:46.932Z,2023-03-05T17:48:55Z,4074977223,285,,4076661089,178,,4074977237,233,134,4076043673,385,,4074977217,56,Back,,,,,,,,,,ctqn305re0qsih8mh5nufg89h,G. Kiltie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819155,135,1,1,10,36,dvnjvad3p09dugr79gktlrtll,1,63.7,91.5,2023-03-05T12:11:52.537Z,2023-03-05T17:48:59Z,4074977455,213,4.9,4076661437,178,,4074977451,141,78.7,4074977445,56,Center,4074977449,140,65.4,4074977453,212,8.9,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819175,136,1,1,10,37,dvnjvad3p09dugr79gktlrtll,1,64.9,80.8,2023-03-05T12:11:53.896Z,2023-03-05T17:49:01Z,4074977533,140,62.9,4076661555,178,,4074977535,141,92.4,4074977531,56,Left,4074977539,213,1.8,4074977537,212,8.2,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819181,137,1,1,10,38,dvnjvad3p09dugr79gktlrtll,0,62.9,92.4,2023-03-05T12:11:54.738Z,2023-03-05T17:49:04Z,4074977581,213,5.7,4076661679,178,,4074977573,56,Left,4074977575,140,65.6,4074977571,155,,4074977579,212,3.3,4074977577,141,89.9,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819221,138,4,1,10,38,dvnjvad3p09dugr79gktlrtll,1,67.3,89.2,2023-03-05T12:11:54.952Z,2023-03-05T17:49:11Z,4074977865,233,87,4074977805,152,,4074977809,286,,4074977801,56,Left,4074977799,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819231,87,4,1,10,38,muo4d1nfi1vgyvz5n07tjmoo,0,32.7,10.8,2023-03-05T12:11:54.953Z,2023-03-05T17:49:10Z,4074977873,233,138,4074977845,56,Back,4074977847,152,,4074977849,285,,4074977843,10,,4076662101,178,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819617,139,1,1,11,12,dvnjvad3p09dugr79gktlrtll,1,65.4,89.9,2023-03-05T12:12:29.185Z,2023-03-05T17:49:15Z,4074979821,141,72.1,4074979825,213,4.0,4076662319,178,,4074979819,140,55.7,4074979817,56,Center,4074979809,5,,4074979823,212,15.8,4074979813,152,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819647,140,1,1,11,15,dvnjvad3p09dugr79gktlrtll,1,55.6,71.5,2023-03-05T12:12:31.970Z,2023-03-05T17:49:17Z,4074979973,212,20.2,4074979959,56,Back,4074979969,141,46.1,4076662403,178,,4074979975,213,4.2,4074979963,140,45.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819681,141,1,1,11,18,dvnjvad3p09dugr79gktlrtll,1,45.7,46.1,2023-03-05T12:12:34.349Z,2023-03-05T17:49:18Z,4076662521,178,,4074980105,140,54.6,4074980109,212,11.0,4074980111,213,0.6,4074980107,141,54.6,4074980103,56,Center,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819709,142,1,1,11,20,dvnjvad3p09dugr79gktlrtll,1,54.5,54.5,2023-03-05T12:12:36.478Z,2023-03-05T17:49:23Z,4076662901,178,,4074980209,141,47.9,4074980207,140,66.1,4074980211,212,13.0,4074980215,213,5.9,4074980205,56,Center,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819731,143,1,1,11,21,dvnjvad3p09dugr79gktlrtll,1,64.3,45.2,2023-03-05T12:12:38.226Z,2023-03-05T17:49:25Z,4074980353,212,16.2,4074980357,213,4.5,4074980337,56,Center,4074980349,141,22.2,4074980345,140,60.3,4076663025,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515819775,144,1,1,11,24,dvnjvad3p09dugr79gktlrtll,1,60,22.4,2023-03-05T12:12:40.381Z,2023-03-05T17:49:26Z,4074980581,141,17.7,4074980587,1,,4074980585,213,6.2,4074980579,140,95.7,4074980577,56,Right,4076663143,178,,4074980583,212,37.6,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
