id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/17/value,qualifier/18/value
2512016025,137,1,1,15,16,4qdzzur2cuuridyb0jso8mksi,1,71.4,55.5,2023-02-25T15:16:43.678Z,2023-02-26T09:03:36Z,4054870995,140,74.1,4054870997,141,72.1,4054871001,213,1.3,4054870999,212,11.6,4057808119,178,,4054870993,56,Center,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016063,138,1,1,15,19,4qdzzur2cuuridyb0jso8mksi,0,75,73.9,2023-02-25T15:16:46.154Z,2023-02-26T03:11:33Z,4054871171,140,95.9,4056882529,223,,4057808297,178,,4054871173,141,48.1,4056882531,20,,4054871177,213,5.6,4054871169,56,Center,4054871175,212,28.1,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,4056882213,2,4054871167,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016089,137,52,1,15,21,87coxipr6ls77tnlba3eselx0,1,7.8,42.2,2023-02-25T15:16:47.764Z,2023-02-26T03:11:38Z,4057808441,178,,4056882785,377,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016735,138,1,1,15,35,87coxipr6ls77tnlba3eselx0,1,10.3,43.3,2023-02-25T15:17:01.877Z,2023-02-26T03:11:42Z,4054874405,56,Back,4054874411,212,35.8,4054874407,140,26.7,4057808513,178,,4054874409,141,89.4,4054874413,213,1.1,4054874415,1,,4054874493,287,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,4054874403,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016843,139,1,1,15,39,87coxipr6ls77tnlba3eselx0,0,30.5,94.2,2023-02-25T15:17:05.902Z,2023-02-26T03:11:45Z,4054875023,212,39.3,4054875019,140,67.7,4057808563,178,,4054875017,56,Left,4054875025,213,6.2,4054875021,141,87.4,4054875015,155,,4054875027,1,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016883,139,1,1,15,41,4qdzzur2cuuridyb0jso8mksi,0,27.2,24.9,2023-02-25T15:17:07.896Z,2023-02-26T03:11:52Z,4057808763,178,,4054875245,3,,4054875253,212,19.0,4054875247,56,Back,4054875249,140,32.6,4054875251,141,0.0,4054875255,213,5.0,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016897,140,5,1,15,43,4qdzzur2cuuridyb0jso8mksi,0,31,-1.5,2023-02-25T15:17:09.817Z,2023-02-26T03:11:54Z,4054880383,233,140,4054875305,56,Back,4054875311,347,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512017819,140,5,1,15,43,87coxipr6ls77tnlba3eselx0,1,69,101.5,2023-02-25T15:17:09.817Z,2023-02-26T03:11:53Z,4054880323,233,140,4054880245,347,,4054880243,56,Left,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512017865,141,1,1,16,5,87coxipr6ls77tnlba3eselx0,1,69.5,100,2023-02-25T15:17:32.087Z,2023-02-26T03:11:57Z,4054880461,141,90.9,4054880465,213,4.1,4054880459,140,64.8,4054880449,107,,4054880463,212,8.8,4054880455,56,Left,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512017901,142,1,1,16,6,87coxipr6ls77tnlba3eselx0,1,64.8,90.9,2023-02-25T15:17:32.848Z,2023-02-26T03:12:03Z,4054880681,141,95.1,4054880687,213,0.4,4054880675,56,Left,4057808985,178,,4054880683,212,7.3,4054880679,140,71.2,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018067,143,1,1,16,7,87coxipr6ls77tnlba3eselx0,1,71.2,95.1,2023-02-25T15:17:34.493Z,2023-02-26T03:12:06Z,4057809069,178,,4054881451,212,11.2,4054881449,141,92.6,4054881453,213,6.1,4054881447,140,81.7,4054881445,56,Left,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018163,144,1,1,16,12,87coxipr6ls77tnlba3eselx0,1,73.7,96,2023-02-25T15:17:38.847Z,2023-02-26T03:12:16Z,4054881909,213,3.2,4054881903,140,63.6,4057809363,178,,4054881905,141,95.6,4054881901,56,Left,4054881907,212,10.6,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018191,145,1,1,16,14,87coxipr6ls77tnlba3eselx0,0,64.3,96.2,2023-02-25T15:17:41.286Z,2023-02-26T03:12:19Z,4054882019,140,68.0,4054882023,212,5.7,4054882021,141,90.0,4054882017,56,Left,4054882025,213,5.5,4057809449,178,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018223,141,61,1,16,14,4qdzzur2cuuridyb0jso8mksi,1,30.6,7.3,2023-02-25T15:17:41.463Z,2023-02-26T03:12:30Z,4057809599,178,,4054882211,56,Back,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018265,142,49,1,16,15,4qdzzur2cuuridyb0jso8mksi,1,25.4,5.8,2023-02-25T15:17:42.356Z,2023-02-26T03:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018299,143,1,1,16,15,4qdzzur2cuuridyb0jso8mksi,0,25.4,5.8,2023-02-25T15:17:42.418Z,2023-02-26T03:12:46Z,4054882625,141,9.1,4054882615,56,Right,4054882635,213,0.1,4057809875,178,,4054882631,212,26.9,4054882619,140,50.9,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018339,146,49,1,16,17,87coxipr6ls77tnlba3eselx0,1,53.4,86.3,2023-02-25T15:17:43.987Z,2023-02-26T03:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018411,147,1,1,16,18,87coxipr6ls77tnlba3eselx0,0,53.4,86.3,2023-02-25T15:17:45.673Z,2023-02-26T03:12:56Z,4054883129,155,,4054883137,212,23.5,4054883131,56,Left,4054883135,141,85.9,4054883133,140,75.8,4054883139,213,6.3,4057810059,178,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018499,144,12,1,16,20,4qdzzur2cuuridyb0jso8mksi,1,21.7,16.5,2023-02-25T15:17:47.580Z,2023-02-26T03:13:01Z,4054883559,213,0.7,4057810159,178,,4054883553,140,31.4,4054883551,56,Back,4054883555,141,28.9,4054883557,212,13.2,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018621,146,49,1,16,22,4qdzzur2cuuridyb0jso8mksi,1,35,28.7,2023-02-25T15:17:48.822Z,2023-02-26T03:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018597,145,1,1,16,22,4qdzzur2cuuridyb0jso8mksi,1,31.4,28.9,2023-02-25T15:17:48.844Z,2023-02-26T03:13:11Z,4057810307,178,,4054884037,140,41.5,4054884039,141,35.7,4054884041,212,11.6,4054884033,56,Back,4054884045,213,0.4,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018647,147,4,1,16,23,4qdzzur2cuuridyb0jso8mksi,1,41.4,37.8,2023-02-25T15:17:50.149Z,2023-02-26T03:13:15Z,4054884293,286,,4054884285,13,,4054884287,56,Back,4054884451,233,148,4054884289,152,,4054884291,265,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018667,148,4,1,16,23,87coxipr6ls77tnlba3eselx0,0,58.6,62.2,2023-02-25T15:17:50.150Z,2023-02-26T03:13:15Z,4054884469,233,147,4054884399,265,,4054884393,13,,4054884395,56,Center,4057810389,178,,4054884401,285,,4054884397,152,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019235,148,1,1,16,36,4qdzzur2cuuridyb0jso8mksi,1,41.5,35.7,2023-02-25T15:18:02.957Z,2023-02-26T03:13:31Z,4054923555,5,,4054923557,152,,4057810475,178,,4054887577,140,51.8,4054887581,141,29.5,4054887573,56,Center,4054887587,213,5.9,4054936913,189,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,4054887585,212,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019263,149,1,1,16,37,4qdzzur2cuuridyb0jso8mksi,1,51.8,29.5,2023-02-25T15:18:04.478Z,2023-02-26T03:13:27Z,4054887737,212,13.3,4054887735,141,33.7,4057810701,178,,4054887731,56,Back,4054936733,189,,4054887733,140,39.4,4054887739,213,2.9,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019295,150,1,1,16,40,4qdzzur2cuuridyb0jso8mksi,1,39.4,33.7,2023-02-25T15:18:06.995Z,2023-02-26T03:13:36Z,4054887943,56,Back,4054887955,212,17.7,4057810803,178,,4054887951,141,8.2,4054887947,140,35.9,4054887959,213,4.5,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019351,151,1,1,16,42,4qdzzur2cuuridyb0jso8mksi,1,35.9,8.2,2023-02-25T15:18:09.193Z,2023-02-26T03:13:38Z,4054888231,213,6.2,4054888213,56,Right,4054888221,141,3.8,4054888225,212,24.3,4054888217,140,58.9,4057810839,178,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019403,152,1,1,16,43,4qdzzur2cuuridyb0jso8mksi,1,58.9,3.8,2023-02-25T15:18:10.108Z,2023-02-26T03:13:43Z,4054888565,212,19.1,4057810995,178,,4054888561,140,76.9,4054888567,213,0.2,4054888557,56,Right,4054888563,141,8.2,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019447,153,1,1,16,45,4qdzzur2cuuridyb0jso8mksi,0,76.9,8.2,2023-02-25T15:18:11.768Z,2023-02-26T03:13:48Z,4054888933,233,149,4057811087,178,,4054888831,213,2.8,4054888819,56,Right,4054888825,141,10.3,4054888937,286,,4054888821,140,73.5,4054888827,212,3.8,2t4k430xmiekwb5khdwtg14h5,D. Levitt,4054888931,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019425,149,74,1,16,45,87coxipr6ls77tnlba3eselx0,1,24.6,93,2023-02-25T15:18:11.825Z,2023-02-26T03:13:54Z,4054888993,233,153,4057811185,178,,4054888663,56,Back,4054888667,285,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019639,154,1,1,16,46,4qdzzur2cuuridyb0jso8mksi,1,73.6,2.9,2023-02-25T15:18:12.698Z,2023-02-26T03:14:00Z,4054889891,56,Center,4054889903,213,1.4,4056887965,155,,4054889895,141,23.4,4054889893,140,75.6,4057811299,178,,4054889899,212,14.1,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019689,155,1,1,16,51,4qdzzur2cuuridyb0jso8mksi,0,73.7,35.5,2023-02-25T15:18:18.328Z,2023-02-26T03:14:06Z,4054890147,56,Center,4054890153,212,5.7,4057811425,178,,4054890151,141,35.8,4054890149,140,79.1,4054890155,213,0.0,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512019721,150,61,1,16,51,87coxipr6ls77tnlba3eselx0,1,22.7,62.4,2023-02-25T15:18:18.617Z,2023-02-26T03:14:10Z,4057811521,178,,4054890325,56,Back,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512648235,1273,67,1,16,53,4qdzzur2cuuridyb0jso8mksi,1,84,41.2,2023-02-25T15:18:19.990Z,2023-02-26T09:39:39Z,4058241017,233,1114,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512648233,1114,67,1,16,53,87coxipr6ls77tnlba3eselx0,0,16,58.8,2023-02-25T15:18:19.991Z,2023-02-26T09:07:19Z,4058241023,233,1273,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512020071,156,3,1,16,55,4qdzzur2cuuridyb0jso8mksi,0,90.6,25.5,2023-02-25T15:18:22.413Z,2023-02-26T03:15:05Z,4054892149,56,Center,4054892151,286,,4056889649,465,,4057811925,178,,4054893503,233,151,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512020081,151,7,1,16,55,87coxipr6ls77tnlba3eselx0,0,9.4,74.5,2023-02-25T15:18:22.571Z,2023-02-26T03:15:12Z,4056889785,383,,4054892191,56,Back,4054892193,285,,4054893443,233,156,4057812967,178,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512648325,1115,83,1,16,59,87coxipr6ls77tnlba3eselx0,1,10.6,76.3,2023-02-25T15:18:26.473Z,2023-02-26T09:07:14Z,4058241433,399,102526,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512020105,157,61,1,16,59,4qdzzur2cuuridyb0jso8mksi,0,90.7,24,2023-02-25T15:18:26.500Z,2023-02-26T03:15:18Z,4057813045,178,,4054892307,56,Center,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512020167,152,52,1,17,3,87coxipr6ls77tnlba3eselx0,1,4.4,70.8,2023-02-25T15:18:29.778Z,2023-02-26T03:15:23Z,4056889941,376,,4057813147,389,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512020923,153,1,1,17,20,87coxipr6ls77tnlba3eselx0,1,15,42.4,2023-02-25T15:18:47.284Z,2023-02-26T03:15:27Z,4054896497,56,Center,4054896503,212,53.8,4054896491,199,,4054896505,213,6.3,4054896501,141,40.3,4054896507,1,,4054896499,140,66.2,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021029,154,1,1,17,23,87coxipr6ls77tnlba3eselx0,1,66.2,40.4,2023-02-25T15:18:49.967Z,2023-02-26T03:15:41Z,4054897087,140,66.2,4057813639,178,,4054897081,56,Center,4054897093,141,46.4,4054897095,212,4.1,4054897097,213,1.6,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021083,155,1,1,17,26,87coxipr6ls77tnlba3eselx0,1,64.4,42.7,2023-02-25T15:18:53.178Z,2023-02-26T03:15:43Z,4054897483,141,33.1,4054897487,213,3.8,4057813715,178,,4054897477,56,Center,4054897485,212,10.6,4054897481,140,56.5,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021201,156,1,1,17,28,87coxipr6ls77tnlba3eselx0,1,55.6,31.6,2023-02-25T15:18:55.267Z,2023-02-26T03:15:46Z,4054898069,213,5.6,4057813813,178,,4054898063,140,68.7,4054898065,141,15.0,4054898061,56,Right,4054898067,212,17.8,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021211,157,50,1,17,30,87coxipr6ls77tnlba3eselx0,1,68.8,19.4,2023-02-25T15:18:57.369Z,2023-02-26T03:15:56Z,4054898373,233,158,4054898111,286,,4054898109,56,Right,,,,,,,,,,,,,,,,156hlg4mne48ct15fm5qtpjo5,G. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021235,158,7,1,17,30,4qdzzur2cuuridyb0jso8mksi,1,31.2,80.6,2023-02-25T15:18:57.564Z,2023-02-26T03:16:00Z,4054898249,285,,4054898309,233,157,4056891195,383,,4057814121,178,,4054898247,56,Back,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021239,159,49,1,17,31,4qdzzur2cuuridyb0jso8mksi,1,34.6,74.2,2023-02-25T15:18:57.897Z,2023-02-26T03:16:55Z,,,,,,,,,,,,,,,,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021307,160,1,1,17,31,4qdzzur2cuuridyb0jso8mksi,1,34.6,74.2,2023-02-25T15:18:57.970Z,2023-02-26T03:17:01Z,4054898639,213,1.2,4054898633,140,36.6,4054898635,141,82.6,4057814461,178,,4054898631,56,Back,4054898637,212,6.1,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021357,161,1,1,17,33,4qdzzur2cuuridyb0jso8mksi,1,36.6,82.6,2023-02-25T15:19:00.028Z,2023-02-26T03:17:09Z,4054898901,212,12.3,4054898899,141,85.1,4054898897,140,25.0,4054898895,56,Back,4057814541,178,,4054898903,213,3.0,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021417,162,1,1,17,34,4qdzzur2cuuridyb0jso8mksi,1,25,85.1,2023-02-25T15:19:01.119Z,2023-02-26T03:17:14Z,4054899193,213,5.4,4054899185,140,31.5,4057814639,178,,4054899187,141,73.0,4054899189,212,10.7,4054899183,56,Back,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021425,163,61,1,17,35,4qdzzur2cuuridyb0jso8mksi,0,31.5,73,2023-02-25T15:19:02.144Z,2023-02-26T03:17:21Z,4054899253,56,Back,4057815865,178,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021439,158,50,1,17,35,87coxipr6ls77tnlba3eselx0,1,66,28.6,2023-02-25T15:19:02.588Z,2023-02-26T03:17:24Z,4054913947,233,164,4054899343,56,Center,4054913821,286,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021541,164,7,1,17,36,4qdzzur2cuuridyb0jso8mksi,0,34,71.4,2023-02-25T15:19:02.956Z,2023-02-26T03:17:28Z,4054899815,285,,4057816013,178,,4056892453,385,,4054899813,56,Back,4054913905,233,158,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021655,165,1,1,17,38,4qdzzur2cuuridyb0jso8mksi,1,49.1,61.8,2023-02-25T15:19:04.766Z,2023-02-26T03:17:35Z,4054900353,141,67.9,4054900357,213,2.5,4057816145,178,,4054900349,56,Back,4054900351,140,44.3,4054900355,212,6.5,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021723,166,1,1,17,38,4qdzzur2cuuridyb0jso8mksi,1,44.3,67.9,2023-02-25T15:19:05.620Z,2023-02-26T03:17:43Z,4054900751,213,4.9,4057816233,178,,4054900743,140,46.4,4054900745,141,49.1,4054900741,56,Back,4054900747,212,13.0,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021789,167,1,1,17,40,4qdzzur2cuuridyb0jso8mksi,1,46.7,49,2023-02-25T15:19:07.572Z,2023-02-26T03:17:48Z,4054901053,141,19.4,4057816379,178,,4054901055,212,24.1,4054901049,56,Right,4054901051,140,59.3,4054901057,213,5.3,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512021983,168,1,1,17,45,4qdzzur2cuuridyb0jso8mksi,1,63.4,21.3,2023-02-25T15:19:11.845Z,2023-02-26T03:17:54Z,4054901975,140,59.6,4057816505,178,,4054901981,212,9.5,4054901985,213,2.0,4054901977,141,33.9,4054901973,56,Center,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022253,169,1,1,17,49,4qdzzur2cuuridyb0jso8mksi,1,59.3,28.3,2023-02-25T15:19:16.030Z,2023-02-26T03:17:56Z,4054903475,141,5.8,4054903471,56,Right,4054903477,212,21.4,4057816585,178,,4054903479,213,5.5,4054903473,140,73.5,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022271,170,1,1,17,56,4qdzzur2cuuridyb0jso8mksi,0,93.1,22.5,2023-02-25T15:19:23.362Z,2023-02-26T03:18:04Z,4054903807,236,,4057816743,178,,4054903579,2,,4054903809,233,159,4054903595,213,1.6,4054903583,56,Center,4054903813,286,,4054903587,140,93.1,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,4054903593,212,4056893803,20,3.1,,4056893801,224,,4054903591,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022297,159,12,1,17,56,87coxipr6ls77tnlba3eselx0,1,7.1,71.5,2023-02-25T15:19:23.452Z,2023-02-26T03:18:09Z,4054903729,56,Back,4054903871,233,170,4054903727,185,,4057816897,389,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022341,171,61,1,17,56,4qdzzur2cuuridyb0jso8mksi,1,92.5,26.1,2023-02-25T15:19:23.557Z,2023-02-26T03:18:15Z,4057817071,389,,4054903937,56,Center,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022361,160,49,1,17,58,87coxipr6ls77tnlba3eselx0,1,7.9,72.3,2023-02-25T15:19:25.189Z,2023-02-26T03:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512022367,161,1,1,17,58,87coxipr6ls77tnlba3eselx0,0,7.9,72.3,2023-02-25T15:19:25.241Z,2023-02-26T03:18:24Z,4054904077,212,25.4,4054904081,1,,4054904075,141,91.1,4054904069,157,,4054904071,56,Back,4054904073,140,28.8,4057817229,178,,4054904079,213,0.5,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
