id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2467702549,761,8,1,16,0,enzoyc121va61wtmjf4cm7p3d,1,42,9.2,2022-10-05T19:01:22.027Z,2022-10-06T08:42:33Z,3821193845,383,,3821831643,178,,3821193535,56,Back,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643005,152,1,1,16,2,ez46dadmx0virt38cgeq2n6pf,0,45,96.2,2022-10-05T19:01:24.779Z,2022-10-06T05:53:06Z,3820864961,141,84.5,3820864963,212,21.9,3820864959,140,64.4,3821831765,178,,3820864965,213,5.9,3820864957,56,Left,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643023,135,1,1,16,4,enzoyc121va61wtmjf4cm7p3d,0,38.3,26.1,2022-10-05T19:01:26.320Z,2022-10-06T05:53:11Z,3820865127,56,Center,3820865133,212,30.2,3820865131,141,28.5,3820865125,157,,3820865135,213,0.1,3820865129,140,67.0,3821831885,178,,3820865137,1,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643021,153,8,1,16,5,ez46dadmx0virt38cgeq2n6pf,1,47.9,72.4,2022-10-05T19:01:27.464Z,2022-10-06T05:53:18Z,3821832087,178,,3820865115,56,Back,3820865121,15,,3821194255,384,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467830151,914,43,1,16,7,ez46dadmx0virt38cgeq2n6pf,1,0,0,2022-10-05T19:01:28.849Z,2022-10-06T06:14:50Z,3821880347,144,82,3821880099,178,0,,,,,,,,,,,,,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643085,154,1,1,16,9,ez46dadmx0virt38cgeq2n6pf,1,45.7,49,2022-10-05T19:01:31.199Z,2022-10-06T05:53:25Z,3820865531,140,53.8,3820865533,141,18.9,3821832297,178,,3820865535,212,22.2,3820865529,56,Right,3820865537,213,5.1,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643087,155,61,1,16,11,ez46dadmx0virt38cgeq2n6pf,0,55.7,8.5,2022-10-05T19:01:33.065Z,2022-10-06T05:53:30Z,3821832503,178,,3820865541,56,Right,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643257,136,5,1,16,14,enzoyc121va61wtmjf4cm7p3d,1,33.4,101.4,2022-10-05T19:01:35.948Z,2022-10-06T05:53:32Z,3820866599,56,Back,3820866603,347,,3820866631,233,156,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643097,156,5,1,16,14,ez46dadmx0virt38cgeq2n6pf,0,66.6,-1.4,2022-10-05T19:01:35.948Z,2022-10-06T05:53:33Z,3820865603,56,Right,3820866639,233,136,3820865605,347,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643275,137,1,1,16,35,enzoyc121va61wtmjf4cm7p3d,1,31.6,100,2022-10-05T19:01:57.672Z,2022-10-06T05:53:36Z,3820866705,140,45.6,3820866707,141,94.4,3820866701,107,,3820866703,56,Back,3820866711,213,5.9,3820866709,212,15.6,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643277,138,61,1,16,37,enzoyc121va61wtmjf4cm7p3d,0,45.7,94.8,2022-10-05T19:01:59.466Z,2022-10-06T05:53:42Z,3821832879,178,,3820866715,56,Back,3821832877,21,,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643291,139,5,1,16,38,enzoyc121va61wtmjf4cm7p3d,0,41.2,101.6,2022-10-05T19:02:00.715Z,2022-10-06T05:53:46Z,3820866783,347,,3820866781,56,Back,3820866971,233,158,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643313,158,5,1,16,38,ez46dadmx0virt38cgeq2n6pf,1,58.8,-1.6,2022-10-05T19:02:00.715Z,2022-10-06T05:53:45Z,3820866891,347,,3820866925,233,139,3820866887,56,Right,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643359,159,1,1,16,43,ez46dadmx0virt38cgeq2n6pf,0,59.6,0,2022-10-05T19:02:05.583Z,2022-10-06T05:53:51Z,3820867161,107,,3820867179,212,16.5,3820867169,140,74.6,3820867175,141,5.3,3820867165,56,Right,3820867183,213,0.3,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643357,140,8,1,16,44,enzoyc121va61wtmjf4cm7p3d,1,31.2,88.3,2022-10-05T19:02:06.810Z,2022-10-06T05:53:57Z,3821833365,178,,3821194761,385,,3820867159,56,Back,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643373,141,5,1,16,46,enzoyc121va61wtmjf4cm7p3d,0,35.6,102,2022-10-05T19:02:08.211Z,2022-10-06T05:54:00Z,3820867255,56,Back,3820867427,233,160,3820867257,347,,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643411,160,5,1,16,46,ez46dadmx0virt38cgeq2n6pf,1,64.4,-2,2022-10-05T19:02:08.211Z,2022-10-06T05:54:00Z,3820867401,347,,3820867399,56,Right,3820867423,233,141,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643439,161,1,1,16,48,ez46dadmx0virt38cgeq2n6pf,1,65.7,0,2022-10-05T19:02:10.795Z,2022-10-06T05:54:07Z,3820867533,107,,3820867545,1,,3820867537,140,83.7,3820867541,212,21.9,3820867543,213,0.5,3820867535,56,Right,3820867539,141,14.3,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643441,162,4,1,16,51,ez46dadmx0virt38cgeq2n6pf,1,81.8,16,2022-10-05T19:02:13.256Z,2022-10-06T05:54:12Z,3820867555,152,,3820867557,286,,3820867551,294,,3820867553,56,Right,3820867549,13,,3820867635,233,142,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643451,142,4,1,16,51,enzoyc121va61wtmjf4cm7p3d,0,18.2,84,2022-10-05T19:02:13.257Z,2022-10-06T05:54:12Z,3820867619,285,,3820867615,56,Back,3820867639,233,162,3820867617,152,,3821833861,178,,3820867613,294,,3820867611,13,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643775,163,1,1,17,34,ez46dadmx0virt38cgeq2n6pf,0,83.8,14.3,2022-10-05T19:02:56.170Z,2022-10-06T05:54:16Z,3820869463,141,50.6,3820869461,140,91.7,3820869449,5,,3820869453,155,,3821834009,178,,3820869459,56,Center,3821194997,224,,3820869465,212,26.0,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,3820869467,213,3820869457,152,1.2,3821194999,20,,3820869443,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643791,143,12,1,17,35,enzoyc121va61wtmjf4cm7p3d,1,9.6,47.9,2022-10-05T19:02:57.476Z,2022-10-06T05:54:33Z,3821834557,178,,3820869567,15,,3820869549,212,21.5,3820869551,213,5.0,3820869545,140,15.4,3820869547,141,17.6,3820869543,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643811,144,49,1,17,38,enzoyc121va61wtmjf4cm7p3d,1,19.2,9.5,2022-10-05T19:03:00.689Z,2022-10-06T05:54:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643817,145,1,1,17,38,enzoyc121va61wtmjf4cm7p3d,0,19.2,9.5,2022-10-05T19:03:00.713Z,2022-10-06T05:54:44Z,3820869679,212,31.5,3820869673,56,Back,3821834891,178,,3820869675,140,48.5,3820869681,213,0.2,3820869677,141,19.7,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643825,164,49,1,17,41,ez46dadmx0virt38cgeq2n6pf,1,50.8,75.7,2022-10-05T19:03:03.298Z,2022-10-06T05:54:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643855,165,1,1,17,43,ez46dadmx0virt38cgeq2n6pf,1,52.3,69.7,2022-10-05T19:03:05.459Z,2022-10-06T05:54:56Z,3820869859,140,45.9,3820869863,212,25.3,3820869861,141,33.9,3820869865,213,4.4,3820869857,56,Back,3821835253,178,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643889,166,1,1,17,45,ez46dadmx0virt38cgeq2n6pf,1,45.6,32.8,2022-10-05T19:03:07.411Z,2022-10-06T05:54:58Z,3820870049,140,23.0,3821835357,178,,3820870047,56,Back,3820870051,141,43.4,3820870053,212,24.8,3820870055,213,2.8,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643919,167,1,1,17,48,ez46dadmx0virt38cgeq2n6pf,0,22.5,48,2022-10-05T19:03:10.345Z,2022-10-06T05:55:01Z,3820870239,213,6.1,3821835447,178,,3820870233,140,66.0,3820870231,56,Center,3820870229,157,,3820870235,141,36.7,3820870237,212,46.3,3820870241,1,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467830941,772,67,1,17,52,enzoyc121va61wtmjf4cm7p3d,1,34.9,27.2,2022-10-05T19:03:14.649Z,2022-10-06T08:42:33Z,3821884267,233,918,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467830937,918,67,1,17,52,ez46dadmx0virt38cgeq2n6pf,0,65.1,72.8,2022-10-05T19:03:14.650Z,2022-10-06T06:16:28Z,3821884275,233,772,,,,,,,,,,,,,,,,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643925,146,1,1,17,52,enzoyc121va61wtmjf4cm7p3d,0,38.6,23.1,2022-10-05T19:03:14.666Z,2022-10-06T08:42:34Z,3820870267,140,47.7,3820870263,56,Back,3820870277,213,0.7,3820870275,212,12.8,3820870271,141,35.7,3821835675,178,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467831069,773,83,1,17,55,enzoyc121va61wtmjf4cm7p3d,1,40.4,33.3,2022-10-05T19:03:17.086Z,2022-10-06T06:16:47Z,3821884991,399,114595,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643941,168,1,1,17,55,ez46dadmx0virt38cgeq2n6pf,1,62.6,69.6,2022-10-05T19:03:17.127Z,2022-10-06T05:55:15Z,3821835843,178,,3820870371,213,5.6,3820870369,212,8.2,3820870365,140,68.5,3820870367,141,61.8,3820870363,56,Center,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643955,169,1,1,17,55,ez46dadmx0virt38cgeq2n6pf,1,68.5,61.8,2022-10-05T19:03:17.803Z,2022-10-06T05:55:17Z,3820870479,140,57.5,3820870485,213,3.6,3821835923,178,,3820870481,141,53.1,3820870483,212,13.0,3820870477,56,Center,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643987,170,1,1,17,58,ez46dadmx0virt38cgeq2n6pf,1,54.4,51.2,2022-10-05T19:03:20.412Z,2022-10-06T05:55:20Z,3820870691,212,26.0,3820870693,213,4.9,3820870687,140,60.2,3821836027,178,,3820870685,56,Right,3820870689,141,14.1,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643997,171,1,1,18,2,ez46dadmx0virt38cgeq2n6pf,1,58,26.7,2022-10-05T19:03:24.347Z,2022-10-06T05:55:24Z,3820870729,56,Center,3821836127,178,,3820870737,212,13.1,3820870741,213,0.9,3820870733,141,41.8,3820870731,140,65.8,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467643999,172,61,1,18,3,ez46dadmx0virt38cgeq2n6pf,0,66,42.1,2022-10-05T19:03:25.191Z,2022-10-06T05:55:31Z,3820870751,56,Center,3821836345,178,,,,,,,,,,,,,,,,,,,,c4g43ghalkakgcgv1jzaum11x,A. Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644017,147,1,1,18,4,enzoyc121va61wtmjf4cm7p3d,0,35.2,70.2,2022-10-05T19:03:26.065Z,2022-10-06T05:55:34Z,3820870855,212,34.4,3820870857,213,6.2,3820870847,157,,3820870851,140,67.9,3820870853,141,68.1,3820870849,56,Center,3821836423,178,,3820870859,1,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644075,173,1,1,18,7,ez46dadmx0virt38cgeq2n6pf,0,43.5,33.9,2022-10-05T19:03:29.035Z,2022-10-06T05:55:39Z,3820871153,56,Back,3820871151,3,,3820871155,140,48.7,3820871157,141,42.7,3821836525,178,,3820871161,213,0.8,3820871159,212,8.1,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644079,174,4,1,18,10,ez46dadmx0virt38cgeq2n6pf,1,47.9,36.7,2022-10-05T19:03:32.149Z,2022-10-06T05:55:52Z,3820871179,56,Back,3820871177,294,,3820871181,152,,3820871183,286,,3820871175,13,,3820871275,233,148,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644091,148,4,1,18,10,enzoyc121va61wtmjf4cm7p3d,0,52.1,63.3,2022-10-05T19:03:32.150Z,2022-10-06T05:55:52Z,3821836807,178,,3820871257,13,,3820871259,294,,3820871279,233,174,3820871263,152,,3820871261,56,Center,3820871265,285,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644537,175,1,1,18,58,ez46dadmx0virt38cgeq2n6pf,0,48.7,40.9,2022-10-05T19:04:20.028Z,2022-10-06T05:55:55Z,3820873697,141,89.6,3820873685,152,,3820873677,5,,3821836923,178,,3820873699,212,46.0,3820873689,56,Left,3820873693,140,79.1,3820873681,155,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,3820873701,213,3820873703,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644553,149,44,1,19,0,enzoyc121va61wtmjf4cm7p3d,1,23.8,11.8,2022-10-05T19:04:22.796Z,2022-10-06T08:42:34Z,3820873797,233,176,3820873773,285,,3820873771,56,Back,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644541,176,44,1,19,0,ez46dadmx0virt38cgeq2n6pf,0,76.2,88.2,2022-10-05T19:04:22.797Z,2022-10-06T05:55:59Z,3820873833,233,149,3820873723,286,,3820873721,56,Left,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644559,150,49,1,19,3,enzoyc121va61wtmjf4cm7p3d,1,30.4,13.4,2022-10-05T19:04:25.237Z,2022-10-06T08:41:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644607,151,1,1,19,5,enzoyc121va61wtmjf4cm7p3d,0,32.9,33.6,2022-10-05T19:04:27.459Z,2022-10-06T05:56:10Z,3820874079,213,0.6,3821837493,178,,3820874069,155,,3820874071,56,Left,3820874073,140,76.3,3820874077,212,56.3,3820874081,1,,3820874075,141,82.3,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644619,177,1,1,19,9,ez46dadmx0virt38cgeq2n6pf,1,32.9,18.8,2022-10-05T19:04:31.400Z,2022-10-06T05:56:13Z,3820874127,140,13.3,3820874123,56,Back,3820874131,212,23.7,3821837621,178,,3820874133,213,2.6,3820874129,141,36.0,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644623,178,49,1,19,11,ez46dadmx0virt38cgeq2n6pf,1,10.2,41.2,2022-10-05T19:04:32.916Z,2022-10-06T05:56:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644659,179,1,1,19,11,ez46dadmx0virt38cgeq2n6pf,1,10.2,41.2,2022-10-05T19:04:32.971Z,2022-10-06T05:56:19Z,3820874311,140,37.5,3820874313,141,18.0,3820874315,212,32.7,3820874317,213,5.8,3820874309,56,Back,3820874319,1,,3821837779,178,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644683,180,1,1,19,13,ez46dadmx0virt38cgeq2n6pf,1,38.1,18,2022-10-05T19:04:35.204Z,2022-10-06T05:56:22Z,3821837883,178,,3820874439,141,18.0,3820874443,213,3.1,3820874441,212,15.8,3820874437,140,23.1,3820874435,56,Back,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644707,181,1,1,19,16,ez46dadmx0virt38cgeq2n6pf,0,25.4,15,2022-10-05T19:04:38.395Z,2022-10-06T05:56:25Z,3820874549,1,,3820874539,56,Right,3820874537,155,,3820874543,141,11.1,3820874541,140,64.2,3821837977,178,,3820874545,212,40.8,3820874547,213,6.2,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644747,152,1,1,19,19,enzoyc121va61wtmjf4cm7p3d,0,35.1,79,2022-10-05T19:04:41.791Z,2022-10-06T05:56:32Z,3820874837,56,Left,3820874843,212,33.1,3820874841,141,87.8,3820874835,3,,3820874847,1,,3820874845,213,0.2,3821838227,178,,3820874839,140,66.1,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644733,182,44,1,19,23,ez46dadmx0virt38cgeq2n6pf,1,33,15,2022-10-05T19:04:45.504Z,2022-10-06T08:42:35Z,3820874743,56,Back,3820874887,233,153,3820874745,285,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644751,153,44,1,19,23,enzoyc121va61wtmjf4cm7p3d,0,67,85,2022-10-05T19:04:45.505Z,2022-10-06T05:56:38Z,3820874865,286,,3820874863,56,Left,3820874895,233,182,,,,,,,,,,,,,,,,dggymph6p6xe8s3h2hae5p5g5,B. Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644741,183,1,1,19,23,ez46dadmx0virt38cgeq2n6pf,0,32,17.7,2022-10-05T19:04:45.531Z,2022-10-06T08:42:35Z,3820874805,212,9.9,3820874807,213,6.0,3820874797,3,,3820874803,141,13.1,3820874801,140,40.9,3821838625,388,,3820874799,56,Back,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644759,154,44,1,19,25,enzoyc121va61wtmjf4cm7p3d,1,60,87.2,2022-10-05T19:04:47.003Z,2022-10-06T08:42:35Z,3820874941,233,184,3820874919,56,Left,3820874923,286,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644743,184,44,1,19,25,ez46dadmx0virt38cgeq2n6pf,0,40,12.8,2022-10-05T19:04:47.004Z,2022-10-06T05:56:45Z,3820874945,233,154,3820874813,285,,3820874811,56,Back,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644767,155,1,1,19,25,enzoyc121va61wtmjf4cm7p3d,1,60.9,87.4,2022-10-05T19:04:47.050Z,2022-10-06T08:42:36Z,3820874979,56,Left,3820874977,3,,3821838797,388,,3820874985,212,9.4,3820874987,213,0.1,3820874983,141,88.6,3820874981,140,69.8,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644769,156,49,1,19,26,enzoyc121va61wtmjf4cm7p3d,1,70.2,89,2022-10-05T19:04:48.127Z,2022-10-06T05:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dggymph6p6xe8s3h2hae5p5g5,B. Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644787,157,1,1,19,27,enzoyc121va61wtmjf4cm7p3d,1,70.2,89,2022-10-05T19:04:49.632Z,2022-10-06T05:56:59Z,3821839151,178,,3820875055,56,Left,3820875057,140,62.6,3820875063,213,3.3,3820875061,212,8.0,3820875059,141,87.5,,,,,,,dggymph6p6xe8s3h2hae5p5g5,B. Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644791,158,3,1,19,29,enzoyc121va61wtmjf4cm7p3d,1,56.4,93.1,2022-10-05T19:04:51.479Z,2022-10-06T05:57:10Z,3821839595,178,,3820875079,286,,3820875077,56,Left,3821196901,464,,3820875097,233,185,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644771,185,45,1,19,29,ez46dadmx0virt38cgeq2n6pf,0,43.6,6.9,2022-10-05T19:04:51.479Z,2022-10-06T05:57:10Z,3820875115,233,158,3820874993,285,,3820874991,56,Back,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644797,159,1,1,19,30,enzoyc121va61wtmjf4cm7p3d,0,61.3,89.3,2022-10-05T19:04:52.769Z,2022-10-06T05:57:23Z,3820875129,212,7.0,3820875123,56,Left,3821840079,178,,3820875127,141,87.1,3820875131,213,6.1,3820875125,140,67.8,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644789,186,49,1,19,31,ez46dadmx0virt38cgeq2n6pf,1,40,10,2022-10-05T19:04:53.086Z,2022-10-06T08:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644807,187,4,1,19,33,ez46dadmx0virt38cgeq2n6pf,1,37.3,11,2022-10-05T19:04:55.255Z,2022-10-06T05:57:33Z,3820875207,265,,3820875325,233,160,3820875205,152,,3820875209,286,,3820875203,56,Back,3820875201,13,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467644815,160,4,1,19,33,enzoyc121va61wtmjf4cm7p3d,0,62.7,89,2022-10-05T19:04:55.256Z,2022-10-06T05:57:32Z,3820875261,13,,3820875333,233,187,3820875267,152,,3820875751,265,,3820875265,56,Left,3821840425,178,,3820875269,285,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
