id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2440143087,47,44,1,9,27,besu5lkqmra07drq1czpr0tk4,1,33.6,71.1,2022-07-30T11:09:58.959Z,2022-07-30T19:06:16Z,3674520641,285,,3674520723,233,116,3674520639,56,Back,,,,,,,,,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143095,116,44,1,9,27,cnnku8uihko7u4th0fms4pvg6,0,66.4,28.9,2022-07-30T11:09:58.960Z,2022-07-30T18:12:50Z,3674520665,286,,3674520767,233,47,3674520663,56,Center,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143099,48,1,1,9,27,besu5lkqmra07drq1czpr0tk4,0,32.6,66.6,2022-07-30T11:09:58.993Z,2022-07-30T19:06:17Z,3674520679,3,,3674520681,56,Back,3674520685,141,67.2,3674520691,213,0.0,3674520687,212,8.5,3676240227,388,,3674520683,140,40.7,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143163,117,1,1,9,28,cnnku8uihko7u4th0fms4pvg6,1,58.1,27.6,2022-07-30T11:10:00.310Z,2022-07-30T18:13:01Z,3674521033,141,8.5,3676240691,178,,3674521031,140,58.7,3674521037,213,4.8,3674521035,212,13.0,3674521029,56,Right,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143177,118,1,1,9,30,cnnku8uihko7u4th0fms4pvg6,1,58.7,8.5,2022-07-30T11:10:02.509Z,2022-07-30T18:13:06Z,3676241135,178,,3674521095,140,58.5,3674521101,213,1.6,3674521093,56,Center,3674521099,212,12.2,3674521097,141,26.4,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143181,119,50,1,9,32,cnnku8uihko7u4th0fms4pvg6,1,59.1,29.5,2022-07-30T11:10:04.458Z,2022-07-30T18:13:17Z,3674521109,56,Center,3674521183,233,49,3674521111,286,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143189,49,7,1,9,33,besu5lkqmra07drq1czpr0tk4,0,40.9,70.5,2022-07-30T11:10:05.322Z,2022-07-30T18:13:22Z,3674521151,285,,3675879699,383,,3674521149,56,Back,3674521179,233,119,3676242215,178,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143205,120,1,1,9,35,cnnku8uihko7u4th0fms4pvg6,1,69.9,17.1,2022-07-30T11:10:06.745Z,2022-07-30T18:13:25Z,3676242401,178,,3674521235,56,Right,3674521241,212,9.1,3674521243,213,5.6,3674521237,140,76.7,3674521239,141,8.9,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143217,121,1,1,9,36,cnnku8uihko7u4th0fms4pvg6,1,76.7,8.9,2022-07-30T11:10:08.249Z,2022-07-30T18:13:27Z,3674521313,212,8.5,3676242587,178,,3674521309,140,68.7,3674521311,141,11.1,3674521315,213,3.0,3674521307,56,Right,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143231,122,1,1,9,38,cnnku8uihko7u4th0fms4pvg6,1,68,11.6,2022-07-30T11:10:10.181Z,2022-07-30T18:13:31Z,3674521407,213,6.0,3676242823,178,,3674521403,141,7.6,3674521401,140,75.5,3674521405,212,8.3,3674521399,56,Right,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440474669,1590,43,1,9,39,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-07-30T11:10:11.129Z,2022-07-30T18:43:16Z,3676342621,144,82,3676342431,178,0,,,,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143267,123,1,1,9,40,cnnku8uihko7u4th0fms4pvg6,1,75.5,7.7,2022-07-30T11:10:12.331Z,2022-07-30T18:13:34Z,3674521609,212,16.9,3674521611,213,1.2,3674521607,141,31.0,3674521603,56,Center,3674521605,140,81.2,3676242963,178,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143283,124,1,1,9,42,cnnku8uihko7u4th0fms4pvg6,1,81.1,31,2022-07-30T11:10:14.033Z,2022-07-30T18:14:06Z,3674521685,56,Center,3676243167,178,,3674521691,212,13.6,3674521687,140,68.2,3674521689,141,30.0,3674521693,213,3.2,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143315,125,1,1,9,44,cnnku8uihko7u4th0fms4pvg6,1,68.2,30,2022-07-30T11:10:15.848Z,2022-07-30T18:14:10Z,3674521831,56,Center,3674521835,141,50.3,3676243311,178,,3674521837,212,13.8,3674521839,213,1.6,3674521833,140,68.2,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143333,126,1,1,9,46,cnnku8uihko7u4th0fms4pvg6,1,67.9,53.1,2022-07-30T11:10:17.870Z,2022-07-30T18:14:15Z,3676243441,178,,3674521903,140,70.5,3674521899,56,Left,3674521907,141,80.9,3674521915,213,1.4,3674521911,212,19.1,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143397,127,1,1,9,48,cnnku8uihko7u4th0fms4pvg6,1,70.4,82.1,2022-07-30T11:10:20.105Z,2022-07-30T18:14:21Z,3674522287,141,95.3,3674522289,212,13.5,3674522283,56,Left,3674522285,140,80.0,3676245651,178,,3674522291,213,0.7,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143429,128,1,1,9,54,cnnku8uihko7u4th0fms4pvg6,1,90.4,89.1,2022-07-30T11:10:26.217Z,2022-07-30T18:14:26Z,3674522469,212,10.3,3674522467,141,86.0,3676245923,178,,3674522463,140,80.8,3674522457,56,Left,3674522473,213,3.3,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143449,129,1,1,9,57,cnnku8uihko7u4th0fms4pvg6,0,86.7,84.2,2022-07-30T11:10:29.534Z,2022-07-30T18:14:35Z,3674522569,212,24.5,3675880657,224,,3675880659,72,,3674522563,140,91.9,3674522557,2,,3674522573,213,4.9,3674522559,155,,3674522561,56,Center,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,3674522565,141,,49.1,3676246231,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143457,50,44,1,9,59,besu5lkqmra07drq1czpr0tk4,1,9,55.6,2022-07-30T11:10:30.966Z,2022-07-30T19:06:17Z,3674522617,56,Back,3674522619,285,,3674522627,233,130,,,,,,,,,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143453,130,44,1,9,59,cnnku8uihko7u4th0fms4pvg6,0,91,44.4,2022-07-30T11:10:30.967Z,2022-07-30T18:14:42Z,3674522589,286,,3674522637,233,50,3674522587,56,Center,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143459,51,12,1,9,59,besu5lkqmra07drq1czpr0tk4,1,10,60,2022-07-30T11:10:31.074Z,2022-07-30T19:06:17Z,3676247097,388,,3674522645,212,25.6,3674522641,140,30.2,3674522643,141,81.1,3674522639,56,Back,3674522661,15,,3674522647,213,0.6,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143487,131,1,1,10,4,cnnku8uihko7u4th0fms4pvg6,1,75.6,29.7,2022-07-30T11:10:35.798Z,2022-07-30T18:14:57Z,3676247787,178,,3674522813,212,3.5,3674522809,140,77.9,3674522807,56,Center,3674522811,141,33.4,3674522815,213,0.8,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143493,132,1,1,10,5,cnnku8uihko7u4th0fms4pvg6,1,78.3,30.7,2022-07-30T11:10:37.645Z,2022-07-30T18:15:06Z,3674522835,56,Center,3674522841,212,8.1,3674522837,140,85.8,3674522839,141,33.6,3676248363,178,,3674522843,213,0.2,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143495,133,61,1,10,6,cnnku8uihko7u4th0fms4pvg6,0,85.8,34.5,2022-07-30T11:10:38.089Z,2022-07-30T18:15:11Z,3674522847,56,Center,3676248575,178,,,,,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143509,52,1,1,10,7,besu5lkqmra07drq1czpr0tk4,1,13.4,68.8,2022-07-30T11:10:38.962Z,2022-07-30T18:15:15Z,3674522919,56,Back,3674522925,212,11.1,3674522921,140,24.0,3676248725,178,,3674522927,213,0.0,3674522923,141,69.1,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440475789,564,67,1,10,8,besu5lkqmra07drq1czpr0tk4,1,23.3,68.8,2022-07-30T11:10:39.804Z,2022-07-30T19:06:18Z,3676347949,233,1641,,,,,,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440475783,1641,67,1,10,8,cnnku8uihko7u4th0fms4pvg6,0,76.7,31.2,2022-07-30T11:10:39.805Z,2022-07-30T18:44:49Z,3676347971,233,564,,,,,,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143517,53,1,1,10,8,besu5lkqmra07drq1czpr0tk4,1,24,69.1,2022-07-30T11:10:39.827Z,2022-07-30T19:06:18Z,3676248929,178,,3674522965,140,25.6,3674522971,213,1.4,3674522963,56,Back,3674522969,212,11.3,3674522967,141,85.6,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143525,54,49,1,10,9,besu5lkqmra07drq1czpr0tk4,1,25.6,85.6,2022-07-30T11:10:40.956Z,2022-07-30T18:15:56Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143529,55,50,1,10,9,besu5lkqmra07drq1czpr0tk4,1,28.2,81.9,2022-07-30T11:10:41.060Z,2022-07-30T18:15:52Z,3674527701,285,,3674522999,56,Back,3674527721,233,134,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143521,134,7,1,10,10,cnnku8uihko7u4th0fms4pvg6,1,71.8,18.1,2022-07-30T11:10:41.679Z,2022-07-30T18:16:02Z,3674527441,286,,3674527717,233,55,3675884367,383,,3674522977,56,Right,3676251369,178,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440475925,1644,43,1,10,11,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-07-30T11:10:43.125Z,2022-07-30T18:45:02Z,3676348653,178,0,3676348797,144,82,,,,,,,,,,,,,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143559,135,49,1,10,11,cnnku8uihko7u4th0fms4pvg6,1,62.4,42.5,2022-07-30T11:10:43.129Z,2022-07-30T19:07:33Z,,,,,,,,,,,,,,,,,,,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143569,136,1,1,10,12,cnnku8uihko7u4th0fms4pvg6,1,60.4,43.7,2022-07-30T11:10:44.137Z,2022-07-30T18:16:13Z,3676252009,178,,3674523235,141,58.1,3674523231,56,Center,3674523233,140,50.7,3674523239,213,2.4,3674523237,212,14.1,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143581,137,1,1,10,15,cnnku8uihko7u4th0fms4pvg6,1,51,60.2,2022-07-30T11:10:47.087Z,2022-07-30T18:16:20Z,3674523299,141,93.0,3674523303,213,1.3,3674523297,140,56.3,3674523295,56,Left,3674523301,212,23.0,3676252539,178,,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143627,138,1,1,10,17,cnnku8uihko7u4th0fms4pvg6,1,56.3,93,2022-07-30T11:10:49.343Z,2022-07-30T18:16:26Z,3674523595,141,96.2,3674523591,56,Left,3674523597,212,10.6,3674523599,213,0.2,3674523593,140,66.2,3676252911,178,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143689,139,1,1,10,23,cnnku8uihko7u4th0fms4pvg6,1,72.6,75.3,2022-07-30T11:10:55.423Z,2022-07-30T18:16:31Z,3674523943,141,35.1,3674523947,212,40.8,3674523939,140,43.8,3674523949,213,3.9,3676253165,178,,3674523951,1,,3674523935,56,Back,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143727,140,1,1,10,28,cnnku8uihko7u4th0fms4pvg6,1,41.9,34.9,2022-07-30T11:10:59.739Z,2022-07-30T18:16:36Z,3674524143,140,25.1,3674524147,212,24.6,3674524149,213,2.4,3674524141,56,Back,3676253623,178,,3674524145,141,60.2,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143777,141,1,1,10,30,cnnku8uihko7u4th0fms4pvg6,1,25.1,60.3,2022-07-30T11:11:02.337Z,2022-07-30T18:16:42Z,3674524451,212,17.2,3674524445,56,Back,3676253951,178,,3674524453,213,0.5,3674524447,140,39.4,3674524449,141,72.6,,,,,,,60ahvhvx30iw7abq1hxrzd0wl,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143819,142,1,1,10,34,cnnku8uihko7u4th0fms4pvg6,1,41.3,67,2022-07-30T11:11:06.081Z,2022-07-30T18:16:45Z,3676254119,178,,3674524651,141,20.9,3674524655,213,4.9,3674524653,212,31.7,3674524649,140,45.6,3674524647,56,Back,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143921,143,1,1,10,39,cnnku8uihko7u4th0fms4pvg6,1,58.7,16.2,2022-07-30T11:11:10.894Z,2022-07-30T18:16:47Z,3674525155,213,5.8,3674525151,141,4.7,3676254271,178,,3674525149,140,74.3,3674525147,56,Right,3674525153,212,18.2,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143925,144,50,1,10,42,cnnku8uihko7u4th0fms4pvg6,1,88.4,8.9,2022-07-30T11:11:14.294Z,2022-07-30T18:16:58Z,3674525167,56,Right,3674525169,286,,3674525371,233,56,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143949,56,7,1,10,44,besu5lkqmra07drq1czpr0tk4,1,11.6,91.1,2022-07-30T11:11:15.824Z,2022-07-30T18:17:05Z,3674525305,56,Back,3674525301,167,,3676255111,389,,3674525339,233,144,3674525309,285,,3675887251,385,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143951,57,6,1,10,46,besu5lkqmra07drq1czpr0tk4,0,6.2,91,2022-07-30T11:11:18.635Z,2022-07-30T18:17:14Z,3674525323,73,,3674525315,56,Back,3674525375,233,145,,,,,,,,,,,,,,,,8d9kq8ab5olsc1w1swicqemay,P. Čančar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440143941,145,6,1,10,46,cnnku8uihko7u4th0fms4pvg6,1,93.8,9,2022-07-30T11:11:18.635Z,2022-07-30T18:17:15Z,3674525353,233,57,3674525271,56,Right,3674525273,75,,,,,,,,,,,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144239,146,1,1,11,17,cnnku8uihko7u4th0fms4pvg6,0,99.5,0.5,2022-07-30T11:11:48.763Z,2022-07-30T18:17:23Z,3676256159,178,,3674526963,155,,3674526975,213,1.8,3674526971,141,42.4,3674526967,56,Center,3674526969,140,92.4,3675887693,20,,3674526959,2,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,3674526965,224,,,3674526961,6,,3674526973,212,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,
2440144269,58,12,1,11,18,besu5lkqmra07drq1czpr0tk4,1,10.7,64.9,2022-07-30T11:11:49.724Z,2022-07-30T18:17:31Z,3674527145,213,0.2,3674527141,141,71.1,3674527143,212,27.7,3674527157,15,,3674527137,56,Back,3676256515,388,,3674527139,140,36.8,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144357,147,1,1,11,25,cnnku8uihko7u4th0fms4pvg6,1,57.9,14.1,2022-07-30T11:11:56.873Z,2022-07-30T18:17:38Z,3674527599,141,37.3,3674527601,212,15.8,3676256939,178,,3674527603,213,1.5,3674527595,140,58.3,3674527591,56,Center,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144373,148,1,1,11,26,cnnku8uihko7u4th0fms4pvg6,1,57.7,35.4,2022-07-30T11:11:57.962Z,2022-07-30T18:17:42Z,3676257213,178,,3674527691,140,57.6,3674527695,212,15.0,3674527693,141,13.4,3674527697,213,4.7,3674527689,56,Right,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144391,149,1,1,11,29,cnnku8uihko7u4th0fms4pvg6,1,56.7,17,2022-07-30T11:12:01.219Z,2022-07-30T18:17:47Z,3674527843,141,41.8,3674527847,213,2.0,3674527839,56,Back,3674527845,212,18.7,3674527841,140,49.0,3676257497,178,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144409,150,1,1,11,33,cnnku8uihko7u4th0fms4pvg6,1,53.4,52.2,2022-07-30T11:12:05.163Z,2022-07-30T18:17:50Z,3674527925,56,Left,3674527935,141,82.1,3676257649,178,,3674527937,212,20.4,3674527929,140,55.2,3674527939,213,1.5,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144417,151,1,1,11,35,cnnku8uihko7u4th0fms4pvg6,1,55.3,81.1,2022-07-30T11:12:07.376Z,2022-07-30T18:17:53Z,3674527973,213,4.4,3676257843,178,,3674527965,56,Center,3674527971,212,9.3,3674527969,141,68.1,3674527967,140,52.7,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144445,152,1,1,11,39,cnnku8uihko7u4th0fms4pvg6,1,53.6,59.7,2022-07-30T11:12:10.678Z,2022-07-30T18:18:02Z,3676258355,178,,3674528123,1,,3674528115,140,58.1,3674528113,56,Right,3674528117,141,13.1,3674528121,213,4.9,3674528119,212,32.0,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144473,153,1,1,11,42,cnnku8uihko7u4th0fms4pvg6,1,59,13.4,2022-07-30T11:12:14.423Z,2022-07-30T18:18:10Z,3674528277,213,1.2,3674528273,141,32.8,3676258875,178,,3674528271,140,64.0,3674528275,212,14.2,3674528269,56,Center,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144479,154,1,1,11,45,cnnku8uihko7u4th0fms4pvg6,1,64.1,30.7,2022-07-30T11:12:17.500Z,2022-07-30T18:18:14Z,3674528307,140,59.8,3674528311,212,6.2,3674528309,141,24.4,3674528305,56,Center,3676259059,178,,3674528313,213,3.9,,,,,,,90ibgoec1k1npb1odsqwpfx1,G. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144541,155,1,1,11,47,cnnku8uihko7u4th0fms4pvg6,1,60.1,24.9,2022-07-30T11:12:18.987Z,2022-07-30T18:18:19Z,3674528613,155,,3674528617,140,52.5,3676259425,178,,3674528621,212,31.8,3674528619,141,70.2,3674528623,213,1.8,3674528615,56,Center,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144565,156,1,1,11,51,cnnku8uihko7u4th0fms4pvg6,1,55,74.7,2022-07-30T11:12:23.006Z,2022-07-30T18:18:27Z,3674528733,140,70.7,3674528731,56,Left,3674528737,212,20.4,3674528735,141,92.4,3676260093,178,,3674528739,213,0.6,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144587,157,1,1,11,56,cnnku8uihko7u4th0fms4pvg6,1,70.5,90.3,2022-07-30T11:12:27.946Z,2022-07-30T18:18:31Z,3674528877,213,4.4,3674528873,141,76.0,3676260317,178,,3674528871,140,67.0,3674528875,212,10.4,3674528869,56,Center,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144605,158,1,1,11,58,cnnku8uihko7u4th0fms4pvg6,1,66.8,74.1,2022-07-30T11:12:29.715Z,2022-07-30T18:18:37Z,3674528959,140,66.6,3676260671,178,,3674528961,141,63.0,3674528965,213,4.7,3674528957,56,Center,3674528963,212,7.6,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144643,159,1,1,11,59,cnnku8uihko7u4th0fms4pvg6,1,66.6,63.3,2022-07-30T11:12:30.895Z,2022-07-30T18:18:41Z,3674529185,140,61.1,3674529191,213,2.1,3674529183,56,Center,3676260885,178,,3674529187,141,78.4,3674529189,212,11.8,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144657,160,1,1,12,1,cnnku8uihko7u4th0fms4pvg6,1,61.1,78.4,2022-07-30T11:12:33.019Z,2022-07-30T18:18:47Z,3674529255,140,75.7,3674529257,141,92.4,3674529259,212,18.0,3674529261,213,0.6,3676261283,178,,3674529253,56,Left,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144671,161,1,1,12,4,cnnku8uihko7u4th0fms4pvg6,0,76.7,92.4,2022-07-30T11:12:35.665Z,2022-07-30T18:18:53Z,3674529329,212,19.0,3675892923,224,,3674529327,141,69.6,3674529323,56,Center,3676261699,178,,3674529331,213,5.3,3674529325,140,87.2,3674529321,155,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,3674529319,2,,,3675892925,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144693,59,12,1,12,5,besu5lkqmra07drq1czpr0tk4,1,10.5,42.8,2022-07-30T11:12:37.335Z,2022-07-30T18:18:58Z,3674529411,56,Back,3674529415,141,39.4,3674529413,140,25.1,3676261897,388,,3674529489,15,,3674529417,212,15.5,3674529419,213,6.1,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440144757,162,1,1,12,8,cnnku8uihko7u4th0fms4pvg6,1,75.3,69,2022-07-30T11:12:39.801Z,2022-07-30T18:19:04Z,3674529753,141,92.3,3674529749,56,Left,3674529757,213,1.8,3676262297,178,,3674529755,212,16.1,3674529751,140,72.5,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440479483,1835,43,1,12,10,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-07-30T11:12:42.282Z,2022-07-30T18:49:41Z,3676366715,144,82,3676366151,178,0,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
