id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,assist,qualifier/20/id,qualifier/20/qualifierId
2533728325,362,5,1,45,42,759fhii7hsnldanli06j5jmf6,0,101.1,40.3,2023-04-15T14:47:37.462Z,2023-04-16T02:11:46Z,4190798373,346,,4190798499,233,425,4190798369,56,Center,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728287,425,5,1,45,42,4qdzzur2cuuridyb0jso8mksi,1,-1.1,59.7,2023-04-15T14:47:37.462Z,2023-04-16T02:11:46Z,4190798487,233,362,4190798169,346,,4190798167,56,Back,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533728643,363,17,1,45,53,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-15T14:47:48.298Z,2023-04-16T02:11:47Z,4190800033,13,243,4190800031,392,,4190800029,31,,,,,,,,,,,,,,,,,bk1tvg8t79kbsmnf2i39or6c5,C. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729457,426,1,1,46,18,4qdzzur2cuuridyb0jso8mksi,1,4.4,49.5,2023-04-15T14:48:12.739Z,2023-04-16T02:11:55Z,4190803989,212,45.6,4192330319,189,,4190803995,1,,4190803993,213,0.1,4190803975,124,,4190803981,56,Back,4190804001,74,,4190803987,141,55.9,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4190803983,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534014855,812,61,1,46,19,4qdzzur2cuuridyb0jso8mksi,1,47.8,55.9,2023-04-15T14:48:14.649Z,2023-04-16T02:12:22Z,4193611489,21,,4192330913,56,Back,4193611491,178,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729589,427,1,1,46,20,4qdzzur2cuuridyb0jso8mksi,1,61.2,50.4,2023-04-15T14:48:15.572Z,2023-04-16T02:12:28Z,4190804667,213,5.1,4190804663,141,29.5,4190804657,155,,4190804661,140,66.5,4193611771,178,,4190804665,212,15.3,4190804659,56,Center,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729695,428,1,1,46,26,4qdzzur2cuuridyb0jso8mksi,1,69.5,51.8,2023-04-15T14:48:21.605Z,2023-04-16T02:12:38Z,4190805189,141,61.7,4190805185,140,70.2,4190805195,213,1.5,4190805193,212,6.8,4193612213,178,,4190805183,56,Center,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729771,429,1,1,46,29,4qdzzur2cuuridyb0jso8mksi,1,69,54.2,2023-04-15T14:48:24.111Z,2023-04-16T02:12:42Z,4190805543,56,Right,4190805547,141,13.8,4193612417,178,,4190805551,213,5.0,4190805549,212,28.9,4190805545,140,77.4,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729861,430,1,1,46,32,4qdzzur2cuuridyb0jso8mksi,0,79.5,13.2,2023-04-15T14:48:27.194Z,2023-04-16T02:12:45Z,4190805969,140,93.2,4193612591,178,,4192334045,224,,4192334051,20,,4190805961,2,,4190805971,141,59.4,4190805975,213,1.1,4190805963,155,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,4190805973,212,34.6,4190805977,1,4190805967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533729973,364,12,1,46,34,759fhii7hsnldanli06j5jmf6,1,10.6,31.3,2023-04-15T14:48:29.184Z,2023-04-16T02:12:49Z,4190806483,56,Back,4190806487,141,26.7,4193612727,388,,4190806491,213,6.2,4190806489,212,28.9,4190806485,140,38.0,4190806539,15,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730039,365,4,1,46,38,759fhii7hsnldanli06j5jmf6,1,34.8,35.4,2023-04-15T14:48:33.080Z,2023-04-16T02:12:55Z,4190806789,286,,4190806785,265,,4190806781,152,,4190806779,56,Back,4190806775,13,,4190807079,233,431,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533730095,431,4,1,46,38,4qdzzur2cuuridyb0jso8mksi,0,65.2,64.6,2023-04-15T14:48:33.081Z,2023-04-16T02:12:55Z,4190807095,233,365,4190807029,13,,4190807043,285,,4190807041,265,,4190807033,56,Center,4190807037,152,,4193613149,178,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731113,366,1,1,47,21,759fhii7hsnldanli06j5jmf6,0,29.8,45.8,2023-04-15T14:49:16.536Z,2023-04-16T02:12:57Z,4190812199,140,82.3,4190812191,5,,4190812195,152,,4190812203,212,58.3,4193613241,178,,4190812197,56,Center,4190812201,141,73.8,4190812205,213,0.3,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,4190818263,1,,4190812193,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731203,432,44,1,47,25,4qdzzur2cuuridyb0jso8mksi,1,17.9,24.3,2023-04-15T14:49:20.163Z,2023-04-16T09:25:45Z,4190812653,285,,4190812827,233,367,4190812651,56,Back,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731207,367,44,1,47,25,759fhii7hsnldanli06j5jmf6,0,82.1,75.7,2023-04-15T14:49:20.164Z,2023-04-16T02:13:04Z,4190812669,56,Center,4190812671,286,,4190812869,233,432,,,,,,,,,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731211,433,12,1,47,25,4qdzzur2cuuridyb0jso8mksi,1,15.8,23.4,2023-04-15T14:49:20.201Z,2023-04-16T09:25:46Z,4193613675,388,,4190812683,212,9.2,4190812679,140,21.8,4190812745,15,,4190812677,56,Back,4190812685,213,0.8,4190812681,141,33.3,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731281,434,1,1,47,26,4qdzzur2cuuridyb0jso8mksi,0,22.9,36.3,2023-04-15T14:49:21.207Z,2023-04-16T02:13:17Z,4190812989,141,38.8,4190812985,56,Back,4190812995,1,,4190812991,212,1.7,4193614051,178,,4190812987,140,22.8,4190812993,213,1.6,4190812983,157,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534016365,743,61,1,47,26,759fhii7hsnldanli06j5jmf6,1,77.9,62.8,2023-04-15T14:49:21.286Z,2023-04-16T02:13:29Z,4192339453,56,Center,4193614613,178,,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731287,435,49,1,47,28,4qdzzur2cuuridyb0jso8mksi,1,36,69.9,2023-04-15T14:49:23.433Z,2023-04-16T02:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731313,436,1,1,47,28,4qdzzur2cuuridyb0jso8mksi,1,36,69.9,2023-04-15T14:49:23.529Z,2023-04-16T02:13:55Z,4190813189,56,Back,4190813195,212,8.5,4193615439,178,,4190813191,140,31.1,4190813193,141,59.9,4190813197,213,4.1,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731411,437,1,1,47,29,4qdzzur2cuuridyb0jso8mksi,1,29.4,59.4,2023-04-15T14:49:24.727Z,2023-04-16T02:14:00Z,4190813789,56,Back,4193615803,178,,4190813795,212,15.8,4190813791,140,26.3,4190813793,141,82.1,4190813797,213,1.8,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731489,438,1,1,47,37,4qdzzur2cuuridyb0jso8mksi,1,31.6,76.4,2023-04-15T14:49:31.858Z,2023-04-16T02:14:02Z,4190814183,140,20.1,4190814187,141,60.9,4193615951,178,,4190814191,213,3.9,4190814189,212,16.0,4190814181,56,Back,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731663,439,1,1,47,40,4qdzzur2cuuridyb0jso8mksi,1,30,56.9,2023-04-15T14:49:35.618Z,2023-04-16T02:14:05Z,4190815139,140,39.9,4190815143,212,27.9,4193616101,178,,4190815137,56,Back,4190815141,141,18.9,4190815145,213,5.1,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731731,440,1,1,47,48,4qdzzur2cuuridyb0jso8mksi,1,60.5,40.9,2023-04-15T14:49:42.985Z,2023-04-16T02:14:09Z,4190815477,141,81.1,4190815481,213,1.7,4193616277,178,,4190815473,56,Left,4190815479,212,27.4,4190815475,140,58.2,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533731835,441,1,1,47,53,4qdzzur2cuuridyb0jso8mksi,1,59.6,84.2,2023-04-15T14:49:48Z,2023-04-16T02:14:16Z,4193616643,178,,4190816053,141,71.7,4190816057,213,3.7,4190816055,212,17.3,4190816051,140,45.3,4190816049,56,Back,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533732031,442,1,1,47,57,4qdzzur2cuuridyb0jso8mksi,1,55.6,65.5,2023-04-15T14:49:51.999Z,2023-04-16T02:14:20Z,4193616809,178,,4190816883,140,59.9,4190816879,155,,4190816887,141,7.3,4190816893,213,4.8,4190816891,212,39.8,4190816895,1,,4190816881,56,Right,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533732055,368,30,1,48,1,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-15T14:49:56.097Z,2023-04-16T02:14:24Z,4190816993,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533732073,443,30,1,48,1,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-15T14:49:56.097Z,2023-04-16T02:14:23Z,4190817093,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533748733,369,32,2,45,0,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-15T15:06:03.034Z,2023-04-15T21:38:56Z,4190899623,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533748709,444,32,2,45,0,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-15T15:06:03.034Z,2023-04-15T15:06:03Z,4190899437,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533748867,445,1,2,45,0,4qdzzur2cuuridyb0jso8mksi,1,49.9,50,2023-04-15T15:06:03.056Z,2023-04-16T02:17:22Z,4190900311,279,S,4190900309,213,3.0,4190900301,141,55.8,4190900305,212,23.4,4190900295,140,27.9,4190900291,56,Back,4193625179,178,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533748985,446,1,2,45,3,4qdzzur2cuuridyb0jso8mksi,1,32.4,59.4,2023-04-15T15:06:06.838Z,2023-04-16T02:17:28Z,4193625373,178,,4190900849,212,44.9,4190900833,56,Right,4190900845,141,15.5,4190900839,140,64.3,4190900853,213,5.6,4190900831,155,,4190900857,1,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749093,447,1,2,45,5,4qdzzur2cuuridyb0jso8mksi,1,64.3,15.5,2023-04-15T15:06:09.008Z,2023-04-16T02:17:30Z,4190901365,56,Center,4190901361,3,,4193625497,388,,4190901371,212,14.2,4190901369,141,36.4,4190901367,140,64.2,4190901373,213,1.6,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749107,448,61,2,45,7,4qdzzur2cuuridyb0jso8mksi,0,64.4,34.5,2023-04-15T15:06:10.220Z,2023-04-16T02:17:36Z,4193625777,178,,4190901419,56,Center,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749137,370,1,2,45,9,759fhii7hsnldanli06j5jmf6,1,33.9,84.2,2023-04-15T15:06:13.009Z,2023-04-16T02:17:39Z,4190901575,141,89.7,4190901571,56,Back,4190901579,213,0.2,4190901569,3,,4190901573,140,48.0,4193625895,388,,4192351367,168,,4190901577,212,15.3,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749153,371,49,2,45,11,759fhii7hsnldanli06j5jmf6,1,46,92.1,2023-04-15T15:06:15.004Z,2023-04-16T02:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534388879,980,83,2,45,12,4qdzzur2cuuridyb0jso8mksi,1,53.4,10.8,2023-04-15T15:06:15.864Z,2023-04-16T09:37:21Z,4194355653,399,114312,,,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749233,372,1,2,45,13,759fhii7hsnldanli06j5jmf6,1,43.3,93.8,2023-04-15T15:06:16.752Z,2023-04-16T02:17:54Z,4190902045,140,42.3,4190902051,213,4.5,4190902049,212,4.7,4190902047,141,87.1,4190902043,56,Back,4193626489,178,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749251,373,61,2,45,14,759fhii7hsnldanli06j5jmf6,1,42.3,87.1,2023-04-15T15:06:17.077Z,2023-04-16T02:18:02Z,4190902111,56,Back,4193626709,178,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749305,374,1,2,45,15,759fhii7hsnldanli06j5jmf6,0,39.8,93.3,2023-04-15T15:06:18.146Z,2023-04-16T02:18:13Z,4190902337,141,89.4,4190902341,213,5.0,4190902331,56,Back,4190902335,140,40.5,4190902339,212,2.8,4193627183,178,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534389273,981,67,2,45,15,4qdzzur2cuuridyb0jso8mksi,1,58.6,11.6,2023-04-15T15:06:18.179Z,2023-04-16T09:47:52Z,4194357575,233,859,,,,,,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534389271,859,67,2,45,15,759fhii7hsnldanli06j5jmf6,0,41.4,88.4,2023-04-15T15:06:18.180Z,2023-04-16T09:37:56Z,4194357579,233,981,,,,,,,,,,,,,,,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749295,449,61,2,45,15,4qdzzur2cuuridyb0jso8mksi,1,59.6,11.9,2023-04-15T15:06:18.220Z,2023-04-16T09:47:52Z,4190902289,56,Right,4193627431,178,,,,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749399,375,1,2,45,17,759fhii7hsnldanli06j5jmf6,1,41.4,86.5,2023-04-15T15:06:20.570Z,2023-04-16T02:18:26Z,4190902863,213,5.7,4190902857,141,67.2,4190902853,56,Center,4190902855,140,59.8,4193627727,178,,4190902859,212,23.4,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749605,376,1,2,45,19,759fhii7hsnldanli06j5jmf6,1,60.9,67.9,2023-04-15T15:06:22.932Z,2023-04-16T02:18:29Z,4190903899,212,25.0,4190903901,213,0.7,4190903895,140,79.8,4190903893,56,Left,4193627921,178,,4190903897,141,90.3,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749621,377,1,2,45,26,759fhii7hsnldanli06j5jmf6,0,89.6,91.4,2023-04-15T15:06:29.525Z,2023-04-16T02:18:34Z,4192357547,224,,4190904015,155,,4190904017,56,Left,4190904013,2,,4190904079,286,,4190904019,140,89.8,4190904073,236,,4193628193,178,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,4190904021,141,87.4,4190904025,213,4192357549,72,,,4.8,4190904023,212,2.7,4190904075,233,,,,,,,,,,,,450,,,,,,,,,,,,,
2533749609,450,12,2,45,26,4qdzzur2cuuridyb0jso8mksi,1,7.1,9.2,2023-04-15T15:06:29.586Z,2023-04-16T02:18:37Z,4193628387,178,,4190903931,185,,4190904123,233,377,4190903933,56,Back,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751715,378,5,2,45,27,759fhii7hsnldanli06j5jmf6,1,93,101.8,2023-04-15T15:06:30.335Z,2023-04-16T02:18:41Z,4190914861,347,,4190914889,233,451,4190914857,56,Left,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533749651,451,5,2,45,27,4qdzzur2cuuridyb0jso8mksi,0,7,-1.8,2023-04-15T15:06:30.335Z,2023-04-16T02:18:41Z,4190914965,233,378,4190904197,56,Back,4190904199,347,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751789,379,1,2,46,36,759fhii7hsnldanli06j5jmf6,1,86.5,100,2023-04-15T15:07:39.723Z,2023-04-16T02:18:45Z,4190915229,141,71.2,4190915225,56,Center,4190915231,212,21.6,4190915235,1,,4190915227,140,92.4,4190915233,213,5.0,4190915223,107,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534390369,986,83,2,46,39,4qdzzur2cuuridyb0jso8mksi,1,2.5,25.8,2023-04-15T15:07:42.276Z,2023-04-16T09:40:15Z,4194363019,399,114312,,,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751861,380,1,2,46,39,759fhii7hsnldanli06j5jmf6,0,93.2,70.2,2023-04-15T15:07:42.305Z,2023-04-16T02:18:51Z,4190915599,140,90.3,4190915595,56,Center,4190915605,213,4.1,4190915601,141,64.3,4190915603,212,5.0,4193629285,178,,,,,,,,6fu85g3j2uvd7hxdoxk0p7ys5,M. Mandron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751845,452,61,2,46,39,4qdzzur2cuuridyb0jso8mksi,1,6.3,25.3,2023-04-15T15:07:42.550Z,2023-04-16T02:19:59Z,4190915495,56,Back,4193630519,178,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751959,381,1,2,46,40,759fhii7hsnldanli06j5jmf6,1,88.8,62.4,2023-04-15T15:07:43.794Z,2023-04-16T02:20:07Z,4190916181,213,4.3,4190919919,210,15,4190916169,140,86.1,4190916179,212,6.4,4190916165,56,Center,4190916175,141,53.9,4193630987,178,,4190919921,154,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533751969,382,15,2,46,42,759fhii7hsnldanli06j5jmf6,1,85.3,50.5,2023-04-15T15:07:45.114Z,2023-04-16T02:20:07Z,4190919983,146,88.2,4190919959,154,,4190919985,147,50.9,4193633155,178,,4190919975,328,,4190919965,102,52.5,4190919991,231,50,4190919957,29,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,4190916243,56,Center,4190920329,233,4190916237,22,,,453,4190919981,82,,4190919955,76,4190919961,55,381,4190916239,17,,4190919953,20,,4190919967,103,,4190919989,230,99.1,,,,,,,19,,,
2533751981,453,10,2,46,42,4qdzzur2cuuridyb0jso8mksi,1,11.7,48.5,2023-04-15T15:07:45.279Z,2023-04-16T02:20:09Z,4190920351,233,382,4193633273,178,,4190916327,94,,4190916329,56,Back,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752057,383,6,2,46,44,759fhii7hsnldanli06j5jmf6,1,93.4,51.2,2023-04-15T15:07:47.187Z,2023-04-16T02:20:12Z,4190916683,75,,4190916783,233,454,4190916681,56,Center,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533752027,454,6,2,46,44,4qdzzur2cuuridyb0jso8mksi,0,6.6,48.8,2023-04-15T15:07:47.187Z,2023-04-16T02:20:13Z,4190916567,73,,4190916901,233,383,4190916505,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753371,384,1,2,47,11,759fhii7hsnldanli06j5jmf6,1,99.5,0.5,2023-04-15T15:08:14.875Z,2023-04-16T02:20:17Z,4190923383,155,,4192361771,72,,4190923387,56,Left,4190923403,345,,4190923381,6,,4190923385,223,,4190923397,1,,4190923393,212,61.2,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,4190923391,141,90.2,4190923395,213,4193633775,178,,,1.6,4190923377,2,,4190923389,140,,,,,,,,,,,,94.9,,,,,,,,,,,,,
2533753433,385,3,2,47,20,759fhii7hsnldanli06j5jmf6,0,94.6,92,2023-04-15T15:08:23.249Z,2023-04-16T02:20:30Z,4193634587,178,,4192365295,465,,4190923693,286,,4190924119,233,455,4190923689,56,Left,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753479,455,7,2,47,20,4qdzzur2cuuridyb0jso8mksi,1,5.4,8,2023-04-15T15:08:23.397Z,2023-04-16T02:20:33Z,4193634729,178,,4192365025,383,,4190923885,285,,4190924023,233,385,4190923883,56,Back,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753489,456,49,2,47,21,4qdzzur2cuuridyb0jso8mksi,1,6.3,3.8,2023-04-15T15:08:24.814Z,2023-04-16T02:20:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753761,457,1,2,47,22,4qdzzur2cuuridyb0jso8mksi,0,8.7,3.5,2023-04-15T15:08:25.648Z,2023-04-16T02:20:38Z,4190925167,157,,4193634987,178,,4190925169,56,Center,4190925179,212,68.3,4190925187,1,,4190925171,140,72.1,4190925175,141,26.1,4190925183,213,0.2,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753753,386,49,2,47,27,759fhii7hsnldanli06j5jmf6,1,32.9,80.2,2023-04-15T15:08:30.290Z,2023-04-16T09:41:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533753857,387,1,2,47,29,759fhii7hsnldanli06j5jmf6,0,33.8,78.5,2023-04-15T15:08:32.717Z,2023-04-16T02:20:46Z,4193635521,178,,4190925655,212,49.5,4190926059,1,,4190925651,140,78.4,4190925649,56,Left,4190925623,155,,4190925657,213,0.3,4190925653,141,100.0,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
