id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value
2509159741,117,49,1,16,54,ez46dadmx0virt38cgeq2n6pf,1,78,14.7,2023-02-18T15:17:05.135Z,2023-02-19T02:52:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159801,118,1,1,16,56,ez46dadmx0virt38cgeq2n6pf,0,79.8,2.9,2023-02-18T15:17:06.730Z,2023-02-19T02:52:31Z,4039813375,286,,4039812779,56,Right,4039812783,141,3.2,4039813369,236,,4039813371,233,151,4039812781,140,77.7,4039812787,213,3.0,4039812785,212,2.2,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,4042499491,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159871,151,74,1,16,56,4qdzzur2cuuridyb0jso8mksi,1,21.8,96.5,2023-02-18T15:17:06.799Z,2023-02-19T02:52:43Z,4039813189,285,,4042499773,178,,4039813187,56,Back,4039813393,233,118,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160097,119,5,1,16,57,ez46dadmx0virt38cgeq2n6pf,1,79.5,-1.8,2023-02-18T15:17:07.457Z,2023-02-19T02:52:47Z,4039814371,56,Right,4039814373,347,,4039814399,233,152,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509159917,152,5,1,16,57,4qdzzur2cuuridyb0jso8mksi,0,20.5,101.8,2023-02-18T15:17:07.457Z,2023-02-19T02:52:48Z,4039813429,56,Back,4039813431,347,,4039814417,233,119,,,,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160273,120,1,1,17,3,ez46dadmx0virt38cgeq2n6pf,1,82.2,0,2023-02-18T15:17:13.745Z,2023-02-19T02:52:55Z,4039815275,107,,4039815285,141,4.9,4039815287,212,9.5,4039815289,213,0.5,4039815283,140,90.1,4039815279,56,Right,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509743761,1684,83,1,17,5,4qdzzur2cuuridyb0jso8mksi,1,5.7,95.5,2023-02-18T15:17:16.147Z,2023-02-19T09:50:40Z,4042934067,399,61537,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160313,121,1,1,17,7,ez46dadmx0virt38cgeq2n6pf,0,96.4,2.9,2023-02-18T15:17:17.341Z,2023-02-19T02:53:08Z,4039815515,213,1.7,4042500259,178,,4039815501,56,Right,4039815871,286,,4039815509,141,4.8,4039815513,212,1.3,4039815503,140,96.2,4039815867,233,153,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,4039815865,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160373,153,74,1,17,7,4qdzzur2cuuridyb0jso8mksi,1,2.9,94.2,2023-02-18T15:17:17.422Z,2023-02-19T02:53:11Z,4039815793,56,Back,4042500331,178,,4039815935,233,121,4039815797,285,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160461,122,6,1,17,7,ez46dadmx0virt38cgeq2n6pf,1,100,4.7,2023-02-18T15:17:17.872Z,2023-02-19T02:53:17Z,4039816309,233,154,4039816267,56,Right,4039816273,75,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509160411,154,6,1,17,7,4qdzzur2cuuridyb0jso8mksi,0,0,95.3,2023-02-18T15:17:17.872Z,2023-02-19T02:53:17Z,4039816159,73,,4039816347,233,122,4039816025,56,Back,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161475,123,1,1,17,32,ez46dadmx0virt38cgeq2n6pf,0,99.5,0.5,2023-02-18T15:17:42.826Z,2023-02-19T02:53:24Z,4039821503,2,,4039821513,225,,4039821509,155,,4039821519,141,49.0,4039821523,213,1.8,4041252163,386,,4042500753,178,,4039821515,56,Center,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,4039821525,1,,4041252165,20,4039821521,212,4039821507,6,4039821517,140,,34.1,,91.2,,,,,,,,,,,,,,,,,,,
2509161463,155,44,1,17,34,4qdzzur2cuuridyb0jso8mksi,1,7.9,51.7,2023-02-18T15:17:44.683Z,2023-02-19T07:29:40Z,4039821585,233,124,4039821403,285,,4039821401,56,Back,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161483,124,44,1,17,34,ez46dadmx0virt38cgeq2n6pf,0,92.1,48.3,2023-02-18T15:17:44.684Z,2023-02-19T02:53:30Z,4039821547,56,Center,4039821549,286,,4039821789,233,155,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161511,156,12,1,17,34,4qdzzur2cuuridyb0jso8mksi,1,7,52.4,2023-02-18T15:17:44.714Z,2023-02-19T07:29:40Z,4039821813,15,,4042500947,388,,4039821679,140,32.1,4039821691,213,6.1,4039821681,141,44.5,4039821685,212,26.9,4039821675,56,Back,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161589,157,1,1,17,37,4qdzzur2cuuridyb0jso8mksi,0,33.3,41.8,2023-02-18T15:17:47.555Z,2023-02-19T02:53:42Z,4039822133,141,51.6,4039822129,56,Back,4039822127,3,,4039822137,213,2.4,4039822131,140,26.6,4042501013,388,,4039822135,212,9.7,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161657,125,1,1,17,38,ez46dadmx0virt38cgeq2n6pf,0,69.5,56.6,2023-02-18T15:17:48.886Z,2023-02-19T02:53:52Z,4039822421,212,3.8,4039822417,141,59.6,4039822405,3,,4039822425,213,0.6,4042501207,178,,4039822413,140,72.6,4041253817,168,,4039822409,56,Center,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161695,158,44,1,17,40,4qdzzur2cuuridyb0jso8mksi,1,25,43.8,2023-02-18T15:17:50.441Z,2023-02-19T07:29:40Z,4039822609,285,,4039822605,56,Back,4039822683,233,126,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161677,126,44,1,17,40,ez46dadmx0virt38cgeq2n6pf,0,75,56.2,2023-02-18T15:17:50.442Z,2023-02-19T02:53:59Z,4039822891,233,158,4039822545,286,,4039822543,56,Center,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161731,159,12,1,17,40,4qdzzur2cuuridyb0jso8mksi,1,22.7,47.2,2023-02-18T15:17:50.489Z,2023-02-19T07:29:41Z,4039822805,212,12.9,4042501371,388,,4039822807,213,6.0,4039822801,140,34.6,4039822799,56,Back,4039822803,141,42.5,4039822921,15,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161763,127,61,1,17,42,ez46dadmx0virt38cgeq2n6pf,0,73.6,60,2023-02-18T15:17:52.404Z,2023-02-19T02:54:17Z,4042501685,389,,4039822969,56,Center,,,,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161953,160,4,1,17,42,4qdzzur2cuuridyb0jso8mksi,1,29.8,33.8,2023-02-18T15:17:52.544Z,2023-02-19T02:54:28Z,4039824043,285,,4039824027,13,,4039824031,56,Back,4039824035,152,,4039824255,233,128,4039824039,265,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509161981,128,4,1,17,42,ez46dadmx0virt38cgeq2n6pf,0,70.2,66.2,2023-02-18T15:17:52.545Z,2023-02-19T02:54:27Z,4039824359,233,160,4039824171,265,,4039824169,152,,4039824167,56,Center,4039824173,286,,4042501793,389,,4039824165,13,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163699,161,1,1,18,29,4qdzzur2cuuridyb0jso8mksi,0,35.1,33.7,2023-02-18T15:18:39.473Z,2023-02-19T02:54:32Z,4039833345,141,87.2,4039833341,56,Left,4042501839,178,,4039833339,152,,4039833333,5,,4039833347,212,50.9,4039833343,140,69.0,4039833337,155,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4039833349,213,0.8,4039833351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163721,129,44,1,18,32,ez46dadmx0virt38cgeq2n6pf,1,32.6,12.8,2023-02-18T15:18:42.915Z,2023-02-19T07:29:41Z,4039833583,233,162,4039833447,56,Back,4039833449,285,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163703,162,44,1,18,32,4qdzzur2cuuridyb0jso8mksi,0,67.4,87.2,2023-02-18T15:18:42.916Z,2023-02-19T02:54:41Z,4039833379,56,Left,4039833781,233,129,4039833381,286,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163761,130,1,1,18,32,ez46dadmx0virt38cgeq2n6pf,0,34.3,12.8,2023-02-18T15:18:42.968Z,2023-02-19T07:29:41Z,4039833685,141,0.0,4039833681,140,43.4,4039833691,213,5.5,4039833677,3,,4039833687,212,13.9,4039833679,56,Back,4042502165,388,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163819,131,5,1,18,35,ez46dadmx0virt38cgeq2n6pf,0,43.8,-2,2023-02-18T15:18:46.008Z,2023-02-19T02:54:57Z,4039834021,347,,4039834017,56,Back,4039834321,233,163,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509163853,163,5,1,18,35,4qdzzur2cuuridyb0jso8mksi,1,56.2,102,2023-02-18T15:18:46.008Z,2023-02-19T02:54:56Z,4039834169,56,Left,4039834171,347,,4039834273,233,131,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164137,164,1,1,18,42,4qdzzur2cuuridyb0jso8mksi,1,54.1,100,2023-02-18T15:18:52.771Z,2023-02-19T02:55:00Z,4039835713,140,32.3,4039835709,56,Back,4039835719,213,3.5,4041257633,189,,4039835715,141,89.6,4039835721,1,,4039835707,107,,4039835717,212,24.4,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164393,165,1,1,18,44,4qdzzur2cuuridyb0jso8mksi,1,35.4,87.4,2023-02-18T15:18:55.162Z,2023-02-19T02:55:06Z,4039837091,212,20.7,4039837077,56,Back,4039837083,140,31.5,4039837089,141,57.6,4039837093,213,4.5,4042502519,178,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164441,166,1,1,18,52,4qdzzur2cuuridyb0jso8mksi,1,35.7,56,2023-02-18T15:19:02.642Z,2023-02-19T02:55:09Z,4042502625,178,,4039837367,56,Back,4039837373,212,6.9,4039837369,140,42.1,4039837371,141,58.4,4039837375,213,0.2,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164477,167,1,1,18,53,4qdzzur2cuuridyb0jso8mksi,1,42.1,58.4,2023-02-18T15:19:03.628Z,2023-02-19T02:55:13Z,4039837629,212,9.2,4041258429,156,,4039837625,140,33.3,4042502689,178,,4039837621,56,Back,4039837631,213,3.1,4039837627,141,58.4,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164589,168,1,1,18,55,4qdzzur2cuuridyb0jso8mksi,1,33.3,58.4,2023-02-18T15:19:05.414Z,2023-02-19T02:55:20Z,4039838261,140,30.2,4039838267,213,2.0,4039838265,212,8.0,4042502763,178,,4039838259,56,Back,4039838263,141,69.1,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164621,169,1,1,18,56,4qdzzur2cuuridyb0jso8mksi,0,30.2,69.1,2023-02-18T15:19:06.386Z,2023-02-19T02:55:24Z,4039838463,141,54.9,4039838459,56,Center,4039838469,1,,4042502815,178,,4039838461,140,60.6,4039838457,157,,4039838467,213,6.0,4039838465,212,33.3,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164649,133,61,1,18,58,ez46dadmx0virt38cgeq2n6pf,0,49.7,47.2,2023-02-18T15:19:08.411Z,2023-02-19T02:55:32Z,4039838587,56,Back,4042502923,178,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164633,132,43,1,18,58,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-02-18T15:19:08.827Z,2023-02-18T15:19:15Z,4039839787,144,49,,,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509164991,170,1,1,19,1,4qdzzur2cuuridyb0jso8mksi,1,44.2,38.3,2023-02-18T15:19:11.954Z,2023-02-19T02:55:42Z,4039840531,140,54.4,4039840537,213,5.2,4039840535,212,25.1,4042503023,178,,4039840529,56,Right,4039840533,141,4.9,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165071,171,1,1,19,5,4qdzzur2cuuridyb0jso8mksi,1,51.3,11.3,2023-02-18T15:19:15.646Z,2023-02-19T02:55:50Z,4039840929,212,9.3,4039840919,56,Back,4039840925,140,48.7,4039840931,213,1.9,4039840927,141,24.4,4042503201,178,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165119,172,1,1,19,9,4qdzzur2cuuridyb0jso8mksi,1,48.6,24.4,2023-02-18T15:19:19.652Z,2023-02-19T02:55:59Z,4042503367,178,,4039841199,212,15.7,4039841193,56,Back,4039841201,213,2.7,4039841197,141,34.9,4039841195,140,35.3,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165353,173,1,1,19,11,4qdzzur2cuuridyb0jso8mksi,1,35.9,37.6,2023-02-18T15:19:21.834Z,2023-02-19T02:56:03Z,4039842411,140,34.0,4039842417,213,1.7,4039842415,212,14.3,4042503439,178,,4039842413,141,58.4,4039842409,56,Back,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165439,174,1,1,19,18,4qdzzur2cuuridyb0jso8mksi,1,52.7,42.4,2023-02-18T15:19:29.082Z,2023-02-19T02:56:07Z,4039842923,141,14.0,4039842925,212,19.4,4039842919,56,Right,4042503523,178,,4039842921,140,54.4,4039842927,213,4.8,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165655,175,1,1,19,22,4qdzzur2cuuridyb0jso8mksi,1,58.7,13.5,2023-02-18T15:19:32.368Z,2023-02-19T02:56:10Z,4039844067,141,4.3,4039844065,140,69.5,4042503569,178,,4039844071,213,5.8,4039844063,56,Right,4039844069,212,13.0,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165763,176,1,1,19,27,4qdzzur2cuuridyb0jso8mksi,1,75.1,5.2,2023-02-18T15:19:37.527Z,2023-02-19T02:56:13Z,4039844545,213,2.9,4039844541,141,9.7,4039844537,140,63.7,4039844543,212,12.4,4042503611,178,,4039844531,56,Right,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165813,177,1,1,19,30,4qdzzur2cuuridyb0jso8mksi,1,66.8,9.2,2023-02-18T15:19:40.648Z,2023-02-19T02:56:16Z,4039844825,213,1.0,4039844817,56,Center,4039844821,141,37.7,4039844823,212,22.9,4039844819,140,78.5,4042503649,178,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509165983,178,1,1,19,32,4qdzzur2cuuridyb0jso8mksi,1,77.7,34.2,2023-02-18T15:19:43.098Z,2023-02-19T02:56:19Z,4039845775,212,12.9,4039845771,140,86.1,4039845769,56,Right,4039845777,213,5.5,4039845773,141,20.3,4042503711,178,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166033,179,1,1,19,35,4qdzzur2cuuridyb0jso8mksi,0,98.6,25,2023-02-18T15:19:45.898Z,2023-02-19T02:56:23Z,4039846025,212,29.9,4039846021,140,90.1,4039846017,56,Center,4042503777,178,,4039846027,213,1.9,4041263193,225,,4041263197,20,,4039846023,141,66.9,a5fpw5f7bvu01i8drfir8ugut,L. Smith,4039846013,155,,4041262851,2,4041263195,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166019,134,49,1,19,37,ez46dadmx0virt38cgeq2n6pf,1,10.3,28,2023-02-18T15:19:47.862Z,2023-02-19T02:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166257,135,1,1,19,40,ez46dadmx0virt38cgeq2n6pf,0,5.8,13.7,2023-02-18T15:19:50.547Z,2023-02-19T02:56:39Z,4039847287,213,0.2,4039847277,140,43.3,4039847271,56,Back,4039847295,1,,4039847285,212,40.6,4041263909,157,,4042504071,178,,4039847283,141,28.0,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166291,180,49,1,19,42,4qdzzur2cuuridyb0jso8mksi,1,55.4,73.9,2023-02-18T15:19:53.011Z,2023-02-19T02:56:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509166965,181,1,1,19,46,4qdzzur2cuuridyb0jso8mksi,1,41.5,71.5,2023-02-18T15:19:56.727Z,2023-02-19T02:56:50Z,4039851307,213,3.5,4042504271,178,,4039851297,141,55.5,4039851291,56,Back,4039851303,212,28.1,4039851295,140,16.8,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167009,182,1,1,20,0,4qdzzur2cuuridyb0jso8mksi,0,19.8,52.2,2023-02-18T15:20:11.147Z,2023-02-19T02:56:58Z,4039851581,140,45.9,4042504485,178,,4039851577,155,,4039851587,213,0.8,4039851585,212,38.7,4039851579,56,Back,4039851583,141,92.3,4039851589,1,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4039851803,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167003,136,49,1,20,1,ez46dadmx0virt38cgeq2n6pf,1,77.8,11.1,2023-02-18T15:20:11.673Z,2023-02-19T02:57:02Z,4039851739,189,,,,,,,,,,,,,,,,,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509168085,141,1,1,20,4,ez46dadmx0virt38cgeq2n6pf,1,52.1,57.9,2023-02-18T15:20:15.025Z,2023-02-19T02:57:04Z,4039857635,155,,4039857637,56,Right,4039857643,212,37.3,4039862435,189,,4042504605,178,,4039857641,141,15.2,4039857647,1,,4039857639,140,74.4,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,4039857645,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167151,137,1,1,20,6,ez46dadmx0virt38cgeq2n6pf,1,84.9,10.7,2023-02-18T15:20:17.104Z,2023-02-19T07:29:42Z,4039852295,2,,4039852313,1,,4039852303,56,Center,4042504765,178,,4039852309,212,35.5,4041265915,224,,4041265919,20,,4039852299,155,,2ezi9zjj3pmt475woji11gi51,D. Wright,4039855987,154,,4039852305,140,4039852307,141,4039855985,210,4039852311,213,1,62.4,13,1.4,,,,89.5,,,,,,,,,,,,,,,
2509167181,138,44,1,20,8,ez46dadmx0virt38cgeq2n6pf,1,90.6,58.8,2023-02-18T15:20:19.178Z,2023-02-19T07:29:42Z,4039852495,56,Center,4039852853,233,183,4039852497,286,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167213,183,44,1,20,8,4qdzzur2cuuridyb0jso8mksi,0,9.4,41.2,2023-02-18T15:20:19.179Z,2023-02-19T02:57:17Z,4039852699,285,,4039852697,56,Back,4039852893,233,138,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167193,139,13,1,20,8,ez46dadmx0virt38cgeq2n6pf,1,91.7,56.7,2023-02-18T15:20:19.234Z,2023-02-19T07:29:43Z,4039853811,15,,4039853815,328,,4039856079,231,51.6,4039856073,102,52.3,4039852559,17,,4039856063,29,,4042504955,388,,4039856069,55,137,27ldss0bvyuhn929cd0j8u47p,S. May,4039856065,154,,4039856061,74,4039852557,22,4039852561,56,4039856077,230,,,Center,99.1,4039856075,103,66.7,,,,,,,,,,,,,,,,
2509167225,140,5,1,20,10,ez46dadmx0virt38cgeq2n6pf,0,101,59.3,2023-02-18T15:20:20.706Z,2023-02-19T02:57:29Z,4039852799,56,Center,4039852801,346,,4039852993,233,184,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509167243,184,5,1,20,10,4qdzzur2cuuridyb0jso8mksi,1,-1,40.7,2023-02-18T15:20:20.706Z,2023-02-19T02:57:28Z,4039852923,346,,4039852921,56,Back,4039852981,233,140,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509168449,185,1,1,20,42,4qdzzur2cuuridyb0jso8mksi,1,4.1,41.2,2023-02-18T15:20:52.539Z,2023-02-19T02:57:36Z,4039859651,213,6.0,4039859657,74,,4039859643,56,Right,4039859649,212,67.6,4041267741,189,,4039859639,124,,4039859647,141,15.5,4039859641,155,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,4039859653,1,,4039859645,140,,,,,,,,,,,,,,66.3,,,,,,,,,,,,,,,
2509168481,186,1,1,20,45,4qdzzur2cuuridyb0jso8mksi,0,64.7,16.5,2023-02-18T15:20:56.139Z,2023-02-19T02:57:41Z,4039859827,168,,4039859821,3,,4039859831,140,74.4,4039859835,141,9.5,4042505323,388,,4039859841,213,5.8,4039859839,212,11.2,4039859829,56,Right,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509168493,142,1,1,20,46,ez46dadmx0virt38cgeq2n6pf,0,28.1,86.3,2023-02-18T15:20:57.051Z,2023-02-19T02:57:47Z,4039859893,56,Back,4039859895,140,46.6,4039859899,212,19.7,4042505467,178,,4039859891,3,,4039859901,213,6.1,4039859897,141,81.2,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509168751,143,4,1,20,47,ez46dadmx0virt38cgeq2n6pf,1,46.1,76.6,2023-02-18T15:20:57.643Z,2023-02-19T02:57:57Z,4039861221,13,,4039861227,152,,4039861225,56,Back,4039861305,233,187,4039861223,294,,4039861229,286,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509168739,187,4,1,20,47,4qdzzur2cuuridyb0jso8mksi,0,53.9,23.4,2023-02-18T15:20:57.644Z,2023-02-19T02:57:56Z,4039861369,233,143,4039861153,13,,4042505665,178,,4039861159,152,,4039861157,56,Center,4039861161,285,,4039861155,294,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509169895,144,1,1,21,20,ez46dadmx0virt38cgeq2n6pf,0,46.5,76.4,2023-02-18T15:21:31.264Z,2023-02-19T02:58:00Z,4042505783,178,,4039867185,140,87.3,4039867191,213,6.0,4039867177,5,,4039867187,141,58.5,4039867181,152,,4039867193,1,,4039867183,56,Center,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,4039867179,155,,4039867189,212,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,
