id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/13/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2472072391,60,1,1,8,11,c9ky1957qli8v2lylfga7io8b,0,84,21.9,2022-10-15T14:09:07.553Z,2022-10-15T23:38:11Z,3844478669,141,61.4,3844478671,212,28.9,3844478663,155,,3846454801,178,,3844478673,213,1.2,3844478665,56,Center,3844478667,140,94.2,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072411,85,44,1,8,12,dvnjvad3p09dugr79gktlrtll,1,5.7,40,2022-10-15T14:09:09.310Z,2022-10-15T23:38:11Z,3844478777,285,,3844478775,56,Back,3844479081,233,61,,,,,,,,,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072433,61,44,1,8,12,c9ky1957qli8v2lylfga7io8b,0,94.3,60,2022-10-15T14:09:09.311Z,2022-10-15T23:38:11Z,3844479293,233,85,3844478867,56,Center,3844478871,286,,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072559,86,12,1,8,12,dvnjvad3p09dugr79gktlrtll,1,5.3,41.4,2022-10-15T14:09:09.414Z,2022-10-15T23:38:10Z,3844479517,15,,3844479477,140,16.0,3844479475,56,Back,3846455643,388,,3844479483,213,0.6,3844479481,212,13.4,3844479479,141,52.1,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072607,87,61,1,8,15,dvnjvad3p09dugr79gktlrtll,1,14.4,52.6,2022-10-15T14:09:11.643Z,2022-10-15T23:38:10Z,3844479733,56,Back,3846456715,178,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072669,88,49,1,8,16,dvnjvad3p09dugr79gktlrtll,1,9.8,58.6,2022-10-15T14:09:13.369Z,2022-10-15T23:38:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072847,89,1,1,8,17,dvnjvad3p09dugr79gktlrtll,1,9.3,59.5,2022-10-15T14:09:13.643Z,2022-10-15T23:38:09Z,3844480967,140,39.9,3844480965,56,Back,3844480973,213,0.4,3846457283,178,,3844480963,155,,3844480971,212,34.4,3844480969,141,77.5,3844480975,1,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472479715,1237,83,1,8,20,c9ky1957qli8v2lylfga7io8b,1,63.7,21.8,2022-10-15T14:09:16.551Z,2022-10-15T23:38:08Z,3846669089,399,198501,,,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072857,90,3,1,8,21,dvnjvad3p09dugr79gktlrtll,0,40.7,73.4,2022-10-15T14:09:18.194Z,2022-10-15T23:38:07Z,3844481023,56,Back,3845871595,464,,3846458019,178,,3844481059,211,,3844481025,286,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073019,62,1,1,8,23,c9ky1957qli8v2lylfga7io8b,0,54.4,36.5,2022-10-15T14:09:19.732Z,2022-10-15T23:38:07Z,3844481767,1,,3844481757,141,8.2,3844481761,212,52.3,3844481755,140,100.0,3844481763,213,5.9,3846459125,178,,3845872663,157,,3844481753,56,Right,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073021,63,5,1,8,25,c9ky1957qli8v2lylfga7io8b,0,100.8,10.7,2022-10-15T14:09:22.134Z,2022-10-15T19:08:58Z,3844481771,56,Right,3844481921,233,91,3844481775,346,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472072999,91,5,1,8,25,dvnjvad3p09dugr79gktlrtll,1,-0.8,89.3,2022-10-15T14:09:22.134Z,2022-10-15T19:08:58Z,3844481833,233,63,3844481663,56,Back,3844481665,346,,,,,,,,,,,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073543,92,1,1,8,34,dvnjvad3p09dugr79gktlrtll,1,4.7,54,2022-10-15T14:09:30.648Z,2022-10-15T23:38:07Z,3844484373,141,31.6,3844484367,124,,3844484377,213,5.7,3844484375,212,29.5,3844484383,237,,3844484371,140,28.8,3844484369,56,Back,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073679,93,1,1,8,40,dvnjvad3p09dugr79gktlrtll,1,27.7,29,2022-10-15T14:09:37.155Z,2022-10-15T23:38:06Z,3844485051,212,27.9,3844485049,141,69.6,3846460997,178,,3844485053,213,1.4,3844485047,140,31.3,3844485045,56,Back,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073771,94,1,1,8,44,dvnjvad3p09dugr79gktlrtll,1,34.2,60.6,2022-10-15T14:09:41.187Z,2022-10-15T23:38:06Z,3844485559,213,5.9,3844485553,141,52.4,3846461091,178,,3844485549,56,Back,3844485555,212,15.8,3844485551,140,48.3,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472073883,95,1,1,8,45,dvnjvad3p09dugr79gktlrtll,1,47.3,49.8,2022-10-15T14:09:42.155Z,2022-10-15T23:38:05Z,3844486153,213,2.1,3844486145,56,Back,3844486147,140,38.7,3844486151,212,17.4,3844486149,141,71.7,3846461239,178,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472074113,96,1,1,8,48,dvnjvad3p09dugr79gktlrtll,1,43.5,63.9,2022-10-15T14:09:45.122Z,2022-10-15T23:38:05Z,3844487539,56,Left,3844487545,212,40.3,3846461351,178,,3844487547,213,0.5,3844487541,140,76.7,3844487549,1,,3844487543,141,93.5,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472074173,97,1,1,8,55,dvnjvad3p09dugr79gktlrtll,1,82.4,76.3,2022-10-15T14:09:51.651Z,2022-10-15T23:38:02Z,3845876543,223,,3846461723,178,,3844487883,212,24.6,3844487877,56,Center,3845876545,20,,3844499321,22,,3844487885,213,5.3,3844487881,141,46.0,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,3844499317,210,3844490721,2,,3844499319,154,,,3844487875,155,,16,3844487879,140,,,,,,,,,,,,,1,95.2,,,,,,,,,,,,
2472074267,99,16,1,8,57,dvnjvad3p09dugr79gktlrtll,1,95.2,42.6,2022-10-15T14:09:53.892Z,2022-10-15T23:38:02Z,3844493007,20,,3844499457,102,54.1,3844499479,230,98,3844499467,108,,3846463057,178,,3844493017,374,2022-10-15 15:09:53.090,3844499443,29,,3844499461,103,3.8,26olsdd9erf8rahc8xfqz01xx,J. Forrest,3844493025,375,3844488403,56,Center,3844499451,55,97,,3845878787,395,99.5,08:56.596,3844499447,154,3847134391,60,3844499475,328,3844488397,22,,,3844499485,231,3844499465,214,,,49.9,3844499441,76,3845878789,396,48.7,,,,,,
2472074259,98,43,1,8,57,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-10-15T14:09:53.938Z,2022-10-15T14:09:57Z,3844488339,213,4.7,3844488333,141,45.8,3844488677,144,12,3844488335,212,0.1,3844488329,56,Center,3844488331,140,95.2,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472076723,64,1,1,9,54,c9ky1957qli8v2lylfga7io8b,1,50.1,50.1,2022-10-15T14:10:50.802Z,2022-10-15T19:09:28Z,3844501097,141,47.2,3844501095,140,36.6,3844501105,279,G,3846463407,178,,3844501093,56,Back,3844501099,212,14.3,3844501103,213,3.3,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472076791,65,1,1,9,56,c9ky1957qli8v2lylfga7io8b,0,39.3,48.9,2022-10-15T14:10:53.111Z,2022-10-15T23:38:01Z,3844501481,1,,3844501467,140,72.0,3844501465,56,Center,3844501477,213,0.4,3844501471,212,37.8,3844501463,155,,3846463793,178,,3844501469,141,72.0,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472076861,100,1,1,9,58,dvnjvad3p09dugr79gktlrtll,0,30,26.8,2022-10-15T14:10:55.232Z,2022-10-15T23:38:01Z,3844501879,140,52.3,3844501885,141,19.1,3844501887,212,24.0,3846464143,388,,3844501893,1,,3844501875,157,,3844501877,56,Right,3844501889,213,6.1,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077015,66,1,1,10,1,c9ky1957qli8v2lylfga7io8b,1,51.8,76.2,2022-10-15T14:10:58.422Z,2022-10-15T23:38:00Z,3844502705,212,17.6,3844502707,213,0.5,3844502701,140,66.7,3844502703,141,88.1,3845882747,155,,3846464741,178,,3844502699,56,Left,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077077,67,1,1,10,3,c9ky1957qli8v2lylfga7io8b,0,63.1,82.4,2022-10-15T14:10:59.593Z,2022-10-15T23:38:00Z,3844503029,213,0.2,3844503025,141,90.6,3844503027,212,25.6,3844503023,140,86.9,3844503021,56,Left,3846465211,178,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077117,101,49,1,10,7,dvnjvad3p09dugr79gktlrtll,1,16.7,8.9,2022-10-15T14:11:03.528Z,2022-10-15T23:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077199,102,1,1,10,8,dvnjvad3p09dugr79gktlrtll,0,16.6,4,2022-10-15T14:11:05.120Z,2022-10-15T23:37:58Z,3844503623,212,1.9,3844504491,286,,3844503619,140,15.0,3846465919,178,,3844503627,1,,3844503625,213,3.7,3844503621,141,2.6,3844503617,56,Back,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,3844504487,233,3844503615,157,,3844504485,236,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077181,68,74,1,10,8,c9ky1957qli8v2lylfga7io8b,1,83,98,2022-10-15T14:11:05.158Z,2022-10-15T23:37:57Z,3844504277,285,,3844503551,56,Left,3846466155,178,,3844504559,233,102,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077235,69,5,1,10,9,c9ky1957qli8v2lylfga7io8b,0,84.8,101.2,2022-10-15T14:11:05.641Z,2022-10-15T19:10:05Z,3844506103,233,103,3844503815,56,Left,3844503817,347,,,,,,,,,,,,,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472077641,103,5,1,10,9,dvnjvad3p09dugr79gktlrtll,1,15.2,-1.2,2022-10-15T14:11:05.641Z,2022-10-15T19:10:04Z,3844506061,233,69,3844506015,347,,3844506013,56,Back,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078395,104,1,1,10,39,dvnjvad3p09dugr79gktlrtll,1,22,0,2022-10-15T14:11:35.607Z,2022-10-15T23:37:57Z,3844510011,141,14.9,3844510005,56,Back,3844510015,212,13.3,3844510007,140,28.4,3844510019,213,1.0,3844510003,107,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078511,105,1,1,10,39,dvnjvad3p09dugr79gktlrtll,1,23.6,11.5,2022-10-15T14:11:36.471Z,2022-10-15T23:37:57Z,3844510559,56,Back,3844510563,141,9.7,3846467393,178,,3844510561,140,20.4,3844510565,212,3.6,3844510567,213,3.5,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078551,106,1,1,10,41,dvnjvad3p09dugr79gktlrtll,1,17.4,1.6,2022-10-15T14:11:38.365Z,2022-10-15T23:37:56Z,3844510777,56,Back,3844510783,141,13.2,3844510789,213,1.1,3846467639,178,,3844510781,140,21.5,3844510773,155,,3844510787,212,9.0,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078591,107,1,1,10,43,dvnjvad3p09dugr79gktlrtll,0,20.4,8.8,2022-10-15T14:11:39.556Z,2022-10-15T23:37:56Z,3845889295,157,,3844511031,141,9.2,3845889297,1,,3846467947,178,,3844511029,140,41.6,3844511035,213,0.0,3844511033,212,22.3,3844511027,56,Back,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078769,70,1,1,10,44,c9ky1957qli8v2lylfga7io8b,0,58.2,91.9,2022-10-15T14:11:41.376Z,2022-10-15T23:37:56Z,3844511873,213,6.2,3844512863,155,,3844511867,140,91.6,3844511865,56,Left,3844511875,1,,3844511871,212,35.1,3846468561,178,,3844511869,141,88.6,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078749,108,44,1,10,48,dvnjvad3p09dugr79gktlrtll,1,6,3.6,2022-10-15T14:11:45.076Z,2022-10-15T23:37:56Z,3844511773,285,,3844512167,233,71,3844511769,56,Back,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078779,71,44,1,10,48,c9ky1957qli8v2lylfga7io8b,0,94,96.4,2022-10-15T14:11:45.077Z,2022-10-15T23:37:55Z,3844512201,233,108,3844511971,286,,3844511965,56,Left,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078765,109,12,1,10,48,dvnjvad3p09dugr79gktlrtll,1,5,4.8,2022-10-15T14:11:45.165Z,2022-10-15T23:37:55Z,3846469603,388,,3844511841,140,7.9,3844511845,212,5.5,3844511847,213,5.3,3844512155,167,,3844511839,56,Back,3844511923,15,,3844511843,141,0.0,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078925,72,5,1,10,49,c9ky1957qli8v2lylfga7io8b,1,93,101.6,2022-10-15T14:11:46.274Z,2022-10-15T19:10:42Z,3844512909,233,110,3844512755,347,,3844512753,56,Left,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472078789,110,5,1,10,49,dvnjvad3p09dugr79gktlrtll,0,7,-1.6,2022-10-15T14:11:46.274Z,2022-10-15T19:10:42Z,3844512019,56,Back,3844512931,233,72,3844512021,347,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079787,73,1,1,11,12,c9ky1957qli8v2lylfga7io8b,1,91.8,100,2022-10-15T14:12:09.082Z,2022-10-15T23:37:54Z,3844517065,107,,3844517097,213,4.6,3844517069,56,Center,3844517099,1,,3844517079,140,89.9,3844525403,210,15,3844517091,141,60.8,3844517095,212,27.7,afowz5wysshf6f5mj5iz1t5h,J. Newell,3844525405,154,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079819,74,44,1,11,15,c9ky1957qli8v2lylfga7io8b,1,90.5,59.5,2022-10-15T14:12:11.744Z,2022-10-15T23:37:53Z,3844517267,286,,3844517265,56,Center,3844517357,233,111,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079777,111,44,1,11,15,dvnjvad3p09dugr79gktlrtll,0,9.5,40.5,2022-10-15T14:12:11.745Z,2022-10-15T23:37:53Z,3844517543,233,74,3844517019,285,,3844517015,56,Back,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079827,75,15,1,11,15,c9ky1957qli8v2lylfga7io8b,1,90.7,62.2,2022-10-15T14:12:11.777Z,2022-10-15T23:37:53Z,3844518191,160,,3844525533,146,98.3,3844525515,102,48.5,3844525535,147,52.3,3844518197,328,,3844525505,79,,3844520033,233,112,3844517303,17,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,3844525511,55,3844525507,29,,3844517305,56,Center,,3844518193,15,,73,3844525519,103,3846471087,388,3844525509,154,,,,,,,,,,23.4,,,,,,,,,,,,
2472079859,112,10,1,11,15,dvnjvad3p09dugr79gktlrtll,1,1.5,48.7,2022-10-15T14:12:12.456Z,2022-10-15T23:37:52Z,3844517517,56,Back,3844517515,182,,3845893755,176,,3844517513,178,,3845893757,378,,3844520095,233,75,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472079869,113,52,1,11,16,dvnjvad3p09dugr79gktlrtll,1,1.9,49.6,2022-10-15T14:12:12.817Z,2022-10-15T23:37:52Z,3845894187,378,,3846471563,178,,,,,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080029,114,1,1,11,19,dvnjvad3p09dugr79gktlrtll,0,16.9,67,2022-10-15T14:12:16.445Z,2022-10-15T23:17:27Z,3844518349,212,66.8,3844519135,1,,3844518335,123,,3844518345,141,92.0,3846472205,178,,3844518341,140,78.4,3844518339,56,Left,3844518435,287,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,3844518353,213,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080181,76,49,1,11,25,c9ky1957qli8v2lylfga7io8b,1,23.8,10.6,2022-10-15T14:12:22.393Z,2022-10-15T23:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080383,77,1,1,11,25,c9ky1957qli8v2lylfga7io8b,1,23.2,10.6,2022-10-15T14:12:22.416Z,2022-10-15T23:37:51Z,3844520199,56,Back,3844520207,213,2.4,3844520205,212,22.8,3844520201,140,7.5,3846473057,178,,3844520203,141,33.7,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080649,78,1,1,11,30,c9ky1957qli8v2lylfga7io8b,0,6.6,34,2022-10-15T14:12:26.980Z,2022-10-15T23:37:50Z,3844521527,1,,3844521525,213,0.2,3844521521,212,48.5,3844521517,141,46.9,3846473239,178,,3844521507,155,,3844521511,56,Center,3844521513,140,52.0,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080665,79,4,1,11,33,c9ky1957qli8v2lylfga7io8b,1,51.4,42,2022-10-15T14:12:29.581Z,2022-10-15T23:37:50Z,3844521859,233,115,3844521583,294,,3844521591,286,,3844521581,13,,3844521585,56,Center,3844521587,152,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472080691,115,4,1,11,33,dvnjvad3p09dugr79gktlrtll,0,48.6,58,2022-10-15T14:12:29.582Z,2022-10-15T23:37:49Z,3844521693,13,,3844521697,56,Back,3844521699,152,,3844521695,294,,3844521963,233,79,3846473565,178,,3844521701,285,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082501,80,1,1,12,18,c9ky1957qli8v2lylfga7io8b,1,53,41.3,2022-10-15T14:13:14.713Z,2022-10-15T23:37:49Z,3844531295,5,,3844531311,1,,3844531307,212,41.9,3844531299,152,,3846474585,178,,3844531297,155,,3844531301,56,Center,3844531305,141,69.3,afowz5wysshf6f5mj5iz1t5h,J. Newell,3844531309,213,3844531303,140,88.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082525,81,44,1,12,20,c9ky1957qli8v2lylfga7io8b,1,88.1,66,2022-10-15T14:13:17.297Z,2022-10-15T23:37:49Z,3844531427,56,Center,3844531445,233,116,3844531429,286,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082511,116,44,1,12,20,dvnjvad3p09dugr79gktlrtll,0,11.9,34,2022-10-15T14:13:17.298Z,2022-10-15T23:37:48Z,3844531339,56,Back,3844531341,285,,3844531499,233,81,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082593,82,1,1,12,20,c9ky1957qli8v2lylfga7io8b,0,87.4,67.3,2022-10-15T14:13:17.318Z,2022-10-15T23:37:48Z,3844531725,3,,3844531733,212,18.7,3844531727,56,Center,3846476179,388,,3844531729,140,89.9,3844531735,213,4.9,3844531731,141,40.1,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082771,117,4,1,12,23,dvnjvad3p09dugr79gktlrtll,1,5.3,51.3,2022-10-15T14:13:19.512Z,2022-10-15T23:37:48Z,3844532649,233,83,3844532657,56,Back,3844532655,294,,3844532661,285,,3844532653,13,,3844532659,152,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082745,83,4,1,12,23,c9ky1957qli8v2lylfga7io8b,0,94.7,48.7,2022-10-15T14:13:19.513Z,2022-10-15T23:37:47Z,3846476557,178,,3844536955,294,,3844532513,13,,3844532517,152,,3844533877,233,117,3844532515,56,Center,3844532521,286,,,,,3jppvkr0tv7r8lwraqvc7wtlh,H. McKirdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472082955,118,1,1,12,30,dvnjvad3p09dugr79gktlrtll,1,12.7,56.4,2022-10-15T14:13:26.657Z,2022-10-15T23:37:47Z,3844533603,189,,3846476815,178,,3844533575,212,28.5,3844533559,5,,3844533565,56,Back,3844533567,140,31.0,3844533579,213,5.5,3844533561,152,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,3844533573,141,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083045,119,1,1,12,31,dvnjvad3p09dugr79gktlrtll,1,29.1,23.9,2022-10-15T14:13:28.313Z,2022-10-15T23:37:46Z,3844534063,56,Back,3844534071,213,5.7,3844534067,141,7.9,3844534065,140,43.5,3844534069,212,18.6,3846477007,178,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083187,120,1,1,12,34,dvnjvad3p09dugr79gktlrtll,1,44.6,6.2,2022-10-15T14:13:31.080Z,2022-10-15T23:37:45Z,3844534865,141,19.8,3844534867,212,9.3,3844534861,56,Back,3844534869,213,1.4,3844534863,140,45.9,3846477243,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472083223,121,1,1,12,37,dvnjvad3p09dugr79gktlrtll,1,47.2,14.6,2022-10-15T14:13:33.497Z,2022-10-15T23:37:45Z,3846477535,178,,3844535057,212,12.5,3844535055,141,3.4,3844535051,56,Right,3844535053,140,56.6,3844535059,213,5.6,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
