id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value,qualifier/19/value
2503822881,185,52,1,19,26,besu5lkqmra07drq1czpr0tk4,1,4.1,42.2,2023-02-04T15:20:40.753Z,2023-02-05T02:38:24Z,4013853143,178,,4012979045,376,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823503,186,1,1,19,43,besu5lkqmra07drq1czpr0tk4,1,12.6,45.5,2023-02-04T15:20:57.853Z,2023-02-05T02:38:30Z,4011734869,56,Left,4011734875,212,57.8,4011734959,189,,4011734873,141,91.2,4011734871,140,59.0,4011734863,199,,4011734877,213,0.6,4011734879,1,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823573,187,1,1,19,48,besu5lkqmra07drq1czpr0tk4,1,59,91.2,2023-02-04T15:21:02.090Z,2023-02-05T02:38:39Z,4011735299,56,Back,4011735303,141,91.7,4011735301,140,45.7,4011735305,212,14.0,4013853359,178,,4012979719,155,,4011735307,213,3.1,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823619,188,1,1,19,49,besu5lkqmra07drq1czpr0tk4,0,45.5,91.7,2023-02-04T15:21:03.707Z,2023-02-05T02:38:44Z,4011735557,212,35.6,4013853423,178,,4011735549,155,,4011735565,1,,4011735561,213,5.7,4011735555,141,61.8,4011735551,56,Center,4011735553,140,73.3,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823701,177,1,1,19,53,enzoyc121va61wtmjf4cm7p3d,1,24,51.5,2023-02-04T15:21:07.284Z,2023-02-05T02:38:50Z,4011736035,3,,4013853509,388,,4011736043,212,17.7,4011736041,141,50.0,4011736045,213,6.2,4011736037,56,Back,4011736039,140,40.8,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823725,178,1,1,19,54,enzoyc121va61wtmjf4cm7p3d,0,40.8,50,2023-02-04T15:21:08.889Z,2023-02-05T02:38:54Z,4011736193,3,,4011736195,168,,4011736199,140,50.1,4011736197,56,Center,4013853541,388,,4011736205,213,0.2,4011736203,212,9.9,4011736201,141,52.2,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823863,189,1,1,19,56,besu5lkqmra07drq1czpr0tk4,0,53.2,40.9,2023-02-04T15:21:10.876Z,2023-02-05T02:38:59Z,4013853605,178,,4011736967,1,,4011736959,140,73.1,4011736957,56,Center,4011736955,157,,4011736961,141,73.3,4011736963,212,30.4,4011736965,213,0.8,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503823901,179,1,1,19,59,enzoyc121va61wtmjf4cm7p3d,0,26.6,29.1,2023-02-04T15:21:13.663Z,2023-02-05T02:39:11Z,4011737167,212,8.5,4011737171,1,,4011737169,213,0.2,4011737159,157,,4013853761,178,,4011737165,141,32.1,4011737161,56,Back,4011737163,140,34.5,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824023,190,1,1,20,1,besu5lkqmra07drq1czpr0tk4,1,64.2,73.9,2023-02-04T15:21:15.630Z,2023-02-05T02:39:18Z,4011737905,213,1.1,4011737899,140,69.7,4011737897,56,Left,4011737903,212,13.4,4011737901,141,91.7,4013853889,388,,4011737895,3,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504058793,766,44,1,20,3,besu5lkqmra07drq1czpr0tk4,1,66.1,91.9,2023-02-04T15:21:17.676Z,2023-02-05T09:11:55Z,4012981643,56,Left,4012981645,286,,4013089403,233,824,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504058795,824,44,1,20,3,enzoyc121va61wtmjf4cm7p3d,0,33.9,8.1,2023-02-04T15:21:17.677Z,2023-02-05T02:39:24Z,4013089419,233,766,4012981657,285,,4012981655,56,Back,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824055,191,1,1,20,3,besu5lkqmra07drq1czpr0tk4,1,69.7,91.7,2023-02-04T15:21:17.819Z,2023-02-05T09:11:55Z,4011738065,213,3.3,4011738063,212,9.3,4011738061,141,89.1,4012982329,3,,4011738057,56,Left,4013854055,388,,4011738059,140,61.0,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825189,193,1,1,20,6,besu5lkqmra07drq1czpr0tk4,1,55.4,93.6,2023-02-04T15:21:20.694Z,2023-02-05T02:39:37Z,4011744209,213,6.1,4011744207,212,15.5,4013854119,178,,4011744203,140,69.8,4011744201,56,Left,4011744205,141,88.9,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824519,192,4,1,20,7,besu5lkqmra07drq1czpr0tk4,1,71.2,91.6,2023-02-04T15:21:21.989Z,2023-02-05T02:39:56Z,4011740551,13,,4011740553,294,,4011740555,56,Left,4011740563,286,,4011740935,233,180,4011740559,152,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503824573,180,4,1,20,7,enzoyc121va61wtmjf4cm7p3d,0,28.8,8.4,2023-02-04T15:21:21.990Z,2023-02-05T02:39:56Z,4011740823,294,,4011740825,56,Back,4011740831,285,,4013854317,178,,4011740819,13,,4011740997,233,192,4011740827,152,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825471,194,1,1,20,47,besu5lkqmra07drq1czpr0tk4,0,67.9,90.6,2023-02-04T15:22:01.684Z,2023-02-05T02:40:00Z,4011745703,155,,4011745701,5,,4011745705,152,,4013854375,178,,4011745715,213,5.8,4011745709,140,88.9,4011745713,212,25.2,4011745711,141,72.7,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,4011745707,56,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2503825539,181,12,1,20,49,enzoyc121va61wtmjf4cm7p3d,1,10.1,31.8,2023-02-04T15:22:03.653Z,2023-02-05T02:40:07Z,4011746119,167,,4011746037,56,Back,4011746039,140,20.7,4011746043,212,24.7,4013854473,388,,4011746041,141,0.0,4011746045,213,5.2,4011746363,15,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825547,182,5,1,20,51,enzoyc121va61wtmjf4cm7p3d,0,18,-1,2023-02-04T15:22:05.766Z,2023-02-05T02:40:12Z,4011746077,347,,4011746075,56,Back,4011746751,233,195,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503825669,195,5,1,20,51,besu5lkqmra07drq1czpr0tk4,1,82,101,2023-02-04T15:22:05.766Z,2023-02-05T02:40:12Z,4011746715,233,182,4011746671,347,,4011746667,56,Left,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826107,196,1,1,21,4,besu5lkqmra07drq1czpr0tk4,1,87.2,100,2023-02-04T15:22:18.935Z,2023-02-05T02:40:23Z,4011749043,56,Left,4011749041,107,,4011749045,140,76.9,4011749051,212,14.1,4011749053,213,3.8,4011749047,141,88.6,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826223,197,1,1,21,5,besu5lkqmra07drq1czpr0tk4,1,76.9,88.6,2023-02-04T15:22:19.803Z,2023-02-05T02:40:27Z,4011749685,56,Left,4011749695,213,0.8,4011749691,141,96.2,4011749693,212,7.1,4013854735,178,,4011749689,140,81.6,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826335,198,1,1,21,10,besu5lkqmra07drq1czpr0tk4,1,88.4,89.4,2023-02-04T15:22:24.278Z,2023-02-05T02:40:39Z,4011750321,213,3.4,4013854797,178,,4011750313,56,Left,4011750315,140,84.7,4011750319,212,4.0,4011750317,141,87.8,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826375,199,1,1,21,13,besu5lkqmra07drq1czpr0tk4,0,82.5,85,2023-02-04T15:22:27.696Z,2023-02-05T02:40:48Z,4011750537,213,5.3,4013854907,178,,4011750529,56,Center,4011750535,212,11.9,4011750531,140,88.3,4011750533,141,70.0,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504272713,1095,67,1,21,14,enzoyc121va61wtmjf4cm7p3d,1,12.2,27.7,2023-02-04T15:22:28.070Z,2023-02-05T09:11:56Z,4014123671,233,984,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504272711,984,67,1,21,14,besu5lkqmra07drq1czpr0tk4,0,87.8,72.3,2023-02-04T15:22:28.071Z,2023-02-05T06:53:31Z,4014123687,233,1095,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826409,183,8,1,21,14,enzoyc121va61wtmjf4cm7p3d,1,12.8,26.1,2023-02-04T15:22:28.113Z,2023-02-05T09:11:56Z,4013854987,178,,4012985251,385,,4011750701,56,Back,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826541,200,1,1,21,17,besu5lkqmra07drq1czpr0tk4,1,72.6,88.1,2023-02-04T15:22:31.978Z,2023-02-05T02:41:07Z,4013855083,178,,4011751465,140,76.1,4011751459,56,Left,4011751473,212,4.0,4011751469,141,90.6,4011751475,213,0.4,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826553,184,45,1,21,19,enzoyc121va61wtmjf4cm7p3d,0,23.8,13.6,2023-02-04T15:22:33.221Z,2023-02-05T02:41:15Z,4011751539,285,,4011751769,233,201,4011751537,56,Back,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826575,201,3,1,21,19,besu5lkqmra07drq1czpr0tk4,1,76.2,86.4,2023-02-04T15:22:33.221Z,2023-02-05T02:41:15Z,4011751661,56,Left,4011751663,286,,4013855185,178,,4012985923,464,,4011751701,233,184,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826621,202,1,1,21,21,besu5lkqmra07drq1czpr0tk4,0,77.2,69,2023-02-04T15:22:35.333Z,2023-02-05T02:41:20Z,4011751921,140,91.4,4011751923,141,68.7,4011751925,212,14.9,4011751927,213,6.3,4011751919,56,Center,4013855221,178,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826615,185,8,1,21,22,enzoyc121va61wtmjf4cm7p3d,1,10.7,33.1,2023-02-04T15:22:36.487Z,2023-02-05T02:41:26Z,4013855339,389,,4011751889,56,Back,4012986387,385,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827057,186,12,1,21,23,enzoyc121va61wtmjf4cm7p3d,1,9.2,54.9,2023-02-04T15:22:37.536Z,2023-02-05T02:41:32Z,4011754227,213,5.1,4011754217,141,7.1,4011754203,56,Back,4011754209,140,23.5,4011754223,212,35.8,4013855409,178,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503826971,203,1,1,21,28,besu5lkqmra07drq1czpr0tk4,1,75.8,90.2,2023-02-04T15:22:42.577Z,2023-02-05T02:41:39Z,4013855513,178,,4011753793,141,20.0,4011753795,212,54.0,4011753797,213,4.2,4011753785,196,,4011753783,155,,4011753789,56,Right,4011753791,140,51.8,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,4011753799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827035,204,1,1,21,32,besu5lkqmra07drq1czpr0tk4,0,51.8,20,2023-02-04T15:22:46.157Z,2023-02-05T02:41:52Z,4011754111,56,Right,4011754109,3,,4011754121,141,0.0,4011754123,212,22.9,4011754125,213,5.6,4013855667,388,,4011754117,140,68.5,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827509,187,5,1,21,35,enzoyc121va61wtmjf4cm7p3d,1,33.8,101.6,2023-02-04T15:22:49.086Z,2023-02-05T02:41:57Z,4011756769,233,205,4011756665,347,,4011756663,56,Back,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827045,205,5,1,21,35,besu5lkqmra07drq1czpr0tk4,0,66.2,-1.6,2023-02-04T15:22:49.086Z,2023-02-05T02:41:57Z,4011754161,56,Right,4011754163,347,,4011756799,233,187,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827623,188,1,1,21,48,enzoyc121va61wtmjf4cm7p3d,1,36.2,100,2023-02-04T15:23:02.656Z,2023-02-05T03:05:01Z,4011757289,107,,4011757295,141,83.6,4011757291,56,Back,4011757293,140,31.3,4011757297,212,13.2,4011759119,189,,4011757299,213,4.3,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827637,189,4,1,21,50,enzoyc121va61wtmjf4cm7p3d,1,29.8,84.2,2023-02-04T15:23:04.884Z,2023-02-05T03:05:05Z,4011757361,56,Back,4011757363,152,,4011757473,189,,4012011143,233,206,4011757365,265,,4011757359,13,,4011757367,285,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503827849,206,4,1,21,50,besu5lkqmra07drq1czpr0tk4,0,70.2,15.8,2023-02-04T15:23:04.885Z,2023-02-05T03:05:05Z,4011758467,56,Right,4012011171,233,189,4011758465,13,,4011758477,286,,4013870491,178,,4011758471,265,,4011758469,152,,4011758995,189,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828381,190,1,1,22,8,enzoyc121va61wtmjf4cm7p3d,0,33.5,85,2023-02-04T15:23:22.641Z,2023-02-05T03:05:08Z,4011761273,5,,4011761275,155,,4011761285,212,37.3,4011761281,140,68.8,4011761283,141,90.6,4011761287,213,0.1,4011761289,1,,4011761279,56,Left,91m838lynz6db94q8ufcqk91x,S. Walker,4013870513,178,4011761277,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828533,207,44,1,22,12,besu5lkqmra07drq1czpr0tk4,1,31.8,20.2,2023-02-04T15:23:26.167Z,2023-02-05T09:11:56Z,4011762067,285,,4011762065,56,Back,4011762091,233,191,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828385,191,44,1,22,12,enzoyc121va61wtmjf4cm7p3d,0,68.2,79.8,2023-02-04T15:23:26.168Z,2023-02-05T03:05:19Z,4011761315,286,,4011761313,56,Left,4011762107,233,207,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828551,208,1,1,22,12,besu5lkqmra07drq1czpr0tk4,0,32.3,30.9,2023-02-04T15:23:26.256Z,2023-02-05T09:11:57Z,4013870727,388,,4011762165,56,Back,4011762163,3,,4011762171,212,5.5,4011762167,140,37.2,4011762173,213,5.9,4011762169,141,27.9,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060373,768,44,1,22,14,besu5lkqmra07drq1czpr0tk4,1,25.3,24.5,2023-02-04T15:23:28.900Z,2023-02-05T09:11:57Z,4013089425,233,827,4012989991,56,Back,4012989993,285,,,,,,,,,,,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060377,827,44,1,22,14,enzoyc121va61wtmjf4cm7p3d,0,74.7,75.5,2023-02-04T15:23:28.901Z,2023-02-05T03:05:43Z,4012990009,56,Center,4012990011,286,,4013089453,233,768,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828605,209,1,1,22,14,besu5lkqmra07drq1czpr0tk4,1,27.8,26.5,2023-02-04T15:23:29.057Z,2023-02-05T09:11:57Z,4011762479,140,31.0,4013870913,388,,4011762481,141,7.9,4011762477,56,Back,4011762485,213,5.0,4011762483,212,13.1,4011762475,3,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828611,210,49,1,22,16,besu5lkqmra07drq1czpr0tk4,1,31,7.9,2023-02-04T15:23:30.391Z,2023-02-05T03:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828733,211,1,1,22,16,besu5lkqmra07drq1czpr0tk4,0,31,7.9,2023-02-04T15:23:30.395Z,2023-02-05T03:06:30Z,4013871129,178,,4011763253,1,,4011763247,212,50.1,4011763249,213,0,4011763241,140,78.7,4011763243,141,7.9,4011763239,56,Right,4011763237,157,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828717,192,12,1,22,22,enzoyc121va61wtmjf4cm7p3d,1,23.8,93.5,2023-02-04T15:23:36.226Z,2023-02-05T03:06:35Z,4011763167,56,Back,4011763175,141,100.0,4011763169,140,22.9,4011763179,213,1.7,4013871327,388,,4011763293,167,,4011763551,15,,4011763177,212,5.5,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828725,193,5,1,22,23,enzoyc121va61wtmjf4cm7p3d,0,23.3,101.7,2023-02-04T15:23:37.426Z,2023-02-05T03:06:40Z,4011763939,233,212,4011763211,347,,4011763209,56,Back,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503828831,212,5,1,22,23,besu5lkqmra07drq1czpr0tk4,1,76.7,-1.7,2023-02-04T15:23:37.426Z,2023-02-05T03:06:39Z,4011763809,347,,4011763899,233,193,4011763807,56,Right,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829521,213,1,1,22,46,besu5lkqmra07drq1czpr0tk4,0,76.3,0,2023-02-04T15:24:01.008Z,2023-02-05T03:06:55Z,4011767811,107,,4011767813,56,Right,4011767815,140,87.2,4011767821,213,0.7,4011767819,212,14.5,4011767817,141,11.0,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504295285,1280,67,1,22,48,enzoyc121va61wtmjf4cm7p3d,1,10.4,89,2023-02-04T15:24:02.865Z,2023-02-05T09:11:58Z,4014229269,233,1166,,,,,,,,,,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504295279,1166,67,1,22,48,besu5lkqmra07drq1czpr0tk4,0,89.6,11,2023-02-04T15:24:02.866Z,2023-02-05T09:04:35Z,4014229285,233,1280,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829473,194,8,1,22,48,enzoyc121va61wtmjf4cm7p3d,1,11.1,89.3,2023-02-04T15:24:02.879Z,2023-02-05T09:11:58Z,4011767543,56,Back,4013871571,389,,4012992585,385,,,,,,,,,,,,,,,,,bt4n55baiq4m30oyc0v833omi,L. Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829569,195,1,1,22,50,enzoyc121va61wtmjf4cm7p3d,0,14.9,93.2,2023-02-04T15:24:04.413Z,2023-02-05T03:07:08Z,4013871649,178,,4011768099,1,,4011768097,213,5.9,4011768093,141,80.5,4011768091,140,34.0,4011768095,212,21.8,4011768087,157,,4011768089,56,Back,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829763,214,1,1,22,51,besu5lkqmra07drq1czpr0tk4,1,67.1,17.6,2023-02-04T15:24:06.017Z,2023-02-05T03:07:19Z,4011769315,141,12.8,4011769309,155,,4011769311,56,Right,4011769313,140,89.0,4013871801,178,,4011769317,212,23.2,4011769319,213,6.1,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829761,196,45,1,22,55,enzoyc121va61wtmjf4cm7p3d,0,11,86.8,2023-02-04T15:24:09.333Z,2023-02-05T03:07:27Z,4011769289,56,Back,4011769601,233,215,4011769291,285,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829791,215,3,1,22,55,besu5lkqmra07drq1czpr0tk4,1,89,13.2,2023-02-04T15:24:09.333Z,2023-02-05T03:07:27Z,4013871879,178,,4011769485,286,,4012993411,464,,4011769551,233,196,4011769483,56,Right,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829887,216,1,1,22,58,besu5lkqmra07drq1czpr0tk4,1,88.9,16.7,2023-02-04T15:24:13.040Z,2023-02-05T03:07:33Z,4013871947,178,,4011770077,56,Center,4011770079,140,76.2,4011770081,141,30.4,4011770083,212,16.3,4011770085,213,2.5,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829893,217,61,1,23,0,besu5lkqmra07drq1czpr0tk4,0,77.1,30,2023-02-04T15:24:15.017Z,2023-02-05T03:07:43Z,4011770113,56,Center,4013872035,178,,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503829915,197,49,1,23,2,enzoyc121va61wtmjf4cm7p3d,1,24.4,71.8,2023-02-04T15:24:16.698Z,2023-02-05T03:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830297,198,1,1,23,10,enzoyc121va61wtmjf4cm7p3d,1,61.3,91.5,2023-02-04T15:24:24.603Z,2023-02-05T03:08:21Z,4011772445,56,Center,4013872383,178,,4011772455,1,,4011772451,212,39.6,4011772453,213,6.0,4011772449,141,76.9,4011772447,140,97.8,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830325,199,61,1,23,13,enzoyc121va61wtmjf4cm7p3d,1,97.8,76.9,2023-02-04T15:24:27.708Z,2023-02-05T03:09:18Z,4013873065,178,,4011772583,56,Center,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830335,200,5,1,23,13,enzoyc121va61wtmjf4cm7p3d,0,92.2,101.8,2023-02-04T15:24:27.917Z,2023-02-05T03:09:28Z,4011772633,56,Left,4011772635,347,,4011775943,233,218,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503830911,218,5,1,23,13,besu5lkqmra07drq1czpr0tk4,1,7.8,-1.8,2023-02-04T15:24:27.917Z,2023-02-05T03:09:27Z,4011775853,233,200,4011775807,56,Back,4011775809,347,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
