id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2521581049,80,4,1,8,54,enzoyc121va61wtmjf4cm7p3d,1,63.3,32.4,2023-03-18T15:10:43.195Z,2023-03-19T03:47:53Z,4105489381,13,,4105489383,56,Center,4105489457,233,77,4105489389,286,,4105489387,265,,4105489385,152,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521580967,77,4,1,8,54,ez46dadmx0virt38cgeq2n6pf,0,36.7,67.6,2023-03-18T15:10:43.196Z,2023-03-19T03:47:53Z,4105488975,13,,4108629169,178,,4105488985,285,,4105488977,56,Back,4105489495,233,80,4105488981,152,,4105488983,265,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671663,374,1,1,9,0,enzoyc121va61wtmjf4cm7p3d,1,70.1,12.3,2023-03-18T15:10:48.496Z,2023-03-19T03:48:32Z,4105971283,189,,4105971247,213,2.0,4108629401,178,,4105971245,212,4.8,4105977931,152,,4105977929,5,,4105971239,56,Right,4105971243,141,18.8,2707xag1w0czgk17kz84632ms,D. Watson,4105971241,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581595,81,1,1,9,5,enzoyc121va61wtmjf4cm7p3d,1,65.7,17.4,2023-03-18T15:10:53.590Z,2023-03-19T03:48:08Z,4105492087,155,,4105492105,1,,4105492091,196,,4105492099,141,82.7,4108629649,178,,4105492097,140,68.8,4105492101,212,44.5,4105492095,56,Left,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,4105492103,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581605,82,50,1,9,12,enzoyc121va61wtmjf4cm7p3d,1,91.4,75.8,2023-03-18T15:11:00.576Z,2023-03-19T03:49:11Z,4105492145,56,Center,4105492587,233,78,4105492147,286,,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581649,78,7,1,9,12,ez46dadmx0virt38cgeq2n6pf,1,8.6,24.2,2023-03-18T15:11:00.818Z,2023-03-19T03:49:06Z,4108630655,178,,4106789287,383,,4105492401,285,,4105492397,56,Back,4105492553,233,82,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581859,81,49,1,9,13,ez46dadmx0virt38cgeq2n6pf,1,4.2,29.1,2023-03-18T15:11:01.687Z,2023-03-19T03:49:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581663,79,61,1,9,13,ez46dadmx0virt38cgeq2n6pf,0,2.5,26.1,2023-03-18T15:11:01.796Z,2023-03-19T03:49:32Z,4108631935,178,,4105492465,56,Back,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581695,80,6,1,9,13,ez46dadmx0virt38cgeq2n6pf,0,5.4,25,2023-03-18T15:11:02.127Z,2023-03-19T03:49:35Z,4105492637,56,Back,4105492661,73,,4105492835,233,83,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521581671,83,6,1,9,13,enzoyc121va61wtmjf4cm7p3d,1,94.6,75,2023-03-18T15:11:02.127Z,2023-03-19T03:49:36Z,4105492511,73,,4105492509,56,Center,4105492789,233,80,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582393,84,1,1,9,31,enzoyc121va61wtmjf4cm7p3d,1,99.5,99.5,2023-03-18T15:11:19.259Z,2023-03-19T03:51:46Z,4105496405,155,,4108634397,178,,4105976807,210,15,4105496411,140,92.8,4105496413,141,50.3,4105496407,224,,4106790141,72,,4105496397,2,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,4105496415,212,34.2,4105496417,213,4.5,4105496419,1,4105496399,6,4105496409,56,,1,,Center,4105976809,154,,,,,,,,,,,,,,,,,,,
2521582403,85,15,1,9,32,enzoyc121va61wtmjf4cm7p3d,1,92,48.9,2023-03-18T15:11:20.848Z,2023-03-19T03:51:47Z,4105505499,25,,4108635209,388,,4105507157,100,,4105507151,103,19,4105496467,56,Center,4105976855,154,,4105507159,146,95.2,4105507165,231,49.5,9coe01drgpmlz3ee9qfond815,L. Mayo,4105507155,139,,4105496465,17,,4105507147,80,4105505509,328,4105507163,230,,,,98.4,4105505511,82,,4105507161,147,48.2,4105507149,102,4105976857,55,47.2,84,4105505501,15,4105976853,29,,,,,
2521582491,82,61,1,9,33,ez46dadmx0virt38cgeq2n6pf,1,5.2,54,2023-03-18T15:11:22.149Z,2023-03-19T08:47:00Z,4105496855,56,Back,4108635643,178,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522229211,903,43,1,9,33,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-03-18T15:11:22.166Z,2023-03-19T08:46:47Z,4108972727,233,914,4108973403,144,67,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522229205,914,43,1,9,33,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-03-18T15:11:22.167Z,2023-03-19T08:46:47Z,4108972761,233,903,4108973383,144,67,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582457,86,61,1,9,33,enzoyc121va61wtmjf4cm7p3d,1,97.6,47.2,2023-03-18T15:11:22.214Z,2023-03-19T08:47:03Z,4108635369,178,,4105496705,56,Center,4106792225,228,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582507,83,49,1,9,35,ez46dadmx0virt38cgeq2n6pf,1,6.3,73.6,2023-03-18T15:11:24.048Z,2023-03-19T03:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582577,84,1,1,9,37,ez46dadmx0virt38cgeq2n6pf,0,8.2,76.1,2023-03-18T15:11:25.448Z,2023-03-19T03:52:30Z,4105497203,140,27.9,4105497201,56,Back,4105497207,212,20.7,4105497209,213,6.2,4105497205,141,74.1,4108636327,178,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582659,87,1,1,9,38,enzoyc121va61wtmjf4cm7p3d,1,66,28.6,2023-03-18T15:11:26.778Z,2023-03-19T03:52:35Z,4105497713,212,17.9,4105497707,140,77.7,4105497705,56,Right,4105497717,213,5.5,4105497709,141,9.4,4108636421,178,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582669,88,49,1,9,40,enzoyc121va61wtmjf4cm7p3d,1,77.7,9.4,2023-03-18T15:11:28.299Z,2023-03-19T03:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582759,89,1,1,9,42,enzoyc121va61wtmjf4cm7p3d,0,89.9,9.7,2023-03-18T15:11:31.208Z,2023-03-19T03:52:46Z,4105498263,155,,4105498365,233,85,4105498237,2,,4105498279,213,1.8,4105498267,140,89.5,4105498265,56,Right,4107072609,224,,4105498363,236,,9coe01drgpmlz3ee9qfond815,L. Mayo,4108636761,178,,4105498275,212,1.6,4107072611,20,4105498369,286,4105498271,141,,,,11.9,,,,,,,,,,,,,,,,,,,,,
2521582749,85,12,1,9,43,ez46dadmx0virt38cgeq2n6pf,1,12.9,88.6,2023-03-18T15:11:31.294Z,2023-03-19T03:52:49Z,4105498195,185,,4108636869,178,,4105498395,233,89,4105498197,56,Back,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521582801,86,5,1,9,44,ez46dadmx0virt38cgeq2n6pf,0,6.2,101.6,2023-03-18T15:11:32.709Z,2023-03-19T03:52:56Z,4105498527,347,,4105498525,56,Back,4105501733,233,90,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521583377,90,5,1,9,44,enzoyc121va61wtmjf4cm7p3d,1,93.8,-1.6,2023-03-18T15:11:32.709Z,2023-03-19T03:52:55Z,4105501593,347,,4105501589,56,Right,4105501651,233,86,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584561,91,1,1,10,28,enzoyc121va61wtmjf4cm7p3d,0,93.6,0,2023-03-18T15:12:16.904Z,2023-03-19T03:53:07Z,4105508309,213,1.8,4105508303,140,89.1,4105508301,56,Center,4105508299,107,,4105508305,141,35.5,4105508311,1,,4105508307,212,25.9,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584607,87,44,1,10,30,ez46dadmx0virt38cgeq2n6pf,1,10.6,66.6,2023-03-18T15:12:19.146Z,2023-03-19T09:02:05Z,4105508545,56,Back,4105508551,285,,4105508603,233,92,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584611,92,44,1,10,30,enzoyc121va61wtmjf4cm7p3d,0,89.4,33.4,2023-03-18T15:12:19.147Z,2023-03-19T03:53:20Z,4105508567,56,Center,4105508699,233,87,4105508569,286,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584647,88,12,1,10,30,ez46dadmx0virt38cgeq2n6pf,1,10.2,68.7,2023-03-18T15:12:19.181Z,2023-03-19T09:02:06Z,4105508789,140,14.9,4105508795,141,86.9,4105508807,213,1.2,4105508787,56,Back,4105508901,15,,4108637813,388,,4105508801,212,13.3,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584847,93,1,1,10,34,enzoyc121va61wtmjf4cm7p3d,0,92,14.1,2023-03-18T15:12:22.514Z,2023-03-19T03:53:28Z,4108637871,178,,4107076205,224,,4105509749,212,24.8,4107076213,20,,4105509745,140,89.5,4105509751,213,1.7,4105509747,141,50.4,4105509741,155,,2707xag1w0czgk17kz84632ms,D. Watson,4105509739,2,,4105509743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584841,89,44,1,10,35,ez46dadmx0virt38cgeq2n6pf,1,11.4,49.8,2023-03-18T15:12:23.725Z,2023-03-19T09:02:06Z,4105510097,233,94,4105509687,56,Back,4105509689,285,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584859,94,44,1,10,35,enzoyc121va61wtmjf4cm7p3d,0,88.6,50.2,2023-03-18T15:12:23.726Z,2023-03-19T03:53:35Z,4105509803,56,Center,4105509807,286,,4105510163,233,89,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584871,90,12,1,10,35,ez46dadmx0virt38cgeq2n6pf,1,12.2,50.1,2023-03-18T15:12:23.812Z,2023-03-19T09:02:06Z,4105509885,140,11.1,4105511577,15,,4105509887,141,69.7,4105509891,213,1.7,4105509889,212,13.4,4108638113,388,,4105509883,56,Back,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521584937,91,1,1,10,37,ez46dadmx0virt38cgeq2n6pf,1,11.1,69.7,2023-03-18T15:12:25.819Z,2023-03-19T03:54:10Z,4105510223,141,60.9,4105510221,140,13.9,4105512699,3,,4105510219,56,Back,4108638321,388,,4105510227,213,5.2,4105510225,212,6.7,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585159,92,12,1,10,38,ez46dadmx0virt38cgeq2n6pf,1,13.9,60.9,2023-03-18T15:12:26.624Z,2023-03-19T03:54:15Z,4105511299,213,6.2,4105511293,141,54.3,4105511291,140,47.4,4105511295,212,35.5,4105511289,56,Back,4108638475,178,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585183,95,1,1,10,43,enzoyc121va61wtmjf4cm7p3d,1,64.8,56.9,2023-03-18T15:12:31.404Z,2023-03-19T03:54:19Z,4105511381,212,19.3,4105511373,140,69.4,4105511383,213,1.3,4105511369,56,Left,4105511377,141,84.4,4108639167,178,,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585265,96,1,1,10,46,enzoyc121va61wtmjf4cm7p3d,1,66.1,83.6,2023-03-18T15:12:34.604Z,2023-03-19T03:54:23Z,4108639271,178,,4105511817,212,13.9,4105511815,141,73.8,4105511811,56,Center,4105511813,140,54.5,4105511819,213,3.6,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585309,97,1,1,10,48,enzoyc121va61wtmjf4cm7p3d,1,54.5,73.8,2023-03-18T15:12:36.725Z,2023-03-19T03:54:28Z,4105512025,56,Back,4105512039,212,18.1,4105512043,213,4.3,4108639355,178,,4105512033,141,49.7,4105512029,140,47.2,,,,,,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585503,98,1,1,10,50,enzoyc121va61wtmjf4cm7p3d,1,47.2,49.7,2023-03-18T15:12:38.686Z,2023-03-19T03:54:31Z,4105513039,56,Center,4105513043,140,55.6,4105513049,213,5.2,4105513047,212,19.0,4108639441,178,,4105513045,141,25.0,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585621,99,1,1,10,55,enzoyc121va61wtmjf4cm7p3d,1,62.9,15.6,2023-03-18T15:12:43.537Z,2023-03-19T03:54:37Z,4108639573,178,,4105513649,141,11.7,4105513657,213,4.8,4105513645,56,Right,4105513651,212,2.7,4105513647,140,63.1,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585675,100,1,1,10,55,enzoyc121va61wtmjf4cm7p3d,1,63.1,11.4,2023-03-18T15:12:43.826Z,2023-03-19T03:54:47Z,4105513929,212,25.1,4108639771,178,,4105513923,56,Back,4105513925,140,39.7,4105513927,141,18.8,4105513931,213,2.9,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585931,101,1,1,10,59,enzoyc121va61wtmjf4cm7p3d,1,39.6,19.2,2023-03-18T15:12:47.794Z,2023-03-19T03:54:56Z,4105515471,140,43.8,4105515481,212,32.7,4105515491,1,,4105515477,141,66.9,4105515469,56,Back,4105515485,213,1.4,4108639873,178,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585951,102,1,1,11,1,enzoyc121va61wtmjf4cm7p3d,0,44.9,69.9,2023-03-18T15:12:50.206Z,2023-03-19T03:54:58Z,4105515587,212,23.5,4108639949,178,,4105515585,141,65.8,4105516961,189,,4105515583,140,67.1,4105515581,56,Center,4105515589,213,6.2,4105515579,155,,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521585973,93,49,1,11,6,ez46dadmx0virt38cgeq2n6pf,1,32.9,20.3,2023-03-18T15:12:55.187Z,2023-03-19T03:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586065,94,1,1,11,7,ez46dadmx0virt38cgeq2n6pf,1,32.9,20.3,2023-03-18T15:12:55.736Z,2023-03-19T03:55:20Z,4105516257,213,4.3,4108640477,178,,4105516249,56,Back,4105516255,212,7.3,4105516253,141,10.3,4105516251,140,30.3,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522230537,924,83,1,11,8,enzoyc121va61wtmjf4cm7p3d,1,67.5,90.3,2023-03-18T15:12:56.993Z,2023-03-19T08:49:21Z,4108977817,399,120121,,,,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586289,95,1,1,11,8,ez46dadmx0virt38cgeq2n6pf,1,30.3,10.3,2023-03-18T15:12:57.026Z,2023-03-19T03:55:30Z,4105517417,140,22.0,4105517415,56,Back,4108640571,178,,4105517421,212,11.1,4105517423,213,2.5,4105517419,141,20.3,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586331,96,1,1,11,10,ez46dadmx0virt38cgeq2n6pf,1,22,20.3,2023-03-18T15:12:58.366Z,2023-03-19T03:55:45Z,4105517643,213,2.4,4105517635,56,Back,4105517639,141,35.5,4108641123,178,,4105517641,212,15.9,4105517637,140,10.5,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586361,97,1,1,11,11,ez46dadmx0virt38cgeq2n6pf,0,10.5,35.5,2023-03-18T15:12:59.765Z,2023-03-19T03:55:55Z,4105517819,140,42.2,4105517823,212,33.3,4105517821,141,33.4,4105517825,213,6.2,4105517815,157,,4105517817,56,Back,4108641475,178,,4105517827,1,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586355,103,1,1,11,15,enzoyc121va61wtmjf4cm7p3d,0,60,78.7,2023-03-18T15:13:03.576Z,2023-03-19T03:56:11Z,4105517767,56,Center,4105517773,212,14.6,4105517765,3,,4105517771,141,68.1,4105517775,213,5.8,4108642023,388,,4105517769,140,72.1,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586553,98,1,1,11,18,ez46dadmx0virt38cgeq2n6pf,1,29.1,32.5,2023-03-18T15:13:07.177Z,2023-03-19T03:56:27Z,4105518789,212,21.4,4105518783,56,Back,4105518785,140,10.1,4108642405,178,,4105518791,213,2.8,4105518787,141,43.7,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586667,99,1,1,11,20,ez46dadmx0virt38cgeq2n6pf,0,10.1,43.7,2023-03-18T15:13:08.407Z,2023-03-19T03:56:32Z,4105519391,140,61.5,4105519393,141,70.5,4105519389,56,Center,4108642575,178,,4105519403,213,0.3,4105519395,212,57.0,4105519409,1,,4107082401,157,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586775,104,1,1,11,23,enzoyc121va61wtmjf4cm7p3d,0,36.5,30.3,2023-03-18T15:13:12.088Z,2023-03-19T03:56:34Z,4108642659,388,,4105519879,212,32.7,4105519871,56,Center,4105519873,140,67.6,4105519881,213,0.1,4105519885,1,,4105519875,141,33.9,4105519869,3,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586821,100,1,1,11,26,ez46dadmx0virt38cgeq2n6pf,1,32.2,68.1,2023-03-18T15:13:14.409Z,2023-03-19T03:56:45Z,4105520119,3,,4108642983,178,,4105520129,140,37.4,4105520137,212,6.1,4105520123,56,Back,4105520139,213,5.8,4105520133,141,64.2,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521586943,101,1,1,11,27,ez46dadmx0virt38cgeq2n6pf,1,37.4,64.2,2023-03-18T15:13:15.297Z,2023-03-19T03:56:49Z,4105520609,56,Back,4105520615,212,15.0,4105520617,213,1.9,4108643073,178,,4105520611,140,32.6,4105520613,141,85.0,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587079,102,1,1,11,30,ez46dadmx0virt38cgeq2n6pf,1,33.5,83.5,2023-03-18T15:13:18.999Z,2023-03-19T03:56:55Z,4105521257,140,9.7,4108643255,178,,4105521261,212,34.1,4105521255,56,Back,4105521263,213,3.9,4105521265,1,,4105521259,141,49.3,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587259,103,1,1,11,34,ez46dadmx0virt38cgeq2n6pf,1,10.3,52.8,2023-03-18T15:13:22.899Z,2023-03-19T03:57:03Z,4105522255,212,53.2,4105522249,141,84.1,4105522263,1,,4105522243,155,,4105522259,213,0.4,4105522245,56,Left,4108643503,178,,4105522247,140,56.7,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587277,104,44,1,11,38,ez46dadmx0virt38cgeq2n6pf,1,60.8,76.2,2023-03-18T15:13:26.325Z,2023-03-19T09:02:07Z,4105522339,286,,4105522449,233,105,4105522337,56,Center,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587247,105,44,1,11,38,enzoyc121va61wtmjf4cm7p3d,0,39.2,23.8,2023-03-18T15:13:26.326Z,2023-03-19T03:57:25Z,4105522201,56,Back,4105522203,285,,4105522543,233,104,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587323,105,1,1,11,38,ez46dadmx0virt38cgeq2n6pf,0,56.7,84.1,2023-03-18T15:13:26.349Z,2023-03-19T09:02:07Z,4105522583,212,16.0,4105522571,168,,4105522573,56,Left,4105522579,141,86.0,4108643785,388,,4105522569,3,,4105522585,213,0.1,4105522575,140,71.9,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587395,106,12,1,11,40,enzoyc121va61wtmjf4cm7p3d,1,29,26.4,2023-03-18T15:13:28.490Z,2023-03-19T03:57:31Z,4105522975,213,5.1,4105522969,140,36.9,4105522967,56,Back,4105522971,141,0.0,4105523131,167,,4105522973,212,20.4,4108644295,388,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587457,106,5,1,11,42,ez46dadmx0virt38cgeq2n6pf,1,63.4,101.2,2023-03-18T15:13:30.580Z,2023-03-19T03:57:36Z,4105523289,56,Left,4105523347,233,107,4105523291,347,,,,,,,,,,,,,,,,,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521587411,107,5,1,11,42,enzoyc121va61wtmjf4cm7p3d,0,36.6,-1.2,2023-03-18T15:13:30.580Z,2023-03-19T03:57:37Z,4105523055,56,Back,4105523057,347,,4105523407,233,106,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588799,107,1,1,12,15,ez46dadmx0virt38cgeq2n6pf,0,60.6,100,2023-03-18T15:14:04.013Z,2023-03-19T03:57:42Z,4105530465,141,83.0,4105530471,1,,4105530467,212,30.9,4105530459,107,,4105530469,213,5.9,4105530463,140,87.7,4105530461,56,Left,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588849,108,12,1,12,18,enzoyc121va61wtmjf4cm7p3d,1,14.1,15,2023-03-18T15:14:06.882Z,2023-03-19T03:57:48Z,4105530757,141,0.0,4105531169,15,,4108644903,178,,4105530855,167,,4105530761,213,5.5,4105530755,140,23.9,4105530753,56,Back,4105530759,212,15.1,aqt5c6bvjkbaw56lq7t69kjjd,J. Dorsett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521588913,108,5,1,12,20,ez46dadmx0virt38cgeq2n6pf,1,75.6,101.4,2023-03-18T15:14:08.512Z,2023-03-19T03:57:50Z,4105531241,233,109,4105531087,347,,4105531085,56,Left,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
