id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/12/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,assist
2521590259,177,1,1,13,8,dvnjvad3p09dugr79gktlrtll,1,67,92.1,2023-03-18T15:14:42.967Z,2023-03-19T00:08:15Z,4105538103,212,2.5,4105538093,140,67.1,4107411503,178,,4105538097,141,88.4,4105538107,213,4.8,4105538091,56,Left,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590331,178,1,1,13,9,dvnjvad3p09dugr79gktlrtll,1,67.5,82.6,2023-03-18T15:14:43.562Z,2023-03-19T00:08:15Z,4105538479,141,94.7,4105538481,212,9.3,4105538477,140,63.3,4105538483,213,2.1,4105538475,56,Left,4107411675,178,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590363,179,1,1,13,10,dvnjvad3p09dugr79gktlrtll,1,66.3,90.8,2023-03-18T15:14:44.878Z,2023-03-19T00:08:14Z,4105538659,212,12.8,4105538661,213,4.0,4107411887,178,,4105538657,141,76.3,4105538655,140,58.5,4105538653,56,Center,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590427,180,1,1,13,13,dvnjvad3p09dugr79gktlrtll,1,57.8,64.3,2023-03-18T15:14:47.821Z,2023-03-19T00:08:13Z,4105539031,141,34.9,4105539037,213,4.9,4105539023,56,Center,4105539033,212,20.4,4107412009,178,,4105539027,140,61.8,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590687,181,1,1,13,16,dvnjvad3p09dugr79gktlrtll,1,62.2,23.6,2023-03-18T15:14:50.214Z,2023-03-19T00:08:12Z,4105540295,56,Right,4105540303,141,14.4,4105540297,140,72.6,4105540311,213,5.8,4107412163,178,,4105540307,212,12.6,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590703,182,1,1,13,21,dvnjvad3p09dugr79gktlrtll,0,72.2,33.8,2023-03-18T15:14:55.671Z,2023-03-19T00:08:08Z,4105540429,140,75.0,4105540433,212,6.6,4105540435,213,1.1,4105540427,56,Center,4107412381,178,,4105540431,141,42.5,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590681,86,8,1,13,21,c9ky1957qli8v2lylfga7io8b,1,23.9,56.3,2023-03-18T15:14:56.102Z,2023-03-19T00:08:07Z,4106865051,384,,4107412585,178,,4105540257,56,Back,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590731,87,49,1,13,23,c9ky1957qli8v2lylfga7io8b,1,18.6,66.3,2023-03-18T15:14:57.231Z,2023-03-19T00:08:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590763,88,1,1,13,24,c9ky1957qli8v2lylfga7io8b,0,19.8,68,2023-03-18T15:14:58.693Z,2023-03-19T00:08:06Z,4105540799,140,26.7,4107412875,178,,4105540797,56,Back,4105540801,141,73.0,4105540811,213,0.4,4105540803,212,8.0,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521590853,183,61,1,13,24,dvnjvad3p09dugr79gktlrtll,1,78.7,29.5,2023-03-18T15:14:58.853Z,2023-03-19T00:08:06Z,4107413507,178,,4105541347,56,Center,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591291,89,1,1,13,33,c9ky1957qli8v2lylfga7io8b,1,71.3,91.8,2023-03-18T15:15:07.977Z,2023-03-19T00:08:03Z,4107413699,178,,4105543621,140,72.1,4105543627,212,3.0,4105543617,56,Left,4105543623,141,96.0,4105543637,213,1.3,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591355,90,1,1,13,36,c9ky1957qli8v2lylfga7io8b,1,71.6,91.8,2023-03-18T15:15:10.589Z,2023-03-19T00:08:02Z,4105543939,2,,4106867377,225,,4105543965,1,,4105543949,56,Center,4106867383,387,,4105543953,140,88.3,4107413859,178,,4105543943,155,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,4105543961,212,45.5,4105543957,141,30.1,4105543963,213,5.1,4106867385,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591461,91,1,1,13,39,c9ky1957qli8v2lylfga7io8b,1,91.2,33.9,2023-03-18T15:15:13.187Z,2023-03-19T00:08:02Z,4105544489,140,82.7,4107414073,388,,4105547171,154,,4105544501,213,2.6,4105544499,212,10.7,4105544479,3,,4105544483,56,Center,4105544495,141,42.5,2i835ww5po0e5y9txkdajsnsa,L. Miller,4105547165,210,13,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2521591475,92,13,1,13,40,c9ky1957qli8v2lylfga7io8b,1,82.9,42.6,2023-03-18T15:15:14.376Z,2023-03-19T00:08:02Z,4105544561,56,Center,4107414329,178,,4105547221,231,48.1,4106868467,215,,4105547215,103,69.4,4105547203,74,,4105544557,18,,4105547219,230,98.4,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,4105544555,22,,4105547217,328,,4105545701,20,,4105547205,29,,4105547213,102,4105547209,55,4106868471,108,4105547207,154,91,46.1,,,,,,,,,,,,,,,,,,,,,
2521591509,93,5,1,13,41,c9ky1957qli8v2lylfga7io8b,0,101,41.4,2023-03-18T15:15:15.431Z,2023-03-18T20:05:33Z,4105544741,346,,4105544737,56,Center,4105545137,233,184,,,,,,,,,,,,,,,,1xofhzib5lyqx285j8x36xg8a,C. Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521591553,184,5,1,13,41,dvnjvad3p09dugr79gktlrtll,1,-1,58.6,2023-03-18T15:15:15.431Z,2023-03-18T20:05:33Z,4105545045,233,93,4105544935,346,,4105544933,56,Back,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592159,185,1,1,13,49,dvnjvad3p09dugr79gktlrtll,1,4.9,50.4,2023-03-18T15:15:23.771Z,2023-03-19T00:08:01Z,4105548057,141,18.9,4105548061,212,35.8,4105548063,213,5.6,4105548041,124,,4105548069,237,,4105548053,140,32.2,4105556863,189,,4105548065,1,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,4105548047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592293,186,1,1,13,52,dvnjvad3p09dugr79gktlrtll,1,29,25,2023-03-18T15:15:26.857Z,2023-03-19T00:08:00Z,4105548779,56,Back,4105548789,1,,4105548781,140,41.4,4105548787,213,1.2,4107415191,178,,4105548783,141,70.3,4105548785,212,33.4,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592371,187,1,1,13,58,dvnjvad3p09dugr79gktlrtll,1,49,67.3,2023-03-18T15:15:33.038Z,2023-03-19T00:07:58Z,4105549219,140,55.7,4107415387,178,,4105549225,213,1.1,4105549223,212,15.9,4105549217,56,Left,4105549221,141,88.3,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592657,188,1,1,14,0,dvnjvad3p09dugr79gktlrtll,1,57.5,84.5,2023-03-18T15:15:34.814Z,2023-03-19T00:07:58Z,4105550575,213,0.5,4105550557,140,73.4,4107415521,178,,4105550565,141,96.5,4105550571,212,18.6,4105550553,56,Left,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592787,189,1,1,14,7,dvnjvad3p09dugr79gktlrtll,1,77.9,94.7,2023-03-18T15:15:41.591Z,2023-03-19T00:07:55Z,4105551193,213,4.0,4107415793,178,,4105551185,140,69.9,4105551183,56,Left,4105551189,212,13.1,4105551187,141,80.0,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592837,190,1,1,14,10,dvnjvad3p09dugr79gktlrtll,1,69.8,77.2,2023-03-18T15:15:44.300Z,2023-03-19T00:07:54Z,4105551493,213,3.8,4107415961,178,,4105551485,56,Center,4105551491,212,9.9,4105551489,141,67.9,4105551487,140,62.5,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521592909,191,1,1,14,11,dvnjvad3p09dugr79gktlrtll,1,64.8,71.5,2023-03-18T15:15:45.980Z,2023-03-19T00:07:53Z,4105551917,140,65.9,4107416143,178,,4105551923,213,4.7,4105551919,141,25.9,4105551915,56,Center,4105551921,212,31.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593063,192,1,1,14,14,dvnjvad3p09dugr79gktlrtll,1,63.8,35.4,2023-03-18T15:15:48.547Z,2023-03-19T00:07:52Z,4107416229,178,,4105552793,56,Right,4105552795,140,78.0,4105552799,212,24.4,4105552801,213,5.4,4105552797,141,7.0,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593123,193,1,1,14,17,dvnjvad3p09dugr79gktlrtll,1,74.8,6.2,2023-03-18T15:15:51.405Z,2023-03-19T00:07:51Z,4105553153,141,15.5,4105553155,212,6.8,4105553149,56,Right,4107416447,178,,4105553151,140,77.2,4105553157,213,1.2,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593189,194,1,1,14,18,dvnjvad3p09dugr79gktlrtll,1,78.3,19.2,2023-03-18T15:15:52.754Z,2023-03-19T00:07:50Z,4107416631,178,,4105553551,141,7.0,4105553547,56,Right,4105553555,213,4.1,4105553553,212,10.2,4105553549,140,72.7,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593361,195,1,1,14,20,dvnjvad3p09dugr79gktlrtll,1,73.7,11.6,2023-03-18T15:15:54.452Z,2023-03-19T00:07:49Z,4105554469,213,0.6,4107416857,178,,4105554459,155,,4105554467,212,23.7,4105554461,56,Center,4105554465,141,31.8,4105554463,140,92.1,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593363,196,61,1,14,22,dvnjvad3p09dugr79gktlrtll,0,90.5,32.8,2023-03-18T15:15:56.154Z,2023-03-19T00:07:49Z,4105554473,56,Center,4107417313,388,,,,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595485,108,61,1,14,22,c9ky1957qli8v2lylfga7io8b,1,8.6,65.2,2023-03-18T15:15:56.331Z,2023-03-19T00:07:48Z,4107417865,178,,4107417863,15,,4105565577,56,Back,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593375,94,52,1,14,23,c9ky1957qli8v2lylfga7io8b,1,2.2,59.1,2023-03-18T15:15:57.619Z,2023-03-19T00:07:48Z,4107418035,178,,4106874049,377,,,,,,,,,,,,,,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593863,95,1,1,14,33,c9ky1957qli8v2lylfga7io8b,1,14,43.9,2023-03-18T15:16:07.583Z,2023-03-19T00:07:47Z,4105557085,56,Back,4107418257,178,,4105557083,123,,4105557093,213,4.7,4106874387,189,,4105557087,140,13.4,4105557089,141,27.9,4105557091,212,10.9,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521593931,96,1,1,14,35,c9ky1957qli8v2lylfga7io8b,1,16,22,2023-03-18T15:16:09.333Z,2023-03-19T00:07:47Z,4105557447,140,17.5,4105557449,141,54.0,4105557453,213,1.5,4105557445,56,Back,4107418465,178,,4105557451,212,21.8,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594091,97,1,1,14,37,c9ky1957qli8v2lylfga7io8b,1,17.4,53.6,2023-03-18T15:16:12.140Z,2023-03-19T00:07:46Z,4105558315,56,Back,4107418607,178,,4105558321,212,16.5,4105558319,141,77.8,4105558317,140,18.7,4105558323,213,1.5,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594287,98,1,1,14,42,c9ky1957qli8v2lylfga7io8b,1,14.1,81.4,2023-03-18T15:16:16.228Z,2023-03-19T00:07:44Z,4105559345,212,34.7,4107418747,178,,4105559337,140,3.2,4105559351,213,4.4,4105559341,141,33.3,4105559335,56,Back,4105559355,1,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594423,99,1,1,14,45,c9ky1957qli8v2lylfga7io8b,1,1.8,37.5,2023-03-18T15:16:20.133Z,2023-03-19T00:07:44Z,4107418877,178,,4105560119,213,0.4,4105560109,157,,4105560117,212,52.4,4105560111,56,Back,4105560115,141,69.6,4105560113,140,47.2,4105560121,1,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594513,100,1,1,14,48,c9ky1957qli8v2lylfga7io8b,1,48.7,68.8,2023-03-18T15:16:22.999Z,2023-03-19T00:07:43Z,4105560543,3,,4107419135,388,,4105560557,213,2.8,4105560551,140,38.2,4105560547,56,Back,4105560619,156,,4105560555,212,11.7,4105560553,141,74.7,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594695,101,1,1,14,51,c9ky1957qli8v2lylfga7io8b,1,38.7,80.2,2023-03-18T15:16:25.802Z,2023-03-19T00:07:43Z,4105561457,212,11.0,4105561451,56,Back,4107419431,178,,4105561459,213,1.2,4105561453,140,42.9,4105561455,141,95.0,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521594935,102,1,1,14,55,c9ky1957qli8v2lylfga7io8b,1,43.8,95.8,2023-03-18T15:16:29.757Z,2023-03-19T00:07:41Z,4107419559,178,,4105562849,213,4.6,4105562847,212,18.3,4105562845,141,69.1,4105562843,140,41.4,4105562841,56,Back,,,,,,,atx6lc3lltktph9wnqv5oihg5,L. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595029,103,1,1,15,2,c9ky1957qli8v2lylfga7io8b,1,49.1,46.5,2023-03-18T15:16:36.572Z,2023-03-19T00:07:39Z,4107365421,178,,4105563335,141,5.2,4105563333,140,53.2,4105563331,56,Right,4105563337,212,28.4,4105563339,213,4.9,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595089,104,1,1,15,5,c9ky1957qli8v2lylfga7io8b,1,50.7,8.6,2023-03-18T15:16:39.357Z,2023-03-19T00:07:38Z,4105563695,140,47.2,4105563693,56,Back,4107366719,178,,4105563697,141,14.7,4105563701,213,2.3,4105563699,212,5.5,,,,,,,2i835ww5po0e5y9txkdajsnsa,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595231,105,1,1,15,6,c9ky1957qli8v2lylfga7io8b,1,45.2,14.9,2023-03-18T15:16:40.945Z,2023-03-19T00:07:38Z,4105564297,140,39.5,4105564299,141,35.1,4107367045,178,,4105564301,212,15.0,4105564295,56,Back,4105564303,213,2.0,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595383,106,1,1,15,9,c9ky1957qli8v2lylfga7io8b,0,33.6,40.7,2023-03-18T15:16:44.057Z,2023-03-19T00:07:37Z,4107367437,178,,4105565131,141,100.0,4105565137,1,,4105565125,196,,4105565123,155,,4105565135,213,1.0,4105565133,212,48.6,4105565129,140,58.7,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,4105565127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595423,107,5,1,15,13,c9ky1957qli8v2lylfga7io8b,0,57.9,100.6,2023-03-18T15:16:47.231Z,2023-03-18T19:49:02Z,4105566197,233,197,4105565283,56,Left,4105565285,347,,,,,,,,,,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595575,197,5,1,15,13,dvnjvad3p09dugr79gktlrtll,1,42.1,-0.6,2023-03-18T15:16:47.231Z,2023-03-18T19:49:02Z,4105566119,233,107,4105566091,56,Back,4105566093,347,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595663,198,1,1,15,16,dvnjvad3p09dugr79gktlrtll,1,37.6,0,2023-03-18T15:16:51.036Z,2023-03-19T00:07:36Z,4105566589,213,2.6,4105566579,107,,4105566577,189,,4105566587,212,8.8,4105566581,56,Back,4105566583,140,30.5,4105566585,141,6.5,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595859,199,1,1,15,19,dvnjvad3p09dugr79gktlrtll,1,23.4,8.6,2023-03-18T15:16:54.007Z,2023-03-19T00:07:36Z,4105567553,56,Back,4105567565,212,39.5,4105567579,1,,4105567557,140,27.0,4105567569,213,1.5,4107368885,178,,4105567561,141,66.4,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521595927,200,1,1,15,26,dvnjvad3p09dugr79gktlrtll,1,42.4,66.5,2023-03-18T15:17:00.606Z,2023-03-19T00:07:34Z,4105567943,213,1.1,4105567937,140,48.1,4105567939,141,83.2,4107369415,178,,4105567941,212,12.8,4105567935,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521596089,201,1,1,15,28,dvnjvad3p09dugr79gktlrtll,1,49.4,82.3,2023-03-18T15:17:02.877Z,2023-03-19T00:07:33Z,4107369803,178,,4105568795,155,,4105568805,213,0.1,4105568803,212,34.6,4105568799,140,82.3,4105568801,141,85.4,4105568797,56,Left,4105568807,1,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521596099,202,3,1,15,31,dvnjvad3p09dugr79gktlrtll,0,83.1,79,2023-03-18T15:17:05.428Z,2023-03-18T23:33:18Z,4106887363,465,,4105569009,233,109,4105568853,286,,4105568851,56,Left,4107370575,178,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521596085,109,7,1,15,31,c9ky1957qli8v2lylfga7io8b,1,16.9,21,2023-03-18T15:17:05.798Z,2023-03-18T23:33:19Z,4105568755,167,,4105568981,233,202,4106887541,385,,4107371373,178,,4105568759,285,,4105568757,56,Back,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521596107,110,6,1,15,33,c9ky1957qli8v2lylfga7io8b,0,16.8,16.1,2023-03-18T15:17:07.678Z,2023-03-18T19:49:52Z,4105568889,73,,4105568885,56,Back,4105569335,233,203,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521596153,203,6,1,15,33,dvnjvad3p09dugr79gktlrtll,1,83.2,83.9,2023-03-18T15:17:07.678Z,2023-03-18T19:49:52Z,4105569181,73,,4105569177,56,Left,4105569267,233,110,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521597035,204,1,1,15,54,dvnjvad3p09dugr79gktlrtll,1,99.5,99.5,2023-03-18T15:17:28.861Z,2023-03-19T00:07:32Z,4105573847,155,,4106888665,72,,4107372491,178,,4105573853,56,Center,4105573849,224,,4105573837,2,,4105573841,6,,4105573863,1,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,4105578403,154,,4105573855,140,90.0,4105573859,212,33.5,4105573861,213,4.4,4105578399,210,4105573857,141,,,,,52.5,14,1,,,,,,,,,,,,,,,,,,,,
2521597045,205,14,1,15,56,dvnjvad3p09dugr79gktlrtll,1,90.7,50.7,2023-03-18T15:17:30.552Z,2023-03-19T00:07:32Z,4107373519,388,,4105578511,231,50.6,4105578507,230,98.7,4105578499,102,49.6,4105575897,328,,4105578493,55,204,4105573905,17,,4105578501,103,39.9,cksi669gcnskpytzh70a43it,C. Starfelt,4105575893,15,,4105578491,154,,4105578489,29,,4105573907,56,Center,4105578487,74,4105575891,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521597005,111,5,1,15,56,c9ky1957qli8v2lylfga7io8b,1,-1.2,53,2023-03-18T15:17:31.110Z,2023-03-18T19:50:47Z,4105573689,346,,4105574393,233,206,4105573687,56,Back,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521597101,206,5,1,15,56,dvnjvad3p09dugr79gktlrtll,0,101.2,47,2023-03-18T15:17:31.110Z,2023-03-18T19:50:47Z,4105574439,233,111,4105574227,56,Center,4105574231,346,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521597807,112,1,1,16,14,c9ky1957qli8v2lylfga7io8b,1,2.7,49.5,2023-03-18T15:17:48.404Z,2023-03-19T00:07:32Z,4105577927,140,9.4,4105577933,213,1.0,4105577929,141,66.1,4105577925,56,Back,4105577923,124,,4105577931,212,13.3,4105577937,237,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521597927,113,1,1,16,15,c9ky1957qli8v2lylfga7io8b,1,5.7,63.7,2023-03-18T15:17:50.087Z,2023-03-19T00:07:31Z,4105578559,213,4.7,4105578557,212,17.9,4105578551,56,Back,4105578555,141,37.4,4105578553,140,4.8,4107376369,178,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521598025,114,1,1,16,18,c9ky1957qli8v2lylfga7io8b,1,4,33.6,2023-03-18T15:17:52.859Z,2023-03-19T00:07:30Z,4105579055,212,16.8,4105579053,141,9.1,4105579049,56,Back,4107376641,178,,4105579051,140,5.9,4105579057,213,4.8,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521598041,115,1,1,16,20,c9ky1957qli8v2lylfga7io8b,0,5.1,11.9,2023-03-18T15:17:54.527Z,2023-03-19T00:07:30Z,4105579161,213,5.5,4105579195,233,207,4105579159,212,4.0,4105579193,236,,4105579143,56,Back,4105579157,141,7.9,4105579201,286,,4105579149,140,7.9,82m1eir9istcl9x5srqdrtca2,W. Fish,4107377127,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521598033,207,74,1,16,20,dvnjvad3p09dugr79gktlrtll,1,92.6,89.4,2023-03-18T15:17:54.662Z,2023-03-19T00:07:29Z,4105579097,285,,4105579293,233,115,4105579095,56,Left,4107377309,178,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521598095,116,5,1,16,21,c9ky1957qli8v2lylfga7io8b,1,-0.8,7.1,2023-03-18T15:17:55.570Z,2023-03-18T19:51:17Z,4105579483,233,208,4105579435,346,,4105579433,56,Back,,,,,,,,,,,,,,,,82m1eir9istcl9x5srqdrtca2,W. Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
