id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2530188757,542,74,2,52,35,dvnjvad3p09dugr79gktlrtll,1,53.3,29.3,2023-04-08T12:42:25.391Z,2023-04-08T21:19:46Z,4171995095,233,472,4171995027,285,,4171995025,56,Center,4173556543,178,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188777,543,1,2,52,36,dvnjvad3p09dugr79gktlrtll,1,50.8,22.2,2023-04-08T12:42:26.971Z,2023-04-08T21:19:46Z,4171995159,141,10.8,4171995161,212,11.4,4171995163,213,5.5,4171995155,56,Right,4173556759,178,,4171995157,140,58.8,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188797,544,1,2,52,38,dvnjvad3p09dugr79gktlrtll,1,54.7,9.1,2023-04-08T12:42:28.997Z,2023-04-08T21:19:45Z,4171995293,140,39.6,4173557493,178,,4171995299,213,3.0,4171995297,212,15.9,4171995295,141,11.6,4171995291,56,Back,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188815,545,1,2,52,40,dvnjvad3p09dugr79gktlrtll,1,40.6,13.2,2023-04-08T12:42:30.871Z,2023-04-08T21:19:44Z,4171995373,212,17.4,4171995367,56,Back,4171995375,213,2.2,4171995369,140,31.1,4171995371,141,34.2,4173557773,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188841,546,1,2,52,43,dvnjvad3p09dugr79gktlrtll,1,34,28.3,2023-04-08T12:42:33.243Z,2023-04-08T21:19:44Z,4173558145,178,,4171995503,141,63.9,4171995505,212,24.6,4171995501,140,29.8,4171995507,213,1.8,4171995499,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188903,547,1,2,52,46,dvnjvad3p09dugr79gktlrtll,1,29.2,60.7,2023-04-08T12:42:36.160Z,2023-04-08T21:19:43Z,4171995837,212,19.8,4173558489,178,,4171995835,141,88.6,4171995831,56,Back,4171995833,140,34.7,4171995839,213,1.3,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188905,548,1,2,52,48,dvnjvad3p09dugr79gktlrtll,1,33.8,81.9,2023-04-08T12:42:38.311Z,2023-04-08T21:19:42Z,4171995869,141,68.4,4173558769,178,,4171995871,212,13.4,4171995867,140,24.5,4171995873,213,3.9,4171995865,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188949,549,1,2,52,50,dvnjvad3p09dugr79gktlrtll,1,22.4,63.6,2023-04-08T12:42:40.063Z,2023-04-08T21:19:41Z,4171996089,141,34.0,4171996091,212,21.1,4171996093,213,5.0,4171996085,56,Back,4171996087,140,28.4,4173559139,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530188999,550,1,2,52,56,dvnjvad3p09dugr79gktlrtll,0,39.8,30.8,2023-04-08T12:42:46.188Z,2023-04-08T21:19:40Z,4171996291,140,100.0,4171996295,212,64.8,4171996289,56,Right,4171996297,213,6.2,4171996299,1,,4171996287,155,,4173559543,178,,4171996293,141,18.8,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189003,551,43,2,53,0,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-04-08T12:42:50.371Z,2023-04-08T12:43:31Z,4171996313,56,Right,4171996315,346,0,4171998491,144,5,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189589,483,52,2,53,2,cnnku8uihko7u4th0fms4pvg6,1,2,83.1,2023-04-08T12:42:52.385Z,2023-04-08T21:19:40Z,4172001047,189,,4172862497,376,,4173560497,178,,,,,,,,,,,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189021,473,43,2,53,2,cnnku8uihko7u4th0fms4pvg6,1,0,0,2023-04-08T12:42:52.551Z,2023-04-08T12:43:29Z,4171996383,346,0,4171998361,144,5,4171996405,233,551,4171996381,56,Back,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189141,474,1,2,53,8,cnnku8uihko7u4th0fms4pvg6,1,10.2,60.9,2023-04-08T12:42:58.122Z,2023-04-08T21:19:39Z,4172000121,189,,4171996897,56,Back,4171999351,123,,4171996903,212,16.5,4171996901,141,36.9,4171996905,213,4.9,4173560813,178,,4171996899,140,12.8,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189145,475,1,2,53,11,cnnku8uihko7u4th0fms4pvg6,1,28.9,27.1,2023-04-08T12:43:01.190Z,2023-04-08T21:19:38Z,4171996931,56,Back,4173561701,178,,4171996937,141,21.1,4171996939,212,4.9,4171996941,213,5.3,4171996933,140,31.5,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189167,476,1,2,53,11,cnnku8uihko7u4th0fms4pvg6,1,36.2,22.2,2023-04-08T12:43:01.980Z,2023-04-08T21:19:38Z,4171997025,141,29.1,4173562965,178,,4171997029,213,2.8,4171997021,56,Back,4171997027,212,13.2,4171997023,140,24.5,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189173,477,1,2,53,17,cnnku8uihko7u4th0fms4pvg6,0,30,29.1,2023-04-08T12:43:07.520Z,2023-04-08T21:19:37Z,4171997069,56,Back,4171997071,140,41.5,4171997075,212,14.7,4171997077,213,0.6,4173563255,178,,4171997067,155,,4171997073,141,41.5,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189183,552,8,2,53,18,dvnjvad3p09dugr79gktlrtll,1,59.1,58.7,2023-04-08T12:43:08.180Z,2023-04-08T21:19:36Z,4172867027,15,,4171997109,56,Center,4173564131,178,,4172866765,384,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189219,553,49,2,53,20,dvnjvad3p09dugr79gktlrtll,1,67.8,52.1,2023-04-08T12:43:10.047Z,2023-04-08T21:19:36Z,,,,,,,,,,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189269,554,1,2,53,20,dvnjvad3p09dugr79gktlrtll,1,68.6,48.2,2023-04-08T12:43:10.918Z,2023-04-08T21:19:35Z,4171997549,141,42.2,4171997551,212,8.6,4171997553,213,5.8,4171997547,140,75.8,4173565339,178,,4171997545,56,Center,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189283,555,1,2,53,22,dvnjvad3p09dugr79gktlrtll,1,79.9,32.3,2023-04-08T12:43:12.621Z,2023-04-08T21:19:35Z,4171997613,155,,4171997623,213,1.3,4171997619,141,73.6,4173565757,178,,4171997617,140,87.7,4171997621,212,29.3,4171997615,56,Center,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530517375,1257,83,2,53,25,cnnku8uihko7u4th0fms4pvg6,1,13,34.5,2023-04-08T12:43:15.297Z,2023-04-08T21:19:34Z,4173706755,399,442967,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189287,556,61,2,53,25,dvnjvad3p09dugr79gktlrtll,0,87,65.5,2023-04-08T12:43:15.328Z,2023-04-08T21:19:34Z,4171997645,56,Center,4173566759,178,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189297,478,12,2,53,26,cnnku8uihko7u4th0fms4pvg6,1,8.4,42.1,2023-04-08T12:43:16.451Z,2023-04-08T21:19:34Z,4171997681,56,Back,4171997685,141,0.0,4171997687,212,31.8,4171997689,213,5.1,4173567133,178,,4171997731,167,,4171997683,140,19.6,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189303,479,5,2,53,30,cnnku8uihko7u4th0fms4pvg6,0,15.6,-1.2,2023-04-08T12:43:20.051Z,2023-04-08T18:26:29Z,4171997709,347,,4171997705,56,Back,4171998023,233,557,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189357,557,5,2,53,30,dvnjvad3p09dugr79gktlrtll,1,84.4,101.2,2023-04-08T12:43:20.051Z,2023-04-08T18:26:28Z,4171997999,233,479,4171997987,56,Left,4171997989,347,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189377,558,1,2,53,31,dvnjvad3p09dugr79gktlrtll,1,73.7,100,2023-04-08T12:43:22.007Z,2023-04-08T21:19:33Z,4171998105,56,Left,4171998285,189,,4171998111,212,8.9,4171998107,140,69.6,4171998113,213,4.2,4171998109,141,89.7,4171998103,107,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189417,480,45,2,53,34,cnnku8uihko7u4th0fms4pvg6,0,32.4,15,2023-04-08T12:43:24.767Z,2023-04-08T21:19:32Z,4171998303,233,559,4171998293,285,,4171998291,56,Back,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189405,559,3,2,53,34,dvnjvad3p09dugr79gktlrtll,1,67.6,85,2023-04-08T12:43:24.767Z,2023-04-08T21:19:32Z,4172871389,464,,4173567999,178,,4171998295,233,480,4171998253,286,,4171998249,56,Left,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189447,560,1,2,53,36,dvnjvad3p09dugr79gktlrtll,1,64.8,79.1,2023-04-08T12:43:26.263Z,2023-04-08T21:19:31Z,4171998427,140,54.3,4171998425,56,Center,4171998433,213,4.3,4171998431,212,27.0,4173568187,178,,4171998429,141,42.8,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189513,561,1,2,53,39,dvnjvad3p09dugr79gktlrtll,1,58.2,44.6,2023-04-08T12:43:29.113Z,2023-04-08T21:19:31Z,4171998737,141,4.9,4171998735,140,68.6,4171998741,213,5.1,4171998733,56,Right,4171998739,212,29.1,4173568569,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189541,562,1,2,53,45,dvnjvad3p09dugr79gktlrtll,0,73.7,16.7,2023-04-08T12:43:35.271Z,2023-04-08T21:19:29Z,4173568977,178,,4171998875,56,Center,4171998887,212,6.0,4171998889,213,1.5,4171998879,140,74.3,4171998883,141,25.5,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189547,481,61,2,53,45,cnnku8uihko7u4th0fms4pvg6,1,22.1,73.4,2023-04-08T12:43:35.794Z,2023-04-08T21:19:28Z,4173570213,21,,4171998909,56,Back,4173570215,178,,,,,,,,,,,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189587,482,12,2,53,47,cnnku8uihko7u4th0fms4pvg6,1,14,69.8,2023-04-08T12:43:37.211Z,2023-04-08T21:19:28Z,4173570655,178,,4171999113,140,22.1,4171999117,212,16.1,4171999119,213,1.0,4171999111,56,Back,4171999115,141,89.9,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189655,563,1,2,53,51,dvnjvad3p09dugr79gktlrtll,1,81,12.6,2023-04-08T12:43:41.230Z,2023-04-08T21:19:27Z,4171999439,213,6.1,4171999433,140,87.5,4171999435,141,11.1,4171999431,56,Right,4171999437,212,6.9,4173570989,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189669,564,1,2,53,54,dvnjvad3p09dugr79gktlrtll,0,90.9,20.4,2023-04-08T12:43:44.870Z,2023-04-08T21:19:25Z,4171999521,141,51.2,4171999525,213,1.4,4171999517,56,Center,4173572635,178,,4171999515,155,,4172876313,72,,4172876309,223,,4171999513,2,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,4171999519,140,94.5,4171999523,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189687,484,12,2,53,55,cnnku8uihko7u4th0fms4pvg6,1,6.5,54.6,2023-04-08T12:43:45.838Z,2023-04-08T21:19:25Z,4171999623,213,4.8,4171999619,141,36.7,4171999617,140,7.0,4171999625,15,,4171999621,212,12.2,4173574591,388,,4171999615,56,Back,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189705,485,44,2,53,57,cnnku8uihko7u4th0fms4pvg6,1,1.7,37.7,2023-04-08T12:43:47.982Z,2023-04-08T21:19:25Z,4171999709,56,Back,4171999711,285,,4171999739,233,565,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189697,565,44,2,53,57,dvnjvad3p09dugr79gktlrtll,0,98.3,62.3,2023-04-08T12:43:47.983Z,2023-04-08T21:19:24Z,4171999679,56,Center,4171999749,233,485,4171999681,286,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189717,486,12,2,53,58,cnnku8uihko7u4th0fms4pvg6,1,3.4,40.4,2023-04-08T12:43:48.121Z,2023-04-08T21:19:24Z,4173575949,388,,4171999781,141,30.3,4171999777,56,Back,4171999785,213,5.6,4171999813,15,,4171999779,140,12.2,4171999783,212,11.5,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189755,487,12,2,53,59,cnnku8uihko7u4th0fms4pvg6,1,9.9,32,2023-04-08T12:43:49.399Z,2023-04-08T21:19:23Z,4171999967,167,,4171999945,213,5.3,4173576307,178,,4171999941,141,0.0,4171999939,140,23.0,4171999937,56,Back,4171999943,212,26.7,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189759,488,5,2,54,3,cnnku8uihko7u4th0fms4pvg6,0,22.8,-1.8,2023-04-08T12:43:53.936Z,2023-04-08T18:28:27Z,4171999947,56,Back,4172000373,233,566,4171999949,347,,,,,,,,,,,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189829,566,5,2,54,3,dvnjvad3p09dugr79gktlrtll,1,77.2,101.8,2023-04-08T12:43:53.936Z,2023-04-08T18:28:27Z,4172000289,56,Left,4172000291,347,,4172000341,233,488,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189883,567,1,2,54,10,dvnjvad3p09dugr79gktlrtll,1,75.8,100,2023-04-08T12:44:00.464Z,2023-04-08T21:19:23Z,4172000553,56,Center,4172000561,213,4.5,4172000559,212,19.7,4172000557,141,73.3,4172000555,140,71.2,4172000551,107,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189941,568,1,2,54,15,dvnjvad3p09dugr79gktlrtll,0,75.3,67.6,2023-04-08T12:44:05.292Z,2023-04-08T21:19:22Z,4173577429,178,,4172000835,140,95.9,4172000843,213,5.8,4172000831,155,,4172000841,212,24.9,4172000833,56,Center,4172000839,141,49.6,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530189907,489,52,2,54,18,cnnku8uihko7u4th0fms4pvg6,1,4.6,53.1,2023-04-08T12:44:08.968Z,2023-04-08T21:19:21Z,4173577749,178,,4172879345,378,,,,,,,,,,,,,,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190099,490,1,2,54,30,cnnku8uihko7u4th0fms4pvg6,1,10,48.3,2023-04-08T12:44:20.460Z,2023-04-08T21:19:21Z,4172001569,213,1.3,4172001563,140,13.5,4172001565,141,67.6,4172001561,56,Back,4172001567,212,13.6,4173578161,178,,4172001559,123,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190103,491,4,2,54,33,cnnku8uihko7u4th0fms4pvg6,1,13.9,71,2023-04-08T12:44:23.035Z,2023-04-08T21:19:20Z,4172001589,152,,4172001591,265,,4172001585,13,,4172001593,285,,4172001587,56,Back,4172001723,233,569,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190125,569,4,2,54,33,dvnjvad3p09dugr79gktlrtll,0,86.1,29,2023-04-08T12:44:23.036Z,2023-04-08T21:19:20Z,4172001693,265,,4173578649,178,,4172001687,13,,4172001689,56,Center,4172001743,233,491,4172001695,286,,4172001691,152,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190383,492,1,2,55,5,cnnku8uihko7u4th0fms4pvg6,1,15,67.6,2023-04-08T12:44:55.211Z,2023-04-08T21:19:20Z,4172002913,152,,4172002909,5,,4172002923,212,44.3,4173578967,178,,4172002911,155,,4172002919,141,5.5,4172002925,213,5.0,4172002917,140,27.6,54u4k9lzcugph99091xt282j9,A. McGregor,4172002915,56,Back,4172002927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190397,493,1,2,55,8,cnnku8uihko7u4th0fms4pvg6,1,29.7,13.7,2023-04-08T12:44:58.803Z,2023-04-08T21:19:19Z,4172003009,212,7.8,4172003003,56,Back,4172003005,140,22.3,4172003001,3,,4172003007,141,13.4,4172003011,213,3.2,4173579503,388,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190419,494,1,2,55,10,cnnku8uihko7u4th0fms4pvg6,0,20.9,18.7,2023-04-08T12:45:00.174Z,2023-04-08T21:19:18Z,4172003129,157,,4173579849,178,,4172003137,212,35.4,4172003131,56,Center,4172003135,141,44.5,4172003141,1,,4172003133,140,50.2,4172003139,213,0.5,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190437,570,1,2,55,13,dvnjvad3p09dugr79gktlrtll,0,49.2,56,2023-04-08T12:45:03.649Z,2023-04-08T21:19:18Z,4172003227,212,20.5,4172003221,56,Left,4172003225,141,82.6,4173580371,178,,4172003219,3,,4172003223,140,58.4,4172003229,213,1.1,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530519905,1460,83,2,55,17,dvnjvad3p09dugr79gktlrtll,1,55,78.9,2023-04-08T12:45:07.394Z,2023-04-08T21:19:17Z,4173720469,399,466006,,,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190453,495,61,2,55,17,cnnku8uihko7u4th0fms4pvg6,1,45,21.1,2023-04-08T12:45:07.431Z,2023-04-08T21:19:17Z,4173585163,178,,4172003301,56,Back,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190465,496,1,2,55,18,cnnku8uihko7u4th0fms4pvg6,1,47.7,23.2,2023-04-08T12:45:08.568Z,2023-04-08T21:19:16Z,4172003365,141,14.3,4172003361,56,Back,4172003367,212,12.0,4173586963,178,,4172003369,213,3.7,4172003363,140,37.8,,,,,,,bzvr1umoce37zyxq8hvwu1lgp,T. Cantwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190473,497,1,2,55,19,cnnku8uihko7u4th0fms4pvg6,1,40.2,10.9,2023-04-08T12:45:09.367Z,2023-04-08T21:19:16Z,4172003411,212,15.1,4172003407,140,32.4,4172003405,56,Back,4172003413,213,2.1,4172003409,141,29.5,4173587313,178,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190517,498,1,2,55,22,cnnku8uihko7u4th0fms4pvg6,1,33.8,25,2023-04-08T12:45:12.038Z,2023-04-08T21:19:15Z,4172003661,212,25.3,4172003659,141,60.9,4172003657,140,27.4,4172003663,213,1.8,4173587655,178,,4172003655,56,Back,,,,,,,4omwvnw9p46nfg7by0amh2hh,J. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190563,499,2,2,55,25,cnnku8uihko7u4th0fms4pvg6,1,36.8,57.2,2023-04-08T12:45:15.544Z,2023-04-08T21:19:14Z,4172004043,7,4lb16ginbppvud84mgwirvfth,4172003895,141,15.2,4172003891,56,Right,4172003901,1,,4172003893,140,84.5,4173588367,178,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190587,571,55,2,55,25,dvnjvad3p09dugr79gktlrtll,1,40.9,74.4,2023-04-08T12:45:15.545Z,2023-04-08T21:19:14Z,4172004157,189,,,,,,,,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190711,572,1,2,55,41,dvnjvad3p09dugr79gktlrtll,1,13.4,77.7,2023-04-08T12:45:31.658Z,2023-04-08T21:19:14Z,4172004643,5,,4174165761,1,,4173589153,178,,4172004651,141,32.1,4172004653,212,32.1,4172004657,213,5.0,4172004649,140,21.2,4172004647,56,Back,cksi669gcnskpytzh70a43it,C. Starfelt,4172004645,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190715,573,1,2,55,47,dvnjvad3p09dugr79gktlrtll,1,29.8,29.6,2023-04-08T12:45:37.503Z,2023-04-08T21:19:12Z,4172004679,212,7.4,4172004673,56,Back,4172004675,140,35.2,4172004677,141,22.7,4173589887,178,,4172004681,213,5.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190775,574,1,2,55,48,dvnjvad3p09dugr79gktlrtll,1,35.9,15.2,2023-04-08T12:45:38.638Z,2023-04-08T21:19:12Z,4172004967,212,13.6,4173590125,178,,4172004965,141,27.9,4172004961,56,Back,4172004963,140,25.9,4172004969,213,2.5,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190843,575,1,2,55,55,dvnjvad3p09dugr79gktlrtll,1,33.6,30.4,2023-04-08T12:45:45.352Z,2023-04-08T21:19:10Z,4172005265,140,29.4,4172005267,141,67.9,4172005269,212,25.9,4172005271,213,1.7,4173590407,178,,4172005263,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530190893,576,1,2,56,1,dvnjvad3p09dugr79gktlrtll,1,30.9,56.6,2023-04-08T12:45:51.586Z,2023-04-08T21:19:09Z,4172005529,212,16.1,4172005531,213,4.7,4172005523,56,Back,4172005525,140,30.3,4173590853,178,,4172005527,141,33.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
