id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493773527,466,5,2,48,12,841zp0njrq63yv4fvw6lgf60q,1,-1.1,7.1,2022-12-28T20:55:16.795Z,2022-12-29T03:24:49Z,3958947375,56,Back,3958947387,233,385,3958947925,346,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773753,467,1,2,48,43,841zp0njrq63yv4fvw6lgf60q,1,4.7,44.2,2022-12-28T20:55:48.058Z,2022-12-29T03:24:54Z,3958948619,74,,3958948609,141,46.3,3958948603,124,,3958948607,140,75.6,3958948613,213,0.0,3958948615,1,,3958948605,56,Center,3958948611,212,74.5,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493816131,840,83,2,48,56,enzoyc121va61wtmjf4cm7p3d,1,9.3,26,2022-12-28T20:56:00.974Z,2022-12-29T03:58:31Z,3959166409,399,437960,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773777,468,1,2,48,56,841zp0njrq63yv4fvw6lgf60q,1,93.6,74.8,2022-12-28T20:56:00.997Z,2022-12-29T03:25:03Z,3958948749,196,,3958948759,213,4.6,3958948761,1,,3958948753,140,86.9,3958948757,212,48.3,3958948747,155,,3958948755,141,4.6,3958948751,56,Right,bkehljspqbj6tz0peqjivkvai,Duk,3959155527,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773785,469,1,2,49,4,841zp0njrq63yv4fvw6lgf60q,0,84.3,8.9,2022-12-28T20:56:08.563Z,2022-12-29T03:25:07Z,3958948805,56,Center,3958948811,212,26.6,3958948801,2,,3958948809,141,46.9,3959069397,223,,3959155539,178,,3958948813,213,1.3,3959069399,72,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,3958948807,140,,90.5,3958948803,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773789,386,12,2,49,5,enzoyc121va61wtmjf4cm7p3d,1,12.4,59.7,2022-12-28T20:56:09.569Z,2022-12-29T03:25:21Z,3958948825,141,30.7,3959155607,178,,3958948821,56,Back,3958948831,15,,3958948829,213,5.4,3958948823,140,27.7,3958948827,212,25.4,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773791,387,49,2,49,7,enzoyc121va61wtmjf4cm7p3d,1,27.9,31.6,2022-12-28T20:56:11.982Z,2022-12-29T03:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773817,388,43,2,49,9,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-12-28T20:56:13.398Z,2022-12-28T20:56:24Z,3958948989,285,0,3958948987,56,Back,3958949097,144,3,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773819,389,3,2,49,13,enzoyc121va61wtmjf4cm7p3d,1,55.3,8,2022-12-28T20:56:17.803Z,2022-12-29T03:25:42Z,3959069441,464,,3959155713,178,,3958948993,286,,3958949395,233,472,3958948991,56,Right,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773861,472,45,2,49,13,841zp0njrq63yv4fvw6lgf60q,0,44.7,92,2022-12-28T20:56:17.803Z,2022-12-29T03:25:42Z,3958949221,56,Back,3958949399,233,389,3958949223,285,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773885,391,3,2,49,14,enzoyc121va61wtmjf4cm7p3d,0,60.8,3.4,2022-12-28T20:56:18.937Z,2022-12-29T03:25:48Z,3958949353,56,Right,3958949537,233,470,3959155759,178,,3959069687,464,,3958949355,286,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773835,470,7,2,49,14,841zp0njrq63yv4fvw6lgf60q,1,39.2,96.6,2022-12-28T20:56:19.063Z,2022-12-29T03:25:51Z,3959155775,178,,3959069705,385,,3958949067,56,Back,3958949513,233,391,3958949481,285,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773867,390,5,2,49,16,enzoyc121va61wtmjf4cm7p3d,1,59.2,-2,2022-12-28T20:56:20.635Z,2022-12-29T03:25:54Z,3958949259,56,Right,3958949261,347,,3958949263,233,471,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773837,471,5,2,49,16,841zp0njrq63yv4fvw6lgf60q,0,40.8,102,2022-12-28T20:56:20.635Z,2022-12-29T03:25:55Z,3958949081,56,Back,3958949083,347,,3958949271,233,390,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773929,392,1,2,49,39,enzoyc121va61wtmjf4cm7p3d,0,56.2,0,2022-12-28T20:56:43.774Z,2022-12-29T06:12:53Z,3958949623,212,21.3,3958949615,107,,3958949621,141,7.0,3958949619,140,75.6,3958949617,56,Right,3958949683,189,,3958949625,213,0.3,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773921,473,49,2,49,41,841zp0njrq63yv4fvw6lgf60q,1,17.9,91.5,2022-12-28T20:56:46.054Z,2022-12-29T03:28:23Z,,,,,,,,,,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493816411,855,43,2,49,42,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-12-28T20:56:47.132Z,2022-12-29T05:35:55Z,3959195031,144,83,3959167315,399,227386,,,,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773943,474,1,2,49,43,841zp0njrq63yv4fvw6lgf60q,0,20.6,91.7,2022-12-28T20:56:47.175Z,2022-12-29T03:26:10Z,3958949703,213,6.1,3959155877,178,,3958949697,140,46.5,3958949693,155,,3958949699,141,83.6,3958949701,212,27.7,3958949695,56,Back,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773945,393,1,2,49,44,enzoyc121va61wtmjf4cm7p3d,1,55.9,15.6,2022-12-28T20:56:48.925Z,2022-12-29T03:28:30Z,3959156641,388,,3958949711,140,63.3,3958949705,3,,3958949707,56,Right,3958949717,212,10.1,3958949713,141,6.2,3958949721,213,5.6,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773949,394,49,2,49,45,enzoyc121va61wtmjf4cm7p3d,1,63.3,6.2,2022-12-28T20:56:50.046Z,2022-12-29T03:28:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773951,395,61,2,49,46,enzoyc121va61wtmjf4cm7p3d,0,63.2,5.5,2022-12-28T20:56:51.075Z,2022-12-29T03:28:47Z,3958949749,56,Right,3959156697,178,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773953,475,49,2,49,47,841zp0njrq63yv4fvw6lgf60q,1,44,87.4,2022-12-28T20:56:51.571Z,2022-12-29T03:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773963,396,45,2,49,47,enzoyc121va61wtmjf4cm7p3d,0,58.8,9.6,2022-12-28T20:56:51.598Z,2022-12-29T03:28:55Z,3958949785,285,,3958949865,233,476,3958949783,56,Right,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773977,476,3,2,49,47,841zp0njrq63yv4fvw6lgf60q,1,41.2,90.4,2022-12-28T20:56:51.598Z,2022-12-29T03:28:55Z,3958949855,233,396,3958949845,286,,3959156741,178,,3959069907,464,,3958949843,56,Back,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773985,477,1,2,49,51,841zp0njrq63yv4fvw6lgf60q,0,68.3,80.3,2022-12-28T20:56:55.731Z,2022-12-29T03:28:59Z,3958950041,4,,3958949889,213,5.7,3958949887,212,23.9,3958949883,140,86.8,3959156769,178,,3958949885,141,59.9,3958949881,56,Center,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493773987,397,52,2,49,54,enzoyc121va61wtmjf4cm7p3d,1,11,43.1,2022-12-28T20:56:58.146Z,2022-12-29T03:29:03Z,3959156783,389,,3959069991,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774045,398,1,2,50,14,enzoyc121va61wtmjf4cm7p3d,1,11.9,42.8,2022-12-28T20:57:18.974Z,2022-12-29T03:29:13Z,3958950229,141,28.5,3958950235,213,6.1,3958950223,199,,3958950227,140,61.7,3958950225,56,Center,3958950237,1,,3958950233,212,53.2,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774047,399,44,2,50,16,enzoyc121va61wtmjf4cm7p3d,1,62,30,2022-12-28T20:57:20.586Z,2022-12-29T04:57:22Z,3958950247,233,478,3958950243,56,Center,3958950245,286,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774043,478,44,2,50,16,841zp0njrq63yv4fvw6lgf60q,0,38,70,2022-12-28T20:57:20.587Z,2022-12-29T03:29:19Z,3958950253,233,399,3958950221,285,,3958950219,56,Back,,,,,,,,,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774049,400,1,2,50,16,enzoyc121va61wtmjf4cm7p3d,1,61.7,28.5,2022-12-28T20:57:20.634Z,2022-12-29T04:57:23Z,3959156853,388,,3958950265,212,12.7,3958950259,56,Center,3958950257,168,,3958950261,140,73.6,3958950255,3,,3958950267,213,6.1,3958950263,141,25.5,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493816611,868,67,2,50,17,enzoyc121va61wtmjf4cm7p3d,1,67.3,27.7,2022-12-28T20:57:22.031Z,2022-12-29T04:57:23Z,3959167885,233,1115,,,,,,,,,,,,,,,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493816609,1115,67,2,50,17,841zp0njrq63yv4fvw6lgf60q,0,32.7,72.3,2022-12-28T20:57:22.032Z,2022-12-29T04:03:11Z,3959167889,233,868,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774051,401,1,2,50,18,enzoyc121va61wtmjf4cm7p3d,1,73.6,25.5,2022-12-28T20:57:22.502Z,2022-12-29T03:29:31Z,3958950275,56,Right,3959156871,178,,3958950281,212,13.0,3958950279,141,6.5,3958950283,213,4.8,3958950277,140,74.9,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774055,402,1,2,50,21,enzoyc121va61wtmjf4cm7p3d,0,75.2,11.6,2022-12-28T20:57:26.108Z,2022-12-29T03:29:34Z,3959070281,72,,3958950313,212,31.2,3958950305,155,,3958950311,141,49.6,3958950309,140,91.8,3958950307,56,Center,3958950303,2,,3959070279,223,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,3958950315,213,,1.0,3959156887,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774059,479,12,2,50,23,841zp0njrq63yv4fvw6lgf60q,1,7.7,50.1,2022-12-28T20:57:27.451Z,2022-12-29T03:29:40Z,3958950337,140,24.3,3958950343,213,6.0,3958950339,141,42.8,3959156921,388,,3958950341,212,18.1,3958950345,15,,3958950335,56,Back,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493816785,1127,83,2,50,26,841zp0njrq63yv4fvw6lgf60q,1,19.9,45.4,2022-12-28T20:57:30.726Z,2022-12-29T04:04:54Z,3959168373,399,93858,,,,,,,,,,,,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774073,403,61,2,50,27,enzoyc121va61wtmjf4cm7p3d,0,78.9,58.8,2022-12-28T20:57:31.587Z,2022-12-29T03:29:50Z,3959156953,389,,3958950421,56,Center,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774075,480,49,2,50,27,841zp0njrq63yv4fvw6lgf60q,1,17.3,41,2022-12-28T20:57:31.813Z,2022-12-29T03:29:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774089,481,1,2,50,30,841zp0njrq63yv4fvw6lgf60q,0,21.8,34.3,2022-12-28T20:57:35.084Z,2022-12-29T03:30:00Z,3959156979,178,,3958950493,212,4.5,3958950497,236,,3958950499,233,404,3958950491,141,33.7,3958950503,286,,3958950487,56,Back,3958950489,140,26.1,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,3958950495,213,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774087,404,74,2,50,31,enzoyc121va61wtmjf4cm7p3d,1,73.5,66.7,2022-12-28T20:57:35.299Z,2022-12-29T03:30:03Z,3958950507,233,481,3958950485,285,,3959156989,178,,3958950483,56,Center,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774103,482,1,2,50,32,841zp0njrq63yv4fvw6lgf60q,1,21.7,25.5,2022-12-28T20:57:37.034Z,2022-12-29T03:30:06Z,3958950581,56,Back,3958950585,141,10.0,3959157001,178,,3958950587,212,10.7,3958950583,140,20.2,3958950589,213,4.6,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774117,483,1,2,50,35,841zp0njrq63yv4fvw6lgf60q,0,21.7,5.9,2022-12-28T20:57:39.437Z,2022-12-29T03:30:09Z,3958950661,213,0.2,3958950657,141,18.8,3958950653,56,Right,3958950659,212,38.7,3958950651,155,,3958950663,1,,3959157017,178,,3958950655,140,57.6,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774123,405,1,2,50,38,enzoyc121va61wtmjf4cm7p3d,1,38.8,82.9,2022-12-28T20:57:42.212Z,2022-12-29T03:30:12Z,3958950691,141,85.9,3958950685,3,,3958950695,213,0.1,3959157027,388,,3958950693,212,15.6,3958950687,56,Left,3958950689,140,53.5,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774127,406,1,2,50,38,enzoyc121va61wtmjf4cm7p3d,1,53.5,85.9,2022-12-28T20:57:43.069Z,2022-12-29T03:30:23Z,3958950711,213,0.7,3958950701,168,,3958950705,140,59.2,3958950703,56,Left,3958950707,141,92.7,3959157071,178,,3958950709,212,7.6,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774133,407,61,2,50,40,enzoyc121va61wtmjf4cm7p3d,0,58,94.8,2022-12-28T20:57:44.709Z,2022-12-29T03:30:36Z,3958950741,56,Left,3959157123,178,,,,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774147,408,5,2,50,40,enzoyc121va61wtmjf4cm7p3d,0,55.3,101.2,2022-12-28T20:57:45.118Z,2022-12-29T03:30:42Z,3958950813,56,Left,3958950815,347,,3958950889,233,486,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774163,486,5,2,50,40,841zp0njrq63yv4fvw6lgf60q,1,44.7,-1.2,2022-12-28T20:57:45.118Z,2022-12-29T03:30:41Z,3958950875,347,,3958950881,233,408,3958950873,56,Back,,,,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774137,484,43,2,50,42,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-12-28T20:57:47.015Z,2022-12-28T20:57:50Z,3958950817,144,49,,,,,,,,,,,,,,,,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774143,485,43,2,50,43,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-12-28T20:57:47.206Z,2022-12-28T20:57:52Z,3958950791,213,2.6,3958950851,144,1,3958950785,140,38.0,3958950783,56,Back,3958950787,141,18.3,3958950789,212,11.7,,,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774201,487,1,2,50,57,841zp0njrq63yv4fvw6lgf60q,1,46.7,0,2022-12-28T20:58:01.219Z,2022-12-29T03:30:46Z,3958951129,1,,3958951123,141,13.1,3958951127,213,2.7,3958951125,212,23.0,3958951117,107,,3958951119,56,Back,3958951121,140,26.8,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774207,488,1,2,51,2,841zp0njrq63yv4fvw6lgf60q,1,30.5,35.2,2022-12-28T20:58:06.405Z,2022-12-29T03:30:56Z,3958951163,141,52.7,3958951167,213,1.8,3958951161,140,28.3,3958951165,212,12.1,3958951159,56,Back,3959157209,178,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774223,489,1,2,51,3,841zp0njrq63yv4fvw6lgf60q,1,28.1,52.4,2022-12-28T20:58:07.588Z,2022-12-29T03:30:59Z,3958951267,56,Back,3958951271,141,46.1,3958951269,140,9.2,3958951275,213,3.4,3959157227,178,,3958951273,212,20.3,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774235,490,1,2,51,6,841zp0njrq63yv4fvw6lgf60q,1,8,38.6,2022-12-28T20:58:10.659Z,2022-12-29T03:31:04Z,3958951341,212,32.0,3959157255,178,,3958951335,56,Back,3958951337,140,36.1,3958951333,155,,3958951343,213,5.9,3958951339,141,20.4,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774239,491,1,2,51,9,841zp0njrq63yv4fvw6lgf60q,1,38.3,17.4,2022-12-28T20:58:13.247Z,2022-12-29T03:31:16Z,3958951363,141,20.4,3958951367,213,2.8,3958951361,140,33.5,3958951377,156,,3958951359,56,Back,3958951365,212,5.4,3959157329,388,,,,,9imvdvv7wnaknh1bc4ocun78q,R. Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774257,492,1,2,51,13,841zp0njrq63yv4fvw6lgf60q,1,33.2,40.2,2022-12-28T20:58:17.254Z,2022-12-29T03:31:22Z,3958951761,141,64.9,3959157363,178,,3958951759,140,29.6,3958951765,213,1.8,3958951763,212,17.2,3958951465,56,Back,,,,,,,el8iinhsb8c12kgvng4idutat,M. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774259,409,43,2,51,14,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-12-28T20:58:18.685Z,2022-12-28T20:58:33Z,3958951475,285,0,3958951473,56,Center,3958951477,233,492,3958951697,144,7,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774271,493,1,2,51,15,841zp0njrq63yv4fvw6lgf60q,1,32.9,60,2022-12-28T20:58:19.557Z,2022-12-29T03:31:26Z,3958951547,141,83.5,3958951543,56,Back,3958951549,212,16.2,3958951551,213,1.4,3958951545,140,35.4,3959157379,178,,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774277,494,1,2,51,16,841zp0njrq63yv4fvw6lgf60q,1,35.4,83.5,2022-12-28T20:58:20.987Z,2022-12-29T03:31:30Z,3958951579,140,27.7,3958951577,56,Back,3958951587,212,12.4,3958951583,141,69.7,3959157405,178,,3958951591,213,4.0,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774281,495,1,2,51,19,841zp0njrq63yv4fvw6lgf60q,0,29.3,80.8,2022-12-28T20:58:23.388Z,2022-12-29T03:31:34Z,3958951607,56,Back,3958951613,212,18.7,3959157437,178,,3958951609,140,41.1,3958951611,141,100.0,3958951615,213,0.8,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774321,410,5,2,51,21,enzoyc121va61wtmjf4cm7p3d,1,59.7,-1.7,2022-12-28T20:58:25.201Z,2022-12-29T03:31:37Z,3958951855,347,,3958951853,56,Right,3958951857,233,496,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774283,496,5,2,51,21,841zp0njrq63yv4fvw6lgf60q,0,40.3,101.7,2022-12-28T20:58:25.201Z,2022-12-29T03:31:37Z,3958951619,347,,3958951617,56,Back,3958951867,233,410,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774329,411,1,2,51,36,enzoyc121va61wtmjf4cm7p3d,1,60.7,0,2022-12-28T20:58:40.213Z,2022-12-29T03:31:40Z,3958951911,212,25.1,3958951901,56,Right,3958951905,140,83.0,3958951915,1,,3958951913,213,0.4,3958951897,107,,3958951909,141,11.4,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774337,412,1,2,51,37,enzoyc121va61wtmjf4cm7p3d,1,83,11.4,2022-12-28T20:58:42.001Z,2022-12-29T03:31:45Z,3958951953,212,6.5,3958951947,56,Right,3958951949,140,78.9,3958951951,141,4.3,3959157495,178,,3958951955,213,4.0,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774339,413,50,2,51,40,enzoyc121va61wtmjf4cm7p3d,1,80.6,4.8,2022-12-28T20:58:44.961Z,2022-12-29T03:32:14Z,3958951961,286,,3958951959,56,Right,3958952011,233,497,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774343,497,7,2,51,41,841zp0njrq63yv4fvw6lgf60q,1,19.4,95.2,2022-12-28T20:58:45.197Z,2022-12-29T03:32:20Z,3959157529,178,,3958951989,56,Back,3958951991,285,,3958952005,233,413,3959071135,385,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774357,500,49,2,51,42,841zp0njrq63yv4fvw6lgf60q,1,23.2,93.6,2022-12-28T20:58:46.166Z,2022-12-29T03:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774351,499,1,2,51,42,841zp0njrq63yv4fvw6lgf60q,0,20,93.3,2022-12-28T20:58:46.882Z,2022-12-29T03:32:28Z,3959157707,178,,3958952025,212,4.7,3958952021,140,24.5,3958952023,141,93.9,3958952027,213,0.1,3958952019,56,Back,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774345,498,43,2,51,44,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-12-28T20:58:48.151Z,2022-12-28T21:00:08Z,3958951993,56,Back,3958953517,144,61,,,,,,,,,,,,,,,,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493774349,414,49,2,51,44,enzoyc121va61wtmjf4cm7p3d,1,71.7,4.9,2022-12-28T20:58:48.309Z,2022-12-29T03:32:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
