id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId
2440950535,416,1,2,48,45,muo4d1nfi1vgyvz5n07tjmoo,1,60.9,0,2022-07-31T15:09:50.332Z,2022-08-01T04:02:02Z,3678905799,107,,3678905811,1,,3678905801,56,Right,3678905803,140,97.3,3678905807,212,38.9,3678905809,213,0.2,3678905805,141,9.7,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950543,417,61,2,48,50,muo4d1nfi1vgyvz5n07tjmoo,1,99.1,9.5,2022-07-31T15:09:55.064Z,2022-08-01T04:02:15Z,3680465283,178,,3678905861,56,Right,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441239177,1064,43,2,48,54,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:09:58.960Z,2022-08-01T05:49:55Z,3680498395,178,0,3680523753,144,82,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950605,418,1,2,48,55,muo4d1nfi1vgyvz5n07tjmoo,1,97,6.4,2022-07-31T15:09:59.894Z,2022-08-01T04:02:31Z,3678906243,141,5.6,3680465429,178,,3678906241,140,91.7,3678906245,212,5.6,3678906251,213,3.2,3678906239,56,Right,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950609,419,1,2,48,57,muo4d1nfi1vgyvz5n07tjmoo,0,93,6.8,2022-07-31T15:10:02.268Z,2022-08-01T04:02:40Z,3679596461,20,,3678906275,141,7.6,3678906327,286,,3678906323,233,507,3679596459,386,,3679596457,225,,3678906267,2,,3678906269,155,,3jyid2g273zr668fxeeplegnp,R. Strain,3678906271,56,3678906279,213,1.6,3678906277,212,3680465497,178,,Right,3678906321,236,3678906273,140,93.0,,,,,,,,,,,,,,,,,,,0.5,,,,
2440950617,507,12,2,48,57,759fhii7hsnldanli06j5jmf6,1,3,89.9,2022-07-31T15:10:02.318Z,2022-08-01T04:02:54Z,3678906367,233,419,3678906305,185,,3678906307,56,Back,3680465623,178,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950635,420,6,2,48,58,muo4d1nfi1vgyvz5n07tjmoo,1,97,7.4,2022-07-31T15:10:03.580Z,2022-08-01T04:03:04Z,3678906411,56,Right,3678906497,233,508,3678906413,75,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950639,508,6,2,48,58,759fhii7hsnldanli06j5jmf6,0,3,92.6,2022-07-31T15:10:03.580Z,2022-08-01T04:03:03Z,3678906435,56,Back,3678906465,73,,3678906533,233,420,,,,,,,,,,,,,,,,1vgtiwnof0l89l62t6e1thgx5,B. Maguire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950985,421,1,2,49,24,muo4d1nfi1vgyvz5n07tjmoo,0,99.5,0.5,2022-07-31T15:10:28.884Z,2022-08-01T04:03:10Z,3678908267,140,92.6,3678908269,141,57.8,3678908271,212,39.6,3678908263,223,,3680465747,178,,3678908275,1,,3678908257,2,,3678908265,56,Center,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,3678908259,6,3678908273,213,1.8,3679597043,72,3678908261,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950971,509,44,2,49,26,759fhii7hsnldanli06j5jmf6,1,5.6,41.6,2022-07-31T15:10:30.992Z,2022-08-01T07:22:38Z,3678908187,285,,3678908325,233,422,3678908185,56,Back,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950987,422,44,2,49,26,muo4d1nfi1vgyvz5n07tjmoo,0,94.4,58.4,2022-07-31T15:10:30.993Z,2022-08-01T04:03:17Z,3678908279,56,Center,3678908281,286,,3678908487,233,509,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440950977,510,12,2,49,26,759fhii7hsnldanli06j5jmf6,1,3.7,40.9,2022-07-31T15:10:31.053Z,2022-08-01T07:22:38Z,3678908213,56,Back,3678908221,213,6.3,3678908243,15,,3678908215,140,13.8,3680465877,388,,3678908219,212,10.6,3678908217,141,40.7,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951009,511,12,2,49,28,759fhii7hsnldanli06j5jmf6,1,13.8,40.7,2022-07-31T15:10:33.438Z,2022-08-01T04:03:39Z,3678908407,141,26.1,3678908409,212,24.6,3678908405,140,35.2,3678908411,213,5.9,3680466047,388,,3678908403,56,Back,3678908511,15,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951117,424,3,2,49,32,muo4d1nfi1vgyvz5n07tjmoo,1,63.2,77.2,2022-07-31T15:10:37.132Z,2022-08-01T05:50:42Z,3678909029,233,513,3678909021,56,Center,3679598713,465,,3678909023,286,,3680466937,178,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951107,513,45,2,49,32,759fhii7hsnldanli06j5jmf6,0,36.8,22.8,2022-07-31T15:10:37.132Z,2022-08-01T05:50:43Z,3678909081,233,424,3678908997,285,,3678908995,56,Back,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441239305,1070,43,2,49,32,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:10:37.147Z,2022-08-01T05:50:59Z,3680524249,144,82,3680498967,178,0,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951049,423,3,2,49,34,muo4d1nfi1vgyvz5n07tjmoo,1,61.2,77.8,2022-07-31T15:10:38.908Z,2022-08-01T05:50:52Z,3678908671,286,,3678908669,56,Center,3678908735,233,512,3680466627,178,,3679598657,465,,3680524187,15,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951057,512,45,2,49,34,759fhii7hsnldanli06j5jmf6,0,38.8,22.2,2022-07-31T15:10:38.908Z,2022-08-01T05:50:52Z,3678908773,233,423,3678908717,285,,3678908711,56,Back,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441239321,1071,43,2,49,35,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:10:40.091Z,2022-08-01T05:50:31Z,3680524039,144,82,3680499051,178,0,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951167,425,1,2,49,37,muo4d1nfi1vgyvz5n07tjmoo,0,94.2,75.4,2022-07-31T15:10:41.894Z,2022-08-01T04:05:28Z,3679599281,72,,3678909373,212,39.0,3678909365,155,,3678909377,1,,3678909371,141,18.3,3678909369,140,97.6,3678909367,56,Right,3680467247,178,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,3679599279,387,3678909375,213,4.8,3679599277,225,3678909363,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951205,514,49,2,49,42,759fhii7hsnldanli06j5jmf6,1,4.4,87.7,2022-07-31T15:10:47.204Z,2022-08-01T04:05:37Z,,,,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441239959,1035,43,2,49,42,759fhii7hsnldanli06j5jmf6,1,0,0,2022-07-31T15:10:47.309Z,2022-08-01T05:09:41Z,3680501819,178,0,3680501869,144,82,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951255,515,1,2,49,43,759fhii7hsnldanli06j5jmf6,0,4.4,87.7,2022-07-31T15:10:47.892Z,2022-08-01T04:05:41Z,3678909881,140,48.1,3678909883,141,100.0,3680467387,178,,3678909893,1,,3678909889,213,0.2,3678909879,56,Back,3678909877,157,,3678909885,212,46.7,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951451,426,5,2,49,45,muo4d1nfi1vgyvz5n07tjmoo,1,59.2,-0.7,2022-07-31T15:10:50.380Z,2022-08-01T04:05:49Z,3678910953,233,516,3678910931,56,Right,3678910933,347,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951261,516,5,2,49,45,759fhii7hsnldanli06j5jmf6,0,40.8,100.7,2022-07-31T15:10:50.380Z,2022-08-01T04:05:50Z,3678909905,56,Back,3678909907,347,,3678910961,233,426,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951477,427,1,2,50,1,muo4d1nfi1vgyvz5n07tjmoo,1,78,0,2022-07-31T15:11:06.807Z,2022-08-01T04:05:57Z,3678911085,140,93.3,3678911093,1,,3678911087,141,24.9,3678911089,212,24.1,3678911091,213,0.8,3678911081,107,,3678911083,56,Center,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951485,428,1,2,50,3,muo4d1nfi1vgyvz5n07tjmoo,0,93.6,26.6,2022-07-31T15:11:08.615Z,2022-08-01T04:06:08Z,3678911157,213,2.3,3678911155,212,7.7,3678911149,56,Center,3678911151,140,88.6,3680467643,178,,3678911153,141,34.9,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951563,517,12,2,50,5,759fhii7hsnldanli06j5jmf6,1,11.6,65.2,2022-07-31T15:11:10.257Z,2022-08-01T04:06:19Z,3678911543,56,Back,3678911547,141,66.3,3678911549,212,2.8,3680467715,178,,3678911551,213,0.3,3678911545,140,14.2,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951501,429,61,2,50,5,muo4d1nfi1vgyvz5n07tjmoo,1,92.8,36.1,2022-07-31T15:11:10.330Z,2022-08-01T04:06:28Z,3678911241,56,Center,3680467805,389,,3680467803,21,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951615,521,61,2,50,5,759fhii7hsnldanli06j5jmf6,1,12.2,67.5,2022-07-31T15:11:10.487Z,2022-08-01T04:06:38Z,3678911819,56,Back,3680467883,178,,3680467881,21,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951575,519,1,2,50,7,759fhii7hsnldanli06j5jmf6,0,27.6,63.7,2022-07-31T15:11:12.718Z,2022-08-01T04:06:47Z,3678911603,140,31.6,3678911631,236,,3678911609,213,0.3,3678911607,212,4.4,3680467983,178,,3678911601,56,Back,3678911633,233,430,3678911637,286,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,3678911605,141,,,,,,,,,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951539,430,74,2,50,8,muo4d1nfi1vgyvz5n07tjmoo,1,82.7,38.8,2022-07-31T15:11:12.883Z,2022-08-01T04:06:55Z,3680468073,178,,3678911405,56,Center,3678911655,233,519,3678911407,285,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951595,520,61,2,50,8,759fhii7hsnldanli06j5jmf6,1,30.3,65.8,2022-07-31T15:11:13.009Z,2022-08-01T04:07:06Z,3678911701,56,Back,3680468167,178,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951633,432,1,2,50,10,muo4d1nfi1vgyvz5n07tjmoo,1,72.2,33.4,2022-07-31T15:11:14.996Z,2022-08-01T04:07:14Z,3678911907,213,3.2,3678911905,212,17.0,3680468267,178,,3678911903,141,30.9,3678911899,56,Center,3678911901,140,56.1,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951569,518,43,2,50,10,759fhii7hsnldanli06j5jmf6,1,0,0,2022-07-31T15:11:15.024Z,2022-07-31T18:59:18Z,3679601625,144,49,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951585,431,43,2,50,11,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:11:16.469Z,2022-07-31T18:59:30Z,3679601885,144,49,,,,,,,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951661,433,1,2,50,11,muo4d1nfi1vgyvz5n07tjmoo,1,55.3,30.4,2022-07-31T15:11:16.569Z,2022-08-01T04:07:26Z,3680468405,178,,3678912033,213,2.3,3678912031,212,16.4,3678912025,56,Back,3678912027,140,44.9,3678912029,141,48.4,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951707,434,1,2,50,15,muo4d1nfi1vgyvz5n07tjmoo,0,44.3,53.3,2022-07-31T15:11:20.047Z,2022-08-01T04:07:34Z,3678912261,212,38.5,3678912247,155,,3678912251,56,Center,3678912253,140,78.5,3680468545,178,,3678912257,141,73.6,3678912265,213,0.4,3678912269,1,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951785,522,12,2,50,17,759fhii7hsnldanli06j5jmf6,1,11,28.7,2022-07-31T15:11:22.303Z,2022-08-01T04:07:51Z,3680468711,388,,3678912683,141,25.4,3678912681,140,0.0,3678912859,15,,3678912687,213,3.3,3678912685,212,12.8,3678912677,167,,3678912679,56,Back,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951743,435,6,2,50,20,muo4d1nfi1vgyvz5n07tjmoo,1,91,68.8,2022-07-31T15:11:25.564Z,2022-08-01T04:08:02Z,3678912461,56,Center,3678912463,73,,3678917773,233,523,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440951829,523,6,2,50,20,759fhii7hsnldanli06j5jmf6,0,9,31.2,2022-07-31T15:11:25.564Z,2022-08-01T04:08:02Z,3678917817,233,435,3678912963,73,,3678912919,56,Back,,,,,,,,,,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952143,436,1,2,50,46,muo4d1nfi1vgyvz5n07tjmoo,0,99.5,99.5,2022-07-31T15:11:51.085Z,2022-08-01T04:08:07Z,3679605169,20,,3678914611,212,30.3,3678914603,140,96.8,3678914595,155,,3678914607,141,55.2,3678914615,213,4.6,3678914591,2,,3678914597,223,,3jyid2g273zr668fxeeplegnp,R. Strain,3678914599,56,3680468837,178,,3678914593,6,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952241,524,12,2,50,47,759fhii7hsnldanli06j5jmf6,1,3.9,47.2,2022-07-31T15:11:52.299Z,2022-08-01T04:08:19Z,3680468973,178,,3678915181,56,Back,3678915183,140,45.5,3678915187,212,47.8,3678915189,213,5.9,3678915185,141,18.8,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952233,437,61,2,50,51,muo4d1nfi1vgyvz5n07tjmoo,0,44.4,79.6,2022-07-31T15:11:55.952Z,2022-08-01T04:08:30Z,3680469043,178,,3678915135,56,Back,,,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952237,438,5,2,50,53,muo4d1nfi1vgyvz5n07tjmoo,0,49.1,101.7,2022-07-31T15:11:58.003Z,2022-08-01T04:08:36Z,3678915165,56,Back,3678915367,233,525,3678915167,347,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952257,525,5,2,50,53,759fhii7hsnldanli06j5jmf6,1,50.9,-1.7,2022-07-31T15:11:58.003Z,2022-08-01T04:08:35Z,3678915353,233,438,3678915279,347,,3678915277,56,Right,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952449,439,27,2,51,5,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:12:10.788Z,2022-08-01T04:08:54Z,3678916349,53,8fsd4fp4wx5o8oqmwdf9ppl91,3678916347,41,Injury,3678921627,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953061,526,27,2,51,5,759fhii7hsnldanli06j5jmf6,1,0,0,2022-07-31T15:12:10.788Z,2022-08-01T04:08:53Z,3678921665,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953081,442,28,2,51,36,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:12:41.189Z,2022-08-01T04:09:58Z,3678919785,55,439,3678919821,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953087,527,28,2,51,36,759fhii7hsnldanli06j5jmf6,1,0,0,2022-07-31T15:12:41.189Z,2022-08-01T04:09:57Z,3678919867,233,442,3678919805,55,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952867,440,18,2,51,49,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:12:54.461Z,2022-08-01T04:09:36Z,3678918731,55,441,3678918691,41,,3678918693,44,Defender,3678918695,59,3,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440952871,441,19,2,51,49,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:12:54.462Z,2022-08-01T04:09:37Z,3678918721,55,440,3678918713,59,2,3678918711,145,3,3678918719,44,Defender,3678918717,293,1,3678918715,292,3,3678918707,41,,,,,55p0px4ulmisr3btbblrexbyt,R. Tait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953143,528,1,2,52,2,759fhii7hsnldanli06j5jmf6,1,56.6,0,2022-07-31T15:13:06.949Z,2022-08-01T04:10:16Z,3678920121,56,Back,3678920119,107,,3678920123,140,41.1,3678920125,141,7.6,3678920127,212,17.4,3678920129,213,2.8,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953195,529,1,2,52,5,759fhii7hsnldanli06j5jmf6,1,42.6,12.6,2022-07-31T15:13:10.626Z,2022-08-01T04:10:20Z,3678920383,213,5.3,3678920373,56,Back,3678920379,212,6.0,3680470029,178,,3678920377,141,5.2,3678920375,140,45.7,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953301,530,1,2,52,9,759fhii7hsnldanli06j5jmf6,1,45.7,5.2,2022-07-31T15:13:13.910Z,2022-08-01T04:10:25Z,3680470075,178,,3678920933,213,0.3,3678920931,212,25.9,3678920925,56,Right,3678920927,140,68.9,3678920929,141,18.0,,,,,,,5j7ekg9k304y36twun3me2w2d,S. O'Donnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953335,531,1,2,52,15,759fhii7hsnldanli06j5jmf6,0,77.3,52.5,2022-07-31T15:13:20.133Z,2022-08-01T04:10:31Z,3678921117,213,1.1,3678921119,1,,3678921109,56,Left,3678921115,212,36.7,3680470177,178,,3678921111,140,92.1,3678921113,141,100.0,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953355,443,5,2,52,18,muo4d1nfi1vgyvz5n07tjmoo,1,10,-1,2022-07-31T15:13:22.884Z,2022-08-01T04:10:38Z,3678921199,56,Back,3678921201,347,,3678921217,233,532,,,,,,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953337,532,5,2,52,18,759fhii7hsnldanli06j5jmf6,0,90,101,2022-07-31T15:13:22.884Z,2022-08-01T04:10:38Z,3678921225,233,443,3678921125,56,Left,3678921127,347,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953617,444,1,2,52,36,muo4d1nfi1vgyvz5n07tjmoo,1,15,0,2022-07-31T15:13:41.786Z,2022-08-01T04:10:46Z,3678922663,140,41.1,3678922661,56,Back,3678922665,141,20.9,3678922659,107,,3678922671,1,,3678922669,213,0.5,3678922667,212,31.1,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953623,445,61,2,52,38,muo4d1nfi1vgyvz5n07tjmoo,1,41.1,20.9,2022-07-31T15:13:43.289Z,2022-08-01T04:11:04Z,3678922701,56,Back,3680470523,178,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441240669,1173,43,2,52,41,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:13:46.106Z,2022-08-01T05:15:11Z,3680504701,178,0,3680505067,144,82,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953665,446,3,2,52,41,muo4d1nfi1vgyvz5n07tjmoo,1,55.3,18.8,2022-07-31T15:13:46.659Z,2022-08-01T04:11:14Z,3678922981,233,533,3680470637,178,,3678922977,286,,3679609061,465,,3678922975,56,Right,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953661,533,45,2,52,41,759fhii7hsnldanli06j5jmf6,0,44.7,81.2,2022-07-31T15:13:46.659Z,2022-08-01T04:11:14Z,3678922953,56,Back,3678922955,285,,3678923011,233,446,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441240679,1175,43,2,52,41,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:13:46.709Z,2022-08-01T05:16:04Z,3680505707,144,82,3680504753,178,0,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441240743,1182,43,2,52,43,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-07-31T15:13:47.998Z,2022-08-01T05:16:16Z,3680505923,144,82,3680504959,178,0,,,,,,,,,,,,,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441245171,1270,83,2,52,44,759fhii7hsnldanli06j5jmf6,1,36,79.2,2022-07-31T15:13:49.024Z,2022-08-01T05:51:43Z,3680524497,399,223193,,,,,,,,,,,,,,,,,,,,,,1uu6iy1n107p6o82uhzp9jcut,J. Carroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440953719,447,1,2,52,44,muo4d1nfi1vgyvz5n07tjmoo,0,65,22.5,2022-07-31T15:13:49.029Z,2022-08-01T04:12:08Z,3678923237,140,84.2,3678923241,212,22.7,3678923243,213,0.5,3678923239,141,37.7,3680470853,178,,3678923235,56,Center,,,,,,,3n02ng7medocg9rmg70pw2j1l,J. Ayunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
