id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2498516411,324,1,1,26,56,dvnjvad3p09dugr79gktlrtll,1,37.5,85.9,2023-01-18T20:13:53.709Z,2023-01-19T05:34:16Z,3984217427,178,,3983940737,56,Back,3983940739,140,26.1,3983940743,212,14.6,3983940745,213,3.8,3983940741,141,73.5,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516425,325,1,1,26,58,dvnjvad3p09dugr79gktlrtll,1,25.2,74.7,2023-01-18T20:13:55.655Z,2023-01-19T05:34:15Z,3983940819,141,53.0,3983940815,56,Back,3984217447,178,,3983940823,213,4.0,3983940817,140,14.1,3983940821,212,18.8,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516459,326,1,1,27,1,dvnjvad3p09dugr79gktlrtll,1,12,52.3,2023-01-18T20:13:58.745Z,2023-01-19T05:34:14Z,3983940999,140,15.1,3983941003,212,15.4,3983940997,56,Back,3983941005,213,4.9,3984217497,178,,3983941001,141,30.1,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516487,327,1,1,27,4,dvnjvad3p09dugr79gktlrtll,1,16.1,29.6,2023-01-18T20:14:01.496Z,2023-01-19T05:34:13Z,3983941127,56,Back,3984217511,178,,3983941133,212,18.5,3983941131,141,46.6,3983941135,213,0.7,3983941129,140,29.8,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516495,328,1,1,27,6,dvnjvad3p09dugr79gktlrtll,1,28.9,43.2,2023-01-18T20:14:03.535Z,2023-01-19T05:34:12Z,3983941175,212,20.7,3983941171,140,29.0,3983941173,141,73.6,3983941169,56,Back,3984217551,178,,3983941177,213,1.6,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516519,329,1,1,27,9,dvnjvad3p09dugr79gktlrtll,1,31.2,68.1,2023-01-18T20:14:06.310Z,2023-01-19T05:34:11Z,3983941309,213,0.8,3983941303,140,46.2,3983941301,56,Back,3983941305,141,91.5,3983941307,212,22.4,3984217571,178,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516537,330,1,1,27,13,dvnjvad3p09dugr79gktlrtll,1,51.5,90.2,2023-01-18T20:14:10.400Z,2023-01-19T05:34:10Z,3984217595,178,,3983941403,141,95.4,3983941401,140,64.8,3983941405,212,14.4,3983941407,213,0.2,3983941399,56,Left,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516569,331,1,1,27,15,dvnjvad3p09dugr79gktlrtll,1,63,95.7,2023-01-18T20:14:12.853Z,2023-01-19T05:34:09Z,3983941547,56,Center,3984217629,178,,3983941551,141,73.8,3983941555,213,5.4,3983941549,140,73.8,3983941553,212,18.7,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516585,332,1,1,27,17,dvnjvad3p09dugr79gktlrtll,1,70.6,64.5,2023-01-18T20:14:14.613Z,2023-01-19T05:34:08Z,3983941647,140,86.8,3984217669,178,,3983941645,56,Left,3983941651,212,21.5,3983941653,213,0.7,3983941649,141,83.9,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516587,333,50,1,27,19,dvnjvad3p09dugr79gktlrtll,1,89.1,74.8,2023-01-18T20:14:16.640Z,2023-01-19T05:34:08Z,3983941711,233,183,3983941661,56,Center,3983941663,286,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516591,183,7,1,27,20,muo4d1nfi1vgyvz5n07tjmoo,1,10.9,25.2,2023-01-18T20:14:17.953Z,2023-01-19T05:34:07Z,3984151991,384,,3983941693,285,,3983941691,56,Back,3983941707,233,333,3984217835,178,,,,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516595,184,49,1,27,21,muo4d1nfi1vgyvz5n07tjmoo,1,10.6,36.9,2023-01-18T20:14:18.658Z,2023-01-19T05:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516603,185,1,1,27,21,muo4d1nfi1vgyvz5n07tjmoo,1,10.6,36.9,2023-01-18T20:14:18.716Z,2023-01-19T05:34:06Z,3983941763,212,15.4,3983941761,141,14.3,3983941757,56,Back,3983941765,213,4.7,3984217891,178,,3983941759,140,9.7,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516613,186,1,1,27,24,muo4d1nfi1vgyvz5n07tjmoo,1,7.5,15.4,2023-01-18T20:14:21.360Z,2023-01-19T05:34:06Z,3983941847,56,Back,3983941855,213,6.0,3983941851,141,9.4,3983941853,212,17.4,3983941849,140,23.6,3984217941,178,,,,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516639,187,1,1,27,26,muo4d1nfi1vgyvz5n07tjmoo,0,21.2,5.5,2023-01-18T20:14:23.845Z,2023-01-19T05:34:05Z,3983941995,56,Right,3983941999,141,15.8,3983941997,140,60.9,3984217969,178,,3983942003,213,0.2,3983942005,1,,3983942001,212,42.3,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516641,334,49,1,27,31,dvnjvad3p09dugr79gktlrtll,1,41.2,84.9,2023-01-18T20:14:29.137Z,2023-01-19T05:34:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516647,335,1,1,27,31,dvnjvad3p09dugr79gktlrtll,1,41,85.3,2023-01-18T20:14:29.192Z,2023-01-19T05:34:04Z,3983942043,212,7.1,3984218031,178,,3983942045,213,0.5,3983942041,141,90.0,3983942039,140,47.0,3983942037,56,Back,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516705,336,1,1,27,33,dvnjvad3p09dugr79gktlrtll,1,47.3,89,2023-01-18T20:14:30.656Z,2023-01-19T05:34:03Z,3983942331,56,Back,3983942335,141,66.4,3984218059,178,,3983942339,213,4.5,3983942333,140,44.6,3983942337,212,15.6,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516709,337,1,1,27,40,dvnjvad3p09dugr79gktlrtll,1,53.3,46.9,2023-01-18T20:14:37.574Z,2023-01-19T05:34:00Z,3983942377,212,16.8,3984218101,178,,3983942379,213,1.7,3983942373,140,51.2,3983942371,56,Center,3983942375,141,71.4,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516721,338,1,1,27,42,dvnjvad3p09dugr79gktlrtll,1,49.6,70,2023-01-18T20:14:39.380Z,2023-01-19T05:34:00Z,3983942429,140,54.5,3983942435,213,6.0,3983942431,141,67.9,3983942433,212,5.3,3984218137,178,,3983942427,56,Center,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516765,339,1,1,27,43,dvnjvad3p09dugr79gktlrtll,1,56.2,67.6,2023-01-18T20:14:40.926Z,2023-01-19T05:33:59Z,3983942701,140,69.8,3983942705,212,17.0,3983942703,141,81.1,3984218159,178,,3983942699,56,Left,3983942707,213,0.6,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516793,340,1,1,27,48,dvnjvad3p09dugr79gktlrtll,1,68.1,96.9,2023-01-18T20:14:45.964Z,2023-01-19T05:33:57Z,3983942887,140,49.1,3984218241,178,,3983942893,213,3.8,3983942891,212,25.7,3983942885,56,Back,3983942889,141,73.0,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516815,341,1,1,27,52,dvnjvad3p09dugr79gktlrtll,1,49.1,68.8,2023-01-18T20:14:49.933Z,2023-01-19T05:33:56Z,3983943015,213,4.4,3983943013,212,26.3,3984218265,178,,3983943005,140,40.7,3983943009,141,32.4,3983943003,56,Back,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516853,342,1,1,27,55,dvnjvad3p09dugr79gktlrtll,1,39.2,31.5,2023-01-18T20:14:52.863Z,2023-01-19T05:33:55Z,3983943255,213,5.3,3983943251,141,4.0,3983943253,212,23.1,3983943249,140,52.1,3984218281,178,,3983943247,56,Right,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516871,343,1,1,27,58,dvnjvad3p09dugr79gktlrtll,0,54.3,6.9,2023-01-18T20:14:55.790Z,2023-01-19T05:33:54Z,3983943341,1,,3983943329,141,24.0,3983943323,155,,3983943333,212,36.2,3983943325,56,Center,3983943327,140,86.9,3983943337,213,0.3,3984218305,178,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516867,188,8,1,28,0,muo4d1nfi1vgyvz5n07tjmoo,1,16.9,78.8,2023-01-18T20:14:57.944Z,2023-01-19T05:15:42Z,3984152443,385,,3984218319,178,,3983943317,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516887,189,6,1,28,2,muo4d1nfi1vgyvz5n07tjmoo,0,5.9,75,2023-01-18T20:14:59.685Z,2023-01-19T01:03:02Z,3983943577,233,344,3983943473,73,,3983943401,56,Back,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498516913,344,6,1,28,2,dvnjvad3p09dugr79gktlrtll,1,94.1,25,2023-01-18T20:14:59.685Z,2023-01-19T01:03:01Z,3983943557,75,,3983943555,56,Center,3983943573,233,189,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517019,345,1,1,28,18,dvnjvad3p09dugr79gktlrtll,0,99.5,0.5,2023-01-18T20:15:15.682Z,2023-01-19T01:03:09Z,3983944163,2,,3983944171,56,Center,3983944181,1,,3983944173,140,90.0,3984152677,223,,3983944177,212,33.1,3983944167,155,,3983944165,6,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,3983944175,141,46.9,3983944179,213,,1.9,3984218385,178,,3984152679,72,,,,,,,,,,,,,,,,,,,,,,,,,
2498517049,190,12,1,28,20,muo4d1nfi1vgyvz5n07tjmoo,1,6.7,51.8,2023-01-18T20:15:17.387Z,2023-01-19T05:33:53Z,3983944357,140,9.7,3983944361,212,9.0,3983944363,213,5.1,3983944373,15,,3984218409,388,,3983944359,141,39.4,3983944355,56,Back,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517083,191,49,1,28,24,muo4d1nfi1vgyvz5n07tjmoo,1,7.2,36.6,2023-01-18T20:15:21.486Z,2023-01-19T05:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517097,192,12,1,28,24,muo4d1nfi1vgyvz5n07tjmoo,1,7.2,36.6,2023-01-18T20:15:21.537Z,2023-01-19T05:33:52Z,3984218661,388,,3983944597,141,0.0,3983944607,167,,3983944601,213,5.6,3983944595,140,37.8,3983944599,212,41.2,3983944593,56,Back,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517079,346,43,1,28,25,dvnjvad3p09dugr79gktlrtll,1,0,0,2023-01-18T20:15:22.687Z,2023-01-18T20:17:03Z,3983944489,56,Center,3983948855,144,61,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517101,193,5,1,28,29,muo4d1nfi1vgyvz5n07tjmoo,0,38.2,-1.6,2023-01-18T20:15:26.633Z,2023-01-19T01:03:45Z,3983944603,56,Back,3983944605,347,,3983948237,233,358,,,,,,,,,,,,,,,,6lwrvaxo8k9t72aibrsf6cdex,K. Baccus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517753,358,5,1,28,29,dvnjvad3p09dugr79gktlrtll,1,61.8,101.6,2023-01-18T20:15:26.633Z,2023-01-19T01:03:45Z,3983948225,347,,3983948223,56,Left,3983948231,233,193,3983948333,189,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517205,347,1,1,28,30,dvnjvad3p09dugr79gktlrtll,1,64.6,100,2023-01-18T20:15:27.582Z,2023-01-19T05:33:52Z,3983948587,140,64.7,3983948593,213,4.7,3983948591,212,4.5,3983948585,56,Left,3983948583,107,,3983948589,141,95.2,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517217,348,1,1,28,40,dvnjvad3p09dugr79gktlrtll,1,60.6,93.2,2023-01-18T20:15:37.906Z,2023-01-19T05:33:51Z,3983945271,56,Back,3983945275,141,67.8,3983945279,213,3.9,3983945273,140,43.7,3984219021,178,,3983945277,212,24.8,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517223,349,1,1,28,43,dvnjvad3p09dugr79gktlrtll,1,42.6,69.5,2023-01-18T20:15:40.709Z,2023-01-19T05:33:50Z,3983945303,56,Back,3983945309,212,28.6,3983945305,140,38.9,3983945307,141,27.9,3984219067,178,,3983945313,213,4.6,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517229,350,1,1,28,46,dvnjvad3p09dugr79gktlrtll,1,38.1,33.3,2023-01-18T20:15:43.445Z,2023-01-19T05:33:50Z,3983945347,140,53.8,3983945361,213,5.4,3984219093,178,,3983945349,141,5.5,3983945353,212,25.1,3983945345,56,Right,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517255,351,1,1,28,48,dvnjvad3p09dugr79gktlrtll,1,52.3,6.7,2023-01-18T20:15:46.174Z,2023-01-19T05:33:49Z,3983945515,213,2.4,3983945513,212,17.4,3983945501,56,Back,3983945505,140,40.6,3983945509,141,24.9,3984219129,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517289,352,1,1,28,51,dvnjvad3p09dugr79gktlrtll,1,35.4,31.1,2023-01-18T20:15:48.950Z,2023-01-19T05:46:41Z,3983945687,56,Back,3983945693,212,22.9,3983945695,213,2.5,3983945691,141,51.5,3984219217,178,,3983945689,140,18.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517317,353,1,1,28,54,dvnjvad3p09dugr79gktlrtll,1,17.7,56,2023-01-18T20:15:52.043Z,2023-01-19T05:33:47Z,3983945829,212,26.7,3983945823,56,Back,3983945831,213,5.2,3984219731,178,,3983945825,140,30.3,3983945827,141,21.9,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517351,354,1,1,28,58,dvnjvad3p09dugr79gktlrtll,1,28.2,23.9,2023-01-18T20:15:55.665Z,2023-01-19T05:33:46Z,3984219791,178,,3983945987,213,0.7,3983945981,140,38.0,3983945979,56,Back,3983945985,212,13.6,3983945983,141,36.9,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517383,355,1,1,29,0,dvnjvad3p09dugr79gktlrtll,1,37.4,40.7,2023-01-18T20:15:58.172Z,2023-01-19T05:33:45Z,3983946131,212,30.9,3983946129,141,75.4,3983946125,56,Center,3983946133,213,0.9,3984219941,178,,3983946127,140,56.4,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517439,356,1,1,29,3,dvnjvad3p09dugr79gktlrtll,1,59.4,77.5,2023-01-18T20:16:00.860Z,2023-01-19T05:33:44Z,3983946417,212,22.2,3984219997,178,,3983946413,140,80.0,3983946419,213,0.2,3983946415,141,84.7,3983946411,56,Left,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517441,357,4,1,29,7,dvnjvad3p09dugr79gktlrtll,1,82.5,83,2023-01-18T20:16:04.312Z,2023-01-19T05:33:42Z,3983946485,233,194,3983946427,13,,3983946433,265,,3983946429,56,Left,3983946435,286,,3983946431,152,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517447,194,4,1,29,7,muo4d1nfi1vgyvz5n07tjmoo,0,17.5,17,2023-01-18T20:16:04.313Z,2023-01-19T05:33:41Z,3984220077,178,,3983946467,265,,3983946517,233,357,3983946465,152,,3983946461,13,,3983946463,56,Back,3983946469,285,,,,,3jyid2g273zr668fxeeplegnp,R. Strain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517979,359,1,1,30,19,dvnjvad3p09dugr79gktlrtll,1,82.6,84.4,2023-01-18T20:17:16.358Z,2023-01-19T05:33:41Z,3983949491,141,48.1,3984153107,224,,3983950239,210,15,3983949485,140,92.4,3983949465,2,,3983950241,154,,3983949467,5,,3983949495,212,26.7,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,3984214905,178,,3983949501,213,1,5.1,3983949477,152,,3983949481,56,Center,3984153109,72,,3983949471,155,,,,,,,,,,,,,,,,,,,
2498518017,361,44,1,30,20,dvnjvad3p09dugr79gktlrtll,1,92.8,47.4,2023-01-18T20:17:17.636Z,2023-01-19T05:33:40Z,3983949703,286,,3983950911,233,195,3983949701,56,Center,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517969,195,44,1,30,20,muo4d1nfi1vgyvz5n07tjmoo,0,7.2,52.6,2023-01-18T20:17:17.637Z,2023-01-19T05:33:40Z,3983949435,285,,3983950915,233,361,3983949431,56,Back,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517989,360,15,1,30,20,dvnjvad3p09dugr79gktlrtll,1,91.3,46.6,2023-01-18T20:17:17.667Z,2023-01-19T05:33:40Z,3983950249,55,359,3983950253,102,52.1,3983950121,24,,3983950123,15,,3983950261,230,98.3,3983950257,146,92.9,3983950127,328,,3983950263,231,50.1,cksi669gcnskpytzh70a43it,C. Starfelt,3983950255,103,19,3983950135,233,,196,3984215039,388,,3983950245,29,,3983949553,17,,3983950259,147,49.8,3983950243,76,,3983950129,82,3983950247,154,,3983949555,56,Center,,,,,,,
2498517983,196,10,1,30,20,muo4d1nfi1vgyvz5n07tjmoo,1,7.1,52.4,2023-01-18T20:17:17.695Z,2023-01-19T05:33:39Z,3984215129,15,,3983949527,94,,3983950157,233,360,3984215127,388,,3983949529,56,Back,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498517997,197,6,1,30,22,muo4d1nfi1vgyvz5n07tjmoo,0,3.4,56,2023-01-18T20:17:19.594Z,2023-01-19T00:58:08Z,3983949617,73,,3983949607,56,Back,3983949733,233,362,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518019,362,6,1,30,22,dvnjvad3p09dugr79gktlrtll,1,96.6,44,2023-01-18T20:17:19.594Z,2023-01-19T00:58:07Z,3983949709,233,197,3983949705,56,Center,3983949707,75,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518115,363,1,1,30,38,dvnjvad3p09dugr79gktlrtll,1,99.5,0.5,2023-01-18T20:17:35.577Z,2023-01-19T00:58:16Z,3983950291,2,,3983950307,213,1.9,3983950293,6,,3983950303,141,29.2,3984215427,178,,3983950297,224,,3983950301,140,92.5,3983950295,155,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,3983950299,56,Center,3984153487,20,,,3983950305,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518123,364,61,1,30,40,dvnjvad3p09dugr79gktlrtll,0,88.3,43.1,2023-01-18T20:17:37.889Z,2023-01-19T05:33:38Z,3984215705,178,,3983950347,56,Center,3984215703,21,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518129,198,12,1,30,41,muo4d1nfi1vgyvz5n07tjmoo,1,11.6,57.4,2023-01-18T20:17:38.422Z,2023-01-19T05:33:38Z,3984215745,178,,3983950377,140,27.0,3983950383,213,0.4,3983950375,56,Back,3983950379,141,67.8,3983950381,212,17.6,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518133,365,15,1,30,43,dvnjvad3p09dugr79gktlrtll,1,76,40.6,2023-01-18T20:17:40.802Z,2023-01-19T05:33:37Z,3983954671,82,,3983950395,56,Center,3983955169,103,19,3983955185,231,50.1,3983955175,328,,3983955177,458,,3983950393,18,,3983955181,147,38.4,ed81nbya8j93qvelqdk79ustm,R. Hatate,3983955173,108,,3983955171,215,,,3983955183,230,97.9,3983955165,78,,3983954667,20,,3983955179,146,81.9,3984215769,178,,3983955199,233,3983954665,25,,3983955167,102,51.8,199,,,,,,
2498518131,199,10,1,30,43,muo4d1nfi1vgyvz5n07tjmoo,1,18.6,56.9,2023-01-18T20:17:40.965Z,2023-01-19T05:33:37Z,3984255521,388,,3983950387,56,Back,3983954689,233,365,3983950385,94,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518221,200,5,1,30,47,muo4d1nfi1vgyvz5n07tjmoo,0,25.8,101.2,2023-01-18T20:17:44.395Z,2023-01-19T00:58:44Z,3983950907,56,Back,3983957291,233,366,3983950909,347,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518155,366,5,1,30,47,dvnjvad3p09dugr79gktlrtll,1,74.2,-1.2,2023-01-18T20:17:44.395Z,2023-01-19T00:58:45Z,3983950517,56,Right,3983957287,233,200,3983950519,347,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518249,367,1,1,30,58,dvnjvad3p09dugr79gktlrtll,1,59.5,0,2023-01-18T20:17:56.052Z,2023-01-19T05:33:36Z,3983951085,107,,3983951103,213,2.9,3983951099,212,20.4,3983951233,189,,3983951091,140,40.8,3983951095,141,7.3,3983951087,56,Back,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518273,368,1,1,31,1,dvnjvad3p09dugr79gktlrtll,1,34.2,10.3,2023-01-18T20:17:59.213Z,2023-01-19T05:33:35Z,3983951223,213,1.5,3983951221,212,40.2,3983951225,1,,3983951213,196,,3983951219,141,69.1,3983951215,56,Back,3983951217,140,38.0,3984215873,178,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498518311,369,1,1,31,7,dvnjvad3p09dugr79gktlrtll,1,41.3,66.2,2023-01-18T20:18:05.076Z,2023-01-19T05:33:34Z,3983951479,141,53.6,3983951481,212,12.1,3983951483,213,5.5,3983951475,56,Back,3983951477,140,49.5,3984215887,178,,,,,,,,3g3x2ws0npu7aa51h4nx7nazu,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
