id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481841829,506,1,1,47,49,dvnjvad3p09dugr79gktlrtll,1,54.2,29.1,2022-11-05T15:48:09.977Z,2022-11-06T00:34:46Z,3896066159,213,1.1,3896066151,56,Center,3897120481,178,,3896066155,141,62.0,3896066157,212,24.9,3896066153,140,64.6,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481841841,507,50,1,47,53,dvnjvad3p09dugr79gktlrtll,1,69.8,52.6,2022-11-05T15:48:13.304Z,2022-11-06T00:34:45Z,3896066201,56,Center,3896066203,286,,3896066321,233,275,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481841787,275,7,1,47,53,4qdzzur2cuuridyb0jso8mksi,1,30.2,47.4,2022-11-05T15:48:13.517Z,2022-11-06T00:34:44Z,3896066271,233,507,3897121949,178,,3896065967,285,,3896065963,56,Back,3896860129,383,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481841803,276,49,1,47,54,4qdzzur2cuuridyb0jso8mksi,1,32.9,37.4,2022-11-05T15:48:14.872Z,2022-11-06T00:34:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481841901,277,4,1,47,55,4qdzzur2cuuridyb0jso8mksi,1,34.1,35.6,2022-11-05T15:48:15.525Z,2022-11-06T00:34:43Z,3896066545,294,,3896066547,56,Back,3896066543,13,,3896066549,152,,3896067373,233,508,3896067377,286,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842031,508,4,1,47,55,dvnjvad3p09dugr79gktlrtll,0,65.9,64.4,2022-11-05T15:48:15.526Z,2022-11-06T00:34:43Z,3896067245,294,,3896067401,233,277,3896067243,13,,3896067253,285,,3897123243,178,,3896067251,152,,3896067249,56,Center,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842721,278,1,1,48,23,4qdzzur2cuuridyb0jso8mksi,0,39.2,35.4,2022-11-05T15:48:43.611Z,2022-11-06T00:34:43Z,3896070535,152,,3896070541,141,4.1,3896070549,213,5.7,3896070533,155,,3896070537,56,Right,3896070531,5,,3896070545,212,39.1,3896070539,140,70.4,9o2dyl3cbm2ni3874doydh49h,R. Edwards,3896070553,1,,3897123411,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842753,509,44,1,48,26,dvnjvad3p09dugr79gktlrtll,1,27.3,89.9,2022-11-05T15:48:46.213Z,2022-11-06T00:34:42Z,3896070709,56,Back,3896070777,233,279,3896070711,285,,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842733,279,44,1,48,26,4qdzzur2cuuridyb0jso8mksi,0,72.7,10.1,2022-11-05T15:48:46.214Z,2022-11-06T00:34:42Z,3896070597,56,Right,3896070601,286,,3896070831,233,509,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842779,510,8,1,48,26,dvnjvad3p09dugr79gktlrtll,1,27.2,88,2022-11-05T15:48:46.233Z,2022-11-06T00:34:42Z,3896071935,15,,3896070869,56,Back,3897124129,388,,3896860999,385,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842979,280,5,1,48,27,4qdzzur2cuuridyb0jso8mksi,1,64.8,-1.6,2022-11-05T15:48:47.953Z,2022-11-05T19:15:03Z,3896071889,56,Right,3896071961,233,511,3896071891,347,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481842789,511,5,1,48,27,dvnjvad3p09dugr79gktlrtll,0,35.2,101.6,2022-11-05T15:48:47.953Z,2022-11-05T19:15:04Z,3896070943,56,Back,3896070945,347,,3896071979,233,280,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843135,281,1,1,48,37,4qdzzur2cuuridyb0jso8mksi,0,71.7,0,2022-11-05T15:48:57.412Z,2022-11-06T00:41:03Z,3896072859,140,78.4,3896072861,141,7.9,3896072857,56,Right,3896072853,107,,3896072863,212,9.7,3896072865,213,0.8,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843151,512,4,1,48,37,dvnjvad3p09dugr79gktlrtll,1,15.8,90.7,2022-11-05T15:48:57.566Z,2022-11-06T00:42:24Z,3896072975,285,,3896072973,152,,3896072967,13,,3896072969,294,,3896072971,56,Back,3896073317,233,282,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843179,282,4,1,48,37,4qdzzur2cuuridyb0jso8mksi,0,84.2,9.3,2022-11-05T15:48:57.567Z,2022-11-06T00:42:24Z,3897125275,178,,3896073191,56,Right,3896073187,294,,3896073201,286,,3896073181,13,,3896073371,233,512,3896073197,152,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482072219,2169,43,1,48,38,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:48:59.035Z,2022-11-05T19:56:14Z,3897284207,144,82,3897284089,21,0,3897284087,178,0,,,,,,,,,,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843471,513,1,1,48,56,dvnjvad3p09dugr79gktlrtll,1,24.2,95.4,2022-11-05T15:49:16.525Z,2022-11-06T00:34:40Z,3896074831,141,66.1,3896074821,5,,3897127641,178,,3896074825,56,Back,3896074827,140,11.9,3896074879,189,,3896074823,152,,3896074837,213,4.1,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,3896074833,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843621,514,1,1,49,0,dvnjvad3p09dugr79gktlrtll,1,16.5,64.7,2022-11-05T15:49:20.503Z,2022-11-06T00:34:40Z,3896075659,140,23.1,3896075661,141,31.2,3896075657,56,Back,3896075663,212,23.8,3897127885,178,,3896075665,213,5.0,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843781,515,1,1,49,7,dvnjvad3p09dugr79gktlrtll,1,36.3,23.9,2022-11-05T15:49:27.705Z,2022-11-06T00:34:38Z,3896076495,213,1.6,3896076491,141,68.5,3896076487,56,Back,3896076493,212,30.3,3897128817,178,,3896076489,140,35.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843853,516,1,1,49,14,dvnjvad3p09dugr79gktlrtll,1,44.9,58.8,2022-11-05T15:49:34.193Z,2022-11-06T00:34:37Z,3896076845,213,4.8,3896076833,140,46.4,3897129089,178,,3896076837,141,23.4,3896076841,212,24.1,3896076827,56,Back,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843947,517,1,1,49,16,dvnjvad3p09dugr79gktlrtll,1,48.7,28.2,2022-11-05T15:49:36.865Z,2022-11-06T00:34:36Z,3896077299,141,5.6,3897129297,178,,3896077303,213,5.5,3896077295,56,Right,3896077301,212,22.2,3896077297,140,63.9,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481843963,518,3,1,49,19,dvnjvad3p09dugr79gktlrtll,0,68.3,11.9,2022-11-05T15:49:39.260Z,2022-11-06T00:34:35Z,3896077535,233,283,3896077363,56,Right,3896863503,464,,3897129623,178,,3896077365,286,,,,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844001,283,7,1,49,19,4qdzzur2cuuridyb0jso8mksi,1,31.7,88.1,2022-11-05T15:49:39.461Z,2022-11-06T00:34:35Z,3896077491,56,Back,3896077515,233,518,3896077867,167,,3896863621,383,,3896077493,285,,3897129839,178,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844089,284,5,1,49,20,4qdzzur2cuuridyb0jso8mksi,0,24.4,101.8,2022-11-05T15:49:41.060Z,2022-11-05T19:16:18Z,3896077939,56,Back,3896078499,233,519,3896077943,347,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844119,519,5,1,49,20,dvnjvad3p09dugr79gktlrtll,1,75.6,-1.8,2022-11-05T15:49:41.060Z,2022-11-05T19:16:18Z,3896078111,56,Right,3896078141,233,284,3896078113,347,,,,,,,,,,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844165,520,1,1,49,24,dvnjvad3p09dugr79gktlrtll,1,80.6,0,2022-11-05T15:49:44.998Z,2022-11-06T00:34:34Z,3896078385,140,69.0,3896078391,213,2.7,3896078383,56,Right,3896078387,141,6.7,3896078381,107,,3896078389,212,13.3,,,,,,,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844315,521,1,1,49,27,dvnjvad3p09dugr79gktlrtll,1,73.3,3.7,2022-11-05T15:49:47.262Z,2022-11-06T00:34:34Z,3896079199,56,Center,3897131031,178,,3896079211,1,,3896079201,140,53.6,3896079209,213,2.2,3896079203,141,48.1,3896079207,212,36.6,3896079197,155,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844459,522,1,1,49,33,dvnjvad3p09dugr79gktlrtll,1,70.5,66.6,2022-11-05T15:49:53.954Z,2022-11-06T00:34:33Z,3896080009,140,76.8,3896080019,213,1.2,3896080005,56,Left,3896080013,141,93.3,3897131313,178,,3896080017,212,19.3,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482072951,2192,43,1,49,38,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:49:58.174Z,2022-11-05T19:58:36Z,3897288475,144,82,3897288331,178,0,,,,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844489,523,1,1,49,39,dvnjvad3p09dugr79gktlrtll,0,91.5,87.4,2022-11-05T15:49:59.754Z,2022-11-06T00:34:30Z,3896080197,140,90.8,3896080193,155,,3897131655,178,,3896080203,213,4.7,3896080195,56,Center,3896080201,212,17.4,3896864445,224,,3896080199,141,61.8,a1q1se1i8ih65e94xswacghk9,Jota,3896864447,72,,3896080191,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844551,285,12,1,49,40,4qdzzur2cuuridyb0jso8mksi,1,6.1,35.2,2022-11-05T15:50:00.464Z,2022-11-06T00:34:30Z,3897131819,388,,3896080505,141,71.2,3896080507,212,26.3,3896080545,15,,3896080503,140,15.2,3896080509,213,1.2,3896080501,56,Back,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844631,524,1,1,49,43,dvnjvad3p09dugr79gktlrtll,1,83.2,26.9,2022-11-05T15:50:03.525Z,2022-11-06T00:34:29Z,3896080897,140,77.2,3896080905,213,2.3,3896080895,56,Center,3897132185,178,,3896080901,212,9.9,3896080899,141,38.2,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844667,525,1,1,49,45,dvnjvad3p09dugr79gktlrtll,1,78.4,37.1,2022-11-05T15:50:05.814Z,2022-11-06T00:34:28Z,3897132673,178,,3896081099,56,Center,3896081109,213,5.7,3896081101,140,87.4,3896081103,141,27.4,3896081105,212,11.5,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844753,526,1,1,49,47,dvnjvad3p09dugr79gktlrtll,1,86.5,21.3,2022-11-05T15:50:07.255Z,2022-11-06T00:34:28Z,3896081561,141,59.1,3896081571,213,1.5,3896081547,155,,3896081565,212,25.7,3897133031,178,,3896084163,154,,3896865671,20,,3896865669,224,,cwmej1d313luxo30tav8ws3jd,A. Ralston,3896084161,210,15,3896081549,56,3896081555,140,87.6,1,Center,3896081545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844769,527,15,1,49,49,dvnjvad3p09dugr79gktlrtll,1,89.6,58.3,2022-11-05T15:50:09.902Z,2022-11-06T00:34:27Z,3896084201,102,50.6,3896081615,22,,3896082013,20,,3896082017,82,,3897133689,178,,3896081619,17,,3896084193,55,526,3896084181,78,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,3896084215,230,98.7,3896082061,233,3896084183,29,,,286,3896084187,154,3896081621,56,3896084209,100,3896084211,146,96.5,,Center,,,3896084205,103,3896084217,231,50.9,3896084213,147,,,19,53.4,,,,,,
2481844743,286,10,1,49,50,4qdzzur2cuuridyb0jso8mksi,1,5.4,47.3,2022-11-05T15:50:10.232Z,2022-11-06T00:34:26Z,3896081515,56,Back,3897134187,178,,3896081513,94,,3896082171,233,527,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844765,287,6,1,49,50,4qdzzur2cuuridyb0jso8mksi,0,0,29.6,2022-11-05T15:50:10.743Z,2022-11-05T19:17:18Z,3896081881,233,528,3896081679,73,,3896081595,56,Back,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481844801,528,6,1,49,50,dvnjvad3p09dugr79gktlrtll,1,100,70.4,2022-11-05T15:50:10.743Z,2022-11-05T19:17:18Z,3896081819,73,,3896081867,233,287,3896081817,56,Center,,,,,,,,,,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845191,288,27,1,50,3,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:50:23.440Z,2022-11-05T19:17:31Z,3896084323,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845301,529,27,1,50,3,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:50:23.440Z,2022-11-05T19:17:30Z,3896084273,233,288,3896084237,53,84aebyqt0y9r2jjml4u1z0ij9,3896084235,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845329,289,28,1,50,14,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:50:34.323Z,2022-11-05T19:17:41Z,3896084445,55,288,3896084521,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845317,530,28,1,50,14,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:50:34.323Z,2022-11-05T19:17:42Z,3896084377,55,529,3896084499,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845617,531,1,1,50,26,dvnjvad3p09dugr79gktlrtll,1,99.6,99.3,2022-11-05T15:50:46.890Z,2022-11-06T00:34:25Z,3896086031,56,Center,3896099105,154,,3896086039,213,4.4,3896086021,2,,3896086029,223,,3897137053,178,,3896086035,141,55.7,3896086025,6,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,3896868665,20,,3896099103,210,3896086027,155,,1,13,3896086033,140,3896086037,212,,,,,,90.5,31.1,,,,,,,,,,,,,,,,,,,
2481845623,532,44,1,50,28,dvnjvad3p09dugr79gktlrtll,1,93.4,59,2022-11-05T15:50:48.267Z,2022-11-06T00:34:26Z,3896086133,233,290,3896086099,56,Center,3896086101,286,,,,,,,,,,,,,,,,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845613,290,44,1,50,28,4qdzzur2cuuridyb0jso8mksi,0,6.6,41,2022-11-05T15:50:48.268Z,2022-11-06T00:34:26Z,3896085983,285,,3896086151,233,532,3896085981,56,Back,,,,,,,,,,,,,,,,epwyjoowg7wfojxxldoum9yhh,A. Djoum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845683,533,13,1,50,28,dvnjvad3p09dugr79gktlrtll,1,93.7,57.3,2022-11-05T15:50:48.319Z,2022-11-06T00:34:25Z,3896099151,154,,3896099163,147,2.7,3897137879,388,,3896099167,231,51.2,3896099161,146,94.5,3896098419,153,,3896099153,55,531,3896099147,75,,84aebyqt0y9r2jjml4u1z0ij9,G. Giakoumakis,3896099157,102,1.3,3896086339,56,3896098417,328,,,Center,3896097605,17,3896099159,103,3896099149,29,3896098413,15,,,18.1,,,3896098411,25,3896099165,230,99.3,,,,,,,,,,,,
2481845739,291,30,1,50,31,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T15:50:51.246Z,2022-11-05T19:18:18Z,3896086627,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481845733,534,30,1,50,31,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T15:50:51.246Z,2022-11-05T19:18:19Z,3896086613,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481860599,537,18,2,45,0,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T16:05:55.838Z,2022-11-05T16:05:56Z,3896159673,55,538,3896159587,44,Defender,3896159585,42,,3896159589,59,25,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481860609,538,19,2,45,0,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T16:05:55.839Z,2022-11-05T16:05:56Z,3896159635,293,1,3896159637,44,Defender,3896159633,292,3,3896159625,42,,3896159639,55,537,3896159631,59,3,3896159629,145,3,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861673,293,32,2,45,0,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T16:06:33.882Z,2022-11-05T16:06:33Z,3896164627,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861687,539,32,2,45,0,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T16:06:33.882Z,2022-11-05T17:15:50Z,3896164659,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861769,294,1,2,45,0,4qdzzur2cuuridyb0jso8mksi,1,49.9,50,2022-11-05T16:06:33.901Z,2022-11-05T18:41:08Z,3896165129,140,30.1,3896165131,141,52.4,3896165133,212,20.9,3897000781,178,,3896165137,279,S,3896165135,213,3.1,3896165127,56,Back,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861861,295,1,2,45,3,4qdzzur2cuuridyb0jso8mksi,1,25.6,53.5,2022-11-05T16:06:36.981Z,2022-11-06T00:34:25Z,3896165567,212,48.7,3897001283,178,,3896165563,140,59.8,3896165565,141,5.2,3896165569,213,5.5,3896165571,1,,3896165559,155,,3896165561,56,Right,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861889,296,1,2,45,6,4qdzzur2cuuridyb0jso8mksi,0,60.1,7.1,2022-11-05T16:06:39.969Z,2022-11-06T00:34:24Z,3896165695,140,63.6,3896165701,212,10.1,3896165703,213,1.2,3896165691,56,Right,3896165699,141,20.9,3896165687,3,,3897001617,388,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861903,540,49,2,45,7,dvnjvad3p09dugr79gktlrtll,1,36.4,78.6,2022-11-05T16:06:41.128Z,2022-11-06T00:34:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481861959,541,1,2,45,7,dvnjvad3p09dugr79gktlrtll,1,36.4,79.9,2022-11-05T16:06:41.311Z,2022-11-06T00:34:24Z,3896166089,213,1.4,3897002607,178,,3896166081,56,Back,3896166085,141,90.8,3896166087,212,7.5,3896166083,140,37.5,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862053,542,1,2,45,10,dvnjvad3p09dugr79gktlrtll,1,42.2,97.1,2022-11-05T16:06:44.384Z,2022-11-06T00:34:22Z,3896166499,56,Back,3896166505,212,25.0,3896166507,213,4.0,3896166503,141,69.4,3897004119,178,,3896166501,140,26.5,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862143,543,1,2,45,13,dvnjvad3p09dugr79gktlrtll,1,30.8,68.9,2022-11-05T16:06:47.508Z,2022-11-06T00:34:21Z,3896166987,141,24.4,3896166983,140,39.0,3897004325,178,,3896166997,213,5.0,3896166981,56,Back,3896166993,212,31.5,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862205,544,1,2,45,16,dvnjvad3p09dugr79gktlrtll,1,44.3,28.9,2022-11-05T16:06:50.468Z,2022-11-06T00:34:21Z,3896167303,56,Right,3896167313,212,13.2,3896167305,140,53.8,3896167315,213,5.6,3897004529,178,,3896167309,141,16.2,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862283,545,1,2,45,19,dvnjvad3p09dugr79gktlrtll,1,55.4,13.9,2022-11-05T16:06:53.342Z,2022-11-06T00:34:20Z,3896167659,141,29.5,3896167651,56,Back,3896167655,140,41.2,3896167665,213,2.5,3897004801,178,,3896167663,212,18.3,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862321,546,1,2,45,21,dvnjvad3p09dugr79gktlrtll,1,44.5,35.1,2022-11-05T16:06:55.585Z,2022-11-06T00:34:19Z,3896167837,56,Center,3897005047,178,,3896167841,141,43.4,3896167843,212,10.7,3896167839,140,53.2,3896167845,213,0.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862397,547,1,2,45,22,dvnjvad3p09dugr79gktlrtll,1,51.9,42,2022-11-05T16:06:56.607Z,2022-11-06T00:34:19Z,3896168143,141,32.8,3896168147,213,3.5,3897005231,178,,3896168145,212,16.2,3896168141,140,37.7,3896168139,56,Back,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862445,548,1,2,45,24,dvnjvad3p09dugr79gktlrtll,1,43.4,37,2022-11-05T16:06:58.660Z,2022-11-06T00:34:18Z,3897005405,178,,3896168401,141,72.6,3896168399,140,46.9,3896168407,213,1.4,3896168395,56,Back,3896168403,212,24.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481862529,549,1,2,45,26,dvnjvad3p09dugr79gktlrtll,1,47.3,68.1,2022-11-05T16:07:00.677Z,2022-11-06T00:34:17Z,3896168807,140,55.7,3896168813,213,1.1,3897005643,178,,3896168805,56,Left,3896168809,141,94.8,3896168811,212,20.2,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
