id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2448402303,10,1,1,0,21,enzoyc121va61wtmjf4cm7p3d,1,34.5,54.2,2022-08-20T14:01:08.648Z,2022-08-21T06:29:03Z,3719762949,140,31.1,3719762953,212,5.8,3718512245,56,Back,3719762955,213,2.2,3720538123,178,,3719762951,141,61.0,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402309,11,49,1,0,22,enzoyc121va61wtmjf4cm7p3d,1,35,59.7,2022-08-20T14:01:09.268Z,2022-08-20T19:30:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402331,12,1,1,0,23,enzoyc121va61wtmjf4cm7p3d,1,35,59.7,2022-08-20T14:01:10.202Z,2022-08-20T19:30:10Z,3720538879,178,,3718512393,212,26.0,3718512389,140,10.4,3718512391,141,54.8,3718512395,213,3.3,3718512387,56,Back,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402397,13,1,1,0,26,enzoyc121va61wtmjf4cm7p3d,0,10.4,54.8,2022-08-20T14:01:13.204Z,2022-08-20T19:30:13Z,3718512683,212,47.7,3720539093,178,,3718512685,213,5.9,3718512679,140,52.9,3718512675,155,,3718512681,141,30.0,3718512687,1,,3718512677,56,Center,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402463,6,1,1,0,29,87coxipr6ls77tnlba3eselx0,0,50.2,65.4,2022-08-20T14:01:16.761Z,2022-08-20T19:30:18Z,3718512957,56,Center,3718512959,140,59.4,3718512963,212,30.0,3718512955,157,,3718512967,1,,3718512961,141,23.6,3718512965,213,5.0,3720539453,178,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402497,14,61,1,0,31,enzoyc121va61wtmjf4cm7p3d,0,38.3,72.9,2022-08-20T14:01:18.748Z,2022-08-20T19:30:26Z,3720540217,21,,3718513075,56,Back,3720540221,178,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402513,7,49,1,0,32,87coxipr6ls77tnlba3eselx0,1,58.8,25.2,2022-08-20T14:01:19.970Z,2022-08-20T19:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402605,8,1,1,0,33,87coxipr6ls77tnlba3eselx0,1,58.8,25.2,2022-08-20T14:01:20.380Z,2022-08-20T19:30:38Z,3718513511,141,36.0,3718513515,213,2.2,3718513513,212,8.9,3718513507,56,Center,3718513509,140,54.0,3720541087,178,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402615,9,50,1,0,34,87coxipr6ls77tnlba3eselx0,1,55,29,2022-08-20T14:01:21.750Z,2022-08-20T19:30:44Z,3718513529,56,Center,3718513535,286,,3718513593,233,15,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402609,15,7,1,0,35,enzoyc121va61wtmjf4cm7p3d,1,45,71,2022-08-20T14:01:22.218Z,2022-08-20T19:30:47Z,3720541769,178,,3718513575,233,9,3718513523,285,,3719765649,384,,3718513521,56,Back,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402647,16,1,1,0,35,enzoyc121va61wtmjf4cm7p3d,1,43,77.2,2022-08-20T14:01:22.937Z,2022-08-20T19:30:54Z,3718513699,140,58.6,3720542153,178,,3718513707,212,16.4,3718513709,213,6.2,3718513697,56,Center,3718513703,141,76.0,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402653,17,49,1,0,37,enzoyc121va61wtmjf4cm7p3d,1,58.6,76,2022-08-20T14:01:24.443Z,2022-08-20T19:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402751,18,1,1,0,39,enzoyc121va61wtmjf4cm7p3d,1,63,72.3,2022-08-20T14:01:26.251Z,2022-08-20T19:31:03Z,3718514143,140,74.7,3720542671,178,,3718514141,56,Left,3718514149,213,0.5,3718514145,141,81.4,3718514147,212,13.8,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402775,19,1,1,0,42,enzoyc121va61wtmjf4cm7p3d,0,72,71.1,2022-08-20T14:01:29.305Z,2022-08-20T19:31:11Z,3718514253,140,73.3,3718514257,212,5.2,3720543299,178,,3718514255,141,63.7,3718514251,56,Center,3718514259,213,5.0,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402819,11,49,1,0,42,87coxipr6ls77tnlba3eselx0,1,19.4,25,2022-08-20T14:01:29.541Z,2022-08-20T19:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402809,10,43,1,0,44,87coxipr6ls77tnlba3eselx0,1,0,0,2022-08-20T14:01:31.497Z,2022-08-20T16:54:50Z,3718514437,56,Back,3719766665,144,8,,,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402929,12,1,1,0,47,87coxipr6ls77tnlba3eselx0,1,29,5,2022-08-20T14:01:34.780Z,2022-08-20T19:31:29Z,3720544467,178,,3718515023,213,3.0,3718515017,140,18.7,3718515015,56,Back,3718515019,141,7.3,3718515021,212,10.9,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402985,13,1,1,0,49,87coxipr6ls77tnlba3eselx0,1,18.7,7.3,2022-08-20T14:01:36.509Z,2022-08-20T19:31:35Z,3718515273,212,19.9,3720544959,178,,3718515271,141,31.6,3718515267,56,Back,3718515275,213,2.2,3718515269,140,8.1,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403053,14,1,1,0,52,87coxipr6ls77tnlba3eselx0,1,8.1,31.6,2022-08-20T14:01:39.444Z,2022-08-20T19:31:38Z,3718515553,56,Back,3718515561,213,1.4,3718515555,140,11.5,3720545165,178,,3718515559,212,26.5,3718515557,141,70.2,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403231,15,1,1,0,54,87coxipr6ls77tnlba3eselx0,1,13.3,73.6,2022-08-20T14:01:41.942Z,2022-08-20T19:31:44Z,3718516367,213,0.9,3718516361,140,25.4,3718516365,212,20.0,3720545633,178,,3718516359,56,Back,3718516363,141,96.3,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449066403,875,43,1,0,55,87coxipr6ls77tnlba3eselx0,1,0,0,2022-08-20T14:01:42.629Z,2022-08-21T04:59:00Z,3722120475,144,82,3722113513,178,0,,,,,,,,,,,,,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449066421,877,43,1,0,57,87coxipr6ls77tnlba3eselx0,1,0,0,2022-08-20T14:01:44.584Z,2022-08-21T04:58:58Z,3722120457,144,82,3722113595,178,0,,,,,,,,,,,,,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403247,16,1,1,0,59,87coxipr6ls77tnlba3eselx0,0,38.3,95.4,2022-08-20T14:01:46.220Z,2022-08-20T19:31:50Z,3718518003,141,94.0,3718518059,233,21,3720546019,178,,3718518007,213,6.1,3718516427,56,Back,3718518005,212,6.8,3718518001,140,44.7,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403307,20,61,1,0,59,enzoyc121va61wtmjf4cm7p3d,1,64.3,7.8,2022-08-20T14:01:46.255Z,2022-08-20T19:32:11Z,3720547557,178,,3718516727,56,Right,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449066449,878,43,1,1,0,87coxipr6ls77tnlba3eselx0,1,0,0,2022-08-20T14:01:47.374Z,2022-08-21T04:58:54Z,3722120389,144,82,3722113729,178,0,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449092659,1183,67,1,1,0,87coxipr6ls77tnlba3eselx0,1,59.2,93.2,2022-08-20T14:01:47.667Z,2022-08-21T06:29:03Z,3722226015,233,1163,,,,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449092657,1163,67,1,1,0,enzoyc121va61wtmjf4cm7p3d,0,40.8,6.8,2022-08-20T14:01:47.668Z,2022-08-21T06:28:55Z,3722226031,233,1183,,,,,,,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403297,17,1,1,1,1,87coxipr6ls77tnlba3eselx0,0,55.8,95.9,2022-08-20T14:01:48.381Z,2022-08-20T19:32:20Z,3718516681,212,3.9,3718516675,56,Left,3718516679,141,93.8,3718516865,236,,3718516677,140,59.3,3718516871,286,,3718516867,233,21,3720548105,178,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,3718516683,213,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403313,21,74,1,1,1,enzoyc121va61wtmjf4cm7p3d,1,35.1,6.8,2022-08-20T14:01:48.450Z,2022-08-20T19:32:23Z,3720548265,178,,3718516753,285,,3718516887,233,17,3718516749,56,Back,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403351,18,61,1,1,1,87coxipr6ls77tnlba3eselx0,1,57.6,98.1,2022-08-20T14:01:48.749Z,2022-08-20T19:32:28Z,3720548533,178,,3718516943,56,Left,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449067475,932,43,1,1,1,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-08-20T14:01:48.828Z,2022-08-21T04:58:49Z,3722119285,178,0,3722120279,144,82,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403411,19,5,1,1,2,87coxipr6ls77tnlba3eselx0,0,63.3,101.4,2022-08-20T14:01:49.895Z,2022-08-20T19:32:31Z,3718517201,347,,3718517197,56,Left,3718517669,233,22,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403365,22,5,1,1,2,enzoyc121va61wtmjf4cm7p3d,1,36.7,-1.4,2022-08-20T14:01:49.895Z,2022-08-20T19:32:31Z,3718517599,233,19,3718516973,347,,3718516971,56,Back,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449067503,933,43,1,1,6,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-08-20T14:01:53.772Z,2022-08-21T04:58:47Z,3722119455,178,0,3722120245,144,82,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449067521,934,43,1,1,10,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-08-20T14:01:57.961Z,2022-08-21T04:58:46Z,3722119569,178,0,3722120233,144,82,,,,,,,,,,,,,,,,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403939,23,1,1,1,21,enzoyc121va61wtmjf4cm7p3d,1,38.6,0,2022-08-20T14:02:08.350Z,2022-08-20T19:32:34Z,3718519659,213,0.5,3718519651,141,13.4,3718519655,212,21.0,3718519643,56,Right,3718519641,107,,3718519647,140,56.1,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403989,24,1,1,1,22,enzoyc121va61wtmjf4cm7p3d,1,56.1,13.4,2022-08-20T14:02:09.280Z,2022-08-20T19:32:40Z,3720549271,178,,3719769101,156,,3718519883,212,16.1,3718519877,56,Back,3718519881,141,5.6,3718519885,213,3.5,3718519879,140,41.6,,,,n4ml5xifvll22bpq68ld4auh,O. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448404143,25,1,1,1,23,enzoyc121va61wtmjf4cm7p3d,0,41.6,5.6,2022-08-20T14:02:10.588Z,2022-08-20T19:32:44Z,3718520647,212,57.5,3718520639,155,,3718520641,56,Center,3718520649,213,0.2,3718520645,141,24.6,3720549467,178,,3718520651,1,,3718520643,140,95.0,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448404175,20,52,1,1,29,87coxipr6ls77tnlba3eselx0,1,3.7,76,2022-08-20T14:02:16.814Z,2022-08-20T19:32:50Z,3720549849,178,,3719769457,376,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448404465,21,80,1,1,39,87coxipr6ls77tnlba3eselx0,0,15.6,43,2022-08-20T14:02:27.013Z,2022-08-20T19:32:52Z,3720550001,178,,,,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448404781,22,1,1,1,47,87coxipr6ls77tnlba3eselx0,0,15.9,43.6,2022-08-20T14:02:34.905Z,2022-08-20T19:32:54Z,3718523939,212,53.9,3718523945,1,,3718523919,155,,3718523933,141,3.1,3718523929,140,60.0,3718523925,56,Right,3720550187,178,,3718523943,213,5.7,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448404893,26,1,1,1,50,enzoyc121va61wtmjf4cm7p3d,0,37.3,87.4,2022-08-20T14:02:37.861Z,2022-08-20T19:32:59Z,3720550507,388,,3718524483,212,41.2,3718524475,3,,3718524481,141,35.8,3718524485,213,5.3,3718524479,140,57.9,3718524477,56,Center,3718524487,1,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448405011,23,1,1,1,55,87coxipr6ls77tnlba3eselx0,0,39.8,60.8,2022-08-20T14:02:42.974Z,2022-08-20T19:33:02Z,3718525063,56,Left,3718525073,1,,3718525061,155,,3718525069,212,45.5,3718525065,140,81.2,3720550637,178,,3718525071,213,0.3,3718525067,141,80.6,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
