id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/14/value
2478782291,249,61,1,24,25,759fhii7hsnldanli06j5jmf6,1,76.1,30.1,2022-10-29T14:27:28.590Z,2022-10-29T20:16:36Z,3881733183,178,,3879990675,56,Center,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781797,217,12,1,24,25,4qdzzur2cuuridyb0jso8mksi,1,18.7,52.4,2022-10-29T14:27:29.510Z,2022-10-29T20:16:56Z,3879988055,140,68.7,3879988059,212,53.2,3879988061,213,0.2,3881734315,178,,3879988057,141,65.2,3879988053,56,Center,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782023,248,1,1,24,31,759fhii7hsnldanli06j5jmf6,0,41.7,22.4,2022-10-29T14:27:34.862Z,2022-10-29T20:17:01Z,3879989299,213,0.1,3879989291,56,Center,3879989295,141,27.0,3879989301,1,,3879989297,212,54.9,3881734549,178,,3879989289,157,,3879989293,140,93.9,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478781963,218,61,1,24,34,4qdzzur2cuuridyb0jso8mksi,1,22.6,77.9,2022-10-29T14:27:37.579Z,2022-10-29T20:17:15Z,3879988919,56,Back,3881735151,178,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782029,219,52,1,24,36,4qdzzur2cuuridyb0jso8mksi,1,9.7,74.7,2022-10-29T14:27:39.653Z,2022-10-29T20:17:20Z,3881735405,178,,3881261665,376,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782347,220,1,1,24,41,4qdzzur2cuuridyb0jso8mksi,1,9.5,60,2022-10-29T14:27:45.070Z,2022-10-29T20:17:28Z,3879990947,123,,3881735857,178,,3879990963,213,0.1,3879990949,56,Back,3879990959,212,18.4,3879990955,141,61.4,3879990951,140,27.0,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782381,221,1,1,24,44,4qdzzur2cuuridyb0jso8mksi,1,28.6,59.4,2022-10-29T14:27:48.155Z,2022-10-29T20:17:36Z,3879991155,141,49.1,3879991159,213,5.6,3879991149,56,Back,3879991157,212,10.9,3881736327,178,,3879991153,140,36.6,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782391,222,61,1,24,45,4qdzzur2cuuridyb0jso8mksi,0,36.6,49.1,2022-10-29T14:27:49.132Z,2022-10-29T20:17:56Z,3879991195,56,Back,3881737209,178,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782501,251,49,1,24,46,759fhii7hsnldanli06j5jmf6,1,53.8,59.6,2022-10-29T14:27:49.859Z,2022-10-29T20:18:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782495,250,1,1,24,46,759fhii7hsnldanli06j5jmf6,1,60.7,63.6,2022-10-29T14:27:49.998Z,2022-10-29T20:18:14Z,3879991675,141,39.4,3879991671,140,54.3,3879991679,212,17.8,3879991683,213,4.3,3879991667,56,Center,3881738077,178,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782539,252,1,1,24,48,759fhii7hsnldanli06j5jmf6,1,54.3,39.4,2022-10-29T14:27:51.676Z,2022-10-29T20:18:22Z,3879991881,140,75.4,3879991885,212,22.5,3879991883,141,33.9,3879991887,213,6.1,3879991879,56,Center,3881738531,178,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782573,253,1,1,24,49,759fhii7hsnldanli06j5jmf6,1,75.4,33.9,2022-10-29T14:27:52.558Z,2022-10-29T20:18:29Z,3879992079,140,75.9,3881738983,178,,3879992083,212,16.5,3879992077,56,Right,3879992081,141,9.7,3879992085,213,4.7,,,,,,,dkk86y8pa3svtz43c0m55qn6x,C. Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782671,254,1,1,24,52,759fhii7hsnldanli06j5jmf6,0,77.9,9.5,2022-10-29T14:27:56.255Z,2022-10-29T20:20:34Z,3879992569,141,59.9,3879992575,1,,3879992561,2,,3881739323,178,,3881265053,224,,3879992567,140,93.3,3879992563,155,,3879992571,212,37.9,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,3879992565,56,Center,3881265055,20,3879992573,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782703,223,12,1,24,54,4qdzzur2cuuridyb0jso8mksi,1,7.8,43.7,2022-10-29T14:27:58.013Z,2022-10-29T20:18:44Z,3879992759,141,31.2,3879992755,140,0.0,3881739655,388,,3879992767,213,3.9,3879992753,56,Back,3879993077,15,,3879992871,167,,3879992763,212,12.8,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782715,224,6,1,24,55,4qdzzur2cuuridyb0jso8mksi,0,2.7,35.6,2022-10-29T14:27:59Z,2022-10-29T20:18:50Z,3879992819,73,,3879992817,56,Back,3879993011,233,255,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478782711,255,6,1,24,55,759fhii7hsnldanli06j5jmf6,1,97.3,64.4,2022-10-29T14:27:59Z,2022-10-29T20:18:51Z,3879992963,233,224,3879992799,56,Center,3879992801,73,,,,,,,,,,,,,,,,,cl8lua6yep85vpl25pdi0wfzd,C. Slattery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479362947,1419,1,1,25,22,759fhii7hsnldanli06j5jmf6,0,99.6,99.3,2022-10-29T14:28:25.964Z,2022-10-30T12:16:22Z,3883095783,140,88.0,3883100167,223,,3883095787,212,27.3,3883095779,155,,3883095789,213,4.3,3883095781,56,Center,3883101191,178,,3883100761,20,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,3883099877,6,,3883095775,2,3883095785,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783801,225,41,1,25,23,4qdzzur2cuuridyb0jso8mksi,1,3.5,50.6,2022-10-29T14:28:27.474Z,2022-10-29T20:21:24Z,3879998795,141,51.6,3879998799,213,0.1,3879998793,140,12.2,3879998933,233,256,3881747993,388,,3881268387,378,,3879998797,212,9.2,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783845,257,15,1,25,25,759fhii7hsnldanli06j5jmf6,1,80.9,54,2022-10-29T14:28:29.246Z,2022-10-29T20:21:35Z,3880002895,458,,3880002865,72,,3881748655,178,,3879999017,18,,3880003011,233,226,3880002859,25,,3880002867,76,,3880002897,82,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,3879999019,56,Center,3880002887,328,3880002905,231,50,3880002877,215,,3880002873,103,19,,,3880002899,146,83.2,3880002869,102,3880002901,147,54.0,3880002903,230,98.5,,,,,,,,,,,53.8
2478783907,226,10,1,25,25,4qdzzur2cuuridyb0jso8mksi,1,18.5,47.2,2022-10-29T14:28:29.330Z,2022-10-29T20:21:42Z,3879999409,94,,3880003093,233,257,3881749251,178,,3879999411,56,Back,3881749253,21,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783917,258,13,1,25,27,759fhii7hsnldanli06j5jmf6,1,81.7,44.3,2022-10-29T14:28:30.953Z,2022-10-29T20:21:49Z,3880005267,215,,3880005263,102,31.8,3880005269,328,,3879999475,56,Center,3880004077,20,,3880005251,81,,3881749651,178,,3880004075,25,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,3880005277,230,98.2,3879999473,18,3880005271,458,,3880005265,103,76.4,3880005283,231,50.5,,,,,,,,,,,,,,,,,,,,,,,,
2478783945,227,5,1,25,29,4qdzzur2cuuridyb0jso8mksi,1,-1.1,62.5,2022-10-29T14:28:33.441Z,2022-10-29T20:22:03Z,3879999651,233,259,3879999613,346,,3879999611,56,Back,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478783931,259,5,1,25,29,759fhii7hsnldanli06j5jmf6,0,101.1,37.5,2022-10-29T14:28:33.441Z,2022-10-29T20:22:03Z,3879999549,346,,3879999547,56,Center,3879999703,233,227,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785191,228,1,1,25,59,4qdzzur2cuuridyb0jso8mksi,0,3.1,56.9,2022-10-29T14:29:03.464Z,2022-10-29T20:22:20Z,3880006379,212,60.4,3880006371,124,,3880006375,140,56.6,3880006383,1,,3880006377,141,89.6,3880006385,74,,3880006381,213,0.4,3880006373,56,Left,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785285,260,1,1,26,2,759fhii7hsnldanli06j5jmf6,0,42.1,12.2,2022-10-29T14:29:06.139Z,2022-10-29T20:22:55Z,3880006927,213,0.6,3880006923,141,34.2,3880006917,3,,3880006925,212,26.6,3880006921,140,63.1,3881753223,178,,3880006919,56,Center,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785361,229,1,1,26,4,4qdzzur2cuuridyb0jso8mksi,1,36.3,54.6,2022-10-29T14:29:08.493Z,2022-10-29T20:23:06Z,3880007373,56,Center,3881753849,178,,3880007377,141,64.5,3880007381,213,0.2,3880007371,3,,3880007375,140,62.0,3880007379,212,27.8,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785387,230,1,1,26,7,4qdzzur2cuuridyb0jso8mksi,0,62,64.5,2022-10-29T14:29:10.871Z,2022-10-29T20:23:16Z,3881754319,388,,3880007527,140,69.4,3880007533,213,5.8,3880007523,3,,3880007529,141,58.7,3880007525,56,Center,3880007531,212,8.7,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785513,261,1,1,26,8,759fhii7hsnldanli06j5jmf6,0,37.4,42.2,2022-10-29T14:29:12.172Z,2022-10-29T20:23:23Z,3881754603,178,,3880008193,212,46.1,3880008189,140,76.5,3880008185,155,,3880008197,1,,3880008187,56,Right,3880008191,141,11.4,3880008195,213,5.8,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785647,231,1,1,26,14,4qdzzur2cuuridyb0jso8mksi,0,23,92.7,2022-10-29T14:29:17.635Z,2022-10-29T20:23:48Z,3880008945,1,,3880008941,213,6.3,3880008931,155,,3880008935,140,54.1,3880008939,212,32.7,3880008937,141,91.7,3881755617,178,,3880008933,56,Left,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478785751,262,1,1,26,15,759fhii7hsnldanli06j5jmf6,0,52.1,15.6,2022-10-29T14:29:19.280Z,2022-10-29T20:24:04Z,3880009503,141,43.3,3880009491,56,Center,3880009487,3,,3880009495,140,63.1,3880009511,212,22.1,3880009517,213,1.0,3881756351,178,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478786483,232,27,1,26,38,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-10-29T14:29:42.394Z,2022-10-29T20:24:52Z,3880013675,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478786489,263,27,1,26,38,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-29T14:29:42.394Z,2022-10-29T20:24:52Z,3880013751,233,232,3880017919,41,Injury,3880017921,53,5z0g3l4s56p11t3wgrpjhko9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787465,233,28,1,26,46,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-10-29T14:29:49.937Z,2022-10-29T20:25:03Z,3881568893,233,264,3880019063,55,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787469,264,28,1,26,46,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-29T14:29:49.937Z,2022-10-29T20:25:03Z,3881568951,233,233,3880019083,55,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787531,234,68,1,27,4,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-10-29T14:30:08.474Z,2022-10-29T20:26:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478789001,274,68,1,27,5,759fhii7hsnldanli06j5jmf6,0,0,0,2022-10-29T14:30:08.563Z,2022-10-29T20:25:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787605,235,1,1,27,8,4qdzzur2cuuridyb0jso8mksi,1,37,56.7,2022-10-29T14:30:11.735Z,2022-10-29T20:27:05Z,3880019835,56,Back,3880019841,141,46.7,3880019845,212,23.3,3880019839,140,15.8,3881764781,178,,3880019847,213,3.4,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787647,236,1,1,27,9,4qdzzur2cuuridyb0jso8mksi,1,17.4,46,2022-10-29T14:30:13.535Z,2022-10-29T20:27:13Z,3880020121,56,Center,3880020149,1,,3881764989,178,,3880020143,213,0.4,3880020127,140,65.9,3880020133,141,77.6,3880020137,212,55.3,3880020117,157,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787663,237,44,1,27,12,4qdzzur2cuuridyb0jso8mksi,1,61.9,79.5,2022-10-29T14:30:16.446Z,2022-10-30T08:18:05Z,3880020201,56,Left,3880020205,286,,3880020269,233,265,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787593,265,44,1,27,12,759fhii7hsnldanli06j5jmf6,0,38.1,20.5,2022-10-29T14:30:16.447Z,2022-10-29T20:27:22Z,3880020309,233,237,3880019779,285,,3880019775,56,Back,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787705,238,1,1,27,12,4qdzzur2cuuridyb0jso8mksi,1,65.7,79,2022-10-29T14:30:16.512Z,2022-10-30T08:18:06Z,3880020441,212,19.5,3880020435,56,Left,3880020431,3,,3880020439,141,92.1,3881765981,388,,3880020433,168,,3880020443,213,0.5,3880020437,140,82.2,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787739,239,1,1,27,18,4qdzzur2cuuridyb0jso8mksi,0,90.5,89.6,2022-10-29T14:30:21.638Z,2022-10-29T20:27:45Z,3881280811,224,,3881280815,72,,3880020607,212,18.2,3881766305,178,,3880020599,140,92.1,3880020603,141,62.9,3880020609,213,4.8,3880020597,56,Center,319dgvwkm8di2r8oovefbxck5,A. Behich,3880020593,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787765,266,8,1,27,18,759fhii7hsnldanli06j5jmf6,1,11.2,30.3,2022-10-29T14:30:21.945Z,2022-10-29T20:27:51Z,3881766543,178,,3881281019,383,,3880020729,56,Back,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787797,267,49,1,27,20,759fhii7hsnldanli06j5jmf6,1,7.3,22.8,2022-10-29T14:30:23.707Z,2022-10-29T20:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787901,268,61,1,27,21,759fhii7hsnldanli06j5jmf6,0,8,10.4,2022-10-29T14:30:24.872Z,2022-10-29T20:28:17Z,3881767683,178,,3880021565,56,Back,,,,,,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787909,240,49,1,27,23,4qdzzur2cuuridyb0jso8mksi,1,91.8,86,2022-10-29T14:30:26.570Z,2022-10-29T20:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478787959,241,1,1,27,23,4qdzzur2cuuridyb0jso8mksi,0,95.4,87.4,2022-10-29T14:30:26.758Z,2022-10-29T20:28:51Z,3880021893,212,3.3,3880021885,155,,3881281987,20,,3880021891,141,82.6,3880021983,233,269,3880021987,286,,3880021889,140,95.3,3881768801,178,,319dgvwkm8di2r8oovefbxck5,A. Behich,3880021883,2,,3881281985,223,3880021981,236,,3880021887,56,Left,3880021895,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,
2478787943,269,12,1,27,23,759fhii7hsnldanli06j5jmf6,1,10.5,21.8,2022-10-29T14:30:26.841Z,2022-10-29T20:28:57Z,3880021797,56,Back,3880022017,233,241,3880021793,185,,3881769189,178,,,,,,,,,,,,,,201zg5m6q6zjj43w8jlf5cgrt,S. Johansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788099,242,1,1,27,27,4qdzzur2cuuridyb0jso8mksi,1,84.9,73.9,2022-10-29T14:30:31.299Z,2022-10-29T20:29:13Z,3881769929,178,,3880022607,212,13.5,3880022603,140,90.9,3880022605,141,91.5,3880022601,56,Left,3880022609,213,1.1,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788193,243,1,1,27,30,4qdzzur2cuuridyb0jso8mksi,0,94.3,91.7,2022-10-29T14:30:33.595Z,2022-10-29T20:29:28Z,3880023101,213,4.5,3880023089,2,,3880023097,141,49.6,3881770587,178,,3881283271,72,,3880023093,56,Center,3880023095,140,87.7,3880023091,155,,319dgvwkm8di2r8oovefbxck5,A. Behich,3880023099,212,29.5,3881283267,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788345,270,12,1,27,31,759fhii7hsnldanli06j5jmf6,1,12.2,46.6,2022-10-29T14:30:35.294Z,2022-10-29T20:29:34Z,3880023889,212,34.8,3880023879,56,Back,3880023885,141,93.9,3880023881,140,24.9,3881770841,178,,3880023893,213,1.2,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788351,271,49,1,27,36,759fhii7hsnldanli06j5jmf6,1,24.9,93.9,2022-10-29T14:30:40.230Z,2022-10-29T20:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788439,272,1,1,27,36,759fhii7hsnldanli06j5jmf6,0,24.9,93.9,2022-10-29T14:30:40.269Z,2022-10-29T20:29:42Z,3880024309,56,Left,3880024333,213,6.3,3880024325,212,33.0,3880024321,141,93.3,3880024317,140,56.3,3881771289,178,,3880024337,1,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788475,244,49,1,27,38,4qdzzur2cuuridyb0jso8mksi,1,57.1,10,2022-10-29T14:30:42.377Z,2022-10-30T08:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788697,245,1,1,27,39,4qdzzur2cuuridyb0jso8mksi,1,57.1,10,2022-10-29T14:30:42.928Z,2022-10-29T20:29:52Z,3881771681,178,,3880025881,56,Center,3880025885,141,28.3,3880025887,212,14.6,3880025891,213,1.0,3880025883,140,64.3,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788717,246,61,1,27,40,4qdzzur2cuuridyb0jso8mksi,0,58.6,29.7,2022-10-29T14:30:43.989Z,2022-10-29T20:30:03Z,3880025983,56,Center,3881772295,178,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788801,273,4,1,27,41,759fhii7hsnldanli06j5jmf6,1,43.6,65.4,2022-10-29T14:30:45.292Z,2022-10-29T20:30:17Z,3880026865,233,247,3880026421,152,,3880026417,56,Back,3880026423,286,,3880026413,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478788883,247,4,1,27,41,4qdzzur2cuuridyb0jso8mksi,0,56.4,34.6,2022-10-29T14:30:45.293Z,2022-10-29T20:30:16Z,3880026789,152,,3880026785,10,,3881772975,178,,3880026787,56,Center,3880026791,285,,3880026907,233,273,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478789733,275,1,1,28,9,759fhii7hsnldanli06j5jmf6,1,47.9,70,2022-10-29T14:31:12.551Z,2022-10-29T20:30:37Z,3880031423,56,Left,3880031427,141,95.9,3880031431,213,0.8,3880031419,5,,3881773799,178,,3880031425,140,64.1,3880031421,152,,3880031429,212,24.5,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478789811,276,1,1,28,11,759fhii7hsnldanli06j5jmf6,1,68.5,93,2022-10-29T14:31:15.468Z,2022-10-29T20:30:46Z,3881774301,178,,3880031909,56,Left,3880031913,141,83.0,3880031919,213,5.6,3880031911,140,76.2,3880031915,212,10.6,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478789855,277,1,1,28,14,759fhii7hsnldanli06j5jmf6,0,78.7,92.4,2022-10-29T14:31:17.633Z,2022-10-29T20:31:25Z,3880032159,213,0.0,3880032155,141,92.6,3880032151,56,Left,3880032153,140,82.0,3881774755,178,,3880032157,212,3.5,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478789825,248,61,1,28,14,4qdzzur2cuuridyb0jso8mksi,1,19,12.5,2022-10-29T14:31:17.803Z,2022-10-29T20:31:37Z,3880031997,56,Back,3881776407,178,,,,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478790065,278,1,1,28,19,759fhii7hsnldanli06j5jmf6,1,94.6,91.5,2022-10-29T14:31:22.610Z,2022-10-29T20:31:48Z,3880033267,141,93.9,3881776969,178,,3880033273,213,3.0,3880033261,56,Left,3880033265,140,85.8,3880033271,212,9.4,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478790131,279,1,1,28,20,759fhii7hsnldanli06j5jmf6,0,85,89,2022-10-29T14:31:24.286Z,2022-10-29T20:31:59Z,3881287035,20,,3880033645,2,,3880033655,212,46.8,3880033653,141,25.2,3881777429,178,,3880033647,155,,3880033657,213,5.1,3880033649,56,Center,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,3881287033,223,,3880033659,1,3880033651,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478790149,249,5,1,28,23,4qdzzur2cuuridyb0jso8mksi,1,-1.2,68.9,2022-10-29T14:31:27.301Z,2022-10-29T20:32:06Z,3880033745,56,Back,3880033873,233,280,3880033747,346,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478790155,280,5,1,28,23,759fhii7hsnldanli06j5jmf6,0,101.2,31.1,2022-10-29T14:31:27.301Z,2022-10-29T20:32:05Z,3880033923,233,249,3880033773,346,,3880033771,56,Center,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
