id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/9/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,qualifier/19/value,qualifier/16/value
2475466417,220,49,1,26,27,enzoyc121va61wtmjf4cm7p3d,1,43.2,48.7,2022-10-22T14:27:02.034Z,2022-10-22T20:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466547,221,1,1,26,27,enzoyc121va61wtmjf4cm7p3d,0,43.2,48.7,2022-10-22T14:27:02.064Z,2022-10-22T20:48:13Z,3862409135,56,Left,3862409139,141,95.7,3862409141,212,42.7,3862409143,213,0.8,3862409137,140,70.2,3862409145,1,,3862409133,155,,3864596935,178,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466541,215,44,1,26,30,87coxipr6ls77tnlba3eselx0,1,32.2,4.3,2022-10-22T14:27:04.843Z,2022-10-23T07:07:34Z,3862409101,285,,3862409099,56,Back,3862409497,233,222,,,,,,,,,,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466551,222,44,1,26,30,enzoyc121va61wtmjf4cm7p3d,0,67.8,95.7,2022-10-22T14:27:04.844Z,2022-10-22T20:48:21Z,3862409555,233,215,3862409171,286,,3862409169,56,Left,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466555,216,1,1,26,30,87coxipr6ls77tnlba3eselx0,0,34.6,4.3,2022-10-22T14:27:04.924Z,2022-10-23T07:07:35Z,3862409185,56,Back,3862409189,141,0.0,3862409191,212,10.1,3862409183,3,,3862409193,213,5.9,3864597599,388,,3862409187,140,43.3,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466593,217,5,1,26,30,87coxipr6ls77tnlba3eselx0,0,38.9,-1.6,2022-10-22T14:27:05.214Z,2022-10-22T20:48:29Z,3862409417,347,,3862409415,56,Back,3862409679,233,223,,,,,,,,,,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466623,223,5,1,26,30,enzoyc121va61wtmjf4cm7p3d,1,61.1,101.6,2022-10-22T14:27:05.214Z,2022-10-22T20:48:29Z,3862409583,347,,3862409581,56,Left,3862409625,233,217,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475466715,224,1,1,26,33,enzoyc121va61wtmjf4cm7p3d,1,65.5,100,2022-10-22T14:27:07.944Z,2022-10-22T20:48:37Z,3862410157,1,,3862410151,141,89.1,3862410153,212,23.7,3862410155,213,5.9,3862410143,56,Left,3862410147,140,86.6,3862410139,107,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467187,225,1,1,26,36,enzoyc121va61wtmjf4cm7p3d,1,86.6,89.1,2022-10-22T14:27:11.465Z,2022-10-22T20:48:47Z,3862412855,140,79.6,3862412861,213,2.8,3862412859,212,7.7,3862412853,56,Left,3862412857,141,92.4,3864599147,178,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467207,226,1,1,26,37,enzoyc121va61wtmjf4cm7p3d,1,79.3,91.7,2022-10-22T14:27:12.065Z,2022-10-22T20:49:42Z,3864599669,178,,3862412975,141,89.1,3862412979,213,5.7,3862412973,140,81.6,3862412971,56,Left,3862412977,212,3.0,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467229,227,1,1,26,39,enzoyc121va61wtmjf4cm7p3d,0,81.6,89.1,2022-10-22T14:27:14.264Z,2022-10-22T20:49:58Z,3862415677,189,,3862413117,140,80.0,3864599989,178,,3862413115,56,Left,3862413119,141,100.0,3862413123,213,1.8,3862413121,212,8.5,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467267,219,5,1,26,40,87coxipr6ls77tnlba3eselx0,1,27,-0.8,2022-10-22T14:27:15.265Z,2022-10-22T20:50:22Z,3862413373,233,228,3862413315,347,,3862413313,56,Back,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467237,228,5,1,26,40,enzoyc121va61wtmjf4cm7p3d,0,73,100.8,2022-10-22T14:27:15.265Z,2022-10-22T20:50:21Z,3862413141,347,,3862413139,56,Left,3862416145,189,,3862413411,233,219,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467287,220,1,1,26,48,87coxipr6ls77tnlba3eselx0,0,33.9,0,2022-10-22T14:27:23.334Z,2022-10-22T20:49:22Z,3862413465,1,,3862413457,140,55.4,3862413453,56,Right,3862413459,141,11.7,3862413461,212,24.0,3862413463,213,0.3,3862413449,107,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467353,229,1,1,26,51,enzoyc121va61wtmjf4cm7p3d,1,42.5,91.5,2022-10-22T14:27:25.885Z,2022-10-22T20:50:54Z,3862413867,212,7.7,3862413861,56,Back,3862413859,3,,3862413863,140,48.8,3864606801,388,,3862413869,213,5.7,3862413865,141,85.7,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467367,230,49,1,26,53,enzoyc121va61wtmjf4cm7p3d,1,48.8,85.7,2022-10-22T14:27:27.834Z,2022-10-22T20:53:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467475,231,1,1,26,53,enzoyc121va61wtmjf4cm7p3d,1,48.8,85.7,2022-10-22T14:27:27.874Z,2022-10-22T20:53:21Z,3862414599,56,Center,3862414597,157,,3862414605,212,29.7,3864618433,178,,3862414609,213,6.1,3862414613,1,,3862414601,140,76.5,3862414603,141,76.9,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475522059,407,61,1,26,55,enzoyc121va61wtmjf4cm7p3d,1,70.1,74.4,2022-10-22T14:27:30.105Z,2022-10-22T20:53:29Z,3864618923,178,,3864618921,15,,3862705525,56,Center,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467533,221,43,1,26,58,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-22T14:27:33.261Z,2022-10-22T14:52:27Z,3862414949,213,2.9,3862414937,56,Back,3862414945,141,38.2,3862414933,3,0,3862414947,212,25.2,3862414941,140,9.8,3862705499,144,1,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467573,222,52,1,26,58,87coxipr6ls77tnlba3eselx0,1,9.8,38.2,2022-10-22T14:27:33.314Z,2022-10-22T20:53:36Z,3864619383,178,,3863726233,376,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475467809,223,1,1,27,2,87coxipr6ls77tnlba3eselx0,1,9.8,38.2,2022-10-22T14:27:37.745Z,2022-10-22T20:53:41Z,3862416473,56,Back,3862416477,141,21.6,3862416471,123,,3862416479,212,17.6,3862416475,140,22.7,3862416481,213,5.6,3864619681,178,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476006615,1169,43,1,27,7,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-10-22T14:27:42.638Z,2022-10-23T06:59:37Z,3865324599,399,102496,3865462235,144,83,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468057,224,1,1,27,9,87coxipr6ls77tnlba3eselx0,1,30,12.8,2022-10-22T14:27:44.535Z,2022-10-22T20:53:47Z,3862417747,196,,3862417749,56,Back,3862417763,213,1.7,3864620105,178,,3862417761,212,41.8,3862417753,140,26.0,3862417757,141,73.9,3862417765,1,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468117,225,1,1,27,15,87coxipr6ls77tnlba3eselx0,1,45.7,73.5,2022-10-22T14:27:50.406Z,2022-10-22T20:53:52Z,3862418129,141,96.0,3862418125,56,Back,3864620533,178,,3862418127,140,43.9,3862418131,212,15.4,3862418133,213,1.7,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468281,226,1,1,27,17,87coxipr6ls77tnlba3eselx0,1,43.9,96,2022-10-22T14:27:52.755Z,2022-10-22T20:54:00Z,3864621133,178,,3862419033,213,3.7,3862419031,212,36.4,3862419027,140,15.2,3862419025,56,Back,3862419035,1,,3862419029,141,66.0,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476006759,1191,43,1,27,21,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-22T14:27:56.365Z,2022-10-23T05:20:40Z,3865325267,144,82,3865325141,178,0,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468461,227,1,1,27,22,87coxipr6ls77tnlba3eselx0,1,15.2,66,2022-10-22T14:27:57.176Z,2022-10-22T20:54:05Z,3862420051,1,,3864621457,178,,3862420045,141,23.7,3862420049,213,5.2,3862420041,56,Back,3862420047,212,33.4,3862420043,140,31.4,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468489,228,1,1,27,26,87coxipr6ls77tnlba3eselx0,1,36,15.9,2022-10-22T14:28:01.695Z,2022-10-22T20:54:14Z,3862420173,56,Right,3862420177,140,56.2,3864622121,178,,3862420181,141,5.0,3862420187,212,22.5,3862420191,213,5.9,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468529,229,1,1,27,28,87coxipr6ls77tnlba3eselx0,1,56.2,5,2022-10-22T14:28:03.746Z,2022-10-22T20:54:21Z,3864622625,178,,3862420361,140,39.6,3862420359,56,Back,3862420363,141,10.7,3862420369,213,2.9,3862420365,212,17.9,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475476417,274,43,1,27,30,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-22T14:28:05.292Z,2022-10-22T17:28:41Z,3862464843,56,Back,3863731857,144,61,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468599,230,1,1,27,30,87coxipr6ls77tnlba3eselx0,1,39.6,10.7,2022-10-22T14:28:05.566Z,2022-10-22T20:54:26Z,3862420775,213,5.9,3862420769,140,53.8,3862420765,56,Right,3864622943,178,,3862420771,141,2.8,3862420773,212,15.8,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476007249,1177,43,1,27,32,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-10-22T14:28:07.374Z,2022-10-23T05:35:10Z,3865344227,144,83,3865326765,399,178043,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476011935,1253,83,1,27,32,enzoyc121va61wtmjf4cm7p3d,1,46.7,96,2022-10-22T14:28:07.375Z,2022-10-23T05:35:14Z,3865344299,399,178043,,,,,,,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468673,231,1,1,27,32,87coxipr6ls77tnlba3eselx0,0,53.8,2.8,2022-10-22T14:28:07.766Z,2022-10-22T20:54:47Z,3862421189,141,5.2,3862421191,212,20.0,3864624377,178,,3862421187,140,72.8,3862421181,56,Right,3862421193,213,0.1,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468681,232,49,1,27,35,enzoyc121va61wtmjf4cm7p3d,1,33.6,91.5,2022-10-22T14:28:10.356Z,2022-10-22T20:54:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468725,233,1,1,27,35,enzoyc121va61wtmjf4cm7p3d,0,33.6,91.5,2022-10-22T14:28:10.446Z,2022-10-22T20:55:02Z,3862421501,1,,3862421495,212,35.4,3864625317,178,,3862421497,213,6.2,3862421483,157,,3862421491,140,67.3,3862421493,141,88.6,3862421487,56,Left,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468729,232,49,1,27,36,87coxipr6ls77tnlba3eselx0,1,44.8,9.4,2022-10-22T14:28:11.556Z,2022-10-22T20:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468811,233,1,1,27,37,87coxipr6ls77tnlba3eselx0,1,44.8,9.4,2022-10-22T14:28:12.666Z,2022-10-22T20:55:18Z,3862422001,213,2.1,3864626471,178,,3862421999,212,14.9,3862421995,140,37.6,3862421993,56,Back,3862421997,141,28.2,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468869,234,1,1,27,39,87coxipr6ls77tnlba3eselx0,1,37.6,28.2,2022-10-22T14:28:14.696Z,2022-10-22T20:55:23Z,3862422305,141,47.2,3862422309,213,1.9,3864626865,178,,3862422303,140,33.6,3862422301,56,Back,3862422307,212,13.6,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468957,235,1,1,27,41,87coxipr6ls77tnlba3eselx0,1,33.6,47.2,2022-10-22T14:28:16.765Z,2022-10-22T20:55:27Z,3862422965,212,25.1,3862422957,56,Back,3862422969,213,4.9,3862422959,140,38.1,3864627045,178,,3862422961,141,11.0,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468989,236,1,1,27,43,87coxipr6ls77tnlba3eselx0,0,38.1,11,2022-10-22T14:28:18.796Z,2022-10-22T20:55:35Z,3862423183,1,,3864627513,178,,3862423181,213,0.6,3862423177,141,38.9,3862423173,140,65.9,3862423179,212,34.8,3862423165,155,,3862423169,56,Center,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468993,234,44,1,27,46,enzoyc121va61wtmjf4cm7p3d,1,32.6,63.6,2022-10-22T14:28:21.485Z,2022-10-23T07:07:35Z,3862423299,233,237,3862423201,56,Back,3862423203,285,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475468997,237,44,1,27,46,87coxipr6ls77tnlba3eselx0,0,67.4,36.4,2022-10-22T14:28:21.486Z,2022-10-22T20:55:44Z,3862423421,233,234,3862423249,56,Center,3862423251,286,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469009,235,1,1,27,46,enzoyc121va61wtmjf4cm7p3d,0,31.1,65.3,2022-10-22T14:28:21.516Z,2022-10-23T07:07:35Z,3864628485,388,,3862423329,141,71.9,3862423325,56,Back,3862423335,213,0.6,3862423323,3,,3862423327,140,37.7,3862423331,212,8.3,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469037,238,44,1,27,48,87coxipr6ls77tnlba3eselx0,1,59.3,25.4,2022-10-22T14:28:23.626Z,2022-10-23T07:07:36Z,3862423453,56,Center,3862423561,233,237,3862423455,286,,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469045,237,44,1,27,48,enzoyc121va61wtmjf4cm7p3d,0,40.7,74.6,2022-10-22T14:28:23.627Z,2022-10-22T20:55:58Z,3862423499,285,,3862423497,56,Back,3862423575,233,238,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469047,239,1,1,27,48,87coxipr6ls77tnlba3eselx0,0,58.4,24.9,2022-10-22T14:28:23.676Z,2022-10-23T07:07:36Z,3862423515,212,9.3,3862423507,3,,3862423511,140,65.8,3862423509,56,Center,3862423517,213,0.6,3862423513,141,32.5,3864629651,388,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469035,236,43,1,27,49,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-10-22T14:28:24.273Z,2022-10-22T14:50:30Z,3862423447,285,0,3862423445,56,Back,3862693271,144,44,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469057,238,49,1,27,49,enzoyc121va61wtmjf4cm7p3d,1,32.4,73.8,2022-10-22T14:28:24.546Z,2022-10-22T20:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469209,239,1,1,27,50,enzoyc121va61wtmjf4cm7p3d,1,32.4,73.8,2022-10-22T14:28:25.365Z,2022-10-22T20:56:28Z,3862424481,212,31.9,3862424483,213,0.1,3862424473,155,,3862424477,140,62.5,3864630547,178,,3862424479,141,80.3,3862424475,56,Left,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475718923,821,44,1,27,52,enzoyc121va61wtmjf4cm7p3d,1,62.5,78.4,2022-10-22T14:28:27.305Z,2022-10-23T07:07:36Z,3863739121,286,,3863739119,56,Center,3864209461,233,831,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475718927,831,44,1,27,52,87coxipr6ls77tnlba3eselx0,0,37.5,21.6,2022-10-22T14:28:27.306Z,2022-10-22T20:56:52Z,3863739141,285,,3863739139,56,Back,3864209467,233,821,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475523763,408,1,1,27,52,enzoyc121va61wtmjf4cm7p3d,0,65.5,76.7,2022-10-22T14:28:27.365Z,2022-10-23T07:07:37Z,3862714373,213,3.2,3862714361,140,58.7,3865327967,178,,3862714353,3,,3862714357,56,Center,3862714365,141,75.7,3862714369,212,7.2,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469229,241,61,1,27,52,87coxipr6ls77tnlba3eselx0,1,50.9,31.6,2022-10-22T14:28:27.685Z,2022-10-22T20:57:16Z,3864633039,178,,3864633037,15,,3862424619,56,Center,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469223,240,43,1,27,55,87coxipr6ls77tnlba3eselx0,1,0,0,2022-10-22T14:28:30.086Z,2022-10-22T14:54:25Z,3862714623,144,1,3862424571,212,8.3,3862424567,140,50.9,3862424573,213,0.3,3862424563,3,0,3862424565,56,Center,3862424569,141,31.6,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476007891,1231,83,1,27,58,87coxipr6ls77tnlba3eselx0,1,63.9,27.7,2022-10-22T14:28:33.627Z,2022-10-23T05:23:14Z,3865329015,399,41751,,,,,,,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469427,240,1,1,28,0,enzoyc121va61wtmjf4cm7p3d,1,36,75.6,2022-10-22T14:28:34.836Z,2022-10-22T20:57:22Z,3862425719,213,3.0,3862425715,141,78.8,3862425717,212,12.3,3862425711,56,Back,3862425713,140,24.5,3864633291,178,,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469541,241,1,1,28,2,enzoyc121va61wtmjf4cm7p3d,1,23.7,77.3,2022-10-22T14:28:37.605Z,2022-10-22T20:57:26Z,3864633653,178,,3862426419,213,3.7,3862426415,141,60.6,3862426413,140,5.4,3862426417,212,22.3,3862426411,56,Back,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469747,242,1,1,28,4,enzoyc121va61wtmjf4cm7p3d,1,5.4,60.6,2022-10-22T14:28:39.377Z,2022-10-22T20:57:30Z,3862427553,213,0.8,3862427551,212,16.1,3862427541,56,Back,3862427547,140,16.3,3864633969,178,,3862427549,141,77.2,,,,,,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469869,243,1,1,28,10,enzoyc121va61wtmjf4cm7p3d,0,26.2,75.3,2022-10-22T14:28:45.427Z,2022-10-22T20:57:38Z,3862428177,140,70.9,3862428171,155,,3862428179,141,81.5,3862428175,56,Left,3862428183,213,0.1,3862428187,1,,3864634535,178,,3862428181,212,47.1,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469849,242,44,1,28,13,87coxipr6ls77tnlba3eselx0,1,29.7,20,2022-10-22T14:28:48.227Z,2022-10-23T07:07:37Z,3862428079,56,Back,3862428483,233,244,3862428081,285,,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469885,244,44,1,28,13,enzoyc121va61wtmjf4cm7p3d,0,70.3,80,2022-10-22T14:28:48.228Z,2022-10-22T20:57:45Z,3862428283,286,,3862428621,233,242,3862428279,56,Left,,,,,,,,,,,,,,,,b3s3d69kycsfhgk4fslp7s1d5,I. Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469929,243,1,1,28,13,87coxipr6ls77tnlba3eselx0,1,30.3,21.5,2022-10-22T14:28:48.267Z,2022-10-23T07:07:37Z,3862428503,56,Back,3862428501,3,,3862428507,141,35.1,3862428511,213,0.6,3862428509,212,16.3,3864635465,388,,3862428505,140,43.1,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475469955,244,49,1,28,14,87coxipr6ls77tnlba3eselx0,1,43.1,35.1,2022-10-22T14:28:49.717Z,2022-10-22T20:57:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475470043,245,1,1,28,15,87coxipr6ls77tnlba3eselx0,1,43.1,35.1,2022-10-22T14:28:50.626Z,2022-10-22T20:58:07Z,3862429167,140,27.0,3862429171,141,69.7,3864636219,178,,3862429159,155,,3862429163,56,Back,3862429173,212,29.0,3862429175,213,2.2,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475470165,246,1,1,28,17,87coxipr6ls77tnlba3eselx0,1,27,69.7,2022-10-22T14:28:52.438Z,2022-10-23T05:24:25Z,3862429953,212,25.4,3862429951,141,52.1,3862429957,1,,3865330403,388,,3862429955,213,5.8,3862429945,157,,3862429949,140,48.3,3862429947,56,Back,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
