id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/19/value,qualifier/18/value
2504355861,240,1,1,19,33,dvnjvad3p09dugr79gktlrtll,1,52.3,4.1,2023-02-05T12:20:50.358Z,2023-02-05T17:53:14Z,4014548413,56,Right,4014548421,213,6.2,4015976397,178,,4014548419,212,11.0,4014548415,140,62.7,4014548417,141,2.3,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504646235,736,83,1,19,37,ez46dadmx0virt38cgeq2n6pf,1,41.1,95,2023-02-05T12:20:53.617Z,2023-02-05T18:17:04Z,4016051549,399,479525,,,,,,,,,,,,,,,,,,,,,,7f0r99zrqykjuoz0bqlintbzd,T. Gallacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504355887,241,1,1,19,37,dvnjvad3p09dugr79gktlrtll,1,59,3.5,2023-02-05T12:20:53.621Z,2023-02-05T17:53:19Z,4014548575,213,2.4,4014548571,212,5.5,4014548567,140,55.1,4014548565,56,Right,4015976693,178,,4014548569,141,8.8,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504355933,242,1,1,19,38,dvnjvad3p09dugr79gktlrtll,1,55.1,8.8,2023-02-05T12:20:55.213Z,2023-02-05T17:53:22Z,4014548761,140,45.0,4014548759,56,Back,4014548767,213,2.3,4014548765,212,16.5,4015976949,178,,4014548763,141,27.4,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356019,243,1,1,19,41,dvnjvad3p09dugr79gktlrtll,1,46.5,32.2,2023-02-05T12:20:58.385Z,2023-02-05T17:53:25Z,4014549175,141,64.0,4014549177,212,21.9,4014549173,140,43.1,4015977095,178,,4014549179,213,1.7,4014549171,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356045,244,1,1,19,46,dvnjvad3p09dugr79gktlrtll,1,48.7,65.8,2023-02-05T12:21:03.390Z,2023-02-05T17:53:30Z,4014549275,141,56.6,4014549277,212,8.5,4014549271,56,Center,4014549279,213,5.5,4015977281,178,,4014549273,140,54.2,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356065,245,1,1,19,49,dvnjvad3p09dugr79gktlrtll,1,54,62.9,2023-02-05T12:21:06.438Z,2023-02-05T17:53:33Z,4014549393,56,Back,4015977421,178,,4014549401,213,2.9,4014549399,212,8.1,4014549395,140,46.6,4014549397,141,66.0,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356091,246,1,1,19,51,dvnjvad3p09dugr79gktlrtll,1,46.3,67.5,2023-02-05T12:21:07.708Z,2023-02-05T17:53:38Z,4015977601,178,,4014549533,140,58.5,4014549531,56,Left,4014549539,213,0.9,4014549537,212,20.3,4014549535,141,90.6,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356113,247,1,1,19,52,dvnjvad3p09dugr79gktlrtll,1,58.5,90.6,2023-02-05T12:21:09.540Z,2023-02-05T17:53:40Z,4014549633,56,Left,4014549641,213,4.3,4014549639,212,7.4,4014549635,140,55.5,4015977781,178,,4014549637,141,80.8,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356139,248,1,1,19,55,dvnjvad3p09dugr79gktlrtll,1,57.4,83.6,2023-02-05T12:21:11.612Z,2023-02-05T17:53:44Z,4014549779,56,Left,4015977999,178,,4014549783,141,94.2,4014549781,140,58.9,4014549787,213,1.4,4014549785,212,7.4,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356179,249,1,1,19,57,dvnjvad3p09dugr79gktlrtll,0,58.1,93.3,2023-02-05T12:21:13.702Z,2023-02-05T17:53:46Z,4014550003,141,71.7,4014549997,155,,4014550009,1,,4015978141,178,,4014550001,140,91.0,4014549999,56,Center,4014550005,212,37.5,4014550007,213,5.9,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356187,132,52,1,20,0,ez46dadmx0virt38cgeq2n6pf,1,11.1,35.4,2023-02-05T12:21:17.381Z,2023-02-05T17:53:50Z,4015505379,376,,4015978287,178,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356397,133,1,1,20,15,ez46dadmx0virt38cgeq2n6pf,0,14.9,36.3,2023-02-05T12:21:32.442Z,2023-02-05T17:53:54Z,4014551115,212,48.6,4014551117,213,6.2,4014551119,1,,4014551111,140,61.1,4014551109,56,Center,4014551107,199,,4014551113,141,31.5,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356387,250,44,1,20,19,dvnjvad3p09dugr79gktlrtll,1,37.8,71.3,2023-02-05T12:21:36.173Z,2023-02-05T18:35:01Z,4014551053,285,,4014551051,56,Back,4014551225,233,134,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356407,134,44,1,20,19,ez46dadmx0virt38cgeq2n6pf,0,62.2,28.7,2023-02-05T12:21:36.174Z,2023-02-05T17:53:57Z,4014551159,56,Center,4014551161,286,,4014551233,233,250,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356489,251,2,1,20,19,dvnjvad3p09dugr79gktlrtll,1,36.8,74.1,2023-02-05T12:21:36.218Z,2023-02-05T18:35:01Z,4015979461,388,,4014551553,56,Center,4014551557,141,75.4,4014551555,140,58.9,4014551567,3,,4014551551,7,96vt6e4xjci5gll0ogsnlfg89,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356475,135,55,1,20,19,ez46dadmx0virt38cgeq2n6pf,1,34.2,24.7,2023-02-05T12:21:36.219Z,2023-02-05T17:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356729,136,1,1,20,53,ez46dadmx0virt38cgeq2n6pf,0,37.4,23.3,2023-02-05T12:22:10.365Z,2023-02-05T17:54:17Z,4014552761,1,,4014552749,241,,4014552751,56,Center,4014552759,213,0.1,4014552747,155,,4014552755,141,31.0,4014552745,5,,4014552757,212,52.8,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,4014552753,140,4015979795,178,,,,,,,,,87.4,,,,,,,,,,,,,,,,,,,,,,,,,
2504356741,252,1,1,20,56,dvnjvad3p09dugr79gktlrtll,1,14.8,72.4,2023-02-05T12:22:13.523Z,2023-02-05T17:54:22Z,4014552819,141,76.1,4014552823,213,0.1,4014552815,56,Back,4014552817,140,33.5,4014552821,212,19.8,4015980145,178,,4014552813,3,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356755,253,1,1,20,58,dvnjvad3p09dugr79gktlrtll,1,33.5,76.1,2023-02-05T12:22:14.751Z,2023-02-05T17:54:26Z,4014552879,140,33.7,4015980309,388,,4014552883,141,52.8,4014552877,56,Back,4014552875,3,,4014552887,213,4.7,4014552885,212,15.8,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356757,254,49,1,20,59,dvnjvad3p09dugr79gktlrtll,1,32.8,51.8,2023-02-05T12:22:16.297Z,2023-02-05T17:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356761,255,1,1,20,59,dvnjvad3p09dugr79gktlrtll,0,32.8,51.8,2023-02-05T12:22:16.343Z,2023-02-05T17:54:32Z,4014552907,140,44.9,4014552913,213,0.2,4014552905,56,Back,4014552909,141,56.0,4014552911,212,13.0,4015980715,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356767,137,49,1,21,1,ez46dadmx0virt38cgeq2n6pf,1,54.4,41.5,2023-02-05T12:22:18.176Z,2023-02-05T17:54:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356795,138,1,1,21,1,ez46dadmx0virt38cgeq2n6pf,1,54.4,41.5,2023-02-05T12:22:18.211Z,2023-02-05T17:54:40Z,4014553035,141,42.8,4014553037,212,7.3,4014553039,213,0.1,4014553031,56,Center,4015981351,178,,4014553033,140,61.3,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356805,139,50,1,21,3,ez46dadmx0virt38cgeq2n6pf,1,64.4,44.4,2023-02-05T12:22:19.647Z,2023-02-05T17:54:45Z,4014553143,233,256,4014553071,286,,4014553069,56,Center,,,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356813,256,7,1,21,3,dvnjvad3p09dugr79gktlrtll,1,35.6,55.6,2023-02-05T12:22:19.990Z,2023-02-05T17:54:48Z,4015510919,383,,4014553105,56,Back,4014553107,285,,4015981711,178,,4014553125,233,139,,,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356829,257,1,1,21,4,dvnjvad3p09dugr79gktlrtll,1,32.6,54,2023-02-05T12:22:20.884Z,2023-02-05T17:55:10Z,4014553195,56,Back,4014553197,140,32.3,4014553201,212,5.4,4014553199,141,46.1,4014553203,213,4.7,4015982713,178,,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356831,258,49,1,21,4,dvnjvad3p09dugr79gktlrtll,1,33.3,44.8,2023-02-05T12:22:21.446Z,2023-02-05T18:19:32Z,,,,,,,,,,,,,,,,,,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356951,259,1,1,21,6,dvnjvad3p09dugr79gktlrtll,1,35.3,41.5,2023-02-05T12:22:22.725Z,2023-02-05T17:55:26Z,4014553879,1,,4014553871,212,42.0,4015983489,178,,4014553875,213,5.7,4014553861,140,67.7,4014553859,56,Right,4014553867,141,5.3,4014553857,155,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356963,260,1,1,21,15,dvnjvad3p09dugr79gktlrtll,0,91.5,23,2023-02-05T12:22:31.710Z,2023-02-05T17:55:39Z,4014553945,213,1.8,4015984241,178,,4014553937,56,Center,4014553941,141,35.8,4014553939,140,89.7,4014553943,212,8.9,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356957,140,8,1,21,15,ez46dadmx0virt38cgeq2n6pf,1,8.7,70.3,2023-02-05T12:22:32.149Z,2023-02-05T17:55:53Z,4015985055,178,,4014553901,56,Back,4015512673,385,,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504356983,261,16,1,21,17,dvnjvad3p09dugr79gktlrtll,1,92.7,46.4,2023-02-05T12:22:33.960Z,2023-02-05T17:56:20Z,4014558307,281,a1q1se1i8ih65e94xswacghk9,4014558301,230,98.4,4015514177,396,51.6,4014558291,102,47.8,4014555833,375,21:16.824,4014555829,374,2023-02-05 12:22:33.401,4014558297,458,,4014558293,103,23.4,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,4014558289,81,4015986369,178,,4014558309,282,61,4014558299,136,4014558303,231,,47.8,,4014558305,280,PASS_LOST,4014554103,22,,4015514175,395,4014558295,214,,4014554113,56,Center,,1.6,4014555825,20,4014554107,17,,,
2504357865,141,1,1,22,35,ez46dadmx0virt38cgeq2n6pf,1,49.9,49.9,2023-02-05T12:23:52.540Z,2023-02-05T17:56:23Z,4014558977,213,2.9,4014558975,212,15.2,4014558971,140,35.7,4014558979,279,G,4014558969,56,Back,4014558973,141,54.6,4015986501,178,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504357901,142,1,1,22,37,ez46dadmx0virt38cgeq2n6pf,0,35.6,54.6,2023-02-05T12:23:53.959Z,2023-02-05T17:56:26Z,4014559177,155,,4015986601,178,,4014559183,141,0.0,4014559179,56,Right,4014559185,212,50.6,4014559187,213,5.4,4014559189,1,,4014559181,140,67.5,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504357903,143,5,1,22,41,ez46dadmx0virt38cgeq2n6pf,0,68,-1.5,2023-02-05T12:23:57.794Z,2023-02-05T17:56:30Z,4014559193,347,,4014559387,233,262,4014559191,56,Right,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504357933,262,5,1,22,41,dvnjvad3p09dugr79gktlrtll,1,32,101.5,2023-02-05T12:23:57.794Z,2023-02-05T17:56:29Z,4014559365,233,143,4014559351,347,,4014559349,56,Back,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504357973,263,1,1,22,45,dvnjvad3p09dugr79gktlrtll,1,32.1,100,2023-02-05T12:24:02.228Z,2023-02-05T17:56:32Z,4014559585,212,9.2,4014559587,213,5.4,4014559581,140,37.8,4014559577,107,,4014559583,141,91.1,4014559579,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504357991,264,1,1,22,46,dvnjvad3p09dugr79gktlrtll,1,37.8,91.1,2023-02-05T12:24:03.154Z,2023-02-05T17:56:36Z,4014559649,212,9.0,4015987087,178,,4014559651,213,2.6,4014559647,141,97.4,4014559645,140,30.3,4014559643,56,Back,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358029,265,1,1,22,48,dvnjvad3p09dugr79gktlrtll,1,28.9,96.3,2023-02-05T12:24:05.267Z,2023-02-05T17:56:39Z,4014559859,212,18.0,4014559861,213,3.3,4014559857,141,92.0,4014559855,140,12.0,4015987209,178,,4014559853,56,Back,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358061,266,1,1,22,53,dvnjvad3p09dugr79gktlrtll,0,13,89.7,2023-02-05T12:24:09.828Z,2023-02-05T17:56:42Z,4014560021,1,,4014560013,140,56.7,4014560009,155,,4014560019,213,0.2,4015987233,178,,4014560011,56,Left,4014560017,212,46.6,4014560015,141,100.0,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358093,144,5,1,22,56,ez46dadmx0virt38cgeq2n6pf,1,47,-1.6,2023-02-05T12:24:13.041Z,2023-02-05T17:56:46Z,4014560155,56,Back,4014560177,233,267,4014560157,347,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358067,267,5,1,22,56,dvnjvad3p09dugr79gktlrtll,0,53,101.6,2023-02-05T12:24:13.041Z,2023-02-05T17:56:46Z,4014560189,233,144,4014560029,56,Left,4014560031,347,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358211,145,1,1,23,4,ez46dadmx0virt38cgeq2n6pf,1,50.6,0,2023-02-05T12:24:21.228Z,2023-02-05T17:56:53Z,4014560709,141,7.7,4014560705,56,Back,4014560713,213,2.5,4014560707,140,42.8,4014560703,107,,4014560711,212,10.5,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358215,146,1,1,23,8,ez46dadmx0virt38cgeq2n6pf,0,42.2,8.5,2023-02-05T12:24:25.074Z,2023-02-05T17:56:56Z,4014560831,233,268,4014560835,286,,4014560741,212,4.1,4014560737,140,45.9,4015987827,178,,4014560735,56,Back,4014560743,213,0.3,4014560739,141,10.3,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,4014560829,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358229,268,74,1,23,8,dvnjvad3p09dugr79gktlrtll,1,54.6,89.4,2023-02-05T12:24:25.171Z,2023-02-05T17:56:59Z,4014560795,285,,4015987977,178,,4014560845,233,146,4014560793,56,Left,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358237,147,5,1,23,11,ez46dadmx0virt38cgeq2n6pf,1,42.6,-0.8,2023-02-05T12:24:28.379Z,2023-02-05T17:57:03Z,4014560861,347,,4014560859,56,Back,4014560899,233,269,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358241,269,5,1,23,11,dvnjvad3p09dugr79gktlrtll,0,57.4,100.8,2023-02-05T12:24:28.379Z,2023-02-05T17:57:02Z,4014560907,233,147,4014560871,347,,4014560867,56,Left,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358339,148,1,1,23,22,ez46dadmx0virt38cgeq2n6pf,1,42.1,0,2023-02-05T12:24:39.444Z,2023-02-05T17:57:16Z,4014561413,140,64.6,4014561421,1,,4014561409,107,,4014561419,213,0.2,4014561411,56,Right,4014561417,212,24.2,4014561415,141,6.2,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358349,149,1,1,23,24,ez46dadmx0virt38cgeq2n6pf,0,64.6,6.2,2023-02-05T12:24:41.271Z,2023-02-05T17:57:20Z,4014561483,213,1.3,4014561479,141,26.5,4014561475,56,Center,4014561477,140,68.2,4014561473,3,,4014561481,212,14.3,4015989033,388,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358351,270,49,1,23,26,dvnjvad3p09dugr79gktlrtll,1,33,70.8,2023-02-05T12:24:43.051Z,2023-02-05T17:57:25Z,,,,,,,,,,,,,,,,,,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358383,271,1,1,23,26,dvnjvad3p09dugr79gktlrtll,0,33,70.8,2023-02-05T12:24:43.138Z,2023-02-05T17:57:27Z,4015989363,178,,4014561625,141,88.4,4014561627,212,18.6,4014561629,213,0.7,4014561621,56,Back,4014561619,157,,4014561623,140,46.5,4014561631,1,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358391,150,1,1,23,28,ez46dadmx0virt38cgeq2n6pf,1,58.3,14.6,2023-02-05T12:24:45.211Z,2023-02-05T17:57:36Z,4014561681,56,Right,4014561689,213,0.2,4014561687,212,8.1,4014561685,141,16.5,4015989741,388,,4014561679,3,,4014561683,140,65.9,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358395,151,49,1,23,29,ez46dadmx0virt38cgeq2n6pf,1,65.9,16.5,2023-02-05T12:24:46.396Z,2023-02-05T17:57:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358403,152,50,1,23,29,ez46dadmx0virt38cgeq2n6pf,1,64.4,20.5,2023-02-05T12:24:46.574Z,2023-02-05T17:57:58Z,4014561879,233,272,4014561749,286,,4014561747,56,Right,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358421,272,7,1,23,30,dvnjvad3p09dugr79gktlrtll,0,35.6,79.5,2023-02-05T12:24:46.993Z,2023-02-05T17:58:02Z,4015990853,178,,4014561863,233,152,4014561855,56,Back,4014561857,285,,4015518215,384,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358437,153,1,1,23,32,ez46dadmx0virt38cgeq2n6pf,1,65.5,18,2023-02-05T12:24:49.404Z,2023-02-05T17:58:06Z,4014561947,141,17.7,4014561945,140,60.0,4014561949,212,5.8,4014561951,213,3.2,4014561943,56,Right,4015990983,178,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358487,154,1,1,23,35,ez46dadmx0virt38cgeq2n6pf,1,56.2,27,2023-02-05T12:24:51.649Z,2023-02-05T17:58:08Z,4015991083,178,,4014562243,140,46.7,4014562247,212,21.7,4014562245,141,55.4,4014562241,56,Back,4014562249,213,2.0,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358535,155,1,1,23,38,ez46dadmx0virt38cgeq2n6pf,1,55.9,69.4,2023-02-05T12:24:55.418Z,2023-02-05T17:58:11Z,4014562473,56,Left,4014562481,213,0.7,4014562479,212,18.8,4015991243,178,,4014562475,140,69.4,4014562477,141,87.5,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358575,156,1,1,23,42,ez46dadmx0virt38cgeq2n6pf,1,68.5,87.8,2023-02-05T12:24:58.946Z,2023-02-05T17:58:14Z,4014562723,213,3.8,4014562719,141,82.3,4014562715,56,Left,4014562717,140,63.8,4014562721,212,6.2,4015991397,178,,,,,,,,7f0r99zrqykjuoz0bqlintbzd,T. Gallacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358607,157,1,1,23,46,ez46dadmx0virt38cgeq2n6pf,1,63.7,86.8,2023-02-05T12:25:02.633Z,2023-02-05T17:58:18Z,4014562881,212,20.4,4015991535,178,,4014562877,140,55.0,4014562875,56,Center,4014562879,141,60.0,4014562883,213,4.2,,,,,,,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358635,158,1,1,23,48,ez46dadmx0virt38cgeq2n6pf,1,54.4,52.4,2023-02-05T12:25:05.472Z,2023-02-05T17:58:20Z,4014563003,56,Right,4015991555,178,,4014563011,213,4.6,4014563009,212,23.7,4014563007,141,17.7,4014563005,140,52.0,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358645,159,1,1,23,51,ez46dadmx0virt38cgeq2n6pf,1,53,13.4,2023-02-05T12:25:07.865Z,2023-02-05T17:58:23Z,4014563053,213,5.9,4015991653,178,,4014563049,141,8.2,4014563051,212,8.7,4014563047,140,60.6,4014563045,56,Right,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358659,160,1,1,23,52,ez46dadmx0virt38cgeq2n6pf,1,60.7,8.2,2023-02-05T12:25:08.969Z,2023-02-05T17:58:25Z,4014563133,140,65.1,4014563139,213,0.8,4014563131,56,Right,4015991779,178,,4014563137,212,6.8,4014563135,141,15.5,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504358669,161,1,1,23,53,ez46dadmx0virt38cgeq2n6pf,1,64.7,15.8,2023-02-05T12:25:10.464Z,2023-02-05T17:58:27Z,4015991895,178,,4014563183,213,3.3,4014563179,212,11.6,4014563175,140,53.8,4014563177,141,13.1,4014563173,56,Right,4014563189,156,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
