id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2472797927,224,5,1,24,32,759fhii7hsnldanli06j5jmf6,1,-1.2,91,2022-10-16T11:25:08.880Z,2022-10-17T05:11:15Z,3848376953,346,,3848376951,56,Back,3848376979,233,279,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472797913,279,5,1,24,32,cnnku8uihko7u4th0fms4pvg6,0,101.2,9,2022-10-16T11:25:08.880Z,2022-10-17T05:11:15Z,3848376999,233,224,3848376875,56,Right,3848376877,346,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798257,225,1,1,24,58,759fhii7hsnldanli06j5jmf6,0,4.9,47.5,2022-10-16T11:25:35.323Z,2022-10-17T05:11:20Z,3848378699,74,,3848378691,141,0.0,3848378689,140,70.8,3848378685,124,,3848378687,56,Right,3848378697,1,,3848378695,213,5.8,3848378693,212,76.7,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798263,226,5,1,25,5,759fhii7hsnldanli06j5jmf6,0,70,-1.6,2022-10-16T11:25:42.271Z,2022-10-17T05:11:25Z,3848378931,233,280,3848378731,347,,3848378729,56,Right,,,,,,,,,,,,,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798299,280,5,1,25,5,cnnku8uihko7u4th0fms4pvg6,1,30,101.6,2022-10-16T11:25:42.271Z,2022-10-17T05:11:24Z,3848378913,56,Back,3848378921,233,226,3848378915,347,,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798341,281,1,1,25,7,cnnku8uihko7u4th0fms4pvg6,1,29.9,100,2022-10-16T11:25:44.187Z,2022-10-17T05:11:30Z,3848379093,1,,3848379083,56,Back,3848379085,140,9.8,3848379087,141,57.3,3848379081,107,,3848379089,212,36.9,3848379091,213,4.1,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798381,282,1,1,25,11,cnnku8uihko7u4th0fms4pvg6,1,9.2,55.5,2022-10-16T11:25:48.539Z,2022-10-17T05:11:33Z,3848379261,56,Back,3848379269,213,5.0,3848379263,140,14.8,3851631289,178,,3848379265,141,25.3,3848379267,212,21.4,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798391,283,50,1,25,14,cnnku8uihko7u4th0fms4pvg6,1,19.8,12.4,2022-10-16T11:25:51.135Z,2022-10-17T05:12:04Z,3848379313,56,Back,3848381195,233,227,3848381173,285,,,,,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798407,227,7,1,25,15,759fhii7hsnldanli06j5jmf6,1,80.2,87.6,2022-10-16T11:25:52.220Z,2022-10-17T05:12:11Z,3851632057,389,,3848379387,167,,3848379389,56,Left,3850941063,385,,3848381183,233,283,3848379391,286,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798411,228,5,1,25,18,759fhii7hsnldanli06j5jmf6,0,78.6,101.4,2022-10-16T11:25:55.028Z,2022-10-17T05:12:22Z,3848379433,347,,3848379431,56,Left,3848380195,233,284,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798559,284,5,1,25,18,cnnku8uihko7u4th0fms4pvg6,1,21.4,-1.4,2022-10-16T11:25:55.028Z,2022-10-17T05:12:21Z,3848380167,233,228,3848380139,56,Back,3848380141,347,,,,,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798589,285,1,1,25,32,cnnku8uihko7u4th0fms4pvg6,1,25.7,0,2022-10-16T11:26:08.653Z,2022-10-17T05:12:25Z,3848380303,140,40.0,3848380299,56,Back,3848380307,141,4.4,3848380313,213,0.3,3848380311,212,15.6,3848380295,107,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798603,286,1,1,25,33,cnnku8uihko7u4th0fms4pvg6,0,39.9,4.4,2022-10-16T11:26:10.500Z,2022-10-17T05:12:31Z,3851632369,388,,3848380407,140,33.6,3848380405,56,Back,3848380403,3,,3848380411,212,7.8,3848380409,141,10.4,3848380413,213,2.6,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798611,229,44,1,25,36,759fhii7hsnldanli06j5jmf6,1,63.9,91.7,2022-10-16T11:26:12.725Z,2022-10-17T06:27:20Z,3848380427,56,Left,3848380499,233,287,3848380429,286,,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798615,287,44,1,25,36,cnnku8uihko7u4th0fms4pvg6,0,36.1,8.3,2022-10-16T11:26:12.726Z,2022-10-17T05:12:38Z,3848380449,285,,3848380519,233,229,3848380447,56,Back,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798617,230,1,1,25,36,759fhii7hsnldanli06j5jmf6,0,61.4,93.8,2022-10-16T11:26:12.789Z,2022-10-17T06:27:20Z,3848380451,3,,3851632557,388,,3848380459,141,95.4,3848380461,212,5.2,3848380455,56,Left,3848380457,140,66.2,3848380463,213,0.2,3848380453,168,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421033,1286,43,1,25,38,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-16T11:26:14.962Z,2022-10-17T05:59:57Z,3851675903,178,0,3851676039,144,82,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421045,1012,43,1,25,38,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-16T11:26:14.963Z,2022-10-17T06:00:17Z,3851676517,144,83,3851676147,399,77816,,,,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421121,1015,83,1,25,38,759fhii7hsnldanli06j5jmf6,1,72.6,95.8,2022-10-16T11:26:15.253Z,2022-10-17T06:00:29Z,3851676709,399,77816,,,,,,,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798671,288,1,1,25,38,cnnku8uihko7u4th0fms4pvg6,1,26.5,5.6,2022-10-16T11:26:15.485Z,2022-10-17T05:13:00Z,3848380719,56,Back,3848382573,212,2.6,3848382575,213,0.3,3848382569,140,28.9,3848382571,141,6.6,3851632843,178,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798657,231,43,1,25,39,759fhii7hsnldanli06j5jmf6,1,0,0,2022-10-16T11:26:16.320Z,2022-10-16T11:26:52Z,3848380765,286,0,3848380651,56,Left,3848382601,144,7,3848380757,233,288,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798685,289,50,1,25,40,cnnku8uihko7u4th0fms4pvg6,1,34.6,7.2,2022-10-16T11:26:16.994Z,2022-10-17T05:13:08Z,3848380813,56,Back,3848380949,233,232,3848380953,286,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798709,232,7,1,25,40,759fhii7hsnldanli06j5jmf6,1,65.4,92.8,2022-10-16T11:26:17.438Z,2022-10-17T05:13:13Z,3851633131,178,,3848380927,233,289,3848380917,285,,3848380915,56,Left,3850942565,384,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798713,233,49,1,25,42,759fhii7hsnldanli06j5jmf6,1,62.8,84.2,2022-10-16T11:26:19.299Z,2022-10-17T05:13:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798759,234,1,1,25,42,759fhii7hsnldanli06j5jmf6,1,62.8,84.2,2022-10-16T11:26:19.314Z,2022-10-17T05:13:27Z,3851633347,178,,3848381131,212,11.2,3848381125,56,Center,3848381127,140,66.7,3848381129,141,68.8,3848381133,213,5.1,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798787,235,1,1,25,45,759fhii7hsnldanli06j5jmf6,1,64.9,75.1,2022-10-16T11:26:22.543Z,2022-10-17T05:13:33Z,3848381251,141,96.2,3848381249,140,75.3,3848381247,56,Left,3848381253,212,18.0,3851633435,178,,3848381255,213,0.9,,,,,,,eghu03zhii5vbr655sub8xmmt,J. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798803,236,3,1,25,48,759fhii7hsnldanli06j5jmf6,1,80.2,88.6,2022-10-16T11:26:25.383Z,2022-10-17T05:13:44Z,3848381315,56,Left,3848381317,286,,3850943907,464,,3851633629,178,,3848381323,233,290,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798795,290,45,1,25,48,cnnku8uihko7u4th0fms4pvg6,0,19.8,11.4,2022-10-16T11:26:25.383Z,2022-10-17T05:13:44Z,3848381333,233,236,3848381281,285,,3848381279,56,Back,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798807,237,1,1,25,49,759fhii7hsnldanli06j5jmf6,0,79.2,90,2022-10-16T11:26:26.285Z,2022-10-17T05:14:03Z,3848381357,212,5.1,3848381355,141,84.1,3848382201,236,,3848381347,2,,3848381349,155,,3848381359,213,5.4,3848382207,286,,3850944783,20,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,3848381351,56,Left,3851633727,178,,3850944781,223,3848381353,140,3848382203,233,,82.2,,291,,,,,,,,,,,,,,,,,,,,,
2472798813,291,12,1,25,49,cnnku8uihko7u4th0fms4pvg6,1,22.8,16.8,2022-10-16T11:26:26.340Z,2022-10-17T05:14:00Z,3848381385,56,Back,3851633825,178,,3848382195,185,,3848382209,233,237,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798855,238,6,1,25,51,759fhii7hsnldanli06j5jmf6,1,89,76.8,2022-10-16T11:26:27.664Z,2022-10-17T05:14:14Z,3848381529,56,Center,3848381545,233,292,3848381533,73,,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472798831,292,6,1,25,51,cnnku8uihko7u4th0fms4pvg6,0,11,23.2,2022-10-16T11:26:27.664Z,2022-10-17T05:14:14Z,3848381573,233,238,3848381433,73,,3848381431,56,Back,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799159,239,1,1,26,18,759fhii7hsnldanli06j5jmf6,0,99.5,99.5,2022-10-16T11:26:54.776Z,2022-10-17T05:14:32Z,3848382909,2,,3848382911,6,,3848382923,212,47.3,3848382919,140,100.0,3848382915,223,,3850945841,20,,3848382917,56,Center,3851634419,178,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,3848382927,1,,3848382925,213,4.7,3848382921,141,3848382913,155,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,
2472799165,240,5,1,26,21,759fhii7hsnldanli06j5jmf6,0,101.2,30.8,2022-10-16T11:26:58.288Z,2022-10-17T05:14:38Z,3848383009,233,293,3848382947,346,,3848382945,56,Center,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799153,293,5,1,26,21,cnnku8uihko7u4th0fms4pvg6,1,-1.2,69.2,2022-10-16T11:26:58.288Z,2022-10-17T05:14:38Z,3848382889,346,,3848382991,233,240,3848382887,56,Back,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799387,294,1,1,26,32,cnnku8uihko7u4th0fms4pvg6,1,4.3,55.1,2022-10-16T11:27:09.128Z,2022-10-17T05:14:44Z,3848384069,124,,3848384079,213,5.0,3848384071,56,Back,3848384075,141,30.9,3848384077,212,17.3,3848384083,237,,3848384073,140,9.3,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799405,295,1,1,26,37,cnnku8uihko7u4th0fms4pvg6,1,11.2,28.2,2022-10-16T11:27:14.158Z,2022-10-17T05:14:50Z,3848384149,141,5.6,3848384151,212,17.5,3851634731,178,,3848384153,213,5.2,3848384147,140,19.1,3848384145,56,Back,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799431,296,1,1,26,39,cnnku8uihko7u4th0fms4pvg6,1,19.1,5.6,2022-10-16T11:27:16.387Z,2022-10-17T05:14:54Z,3851634805,178,,3848384269,212,19.9,3848384271,213,0.1,3848384263,56,Back,3848384267,141,8.5,3848384265,140,38.0,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799435,297,1,1,26,41,cnnku8uihko7u4th0fms4pvg6,1,38,8.5,2022-10-16T11:27:18.163Z,2022-10-17T05:15:04Z,3851634997,178,,3848384293,212,5.4,3848384295,213,2.2,3848384287,56,Back,3848384289,140,34.8,3848384291,141,14.7,3848384305,156,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799443,298,1,1,26,43,cnnku8uihko7u4th0fms4pvg6,1,35.1,15.9,2022-10-16T11:27:19.777Z,2022-10-17T05:15:13Z,3848384343,212,10.2,3851635163,178,,3848384337,56,Back,3848384345,213,1.1,3848384341,141,29.1,3848384339,140,39.7,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799509,299,1,1,26,44,cnnku8uihko7u4th0fms4pvg6,1,39.7,29.1,2022-10-16T11:27:20.625Z,2022-10-17T05:15:18Z,3848384659,212,14.5,3848384655,140,46.3,3848384657,141,10.4,3848384661,213,5.2,3848384653,56,Back,3851635253,178,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799515,300,3,1,26,47,cnnku8uihko7u4th0fms4pvg6,0,62.6,16.7,2022-10-16T11:27:24.244Z,2022-10-17T05:16:01Z,3848384713,211,,3850946881,464,,3848384693,56,Right,3848384695,286,,3851635923,178,,,,,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421779,1021,67,1,26,48,759fhii7hsnldanli06j5jmf6,1,39.5,75.4,2022-10-16T11:27:25.205Z,2022-10-17T06:27:20Z,3851680133,233,1308,,,,,,,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421777,1308,67,1,26,48,cnnku8uihko7u4th0fms4pvg6,0,60.5,24.6,2022-10-16T11:27:25.206Z,2022-10-17T06:04:23Z,3851680137,233,1021,,,,,,,,,,,,,,,,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799543,241,61,1,26,48,759fhii7hsnldanli06j5jmf6,1,37.8,75.7,2022-10-16T11:27:25.211Z,2022-10-17T06:27:21Z,3848384821,56,Back,3851636021,178,,,,,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799555,242,49,1,26,49,759fhii7hsnldanli06j5jmf6,1,33.4,74.7,2022-10-16T11:27:26.416Z,2022-10-17T05:16:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799569,243,1,1,26,49,759fhii7hsnldanli06j5jmf6,1,33.4,74.7,2022-10-16T11:27:26.499Z,2022-10-17T05:16:19Z,3848384991,213,1.2,3848384989,212,12.8,3851636213,389,,3848384985,140,37.5,3848384987,141,92.4,3848384983,56,Back,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799581,244,1,1,26,53,759fhii7hsnldanli06j5jmf6,1,37.5,92.4,2022-10-16T11:27:30.374Z,2022-10-17T05:16:26Z,3848385041,140,30.9,3848385039,56,Back,3851636317,178,,3848385043,141,81.1,3848385045,212,10.3,3848385047,213,4.0,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799631,245,1,1,26,54,759fhii7hsnldanli06j5jmf6,1,30.9,81.1,2022-10-16T11:27:31.363Z,2022-10-17T05:16:37Z,3848385247,141,88.0,3848385245,140,27.8,3848385243,56,Back,3851636453,178,,3848385251,213,2.2,3848385249,212,5.7,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799669,246,1,1,26,57,759fhii7hsnldanli06j5jmf6,1,26.4,92.3,2022-10-16T11:27:34.335Z,2022-10-17T05:16:42Z,3851636513,178,,3848385411,155,,3848385425,213,6.0,3848385427,1,,3848385421,212,32.8,3848385413,56,Left,3848385417,141,80.6,3848385415,140,56.7,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421939,1024,67,1,26,59,759fhii7hsnldanli06j5jmf6,1,56.8,79.6,2022-10-16T11:27:36.047Z,2022-10-17T06:27:21Z,3851680955,233,1318,,,,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473421933,1318,67,1,26,59,cnnku8uihko7u4th0fms4pvg6,0,43.2,20.4,2022-10-16T11:27:36.048Z,2022-10-17T06:05:18Z,3851680961,233,1024,,,,,,,,,,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799721,247,3,1,27,0,759fhii7hsnldanli06j5jmf6,1,58.4,84.1,2022-10-16T11:27:37.512Z,2022-10-17T05:17:12Z,3848385627,56,Left,3851636977,178,,3850948819,464,,3848385633,233,301,3848385629,286,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799679,301,45,1,27,0,cnnku8uihko7u4th0fms4pvg6,0,41.6,15.9,2022-10-16T11:27:37.512Z,2022-10-17T05:17:13Z,3848385463,56,Back,3848385465,285,,3848385661,233,247,,,,,,,,,,,,,,,,alzo6b4olqf8djtphk32e0f3e,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799761,248,1,1,27,3,759fhii7hsnldanli06j5jmf6,1,61.1,71.4,2022-10-16T11:27:40.302Z,2022-10-17T05:17:18Z,3848385833,141,88.9,3848385837,213,0.3,3851637075,178,,3848385835,212,37.0,3848385829,56,Left,3848385831,140,94.5,3848385839,1,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799801,249,1,1,27,9,759fhii7hsnldanli06j5jmf6,1,95.1,89.3,2022-10-16T11:27:46.437Z,2022-10-17T05:17:25Z,3848386027,141,83.9,3848386025,140,84.7,3848386023,56,Left,3848386031,213,3.5,3851637173,178,,3848386029,212,11.5,,,,,,,3sk52j2sm7jvmytofzefc5boq,R. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799817,250,1,1,27,12,759fhii7hsnldanli06j5jmf6,0,86.5,81.5,2022-10-16T11:27:48.692Z,2022-10-17T05:17:29Z,3848386105,56,Center,3848386107,140,100.0,3848386115,1,,3848386111,212,39.3,3848386101,2,,3850950791,223,,3851637227,178,,3848386109,141,27.9,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,3848386103,155,,3850950793,20,,3848386113,213,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
2472799823,251,5,1,27,13,759fhii7hsnldanli06j5jmf6,0,100.5,30.4,2022-10-16T11:27:50.510Z,2022-10-17T05:17:35Z,3848386211,233,302,3848386175,346,,3848386173,56,Center,,,,,,,,,,,,,,,,4vnpdi15nazck2sywdgkve2cq,S. McKinstry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799825,302,5,1,27,13,cnnku8uihko7u4th0fms4pvg6,1,-0.5,69.6,2022-10-16T11:27:50.510Z,2022-10-17T05:17:35Z,3848386199,233,251,3848386181,346,,3848386179,56,Back,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472799979,303,1,1,27,18,cnnku8uihko7u4th0fms4pvg6,1,4.3,59.6,2022-10-16T11:27:55.530Z,2022-10-17T05:17:39Z,3848386917,140,9.6,3848386915,56,Back,3848386921,212,13.4,3848386913,124,,3848386927,237,,3848386919,141,77.6,3848386923,213,1.1,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800017,304,1,1,27,23,cnnku8uihko7u4th0fms4pvg6,1,25.4,93.1,2022-10-16T11:28:00.402Z,2022-10-17T05:17:45Z,3848387117,212,11.0,3848387115,141,76.9,3848387107,56,Back,3851637545,178,,3848387111,140,24.9,3848387119,213,4.7,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800067,305,1,1,27,27,cnnku8uihko7u4th0fms4pvg6,0,25.4,73,2022-10-16T11:28:03.592Z,2022-10-17T05:17:49Z,3851637609,178,,3848387349,56,Right,3848387351,140,68.8,3848387359,1,,3848387353,141,21.0,3848387357,213,5.6,3848387355,212,57.7,3848387347,155,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800089,252,1,1,27,30,759fhii7hsnldanli06j5jmf6,0,36.3,79,2022-10-16T11:28:06.636Z,2022-10-17T05:17:54Z,3848387443,141,100.0,3850954233,3,,3848387445,212,17.8,3848387447,213,1.0,3851637703,388,,3848387439,56,Back,3848387441,140,45.6,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800095,253,5,1,27,32,759fhii7hsnldanli06j5jmf6,0,40.9,101.4,2022-10-16T11:28:08.832Z,2022-10-17T05:17:59Z,3848388017,233,306,3848387453,56,Back,3848387455,347,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800213,306,5,1,27,32,cnnku8uihko7u4th0fms4pvg6,1,59.1,-1.4,2022-10-16T11:28:08.832Z,2022-10-17T05:17:59Z,3848387999,233,253,3848387977,347,,3848387975,56,Right,,,,,,,,,,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800247,307,1,1,27,39,cnnku8uihko7u4th0fms4pvg6,1,63.8,0,2022-10-16T11:28:16.511Z,2022-10-17T05:18:18Z,3848388129,141,20.9,3848388133,213,1.7,3848388131,212,15.8,3848388125,56,Right,3848388127,140,61.2,3848388123,107,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472800297,308,1,1,27,44,cnnku8uihko7u4th0fms4pvg6,1,61.2,20.4,2022-10-16T11:28:21.095Z,2022-10-17T05:18:23Z,3848388385,140,59.8,3851638177,178,,3848388393,213,4.6,3848388391,212,9.6,3848388389,141,6.5,3848388381,56,Right,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
