id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2537058733,13,12,1,1,8,enzoyc121va61wtmjf4cm7p3d,1,5.7,39.7,2023-04-22T14:02:26.166Z,2023-04-23T06:32:54Z,4212268413,178,,4208462667,212,52.6,4208462665,141,19.7,4208462669,213,6.0,4208462661,56,Right,4208462663,140,54.1,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058739,13,12,1,1,12,muo4d1nfi1vgyvz5n07tjmoo,1,44.5,84.1,2023-04-22T14:02:30.141Z,2023-04-23T06:32:58Z,4208462723,213,0.6,4208462717,140,61.4,4208463225,167,,4208462715,56,Left,4208462721,212,21.1,4212268535,178,,4208463223,15,,4208462719,141,100.0,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059625,14,5,1,1,14,enzoyc121va61wtmjf4cm7p3d,1,40.5,-1.1,2023-04-22T14:02:32.422Z,2023-04-23T06:33:00Z,4208467139,56,Back,4208467143,347,,4208467171,233,14,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537058751,14,5,1,1,14,muo4d1nfi1vgyvz5n07tjmoo,0,59.5,101.1,2023-04-22T14:02:32.422Z,2023-04-23T06:33:00Z,4208462751,56,Left,4208462757,347,,4208467199,233,14,,,,,,,,,,,,,,,,elt8lu5do3h4jcl9ujgaqlm1h,M. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059709,15,1,1,1,39,enzoyc121va61wtmjf4cm7p3d,1,43.1,0,2023-04-22T14:02:56.827Z,2023-04-23T06:33:09Z,4208467613,212,29.5,4208467605,140,70.4,4208467601,56,Right,4208467619,1,,4208467617,213,0.2,4208467597,107,,4208467609,141,8.3,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059787,16,44,1,1,41,enzoyc121va61wtmjf4cm7p3d,1,66.6,9.2,2023-04-22T14:02:59.052Z,2023-04-23T12:05:49Z,4208468001,56,Right,4208468003,286,,4208468031,233,15,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059729,15,44,1,1,41,muo4d1nfi1vgyvz5n07tjmoo,0,33.4,90.8,2023-04-22T14:02:59.053Z,2023-04-23T06:33:15Z,4208467699,285,,4208467697,56,Back,4208468095,233,16,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059865,17,1,1,1,41,enzoyc121va61wtmjf4cm7p3d,1,70.4,8.3,2023-04-22T14:02:59.120Z,2023-04-23T12:05:49Z,4208468375,213,1.1,4208468371,141,25.8,4208468365,3,,4208468367,56,Center,4208468369,140,75.9,4208468373,212,13.2,4212269139,388,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059883,18,61,1,1,44,enzoyc121va61wtmjf4cm7p3d,0,75.7,23,2023-04-22T14:03:01.707Z,2023-04-23T06:33:32Z,4212269475,178,,4208468409,56,Center,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537059931,16,49,1,1,46,muo4d1nfi1vgyvz5n07tjmoo,1,12,76.1,2023-04-22T14:03:03.820Z,2023-04-23T06:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060049,17,1,1,1,46,muo4d1nfi1vgyvz5n07tjmoo,1,12,76.1,2023-04-22T14:03:03.829Z,2023-04-23T06:33:42Z,4208469177,140,34.4,4208469181,212,24.8,4212269681,178,,4208469175,56,Back,4208469183,213,0.3,4208469173,155,,4208469179,141,87.8,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060059,18,1,1,1,49,muo4d1nfi1vgyvz5n07tjmoo,0,33,87.7,2023-04-22T14:03:07.088Z,2023-04-23T06:33:48Z,4208469243,56,Back,4208469249,212,5.4,4208469245,140,37.1,4208469247,141,83.0,4212269825,178,,4208469251,213,5.6,,,,,,,29zpgzbse1373d9bhj3l2ee39,C. Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060097,19,49,1,1,50,enzoyc121va61wtmjf4cm7p3d,1,56,17.7,2023-04-22T14:03:08.400Z,2023-04-23T06:33:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060285,20,1,1,1,53,enzoyc121va61wtmjf4cm7p3d,0,55.9,9.2,2023-04-22T14:03:10.846Z,2023-04-23T06:33:56Z,4208470325,155,,4212270123,178,,4208470327,56,Center,4208470339,212,35.5,4208470331,140,88.8,4208470349,1,,4208470343,213,0.2,4208470335,141,21.2,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060277,19,49,1,1,57,muo4d1nfi1vgyvz5n07tjmoo,1,12.3,82.7,2023-04-22T14:03:14.695Z,2023-04-23T06:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060481,20,1,1,1,57,muo4d1nfi1vgyvz5n07tjmoo,1,12.3,82.7,2023-04-22T14:03:14.757Z,2023-04-23T06:34:21Z,4212270971,178,,4208471339,1,,4208471333,213,0.2,4208471319,140,51.6,4208471325,141,97.1,4208471315,157,,4208471317,56,Left,4208471329,212,42.4,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060487,21,61,1,2,0,muo4d1nfi1vgyvz5n07tjmoo,0,51.6,97.1,2023-04-22T14:03:17.769Z,2023-04-23T06:34:42Z,4208471353,56,Left,4212271575,178,,,,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061135,21,5,1,2,2,enzoyc121va61wtmjf4cm7p3d,1,47.6,-1,2023-04-22T14:03:19.820Z,2023-04-23T06:34:48Z,4208474623,56,Back,4208474685,233,22,4208474627,347,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537060525,22,5,1,2,2,muo4d1nfi1vgyvz5n07tjmoo,0,52.4,101,2023-04-22T14:03:19.820Z,2023-04-23T06:34:48Z,4208471525,56,Left,4208474731,233,21,4208471527,347,,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061255,22,1,1,2,20,enzoyc121va61wtmjf4cm7p3d,0,47.5,0,2023-04-22T14:03:38.393Z,2023-04-23T06:35:18Z,4208475269,56,Right,4208475273,140,73.5,4208475263,107,,4208475289,1,,4208475281,212,28.2,4208475277,141,8.5,4208475285,213,0.2,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061335,23,1,1,2,23,muo4d1nfi1vgyvz5n07tjmoo,0,22.6,93,2023-04-22T14:03:40.645Z,2023-04-23T06:35:23Z,4208475689,3,,4208475699,213,5.9,4212272799,178,,4208475693,140,32.8,4208475697,212,11.4,4208475695,141,87.4,4208475691,56,Back,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061375,23,1,1,2,24,enzoyc121va61wtmjf4cm7p3d,0,62,20,2023-04-22T14:03:42.403Z,2023-04-23T06:35:26Z,4208475915,140,76.2,4208475909,56,Center,4208475923,212,15.4,4208475901,3,,4208475919,141,25.6,4212272871,388,,4208475925,213,0.3,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061411,24,1,1,2,26,muo4d1nfi1vgyvz5n07tjmoo,0,25.7,81.5,2023-04-22T14:03:43.604Z,2023-04-23T06:35:29Z,4208476109,212,12.8,4208476103,140,36.8,4208476097,3,,4208476113,213,0.4,4208476101,56,Back,4212272955,388,,4208476107,141,89.3,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061449,24,1,1,2,27,enzoyc121va61wtmjf4cm7p3d,1,67.4,19.5,2023-04-22T14:03:44.617Z,2023-04-23T06:35:39Z,4208476303,56,Center,4208476311,213,0.9,4208476309,212,6.2,4208476307,141,26.4,4212273215,178,,4208476305,140,71.2,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061453,25,1,1,2,27,enzoyc121va61wtmjf4cm7p3d,0,71.2,26.4,2023-04-22T14:03:45.240Z,2023-04-23T06:35:45Z,4208476341,141,27.6,4208476339,140,76.5,4209977131,168,,4208476335,56,Center,4208476349,212,5.6,4208476353,213,0.1,4212273343,178,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061517,27,49,1,2,28,muo4d1nfi1vgyvz5n07tjmoo,1,26.8,82.1,2023-04-22T14:03:45.869Z,2023-04-23T06:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061533,28,1,1,2,29,muo4d1nfi1vgyvz5n07tjmoo,0,26.8,82.1,2023-04-22T14:03:46.848Z,2023-04-23T06:35:59Z,4212273711,178,,4208476717,213,5.9,4208476715,212,4.5,4208476711,140,30.8,4208476709,56,Back,4208476707,157,,4208476719,1,,4208476713,141,79.7,dgrjf6wf81uuk32qxqunfoded,J. Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537061547,26,61,1,2,29,enzoyc121va61wtmjf4cm7p3d,1,72.5,30.1,2023-04-22T14:03:46.940Z,2023-04-23T06:36:04Z,4208476775,56,Center,4212273895,178,,4212273893,21,,,,,,,,,,,,,,,,,2707xag1w0czgk17kz84632ms,D. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
