id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/13/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2468845737,120,1,1,10,10,cnnku8uihko7u4th0fms4pvg6,1,57.8,92.4,2022-10-08T14:10:39.188Z,2022-10-08T20:24:38Z,3827255949,212,14.0,3827255951,213,3.2,3827255947,141,90.3,3827255935,56,Back,3829471575,178,,3827255941,140,44.5,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468845765,121,1,1,10,12,cnnku8uihko7u4th0fms4pvg6,1,44.5,90.3,2022-10-08T14:10:40.718Z,2022-10-08T20:24:44Z,3827256141,141,94.7,3827256143,212,3.9,3827256145,213,0.9,3827256137,56,Back,3827256139,140,46.9,3829471939,178,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469448911,1587,43,1,10,12,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:10:41.261Z,2022-10-09T06:21:58Z,3830560763,144,82,3830559699,178,0,,,,,,,,,,,,,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468845837,122,1,1,10,13,cnnku8uihko7u4th0fms4pvg6,1,46.9,94.7,2022-10-08T14:10:42.317Z,2022-10-08T20:24:50Z,3827256543,141,94.1,3827256541,140,38.4,3827256545,212,8.9,3827256547,213,3.2,3829472375,178,,3827256539,56,Back,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468845895,123,1,1,10,16,cnnku8uihko7u4th0fms4pvg6,1,34.8,93.3,2022-10-08T14:10:44.598Z,2022-10-08T20:25:03Z,3827256867,56,Back,3827256871,141,92.3,3827256873,212,14.2,3827256875,213,3.2,3829473107,178,,3827256869,140,21.3,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468845987,124,1,1,10,18,cnnku8uihko7u4th0fms4pvg6,1,21.1,92.3,2022-10-08T14:10:46.725Z,2022-10-08T20:25:13Z,3827257385,213,4.0,3827257381,212,21.2,3827257377,141,68.1,3827257371,56,Back,3827257373,140,8.3,3829473777,178,,,,,,,,8iwme9n9fhlu50yqm3pvtrd91,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846077,125,1,1,10,22,cnnku8uihko7u4th0fms4pvg6,1,9.9,58.4,2022-10-08T14:10:50.715Z,2022-10-08T20:25:22Z,3827257829,213,5.9,3827257825,141,53.1,3827257821,56,Back,3827257823,140,18.4,3829474383,178,,3827257827,212,9.6,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846165,126,1,1,10,25,cnnku8uihko7u4th0fms4pvg6,1,25.4,51.8,2022-10-08T14:10:53.807Z,2022-10-08T20:25:28Z,3827258299,56,Back,3827258309,212,7.2,3827258305,141,55.8,3827258303,140,31.7,3829474723,178,,3827258313,213,0.4,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846321,127,1,1,10,27,cnnku8uihko7u4th0fms4pvg6,1,33.4,56,2022-10-08T14:10:56.341Z,2022-10-08T20:25:32Z,3827259187,213,4.8,3829475013,178,,3827259183,141,13.1,3827259181,140,36.8,3827259185,212,29.4,3827259179,56,Back,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846369,128,1,1,10,32,cnnku8uihko7u4th0fms4pvg6,0,54.5,10.4,2022-10-08T14:11:00.538Z,2022-10-08T20:25:37Z,3827259427,140,78.0,3827259425,56,Right,3827259433,213,0.2,3827259431,212,25.2,3827259429,141,18.0,3829475313,178,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846407,67,61,1,10,33,muo4d1nfi1vgyvz5n07tjmoo,0,25.5,75.9,2022-10-08T14:11:01.910Z,2022-10-08T20:25:41Z,3827259635,56,Back,3829475577,178,,,,,,,,,,,,,,,,,,,,ewlrnu90xe2127a1erxlz29qt,C. Dunne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846519,129,1,1,10,36,cnnku8uihko7u4th0fms4pvg6,0,73.4,30.7,2022-10-08T14:11:05.142Z,2022-10-08T20:25:47Z,3827260179,140,87.0,3827260197,213,0.2,3829475977,178,,3827260191,212,14.4,3827260185,141,33.9,3827260175,56,Center,,,,,,,5p8y1fedi7alsnrdwg7lmw99l,F. Sakala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846541,68,8,1,10,37,muo4d1nfi1vgyvz5n07tjmoo,1,12.5,60.8,2022-10-08T14:11:05.516Z,2022-10-08T20:25:59Z,3827260289,56,Back,3828607495,385,,3829476589,178,,,,,,,,,,,,,,,,,8fsd4fp4wx5o8oqmwdf9ppl91,S. Tanser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469449773,1639,67,1,10,39,cnnku8uihko7u4th0fms4pvg6,1,92,55.4,2022-10-08T14:11:07.654Z,2022-10-09T07:34:14Z,3830563345,233,858,,,,,,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469449771,858,67,1,10,39,muo4d1nfi1vgyvz5n07tjmoo,0,8,44.6,2022-10-08T14:11:07.655Z,2022-10-09T06:23:27Z,3830563357,233,1639,,,,,,,,,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846621,130,15,1,10,39,cnnku8uihko7u4th0fms4pvg6,1,93.6,57.7,2022-10-08T14:11:07.662Z,2022-10-09T07:34:14Z,3828610135,17,,3827264333,147,56.0,3827264327,100,,3827262465,82,,3827262457,72,,3827264313,103,19,3827260703,56,Center,3827264309,78,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,3827264335,230,3827264323,458,3827264311,102,51.4,3827260699,22,98.8,,,3827264337,231,53.6,3827262549,233,,3829477705,178,3827264317,328,,3827264329,146,95.4,,,,,,,,,,70,,,,
2468846719,70,10,1,10,39,muo4d1nfi1vgyvz5n07tjmoo,1,3.7,44.3,2022-10-08T14:11:07.913Z,2022-10-08T20:26:27Z,3827262585,233,130,3829478101,389,,3827261195,56,Back,3827261193,94,,,,,,,,,,,,,,9d2p89e7bftxqhk80hy9ldeqd,A. Gogić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846611,69,43,1,10,40,muo4d1nfi1vgyvz5n07tjmoo,1,0,0,2022-10-08T14:11:09.264Z,2022-10-08T14:12:06Z,3827260627,56,Back,3827260623,178,0,3827260621,173,0,3827271535,144,63,3827260625,182,0,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469449801,1640,43,1,10,41,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:11:09.902Z,2022-10-09T07:38:54Z,3830660447,144,82,3830563433,178,0,,,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469470919,1965,43,1,10,41,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:11:10.062Z,2022-10-09T07:39:00Z,3830660629,144,82,3830660517,178,0,,,,,,,,,,,,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846745,131,1,1,10,42,cnnku8uihko7u4th0fms4pvg6,1,96.7,82,2022-10-08T14:11:10.708Z,2022-10-08T20:26:37Z,3827261305,213,3.5,3827261301,141,75.9,3827261297,140,87.1,3827261303,212,10.9,3827261293,56,Center,3829478587,178,,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846817,132,1,1,10,44,cnnku8uihko7u4th0fms4pvg6,0,87.1,75.9,2022-10-08T14:11:12.764Z,2022-10-08T20:26:43Z,3827261709,213,5.1,3829478989,178,,3827261699,155,,3827261701,56,Center,3827261697,2,,3828611931,20,,3827261705,141,46.6,3827261703,140,95.7,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,3828611929,223,3827261707,212,,,,,,,,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,
2468846821,71,8,1,10,45,muo4d1nfi1vgyvz5n07tjmoo,1,6.2,57.8,2022-10-08T14:11:13.798Z,2022-10-08T20:27:01Z,3827261815,15,,3828612555,385,,3829480071,388,,3827261725,56,Back,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846867,72,6,1,10,46,muo4d1nfi1vgyvz5n07tjmoo,0,1.4,64.8,2022-10-08T14:11:15.238Z,2022-10-08T20:27:07Z,3827261985,56,Back,3827262189,233,133,3827262057,73,,,,,,,,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468846897,133,6,1,10,46,cnnku8uihko7u4th0fms4pvg6,1,98.6,35.2,2022-10-08T14:11:15.238Z,2022-10-08T20:27:07Z,3827262079,56,Center,3827262081,75,,3827262113,233,72,,,,,,,,,,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848015,134,1,1,11,17,cnnku8uihko7u4th0fms4pvg6,1,99.5,0.5,2022-10-08T14:11:45.497Z,2022-10-08T20:27:12Z,3827268039,212,14.1,3827268037,141,6.5,3827268033,56,Right,3827268041,213,2.8,3827268031,6,,3829480601,178,,3827268035,140,86.6,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469449929,1646,43,1,11,18,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:11:46.855Z,2022-10-09T07:39:12Z,3830563921,178,0,3830660867,144,82,,,,,,,,,,,,,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848177,135,1,1,11,19,cnnku8uihko7u4th0fms4pvg6,1,85.7,13.7,2022-10-08T14:11:48.314Z,2022-10-08T20:27:48Z,3827268899,213,2.0,3827271395,210,15,3827268897,212,13.9,3827271397,154,,3827268895,141,32.4,3829481349,178,,3827268889,56,Center,3827268893,140,80.4,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848199,136,15,1,11,21,cnnku8uihko7u4th0fms4pvg6,1,86.7,33.6,2022-10-08T14:11:50.106Z,2022-10-08T20:27:49Z,3827271445,154,,3828619019,215,,3827271459,103,7.6,3829482403,178,,3827271437,76,,3827271461,146,97.3,3827271451,55,135,3827269941,25,,8vom1gwu040ty00c6ps3r2sph,R. Jack,3827269001,63,3827271441,29,3827271463,147,49.6,3827270023,233,,73,,3827269003,56,Center,3827271457,102,,3827269947,20,,,,,,,,,,,,,,,,53.5,,,,
2468848209,73,10,1,11,22,muo4d1nfi1vgyvz5n07tjmoo,1,1.4,49.4,2022-10-08T14:11:50.890Z,2022-10-08T20:27:53Z,3827270065,233,136,3828619601,376,,3827269863,179,,3827269091,56,Back,3827269083,173,,3827269087,182,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848225,74,6,1,11,23,muo4d1nfi1vgyvz5n07tjmoo,0,6.4,53,2022-10-08T14:11:51.570Z,2022-10-08T20:27:57Z,3827269167,56,Back,3827271871,233,137,3827271717,73,,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468848237,137,6,1,11,23,cnnku8uihko7u4th0fms4pvg6,1,93.6,47,2022-10-08T14:11:51.570Z,2022-10-08T20:27:57Z,3827271799,233,74,3827269205,56,Center,3827269207,73,,,,,,,,,,,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849465,138,1,1,11,57,cnnku8uihko7u4th0fms4pvg6,0,99.5,99.5,2022-10-08T14:12:26.148Z,2022-10-08T20:28:02Z,3827275861,56,Center,3828621885,72,,3827275871,1,,3827275859,224,,3827275869,213,4.4,3827275863,140,89.0,3827275853,2,,3829483079,178,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,3827275865,141,3827275855,6,3827275857,155,,3827275867,212,48.8,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849509,75,12,1,11,59,muo4d1nfi1vgyvz5n07tjmoo,1,8.6,50.4,2022-10-08T14:12:28.017Z,2022-10-08T20:28:10Z,3827276097,213,5.7,3827276089,56,Back,3827276093,141,26.2,3827276173,15,,3827276091,140,30.8,3827276095,212,28.5,3829483523,178,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849597,139,1,1,12,1,cnnku8uihko7u4th0fms4pvg6,1,76,65.2,2022-10-08T14:12:30.313Z,2022-10-08T20:28:18Z,3827276601,213,4.0,3827276599,212,8.4,3827276593,56,Center,3827276595,140,70.6,3829483981,178,,3827276597,141,56.0,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849723,140,1,1,12,3,cnnku8uihko7u4th0fms4pvg6,1,71.7,58.5,2022-10-08T14:12:32.083Z,2022-10-08T20:28:23Z,3827277245,141,93.5,3827277241,140,73.4,3829484195,178,,3827277251,213,1.5,3827277249,212,23.9,3827277239,56,Left,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849791,141,1,1,12,6,cnnku8uihko7u4th0fms4pvg6,1,74.4,86.3,2022-10-08T14:12:34.710Z,2022-10-08T20:28:29Z,3827277599,213,0.2,3829484545,178,,3827277597,212,19.1,3827277595,141,93.2,3827277593,140,92.0,3827277591,56,Left,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849887,142,1,1,12,8,cnnku8uihko7u4th0fms4pvg6,1,92.9,94.8,2022-10-08T14:12:36.933Z,2022-10-08T20:28:33Z,3827278069,56,Center,3827278071,140,87.4,3829484769,178,,3827278077,213,4.5,3827278075,212,22.3,3827278073,141,63.1,3828624147,72,,3827278065,2,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,3828624145,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849893,143,50,1,12,10,cnnku8uihko7u4th0fms4pvg6,1,87.4,58.9,2022-10-08T14:12:39.163Z,2022-10-08T20:29:10Z,3827278391,233,76,3827278119,286,,3827278117,56,Center,,,,,,,,,,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468849907,76,7,1,12,10,muo4d1nfi1vgyvz5n07tjmoo,0,12.6,41.1,2022-10-08T14:12:39.246Z,2022-10-08T20:29:20Z,3827278365,233,143,3827278203,285,,3829487133,178,,3828625697,385,,3827278199,56,Back,,,,,,,,,,9n6jx9s4eip7mgken67i9oyc5,D. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850099,144,1,1,12,12,cnnku8uihko7u4th0fms4pvg6,1,76,72.9,2022-10-08T14:12:40.499Z,2022-10-08T20:29:30Z,3827279287,140,75.3,3827279285,56,Center,3829487381,178,,3827279289,141,58.5,3827279293,213,4.6,3827279291,212,9.8,3827283097,210,15,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469450249,1669,43,1,12,12,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:12:41.139Z,2022-10-09T06:24:43Z,3830565105,144,82,3830565077,178,0,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850107,145,15,1,12,13,cnnku8uihko7u4th0fms4pvg6,1,77.9,47.4,2022-10-08T14:12:41.986Z,2022-10-08T20:29:30Z,3827283147,55,144,3828628939,81,,3827283159,147,50.9,3827283145,29,,3829487681,178,,3827299643,25,,3827279329,56,Center,3827280935,20,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,3827280945,233,3827283151,102,3827279327,18,,3827283157,146,77,97.7,,3827283155,215,,3827283153,103,47.8,,,,,,,,,,,,,,,,,,29.7,,,,
2468850089,77,10,1,12,14,muo4d1nfi1vgyvz5n07tjmoo,1,0.8,50.7,2022-10-08T14:12:42.867Z,2022-10-08T20:29:36Z,3827280523,181,,3827279229,182,,3827280997,233,145,3827279225,173,,3828629647,378,,3827279231,56,Back,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850149,78,6,1,12,14,muo4d1nfi1vgyvz5n07tjmoo,0,12.2,47.4,2022-10-08T14:12:43.286Z,2022-10-08T20:29:45Z,3827281621,233,146,3827281509,73,,3827279579,56,Back,,,,,,,,,,,,,,,,b3rry494s23b8elnqn3b5s5x,T. Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468850171,146,6,1,12,14,cnnku8uihko7u4th0fms4pvg6,1,87.8,52.6,2022-10-08T14:12:43.286Z,2022-10-08T20:29:45Z,3827281563,233,78,3827279693,75,,3827279691,56,Center,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851141,147,1,1,12,42,cnnku8uihko7u4th0fms4pvg6,0,99.5,0.5,2022-10-08T14:13:11.043Z,2022-10-08T20:29:52Z,3827284579,140,90.7,3829488861,178,,3828630169,20,,3827284583,212,35.7,3827284585,213,1.8,3827284587,1,,3827284571,155,,3827284567,6,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,3827284565,2,3827284577,56,3827284581,141,51.2,3827284573,224,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2468851193,79,12,1,12,44,muo4d1nfi1vgyvz5n07tjmoo,1,8,53.1,2022-10-08T14:13:12.873Z,2022-10-08T20:29:58Z,3827284965,15,,3829489127,388,,3827284829,212,13.5,3827284831,213,1.0,3827284823,56,Back,3827284825,140,15.0,3827284827,141,69.7,,,,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851281,80,12,1,12,45,muo4d1nfi1vgyvz5n07tjmoo,1,15.1,69.9,2022-10-08T14:13:14.345Z,2022-10-08T20:30:04Z,3829489419,388,,3827285247,56,Back,3827285259,213,6.2,3827285255,212,18.5,3827285307,15,,3827285251,141,67.0,3827285249,140,32.6,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851409,148,1,1,12,48,cnnku8uihko7u4th0fms4pvg6,1,69.2,38.2,2022-10-08T14:13:16.743Z,2022-10-08T20:30:26Z,3829490443,178,,3827285901,213,5.1,3827285899,212,20.0,3827285897,141,11.4,3827285895,140,77.1,3827285893,56,Right,,,,,,,8vom1gwu040ty00c6ps3r2sph,R. Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851455,149,1,1,12,51,cnnku8uihko7u4th0fms4pvg6,0,77.4,11.4,2022-10-08T14:13:19.477Z,2022-10-08T20:30:30Z,3828633861,225,,3827286161,141,52.2,3829490525,178,,3828633863,386,,3827286155,56,Center,3827286165,212,28.3,3828633865,20,,3827286149,2,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,3827286157,140,3827286167,213,,,,,,82.7,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,
2468851547,82,49,1,12,52,muo4d1nfi1vgyvz5n07tjmoo,1,18.2,45.8,2022-10-08T14:13:20.778Z,2022-10-08T20:30:37Z,,,,,,,,,,,,,,,,,,,,,,,,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851517,81,1,1,12,52,muo4d1nfi1vgyvz5n07tjmoo,0,18.3,46.9,2022-10-08T14:13:20.807Z,2022-10-08T20:30:40Z,3827286509,212,31.5,3829491011,178,,3827286515,1,,3827286507,141,41.5,3827286511,213,6.2,3827286505,140,48.1,3827286503,56,Back,3827286501,157,,4g4zufvyime7qp4ks4badls0k,A. Greive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469450411,1675,43,1,12,55,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-10-08T14:13:24.372Z,2022-10-09T06:25:24Z,3830565723,178,0,3830565765,144,82,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851617,150,49,1,12,56,cnnku8uihko7u4th0fms4pvg6,1,62.4,69.6,2022-10-08T14:13:24.375Z,2022-10-08T20:30:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851723,151,1,1,12,57,cnnku8uihko7u4th0fms4pvg6,1,57.1,68.8,2022-10-08T14:13:26.288Z,2022-10-08T20:31:01Z,3829492005,178,,3827287617,141,88.9,3827287615,140,67.7,3827287613,56,Left,3827287621,213,0.9,3827287619,212,17.6,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851781,152,1,1,13,1,cnnku8uihko7u4th0fms4pvg6,1,70.3,87.2,2022-10-08T14:13:29.717Z,2022-10-08T20:31:05Z,3827287959,213,4.2,3827287955,141,65.2,3829492227,178,,3827287953,140,63.1,3827287951,56,Center,3827287957,212,16.8,,,,,,,4f2bppk56sa7dqgw652x0fzdh,S. Arfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468851813,153,1,1,13,2,cnnku8uihko7u4th0fms4pvg6,1,63.1,65.2,2022-10-08T14:13:31.355Z,2022-10-08T20:31:12Z,3827288165,141,82.7,3829492561,178,,3827288163,140,54.3,3827288161,56,Left,3827288167,212,15.1,3827288169,213,2.2,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852083,154,1,1,13,5,cnnku8uihko7u4th0fms4pvg6,1,47.2,78.4,2022-10-08T14:13:34.270Z,2022-10-08T20:31:16Z,3827289615,140,22.4,3827289611,56,Back,3827289623,212,28.9,3827289627,213,3.6,3829492809,178,,3827289619,141,59.9,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852209,155,1,1,13,13,cnnku8uihko7u4th0fms4pvg6,1,24.7,53.7,2022-10-08T14:13:41.724Z,2022-10-08T20:31:22Z,3827290279,140,34.3,3829493061,178,,3827290283,212,10.3,3827290281,141,50.9,3827290277,56,Back,3827290285,213,6.1,,,,,,,54u4k9lzcugph99091xt282j9,A. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852425,156,1,1,13,17,cnnku8uihko7u4th0fms4pvg6,1,35.4,52.1,2022-10-08T14:13:46.318Z,2022-10-08T20:31:27Z,3827291579,56,Back,3827291589,141,91.8,3827291595,212,29.5,3827291583,140,46.8,3829493293,178,,3827291573,155,,3827291601,213,1.2,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852465,157,1,1,13,24,cnnku8uihko7u4th0fms4pvg6,1,63.9,91.7,2022-10-08T14:13:52.817Z,2022-10-08T20:31:34Z,3827291847,212,11.3,3827291849,213,0.1,3829493653,178,,3827291843,140,74.6,3827291841,56,Left,3827291845,141,93.9,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468852497,158,1,1,13,25,cnnku8uihko7u4th0fms4pvg6,0,74.6,93.9,2022-10-08T14:13:53.855Z,2022-10-08T20:31:40Z,3827291995,140,72.4,3827292001,213,4.5,3827291993,56,Left,3829493969,178,,3827291999,212,9.3,3827291997,141,80.6,,,,,,,7d5vo5ppoev5q1uf39x0afkrt,R. Matondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
