id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2517319207,104,7,1,14,46,4qdzzur2cuuridyb0jso8mksi,1,43.2,31.8,2023-03-08T20:02:52.978Z,2023-03-09T05:31:12Z,4083150201,384,,4082950419,56,Back,4082950441,233,169,4083445013,178,,4082950421,285,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319209,105,49,1,14,49,4qdzzur2cuuridyb0jso8mksi,1,34.9,55.8,2023-03-08T20:02:55.643Z,2023-03-09T05:31:20Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319215,106,1,1,14,49,4qdzzur2cuuridyb0jso8mksi,0,34.9,55.8,2023-03-08T20:02:55.681Z,2023-03-09T05:31:59Z,4082950457,140,38.3,4082950453,157,,4083445577,178,,4082950465,1,,4082950455,56,Back,4082950461,212,5.3,4082950459,141,50.1,4082950463,213,5.5,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319219,170,61,1,14,49,besu5lkqmra07drq1czpr0tk4,1,66,38.8,2023-03-08T20:02:55.792Z,2023-03-09T05:32:06Z,4083445657,178,,4083445655,21,,4082950485,56,Center,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319253,107,1,1,14,51,4qdzzur2cuuridyb0jso8mksi,0,26.2,51.8,2023-03-08T20:02:57.655Z,2023-03-09T05:32:12Z,4082950667,141,41.3,4082950671,212,14.0,4083445729,178,,4082950663,140,37.7,4082950659,56,Back,4082950675,213,5.7,4082950679,1,,4082950655,157,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319263,171,44,1,14,54,besu5lkqmra07drq1czpr0tk4,1,61,62.6,2023-03-08T20:03:00.484Z,2023-03-09T07:24:59Z,4082950713,233,108,4082950705,56,Center,4082950707,286,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319257,108,44,1,14,54,4qdzzur2cuuridyb0jso8mksi,0,39,37.4,2023-03-08T20:03:00.485Z,2023-03-09T05:32:18Z,4082950685,285,,4082950721,233,171,4082950683,56,Back,,,,,,,,,,,,,,,,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517334599,498,61,1,14,54,besu5lkqmra07drq1czpr0tk4,1,54.9,64.3,2023-03-08T20:03:00.566Z,2023-03-09T07:25:00Z,4083032149,56,Center,4083445905,21,,4083445907,388,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319265,172,61,1,14,54,besu5lkqmra07drq1czpr0tk4,1,59.8,66.4,2023-03-08T20:03:00.666Z,2023-03-09T05:32:30Z,4082950711,56,Center,4083445971,388,,4083445969,21,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319275,109,1,1,14,55,4qdzzur2cuuridyb0jso8mksi,1,32.9,29.8,2023-03-08T20:03:01.959Z,2023-03-09T05:34:23Z,4082950787,213,6.1,4082950777,140,46.0,4083446401,178,,4082950781,141,26.7,4082950785,212,13.9,4082950769,155,,4082950773,56,Back,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319281,110,3,1,14,58,4qdzzur2cuuridyb0jso8mksi,1,45.2,26.3,2023-03-08T20:03:04.249Z,2023-03-09T05:34:29Z,4082950809,56,Back,4082950823,233,173,4082950811,286,,4083150421,465,,4083446913,178,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319267,173,45,1,14,58,besu5lkqmra07drq1czpr0tk4,0,54.8,73.7,2023-03-08T20:03:04.249Z,2023-03-09T05:34:30Z,4082950731,56,Center,4082950733,285,,4082950857,233,110,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319285,111,3,1,14,59,4qdzzur2cuuridyb0jso8mksi,0,55,22,2023-03-08T20:03:05.277Z,2023-03-09T05:34:36Z,4082950817,286,,4082950901,233,174,4083446985,178,,4083150423,465,,4082950815,56,Center,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319277,174,7,1,14,59,besu5lkqmra07drq1czpr0tk4,1,45,78,2023-03-08T20:03:05.490Z,2023-03-09T05:34:44Z,4082950867,233,111,4083447035,178,,4082950791,56,Back,4082950793,285,,4083150707,384,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319283,175,49,1,15,1,besu5lkqmra07drq1czpr0tk4,1,40.2,77,2023-03-08T20:03:07.284Z,2023-03-09T05:15:08Z,,,,,,,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319307,176,1,1,15,2,besu5lkqmra07drq1czpr0tk4,1,44.1,70.5,2023-03-08T20:03:08.519Z,2023-03-09T05:15:14Z,4082950977,140,39.4,4082950983,213,4.2,4082950981,212,10.8,4082950979,141,56.4,4082950975,56,Back,4083434157,178,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319319,177,1,1,15,3,besu5lkqmra07drq1czpr0tk4,1,39.4,56.4,2023-03-08T20:03:10.148Z,2023-03-09T05:15:19Z,4082951053,141,74.2,4082951051,140,44.6,4082951055,212,13.3,4083434241,178,,4082951057,213,1.1,4082951049,56,Back,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319389,178,1,1,15,12,besu5lkqmra07drq1czpr0tk4,1,35.1,61.8,2023-03-08T20:03:18.329Z,2023-03-09T05:15:24Z,4083434337,178,,4082951377,213,4.7,4082951375,212,34.8,4082951379,1,,4082951373,141,10.7,4082951371,140,35.9,4082951369,56,Back,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319421,179,1,1,15,17,besu5lkqmra07drq1czpr0tk4,1,42.4,7.7,2023-03-08T20:03:23.282Z,2023-03-09T05:15:27Z,4082951549,213,2.4,4082951545,141,26.7,4082951543,140,27.8,4082951541,56,Back,4083434361,178,,4082951547,212,20.0,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319435,180,1,1,15,19,besu5lkqmra07drq1czpr0tk4,1,27.3,47.5,2023-03-08T20:03:26.011Z,2023-03-09T05:15:32Z,4082951657,141,72.9,4082951659,212,18.1,4082951661,213,1.3,4082951653,140,32.4,4082951651,56,Back,4083434433,178,,,,,,,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319453,181,1,1,15,22,besu5lkqmra07drq1czpr0tk4,1,37.3,74.1,2023-03-08T20:03:28.486Z,2023-03-09T05:15:39Z,4082951739,140,35.0,4083434517,178,,4082951745,213,1.8,4082951741,141,89.1,4082951743,212,10.5,4082951737,56,Back,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319459,182,1,1,15,25,besu5lkqmra07drq1czpr0tk4,0,38.4,86.8,2023-03-08T20:03:31.711Z,2023-03-09T05:15:48Z,4082951777,1,,4082951767,56,Left,4083434607,178,,4082951769,140,74.6,4082951771,141,83.0,4082951765,155,,4082951773,212,38.1,4082951775,213,6.2,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319471,112,1,1,15,28,4qdzzur2cuuridyb0jso8mksi,0,19.2,23,2023-03-08T20:03:34.626Z,2023-03-09T05:15:59Z,4082951857,213,5.9,4082951849,56,Back,4083434743,388,,4082951853,141,12.5,4082951847,3,,4082951851,140,38.6,4082951855,212,21.6,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319505,183,1,1,15,31,besu5lkqmra07drq1czpr0tk4,1,70.1,83.3,2023-03-08T20:03:37.985Z,2023-03-09T05:16:06Z,4082952035,140,73.6,4082952039,212,8.9,4083434809,178,,4082952041,213,5.1,4082952033,56,Center,4082952037,141,71.4,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319515,184,1,1,15,33,besu5lkqmra07drq1czpr0tk4,1,73.6,71.4,2023-03-08T20:03:39.460Z,2023-03-09T05:16:23Z,4082952243,210,15,4082952103,56,Center,4083434873,178,,4082952111,213,0.0,4082952245,154,,4082952105,140,90.1,4082952109,212,17.3,4082952107,141,72.3,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2517319517,185,15,1,15,35,besu5lkqmra07drq1czpr0tk4,1,89.5,71.8,2023-03-08T20:03:41.628Z,2023-03-09T05:16:23Z,4083434963,178,,4082952127,56,Center,4082952279,215,,4082952271,55,184,4082952125,64,,4082952171,72,,4082952283,147,52.7,4082952281,146,98.9,db1hineo65ck1zyg8kjtl5iad,C. Montaño,4082952269,154,4082952325,233,113,4082952123,22,,4082952277,103,18.4,4082952265,76,,,4082952267,29,4082952275,102,,,,,,,,,,52.5,,,,,,,,,
2517319523,113,10,1,15,36,4qdzzur2cuuridyb0jso8mksi,1,1.2,47.3,2023-03-08T20:03:42.306Z,2023-03-09T05:16:27Z,4082952163,56,Back,4082952335,233,185,4082952161,182,,4082952309,179,,4083150733,376,,4082952157,173,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319525,114,52,1,15,37,4qdzzur2cuuridyb0jso8mksi,1,1.1,37.9,2023-03-08T20:03:43.823Z,2023-03-09T05:16:37Z,4083435037,179,,4083150735,376,,,,,,,,,,,,,,,,,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319639,115,1,1,16,1,4qdzzur2cuuridyb0jso8mksi,0,13.5,36,2023-03-08T20:04:07.191Z,2023-03-09T05:16:43Z,4082952867,212,54.3,4082952869,213,6.0,4082952865,141,12.3,4082952871,1,,4082952861,56,Right,4082952859,199,,4082952863,140,62.9,,,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319653,186,1,1,16,1,besu5lkqmra07drq1czpr0tk4,0,46.4,86.2,2023-03-08T20:04:07.339Z,2023-03-09T05:16:50Z,4082952953,140,80.2,4082952951,56,Left,4082952959,213,0.0,4082952961,1,,4083435109,388,,4082952955,141,86.5,4082952979,189,,4082952957,212,35.5,db1hineo65ck1zyg8kjtl5iad,C. Montaño,4082952949,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517412551,782,67,1,16,1,4qdzzur2cuuridyb0jso8mksi,1,25.5,19.4,2023-03-08T20:04:08.124Z,2023-03-09T07:25:00Z,4083456635,233,1007,,,,,,,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517412549,1007,67,1,16,1,besu5lkqmra07drq1czpr0tk4,0,74.5,80.6,2023-03-08T20:04:08.125Z,2023-03-09T05:57:00Z,4083456639,233,782,,,,,,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319655,116,12,1,16,2,4qdzzur2cuuridyb0jso8mksi,1,28.6,7.6,2023-03-08T20:04:08.253Z,2023-03-09T07:25:00Z,4083435197,388,,4082952967,140,36.9,4082952973,213,5.6,4082952965,56,Back,4082952971,212,10.9,4082952969,141,0.0,4082953007,167,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319657,117,5,1,16,3,4qdzzur2cuuridyb0jso8mksi,0,29.4,-1.4,2023-03-08T20:04:09.217Z,2023-03-09T05:17:09Z,4082952987,347,,4082953081,233,187,4082952985,56,Back,,,,,,,,,,,,,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319675,187,5,1,16,3,besu5lkqmra07drq1czpr0tk4,1,70.6,101.4,2023-03-08T20:04:09.217Z,2023-03-09T05:17:09Z,4082953067,56,Left,4082953077,233,117,4082953069,347,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319859,188,1,1,16,29,besu5lkqmra07drq1czpr0tk4,1,76.5,100,2023-03-08T20:04:35.351Z,2023-03-09T05:17:15Z,4082954097,212,9.9,4082954095,141,89.9,4082954099,213,4.1,4082954087,107,,4082954091,56,Left,4082954093,140,71.2,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319869,189,1,1,16,30,besu5lkqmra07drq1czpr0tk4,1,70.6,89.7,2023-03-08T20:04:36.376Z,2023-03-09T05:17:20Z,4082954167,213,0.7,4083435327,178,,4082954163,141,92.7,4082954161,140,73.0,4082954159,56,Left,4082954165,212,3.2,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319875,190,1,1,16,31,besu5lkqmra07drq1czpr0tk4,0,74.9,94.2,2023-03-08T20:04:37.253Z,2023-03-09T05:17:23Z,4082954207,212,14.6,4082954199,155,,4082954203,140,77.1,4082954201,56,Center,4082954205,141,73.0,4082954209,213,4.9,4083435347,178,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319891,118,12,1,16,32,4qdzzur2cuuridyb0jso8mksi,1,21.5,29.4,2023-03-08T20:04:38.624Z,2023-03-09T05:17:29Z,4082954307,213,5.2,4082954299,56,Back,4082954347,167,,4082954303,141,0.0,4082954301,140,31.6,4083435367,178,,4082954305,212,23.4,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319893,119,5,1,16,34,4qdzzur2cuuridyb0jso8mksi,0,27.8,-1.2,2023-03-08T20:04:40.820Z,2023-03-09T05:17:34Z,4082954311,347,,4082954369,233,191,4082954309,56,Back,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319897,191,5,1,16,34,besu5lkqmra07drq1czpr0tk4,1,72.2,101.2,2023-03-08T20:04:40.820Z,2023-03-09T05:17:34Z,4082954363,233,119,4082954333,347,,4082954331,56,Left,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319951,192,1,1,16,41,besu5lkqmra07drq1czpr0tk4,1,76.1,100,2023-03-08T20:04:47.540Z,2023-03-09T05:17:45Z,4082954725,212,10.6,4082954719,56,Left,4082954723,141,88.4,4082954721,140,70.2,4082954727,213,4.1,4082954717,107,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319957,193,1,1,16,42,besu5lkqmra07drq1czpr0tk4,1,70.2,88.4,2023-03-08T20:04:48.414Z,2023-03-09T05:17:50Z,4082954773,212,4.4,4082954769,140,70.3,4082954771,141,94.8,4082954775,213,1.5,4082954767,56,Left,4083435503,178,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517319973,194,1,1,16,43,besu5lkqmra07drq1czpr0tk4,1,70.5,95.1,2023-03-08T20:04:50.029Z,2023-03-09T05:17:52Z,4082954877,141,86.2,4082954875,140,62.0,4082954879,212,10.8,4082954881,213,3.7,4083435523,178,,4082954873,56,Left,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320021,195,1,1,16,45,besu5lkqmra07drq1czpr0tk4,1,63.5,86,2023-03-08T20:04:51.198Z,2023-03-09T05:17:56Z,4082955141,212,28.0,4082955143,213,3.4,4083435551,178,,4082955135,56,Back,4082955139,141,74.8,4082955137,140,37.8,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320031,196,1,1,16,49,besu5lkqmra07drq1czpr0tk4,0,43.7,72.1,2023-03-08T20:04:55.565Z,2023-03-09T05:18:02Z,4083435609,178,,4082955217,213,6.2,4082955207,155,,4082955211,140,86.2,4082955209,56,Center,4082955213,141,67.2,4082955215,212,44.7,4082955219,1,,7jn2vr9iq2cg2ui6oaww1i6i2,L. de Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320043,120,12,1,16,52,4qdzzur2cuuridyb0jso8mksi,1,10.1,33.9,2023-03-08T20:04:58.675Z,2023-03-09T05:18:06Z,4082955301,15,,4082955297,212,14.3,4082955299,213,5.7,4082955295,141,21.6,4083435669,388,,4082955293,140,21.1,4082955291,56,Back,,,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320069,121,1,1,16,54,4qdzzur2cuuridyb0jso8mksi,1,20.4,23.6,2023-03-08T20:05:00.176Z,2023-03-09T05:18:15Z,4082955431,56,Back,4082955443,1,,4083435781,178,,4082955441,213,5.8,4082955435,140,32.5,4082955439,212,14.2,4082955437,141,14.3,4082955427,157,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320071,122,49,1,16,55,4qdzzur2cuuridyb0jso8mksi,1,31.4,14.4,2023-03-08T20:05:01.287Z,2023-03-09T05:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320107,123,3,1,16,58,4qdzzur2cuuridyb0jso8mksi,0,26.7,5.5,2023-03-08T20:05:04.700Z,2023-03-09T05:58:50Z,4082955599,285,,4082955601,211,,4082955597,56,Back,4083150777,465,,4083435949,178,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320111,124,5,1,16,59,4qdzzur2cuuridyb0jso8mksi,0,32,-1.5,2023-03-08T20:05:05.772Z,2023-03-09T05:18:34Z,4082955735,233,197,4082955619,56,Back,4082955621,347,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320127,197,5,1,16,59,besu5lkqmra07drq1czpr0tk4,1,68,101.5,2023-03-08T20:05:05.772Z,2023-03-09T05:18:33Z,4082955711,56,Left,4082955727,233,124,4082955713,347,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320231,198,1,1,17,12,besu5lkqmra07drq1czpr0tk4,1,67.9,100,2023-03-08T20:05:18.785Z,2023-03-09T05:18:48Z,4082956267,141,93.3,4082956269,212,17.9,4082956265,140,84.2,4082956271,213,6.0,4082956261,107,,4082956263,56,Left,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320235,199,1,1,17,15,besu5lkqmra07drq1czpr0tk4,0,84.8,93.3,2023-03-08T20:05:21.292Z,2023-03-09T05:18:57Z,4082956283,141,95.6,4082956281,140,79.3,4082956279,56,Left,4082956313,236,,4082956285,212,6.0,4082956289,213,2.9,4082956315,233,125,4082956319,286,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,4083436175,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320233,125,74,1,17,15,4qdzzur2cuuridyb0jso8mksi,1,25.5,4,2023-03-08T20:05:21.479Z,2023-03-09T05:18:59Z,4082956275,56,Back,4082956329,233,199,4082956277,285,,4083436199,178,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320241,126,5,1,17,15,4qdzzur2cuuridyb0jso8mksi,0,23.6,-1.5,2023-03-08T20:05:21.903Z,2023-03-09T05:19:07Z,4082956393,233,200,4082956323,347,,4082956321,56,Back,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320247,200,5,1,17,15,besu5lkqmra07drq1czpr0tk4,1,76.4,101.5,2023-03-08T20:05:21.903Z,2023-03-09T05:19:06Z,4082956365,347,,4082956369,233,126,4082956363,56,Left,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320311,201,1,1,17,28,besu5lkqmra07drq1czpr0tk4,1,79.6,100,2023-03-08T20:05:34.571Z,2023-03-09T05:19:09Z,4082956799,140,83.2,4082956795,107,,4082956797,56,Left,4082956805,213,5.1,4082956801,141,88.6,4082956803,212,9.7,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320321,202,1,1,17,29,besu5lkqmra07drq1czpr0tk4,1,83.2,88.6,2023-03-08T20:05:35.446Z,2023-03-09T05:19:15Z,4083436355,178,,4082956867,213,2.5,4082956865,212,7.7,4082956859,56,Left,4082956861,140,77.3,4082956863,141,95.4,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320323,203,1,1,17,31,besu5lkqmra07drq1czpr0tk4,0,75.1,97.7,2023-03-08T20:05:37.312Z,2023-03-09T05:19:19Z,4082956873,56,Left,4082956879,212,3.4,4083436405,178,,4082956877,141,96.6,4082956913,233,127,4082956875,140,78.3,4082956881,213,6.1,4082956911,236,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,4082956917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320325,127,74,1,17,31,4qdzzur2cuuridyb0jso8mksi,1,23.2,4.6,2023-03-08T20:05:37.430Z,2023-03-09T05:19:23Z,4082956947,233,203,4082956887,285,,4083436481,178,,4082956885,56,Back,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320337,128,5,1,17,31,4qdzzur2cuuridyb0jso8mksi,0,21.5,-1.3,2023-03-08T20:05:37.842Z,2023-03-09T05:19:28Z,4082956965,56,Back,4082957215,233,204,4082956967,347,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320385,204,5,1,17,31,besu5lkqmra07drq1czpr0tk4,1,78.5,101.3,2023-03-08T20:05:37.842Z,2023-03-09T05:19:27Z,4082957207,56,Left,4082957211,233,128,4082957209,347,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320411,205,1,1,17,43,besu5lkqmra07drq1czpr0tk4,1,85.8,100,2023-03-08T20:05:49.183Z,2023-03-09T05:19:38Z,4082957365,141,94.7,4082957369,213,4.9,4082957359,107,,4082957361,56,Left,4082957363,140,86.9,4082957367,212,5.0,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517320441,206,1,1,17,43,besu5lkqmra07drq1czpr0tk4,1,87.3,93.6,2023-03-08T20:05:50.107Z,2023-03-09T05:19:59Z,4082957565,140,84.8,4082957571,212,4.0,4082957569,141,98.1,4082957575,213,2.3,4082957561,56,Left,4083436831,178,,,,,,,,960mhrs3usnisl5jv0xzok3x1,S. Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
