id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2451523109,295,5,1,21,53,cnnku8uihko7u4th0fms4pvg6,0,101,60,2022-08-27T14:24:14.637Z,2022-08-28T01:36:25Z,3735054881,56,Center,3735054883,346,,3735055029,233,148,,,,,,,,,,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451523979,149,1,1,22,23,87coxipr6ls77tnlba3eselx0,0,4.5,41.6,2022-08-27T14:24:44.224Z,2022-08-28T01:37:12Z,3735059655,1,,3735059643,124,,3735059647,140,66.6,3735059857,189,,3735059657,74,,3735059645,56,Center,3735059649,141,34.6,3735059651,212,65.4,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,3735059653,213,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,
2451524177,296,1,1,22,25,cnnku8uihko7u4th0fms4pvg6,0,38.8,70.5,2022-08-27T14:24:46.876Z,2022-08-28T01:37:35Z,3735060709,213,6.0,3735060705,141,53.6,3735060703,140,80.4,3735060701,56,Center,3735060711,1,,3735060699,3,,3735060707,212,45.2,3738367629,388,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524315,150,1,1,22,30,87coxipr6ls77tnlba3eselx0,1,24.9,39.5,2022-08-27T14:24:51.813Z,2022-08-28T01:38:07Z,3735061543,213,3.0,3735061541,212,17.1,3735061535,56,Back,3735061539,141,42.7,3738369583,388,,3735061537,140,8.7,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524341,151,52,1,22,31,87coxipr6ls77tnlba3eselx0,1,8.7,42.7,2022-08-27T14:24:52.854Z,2022-08-28T01:38:20Z,3738370369,178,,3736410289,376,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524743,152,1,1,22,45,87coxipr6ls77tnlba3eselx0,0,16,36,2022-08-27T14:25:06.877Z,2022-08-28T01:38:31Z,3735063713,141,9.4,3735063701,199,,3735063741,1,,3735063705,56,Right,3735063719,212,62.9,3735063733,213,6.0,3735063709,140,73.4,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524851,297,1,1,22,49,cnnku8uihko7u4th0fms4pvg6,1,32.9,86.5,2022-08-27T14:25:10.534Z,2022-08-28T01:38:49Z,3735064363,3,,3735064367,140,41.5,3738371535,388,,3735064365,56,Back,3735064371,212,18.4,3735064373,213,5.2,3735064369,141,63.0,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524859,298,49,1,22,51,cnnku8uihko7u4th0fms4pvg6,1,36.7,64.5,2022-08-27T14:25:12.420Z,2022-08-28T01:39:02Z,,,,,,,,,,,,,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451524913,299,1,1,22,52,cnnku8uihko7u4th0fms4pvg6,1,36.7,64.5,2022-08-27T14:25:13.991Z,2022-08-28T01:39:14Z,3735064709,213,2.9,3735064697,56,Back,3735064705,212,14.8,3738373439,178,,3735064699,140,23.0,3735064703,141,69.7,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525041,300,1,1,22,54,cnnku8uihko7u4th0fms4pvg6,1,23,69.7,2022-08-27T14:25:16.052Z,2022-08-28T01:39:25Z,3735065393,56,Back,3735065397,141,37.3,3738374061,178,,3735065401,213,4.7,3735065399,212,22.0,3735065395,140,22.6,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525237,301,1,1,22,58,cnnku8uihko7u4th0fms4pvg6,1,15.2,28.6,2022-08-27T14:25:19.238Z,2022-08-28T01:39:34Z,3735066513,213,2.4,3735066495,56,Back,3735066499,140,2.6,3738374695,178,,3735066505,141,46.6,3735066509,212,18.0,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525377,302,1,1,23,2,cnnku8uihko7u4th0fms4pvg6,1,9.7,45.4,2022-08-27T14:25:23.321Z,2022-08-28T01:39:50Z,3735067261,213,0.5,3738375595,178,,3735067255,140,30.8,3735067259,212,25.3,3735067253,56,Back,3735067257,141,63.4,,,,,,,60ahvhvx30iw7abq1hxrzd0wl,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525399,153,43,1,23,8,87coxipr6ls77tnlba3eselx0,1,0,0,2022-08-27T14:25:29.679Z,2022-08-27T17:39:57Z,3736422845,144,45,3735067327,285,0,3735067325,56,Center,,,,,,,,,,,,,,,,djjolbwunzmlob0chwp8x21g5,Y. Dhanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525481,303,43,1,23,8,cnnku8uihko7u4th0fms4pvg6,1,0,0,2022-08-27T14:25:29.679Z,2022-08-27T17:39:55Z,3736422663,144,3,3735067851,233,153,3735067801,56,Back,3735067855,286,0,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525557,304,1,1,23,10,cnnku8uihko7u4th0fms4pvg6,1,45.9,31.6,2022-08-27T14:25:31.347Z,2022-08-28T01:40:12Z,3735068221,56,Back,3735068223,140,42.8,3735068227,212,5.5,3738377053,178,,3735068229,213,4.1,3735068225,141,25.0,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525615,305,1,1,23,12,cnnku8uihko7u4th0fms4pvg6,1,43.5,27.9,2022-08-27T14:25:33.452Z,2022-08-28T01:40:23Z,3738377777,178,,3735068495,213,1.5,3735068489,140,44.7,3735068491,141,56.3,3735068493,212,19.4,3735068487,56,Back,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525739,306,1,1,23,14,cnnku8uihko7u4th0fms4pvg6,1,44.7,56.3,2022-08-27T14:25:35.517Z,2022-08-28T01:40:34Z,3738378569,178,,3735069117,56,Left,3735069123,212,25.9,3735069121,141,90.2,3735069119,140,55.9,3735069125,213,1.1,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451525871,307,1,1,23,18,cnnku8uihko7u4th0fms4pvg6,1,66.5,93.2,2022-08-27T14:25:39.633Z,2022-08-28T01:41:11Z,3738381075,178,,3735069853,213,0.1,3735069851,212,13.5,3735069849,141,95.7,3735069843,56,Left,3735069847,140,79.3,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451526095,308,1,1,23,23,cnnku8uihko7u4th0fms4pvg6,1,78.9,72.6,2022-08-27T14:25:44.526Z,2022-08-28T01:41:54Z,3738381659,178,,3735071061,56,Center,3735071065,140,73.4,3735071073,213,4.3,3735071071,212,14.5,3735071069,141,53.1,3735077831,22,,3735077829,210,16,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2451526101,309,16,1,23,26,cnnku8uihko7u4th0fms4pvg6,1,74.4,50.9,2022-08-27T14:25:47.672Z,2022-08-28T01:41:55Z,3735077945,230,97.6,3736428181,395,97.3,3735071113,56,Center,3735077943,215,,3735077931,29,,3735074019,374,2022-08-27 15:25:46.651,3735077939,102,50.9,3735077929,78,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,3735077949,231,3735074023,375,3735071111,18,,,23:25.450,3736428185,396,3735077941,103,8.9,48.2,47.5,3738383601,178,3735077933,133,,3735071109,22,,3735074015,20,,,3735077935,55,308,,,,,,
2451527785,154,1,1,24,28,87coxipr6ls77tnlba3eselx0,1,50.2,50,2022-08-27T14:26:49.227Z,2022-08-28T01:44:25Z,3735080569,212,17.2,3735080565,140,34.1,3735239923,189,,3735080571,213,3.3,3738384339,178,,3735080567,141,45.7,3735080561,56,Back,3735080575,279,G,3jxifism5urj3049zcojb8us5,J. Hiwula-Mayifuila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451527855,155,1,1,24,28,87coxipr6ls77tnlba3eselx0,1,34.1,45.7,2022-08-27T14:26:50.102Z,2022-08-28T01:44:16Z,3735080967,141,11.1,3735080963,56,Back,3735080969,212,23.6,3735080971,213,4.8,3735080965,140,35.9,3738384935,178,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451527907,156,1,1,24,31,87coxipr6ls77tnlba3eselx0,1,35.9,11.1,2022-08-27T14:26:52.691Z,2022-08-28T01:44:04Z,3735081251,56,Back,3738385815,178,,3735081257,140,27.3,3735081263,213,2.1,3735081261,212,19.2,3735081259,141,36.0,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451527991,157,1,1,24,33,87coxipr6ls77tnlba3eselx0,1,27.3,36,2022-08-27T14:26:54.454Z,2022-08-28T01:43:41Z,3735081697,213,2.7,3735081691,141,47.5,3735081687,140,10.4,3738386901,178,,3735081695,212,19.4,3735081685,56,Back,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528067,158,1,1,24,35,87coxipr6ls77tnlba3eselx0,1,10.4,47.5,2022-08-27T14:26:56.537Z,2022-08-28T01:43:20Z,3735082203,212,43.0,3738388067,178,,3735082195,140,50.6,3735082199,141,59.4,3735082213,1,,3735082207,213,0.2,3735082191,155,,3735082193,56,Center,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528083,159,1,1,24,37,87coxipr6ls77tnlba3eselx0,0,50.6,59.4,2022-08-27T14:26:58.466Z,2022-08-28T01:44:46Z,3735082293,213,5.4,3735082291,212,20.4,3738393545,178,,3735083195,155,,3735082287,140,62.8,3735082285,56,Center,3735082289,141,36.0,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528119,310,1,1,24,38,cnnku8uihko7u4th0fms4pvg6,1,33.6,63.4,2022-08-27T14:26:59.994Z,2022-08-28T01:45:04Z,3735082483,3,,3735082491,212,21.4,3735082493,213,6.0,3735082487,140,53.3,3738394481,388,,3735082485,56,Center,3735082489,141,55.4,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528149,311,1,1,24,40,cnnku8uihko7u4th0fms4pvg6,0,53.3,55.4,2022-08-27T14:27:02.043Z,2022-08-28T01:45:16Z,3735082675,212,4.8,3738395343,388,,3735082667,168,,3735082677,213,5.6,3735082669,56,Center,3735082665,3,,3735082671,140,56.8,3735082673,141,50.9,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528239,160,1,1,24,42,87coxipr6ls77tnlba3eselx0,1,44.4,49.1,2022-08-27T14:27:03.977Z,2022-08-28T01:45:39Z,3735083139,56,Back,3735083147,213,3.8,3735083143,141,37.9,3735083141,140,34.9,3735083145,212,12.6,3738395889,178,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528315,161,1,1,24,48,87coxipr6ls77tnlba3eselx0,0,39.2,17.3,2022-08-27T14:27:09.781Z,2022-08-28T01:46:01Z,3735083767,286,,3735083615,56,Back,3735083619,141,15.9,3735083761,233,312,3735083757,236,,3735083613,155,,3735083623,213,5.9,3735083621,212,2.9,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,3735083617,140,3738397769,178,,,,,,,,,,,41.8,,,,,,,,,,,,,,,,,,,,,,
2451528329,312,74,1,24,48,cnnku8uihko7u4th0fms4pvg6,1,62.3,86.5,2022-08-27T14:27:09.811Z,2022-08-28T01:46:34Z,3735083675,285,,3735083819,233,161,3738398999,178,,3735083673,56,Left,,,,,,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528361,313,49,1,24,50,cnnku8uihko7u4th0fms4pvg6,1,65.7,81.5,2022-08-27T14:27:11.786Z,2022-08-28T01:47:07Z,,,,,,,,,,,,,,,,,,,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528491,314,1,1,24,50,cnnku8uihko7u4th0fms4pvg6,1,65.7,81.5,2022-08-27T14:27:11.812Z,2022-08-28T01:46:57Z,3735084661,213,0.4,3735084655,140,76.2,3735084659,212,11.8,3738400871,178,,3735084653,56,Left,3735084657,141,87.7,,,,,,,12vo1l1xngzwi7kndbnyzfbv9,A. Čolak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528573,315,1,1,24,57,cnnku8uihko7u4th0fms4pvg6,1,76.8,85.7,2022-08-27T14:27:18.297Z,2022-08-28T01:47:22Z,3735085093,213,4.4,3735085091,212,11.0,3735085087,140,73.9,3735085085,56,Center,3738402107,178,,3735085089,141,70.2,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528637,316,1,1,25,0,cnnku8uihko7u4th0fms4pvg6,1,75.5,63.6,2022-08-27T14:27:21.382Z,2022-08-28T01:47:37Z,3735085449,141,58.2,3735085451,212,8.6,3735085453,213,3.6,3735085447,140,68.1,3738402969,178,,3735085443,56,Center,,,,,,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528697,317,1,1,25,2,cnnku8uihko7u4th0fms4pvg6,1,67,53.1,2022-08-27T14:27:24.077Z,2022-08-28T01:47:50Z,3735085745,213,4.7,3735085741,141,30.3,3735085743,212,15.5,3735085735,56,Center,3738403657,178,,3735085739,140,66.5,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528767,318,1,1,25,5,cnnku8uihko7u4th0fms4pvg6,1,66.3,35.7,2022-08-27T14:27:27.103Z,2022-08-28T01:48:00Z,3735086147,212,22.0,3735086143,140,72.6,3735086141,56,Center,3735086149,213,1.3,3738404267,178,,3735086145,141,66.6,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528815,319,1,1,25,7,cnnku8uihko7u4th0fms4pvg6,0,73.4,69.1,2022-08-27T14:27:28.257Z,2022-08-28T01:48:17Z,3735086417,56,Center,3735086423,212,10.8,3735086421,141,72.4,3735086425,213,0.2,3735086419,140,83.5,3738405209,178,,,,,,,,25vb30mtetefhp3ix26nlhx0q,M. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451528829,162,49,1,25,9,87coxipr6ls77tnlba3eselx0,1,15.7,25.2,2022-08-27T14:27:31.121Z,2022-08-28T01:48:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529079,163,1,1,25,14,87coxipr6ls77tnlba3eselx0,1,32.1,11.4,2022-08-27T14:27:35.642Z,2022-08-28T01:48:42Z,3735087945,213,6.0,3735087939,140,42.1,3735087937,56,Back,3738406325,178,,3735087943,212,10.8,3735087941,141,7.7,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529243,164,1,1,25,17,87coxipr6ls77tnlba3eselx0,1,41.7,9.5,2022-08-27T14:27:39.117Z,2022-08-28T01:48:55Z,3738407279,178,,3735088865,212,27.5,3735088857,155,,3735088863,141,47.0,3735088861,140,31.8,3735088867,213,2.0,3735088859,56,Back,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529395,165,1,1,25,23,87coxipr6ls77tnlba3eselx0,1,22.5,35.7,2022-08-27T14:27:45.129Z,2022-08-28T01:49:29Z,3738408569,178,,3735089669,141,70.0,3735089665,56,Back,3735089671,212,23.3,3735089675,213,1.6,3735089667,140,22.1,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529433,166,1,1,25,29,87coxipr6ls77tnlba3eselx0,0,36.4,82.7,2022-08-27T14:27:50.632Z,2022-08-28T01:49:40Z,3735089859,141,85.4,3735089867,213,0.0,3735089855,56,Left,3738409611,178,,3735089863,212,42.7,3735089857,140,77.0,3735089871,1,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529481,320,49,1,25,31,cnnku8uihko7u4th0fms4pvg6,1,30.9,25.6,2022-08-27T14:27:52.817Z,2022-08-28T01:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529595,321,1,1,25,31,cnnku8uihko7u4th0fms4pvg6,1,30.9,25.6,2022-08-27T14:27:52.841Z,2022-08-28T01:50:00Z,3735090661,213,5.7,3735090659,212,13.0,3735090655,140,40.9,3735090653,56,Back,3738410867,178,,3735090657,141,14.3,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529637,322,1,1,25,34,cnnku8uihko7u4th0fms4pvg6,1,43.2,12.6,2022-08-27T14:27:55.505Z,2022-08-28T01:50:30Z,3735090915,56,Center,3735090925,212,12.5,3735090929,213,0.7,3735090919,140,52.1,3738412133,178,,3735090923,141,24.9,,,,,,,9weodc9tdqcm2dg6cg6wyx785,S. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529729,323,1,1,25,38,cnnku8uihko7u4th0fms4pvg6,1,46.1,23.1,2022-08-27T14:27:59.216Z,2022-08-28T01:50:39Z,3735091319,56,Back,3735091325,212,9.4,3735091323,141,34.9,3735091321,140,41.5,3738413241,178,,3735091327,213,2.1,,,,,,,643b413dyyhat62izfe0s6jmd,T. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529791,324,1,1,25,39,cnnku8uihko7u4th0fms4pvg6,1,44,35.7,2022-08-27T14:28:01.126Z,2022-08-28T01:50:51Z,3735091685,56,Left,3735091699,213,1.3,3735091695,212,37.5,3735091691,141,89.0,3738413857,178,,3735091687,140,53.3,3735091705,1,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529961,325,1,1,25,42,cnnku8uihko7u4th0fms4pvg6,1,55.7,92.3,2022-08-27T14:28:04.177Z,2022-08-28T01:51:08Z,3735092833,56,Left,3738414641,178,,3735092845,213,0.1,3735092841,141,94.8,3735092843,212,14.6,3735092835,140,69.5,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451529985,326,1,1,25,50,cnnku8uihko7u4th0fms4pvg6,0,89.5,83.9,2022-08-27T14:28:11.217Z,2022-08-28T01:51:17Z,3736443793,224,,3735093005,141,60.2,3735093009,213,4.9,3735092997,2,,3735093003,140,91.9,3735093001,56,Center,3736443795,72,,3738415309,178,,95pgrmkq8cn94eo5y26hp4s7p,R. Kent,3735093007,212,,,,,,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,
2451529999,167,8,1,25,50,87coxipr6ls77tnlba3eselx0,1,9.5,46,2022-08-27T14:28:11.790Z,2022-08-28T01:51:34Z,3736444991,385,,3735093103,56,Back,3738415931,178,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530051,169,49,1,25,51,87coxipr6ls77tnlba3eselx0,1,9,26.8,2022-08-27T14:28:12.792Z,2022-08-28T01:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530039,168,1,1,25,51,87coxipr6ls77tnlba3eselx0,1,8.8,26.2,2022-08-27T14:28:12.796Z,2022-08-28T01:51:50Z,3738417091,178,,3735093373,213,1.9,3735093371,212,12.2,3735093365,56,Back,3735093367,140,5.4,3735093369,141,43.3,,,,,,,auan97c17t3ze3zdvnfovtomh,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530207,170,1,1,25,52,87coxipr6ls77tnlba3eselx0,0,6.9,39.1,2022-08-27T14:28:13.883Z,2022-08-28T01:52:14Z,3735094377,141,6.7,3735094369,157,,3735094373,56,Right,3735094375,140,55.1,3735094383,1,,3735094381,213,5.9,3735094379,212,55.2,3738418279,178,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530197,327,49,1,26,0,cnnku8uihko7u4th0fms4pvg6,1,43.2,92.1,2022-08-27T14:28:21.781Z,2022-08-28T01:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530493,328,1,1,26,0,cnnku8uihko7u4th0fms4pvg6,1,43.2,87.4,2022-08-27T14:28:21.952Z,2022-08-28T01:52:51Z,3735095869,140,53.2,3735095873,212,41.3,3735095871,141,28.6,3738420073,178,,3735095877,1,,3735095867,56,Center,3735095875,213,5.0,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530559,329,1,1,26,9,cnnku8uihko7u4th0fms4pvg6,1,66.8,27.6,2022-08-27T14:28:30.847Z,2022-08-28T01:53:38Z,3735096251,140,65.1,3735096249,56,Right,3738422331,178,,3735096257,212,13.6,3735096261,213,4.6,3735096255,141,7.7,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530635,330,1,1,26,11,cnnku8uihko7u4th0fms4pvg6,1,65.6,10.1,2022-08-27T14:28:33.095Z,2022-08-28T01:53:46Z,3735096691,212,5.5,3735096693,213,2.2,3735096687,140,62.4,3735096685,56,Right,3738422713,178,,3735096689,141,16.5,,,,,,,4kpf2eyjqmax3f676dmhh9e51,J. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530717,331,1,1,26,14,cnnku8uihko7u4th0fms4pvg6,1,61.3,25.3,2022-08-27T14:28:35.406Z,2022-08-28T01:53:54Z,3735097185,56,Back,3735097189,141,35.1,3738423061,178,,3735097191,212,17.8,3735097193,213,2.8,3735097187,140,45.6,,,,,,,dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530763,332,1,1,26,16,cnnku8uihko7u4th0fms4pvg6,1,46.7,42.1,2022-08-27T14:28:37.578Z,2022-08-28T01:54:02Z,3735097489,212,12.0,3735097485,140,47.9,3738423441,178,,3735097483,56,Back,3735097487,141,59.7,3735097491,213,1.5,,,,,,,7ush9a10cc79gudlog12crt9l,J. Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530881,333,1,1,26,18,cnnku8uihko7u4th0fms4pvg6,1,52.5,66.7,2022-08-27T14:28:39.756Z,2022-08-28T01:54:13Z,3735098169,141,95.6,3735098171,212,22.4,3735098173,213,1.1,3735098165,56,Left,3738423893,178,,3735098167,140,62.8,,,,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530931,334,1,1,26,21,cnnku8uihko7u4th0fms4pvg6,1,62.5,95.3,2022-08-27T14:28:42.603Z,2022-08-28T01:54:29Z,3735098395,56,Back,3738424469,178,,3735098407,212,23.0,3735098399,140,44.5,3735098411,213,3.7,3735098403,141,76.0,,,,,,,ehj0z1y90uxmn8gdvaoldk1cl,B. Barišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531075,335,1,1,26,24,cnnku8uihko7u4th0fms4pvg6,1,44.5,70.9,2022-08-27T14:28:45.572Z,2022-08-28T01:54:39Z,3735099205,212,33.2,3735099209,1,,3735099199,56,Center,3735099203,141,25.6,3735099201,140,56.4,3738425163,178,,3735099207,213,5.1,,,,90qai3k7otbuwrry224ki1f4l,J. Lundstram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
