id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/8/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497226889,88,50,1,7,32,besu5lkqmra07drq1czpr0tk4,1,87.8,39.6,2023-01-14T15:09:17.814Z,2023-01-15T08:54:17Z,3977109883,233,83,3977109721,286,,3977109717,56,Center,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497226871,83,7,1,7,33,ez46dadmx0virt38cgeq2n6pf,0,12.2,60.4,2023-01-14T15:09:18.223Z,2023-01-15T08:54:20Z,3977109641,56,Back,3979101265,178,,3978188269,385,,3977109643,285,,3977109853,233,88,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497227713,90,61,1,7,33,besu5lkqmra07drq1czpr0tk4,1,50,50,2023-01-14T15:09:18.263Z,2023-01-15T08:55:24Z,3979102059,178,,3977116785,56,Center,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2497226987,89,16,1,7,37,besu5lkqmra07drq1czpr0tk4,1,81,47.9,2023-01-14T15:09:21.972Z,2023-01-15T08:55:28Z,3977117365,375,07:35.998,3977119777,215,,3977117361,374,2023-01-14 15:09:20.896,3977119761,80,,3979102127,178,,3977110225,22,,3977119765,55,90,3978190455,395,99.1,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,3977110229,56,3977119773,102,3977117353,72,,3977119763,29,3978190457,396,3977119779,230,,48.9,47.6,Center,,99.4,3977119775,103,3.8,3977110227,18,3977119781,231,50.7,,,,,,,,,,
2497229823,84,1,1,9,23,ez46dadmx0virt38cgeq2n6pf,1,50.1,50,2023-01-14T15:11:08.666Z,2023-01-15T08:55:32Z,3977125683,141,53.3,3979102161,178,,3977125679,56,Back,3977125687,213,2.9,3977125689,279,G,3977125681,140,42.0,3977125685,212,8.8,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229869,85,1,1,9,24,ez46dadmx0virt38cgeq2n6pf,0,44,52.7,2023-01-14T15:11:09.846Z,2023-01-15T08:55:35Z,3977125959,212,39.8,3977125957,141,10.6,3977125961,213,5.5,3977125951,155,,3977125955,140,70.3,3977125963,1,,3977125953,56,Right,3979102177,178,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497229927,91,1,1,9,27,besu5lkqmra07drq1czpr0tk4,0,26.3,95.3,2023-01-14T15:11:12.314Z,2023-01-15T08:55:42Z,3977126313,141,80.5,3979102277,178,,3977126307,3,,3977126309,56,Back,3977126311,140,41.5,3977126317,213,5.7,3977126315,212,18.9,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230013,86,1,1,9,29,ez46dadmx0virt38cgeq2n6pf,0,54.9,28.2,2023-01-14T15:11:14.512Z,2023-01-15T08:55:46Z,3977126727,141,17.7,3977126721,155,,3977126731,212,17.8,3979102317,178,,3977126725,140,70.4,3977126735,213,5.9,3977126723,56,Right,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230041,92,44,1,9,32,besu5lkqmra07drq1czpr0tk4,1,27.4,86.2,2023-01-14T15:11:16.898Z,2023-01-15T09:09:21Z,3977126871,56,Back,3977126933,233,87,3977126873,285,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230023,87,44,1,9,32,ez46dadmx0virt38cgeq2n6pf,0,72.6,13.8,2023-01-14T15:11:16.899Z,2023-01-15T08:55:51Z,3977127077,233,92,3977126789,286,,3977126787,56,Right,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230063,93,1,1,9,32,besu5lkqmra07drq1czpr0tk4,0,26,90,2023-01-14T15:11:17.021Z,2023-01-15T09:09:22Z,3977126993,141,81.4,3977126987,3,,3977126989,56,Back,3977126997,213,5.7,3977126991,140,34.5,3977126995,212,10.7,3979102475,388,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230161,88,1,1,9,34,ez46dadmx0virt38cgeq2n6pf,1,67.3,24.9,2023-01-14T15:11:19.081Z,2023-01-15T08:56:02Z,3977127585,141,13.2,3979102527,178,,3977127587,212,10.5,3977127589,213,5.4,3977127581,56,Right,3977127579,155,,3977127583,140,73.8,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230179,89,1,1,9,35,ez46dadmx0virt38cgeq2n6pf,0,75,12.6,2023-01-14T15:11:20.765Z,2023-01-15T08:56:08Z,3979102603,178,,3977127663,213,0.8,3977127651,140,77.2,3977127645,56,Right,3977127661,212,3.2,3977127657,141,15.9,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230241,94,61,1,9,36,besu5lkqmra07drq1czpr0tk4,1,25.3,88,2023-01-14T15:11:21.057Z,2023-01-15T08:56:17Z,3977128001,56,Back,3979102717,21,,3979102719,178,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497600555,1159,67,1,9,37,ez46dadmx0virt38cgeq2n6pf,1,83.6,9.9,2023-01-14T15:11:22.326Z,2023-01-15T10:28:52Z,3979122735,233,1023,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497600551,1023,67,1,9,37,besu5lkqmra07drq1czpr0tk4,0,16.4,90.1,2023-01-14T15:11:22.327Z,2023-01-15T09:21:34Z,3979122751,233,1159,,,,,,,,,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230275,90,1,1,9,37,ez46dadmx0virt38cgeq2n6pf,0,84.2,10.2,2023-01-14T15:11:22.332Z,2023-01-15T10:28:53Z,3979102793,178,,3977128167,141,41.5,3977128169,212,21.4,3978195571,223,,3977128171,213,1.5,3978195575,72,,3977128165,140,85.8,3977128161,155,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,3977128159,2,3977128163,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2497230379,95,12,1,9,38,besu5lkqmra07drq1czpr0tk4,1,10.9,56.9,2023-01-14T15:11:23.465Z,2023-01-15T08:56:30Z,3977128709,140,27.8,3977128727,15,,3977128705,56,Back,3977128713,212,19.2,3979102895,388,,3977128715,213,5.9,3977128711,141,46.1,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230443,96,1,1,9,42,besu5lkqmra07drq1czpr0tk4,1,27.8,46.1,2023-01-14T15:11:27.252Z,2023-01-15T08:56:33Z,3977129023,141,35.1,3979102945,388,,3977129015,56,Back,3977129011,3,,3977129019,140,38.4,3977129029,213,5.7,3977129027,212,13.4,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230453,97,49,1,9,43,besu5lkqmra07drq1czpr0tk4,1,39,34.8,2023-01-14T15:11:28.551Z,2023-01-15T08:56:37Z,,,,,,,,,,,,,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230529,98,1,1,9,44,besu5lkqmra07drq1czpr0tk4,1,41.2,34.9,2023-01-14T15:11:29.538Z,2023-01-15T08:56:41Z,3977129515,141,46.6,3979103045,178,,3977129511,56,Center,3977129517,212,13.0,3977129519,213,0.7,3977129513,140,51.0,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230557,99,1,1,9,46,besu5lkqmra07drq1czpr0tk4,0,53.2,45.1,2023-01-14T15:11:31.643Z,2023-01-15T08:56:44Z,3977129685,141,69.3,3977129681,56,Center,3977129689,213,0.8,3977129687,212,22.6,3979103087,178,,3977129683,140,68.0,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230579,91,49,1,9,48,ez46dadmx0virt38cgeq2n6pf,1,29.9,34,2023-01-14T15:11:33.027Z,2023-01-15T08:56:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230691,92,1,1,9,49,ez46dadmx0virt38cgeq2n6pf,1,29.6,33.9,2023-01-14T15:11:34.376Z,2023-01-15T08:56:50Z,3977130365,141,32.7,3977130361,56,Back,3977130367,212,10.4,3979103145,178,,3977130369,213,6.2,3977130363,140,39.5,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230751,93,1,1,9,51,ez46dadmx0virt38cgeq2n6pf,0,37.7,37.4,2023-01-14T15:11:36.512Z,2023-01-15T08:56:52Z,3977130679,140,62.4,3977130677,56,Center,3979103175,178,,3977130675,155,,3977130683,212,27.4,3977130687,213,6.0,3977130681,141,24.4,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230829,100,1,1,9,52,besu5lkqmra07drq1czpr0tk4,1,33.4,71.1,2023-01-14T15:11:37.897Z,2023-01-15T08:56:56Z,3977131071,56,Back,3977131079,213,1.1,3977131077,212,16.0,3977131075,141,92.3,3979103219,388,,3977131073,140,40.1,3977131069,3,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230835,101,49,1,9,56,besu5lkqmra07drq1czpr0tk4,1,40.2,92.4,2023-01-14T15:11:40.923Z,2023-01-15T08:56:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497230923,102,1,1,9,57,besu5lkqmra07drq1czpr0tk4,1,44.9,93.3,2023-01-14T15:11:42.716Z,2023-01-15T08:57:02Z,3977131595,140,42.2,3979103279,178,,3977131599,212,9.0,3977131603,213,4.4,3977131597,141,80.8,3977131593,56,Back,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231105,103,1,1,9,59,besu5lkqmra07drq1czpr0tk4,1,42.3,82.1,2023-01-14T15:11:44.650Z,2023-01-15T08:57:05Z,3977132549,213,6.3,3977132545,212,26.5,3977132543,141,81.5,3977132539,140,67.5,3979103303,178,,3977132535,56,Left,,,,,,,ddnwckj55fg870otjg9w9xyad,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231173,104,1,1,10,6,besu5lkqmra07drq1czpr0tk4,0,77.4,96,2023-01-14T15:11:50.927Z,2023-01-15T08:57:12Z,3977132841,56,Left,3977132855,213,3.1,3977132845,141,96.0,3977132851,212,4.2,3977132843,140,73.4,3979103401,178,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231187,94,8,1,10,7,ez46dadmx0virt38cgeq2n6pf,1,30.3,10,2023-01-14T15:11:52.187Z,2023-01-15T09:24:50Z,3977132943,56,Back,3978197599,384,,3979103445,178,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601083,1174,43,1,10,8,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-01-14T15:11:53.705Z,2023-01-15T09:24:22Z,3979124951,144,67,3979124763,233,1051,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231237,95,49,1,10,8,ez46dadmx0virt38cgeq2n6pf,1,41.8,17.9,2023-01-14T15:11:53.706Z,2023-01-15T09:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601081,1051,43,1,10,8,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-14T15:11:53.706Z,2023-01-15T09:24:22Z,3979124961,144,67,3979124775,233,1174,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601639,1193,67,1,10,8,ez46dadmx0virt38cgeq2n6pf,1,44.2,17,2023-01-14T15:11:53.709Z,2023-01-15T10:28:53Z,3979126927,233,1061,,,,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601631,1061,67,1,10,8,besu5lkqmra07drq1czpr0tk4,0,55.8,83,2023-01-14T15:11:53.710Z,2023-01-15T09:27:01Z,3979126931,233,1193,,,,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601499,1185,43,1,10,8,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-01-14T15:11:53.760Z,2023-01-15T09:26:38Z,3979126679,144,67,3979126407,233,1059,,,,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497601497,1059,43,1,10,8,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-14T15:11:53.761Z,2023-01-15T09:26:38Z,3979126413,233,1185,3979126689,144,67,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231427,96,1,1,10,9,ez46dadmx0virt38cgeq2n6pf,1,42.3,18.2,2023-01-14T15:11:54.767Z,2023-01-15T09:25:04Z,3977134203,213,2.5,3979103565,178,,3977134195,56,Back,3977134197,140,36.4,3977134199,141,25.3,3977134201,212,7.9,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231623,97,1,1,10,14,ez46dadmx0virt38cgeq2n6pf,1,34.9,44.5,2023-01-14T15:11:59.128Z,2023-01-15T08:57:30Z,3977135205,212,7.5,3977135199,56,Back,3977135207,213,1.6,3977135201,140,34.8,3979103619,178,,3977135203,141,55.5,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231703,98,1,1,10,21,ez46dadmx0virt38cgeq2n6pf,1,53,68.7,2023-01-14T15:12:06.248Z,2023-01-15T08:57:33Z,3977135615,212,17.1,3977135617,213,1.2,3977135611,140,58.5,3977135609,56,Left,3979103665,178,,3977135613,141,92.4,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497231857,99,1,1,10,23,ez46dadmx0virt38cgeq2n6pf,1,58.9,92.7,2023-01-14T15:12:08.686Z,2023-01-15T08:57:37Z,3977136373,56,Center,3977136381,213,5.9,3979103709,178,,3977136379,212,28.2,3977136377,141,76.1,3977136375,140,83.5,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232049,100,1,1,10,29,ez46dadmx0virt38cgeq2n6pf,1,79.9,82.3,2023-01-14T15:12:14.030Z,2023-01-15T08:57:54Z,3977137333,141,93.6,3977137327,56,Left,3977137339,213,0.9,3977137329,140,85.7,3977137335,212,9.8,3979103871,178,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232061,101,61,1,10,33,ez46dadmx0virt38cgeq2n6pf,0,93.1,90.9,2023-01-14T15:12:18.677Z,2023-01-15T08:58:06Z,3979104015,178,,3977137411,56,Left,,,,,,,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232125,105,56,1,10,35,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-01-14T15:12:20.389Z,2023-01-15T08:58:10Z,3977137757,56,Back,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232109,102,5,1,10,37,ez46dadmx0virt38cgeq2n6pf,0,100.8,83.5,2023-01-14T15:12:22.239Z,2023-01-15T08:58:13Z,3977138023,233,106,3978199815,361,,3977137709,346,,3977137707,56,Left,,,,,,,,,,,,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232151,106,5,1,10,37,besu5lkqmra07drq1czpr0tk4,1,-0.8,16.5,2023-01-14T15:12:22.239Z,2023-01-15T08:58:13Z,3977138005,233,102,3977137937,346,,3978199881,361,,3977137935,56,Back,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497232989,107,1,1,11,4,besu5lkqmra07drq1czpr0tk4,0,4.1,47.2,2023-01-14T15:12:49.570Z,2023-01-15T08:58:20Z,3977142407,189,,3977142371,1,,3977142363,140,48.2,3977142365,141,19.7,3977142369,213,5.9,3977142367,212,49.9,3977142359,124,,3977142373,74,,cgu73urupkapqq9bnl17s8tt5,S. George,,3977142361,56,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,
2497233071,103,1,1,11,7,ez46dadmx0virt38cgeq2n6pf,0,53.3,66.9,2023-01-14T15:12:52.058Z,2023-01-15T08:58:30Z,3977142823,1,,3977142815,140,86.9,3977142811,3,,3977142819,212,37.9,3977142817,141,87.2,3977142821,213,0.4,3979104301,178,,3977142813,56,Left,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233339,108,1,1,11,14,besu5lkqmra07drq1czpr0tk4,0,7,7.6,2023-01-14T15:12:59.577Z,2023-01-15T08:58:34Z,3977144217,1,,3979104371,178,,3977144215,213,0.1,3977144213,212,41.4,3977144209,141,11.7,3977144207,140,46.3,3978200711,155,,3977144201,56,Back,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233389,104,1,1,11,19,ez46dadmx0virt38cgeq2n6pf,0,50.6,86.2,2023-01-14T15:13:04.086Z,2023-01-15T08:58:44Z,3977144469,56,Left,3977144467,3,,3977144473,141,83.6,3979104459,178,,3977144477,213,6.1,3977144471,140,59.1,3977144475,212,9.1,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233425,109,1,1,11,20,besu5lkqmra07drq1czpr0tk4,0,39.2,13.1,2023-01-14T15:13:05.806Z,2023-01-15T08:58:49Z,3979104503,388,,3977144643,140,38.2,3977144639,3,,3977144641,56,Back,3977144647,212,8.8,3977144651,213,1.7,3977144645,141,25.9,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233451,105,49,1,11,22,ez46dadmx0virt38cgeq2n6pf,1,63,67.9,2023-01-14T15:13:07.345Z,2023-01-15T08:58:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233507,106,1,1,11,22,ez46dadmx0virt38cgeq2n6pf,1,63,67.9,2023-01-14T15:13:07.400Z,2023-01-15T08:59:00Z,3977145073,141,70.6,3977145069,56,Center,3977145071,140,59.8,3977145077,213,2.6,3977145075,212,3.8,3979104627,178,,,,,,,,a0cvnq9q83z3x0e1p938uu5ed,G. Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233683,107,1,1,11,23,ez46dadmx0virt38cgeq2n6pf,1,64.8,67.6,2023-01-14T15:13:08.888Z,2023-01-15T08:59:05Z,3977145975,213,4.7,3977145963,140,65.3,3977145971,212,21.9,3979104685,178,,3977145967,141,35.4,3977145959,56,Center,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233703,108,1,1,11,29,ez46dadmx0virt38cgeq2n6pf,0,84.3,22.9,2023-01-14T15:13:14.594Z,2023-01-15T08:59:07Z,3977146061,141,28.5,3977146059,140,86.6,3977146057,56,Center,3978201723,224,,3977146065,213,1.0,3977146055,155,,3977146063,212,4.5,3977146053,2,,2ezi9zjj3pmt475woji11gi51,D. Wright,,3978201725,20,3979104711,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233727,110,61,1,11,29,besu5lkqmra07drq1czpr0tk4,1,12.4,74.8,2023-01-14T15:13:14.745Z,2023-01-15T08:59:14Z,3979104787,178,,3979104785,21,,3977146165,56,Back,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497233789,111,49,1,11,32,besu5lkqmra07drq1czpr0tk4,1,19.5,77.5,2023-01-14T15:13:17.105Z,2023-01-15T08:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234049,112,1,1,11,38,besu5lkqmra07drq1czpr0tk4,1,41.5,79.1,2023-01-14T15:13:23.331Z,2023-01-15T08:59:21Z,3979104891,178,,3977147883,140,55.5,3977147885,141,94.7,3977147889,213,0.6,3977147887,212,18.1,3977147881,56,Left,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234159,113,1,1,11,41,besu5lkqmra07drq1czpr0tk4,1,57.9,94.4,2023-01-14T15:13:26.220Z,2023-01-15T08:59:24Z,3977148485,141,95.0,3977148481,56,Back,3977148489,213,3.1,3977148487,212,17.3,3977148483,140,41.4,3979104941,178,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234225,114,1,1,11,44,besu5lkqmra07drq1czpr0tk4,0,41.3,93.3,2023-01-14T15:13:29.537Z,2023-01-15T08:59:27Z,3977148803,213,6.0,3977148805,1,,3977148791,155,,3977148799,141,80.2,3979104989,178,,3977148797,140,74.6,3977148801,212,36.1,3977148795,56,Left,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234235,109,49,1,11,48,ez46dadmx0virt38cgeq2n6pf,1,22.6,17.9,2023-01-14T15:13:32.935Z,2023-01-15T08:59:30Z,,,,,,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234341,110,1,1,11,51,ez46dadmx0virt38cgeq2n6pf,1,25.3,8.9,2023-01-14T15:13:36.290Z,2023-01-15T08:59:33Z,3977149443,56,Back,3977149445,140,42.5,3977149451,213,0.2,3977149447,141,13.1,3979105071,178,,3977149449,212,18.3,3977149441,155,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234489,111,1,1,11,52,ez46dadmx0virt38cgeq2n6pf,0,42.5,12.6,2023-01-14T15:13:37.098Z,2023-01-15T08:59:39Z,3977150233,213,0.0,3977150223,140,59.9,3977150219,168,,3979105151,178,,3977150217,3,,3977150229,212,18.3,3977150221,56,Right,3977150225,141,13.8,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234499,112,4,1,11,53,ez46dadmx0virt38cgeq2n6pf,1,59,17,2023-01-14T15:13:38.030Z,2023-01-15T08:59:47Z,3977150271,294,,3977150279,286,,3977150789,233,115,3977150275,152,,3977150273,56,Right,3977150269,13,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497234567,115,4,1,11,53,besu5lkqmra07drq1czpr0tk4,0,41,83,2023-01-14T15:13:38.031Z,2023-01-15T08:59:46Z,3979105247,178,,3977150683,294,,3977150685,56,Back,3977150687,152,,3977150689,285,,3977150849,233,112,3977150681,13,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
