id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2440293037,413,52,2,53,59,enzoyc121va61wtmjf4cm7p3d,1,1.9,49.7,2022-07-30T15:09:00.190Z,2022-07-31T03:28:45Z,3677710939,388,,3676675915,377,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440293225,414,1,2,54,5,enzoyc121va61wtmjf4cm7p3d,1,7.3,52.8,2022-07-30T15:09:06.424Z,2022-07-31T03:28:53Z,3675343689,213,0.8,3675343687,212,37.8,3675343723,189,,3677711161,178,,3675343679,123,,3675343685,141,93.8,3675343681,56,Back,3675345411,287,,91m838lynz6db94q8ufcqk91x,S. Walker,3675343683,140,31.6,3675343691,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440293329,415,61,2,54,8,enzoyc121va61wtmjf4cm7p3d,0,58.5,97.5,2022-07-30T15:09:09.829Z,2022-07-31T03:29:06Z,3677711463,178,,3675344165,56,Left,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440293341,416,5,2,54,10,enzoyc121va61wtmjf4cm7p3d,0,60.8,100.7,2022-07-30T15:09:11.727Z,2022-07-31T03:29:15Z,3675344215,347,,3675349849,233,499,3675344213,56,Left,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294325,499,5,2,54,10,4qdzzur2cuuridyb0jso8mksi,1,39.2,-0.7,2022-07-30T15:09:11.727Z,2022-07-31T03:29:16Z,3675349623,347,,3675349621,56,Back,3675349819,233,416,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294327,500,18,2,54,38,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:09:39.126Z,2022-07-31T03:29:20Z,3675349633,59,28,3675349741,55,501,3675349629,42,,3675349631,44,Midfielder,,,,,,,,,,,,,74w7u994c832ya17u9g7nkh04,M. Anim Cudjoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294337,501,19,2,54,38,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:09:39.127Z,2022-07-31T03:29:21Z,3675349703,44,Midfielder,3675349691,42,,3675349695,145,10,3675349701,293,5,3675349705,55,500,3675349699,292,6,3675349697,59,15,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294673,502,1,2,54,59,4qdzzur2cuuridyb0jso8mksi,1,30,0,2022-07-30T15:10:00.784Z,2022-07-31T03:29:31Z,3675351569,213,0.2,3675351567,212,29.9,3675351559,107,,3675351563,140,57.7,3675351573,1,,3675351565,141,8.3,3675351561,56,Right,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294703,504,1,2,55,1,4qdzzur2cuuridyb0jso8mksi,0,57.7,8.6,2022-07-30T15:10:02.307Z,2022-07-31T03:29:39Z,3675351749,140,72.5,3677712493,388,,3675351747,56,Right,3675351745,168,,3675351751,141,17.9,3675351755,213,0.4,3675351753,212,16.8,3675351743,3,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294693,503,43,2,55,2,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:10:03.646Z,2022-07-30T15:10:06Z,3675352031,144,44,3675351697,56,Right,3675351699,286,0,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294699,417,49,2,55,2,enzoyc121va61wtmjf4cm7p3d,1,31.9,86.5,2022-07-30T15:10:03.713Z,2022-07-31T03:29:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294789,418,1,2,55,2,enzoyc121va61wtmjf4cm7p3d,0,31.9,86.5,2022-07-30T15:10:03.766Z,2022-07-31T03:29:51Z,3677712881,178,,3675352177,157,,3675352187,212,47.7,3675352191,213,0.2,3675352183,140,76.2,3675352193,1,,3675352185,141,100.0,3675352181,56,Left,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294797,419,5,2,55,6,enzoyc121va61wtmjf4cm7p3d,0,76.5,101.6,2022-07-30T15:10:07.238Z,2022-07-31T03:30:26Z,3675352739,233,505,3675352209,56,Left,3675352213,347,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440294911,505,5,2,55,6,4qdzzur2cuuridyb0jso8mksi,1,23.5,-1.6,2022-07-30T15:10:07.238Z,2022-07-31T03:30:26Z,3675352731,233,419,3675352735,347,,3675352729,56,Back,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295307,506,1,2,55,20,4qdzzur2cuuridyb0jso8mksi,1,26.4,0,2022-07-30T15:10:21.727Z,2022-07-31T03:31:20Z,3675355039,141,6.2,3675355037,140,39.8,3675355041,212,14.9,3675355033,107,,3675355035,56,Back,3675355043,213,0.3,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295347,507,1,2,55,22,4qdzzur2cuuridyb0jso8mksi,1,39.8,5.9,2022-07-30T15:10:23.566Z,2022-07-31T03:31:31Z,3675355227,141,2.0,3675355229,212,15.1,3677715113,178,,3675355221,56,Back,3675355225,140,25.6,3675355231,213,3.3,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295501,508,1,2,55,23,4qdzzur2cuuridyb0jso8mksi,1,25.1,2.5,2022-07-30T15:10:24.519Z,2022-07-31T03:31:36Z,3675355995,1,,3675355983,140,26.6,3675355985,141,67.3,3675355981,56,Back,3675355993,213,1.5,3675355979,196,,3677715323,178,,3675355989,212,44.1,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295581,509,1,2,55,29,4qdzzur2cuuridyb0jso8mksi,1,46,70,2022-07-30T15:10:30.378Z,2022-07-31T03:31:41Z,3675356469,140,55.7,3675356467,56,Left,3675356479,212,21.1,3675356473,141,97.1,3675356483,213,1.1,3677715413,178,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295681,510,1,2,55,32,4qdzzur2cuuridyb0jso8mksi,0,56.3,96.5,2022-07-30T15:10:33.713Z,2022-07-31T03:31:52Z,3675357009,140,67.0,3675357013,212,23.0,3675357007,56,Center,3675357015,213,5.2,3675357011,141,67.0,3677715781,178,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741493,1221,67,2,55,34,enzoyc121va61wtmjf4cm7p3d,1,33,35.2,2022-07-30T15:10:35.429Z,2022-07-31T06:22:17Z,3677804621,233,1198,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741491,1198,67,2,55,34,4qdzzur2cuuridyb0jso8mksi,0,67,64.8,2022-07-30T15:10:35.430Z,2022-07-31T04:53:33Z,3677804633,233,1221,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295697,420,8,2,55,34,enzoyc121va61wtmjf4cm7p3d,1,33.4,33.9,2022-07-30T15:10:35.446Z,2022-07-31T06:22:17Z,3676679443,385,,3677715939,178,,3675357089,56,Back,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295837,511,1,2,55,38,4qdzzur2cuuridyb0jso8mksi,1,31.6,74.8,2022-07-30T15:10:39.040Z,2022-07-31T03:32:06Z,3675357901,1,,3675357889,157,,3677716077,178,,3675357897,212,24.9,3675357899,213,0.0,3675357893,140,55.3,3675357895,141,75.6,3675357891,56,Center,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295849,512,61,2,55,39,4qdzzur2cuuridyb0jso8mksi,0,58.1,75.7,2022-07-30T15:10:40.607Z,2022-07-31T03:32:47Z,3677717323,21,,3677717325,388,,3675357957,56,Center,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440295879,421,61,2,55,40,enzoyc121va61wtmjf4cm7p3d,0,47.2,24.9,2022-07-30T15:10:41.115Z,2022-07-31T03:32:58Z,3675358099,56,Back,3677717591,178,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440296069,513,1,2,55,43,4qdzzur2cuuridyb0jso8mksi,0,57.9,76.1,2022-07-30T15:10:44.529Z,2022-07-31T03:33:07Z,3675359063,141,85.1,3675359059,56,Left,3677717833,178,,3675359061,140,100.0,3675359065,212,45.1,3675359055,155,,3675359069,1,,3675359067,213,0.1,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440296085,422,5,2,55,48,enzoyc121va61wtmjf4cm7p3d,1,-0.4,15.4,2022-07-30T15:10:49.371Z,2022-07-31T03:33:18Z,3675359133,346,,3675359131,56,Back,3675359193,233,514,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440296091,514,5,2,55,48,4qdzzur2cuuridyb0jso8mksi,0,100.4,84.6,2022-07-30T15:10:49.371Z,2022-07-31T03:33:17Z,3675359165,346,,3675359221,233,422,3675359163,56,Left,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297041,423,1,2,56,20,enzoyc121va61wtmjf4cm7p3d,0,5.2,45.2,2022-07-30T15:11:21.172Z,2022-07-31T03:33:24Z,3675364523,140,62.0,3675364533,74,,3675364531,1,,3675364521,56,Center,3675364525,141,28.3,3675364519,124,,3675364527,212,60.7,3675364529,213,6.1,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297177,516,1,2,56,23,4qdzzur2cuuridyb0jso8mksi,1,34.3,65.5,2022-07-30T15:11:24.947Z,2022-07-31T03:33:31Z,3675365277,140,57.1,3675365279,141,68.8,3675365275,56,Center,3675365271,3,,3675365283,213,0.1,3677718525,388,,3675365281,212,24.0,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440538367,776,1,2,56,25,4qdzzur2cuuridyb0jso8mksi,1,60.8,66.9,2022-07-30T15:11:26.702Z,2022-07-31T03:33:50Z,3676681969,140,42.8,3676681973,212,18.9,3676681967,56,Back,3676681971,141,66.3,3676681975,213,3.2,3677719141,178,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440538375,777,1,2,56,27,4qdzzur2cuuridyb0jso8mksi,0,42.6,66.3,2022-07-30T15:11:28.096Z,2022-07-31T03:34:14Z,3676682013,213,1.5,3676682009,141,69.7,3676682007,140,42.8,3676682005,56,Back,3677719783,178,,3676682011,212,2.3,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297147,424,61,2,56,27,enzoyc121va61wtmjf4cm7p3d,1,52.5,29.4,2022-07-30T15:11:28.172Z,2022-07-31T03:34:25Z,3677720229,21,,3677720231,178,,3675365105,56,Center,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297185,517,49,2,56,29,4qdzzur2cuuridyb0jso8mksi,1,57.1,68.8,2022-07-30T15:11:30.784Z,2022-07-31T03:34:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297227,518,1,2,56,29,4qdzzur2cuuridyb0jso8mksi,1,50.2,72.6,2022-07-30T15:11:30.883Z,2022-07-31T03:34:58Z,3675365553,213,2.7,3677721289,178,,3675365541,140,31.7,3675365545,141,87.5,3675365537,56,Back,3675365549,212,21.9,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297297,519,1,2,56,30,4qdzzur2cuuridyb0jso8mksi,0,30.3,86.9,2022-07-30T15:11:31.725Z,2022-07-31T03:35:02Z,3675365961,141,71.8,3675365965,213,6.1,3675365963,212,62.1,3675365959,140,88.6,3675365957,56,Center,3677721317,178,,3675365967,1,,3675365955,155,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297303,425,52,2,56,34,enzoyc121va61wtmjf4cm7p3d,1,14.6,27,2022-07-30T15:11:35.880Z,2022-07-31T03:35:07Z,3676682995,378,,3677721405,178,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297567,426,1,2,56,38,enzoyc121va61wtmjf4cm7p3d,1,14.6,27.4,2022-07-30T15:11:39.893Z,2022-07-31T03:35:12Z,3675367417,56,Back,3675367419,140,21.2,3677721549,178,,3675367421,141,6.1,3675367425,213,5.2,3675367415,123,,3675367423,212,16.1,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297603,427,1,2,56,43,enzoyc121va61wtmjf4cm7p3d,1,24.1,3.5,2022-07-30T15:11:44.439Z,2022-07-31T03:35:17Z,3677721731,178,,3675367577,140,53.6,3675367579,141,1.4,3675367581,212,31.0,3675367575,56,Right,3675367583,213,6.2,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297761,428,1,2,56,45,enzoyc121va61wtmjf4cm7p3d,1,53.8,2,2022-07-30T15:11:46.508Z,2022-07-31T03:35:38Z,3675368513,56,Back,3675368531,213,2.2,3677722175,178,,3675368523,141,14.4,3675368527,212,10.2,3675368519,140,48.3,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297821,429,1,2,56,47,enzoyc121va61wtmjf4cm7p3d,1,53.5,17.3,2022-07-30T15:11:48.744Z,2022-07-31T03:35:43Z,3677722229,178,,3675368883,140,51.8,3675368885,141,44.3,3675368881,56,Center,3675368887,212,18.4,3675368889,213,1.7,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297887,430,1,2,56,53,enzoyc121va61wtmjf4cm7p3d,1,58.4,65.4,2022-07-30T15:11:54.399Z,2022-07-31T03:35:49Z,3675369197,213,1.3,3675369189,56,Left,3675369195,212,20.8,3675369191,140,63.3,3677722367,178,,3675369193,141,95.0,,,,,,,2spu2yn887lywqw2vrg3evhlh,A. Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440297977,431,1,2,56,55,enzoyc121va61wtmjf4cm7p3d,1,63.7,92.3,2022-07-30T15:11:56.690Z,2022-07-31T03:35:56Z,3675369723,140,48.8,3675369725,141,86.0,3675369721,56,Back,3677722423,178,,3675369727,212,16.2,3675369729,213,3.4,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440298107,432,1,2,56,58,enzoyc121va61wtmjf4cm7p3d,0,50.6,82.6,2022-07-30T15:11:59.366Z,2022-07-31T03:36:07Z,3675370419,155,,3675370427,141,84.2,3675370429,212,52.3,3677722667,178,,3675370433,1,,3675370423,56,Left,3675370425,140,100.0,3675370431,213,0.0,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440298113,433,5,2,57,3,enzoyc121va61wtmjf4cm7p3d,0,100.8,77.2,2022-07-30T15:12:04.082Z,2022-07-31T03:36:13Z,3675370471,56,Center,3675370473,346,,3675370507,233,520,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440298109,520,5,2,57,3,4qdzzur2cuuridyb0jso8mksi,1,-0.8,22.8,2022-07-30T15:12:04.082Z,2022-07-31T03:36:13Z,3675370499,233,433,3675370451,56,Back,3675370453,346,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299155,521,1,2,57,28,4qdzzur2cuuridyb0jso8mksi,1,2.8,44.6,2022-07-30T15:12:29.767Z,2022-07-31T03:36:22Z,3675376123,74,,3675376115,212,62.0,3675376111,140,61.1,3675376105,56,Center,3675376101,124,,3676684799,189,,3675376119,1,,3675376117,213,0.2,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,3675376113,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299189,522,1,2,57,37,4qdzzur2cuuridyb0jso8mksi,0,61,59.4,2022-07-30T15:12:38.600Z,2022-07-31T03:36:31Z,3675376319,140,69.5,3675376317,56,Center,3677723013,388,,3675376323,212,9.7,3675376315,3,,3675376325,213,0.4,3675376321,141,64.9,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299249,434,1,2,57,42,enzoyc121va61wtmjf4cm7p3d,0,30.9,25.8,2022-07-30T15:12:43.138Z,2022-07-31T03:36:43Z,3675376603,141,26.4,3677723259,178,,3675376605,212,17.6,3675376597,56,Back,3675376599,140,47.7,3675376593,157,,3675376607,213,0.0,3675376609,1,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299305,523,1,2,57,43,4qdzzur2cuuridyb0jso8mksi,1,57.9,75.9,2022-07-30T15:12:44.534Z,2022-07-31T03:36:53Z,3675376955,56,Center,3675376953,3,,3675376957,140,64.7,3675376959,141,53.0,3675376963,213,5.1,3677723377,178,,3675376961,212,17.1,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299371,524,1,2,57,46,4qdzzur2cuuridyb0jso8mksi,1,64.7,53,2022-07-30T15:12:47.128Z,2022-07-31T03:37:05Z,3675377323,141,8.3,3675377321,140,63.9,3675377325,212,30.4,3675377319,56,Right,3677723601,178,,3675377327,213,4.7,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299475,525,1,2,57,50,4qdzzur2cuuridyb0jso8mksi,1,65.4,7.1,2022-07-30T15:12:51.414Z,2022-07-31T03:37:10Z,3675377885,212,22.8,3675377881,140,53.1,3677723793,178,,3675377883,141,34.8,3675377887,213,2.2,3675377879,56,Center,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299515,526,1,2,57,53,4qdzzur2cuuridyb0jso8mksi,1,52.3,39.1,2022-07-30T15:12:54.266Z,2022-07-31T03:37:15Z,3675378095,56,Center,3677723835,178,,3675378101,212,14.4,3675378099,141,56.6,3675378097,140,60.0,3675378103,213,1.0,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299761,527,1,2,57,54,4qdzzur2cuuridyb0jso8mksi,1,60,56.6,2022-07-30T15:12:55.859Z,2022-07-31T03:37:28Z,3675379521,141,90.6,3675379525,213,1.5,3675379523,212,23.2,3675379519,140,61.6,3677724065,178,,3675379517,56,Left,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299783,528,3,2,58,0,4qdzzur2cuuridyb0jso8mksi,0,87.8,95.9,2022-07-30T15:13:01.673Z,2022-07-31T03:37:50Z,3675379787,233,435,3675379639,286,,3675379637,56,Left,3676687941,465,,3677724283,178,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440299801,435,7,2,58,1,enzoyc121va61wtmjf4cm7p3d,1,12.2,4.1,2022-07-30T15:13:02.356Z,2022-07-31T03:37:56Z,3675379731,285,,3677724697,178,,3675379729,56,Back,3675379761,233,528,3676688087,385,,3676688457,167,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300035,436,5,2,58,2,enzoyc121va61wtmjf4cm7p3d,0,11.7,-1.8,2022-07-30T15:13:03.282Z,2022-07-31T03:38:00Z,3675386817,233,529,3675380915,56,Back,3675380917,347,,,,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300555,529,5,2,58,2,4qdzzur2cuuridyb0jso8mksi,1,88.3,101.8,2022-07-30T15:13:03.282Z,2022-07-31T03:38:00Z,3675383763,56,Left,3675386769,233,436,3675383765,347,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300691,530,1,2,58,30,4qdzzur2cuuridyb0jso8mksi,1,90.2,100,2022-07-30T15:13:31.321Z,2022-07-31T03:38:06Z,3675384545,107,,3675384551,56,Left,3675384555,140,74.1,3675384569,213,3.5,3675384565,212,18.3,3675384561,141,91.2,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300731,531,1,2,58,33,4qdzzur2cuuridyb0jso8mksi,0,74.1,91.5,2022-07-30T15:13:34.682Z,2022-07-31T03:38:10Z,3675384757,56,Center,3676689465,223,,3675384759,140,91.4,3676689295,2,,3675384761,141,55.1,3675384765,212,30.7,3677725051,178,,3675384751,155,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,3676689467,20,,3675384769,213,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300797,437,12,2,58,34,enzoyc121va61wtmjf4cm7p3d,1,8.5,47.5,2022-07-30T15:13:35.889Z,2022-07-31T03:38:21Z,3675385119,141,57.3,3675385193,15,,3675385127,213,0.2,3675385115,140,33.7,3675385123,212,27.3,3677725461,388,,3675385109,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300843,532,1,2,58,37,4qdzzur2cuuridyb0jso8mksi,0,71.2,50.1,2022-07-30T15:13:38.768Z,2022-07-31T03:38:31Z,3675385407,56,Center,3675385413,212,4.1,3675385409,140,67.4,3675385411,141,51.5,3675385415,213,2.9,3677725777,178,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300947,533,4,2,58,37,4qdzzur2cuuridyb0jso8mksi,1,66.4,48.8,2022-07-30T15:13:38.841Z,2022-07-31T03:38:44Z,3675386003,152,,3675386005,286,,3675386001,56,Center,3675386055,233,438,3675385999,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440300905,438,4,2,58,37,enzoyc121va61wtmjf4cm7p3d,0,33.6,51.2,2022-07-30T15:13:38.842Z,2022-07-31T03:38:44Z,3675385759,56,Back,3675385757,10,,3677726123,178,,3675386161,233,533,3675385763,285,,3675385761,152,,,,,,,,bl8p4bg9mwh2ugsxgg4x0pzo5,K. Lafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440303255,445,18,2,59,7,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:14:08.950Z,2022-07-31T03:39:51Z,3675398571,55,446,3675398467,59,25,3675398465,44,Defender,3675398461,42,,,,,,,,,,,,,,2ytdtlvxm0ba22gsmk6vu4vhm,R. Alebiosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440303267,446,19,2,59,7,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:14:08.951Z,2022-07-31T03:39:51Z,3675398523,55,445,3675398515,59,15,3675398513,145,2,3675398509,42,,3675398521,44,Midfielder,3675398519,293,2,3675398517,292,7,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
