id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/14/value,keyPass,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2461182243,497,5,2,52,46,c9ky1957qli8v2lylfga7io8b,1,82.6,101.6,2022-09-17T15:16:01.531Z,2022-09-17T20:23:36Z,3786500709,233,399,3786500643,56,Left,3786500645,347,,,,,,,,,,,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182365,498,1,2,52,53,c9ky1957qli8v2lylfga7io8b,1,86.6,100,2022-09-17T15:16:08.196Z,2022-09-17T20:23:42Z,3786501287,107,,3786501295,212,26.6,3786501293,141,86.9,3786501297,213,3.5,3786501299,1,,3786501291,140,63.0,3786501289,56,Left,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182525,499,1,2,52,56,c9ky1957qli8v2lylfga7io8b,1,60.5,81.2,2022-09-17T15:16:11.543Z,2022-09-17T20:23:45Z,3786502075,213,4.9,3786502069,212,27.4,3786502057,140,66.3,3786502053,56,Center,3788061819,178,,3786502063,141,41.9,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182601,500,1,2,53,0,c9ky1957qli8v2lylfga7io8b,1,66.3,41.9,2022-09-17T15:16:15.373Z,2022-09-17T20:23:48Z,3786502533,213,5.0,3788061979,178,,3786502525,140,73.2,3786502531,212,27.8,3786502527,141,2.5,3786502523,56,Right,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182763,501,1,2,53,2,c9ky1957qli8v2lylfga7io8b,1,76.2,3.1,2022-09-17T15:16:18.015Z,2022-09-17T20:23:50Z,3788062095,178,,3786503451,213,1.9,3786503449,212,13.5,3786503443,56,Center,3786503447,141,21.5,3786503445,140,71.5,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182877,502,1,2,53,7,c9ky1957qli8v2lylfga7io8b,1,73.7,19.5,2022-09-17T15:16:22.312Z,2022-09-17T20:23:55Z,3786504133,140,81.3,3786504137,212,12.5,3788062377,178,,3786504135,141,5.3,3786504141,213,5.4,3786504131,56,Right,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182911,503,1,2,53,11,c9ky1957qli8v2lylfga7io8b,1,80.9,8.3,2022-09-17T15:16:26.603Z,2022-09-17T20:23:59Z,3786504319,56,Center,3788062565,178,,3786504321,140,80.1,3786504325,212,14.6,3786504323,141,29.7,3786504327,213,1.6,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461182967,504,1,2,53,12,c9ky1957qli8v2lylfga7io8b,1,80.1,29.7,2022-09-17T15:16:27.947Z,2022-09-17T20:24:02Z,3788062685,178,,3786504641,212,13.8,3786504635,56,Right,3786504637,140,72.7,3786504639,141,12.9,3786504643,213,4.1,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183033,505,1,2,53,14,c9ky1957qli8v2lylfga7io8b,1,72.7,12.9,2022-09-17T15:16:29.872Z,2022-09-17T20:24:05Z,3786505005,140,85.9,3786505003,56,Right,3786505007,141,14.7,3788062861,178,,3786505009,212,13.9,3786505011,213,0.1,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183113,506,1,2,53,17,c9ky1957qli8v2lylfga7io8b,1,83.7,11.7,2022-09-17T15:16:32.381Z,2022-09-17T20:24:08Z,3788063023,178,,3786505493,140,67.0,3786505503,212,17.6,3786505507,213,3.2,3786505491,56,Right,3786505499,141,9.1,,,,,,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183157,507,1,2,53,19,c9ky1957qli8v2lylfga7io8b,1,69,10.4,2022-09-17T15:16:34.823Z,2022-09-17T20:24:12Z,3786505855,141,7.0,3788063297,178,,3786505857,212,4.3,3786505853,140,72.5,3786505859,213,5.7,3786505851,56,Right,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183217,508,1,2,53,21,c9ky1957qli8v2lylfga7io8b,0,72.5,7,2022-09-17T15:16:36.615Z,2022-09-17T20:24:15Z,3786506125,155,,3786506123,2,,3786506135,213,1.1,3786506133,212,31.7,3786506127,56,Center,3786506131,141,48.8,3787371135,20,,3786506129,140,85.9,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,3788063477,178,,3787371133,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183293,400,12,2,53,22,841zp0njrq63yv4fvw6lgf60q,1,14,48.8,2022-09-17T15:16:37.901Z,2022-09-17T20:24:19Z,3786506513,56,Back,3786506517,141,33.0,3786506515,140,29.6,3786506521,213,5.7,3788063691,178,,3786506519,212,19.6,3786506559,15,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183357,509,1,2,53,25,c9ky1957qli8v2lylfga7io8b,1,70.9,66,2022-09-17T15:16:40.554Z,2022-09-17T20:24:22Z,3786506987,56,Center,3786506993,212,12.3,3786506995,213,0.5,3786506991,141,75.3,3786506989,140,80.9,3788063883,178,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183383,510,1,2,53,27,c9ky1957qli8v2lylfga7io8b,1,87.3,71.1,2022-09-17T15:16:42.877Z,2022-09-17T20:24:26Z,3786507093,213,6.1,3786507087,141,69.0,3786507083,140,96.2,3786507081,56,Center,3786507091,212,9.5,3788064055,178,,,,,,,,dnnv0ts8b4ov8id729wyoeuax,É. Youan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183395,511,1,2,53,29,c9ky1957qli8v2lylfga7io8b,0,96.2,69,2022-09-17T15:16:44.130Z,2022-09-17T20:24:32Z,3786507143,212,2.7,3786507415,286,,3786507145,213,4.1,3788064341,178,,3786507139,140,94.8,3786507137,56,Center,3786507411,233,401,3786507141,141,65.7,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,3786507409,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183405,401,74,2,53,29,841zp0njrq63yv4fvw6lgf60q,1,7,33.6,2022-09-17T15:16:44.220Z,2022-09-17T20:24:39Z,3786507189,56,Back,3786507499,233,511,3786507191,285,,3788064757,178,,,,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183509,512,1,2,53,31,c9ky1957qli8v2lylfga7io8b,0,95.4,72.4,2022-09-17T15:16:46.211Z,2022-09-17T20:24:44Z,3786507771,56,Center,3788065105,178,,3786507783,213,4.8,3786507777,212,19.8,3786507773,140,96.9,3786507769,155,,3786507775,141,43.4,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183533,402,12,2,53,32,841zp0njrq63yv4fvw6lgf60q,1,2.1,54,2022-09-17T15:16:47.429Z,2022-09-17T20:24:49Z,3786507871,213,0.9,3786507863,56,Back,3786507867,141,67.6,3788065379,388,,3786507865,140,9.0,3786507883,15,,3786507869,212,11.7,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183611,513,13,2,53,33,c9ky1957qli8v2lylfga7io8b,1,91.5,30,2022-09-17T15:16:48.720Z,2022-09-17T20:24:54Z,3786508787,20,,3786615585,458,,3786615573,102,47.2,3786508259,56,Center,3786615575,103,80.6,3786508251,22,,3788065605,178,,3786615567,74,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,3786508255,63,,3786615579,328,,3786615589,230,3786615577,108,3786615593,231,45.3,,,,,,,,,,,,,,,,,,,,,,99.4,,,,,,
2461183587,403,5,2,53,34,841zp0njrq63yv4fvw6lgf60q,1,-0.7,53.6,2022-09-17T15:16:49.543Z,2022-09-17T20:24:58Z,3786508129,56,Back,3786508437,233,514,3786508131,346,,,,,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461183637,514,5,2,53,34,c9ky1957qli8v2lylfga7io8b,0,100.7,46.4,2022-09-17T15:16:49.543Z,2022-09-17T20:24:58Z,3786508385,346,,3786508383,56,Center,3786508499,233,403,,,,,,,,,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461184741,405,18,2,54,27,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-09-17T15:17:42.596Z,2022-09-17T20:25:16Z,3786514371,41,,3786514467,55,406,3786514375,59,22,3786514373,44,Defender,,,,,,,,,,,,,su2h9bv6nhltjjkbz5s7lrdh,H. Coulson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461184753,406,19,2,54,27,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-09-17T15:17:42.597Z,2022-09-17T20:25:17Z,3786514423,293,1,3786514427,55,405,3786514425,44,Defender,3786514417,59,3,3786514415,145,3,3786514409,41,,3786514421,292,3,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461186507,407,1,2,54,58,841zp0njrq63yv4fvw6lgf60q,1,4.6,46.4,2022-09-17T15:18:13.427Z,2022-09-17T20:25:23Z,3786523939,56,Right,3786523957,213,5.9,3786523945,140,64.1,3786523967,74,,3786523951,212,68.0,3786523959,1,,3786523949,141,7.1,3786523935,124,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461186615,408,1,2,55,2,841zp0njrq63yv4fvw6lgf60q,0,67.9,6.4,2022-09-17T15:18:17.281Z,2022-09-17T20:25:32Z,3786524487,140,87.1,3786524473,3,,3786524495,212,20.6,3786524491,141,12.3,3786524499,213,0.2,3788067523,388,,3786524481,56,Right,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461186623,515,49,2,55,5,c9ky1957qli8v2lylfga7io8b,1,12.6,94.4,2022-09-17T15:18:20.358Z,2022-09-17T20:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461186767,516,1,2,55,5,c9ky1957qli8v2lylfga7io8b,1,12.6,94.4,2022-09-17T15:18:20.384Z,2022-09-17T20:25:40Z,3786525339,141,69.6,3788067889,178,,3786525345,213,4.2,3786525341,212,19.4,3786525329,56,Back,3786525335,140,3.5,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461186845,517,1,2,55,7,c9ky1957qli8v2lylfga7io8b,1,3.5,69.6,2022-09-17T15:18:22.995Z,2022-09-17T20:25:46Z,3786525651,141,37.7,3788068213,178,,3786525657,213,5.2,3786525643,56,Back,3786525653,212,24.9,3786525647,140,15.2,,,,,,,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461187077,518,1,2,55,11,c9ky1957qli8v2lylfga7io8b,1,15.2,37.7,2022-09-17T15:18:26.115Z,2022-09-17T20:25:50Z,3788068411,178,,3786526887,213,5.4,3786526883,141,6.8,3786526885,212,28.3,3786526881,140,33.3,3786526879,56,Back,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461187333,519,1,2,55,15,c9ky1957qli8v2lylfga7io8b,1,39.6,7.4,2022-09-17T15:18:30.697Z,2022-09-17T20:25:55Z,3786528247,140,93.3,3786528251,212,58.3,3786528249,141,29.2,3788068551,178,,3786532089,154,,3786528239,155,,3786528253,213,0.3,3786528243,56,Center,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,3786528255,1,,3786532087,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2461187371,520,15,2,55,20,c9ky1957qli8v2lylfga7io8b,1,95.5,32.7,2022-09-17T15:18:35.691Z,2022-09-17T20:25:56Z,3786532107,102,46.2,3786529733,20,,3786529759,233,409,3786532099,29,,3786532097,80,,3786532101,154,,3786532111,103,7.0,3786528413,62,,cugnsf9b6g823srxuux5jnofe,J. Campbell,3786532113,146,98.9,3786532103,55,519,3786528409,22,3786532115,147,3788068709,178,,,44.6,3786528417,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2461187309,409,10,2,55,20,841zp0njrq63yv4fvw6lgf60q,1,1.4,56.2,2022-09-17T15:18:35.869Z,2022-09-17T20:26:07Z,3786529025,180,,3786529027,183,,3786528125,56,Back,3787378485,376,,3786529791,233,520,3786528119,173,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461187351,410,6,2,55,21,841zp0njrq63yv4fvw6lgf60q,0,0.5,57.2,2022-09-17T15:18:36.281Z,2022-09-17T20:26:11Z,3786529133,233,521,3786528305,73,,3786528301,56,Back,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461187427,521,6,2,55,21,c9ky1957qli8v2lylfga7io8b,1,99.5,42.8,2022-09-17T15:18:36.281Z,2022-09-17T20:26:11Z,3786528773,56,Center,3786528775,75,,3786528847,233,410,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461188241,522,1,2,55,47,c9ky1957qli8v2lylfga7io8b,1,99.5,0.5,2022-09-17T15:19:02.528Z,2022-09-17T20:26:26Z,3786533113,1,,3787379319,387,,3786533105,212,37.8,3786538521,210,13,3786533093,56,Center,3787379323,20,,3786533087,155,,3787379317,225,,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,3788069723,178,,3786538523,154,,3786533097,140,3786533085,6,3786533101,141,51.5,,,3786533109,213,2.0,3786533083,2,,,,,,,,,,,,,,,85.2,,1,,,,
2461188249,523,13,2,55,49,c9ky1957qli8v2lylfga7io8b,1,85.2,51.5,2022-09-17T15:19:04.387Z,2022-09-17T20:26:27Z,3786538637,230,97.5,3786538629,55,522,3788070223,178,,3786533133,56,Center,3786538627,154,,3786534197,15,,3786538633,102,40.3,3786538635,103,8.3,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,3786538641,231,49.1,3786533131,17,,3786534203,328,3786534195,25,3786538623,75,,,,3786538625,29,,,,,,,,,,,,,,,,,,,,,,,,
2461188227,411,5,2,55,50,841zp0njrq63yv4fvw6lgf60q,1,-1,61.9,2022-09-17T15:19:05.900Z,2022-09-17T20:26:39Z,3786533011,56,Back,3786533013,346,,3786533321,233,524,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461188259,524,5,2,55,50,c9ky1957qli8v2lylfga7io8b,0,101,38.1,2022-09-17T15:19:05.900Z,2022-09-17T20:26:38Z,3786533365,233,411,3786533201,346,,3786533199,56,Center,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189433,412,40,2,56,9,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-09-17T15:19:24.704Z,2022-09-17T20:27:33Z,3786539289,130,12,3786539291,131,"1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",3786539293,194,53y4n4h9zi3d1l1f9jb9ytxhx,3786539285,44,"1, 3, 3, 2, 2, 2, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",3786539287,59,"24, 25, 17, 3, 5, 2, 21, 9, 10, 16, 1, 7, 15, 23, 28, 33, 99",3786539283,30,"26hokry025pgjx5bn7ljlkatx, 16x7shxmsfll6pytg8b8v0dbe, 1doiom8yk2hn6sn6orlcfypjp, 4e49434kkv98sjq1byj8rnkh6, 53y4n4h9zi3d1l1f9jb9ytxhx, 6o62deaqwdcrllc91hz09cct1, 34f03siv3fwkjgxy0d036ncru, 8cpd4je0ku8wjumqeh3ruv10p, 5frjqqf0jvbqw8ag00pktw8yy, c4kxfrbrfedilykhbyak3e579, 6xvw6n5wq8bcgg01i87rbfsgl, 1naidcngjv592t1hgd78yy8oa, 7ie1bwuj4e18xy9bl6mszwt1, 9imvdvv7wnaknh1bc4ocun78q, eh244gs179rv5hxz3oisx8d90, el8iinhsb8c12kgvng4idutat, dnv51o5kbp3627cjdl5yxks7p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189577,413,1,2,56,10,841zp0njrq63yv4fvw6lgf60q,0,4.2,53.1,2022-09-17T15:19:25.847Z,2022-09-17T20:27:10Z,3786540039,213,5.5,3786540163,189,,3786540031,56,Back,3786540043,74,,3786540041,1,,3786540035,141,4.1,3786540029,124,,3786540033,140,36.7,26hokry025pgjx5bn7ljlkatx,K. Roos,3786540037,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189513,525,61,2,56,15,c9ky1957qli8v2lylfga7io8b,1,58.9,94.1,2022-09-17T15:19:30.312Z,2022-09-17T20:27:16Z,3786540209,189,,3788072547,178,,3786539693,56,Left,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189649,414,5,2,56,21,841zp0njrq63yv4fvw6lgf60q,1,38,-1.7,2022-09-17T15:19:36.253Z,2022-09-17T20:27:31Z,3786540453,347,,3786540505,233,526,3786540449,56,Back,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189557,526,5,2,56,21,c9ky1957qli8v2lylfga7io8b,0,62,101.7,2022-09-17T15:19:36.253Z,2022-09-17T20:27:31Z,3786540569,233,414,3786539885,347,,3786539883,56,Left,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189715,415,1,2,56,26,841zp0njrq63yv4fvw6lgf60q,1,36.9,0,2022-09-17T15:19:42.024Z,2022-09-17T20:27:51Z,3786540779,213,1.2,3786540771,212,9.8,3786540763,141,12.2,3786540745,107,,3786540753,56,Back,3786540761,140,40.1,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189737,416,1,2,56,28,841zp0njrq63yv4fvw6lgf60q,1,40.1,12.2,2022-09-17T15:19:43.579Z,2022-09-17T20:27:54Z,3786540897,56,Right,3786540895,155,,3788075051,178,,3786540903,212,25.6,3786540907,213,6.2,3786540901,141,9.5,3786540899,140,64.4,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461189771,417,1,2,56,29,841zp0njrq63yv4fvw6lgf60q,0,64.6,9.5,2022-09-17T15:19:44.699Z,2022-09-17T20:27:59Z,3786541005,3,,3786541015,213,5.8,3786541007,56,Right,3786541013,212,9.4,3788075417,388,,3786541009,140,72.5,3786541011,141,2.9,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190001,527,1,2,56,31,c9ky1957qli8v2lylfga7io8b,1,31.5,93.9,2022-09-17T15:19:46.669Z,2022-09-17T20:28:02Z,3786542279,141,94.7,3786542281,212,8.9,3786542285,213,0.1,3786542273,3,,3786542277,140,40.0,3786542275,56,Back,3788075569,388,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461676647,1573,43,2,56,33,c9ky1957qli8v2lylfga7io8b,1,0,0,2022-09-17T15:19:48.550Z,2022-09-18T05:20:16Z,3789203861,144,82,3789203731,178,0,,,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190023,528,1,2,56,33,c9ky1957qli8v2lylfga7io8b,0,40,94.7,2022-09-17T15:19:48.573Z,2022-09-17T20:28:09Z,3787383641,1,,3786542401,56,Back,3787383637,157,,3786542409,141,100.0,3786542413,212,5.0,3786542405,140,40.4,3786542415,213,1.5,3788076009,178,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190385,418,5,2,56,34,841zp0njrq63yv4fvw6lgf60q,1,59.2,-1.6,2022-09-17T15:19:49.453Z,2022-09-17T20:28:15Z,3786544463,233,529,3786544411,56,Right,3786544415,347,,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190035,529,5,2,56,34,c9ky1957qli8v2lylfga7io8b,0,40.8,101.6,2022-09-17T15:19:49.453Z,2022-09-17T20:28:16Z,3786542507,56,Back,3786544547,233,418,3786542511,347,,,,,,,,,,,,,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190425,419,1,2,56,47,841zp0njrq63yv4fvw6lgf60q,1,58.9,0,2022-09-17T15:20:02.809Z,2022-09-17T20:28:18Z,3786544681,141,14.3,3786544679,140,53.7,3786544677,56,Right,3786544675,107,,3786544687,213,2.1,3786544685,212,11.8,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190471,420,1,2,56,48,841zp0njrq63yv4fvw6lgf60q,1,53.8,14.1,2022-09-17T15:20:03.550Z,2022-09-17T20:28:22Z,3786544873,56,Right,3786544875,140,53.3,3788076687,388,,3786544887,213,4.6,3786544881,212,5.0,3786544879,141,6.8,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190493,421,3,2,56,49,841zp0njrq63yv4fvw6lgf60q,0,53.2,6,2022-09-17T15:20:04.532Z,2022-09-17T20:28:28Z,3786544955,56,Right,3788076937,178,,3786544957,286,,3786545325,233,530,3787386091,465,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190543,530,7,2,56,49,c9ky1957qli8v2lylfga7io8b,0,46.8,94,2022-09-17T15:20:04.677Z,2022-09-17T20:28:32Z,3787386429,383,,3786545211,56,Back,3786545271,233,421,3786545213,285,,3788077159,178,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461677753,1574,83,2,56,53,c9ky1957qli8v2lylfga7io8b,1,44,68.4,2022-09-17T15:20:09.050Z,2022-09-18T05:23:46Z,3789208301,399,175923,,,,,,,,,,,,,,,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190653,422,1,2,56,53,841zp0njrq63yv4fvw6lgf60q,1,56.7,23,2022-09-17T15:20:09.084Z,2022-09-17T20:28:38Z,3786545815,56,Center,3786545831,212,8.6,3786545827,141,34.0,3786545835,213,2.1,3788077577,178,,3786545821,140,52.7,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190685,423,1,2,56,55,841zp0njrq63yv4fvw6lgf60q,0,52.7,32.4,2022-09-17T15:20:10.682Z,2022-09-17T20:28:43Z,3786546029,213,0.9,3786546021,140,72.6,3786546025,141,74.2,3788077769,178,,3786546027,212,35.3,3786546031,1,,3786546013,157,,3786546017,56,Center,34f03siv3fwkjgxy0d036ncru,D. Polvara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461190801,531,1,2,56,57,c9ky1957qli8v2lylfga7io8b,1,27.6,23,2022-09-17T15:20:12.386Z,2022-09-17T20:28:52Z,3786546691,140,41.2,3786546683,3,,3786546687,56,Back,3786546701,213,0.4,3788078123,388,,3786546697,212,15.5,3786546693,141,31.9,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
