id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value
2495559811,192,1,1,14,18,dvnjvad3p09dugr79gktlrtll,1,48.6,86.4,2023-01-07T15:16:39.202Z,2023-01-07T23:56:17Z,3968356081,213,5.6,3968356077,141,82.3,3968356079,212,4.7,3968356073,56,Left,3968356075,140,52.2,3969487565,178,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559815,193,61,1,14,20,dvnjvad3p09dugr79gktlrtll,1,56.4,85.8,2023-01-07T15:16:40.943Z,2023-01-07T23:56:16Z,3968356089,56,Left,3969487683,178,,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559857,194,61,1,14,22,dvnjvad3p09dugr79gktlrtll,0,69.5,86.8,2023-01-07T15:16:43.141Z,2023-01-07T23:56:15Z,3968356361,56,Left,3969487863,178,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559865,96,49,1,14,25,enzoyc121va61wtmjf4cm7p3d,1,21.2,30.9,2023-01-07T15:16:45.558Z,2023-01-07T23:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495559947,97,1,1,14,26,enzoyc121va61wtmjf4cm7p3d,1,21.8,30.8,2023-01-07T15:16:46.677Z,2023-01-07T23:56:13Z,3968356795,141,40.4,3968356799,213,0.4,3969488119,178,,3968356791,56,Back,3968356793,140,38.4,3968356797,212,18.6,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560057,98,1,1,14,28,enzoyc121va61wtmjf4cm7p3d,0,40.5,36.1,2023-01-07T15:16:48.742Z,2023-01-07T23:56:13Z,3969488253,178,,3968357369,1,,3968357365,213,6.1,3968357357,140,73.4,3968357359,141,29.2,3968357355,56,Center,3968357361,212,34.9,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560041,195,49,1,14,32,dvnjvad3p09dugr79gktlrtll,1,21.7,73.9,2023-01-07T15:16:52.889Z,2023-01-07T23:56:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560107,196,1,1,14,32,dvnjvad3p09dugr79gktlrtll,1,21.7,73.9,2023-01-07T15:16:52.903Z,2023-01-07T23:56:12Z,3968357581,212,17.0,3969488505,178,,3968357573,140,9.3,3968357575,141,57.8,3968357587,213,3.8,3968357569,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560149,197,1,1,14,34,dvnjvad3p09dugr79gktlrtll,1,5.6,56.6,2023-01-07T15:16:54.728Z,2023-01-07T23:56:11Z,3968357837,56,Back,3968357847,213,6.1,3969488709,178,,3968357841,141,51.8,3968357839,140,20.1,3968357843,212,15.6,,,,,,,8grd4q334w1ud9vbb6vrli6z9,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560249,198,1,1,14,35,dvnjvad3p09dugr79gktlrtll,1,19.1,52.8,2023-01-07T15:16:56.233Z,2023-01-07T23:56:11Z,3968358341,140,15.5,3968358339,56,Back,3968358351,213,1.8,3968358343,141,83.2,3969488879,178,,3968358349,212,21.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560303,199,1,1,14,40,dvnjvad3p09dugr79gktlrtll,1,23.9,72.5,2023-01-07T15:17:00.935Z,2023-01-07T23:56:09Z,3968358641,213,0.5,3969489019,178,,3968358635,212,14.4,3968358623,56,Back,3968358631,141,81.7,3968358627,140,36.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560337,200,1,1,14,42,dvnjvad3p09dugr79gktlrtll,1,33.3,78,2023-01-07T15:17:03.105Z,2023-01-07T23:56:08Z,3968358845,140,30.8,3969489079,178,,3968358843,56,Back,3968358851,213,4.1,3968358849,212,4.5,3968358847,141,72.6,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560449,201,1,1,14,44,dvnjvad3p09dugr79gktlrtll,1,29.6,63.8,2023-01-07T15:17:05.038Z,2023-01-07T23:56:08Z,3968359481,141,78.5,3968359483,212,12.8,3968359473,56,Back,3968359477,140,37.2,3968359485,213,0.9,3969489183,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560501,202,1,1,14,51,dvnjvad3p09dugr79gktlrtll,1,47.2,76.3,2023-01-07T15:17:12.369Z,2023-01-07T23:56:05Z,3968359785,140,38.6,3968359789,212,10.6,3968359787,141,68.1,3969489251,178,,3968359791,213,3.7,3968359783,56,Back,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560621,203,1,1,14,53,dvnjvad3p09dugr79gktlrtll,1,38.1,62.1,2023-01-07T15:17:14.503Z,2023-01-07T23:56:04Z,3969489345,178,,3968360527,141,29.8,3968360531,213,4.8,3968360523,56,Back,3968360525,140,40.9,3968360529,212,22.2,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560639,204,1,1,15,1,dvnjvad3p09dugr79gktlrtll,1,63,20.5,2023-01-07T15:17:21.635Z,2023-01-07T23:56:02Z,3968360677,56,Right,3968360685,212,15.2,3968360689,213,5.5,3968360679,140,73.3,3969391193,178,,3968360681,141,4.7,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560673,205,1,1,15,2,dvnjvad3p09dugr79gktlrtll,0,70.6,2.8,2023-01-07T15:17:22.991Z,2023-01-07T23:56:02Z,3968360851,141,22.1,3968360853,212,19.4,3969391505,178,,3968360847,56,Center,3968360849,140,84.2,3968360855,213,0.7,3968360845,155,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560719,99,1,1,15,4,enzoyc121va61wtmjf4cm7p3d,0,14.2,79.1,2023-01-07T15:17:25.378Z,2023-01-07T23:56:01Z,3968361137,3,,3968361145,212,16.2,3969391637,388,,3968361147,213,1.3,3968361139,56,Back,3968361141,140,18.3,3968361143,141,100.0,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560721,100,5,1,15,6,enzoyc121va61wtmjf4cm7p3d,0,17.9,102,2023-01-07T15:17:27.223Z,2023-01-07T20:01:50Z,3968361969,233,206,3968361149,56,Back,3968361151,347,,,,,,,,,,,,,,,,,1pt1yc4fl9oxxsaoeq1cm3xzp,C. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560869,206,5,1,15,6,dvnjvad3p09dugr79gktlrtll,1,82.1,-2,2023-01-07T15:17:27.223Z,2023-01-07T20:01:50Z,3968361927,347,,3968361923,56,Right,3968361943,233,100,,,,,,,,,,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560901,207,1,1,15,11,dvnjvad3p09dugr79gktlrtll,1,78.7,0,2023-01-07T15:17:32.306Z,2023-01-08T00:08:47Z,3968362053,140,73.8,3968362051,56,Right,3968362057,212,6.6,3968362059,213,2.5,3968362087,189,,3968362049,107,,3968362055,141,5.4,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495802595,2488,1,1,15,12,dvnjvad3p09dugr79gktlrtll,1,73.3,6.4,2023-01-07T15:17:33.281Z,2023-01-08T00:08:36Z,3969659685,140,71.5,3969659689,212,2.7,3969659687,141,9.2,3969659691,213,2.4,3969659683,56,Right,3969659817,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495560989,208,1,1,15,15,dvnjvad3p09dugr79gktlrtll,1,67.2,12.3,2023-01-07T15:17:36.003Z,2023-01-07T23:56:00Z,3968362577,140,55.3,3969391977,178,,3968362581,212,17.2,3968362583,213,2.4,3968362579,141,29.7,3968362575,56,Center,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561057,209,1,1,15,18,dvnjvad3p09dugr79gktlrtll,1,59.9,43,2023-01-07T15:17:39.033Z,2023-01-07T23:55:59Z,3968362899,141,64.3,3968362895,56,Center,3968362901,212,16.0,3968362903,213,1.1,3969392157,178,,3968362897,140,66.4,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561097,210,1,1,15,22,dvnjvad3p09dugr79gktlrtll,1,72.1,70.8,2023-01-07T15:17:42.767Z,2023-01-07T23:55:57Z,3968363055,141,91.8,3968363059,213,1.1,3968363051,56,Left,3968363053,140,79.2,3969392257,178,,3968363057,212,16.1,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561141,211,1,1,15,24,dvnjvad3p09dugr79gktlrtll,1,84.6,94.4,2023-01-07T15:17:45.460Z,2023-01-07T23:55:56Z,3968363293,212,11.8,3968363283,140,93.6,3968363279,56,Left,3969392321,178,,3968363295,213,5.6,3968363289,141,83.9,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561159,212,1,1,15,26,dvnjvad3p09dugr79gktlrtll,0,95.9,83.1,2023-01-07T15:17:47.316Z,2023-01-07T23:55:56Z,3969392577,178,,3969243433,72,,3969243431,224,,3968363365,213,4.6,3968363363,212,4.6,3968363359,140,95.6,3968363355,56,Center,3968363361,141,76.3,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,3968363349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561145,101,61,1,15,26,enzoyc121va61wtmjf4cm7p3d,1,4.6,19.8,2023-01-07T15:17:47.401Z,2023-01-07T23:55:55Z,3969392699,178,,3968363303,56,Back,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561179,102,52,1,15,28,enzoyc121va61wtmjf4cm7p3d,1,2.2,45.5,2023-01-07T15:17:48.687Z,2023-01-07T23:55:55Z,3969392873,389,,3969243957,376,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561595,103,1,1,15,48,enzoyc121va61wtmjf4cm7p3d,0,14.7,47.7,2023-01-07T15:18:09.204Z,2023-01-07T23:55:54Z,3968365777,199,,3968365795,213,5.7,3968365783,140,65.9,3968365791,212,63.5,3968365797,1,,3968365787,141,0.0,3968365779,56,Right,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561597,104,5,1,15,53,enzoyc121va61wtmjf4cm7p3d,0,67.4,-2,2023-01-07T15:18:13.685Z,2023-01-07T20:02:35Z,3968365809,56,Right,3968366511,233,213,3968365811,347,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561743,213,5,1,15,53,dvnjvad3p09dugr79gktlrtll,1,32.6,102,2023-01-07T15:18:13.685Z,2023-01-07T20:02:34Z,3968366501,233,104,3968366487,347,,3968366485,56,Back,,,,,,,,,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561777,214,1,1,15,59,dvnjvad3p09dugr79gktlrtll,1,33.1,100,2023-01-07T15:18:20.353Z,2023-01-07T23:55:54Z,3968366655,141,94.1,3968366649,107,,3968366659,213,3.6,3968366651,56,Back,3968366653,140,22.8,3968366657,212,12.0,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561807,215,1,1,16,1,dvnjvad3p09dugr79gktlrtll,1,23.2,96.4,2023-01-07T15:18:21.566Z,2023-01-07T23:55:53Z,3969393967,178,,3968366825,212,7.8,3968366829,213,0.0,3968366817,56,Back,3968366821,140,30.6,3968366823,141,96.6,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561855,216,1,1,16,3,dvnjvad3p09dugr79gktlrtll,1,29.2,89.4,2023-01-07T15:18:23.971Z,2023-01-07T23:55:52Z,3968367087,140,23.0,3969394015,178,,3968367091,212,25.0,3968367093,213,4.4,3968367085,56,Back,3968367089,141,53.9,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495561925,217,1,1,16,8,dvnjvad3p09dugr79gktlrtll,1,30.6,46.1,2023-01-07T15:18:28.928Z,2023-01-07T23:55:51Z,3968367441,56,Back,3968367443,140,27.4,3968367447,212,17.1,3968367445,141,70.8,3968367449,213,1.8,3969394139,178,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562001,218,1,1,16,11,dvnjvad3p09dugr79gktlrtll,1,35.7,68.2,2023-01-07T15:18:31.800Z,2023-01-07T23:55:50Z,3968367815,56,Back,3968367819,140,48.5,3969394237,178,,3968367831,213,0.4,3968367823,141,77.6,3968367827,212,14.9,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562059,219,1,1,16,13,dvnjvad3p09dugr79gktlrtll,1,50,75.1,2023-01-07T15:18:34.474Z,2023-01-07T23:55:49Z,3968368171,213,4.4,3968368163,56,Back,3968368169,212,11.0,3968368165,140,47.1,3968368167,141,59.6,3969394377,178,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562103,220,1,1,16,16,dvnjvad3p09dugr79gktlrtll,1,51.7,61.8,2023-01-07T15:18:37.465Z,2023-01-07T23:55:48Z,3968368403,212,18.5,3968368397,56,Left,3968368401,141,82.1,3968368405,213,0.8,3968368399,140,63.5,3969394447,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562213,221,1,1,16,19,dvnjvad3p09dugr79gktlrtll,1,67,85.9,2023-01-07T15:18:39.686Z,2023-01-07T23:55:47Z,3968368905,140,78.9,3968368909,212,13.9,3969394575,178,,3968368903,56,Left,3968368911,213,0.5,3968368907,141,95.0,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562219,222,3,1,16,21,dvnjvad3p09dugr79gktlrtll,0,83.1,95.4,2023-01-07T15:18:41.621Z,2023-01-07T23:55:46Z,3969247795,286,,3969247953,211,,3969394781,178,,3969248153,465,,3968368931,56,Left,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562265,105,5,1,16,23,enzoyc121va61wtmjf4cm7p3d,1,-1.1,17.4,2023-01-07T15:18:44.207Z,2023-01-07T20:03:59Z,3968369115,56,Back,3968369127,233,223,3968369117,346,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562245,223,5,1,16,23,dvnjvad3p09dugr79gktlrtll,0,101.1,82.6,2023-01-07T15:18:44.207Z,2023-01-07T20:04:00Z,3968369029,56,Left,3968369031,346,,3968369201,233,105,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562749,106,1,1,16,56,enzoyc121va61wtmjf4cm7p3d,0,3.5,48,2023-01-07T15:19:16.611Z,2023-01-07T23:55:46Z,3968371871,213,6.1,3968371869,212,68.0,3968371873,1,,3968371865,140,67.1,3968371867,141,28.8,3968371863,56,Center,3968371875,74,,3968371859,124,,91m838lynz6db94q8ufcqk91x,S. Walker,3968371861,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562779,224,49,1,16,59,dvnjvad3p09dugr79gktlrtll,1,42.4,74.3,2023-01-07T15:19:20.098Z,2023-01-07T23:55:45Z,,,,,,,,,,,,,,,,,,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562823,225,1,1,17,0,dvnjvad3p09dugr79gktlrtll,1,42.2,72.2,2023-01-07T15:19:21.205Z,2023-01-07T23:55:44Z,3968372289,140,56.9,3968372295,213,5.9,3968372285,155,,3968372287,56,Center,3968372293,212,16.5,3969396373,178,,3968372291,141,63.6,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495562951,226,1,1,17,2,dvnjvad3p09dugr79gktlrtll,1,57.5,63.5,2023-01-07T15:19:22.606Z,2023-01-07T23:55:44Z,3968372987,56,Center,3968372991,141,33.4,3968372993,212,20.5,3968372995,213,4.6,3969396477,388,,3968372985,3,,3968372989,140,56.1,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563031,227,1,1,17,9,dvnjvad3p09dugr79gktlrtll,1,58.3,31.4,2023-01-07T15:19:29.524Z,2023-01-07T23:55:41Z,3968373427,56,Back,3968373433,212,12.7,3969396559,178,,3968373431,141,36.4,3968373429,140,46.6,3968373435,213,2.9,,,,,,,a1q1se1i8ih65e94xswacghk9,Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563113,228,1,1,17,13,dvnjvad3p09dugr79gktlrtll,1,58,27,2023-01-07T15:19:34.025Z,2023-01-07T23:55:39Z,3968373913,212,23.1,3968373911,141,7.0,3968373907,56,Right,3968373915,213,5.7,3969396717,178,,3968373909,140,75.8,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563145,229,1,1,17,18,dvnjvad3p09dugr79gktlrtll,1,71.7,4.5,2023-01-07T15:19:38.792Z,2023-01-07T23:55:37Z,3968374103,56,Right,3968374111,213,3.0,3968374107,141,7.7,3968374109,212,14.5,3968374105,140,58.0,3969396881,178,,,,,,,,epwfc94g7m7ed1nbt9wbgo6ei,A. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563265,230,1,1,17,21,dvnjvad3p09dugr79gktlrtll,1,52.7,12.1,2023-01-07T15:19:41.552Z,2023-01-07T23:55:36Z,3968374735,212,29.4,3968374729,56,Center,3968374737,213,1.5,3969396931,178,,3968374733,141,55.2,3968374731,140,54.3,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563295,231,1,1,17,26,dvnjvad3p09dugr79gktlrtll,1,65.3,60.1,2023-01-07T15:19:46.747Z,2023-01-07T23:55:35Z,3968374889,212,11.8,3968374885,140,67.4,3968374887,141,77.1,3968374883,56,Center,3968374891,213,1.4,3969397005,178,,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563337,232,1,1,17,28,dvnjvad3p09dugr79gktlrtll,1,69.6,82.3,2023-01-07T15:19:49.175Z,2023-01-07T23:55:34Z,3968375121,56,Left,3968375123,140,76.9,3968375127,212,10.7,3968375125,141,93.3,3969397125,178,,3968375129,213,0.8,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495763613,1254,67,1,17,29,dvnjvad3p09dugr79gktlrtll,1,78.3,93.7,2023-01-07T15:19:50.464Z,2023-01-07T23:55:33Z,3969455271,233,624,,,,,,,,,,,,,,,,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495763609,624,67,1,17,29,enzoyc121va61wtmjf4cm7p3d,0,21.7,6.3,2023-01-07T15:19:50.465Z,2023-01-07T23:55:33Z,3969455275,233,1254,,,,,,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563401,233,1,1,17,32,dvnjvad3p09dugr79gktlrtll,1,72.9,92.4,2023-01-07T15:19:52.609Z,2023-01-07T23:55:32Z,3969397209,178,,3968375443,56,Left,3968375451,213,3.6,3968375447,141,88.3,3968375445,140,68.1,3968375449,212,5.8,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563449,234,1,1,17,34,dvnjvad3p09dugr79gktlrtll,1,66.6,83.9,2023-01-07T15:19:55.048Z,2023-01-07T23:55:30Z,3968375815,141,73.2,3968375819,213,4.0,3969397275,178,,3968375817,212,9.6,3968375811,56,Center,3968375813,140,60.7,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563515,235,1,1,17,38,dvnjvad3p09dugr79gktlrtll,1,65.3,71,2023-01-07T15:19:59.009Z,2023-01-07T23:55:29Z,3968376197,140,74.1,3968376201,212,17.4,3969397385,178,,3968376199,141,92.6,3968376195,56,Left,3968376205,213,1.0,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563561,236,1,1,17,42,dvnjvad3p09dugr79gktlrtll,1,76.5,86.6,2023-01-07T15:20:03.302Z,2023-01-07T23:55:28Z,3968376433,141,74.8,3968376431,140,76.8,3968376437,213,4.8,3968376429,56,Center,3968376435,212,8.0,3969397487,178,,,,,,,,75fze9pkbgv3baqwnyqnzxbe,A. Bernabei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563607,237,1,1,17,45,dvnjvad3p09dugr79gktlrtll,1,74.9,80.2,2023-01-07T15:20:05.895Z,2023-01-07T23:55:27Z,3968376701,140,63.4,3968376703,141,72.4,3968376697,56,Center,3968376707,213,3.6,3968376705,212,13.2,3969397549,178,,,,,,,,axicg3mdtrur97rjz423pl8t1,A. Mooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563639,238,1,1,17,47,dvnjvad3p09dugr79gktlrtll,1,66.9,78.3,2023-01-07T15:20:08.496Z,2023-01-07T23:55:26Z,3969397645,178,,3968376885,140,74.6,3968376889,212,12.6,3968376887,141,64.0,3968376891,213,5.4,3968376883,56,Center,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563707,239,1,1,17,49,dvnjvad3p09dugr79gktlrtll,1,71.5,68,2023-01-07T15:20:10.434Z,2023-01-07T23:55:25Z,3968377305,141,71.7,3968377309,213,2.9,3968377301,56,Center,3969397753,178,,3968377303,140,63.0,3968377307,212,9.3,,,,,,,4x7o9h6ea8ldt9sxgz87vwycp,D. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563763,240,1,1,17,54,dvnjvad3p09dugr79gktlrtll,1,71.4,70.5,2023-01-07T15:20:14.874Z,2023-01-07T23:55:23Z,3969397859,178,,3968377629,140,65.4,3968377635,213,4.2,3968377633,212,12.7,3968377631,141,54.3,3968377627,56,Center,,,,,,,cksi669gcnskpytzh70a43it,C. Starfelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563891,241,1,1,17,56,dvnjvad3p09dugr79gktlrtll,1,63.8,52.5,2023-01-07T15:20:16.946Z,2023-01-07T23:55:22Z,3968378295,212,11.2,3968378289,56,Center,3969397983,178,,3968378297,213,3.4,3968378291,140,53.5,3968378293,141,48.4,,,,,,,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495764229,625,83,1,17,59,enzoyc121va61wtmjf4cm7p3d,1,51.7,44.1,2023-01-07T15:20:20.377Z,2023-01-07T23:55:21Z,3969458329,399,168763,,,,,,,,,,,,,,,,,,,,,,dzs6o86mv89839vlz2qswhuj9,K. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495563935,242,1,1,18,2,dvnjvad3p09dugr79gktlrtll,1,42.6,43,2023-01-07T15:20:22.610Z,2023-01-07T23:55:20Z,3969398101,178,,3968378509,212,20.8,3968378505,140,24.6,3968378511,213,2.7,3968378507,141,55.8,3968378503,56,Back,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
