id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2461073849,134,5,1,14,53,ez46dadmx0virt38cgeq2n6pf,0,44.3,101.8,2022-09-17T14:17:21.153Z,2022-09-17T21:27:39Z,3785922645,56,Back,3785930843,233,113,3785922649,347,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461073933,114,1,1,15,0,87coxipr6ls77tnlba3eselx0,0,53.7,0,2022-09-17T14:17:28.386Z,2022-09-17T21:32:37Z,3785923121,212,34.8,3785923123,213,0.3,3785923113,107,,3785923117,140,84.8,3785923119,141,16.8,3785923115,56,Right,3785923125,1,,3785923367,189,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461073965,135,49,1,15,2,ez46dadmx0virt38cgeq2n6pf,1,34.9,86.5,2022-09-17T14:17:29.775Z,2022-09-17T21:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074027,136,1,1,15,2,ez46dadmx0virt38cgeq2n6pf,1,34.9,86.5,2022-09-17T14:17:29.816Z,2022-09-17T21:33:13Z,3785923597,141,63.0,3785923599,212,16.4,3785923595,140,31.6,3788223345,21,,3785923601,213,4.5,3785923593,56,Back,3788223285,178,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074079,137,1,1,15,3,ez46dadmx0virt38cgeq2n6pf,0,31.6,63,2022-09-17T14:17:30.547Z,2022-09-17T21:33:21Z,3785923895,157,,3785923907,1,,3785923897,56,Back,3788223537,178,,3785923899,140,46.4,3785923905,213,0.0,3785923901,141,63.4,3785923903,212,15.5,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074129,115,1,1,15,5,87coxipr6ls77tnlba3eselx0,1,46.4,32.5,2022-09-17T14:17:33.138Z,2022-09-17T21:33:48Z,3785924193,141,30.4,3785924191,140,66.4,3788223731,178,,3785924187,157,,3785924199,1,,3785924197,213,6.2,3785924189,56,Center,3785924195,212,21.0,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074197,116,1,1,15,6,87coxipr6ls77tnlba3eselx0,0,66.4,30.4,2022-09-17T14:17:34.338Z,2022-09-17T21:34:02Z,3785924561,141,35.1,3785924563,212,7.3,3785924555,3,,3785924557,56,Center,3785924559,140,72.6,3785945657,168,,3788224501,178,,3785924567,213,0.5,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461657247,820,67,1,15,7,ez46dadmx0virt38cgeq2n6pf,1,25.3,62.8,2022-09-17T14:17:35.325Z,2022-09-18T06:57:22Z,3789119413,233,907,,,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461657243,907,67,1,15,7,87coxipr6ls77tnlba3eselx0,0,74.7,37.2,2022-09-17T14:17:35.326Z,2022-09-18T04:05:22Z,3789119437,233,820,,,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074191,138,8,1,15,7,ez46dadmx0virt38cgeq2n6pf,1,29.3,53.4,2022-09-17T14:17:35.405Z,2022-09-18T06:57:22Z,3787435711,385,,3788224771,178,,3785924541,56,Back,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074321,117,49,1,15,10,87coxipr6ls77tnlba3eselx0,1,56.8,4.6,2022-09-17T14:17:38.405Z,2022-09-17T21:34:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074413,118,1,1,15,12,87coxipr6ls77tnlba3eselx0,1,56.8,4.6,2022-09-17T14:17:39.541Z,2022-09-17T21:34:27Z,3785925771,140,75.8,3785925773,141,10.0,3785925763,155,,3785925767,56,Right,3788225017,178,,3785925777,213,0.2,3785925775,212,20.3,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074447,119,1,1,15,13,87coxipr6ls77tnlba3eselx0,1,75.8,10,2022-09-17T14:17:40.849Z,2022-09-17T21:34:36Z,3785925935,141,32.2,3785925939,213,1.8,3785925937,212,15.5,3788225225,388,,3785925933,140,72.6,3785925931,56,Center,3785925929,3,,,,,7q6h161f7gcqnpy07x80hbpck,W. Akio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074525,120,1,1,15,16,87coxipr6ls77tnlba3eselx0,1,72.6,32.2,2022-09-17T14:17:43.530Z,2022-09-17T21:34:41Z,3788225343,388,,3785926383,3,,3785926385,56,Right,3785926395,212,9.0,3785926387,140,75.9,3785926389,141,20.0,3785926397,213,5.1,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074593,121,1,1,15,18,87coxipr6ls77tnlba3eselx0,1,72.7,25,2022-09-17T14:17:45.477Z,2022-09-17T21:35:02Z,3788225591,178,,3785926773,212,13.5,3785926763,56,Center,3785926777,213,1.8,3785926769,141,44.5,3785926765,140,70.1,,,,,,,7q6h161f7gcqnpy07x80hbpck,W. Akio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074651,122,3,1,15,19,87coxipr6ls77tnlba3eselx0,1,72.9,52,2022-09-17T14:17:46.915Z,2022-09-17T21:35:09Z,3785927117,286,,3785927115,56,Center,3788226137,178,,3787438681,464,,3785927299,233,139,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074667,139,45,1,15,19,ez46dadmx0virt38cgeq2n6pf,0,27.1,48,2022-09-17T14:17:46.915Z,2022-09-17T21:35:10Z,3785927339,233,122,3785927161,56,Back,3785927169,285,,,,,,,,,,,,,,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461074717,123,1,1,15,20,87coxipr6ls77tnlba3eselx0,1,68.2,54.6,2022-09-17T14:17:48.125Z,2022-09-17T21:35:19Z,3785927469,212,18.3,3788226373,178,,3785927467,141,79.6,3785927461,56,Left,3785927463,140,74.6,3785927471,213,1.2,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075005,124,1,1,15,23,87coxipr6ls77tnlba3eselx0,1,74.6,79.6,2022-09-17T14:17:50.822Z,2022-09-17T21:35:24Z,3788226505,178,,3785928949,212,9.6,3785928945,141,74.1,3785928939,56,Center,3785928953,213,3.5,3785928941,140,66.2,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075171,125,1,1,15,28,87coxipr6ls77tnlba3eselx0,1,64.6,84.8,2022-09-17T14:17:56.179Z,2022-09-17T21:35:33Z,3785929883,141,94.1,3785929891,213,0.3,3785929877,56,Left,3785929879,140,85.6,3785929889,212,22.9,3788226797,178,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461691229,1338,83,1,15,31,ez46dadmx0virt38cgeq2n6pf,1,16,2.9,2022-09-17T14:17:58.469Z,2022-09-18T06:01:05Z,3789256475,399,165604,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075185,126,61,1,15,33,87coxipr6ls77tnlba3eselx0,0,86.7,97.5,2022-09-17T14:18:00.440Z,2022-09-17T21:50:00Z,3785929971,56,Left,3788251533,178,,,,,,,,,,,,,,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075209,127,5,1,15,33,87coxipr6ls77tnlba3eselx0,0,87.2,101.9,2022-09-17T14:18:00.821Z,2022-09-17T21:50:06Z,3785930149,56,Left,3785930153,347,,3785931291,233,140,,,,,,,,,,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075393,140,5,1,15,33,ez46dadmx0virt38cgeq2n6pf,1,12.8,-1.9,2022-09-17T14:18:00.821Z,2022-09-17T21:50:05Z,3785931233,233,127,3785931231,56,Back,3785931239,347,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076009,141,1,1,15,56,ez46dadmx0virt38cgeq2n6pf,0,10.9,0,2022-09-17T14:18:23.869Z,2022-09-17T21:50:14Z,3785934403,107,,3785934415,213,0.3,3785934405,56,Back,3785934411,212,32.5,3785934421,1,,3785934407,140,40.8,3785934409,141,10.7,,,,9wjmsi05ex83iw3iy5bgkdrvu,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461075983,128,44,1,15,58,87coxipr6ls77tnlba3eselx0,1,56.3,85.1,2022-09-17T14:18:26.018Z,2022-09-18T06:57:23Z,3785934619,233,142,3785934315,56,Left,3785934317,286,,,,,,,,,,,,,,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076023,142,44,1,15,58,ez46dadmx0virt38cgeq2n6pf,0,43.7,14.9,2022-09-17T14:18:26.019Z,2022-09-17T21:50:20Z,3785934497,56,Back,3785934499,285,,3785934675,233,128,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076007,129,1,1,15,58,87coxipr6ls77tnlba3eselx0,0,53.4,80.9,2022-09-17T14:18:26.082Z,2022-09-18T06:57:23Z,3785934389,3,,3785934397,141,67.9,3785934399,212,10.0,3788252235,388,,3785934395,140,57.9,3785934401,213,5.2,3785934393,56,Center,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076333,143,1,1,15,59,ez46dadmx0virt38cgeq2n6pf,1,36.1,20.1,2022-09-17T14:18:26.561Z,2022-09-17T21:50:31Z,3788252453,178,,3785936201,140,65.5,3785936211,213,6.1,3785936199,56,Right,3785936205,141,12.9,3785936195,155,,3785936207,212,31.3,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076413,144,1,1,16,6,ez46dadmx0virt38cgeq2n6pf,0,70.1,5.9,2022-09-17T14:18:34.417Z,2022-09-17T21:50:55Z,3785936589,56,Right,3785936597,213,0.0,3785936595,212,7.0,3785936591,140,76.8,3785936593,141,6.4,3788253163,178,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461691545,1282,67,1,16,8,87coxipr6ls77tnlba3eselx0,1,20.8,92.2,2022-09-17T14:18:36.229Z,2022-09-18T06:57:23Z,3789257875,233,1339,,,,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461691539,1339,67,1,16,8,ez46dadmx0virt38cgeq2n6pf,0,79.2,7.8,2022-09-17T14:18:36.230Z,2022-09-18T06:01:43Z,3789257891,233,1282,,,,,,,,,,,,,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076457,130,61,1,16,8,87coxipr6ls77tnlba3eselx0,0,22.5,96.2,2022-09-17T14:18:36.279Z,2022-09-18T06:57:24Z,3788253495,178,,3785936795,56,Back,,,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461076505,131,5,1,16,9,87coxipr6ls77tnlba3eselx0,0,23.8,101.6,2022-09-17T14:18:36.779Z,2022-09-17T21:51:16Z,3785942163,233,145,3785936997,56,Back,3785936999,347,,,,,,,,,,,,,,,,,d2dqd11a9koizwjaq93n4npt6,K. Olaigbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077379,145,5,1,16,9,ez46dadmx0virt38cgeq2n6pf,1,76.2,-1.6,2022-09-17T14:18:36.779Z,2022-09-17T21:51:15Z,3785942063,347,,3785942103,233,131,3785942059,56,Right,,,,,,,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077509,146,1,1,16,40,ez46dadmx0virt38cgeq2n6pf,0,78.9,0,2022-09-17T14:19:07.963Z,2022-09-17T21:51:24Z,3785942833,1,,3785942815,107,,3785942829,213,1.3,3785942817,56,Center,3785942827,212,27.7,3785942819,140,86.0,3785942823,141,37.3,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077569,132,12,1,16,42,87coxipr6ls77tnlba3eselx0,1,8.2,61.1,2022-09-17T14:19:10.039Z,2022-09-17T21:51:34Z,3785943149,140,23.3,3785943155,213,0.7,3785943153,212,20.4,3785943147,56,Back,3785943151,141,80.0,3785943233,15,,3788254319,388,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077699,147,1,1,16,46,ez46dadmx0virt38cgeq2n6pf,1,76.3,20.1,2022-09-17T14:19:13.450Z,2022-09-17T21:51:41Z,3785943789,140,69.4,3785943787,56,Center,3785943795,213,2.7,3788254515,178,,3785943793,212,7.9,3785943791,141,24.7,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077831,148,1,1,16,49,ez46dadmx0virt38cgeq2n6pf,0,70,25.5,2022-09-17T14:19:16.962Z,2022-09-17T21:51:45Z,3785944455,213,0.9,3785944435,155,,3785944445,141,59.3,3785944437,56,Center,3785944451,212,30.1,3785944441,140,88.5,3788254641,178,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077875,133,12,1,16,51,87coxipr6ls77tnlba3eselx0,1,7,32.5,2022-09-17T14:19:19.365Z,2022-09-17T21:51:52Z,3785944753,213,0.0,3785944751,212,17.9,3785944747,140,24.0,3788254823,178,,3785944749,141,32.8,3785944745,56,Back,3785944953,15,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461077947,149,1,1,16,53,ez46dadmx0virt38cgeq2n6pf,1,69.1,70.9,2022-09-17T14:19:20.716Z,2022-09-17T21:51:59Z,3788254959,388,,3785945095,3,,3785945107,213,1.8,3785945099,140,67.2,3785945105,212,10.4,3785945097,56,Left,3785945101,141,85.9,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078065,150,1,1,16,55,ez46dadmx0virt38cgeq2n6pf,1,67.2,85.9,2022-09-17T14:19:23.399Z,2022-09-17T21:52:03Z,3785945731,213,3.8,3785945719,140,52.9,3785945727,212,18.6,3788255089,178,,3785945713,56,Center,3785945723,141,69.7,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078185,151,1,1,16,58,ez46dadmx0virt38cgeq2n6pf,1,52.9,69.7,2022-09-17T14:19:25.602Z,2022-09-17T21:52:10Z,3785946407,56,Center,3785946409,140,51.9,3785946413,212,17.1,3788255217,178,,3785946411,141,44.6,3785946415,213,4.7,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078303,152,1,1,17,3,ez46dadmx0virt38cgeq2n6pf,0,56.6,32.1,2022-09-17T14:19:30.609Z,2022-09-17T21:52:15Z,3785947103,212,43.2,3785947091,155,,3788255283,178,,3785947093,56,Center,3785947111,1,,3785947097,141,72.7,3785947105,213,0.7,3785947095,140,88.3,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078351,134,1,1,17,5,87coxipr6ls77tnlba3eselx0,0,8.8,26.2,2022-09-17T14:19:33.273Z,2022-09-17T21:53:09Z,3785947365,141,26.8,3785947369,213,0.0,3785947367,212,19.8,3785947361,56,Back,3785947363,140,27.7,3785947359,3,,3788256553,388,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078583,153,1,1,17,7,ez46dadmx0virt38cgeq2n6pf,1,67.3,68.4,2022-09-17T14:19:35.135Z,2022-09-17T21:53:18Z,3785948605,141,68.1,3785948613,213,6.3,3785948595,56,Center,3785948609,212,20.1,3785948591,3,,3785948601,140,86.4,3788256809,178,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078591,154,61,1,17,8,ez46dadmx0virt38cgeq2n6pf,0,86.4,68.1,2022-09-17T14:19:36.072Z,2022-09-17T21:53:28Z,3788257081,178,,3785948659,56,Center,,,,,,,,,,,,,,,,,,,cqbhq4xh00uqxhenp0nc24xjp,N. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078471,135,49,1,17,10,87coxipr6ls77tnlba3eselx0,1,13.2,15.3,2022-09-17T14:19:37.530Z,2022-09-17T21:53:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7q6h161f7gcqnpy07x80hbpck,W. Akio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078557,136,1,1,17,11,87coxipr6ls77tnlba3eselx0,1,13.2,15.3,2022-09-17T14:19:38.871Z,2022-09-17T21:53:40Z,3785948457,56,Back,3785948459,140,6.1,3785948461,141,17.6,3785948463,212,7.6,3785948467,213,2.9,3788257433,178,,,,,,,,7q6h161f7gcqnpy07x80hbpck,W. Akio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078665,137,1,1,17,12,87coxipr6ls77tnlba3eselx0,1,6.1,17.6,2022-09-17T14:19:39.756Z,2022-09-17T21:53:46Z,3785949027,1,,3787449623,157,,3785949017,140,37.0,3788257619,178,,3785949025,213,6.3,3785949013,56,Back,3785949021,141,16.2,3785949023,212,32.5,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078681,138,61,1,17,14,87coxipr6ls77tnlba3eselx0,1,37,16.2,2022-09-17T14:19:42.082Z,2022-09-17T21:54:08Z,3788258257,178,,3785949077,56,Back,3788258251,15,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078751,155,1,1,17,15,ez46dadmx0virt38cgeq2n6pf,1,55.8,76.1,2022-09-17T14:19:42.880Z,2022-09-17T21:54:13Z,3785949497,56,Left,3785949499,140,64.7,3785949495,3,,3788258389,178,,3785949503,212,13.0,3785949501,141,89.4,3785949505,213,0.8,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461658873,852,43,1,17,17,ez46dadmx0virt38cgeq2n6pf,1,0,0,2022-09-17T14:19:44.608Z,2022-09-18T04:11:29Z,3789129375,144,82,3789129303,178,0,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078761,156,49,1,17,17,ez46dadmx0virt38cgeq2n6pf,1,65.4,90.2,2022-09-17T14:19:44.652Z,2022-09-17T21:54:21Z,,,,,,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078837,139,45,1,17,17,87coxipr6ls77tnlba3eselx0,0,31.2,7.8,2022-09-17T14:19:45.194Z,2022-09-17T21:54:49Z,3785949999,56,Back,3785950001,285,,3785950165,233,157,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078849,157,3,1,17,17,ez46dadmx0virt38cgeq2n6pf,1,68.8,92.2,2022-09-17T14:19:45.194Z,2022-09-17T21:54:48Z,3785950075,286,,3785950141,233,139,3787450811,465,,3788258831,178,,3785950073,56,Left,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461658913,856,43,1,17,18,ez46dadmx0virt38cgeq2n6pf,1,0,0,2022-09-17T14:19:46.107Z,2022-09-18T04:11:49Z,3789129545,178,0,3789129809,144,82,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078855,158,61,1,17,18,ez46dadmx0virt38cgeq2n6pf,0,74,92.9,2022-09-17T14:19:46.244Z,2022-09-17T21:54:54Z,3785950097,56,Left,3788259145,178,,,,,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078877,140,5,1,17,19,87coxipr6ls77tnlba3eselx0,1,24.3,-1.5,2022-09-17T14:19:46.881Z,2022-09-17T21:54:58Z,3785950213,56,Back,3785950215,347,,3785950541,233,159,,,,,,,,,,,,,,,,a0d1koufzrtx0jcsw09ibtbyt,J. Tillson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461078885,159,5,1,17,19,ez46dadmx0virt38cgeq2n6pf,0,75.7,101.5,2022-09-17T14:19:46.881Z,2022-09-17T21:54:57Z,3785950565,233,140,3785950247,347,,3785950245,56,Left,,,,,,,,,,,,,,,,cyg7icft0ojp9wdbyq9nlkwyd,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461079717,141,1,1,17,40,87coxipr6ls77tnlba3eselx0,0,29.4,0,2022-09-17T14:20:07.881Z,2022-09-17T21:55:02Z,3785954895,212,24.9,3785954885,107,,3785954889,56,Right,3785954897,213,0.2,3785954899,1,,3785954893,141,3.5,3785954891,140,52.8,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461079727,160,1,1,17,42,ez46dadmx0virt38cgeq2n6pf,0,45,94.6,2022-09-17T14:20:09.688Z,2022-09-17T21:55:22Z,3787454067,212,6.2,3787454069,213,0.6,3787454065,141,100.0,3785954927,56,Back,3787454063,140,49.7,3788259863,178,,3787454061,3,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461079773,142,5,1,17,42,87coxipr6ls77tnlba3eselx0,1,54.7,-1.5,2022-09-17T14:20:10.117Z,2022-09-17T21:55:28Z,3785955205,233,161,3785955193,347,,3785955191,56,Right,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461079749,161,5,1,17,42,ez46dadmx0virt38cgeq2n6pf,0,45.3,101.5,2022-09-17T14:20:10.117Z,2022-09-17T21:55:28Z,3785955071,347,,3785955069,56,Back,3785955245,233,142,,,,,,,,,,,,,,,,cxjlus7adz4r6y0j3x5v2y0gl,A. Considine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461080241,143,1,1,17,56,87coxipr6ls77tnlba3eselx0,1,53.9,0,2022-09-17T14:20:23.662Z,2022-09-17T21:55:40Z,3785957629,140,61.0,3785957627,56,Right,3785957633,212,10.3,3785957631,141,8.9,3785957625,107,,3785957635,213,0.8,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461080295,144,1,1,17,57,87coxipr6ls77tnlba3eselx0,1,61,8.9,2022-09-17T14:20:24.587Z,2022-09-17T21:55:56Z,3785957929,141,5.6,3788260585,178,,3785957927,140,55.6,3785957931,212,6.1,3785957933,213,3.5,3785957925,56,Right,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461080385,146,1,1,17,58,87coxipr6ls77tnlba3eselx0,1,55.6,5.6,2022-09-17T14:20:25.582Z,2022-09-17T21:56:03Z,3785958469,140,56.4,3785958477,213,1.6,3785958479,1,,3785958467,56,Center,3785958475,212,43.7,3785958465,196,,3785958463,155,,3788260705,178,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,3785958471,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461080547,147,1,1,18,0,87coxipr6ls77tnlba3eselx0,1,56.4,69.9,2022-09-17T14:20:28.421Z,2022-09-17T21:56:25Z,3785959417,213,5.8,3785959403,140,70.4,3788260951,178,,3785959409,141,57.3,3785959397,56,Center,3785963161,210,13,3785959413,212,17.0,,,,eue5o5hcml60dtt61qku5jcut,B. Purrington,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2461080307,145,43,1,18,1,87coxipr6ls77tnlba3eselx0,1,0,0,2022-09-17T14:20:28.939Z,2022-09-17T14:20:38Z,3785960111,144,49,,,,,,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
